Country,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
CHE,0,2.168868711,6.486685222,3.184628544,1.321639367,1.673958759,0.456593519,3.850899572,0.952814288,0.964537203,0.469443505,4.281250726,3.210519456,2.719056542,1.909406367,0.138214551,1.907216446,1.384178277,2.474779938
TTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THA,0,1850.530143,485.2053277,2120.02566,732.9096378,649.2866772,72.94707146,1309.579877,412.8016428,4082.04288,1732.551802,1471.447478,6353.96045,591.9649643,822.2851075,2982.183914,49.19226118,734.3602766,978.687354
TJK,0,1.153209164,1.672300337,0.807046857,0.558627789,0.041239892,0.67068398,0.266056055,0.051316691,0,0.692347351,1.760067395,1.543663837,0.415052284,0.639825015,0.054146834,3.422535133,0.000362394,9.800255321
TKL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUR,0,24.39273765,14.58400074,47.90012484,20.54371135,10.77130904,35.64981536,12.64168369,47.4465814,19.36235669,17.16631324,13.63771819,102.8796887,30.07014736,11.77222754,41.67039517,27.13561489,11.28364558,42.72147924
TUV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TZA,0,29.02367802,45.99478787,63.72049749,74.24466692,96.64740739,103.141135,264.8720565,282.8592602,260.324409,198.9770232,106.8013812,138.7314151,80.64184006,437.6591863,150.5775323,93.52549198,227.7726541,47.1368738
UGA,0,364.3690184,144.3400271,78.05374479,141.3798782,28.98379588,600.379077,386.0835212,541.4798818,599.2005698,1597.089794,31.63998296,104.4932416,9.196660495,144.4031974,1.402485656,280.0519235,682.9012079,214.824576
GBR,0,12.92979069,27.15956598,23.10086218,29.43046942,11.50739723,5.386005996,5.418389998,33.07408816,10.88869108,15.18094652,12.63479682,26.90288641,13.89142348,6.247660399,11.25150745,8.099261079,3.13307645,2.031159083
UKR,0,122.9442566,210.3843168,172.0012884,441.1224617,227.629323,44.5447281,935.8732668,188.5468498,58.16330765,206.6782234,102.6741524,191.0307406,115.0287641,255.8317933,44.82700884,170.7774953,209.4630092,61.24739523
USA,0,29884.60999,15978.83905,26240.48019,39622.1989,27746.32188,12465.02759,64972.13247,32440.64876,135810.9726,95327.65024,31479.47288,60722.68857,35595.3471,79774.96746,20759.43406,29927.8677,47687.0253,46499.98087
BFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URY,0,0.274915131,0.041546677,0.057799482,0.044877144,0.954577819,0,0,0.014862915,0,0.236843202,0.176225729,0.011811583,0.016751685,0,0,0,0,0
UZB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VEN,0,1585.761363,1018.607935,836.7051221,714.033502,935.9766519,2657.886003,211.8610762,4150.287518,601.634389,722.2875987,622.2644983,2046.883091,1079.955174,409.8879335,1849.959796,76.37706152,42.73174083,794.111182
VGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNM,0,564.5757786,192.8718629,774.5055848,314.3792741,194.3712575,11.19929325,55.79919189,253.1084605,802.8472301,358.0335818,174.727591,1815.25304,19.8281217,526.3239004,1204.437511,352.2445817,639.503453,211.8500451
VIR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WLF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMB,0,21.10109021,101.2698241,137.8001657,133.9153322,101.3299728,136.4286402,0,0,0,0,397.3718442,52.97410749,109.077492,73.58435342,129.6894758,242.2602266,0,162.7816869
ZWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDN,0,30.66879854,5247.257065,170.1331216,487.586886,116.6231947,335.3848819,1174.170061,153.2065927,567.5258441,345.3926818,791.8626876,43.21278918,5.55491596,853.1573288,5.589398398,164.042386,247.3004931,30.348252
GLP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRB,0,19.75677292,38.87004685,33.32158856,20.34722912,110.3069477,12.08762348,21.17691232,22.21969256,6.695314992,22.49901894,6.207526543,129.6507376,19.23577993,15.33706468,24.0937669,41.93541455,82.23001893,18.23246894
SJM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JEY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TWN,0,54.6446631,52.36274908,47.04908486,29.18355636,20.38110547,51.28212572,26.14503452,51.34218073,46.91831913,21.93188225,80.60343473,108.004772,72.85899903,50.39445223,36.64912864,41.15943295,33.12896826,62.62499278
