5,200,200,200,200,200,200,200,200,200,AUS&NZ,5,BIOMASS
5,200,200,200,200,200,200,200,200,200,FSU,6,BIOMASS
5,200,200,200,200,200,200,200,200,200,ACENP,7,BIOMASS
5,200,200,200,200,200,200,200,200,200,MIDEAST,8,BIOMASS
5,200,200,200,200,200,200,200,200,200,AFR,9,BIOMASS
5,200,200,200,200,200,200,200,200,200,LA,10,BIOMASS
5,200,200,200,200,200,200,200,200,200,S&E ASIA,11,BIOMASS
5,200,200,200,200,200,200,200,200,200,EEUR,12,BIOMASS
5,200,200,200,200,200,200,200,200,200,KOR,13,BIOMASS
5,200,200,200,200,200,200,200,200,200,INDIA,14,BIOMASS



EoF,,,,,,,,,,,,
