DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,GALLONKR,BTUKER,KWH,BTUEL,CUFEETNG,BTUNG,GALLONFO,BTUFO,GALLONLP,BTULP,BTUELSPH,BTUNGSPH,BTUFOSPH,BTULPSPH,BTUKRSPH,BTUELWTH,BTUNGWTH,BTUFOWTH,BTULPWTH,BTUKRWTH,BTUELAPL,BTUNGAPL,BTUFOAPL,BTULPAPL,BTUKRAPL,BTUELCOL,BTUELRFG,BTUELFZZ,BTUELDWH,BTUELCDR
3435,23956,9,4,9,0,35,5821,2,0,0,21177,72256,0,0,0,0,0,0,0,0,0,0,0,20300,0,0,0,0,48837,0,0,0,0,0,3119,3824,0,4708
3436,63475,9,3,5,0,1422,3175,2,0,0,17861,60942,0,0,0,0,0,0,13019,0,0,0,0,9522,0,0,0,0,23286,0,0,0,0,10667,4448,0,2191,3191
3437,15749,9,3,6,0,1833,2565,1,0,0,20901,71314,0,0,0,0,0,0,15275,0,0,0,0,11771,0,0,0,0,24442,0,0,0,0,15488,4338,0,2968,2699
3438,16771,9,3,7,0,2604,1718,1,0,0,10131,34569,428,44041,0,0,0,0,3769,18887,0,0,0,0,19052,0,0,0,6992,6102,0,0,0,8629,15179,0,0,0
3439,11466,9,4,8,0,905,5566,4,0,0,12476,42568,0,0,0,0,0,0,13343,0,0,0,0,7838,0,0,0,0,15956,0,0,0,0,2243,3188,0,2026,2952
3440,11466,9,4,8,0,905,5566,3,0,0,10222,34876,0,0,0,0,0,0,11038,0,0,0,0,7844,0,0,0,0,12157,0,0,0,0,1594,2243,0,1247,1816
3441,15243,9,4,8,0,346,7418,4,0,0,7459,25450,0,0,0,0,0,0,13671,0,0,0,0,4394,0,0,0,0,4812,0,0,0,0,0,2573,0,0,0
3442,11854,9,4,8,0,346,7418,3,0,0,13814,47133,166,17081,0,0,0,0,1982,17081,0,0,0,13309,0,0,0,0,27342,0,0,0,0,0,4500,0,0,4859
3443,13089,9,4,8,0,346,7418,3,0,0,7752,26450,575,59168,0,0,0,0,3712,59168,0,0,0,4293,0,0,0,0,15004,0,0,0,0,0,3441,0,2237,3258
3444,11466,9,4,8,0,346,7418,4,0,0,9386,32025,0,0,0,0,0,0,14900,0,0,0,0,7453,0,0,0,0,7033,0,0,0,0,0,2639,0,0,0
3445,32271,9,4,9,2,463,5968,2,0,0,13981,47703,0,0,255,35366,0,0,0,0,35366,0,0,13715,0,0,0,0,28319,0,0,0,0,1675,3994,2938,5224,6023
3446,33942,9,4,9,2,463,5968,4,0,0,13115,44748,0,0,0,0,0,0,21454,0,0,0,0,6127,0,0,0,0,12341,0,0,0,0,0,4826,0,2821,0
3447,16410,9,1,1,0,820,5247,4,0,0,4751,16210,233,24021,298,41280,0,0,0,0,41280,0,0,0,17735,0,0,0,10408,6286,0,0,0,0,5802,0,0,0
3448,16347,9,1,2,1,1216,4298,4,0,0,1996,6812,44,4496,489,67790,0,0,0,0,51112,0,0,0,0,16678,0,0,4133,4496,0,0,0,1314,1365,0,0,0
3449,20448,9,1,2,0,1045,4781,3,0,0,12392,42282,0,0,355,49235,0,0,0,0,30117,0,0,0,0,19118,0,0,32491,0,0,0,0,3539,6252,0,0,13624
3450,20448,9,1,2,0,1045,4781,2,0,0,16318,55677,0,0,807,111923,0,0,0,0,70508,0,0,0,0,41415,0,0,36160,0,0,0,0,11899,7618,0,0,5425
3451,33948,9,2,3,0,849,5936,2,0,0,5810,19824,883,90859,0,0,0,0,0,67192,0,0,0,0,17523,0,0,0,12466,6144,0,0,0,5627,1731,0,1114,2774
3452,33948,9,2,3,0,849,5936,3,0,0,7138,24356,1242,127790,0,0,0,0,0,99758,0,0,0,0,20755,0,0,0,16205,7277,0,0,0,5153,2998,0,0,2809
3453,22315,9,3,5,0,1105,4364,5,0,0,4922,16794,584,60094,0,0,0,0,0,43094,0,0,0,0,17000,0,0,0,10480,0,0,0,0,2609,3705,0,1263,0
3454,22315,9,3,5,0,1105,4364,5,0,0,12499,42647,0,0,0,0,0,0,12595,0,0,0,0,7763,0,0,0,0,13472,0,0,0,0,4689,4128,0,572,0
3455,22586,9,3,7,3,3086,1189,2,0,0,8081,27572,305,31385,0,0,0,0,4963,0,0,0,0,0,19457,0,0,0,9379,11928,0,0,0,10358,2872,0,0,0
3456,17436,9,4,8,0,5161,1093,2,0,0,46022,157027,0,0,0,0,513,46851,11103,0,0,0,0,18724,0,0,0,0,64431,0,0,46851,0,47189,15580,0,5224,3522
3457,17893,9,4,9,2,446,1539,5,0,0,1926,6572,196,20168,0,0,0,0,0,0,0,0,0,0,12416,0,0,0,5358,7752,0,0,0,0,1214,0,0,0
3458,17893,9,4,9,2,960,1576,5,0,0,2039,6957,414,42601,0,0,0,0,0,15382,0,0,0,0,16764,0,0,0,5684,10455,0,0,0,0,1273,0,0,0
3459,16979,9,4,9,2,135,2642,2,0,0,5466,18650,803,82629,0,0,0,0,0,43473,0,0,0,0,25757,0,0,0,16362,13399,0,0,0,0,2288,0,0,0
3460,11648,9,1,1,0,903,5053,2,0,0,14590,49781,0,0,771,106930,0,0,0,0,66788,0,0,0,0,40142,0,0,31359,0,0,0,0,10235,8187,0,2560,5104
3461,11648,9,1,1,0,903,5053,2,0,0,12981,44292,0,0,1049,145531,0,0,0,0,90404,0,0,0,0,55127,0,0,34768,0,0,0,0,3766,5758,0,1937,7226
3462,11648,9,1,1,0,903,5053,2,0,0,9204,31404,0,0,487,67542,0,0,1814,0,44350,0,0,0,0,23192,0,0,21460,0,0,0,0,3893,4237,0,2288,3334
3463,12920,9,1,1,0,903,5053,2,0,0,7112,24264,0,0,334,46322,0,0,0,0,0,0,0,0,0,46322,0,0,19396,0,0,0,0,0,4868,1969,1358,3384
3464,17788,9,1,2,1,638,5957,2,0,0,2887,9850,577,59373,0,0,0,0,805,50107,0,0,0,0,9266,0,0,0,6634,0,0,0,0,378,2033,2292,0,0
3465,23104,9,1,2,0,961,4850,5,0,0,9206,31411,0,0,0,0,0,0,13983,0,0,0,0,5235,0,0,0,0,6458,0,0,0,0,1058,4677,0,0,0
3466,23104,9,1,2,0,961,4850,5,0,0,16299,55612,0,0,0,0,0,0,18074,0,0,0,0,12010,0,0,0,0,16201,0,0,0,0,2626,6701,0,0,0
3467,23104,9,1,2,0,961,4850,5,0,0,9366,31957,0,0,0,0,0,0,12804,0,0,0,0,7676,0,0,0,0,6584,0,0,0,0,2082,2811,0,0,0
3468,23104,9,1,2,0,961,4850,5,0,0,8665,29565,0,0,0,0,0,0,10248,0,0,0,0,7237,0,0,0,0,6475,0,0,0,0,1567,4038,0,0,0
3469,17122,9,1,2,0,714,5631,2,0,0,6203,21165,0,0,937,129953,0,0,0,0,129953,0,0,5572,0,0,0,0,10089,0,0,0,0,1645,3859,0,0,2080
3470,24967,9,2,3,0,722,7076,5,0,0,2810,9589,199,20491,0,0,0,0,0,15336,0,0,0,0,5155,0,0,0,3670,0,0,0,0,0,5919,0,0,0
3471,22219,9,2,3,0,722,7076,5,0,0,9985,34069,0,0,0,0,0,0,17481,0,0,0,0,6074,0,0,0,0,7990,0,0,0,0,624,1900,0,2719,0
3472,22219,9,2,3,0,722,7076,5,0,0,8380,28593,0,0,0,0,0,0,12814,0,0,0,0,5082,0,0,0,0,5414,0,0,0,0,1480,3803,0,0,0
3473,22219,9,2,3,0,722,7076,5,0,0,10888,37150,0,0,0,0,0,0,15208,0,0,0,0,6226,0,0,0,0,7344,0,0,0,0,2254,6118,0,824,0
3474,31300,9,2,3,0,802,5777,2,0,0,10233,34916,1130,116277,0,0,0,0,1632,79997,0,0,0,0,26845,0,0,0,25190,9435,0,0,0,4928,3166,2709,0,5127
3475,23475,9,2,3,0,802,5777,2,0,0,8343,28466,1368,140767,0,0,0,0,0,101411,0,0,0,0,25316,0,0,0,21653,14040,0,0,0,2806,4007,0,0,0
3476,29733,9,2,4,0,1294,4665,2,0,0,7052,24061,760,78204,0,0,0,0,0,63498,0,0,0,0,14706,0,0,0,11334,0,0,0,0,6482,6245,0,0,3532
3477,14912,9,2,4,0,1294,4665,2,0,0,23816,81260,0,0,0,0,0,0,26826,0,0,0,0,9902,0,0,0,0,30797,0,0,0,0,9334,4401,2167,2136,7160
3478,30714,9,3,5,4,2628,1061,1,0,0,16326,55704,0,0,0,0,0,0,5045,0,0,0,0,10308,0,0,0,0,18100,0,0,0,0,17705,4546,0,0,0
3479,13499,9,3,6,0,1315,3649,2,0,0,28792,98238,0,0,0,0,0,0,26668,0,0,0,0,15005,0,0,0,0,32117,0,0,0,0,14873,9575,3461,2385,5941
3480,13381,9,3,6,0,1626,3836,2,0,0,6826,23290,1225,126058,0,0,0,0,0,97697,0,0,0,0,28361,0,0,0,10361,0,0,0,0,9119,3810,0,0,1653
3481,19166,9,3,7,0,2374,3348,2,0,0,15037,51306,791,81394,0,0,0,0,0,43208,0,0,0,0,27331,0,0,0,25070,10855,0,0,0,17745,8491,0,2712,0
3482,19375,9,4,9,2,828,2443,2,0,0,7016,23939,387,39822,0,0,0,0,1324,31054,0,0,0,0,8768,0,0,0,15684,0,0,0,0,0,6931,0,1670,2432
3483,16971,9,4,9,2,828,2443,2,0,0,12375,42222,0,0,0,0,0,0,10557,0,0,0,0,12418,0,0,0,0,17176,0,0,0,0,0,2071,0,0,2191
3484,17547,9,4,9,2,828,2443,2,0,0,6043,20619,767,78924,0,0,0,0,0,35291,0,0,0,0,31929,0,0,0,17316,11704,0,0,0,0,3303,0,1325,0
3485,19375,9,4,9,2,828,2443,2,0,0,3274,11171,380,39102,0,0,0,0,0,29237,0,0,0,0,9865,0,0,0,8894,0,0,0,0,0,2277,1367,445,0
3486,13837,9,3,6,0,1907,2760,2,0,0,32065,109406,0,0,0,0,260,23746,19003,0,0,23746,0,19607,0,0,0,0,41379,0,0,0,0,21134,8283,3325,2790,8325
3487,15759,9,4,8,0,346,7418,5,0,0,5630,19210,176,18145,0,0,0,0,0,8825,0,0,0,0,5982,0,0,0,11553,3338,0,0,0,0,7657,0,0,0
3488,21732,9,1,2,1,1216,4298,5,0,0,2226,7595,0,0,116,16137,0,0,0,0,9630,0,0,0,0,6507,0,0,4628,0,0,0,0,1166,1801,0,0,0
3489,14604,9,1,2,0,704,5263,2,0,0,4945,16872,600,61740,0,0,0,0,0,40105,0,0,0,0,13919,0,0,0,10437,7716,0,0,0,2350,4085,0,0,0
3490,14604,9,1,2,0,704,5263,2,0,0,9203,31401,704,72442,0,0,0,0,0,47615,0,0,0,0,17469,0,0,0,19027,7358,0,0,0,2437,9937,4577,2491,0
3491,14604,9,1,2,0,704,5263,2,0,0,3027,10327,1075,110591,0,0,0,0,0,85619,0,0,0,0,22469,0,0,0,6277,2503,0,0,0,1671,2379,0,0,0
3492,14865,9,1,2,0,1271,4398,4,0,0,12306,41988,115,11834,131,18168,0,0,3163,0,18168,0,0,0,9094,0,0,0,28335,2740,0,0,0,2806,7684,0,0,5812
3493,37485,9,2,3,0,740,5513,2,0,0,7815,26666,852,87693,0,0,0,0,1524,73197,0,0,0,0,14496,0,0,0,18061,0,0,0,0,1949,5132,0,1922,2801
3494,23856,9,4,9,2,446,1539,5,0,0,3168,10809,237,24387,0,0,0,0,0,0,0,0,0,0,15548,0,0,0,7212,8839,0,0,0,931,2666,0,0,0
3495,17632,9,4,9,2,1050,1290,2,0,0,3395,11584,747,76866,0,0,0,0,0,33926,0,0,0,0,32412,0,0,0,7266,10528,0,0,0,0,4318,0,0,0
3496,19933,9,4,9,2,152,1967,5,0,0,3248,11082,297,30561,0,0,0,0,2532,0,0,0,0,0,19111,0,0,0,7533,11450,0,0,0,0,1017,0,296,0
3497,19933,9,4,9,2,152,1967,4,0,0,1489,5080,157,16155,0,0,0,0,1014,0,0,0,0,1751,0,0,0,0,1843,16155,0,0,0,81,391,0,0,0
3498,19933,9,4,9,2,152,1967,3,0,0,4330,14774,85,8709,0,0,0,0,4001,0,0,0,0,0,5388,0,0,0,8910,3321,0,0,0,0,1863,0,0,0
3499,30320,9,4,9,2,234,2223,5,0,0,6843,23348,256,26342,0,0,0,0,0,4109,0,0,0,0,19131,0,0,0,19559,3102,0,0,0,0,3789,2828,0,2402
3500,16979,9,4,9,2,135,2642,4,0,0,2273,7755,208,21403,0,0,0,0,0,15535,0,0,0,0,3655,0,0,0,6196,2213,0,0,0,0,1559,0,0,0
3501,33959,9,4,9,2,1676,2705,5,0,0,4196,14316,368,37823,0,0,0,0,0,9072,0,0,0,0,22812,0,0,0,8675,5939,0,0,0,3863,1778,0,1242,2476
3502,29648,9,1,2,1,638,5957,2,0,0,2529,8628,882,90737,0,0,0,0,0,79544,0,0,0,0,7371,0,0,0,5373,3822,0,0,0,0,3255,0,0,0
3503,12206,9,1,2,1,400,6932,2,100,13500,10490,35792,0,0,386,53534,354,32331,0,0,53534,0,13500,0,0,0,32331,0,32067,0,0,0,0,1336,2389,3129,2792,4820
3504,16110,9,1,2,1,653,6217,2,0,0,5166,17626,736,75734,0,0,0,0,0,58134,0,0,0,0,17600,0,0,0,13988,0,0,0,0,1089,2549,0,1364,2121
3505,13775,9,1,2,0,801,5235,2,0,0,26169,89289,0,0,0,0,0,0,28960,0,0,0,0,18137,0,0,0,0,34709,0,0,0,0,3395,4088,6589,0,3386
3506,12879,9,1,2,0,801,5235,2,0,0,7480,25522,0,0,1037,143822,0,0,0,0,108229,0,0,0,0,35593,0,0,18608,0,0,0,0,1531,5383,0,0,2532
3507,17776,9,2,3,0,713,6796,5,0,0,5136,17524,0,0,0,0,0,0,9661,0,0,0,0,2158,0,0,0,0,2261,0,0,0,0,1165,2279,0,0,0
3508,17776,9,2,3,0,713,6796,5,0,0,5603,19117,0,0,0,0,0,0,10402,0,0,0,0,2062,0,0,0,0,4070,0,0,0,0,733,1850,0,437,0
3509,22536,9,2,3,0,1072,5409,2,0,0,19034,64944,857,88185,0,0,0,0,0,61669,0,0,0,0,26516,0,0,0,44626,0,0,0,0,13747,6571,2449,4337,7486
3510,18780,9,2,3,0,802,5777,2,0,0,21460,73222,1621,166801,0,0,0,0,2575,117240,0,0,0,0,31834,0,0,0,48288,17727,0,0,0,7891,14468,4040,0,0
3511,20123,9,2,3,0,802,5777,2,0,0,26755,91288,2031,208990,0,0,0,0,43509,0,0,0,0,8008,67765,0,0,0,25528,141225,0,0,0,4784,9459,0,1894,0
3512,23475,9,2,3,0,802,5777,2,0,0,6647,22680,987,101562,0,0,0,0,1524,73499,0,0,0,0,18107,0,0,0,12394,9956,0,0,0,3554,5208,0,782,0
3513,26292,9,2,3,0,802,5777,2,0,0,7816,26668,1114,114631,0,0,0,0,0,75428,0,0,0,0,29397,0,0,0,18051,9806,0,0,0,5070,3547,0,2830,0
3514,26292,9,2,3,0,802,5777,2,0,0,6114,20861,620,63798,0,0,0,0,0,42575,0,0,0,0,13694,0,0,0,10455,7529,0,0,0,6749,3657,0,0,0
3515,13499,9,3,6,0,2716,1291,2,0,0,7207,24590,0,0,0,0,0,0,2485,0,0,0,0,3240,0,0,0,0,10381,0,0,0,0,6719,1765,1283,745,1086
3516,21223,9,4,8,0,592,6074,4,0,0,3128,10672,455,46841,0,0,0,0,0,34165,0,0,0,0,12676,0,0,0,8488,0,0,0,0,0,2184,0,0,1630
3517,17441,9,4,8,0,592,6074,1,0,0,9346,31889,0,0,0,0,1154,105395,0,0,0,93550,0,10787,0,0,0,0,18302,0,0,11845,0,0,2800,1692,0,3574
3518,16798,9,4,9,0,357,4195,4,0,0,8119,27702,0,0,0,0,0,0,9756,0,0,0,0,5916,0,0,0,0,9554,0,0,0,0,0,2476,0,0,1547
3519,20153,9,4,9,2,1522,2427,2,0,0,9325,31818,0,0,0,0,202,18470,10917,0,0,0,0,0,0,0,11742,0,12665,0,0,6728,0,2609,5627,0,0,0
3520,7436,9,4,9,0,0,10045,5,0,0,7630,26034,0,0,0,0,0,0,9837,0,0,0,0,4905,0,0,0,0,9651,0,0,0,0,0,1641,0,511,1831
3521,19869,9,1,2,0,515,5831,2,0,0,9678,33021,960,98784,0,0,0,0,1704,74456,0,0,0,0,18005,0,0,0,21716,6323,0,0,0,0,9601,0,0,4177
3522,19869,9,1,2,0,515,5831,2,0,0,18079,61686,1299,133667,0,0,0,0,0,85245,0,0,0,0,38175,0,0,0,44245,10247,0,0,0,4623,12818,3862,4186,8344
3523,21779,9,3,5,0,1648,2592,4,0,0,3214,10966,467,48054,0,0,0,0,965,28151,0,0,0,0,14494,0,0,0,7831,5409,0,0,0,0,2170,0,0,0
3524,24048,9,3,5,0,1648,2592,4,0,0,1575,5374,287,29532,0,0,0,0,0,19420,0,0,0,0,6515,0,0,0,2777,3597,0,0,0,829,1768,0,0,0
3525,29862,9,3,5,0,1139,4068,2,0,0,22884,78082,0,0,0,0,87,7946,16795,0,0,0,0,16139,0,0,0,0,41186,0,0,7946,0,0,3962,3550,3477,2344
3526,14731,9,3,6,0,1907,2760,2,0,0,9222,31465,0,0,0,0,400,36532,0,0,0,28643,0,0,0,0,5049,0,15250,0,0,2840,0,6430,9785,0,0,0
3527,13837,9,3,6,0,1907,2760,2,0,0,14980,51112,0,0,0,0,0,0,10680,0,0,0,0,6136,0,0,0,0,18328,0,0,0,0,10729,5239,3756,0,2057
3528,15278,9,3,6,0,1907,2760,2,0,0,14281,48727,0,0,0,0,0,0,24131,0,0,0,0,4155,0,0,0,0,12023,0,0,0,0,3854,4564,3415,0,0
3529,33541,9,3,7,0,2078,3287,2,0,0,8590,29309,482,49598,0,0,0,0,0,32297,0,0,0,0,17301,0,0,0,21270,0,0,0,0,4681,3358,2824,0,4371
3530,11466,9,4,8,0,905,5566,2,0,0,23641,80663,0,0,0,0,0,0,32872,0,0,0,0,13841,0,0,0,0,28140,0,0,0,0,0,5810,0,0,5225
3531,11466,9,4,8,0,346,7418,4,0,0,7736,26395,0,0,0,0,0,0,8500,0,0,0,0,5222,0,0,0,0,11530,0,0,0,0,0,1143,0,850,1238
3532,14604,9,1,2,0,743,5190,2,0,0,17575,59966,1036,106604,0,0,0,0,1744,82553,0,0,0,0,17193,0,0,0,40147,6858,0,0,0,7625,10450,0,2199,0
3533,14604,9,1,2,0,743,5190,2,0,0,11521,39310,875,90038,0,0,0,0,0,62603,0,0,0,0,21140,0,0,0,30801,6295,0,0,0,2674,5835,3061,3020,3482
3534,23387,9,2,3,0,740,5513,2,0,0,7307,24931,856,88082,0,0,0,0,0,67140,0,0,0,0,20942,0,0,0,20289,0,0,0,0,0,4642,0,0,3317
3535,37062,9,3,7,3,3086,1189,5,0,0,6260,21357,0,0,0,0,0,0,2540,0,0,0,0,4888,0,0,0,0,6101,0,0,0,0,5758,2070,0,0,0
3536,18460,9,1,1,0,777,5312,2,0,0,2760,9416,1333,137166,0,0,0,0,0,107584,0,0,0,0,23687,0,0,0,5180,5895,0,0,0,0,4236,0,1215,0
3537,12299,9,1,1,0,903,5053,4,0,0,7880,26887,1145,117821,0,0,0,0,0,81936,0,0,0,0,27605,0,0,0,19405,8280,0,0,0,4422,3060,0,2388,4122
3538,16351,9,1,1,0,903,5053,4,0,0,1589,5422,605,62285,0,0,0,0,0,50456,0,0,0,0,7498,0,0,0,2787,4331,0,0,0,0,2635,0,0,0
3539,26033,9,1,2,1,653,6217,4,0,0,9204,31404,0,0,0,0,0,0,13610,0,0,0,0,3897,0,0,0,0,9734,0,0,0,0,1296,2867,0,0,0
3540,13054,9,1,2,1,653,6217,3,0,0,5385,18374,536,55154,0,0,0,0,0,55154,0,0,0,4355,0,0,0,0,9377,0,0,0,0,3108,1534,0,1098,1280
3541,22957,9,1,2,0,1027,4807,5,0,0,11312,38597,0,0,0,0,0,0,12226,0,0,0,0,8625,0,0,0,0,11820,0,0,0,0,2730,3196,0,0,2754
3542,29886,9,1,2,0,722,5651,2,0,0,36946,126060,0,0,0,0,0,0,76583,0,0,0,0,6501,0,0,0,0,28021,0,0,0,0,7196,7759,6229,1086,3887
3543,22480,9,1,2,0,722,5651,2,0,0,25326,86412,0,0,0,0,0,0,30900,0,0,0,0,10995,0,0,0,0,30399,0,0,0,0,9650,4468,3696,1583,3944
3544,35641,9,2,3,0,653,7526,1,0,0,6074,20726,0,0,0,0,797,72790,0,0,0,67696,0,4982,0,0,0,0,9722,0,0,5094,0,2413,3609,0,0,2978
3545,26808,9,2,3,0,546,7137,2,0,0,8287,28275,0,0,0,0,495,45207,0,0,0,35014,0,0,0,0,7869,0,17051,0,0,2324,0,5213,6011,0,0,3851
3547,25609,9,2,3,0,537,6019,2,0,0,7717,26330,1373,141314,0,0,0,0,0,104881,0,0,0,0,23538,0,0,0,18332,12895,0,0,0,4905,3093,0,1259,0
3548,23475,9,2,3,0,802,5777,2,0,0,13857,47280,566,58241,0,0,0,0,1912,43132,0,0,0,0,15109,0,0,0,30008,0,0,0,0,8706,6654,0,0,6008
3549,26292,9,2,3,0,802,5777,2,0,0,7557,25784,963,99093,0,0,0,0,0,61225,0,0,0,0,26203,0,0,0,19151,11665,0,0,0,4092,2541,0,2342,0
3550,25595,9,3,5,4,3308,522,2,0,0,20995,71636,0,0,0,0,0,0,2585,0,0,0,0,5236,0,0,0,0,39050,0,0,0,0,11037,13728,0,0,2810
3551,61250,9,3,5,4,2806,849,2,0,0,20650,70458,0,0,0,0,0,0,5480,0,0,0,0,4364,0,0,0,0,32224,0,0,0,0,17883,10507,8499,2842,3312
3552,11469,9,3,6,0,1626,3836,4,0,0,9938,33908,421,43321,0,0,0,0,0,34138,0,0,0,0,9183,0,0,0,20198,0,0,0,0,6980,6730,0,0,0
3553,15292,9,3,6,0,1626,3836,2,0,0,11608,39607,479,49289,0,0,0,0,0,34258,0,0,0,0,12181,0,0,0,22413,2850,0,0,0,10560,6634,0,0,0
3554,15292,9,3,6,0,1626,3836,2,0,0,9698,33090,991,101974,0,0,0,0,0,74104,0,0,0,0,17769,0,0,0,17135,10101,0,0,0,11527,4428,0,0,0
3555,13763,9,3,6,0,1626,3836,2,0,0,14161,48317,720,74058,0,0,0,0,0,45651,0,0,0,0,28407,0,0,0,28162,0,0,0,0,15379,4776,0,2496,2909
3556,13763,9,3,6,0,1626,3836,2,0,0,12405,42326,559,57521,0,0,0,0,0,36285,0,0,0,0,21236,0,0,0,28411,0,0,0,0,10666,3249,2805,1599,3983
3557,52484,9,3,7,0,2502,1562,4,0,0,6418,21898,0,0,0,0,0,0,4340,0,0,0,0,2609,0,0,0,0,6562,0,0,0,0,5235,3152,0,0,1981
3558,14148,9,4,8,0,592,6074,2,0,0,8014,27344,1249,128522,0,0,0,0,0,107901,0,0,0,0,20621,0,0,0,21662,0,0,0,0,0,5682,0,900,0
3559,23089,9,4,9,0,357,4195,4,0,0,988,3371,499,51296,0,0,0,0,0,42679,0,0,0,0,8617,0,0,0,2218,0,0,0,0,0,1153,0,0,0
3560,9296,9,4,9,0,0,10045,2,0,0,3438,11730,1174,120805,0,0,0,0,0,98608,0,0,0,0,22197,0,0,0,9406,0,0,0,0,0,2324,0,0,2276
3561,6993,9,4,9,0,0,10045,2,0,0,6126,20902,1646,169373,0,0,0,0,0,128442,0,0,0,0,27769,0,0,0,16488,13162,0,0,0,0,4414,2212,0,0
3562,5594,9,4,9,0,0,10045,5,0,0,5781,19726,0,0,0,0,0,0,0,0,0,0,0,5053,0,0,0,0,12887,0,0,0,0,0,1786,971,473,1693
3563,5594,9,4,9,0,0,10045,2,0,0,7537,25716,1519,156305,0,0,0,0,1194,140283,0,0,0,0,16022,0,0,0,19826,0,0,0,0,0,4696,2274,0,3754
3564,10759,9,1,1,0,590,6433,2,350,47250,9559,32615,0,0,0,0,0,0,0,0,0,0,47250,11430,0,0,0,0,17314,0,0,0,0,0,3871,0,0,2225
3565,10759,9,1,1,0,590,6433,2,0,0,12400,42309,0,0,1050,145625,165,15069,0,0,145625,15069,0,11566,0,0,0,0,25702,0,0,0,0,2152,2889,3796,0,4193
3566,14346,9,1,1,0,590,6433,2,0,0,10517,35884,0,0,503,69761,0,0,0,0,69761,0,0,11889,0,0,0,0,20286,0,0,0,0,0,3709,0,0,3672
3567,14346,9,1,1,0,590,6433,2,0,0,6305,21513,0,0,628,87097,0,0,0,0,57248,0,0,0,0,29849,0,0,16446,0,0,0,0,0,5067,0,0,2221
3568,26129,9,2,3,0,693,6877,5,0,0,3370,11498,200,20567,0,0,0,0,0,15453,0,0,0,0,5114,0,0,0,8228,0,0,0,0,0,3270,0,0,0
3569,37560,9,2,3,0,693,6877,2,0,0,16934,57779,719,73985,0,0,0,0,0,73985,0,0,0,14946,0,0,0,0,36986,0,0,0,0,0,5847,3789,0,4976
3570,35044,9,3,5,0,1643,2932,2,0,0,15921,54322,0,0,64,8876,0,0,10163,0,8876,0,0,7554,0,0,0,0,18713,0,0,0,0,9053,8839,5876,0,0
3571,24716,9,3,5,0,1648,2592,2,0,0,10821,36921,0,0,0,0,790,72151,0,0,0,37117,0,0,0,0,30699,0,22444,0,0,4335,0,4510,9967,0,0,0
3572,15629,9,3,6,0,1907,2760,2,0,0,10367,35372,592,60917,0,0,0,0,3529,37686,0,0,0,0,18007,0,0,0,16187,5224,0,0,0,11174,4482,3168,0,3098
3573,13837,9,3,6,0,1907,2760,2,0,0,26661,90967,0,0,0,0,300,27399,9843,0,0,21297,0,19543,0,0,0,0,41123,0,0,6102,0,15034,5424,0,0,10782
3574,26079,9,4,8,0,789,6022,2,0,0,9136,31172,564,58036,0,0,0,0,0,33781,0,0,0,0,24255,0,0,0,24214,0,0,0,0,1963,4995,3581,2022,4030
3575,25224,9,4,8,0,789,6022,1,0,0,15626,53316,0,0,0,0,0,0,22814,0,0,0,0,13441,0,0,0,0,10631,0,0,0,0,0,6430,0,0,0
3576,12079,9,1,1,0,820,5247,2,0,0,2690,9178,1071,110206,0,0,0,0,1031,93998,0,0,0,0,16208,0,0,0,5086,0,0,0,0,0,3061,0,0,0
3577,19026,9,1,1,0,769,5549,4,0,0,6698,22855,0,0,0,0,0,0,0,0,0,0,0,10036,0,0,0,0,9718,0,0,0,0,0,3101,0,0,0
3578,32598,9,1,2,1,1251,4242,3,0,0,5105,17417,58,5918,643,89183,0,0,0,0,58291,0,0,0,0,30892,0,0,10635,5918,0,0,0,2386,4396,0,0,0
3579,19616,9,1,2,1,1251,4242,5,0,0,4434,15129,84,8687,268,37221,0,0,0,0,20836,0,0,0,0,16385,0,0,10568,8687,0,0,0,1910,2651,0,0,0
3580,21044,9,2,4,0,922,7153,2,0,0,6298,21489,598,61534,0,0,0,0,0,43107,0,0,0,0,12005,0,0,0,12929,6422,0,0,0,5006,3554,0,1968,0
3581,30842,9,3,5,0,1367,2971,2,0,0,14756,50347,837,86127,0,0,0,0,0,55162,0,0,0,0,22603,0,0,0,26211,8362,0,0,0,16903,7233,4185,1582,3943
3582,30842,9,3,5,0,1367,2971,2,0,0,7672,26177,694,71453,0,0,0,0,0,48590,0,0,0,0,22863,0,0,0,10770,0,0,0,0,9269,6138,0,1300,1477
3583,24640,9,3,5,0,1105,4364,2,0,0,5458,18623,1583,162891,0,0,0,0,0,133079,0,0,0,0,23742,0,0,0,11425,6070,0,0,0,3515,3683,3544,0,1495
3584,17632,9,4,9,2,1050,1290,2,0,0,2895,9878,294,30253,0,0,0,0,0,16851,0,0,0,0,10725,0,0,0,7511,2677,0,0,0,0,2367,0,0,0
3585,33959,9,4,9,2,960,1576,2,0,0,4983,17001,465,47815,0,0,0,0,0,23735,0,0,0,0,15045,0,0,0,13694,9035,0,0,0,859,2448,0,0,0
3586,17632,9,4,9,2,1050,1290,5,0,0,2988,10195,584,60094,0,0,0,0,0,12724,0,0,0,0,33629,0,0,0,8128,13741,0,0,0,0,2067,0,0,0
