HHID,NWEIGHT,REGIONC,DIVISION,YEARMADE,FUELHEAT,EQUIPM,FUELH2O,COOLMAIN,COOLUNIT,FUELFOOD,MONEYPY,ELWATER,ELWARM,ELCOOL,ELFOOD,ELOTHER,UGWATER,UGWARM,UGCOOL,UGFOOD,UGOUTSID,UGOTHER,HEATED,TYPEHOME,AREA1980,CDD65,CDD70,CDD75,HDD50,HDD55,HDD60,HDD65,HDD70,HUMIDITY,KWH,BTUEL,CUFEETNG,BTUNG,BTUCONV,BTUELEST,BTUNGEST,BTUELSPH,BTUNGSPH,BTUELWTH,BTUNGWTH,BTUELAPL,BTUNGAPL,BTUELCOL,BTUNGCOL,BTUELRFG,BTUELFZZ
2631,8389,2,4,4,1,3,1,1,0,5,24,0,1,1,1,1,1,1,0,0,0,0,3358,21,1,1175,622,252,1733,2538,3464,4562,5836,72,8199,27975,918,94326,1027,33820,120123,1437,77226,9999999,17100,16248,9999999,5516,9999999,4774,9999999
2632,17429,2,4,7,1,3,1,1,0,1,22,0,0,1,1,1,1,1,0,1,0,0,2464,21,2,1520,867,391,1596,2392,3316,4363,5569,71,13186,44991,1033,106080,1027,36624,92113,9999999,62628,9999999,35720,24283,7732,14380,9999999,6328,9999999
2633,21902,3,5,5,5,3,5,1,0,5,10,1,1,1,1,1,0,0,0,0,0,0,1648,21,1,4236,2687,1350,0,0,5,38,163,74,11137,38001,999999,9999999,1027,40161,9999999,1384,9999999,6247,9999999,10966,9999999,15240,9999999,4164,9999999
2634,26658,3,7,5,1,3,1,1,0,1,22,0,0,1,1,1,1,1,0,1,0,0,2120,21,2,1244,623,189,1222,1899,2806,3984,5212,69,8890,30333,562,57702,1027,23768,83285,9999999,35769,9999999,17655,19475,4278,6274,9999999,4584,9999999
2635,6619,2,4,3,7,8,5,0,1,5,22,1,1,1,1,1,0,0,0,0,0,0,2064,21,4,1120,565,208,1850,2665,3610,4721,5996,71,14071,48010,999999,9999999,1027,43236,9999999,9541,9999999,12065,9999999,18618,9999999,1841,9999999,5945,3176
2636,9812,3,6,3,1,3,1,1,1,5,23,0,0,1,1,1,1,1,0,0,0,0,1020,21,1,2436,1554,876,472,936,1575,2400,3347,70,20518,70007,669,68687,1027,46286,66163,9999999,44901,9999999,23786,40591,9999999,19566,9999999,9850,7686
2637,33705,3,5,5,5,4,5,1,1,5,25,1,1,1,1,1,0,0,0,0,0,0,3400,21,2,5288,3408,1737,0,0,1,14,89,75,37445,127762,999999,9999999,1027,99443,9999999,1922,9999999,7399,9999999,48743,9999999,54584,9999999,15114,12398
2638,20666,3,7,6,1,3,1,1,0,5,17,0,0,1,1,1,1,1,0,0,0,0,1905,22,1,1951,1133,525,1131,1758,2679,3913,5024,62,7953,27136,1592,163500,1027,31354,93207,9999999,112593,9999999,50907,12912,9999999,9638,9999999,4586,9999999
2639,34123,3,7,5,1,3,1,1,0,5,20,0,0,1,1,1,1,1,0,0,0,0,1790,21,2,2291,1475,831,538,953,1612,2511,3559,66,16847,57482,641,65877,1027,49122,63476,9999999,45803,9999999,20074,22173,9999999,27195,9999999,8114,9999999
2640,10356,2,4,4,1,3,5,0,1,5,23,1,0,1,1,1,0,1,0,0,0,0,1752,21,4,1174,583,211,1576,2372,3314,4413,5656,73,7141,24365,1413,145124,1027,31697,73375,9999999,145124,7828,9999999,13109,9999999,751,9999999,2677,9999999
2641,19776,3,5,5,5,4,5,1,0,5,24,1,1,1,1,1,0,0,0,0,0,0,1724,21,1,3655,2216,1038,1,6,47,200,557,74,11834,40378,999999,9999999,1027,48027,9999999,2781,9999999,3521,9999999,8529,9999999,19818,9999999,5729,9999999
2642,26452,3,7,2,1,3,1,1,0,5,21,0,1,1,1,1,1,1,0,0,0,0,2543,21,1,2991,2024,1197,377,692,1185,1872,2729,66,15227,51955,881,90529,1027,49236,88956,2363,64230,9999999,26299,18093,9999999,24426,9999999,7073,9999999
2643,27016,2,3,1,1,3,1,9,9,1,15,0,0,0,0,1,1,1,0,1,0,0,776,31,1,581,203,30,3550,4585,5731,7024,8474,72,2535,8649,755,77490,1027,5544,80175,9999999,56225,9999999,17845,4502,3420,9999999,9999999,4147,9999999
2644,29430,3,5,4,5,3,1,1,0,5,24,0,1,1,1,1,1,0,0,0,0,1,1290,21,2,3491,1949,892,1,7,54,229,640,77,8643,29490,243,24968,1027,39115,16201,2551,9999999,9999999,20377,7891,4591,15868,9999999,3180,9999999
2645,7724,2,4,1,1,2,1,0,1,1,22,0,1,1,1,1,1,1,0,1,0,1,3507,21,1,1723,1027,505,1328,2058,2932,3952,5107,71,2998,10229,1513,155346,1027,21239,149073,735,123655,9999999,22295,5317,9396,2373,9999999,1804,9999999
2646,22561,3,7,6,5,3,5,1,0,5,14,1,1,1,1,1,0,0,0,0,0,0,3389,21,4,2806,1841,1032,288,533,964,1601,2456,66,25275,86238,999999,9999999,1027,71112,9999999,19448,9999999,6097,9999999,21491,9999999,23289,9999999,15913,4251
2647,24452,3,5,6,2,3,5,0,1,5,2,1,0,1,1,1,0,0,0,0,0,0,732,11,4,1291,649,203,607,1192,1938,2881,4036,74,5070,17298,999999,9999999,1027,21960,9999999,9999999,9999999,7636,9999999,7140,9999999,9999999,9999999,2522,9999999
2648,8661,2,4,1,1,3,1,1,0,5,8,0,1,1,1,1,1,1,0,0,0,1,1667,21,1,1835,1212,719,1632,2389,3310,4349,5518,65,4690,16002,576,59118,1027,22408,115265,737,52565,9999999,5197,6563,1356,4718,9999999,3984,9999999
2649,16449,3,6,6,5,4,5,1,0,5,22,1,1,1,1,1,0,0,0,0,0,0,2528,21,1,2131,1292,608,335,723,1338,2163,3158,75,16943,57810,999999,9999999,1027,65889,9999999,15227,9999999,8829,9999999,14137,9999999,13773,9999999,5844,9999999
2650,9191,2,4,7,1,3,1,1,0,1,9,0,0,1,1,1,1,1,0,1,0,0,1305,21,1,1432,802,368,2136,3099,4211,5497,6747,71,7300,24906,997,102393,1027,23738,84706,9999999,67333,9999999,29147,15514,5913,4027,9999999,5365,4273
2651,8726,1,1,1,1,2,1,9,9,1,8,0,0,0,0,1,1,1,0,1,0,1,2380,31,1,811,370,84,1771,2625,3643,4810,6118,67,5893,20107,2091,214759,1027,15600,165975,9999999,153882,9999999,41583,16252,19294,9999999,9999999,3855,9999999
2652,19071,3,5,1,1,3,5,1,0,5,2,1,0,1,1,1,0,1,0,0,0,0,887,41,4,1489,822,337,512,1125,1756,2701,3854,72,6261,21362,0,0,1027,23533,30206,9999999,0,7210,9999999,5171,9999999,3804,9999999,5177,9999999
2653,24722,3,5,4,3,3,5,1,0,5,24,1,0,1,1,1,0,0,0,0,0,0,2652,21,4,1083,489,126,1040,1676,2508,3554,4782,68,28491,97211,999999,9999999,1027,64628,9999999,9999999,9999999,25008,9999999,54066,9999999,9726,9999999,8411,3257
2654,17075,3,6,4,5,5,5,9,9,5,13,1,1,0,1,1,0,0,0,0,0,0,644,11,4,1307,678,222,682,1285,2091,3070,4242,72,8811,30064,999999,9999999,1027,29432,9999999,12783,9999999,7062,9999999,7029,9999999,9999999,9999999,3190,9999999
2655,18508,3,5,4,1,3,1,1,0,1,13,0,0,1,0,1,1,1,0,1,0,0,695,41,1,1369,764,314,934,1583,2329,3307,4483,68,5562,18978,474,48643,1027,22775,54657,9999999,17405,9999999,24888,9469,6350,6364,9999999,3145,9999999
2656,30955,3,5,5,5,5,1,0,1,5,2,0,1,1,1,1,1,0,0,0,0,0,360,41,1,1846,1087,473,449,942,1609,2450,3488,70,7532,25700,151,15504,1027,16685,13772,6893,9999999,9999999,15504,5529,9999999,7698,9999999,5580,9999999
2657,26975,4,9,3,5,5,5,9,9,5,9,1,1,0,1,1,0,0,0,0,0,0,1750,21,1,138,34,3,1828,3001,4215,5646,7380,71,25938,88500,999999,9999999,1027,66015,9999999,41311,9999999,14589,9999999,23746,9999999,9999999,9999999,8854,4224
2658,6858,2,4,1,3,3,5,9,9,5,16,1,0,0,1,1,0,0,0,0,0,0,1770,21,4,692,267,78,2073,2949,3969,5171,6564,70,15406,52565,999999,9999999,1027,36553,9999999,9999999,9999999,17207,9999999,28631,9999999,9999999,9999999,6727,9999999
2659,20694,1,2,3,3,2,3,0,1,1,20,0,0,1,0,1,0,0,0,1,0,0,480,41,2,1059,451,87,1450,2257,3210,4321,5586,71,1173,4002,48,4908,1027,8744,4067,9999999,9999999,9999999,9999999,2264,4908,1054,9999999,684,9999999
2660,17920,2,3,4,1,3,5,1,0,5,23,1,0,1,1,1,0,1,0,0,0,0,2612,21,1,664,255,57,3644,4724,5949,7319,8744,72,17111,58383,821,84352,1027,42621,96641,9999999,84352,18255,9999999,23756,9999999,10188,9999999,6184,9999999
2661,15398,1,2,1,1,2,1,0,1,1,20,0,0,1,1,1,1,1,0,1,0,1,2671,21,1,983,482,149,1383,2178,3151,4301,5637,66,6570,22417,1522,156305,1027,19055,144812,9999999,113003,9999999,30242,11736,13060,3477,9999999,7204,9999999
2662,34134,2,3,1,1,3,1,9,9,1,17,0,0,0,1,1,1,1,0,1,0,0,1204,31,1,800,349,91,2359,3266,4334,5510,6884,68,4739,16169,1447,148607,1027,12706,113410,9999999,108708,9999999,32381,12293,7518,9999999,9999999,3876,6732
2663,9744,1,1,5,5,5,5,9,9,5,7,1,1,0,1,1,0,0,0,0,0,0,429,31,2,691,294,71,2334,3301,4439,5720,7154,67,9339,31864,999999,9999999,1027,24034,9999999,17028,9999999,5488,9999999,4397,9999999,9999999,9999999,4951,9999999
2664,33529,1,2,2,3,2,3,9,9,1,14,0,0,0,0,1,0,0,0,1,0,0,2080,31,1,1216,649,239,1247,1978,2888,3994,5275,66,1206,4116,86,8785,1027,6203,3962,9999999,9999999,9999999,9999999,1971,8785,9999999,9999999,2145,9999999
2665,14956,1,2,3,3,3,5,1,0,5,22,1,0,1,1,1,0,0,0,0,0,1,1815,21,2,1009,484,137,1544,2306,3225,4320,5601,67,4949,16886,12,1224,1027,25369,2116,9999999,9999999,5147,9999999,3904,1224,4558,9999999,3277,9999999
2666,39044,1,2,3,1,3,1,0,1,1,24,0,0,1,1,1,1,1,0,1,0,1,1815,21,2,1275,612,173,1187,1926,2917,4110,5328,68,10243,34949,1468,150728,1027,21072,110344,9999999,69652,9999999,38437,27954,42639,1794,9999999,5201,5995
2667,24296,4,9,1,5,5,5,0,1,5,5,1,1,1,1,1,0,0,0,0,0,0,976,41,2,596,288,106,2010,2890,3950,5409,7046,68,5495,18749,999999,9999999,1027,24467,9999999,9064,9999999,2735,9999999,4890,9999999,403,9999999,1657,9999999
2668,22470,3,5,5,1,7,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1800,41,2,4998,3220,1642,0,0,1,15,95,75,3915,13358,323,33159,1027,26366,25865,9999999,1595,9999999,21498,6513,10066,3290,9999999,3555,9999999
2669,21631,2,3,1,1,3,1,1,0,5,25,0,0,1,1,1,1,1,0,0,0,1,2030,21,1,1162,608,225,1868,2744,3758,4890,6174,69,8624,29426,609,62510,1027,31260,128429,9999999,47952,9999999,12832,17500,1726,6980,9999999,4946,9999999
2670,16946,1,1,1,3,2,3,9,9,2,19,0,0,0,1,1,0,0,0,0,0,0,2944,21,4,367,105,4,3895,5011,6295,7702,9291,70,10108,34488,999999,9999999,1027,25684,9999999,9999999,9999999,9999999,9999999,25238,9999999,9999999,9999999,9250,2471
2671,21963,1,2,3,1,3,1,1,0,5,25,1,1,1,1,1,1,1,0,0,0,0,3664,21,2,873,381,89,1762,2580,3609,4809,6160,66,14986,51130,1262,129620,1027,45288,187958,9999999,118267,3209,11353,32427,9999999,7770,9999999,7724,4250
2672,19891,1,2,1,1,3,1,1,0,1,18,0,0,1,1,1,1,1,0,1,0,0,2920,21,4,513,151,11,2172,3097,4195,5452,6917,68,11996,40930,1417,145564,1027,32696,141147,9999999,109997,9999999,28736,29379,6831,6611,9999999,4940,9999999
2673,13174,2,4,1,1,3,1,1,0,5,23,0,1,1,1,1,1,1,0,0,0,0,3033,21,4,766,346,111,3480,4466,5575,6905,8370,57,10982,37471,2986,306686,1027,26732,180941,1439,285508,9999999,21178,20175,9999999,9739,9999999,6118,9999999
2674,17920,2,3,1,1,3,1,9,9,5,12,0,0,0,1,1,1,1,0,0,0,1,2903,21,1,755,283,81,1876,2765,3808,5013,6374,70,4873,16627,1654,169817,1027,17139,124606,9999999,129122,9999999,34628,13810,6067,9999999,9999999,2817,2343
2675,47088,3,5,3,5,4,5,1,0,5,20,1,1,1,1,1,0,0,0,0,0,0,1164,21,2,2406,1474,698,153,427,896,1596,2489,75,12618,43053,999999,9999999,1027,75736,9999999,6770,9999999,6401,9999999,13633,9999999,7851,9999999,8398,9999999
2676,17083,1,2,3,3,2,3,9,9,1,19,0,0,0,0,1,0,0,0,1,0,0,1200,31,2,777,303,59,1682,2518,3529,4744,6110,66,1888,6442,42,4334,1027,8946,5603,9999999,9999999,9999999,9999999,2464,4334,9999999,9999999,3978,9999999
2677,20448,4,9,5,1,3,1,9,9,1,10,0,0,0,1,1,1,1,0,1,0,1,950,21,1,825,292,77,401,887,1580,2563,3965,77,4213,14375,676,69394,1027,10913,63658,9999999,36804,9999999,21785,11024,10805,9999999,9999999,3351,9999999
2678,35995,1,2,3,1,3,1,9,9,1,14,0,1,0,0,1,1,1,0,1,0,0,2142,21,2,577,212,36,2543,3502,4604,5846,7305,68,2008,6851,978,100425,1027,11658,76754,616,77139,9999999,18951,4549,4335,9999999,9999999,1686,1914
2679,17304,2,3,2,1,3,1,0,1,1,23,0,0,1,1,1,1,1,0,1,0,1,2898,21,1,933,456,156,2383,3291,4310,5452,6779,69,7136,24348,1893,194450,1027,27303,171978,9999999,135002,9999999,47832,18511,11616,1459,9999999,4378,9999999
2680,12807,3,6,11,5,3,5,1,0,5,10,1,1,1,1,1,0,0,0,0,0,0,728,11,4,1021,507,166,1098,1809,2702,3770,5148,71,11202,38221,999999,9999999,1027,43036,9999999,11366,9999999,9602,9999999,7223,9999999,7055,9999999,2975,9999999
2681,22470,3,5,5,1,3,1,1,0,5,25,0,0,1,1,1,1,1,0,0,1,1,3410,21,2,1554,847,337,560,1095,1858,2805,3929,73,14777,50419,1102,113175,1027,56099,121857,9999999,63781,9999999,28686,21202,20708,17310,9999999,11907,9999999
2682,9455,1,1,5,1,2,1,0,1,5,23,0,0,1,1,1,1,1,0,0,0,0,528,41,1,693,304,68,1982,2838,3810,5008,6398,70,3275,11174,899,92343,1027,9151,48326,9999999,58038,9999999,34305,7516,9999999,1032,9999999,2626,9999999
2683,31859,4,9,5,2,6,2,1,0,2,5,0,0,1,1,1,0,0,0,0,0,0,1152,11,2,2233,1366,745,451,905,1477,2198,3152,37,5304,18097,999999,9999999,1027,22172,9999999,9999999,9999999,9999999,9999999,8380,9999999,5741,9999999,3976,3202
2684,17429,2,4,6,1,3,1,1,0,1,22,0,0,1,1,1,1,1,0,1,0,0,2280,21,2,1376,785,354,1665,2461,3386,4456,5687,71,5966,20356,727,74664,1027,26760,81658,9999999,51676,9999999,18464,8937,4524,8529,9999999,2890,9999999
2685,7625,2,4,4,1,3,1,9,9,5,23,0,0,0,1,1,1,1,0,0,0,0,1364,21,2,1898,1203,669,1537,2288,3186,4197,5333,71,7899,26951,761,78156,1027,35997,84475,9999999,51437,9999999,26719,24046,9999999,9999999,9999999,2905,9999999
2686,24101,3,5,2,5,5,5,0,1,5,10,1,1,1,1,1,0,0,0,0,0,0,1180,21,4,761,189,13,878,1550,2428,3592,4899,69,15746,53725,999999,9999999,1027,51134,9999999,30550,9999999,4952,9999999,9409,9999999,2005,9999999,6809,9999999
2687,20666,3,7,3,1,3,5,0,1,5,17,1,0,1,1,1,0,1,0,0,0,0,1150,21,1,1549,900,417,1514,2249,3122,4124,5295,62,9997,34110,1030,105800,1027,41612,72610,9999999,105800,7550,9999999,15557,9999999,6312,9999999,4691,9999999
2688,54688,3,7,6,2,3,2,0,1,2,14,0,0,1,1,1,0,0,0,0,0,0,1428,21,2,2050,1268,676,1041,1663,2483,3441,4513,69,6860,23406,999999,9999999,1027,33202,9999999,9999999,9999999,9999999,9999999,16275,9999999,4145,9999999,2986,3389
2689,8544,2,4,1,1,3,1,9,9,1,7,0,1,0,1,1,1,1,0,1,0,1,1161,21,4,1551,887,412,1235,1958,2823,3852,5044,72,4140,14126,2039,209418,1027,20228,113397,1739,132323,9999999,56446,8070,20649,9999999,9999999,4317,9999999
2690,23544,3,5,3,5,3,5,1,0,5,19,1,1,1,1,1,0,0,0,0,0,0,1682,21,2,2373,1442,737,153,434,911,1610,2503,72,38719,132111,999999,9999999,1027,92132,9999999,26563,9999999,19854,9999999,46239,9999999,29474,9999999,9981,5333
2691,23544,3,5,6,5,4,2,1,0,2,8,0,1,1,1,1,0,0,0,0,0,0,3040,21,2,3719,2319,1095,1,6,44,188,525,77,11065,37754,999999,9999999,1027,57232,9999999,1995,9999999,9999999,9999999,9565,9999999,20546,9999999,5648,1606
2692,15807,4,9,6,1,3,1,9,9,5,23,0,0,0,1,1,1,1,0,0,0,1,1520,22,2,141,34,3,1794,2948,4176,5622,7350,71,8211,28016,1018,104527,1027,20834,87016,9999999,66554,9999999,36497,20885,1476,9999999,9999999,7131,9999999
2693,16819,1,2,1,1,3,1,9,9,1,23,0,0,0,1,1,1,1,0,1,0,0,1046,22,1,563,192,22,2411,3354,4473,5743,7192,73,2432,8298,825,84727,1027,11916,115530,9999999,64465,9999999,16850,6554,3412,9999999,9999999,1744,9999999
2694,32131,1,2,3,3,2,3,0,1,1,17,0,0,1,1,1,0,0,0,1,0,0,2100,41,1,1277,688,251,1134,1874,2753,3806,5027,66,1100,3753,9,956,1027,6387,3166,9999999,9999999,9999999,9999999,1221,956,870,9999999,1662,9999999
2695,20440,4,8,1,1,3,1,9,9,1,13,0,0,0,1,1,1,1,0,1,0,1,1598,21,2,231,50,4,3340,4366,5506,6899,8575,52,5469,18659,1709,175532,1027,15952,132804,9999999,142884,9999999,20455,12405,12193,9999999,9999999,6254,3404
2696,12657,3,6,4,1,3,1,1,0,5,17,0,1,1,1,1,1,1,0,0,1,0,2503,21,2,2319,1472,753,324,712,1308,2126,3104,73,10382,35423,676,69460,1027,48495,65776,1145,49977,9999999,19321,15125,162,11569,9999999,7584,3618
2697,34883,1,2,4,5,3,1,1,0,5,22,0,1,1,1,1,1,0,0,0,0,0,2805,21,4,775,318,71,3513,4547,5714,7005,8394,68,13531,46168,907,93122,1027,63329,25543,27585,9999999,9999999,93122,11232,9999999,2766,9999999,4585,9999999
2698,14642,1,2,3,3,6,3,1,1,5,24,0,0,1,1,1,0,0,0,0,0,0,1440,21,2,1229,660,234,1310,2035,2937,4036,5319,67,9133,31162,999999,9999999,1027,44387,9999999,9999999,9999999,9999999,9999999,18491,9999999,5508,9999999,7163,9999999
2699,19513,4,9,2,1,1,1,9,9,1,20,0,0,0,1,1,1,1,0,1,0,0,1437,21,2,1861,922,322,70,249,574,1172,2259,72,3078,10502,257,26441,1027,19066,67191,9999999,14451,9999999,8780,8846,3210,9999999,9999999,1656,9999999
2700,31993,1,2,1,3,3,5,9,9,2,20,1,0,0,0,1,0,0,0,0,0,0,1644,21,4,310,62,4,2464,3431,4551,5865,7444,68,15258,52060,999999,9999999,1027,37669,9999999,9999999,9999999,19078,9999999,28010,9999999,9999999,9999999,4972,2681
2701,18114,2,3,5,1,2,1,0,1,5,23,1,1,1,1,1,1,1,0,0,0,0,829,41,2,694,279,64,2465,3386,4456,5652,7055,68,4733,16149,395,40613,1027,22089,59325,1298,20863,3688,19750,6818,9999999,2193,9999999,2152,9999999
2702,15710,4,9,2,1,6,1,9,9,1,21,0,1,0,0,1,1,1,0,1,0,0,778,21,1,109,12,0,230,678,1495,2815,4485,77,4989,17022,553,56823,1027,12783,69648,1785,40292,9999999,10918,11403,5613,9999999,9999999,3834,2992
2703,9613,4,8,1,1,7,5,9,9,1,18,1,1,0,0,1,0,1,0,1,0,0,550,31,4,812,395,137,3131,4141,5289,6574,7995,49,6622,22595,582,59793,1027,21994,54276,1406,54342,10616,9999999,7680,5451,9999999,9999999,2893,9999999
2704,15710,4,9,3,7,9,8,9,9,1,19,0,0,0,1,1,1,1,0,1,0,1,1204,21,1,842,238,22,16,129,496,1313,2367,74,3202,10925,773,79361,1027,15172,42726,9999999,43130,9999999,15970,9024,20261,9999999,9999999,1901,2237
2705,17920,2,3,3,1,3,1,0,1,5,22,0,0,1,1,1,1,1,0,0,0,1,1036,21,1,663,270,70,2577,3507,4583,5823,7250,71,3709,12655,979,100533,1027,16119,89216,9999999,73424,9999999,23652,9075,3457,1130,9999999,2450,9999999
2706,9679,4,8,11,1,3,1,9,9,1,3,0,0,0,1,1,1,1,0,1,0,0,1560,11,1,1113,559,184,2252,3101,4119,5274,6573,39,5576,19025,773,79424,1027,15959,100341,9999999,55127,9999999,19671,14983,4626,9999999,9999999,4042,9999999
2707,25370,2,3,5,1,3,1,0,1,5,9,0,0,1,1,1,1,1,0,0,0,0,526,41,2,670,273,71,2564,3496,4573,5810,7235,71,2420,8257,617,63386,1027,11623,36266,9999999,34019,9999999,29367,5573,9999999,599,9999999,2085,9999999
2708,28501,4,9,6,5,5,5,9,9,5,12,1,1,0,1,1,0,0,0,0,0,0,1100,21,4,445,164,37,3174,4247,5471,6843,8374,49,10324,35225,999999,9999999,1027,57993,9999999,15577,9999999,6290,9999999,9158,9999999,9999999,9999999,4200,9999999
2709,8262,2,4,1,1,3,1,0,1,5,12,0,0,1,1,1,1,1,0,0,0,0,977,21,2,1371,809,399,1933,2729,3684,4770,6001,71,11197,38204,527,54108,1027,16664,82828,9999999,47645,9999999,6463,24079,9999999,2058,9999999,12067,9612
2710,19307,3,7,5,1,3,1,0,1,1,17,0,0,1,1,1,1,1,0,1,0,0,1080,21,4,2296,1365,730,209,469,916,1540,2411,77,8057,27490,381,39161,1027,24513,53601,9999999,21446,9999999,13451,12356,4264,3485,9999999,11649,4253
2711,21872,3,7,2,1,6,1,0,1,1,4,0,1,1,0,1,1,1,0,1,0,0,1600,21,4,2883,1926,1127,247,469,897,1491,2300,66,4615,15746,472,48464,1027,16589,50614,1040,38328,9999999,6452,5068,3684,5422,9999999,4216,9999999
2712,16610,1,2,1,1,3,1,9,9,5,13,0,0,0,1,1,1,1,0,0,0,0,1444,21,2,573,198,22,2382,3321,4445,5707,7147,73,8411,28698,987,101332,1027,21359,141475,9999999,92102,9999999,9230,23331,9999999,9999999,9999999,5367,2867
2713,15697,1,2,5,7,8,5,9,9,5,18,1,1,0,1,1,0,0,0,0,0,0,2549,21,4,256,55,3,3424,4487,5699,7067,8653,73,14957,51033,999999,9999999,1027,48382,9999999,2482,9999999,19321,9999999,23749,9999999,9999999,9999999,5481,2923
2714,11459,3,6,4,1,6,5,0,1,5,10,1,1,1,1,1,0,1,0,0,0,0,1305,22,4,1650,968,468,916,1554,2327,3285,4411,71,16812,57363,416,42743,1027,37674,46483,9999999,42743,14014,9999999,26597,9999999,8257,9999999,8495,9999999
2715,17204,3,5,1,4,11,5,9,9,5,8,1,1,0,1,1,0,0,0,0,0,0,498,21,1,2290,1362,645,167,466,948,1644,2541,75,5755,19636,999999,9999999,1027,13226,9999999,1724,9999999,4962,9999999,6271,9999999,9999999,9999999,6679,9999999
2716,15585,1,2,5,3,2,3,0,1,5,5,0,0,1,1,1,0,0,0,0,0,0,717,41,2,759,286,66,1770,2616,3659,4905,6300,70,4460,15218,999999,9999999,1027,14550,9999999,9999999,9999999,9999999,9999999,10087,9999999,2226,9999999,2905,9999999
2717,27430,2,4,2,3,3,2,9,9,2,7,0,0,0,1,1,0,0,0,0,0,0,917,21,4,1454,807,338,1093,1722,2630,3751,5083,71,9439,32206,999999,9999999,1027,24179,9999999,9999999,9999999,9999999,9999999,25078,9999999,9999999,9999999,7128,3808
2718,26163,4,9,4,1,6,1,0,1,1,18,0,0,1,1,1,1,1,0,1,0,0,396,31,1,1612,798,279,81,291,671,1370,2328,72,1985,6773,310,31855,1027,10544,25957,9999999,13111,9999999,14657,3690,4087,1719,9999999,1364,9999999
2719,20762,1,2,4,1,2,1,0,1,5,23,0,1,1,1,1,1,1,0,0,1,1,2395,21,2,622,229,38,2504,3448,4533,5756,7192,68,10520,35894,1330,136578,1027,33219,171892,2841,97000,9999999,34946,22613,4632,3546,9999999,6894,9999999
2720,30539,3,5,2,2,7,2,0,1,2,15,0,0,1,0,1,0,0,0,0,0,0,672,21,2,2774,1711,892,27,100,311,769,1495,74,3852,13144,999999,9999999,1027,9572,9999999,9999999,9999999,9999999,9999999,3012,9999999,2409,9999999,7723,9999999
2721,21024,1,2,3,1,3,1,9,9,5,24,0,1,0,1,1,1,1,0,0,0,0,2158,21,1,551,185,24,2645,3628,4737,5993,7444,68,5560,18971,773,79413,1027,22765,93425,1218,59508,9999999,19905,12822,9999999,9999999,9999999,4931,9999999
2722,12807,3,6,4,5,5,5,0,1,5,22,1,1,1,1,1,0,0,0,0,0,0,1373,21,4,2554,1628,892,329,685,1244,2007,2950,74,23161,79025,999999,9999999,1027,51974,9999999,19148,9999999,12679,9999999,23159,9999999,14515,9999999,9524,9999999
2723,36848,2,3,4,1,3,1,1,0,1,25,0,0,1,1,1,1,1,0,1,0,1,3276,21,2,926,453,155,2396,3304,4322,5460,6789,69,20586,70239,2634,270522,1027,52314,217931,9999999,172404,9999999,38717,48494,59401,14389,9999999,7356,9999999
2724,21455,1,2,1,1,3,1,9,9,1,23,0,0,0,1,1,1,1,0,1,0,1,2626,21,2,1037,476,121,1336,2064,2973,4088,5371,67,5005,17077,1454,149288,1027,20046,172027,9999999,110659,9999999,27885,13168,10744,9999999,9999999,3909,2089
2725,9867,1,1,5,1,2,1,1,0,1,22,0,0,1,1,1,1,1,0,1,1,1,1817,22,1,950,417,92,1623,2497,3546,4725,6037,70,6275,21410,418,42973,1027,18701,94072,9999999,33315,9999999,7121,10434,2537,6128,9999999,4848,9999999
2726,7295,2,4,5,1,3,1,1,0,5,10,0,0,1,1,1,1,1,0,0,0,0,838,41,1,1616,953,471,1795,2610,3566,4617,5809,71,6268,21386,745,76553,1027,17108,50525,9999999,38203,9999999,38350,9786,9999999,5508,9999999,6092,9999999
2727,17067,2,3,3,1,3,1,9,9,1,22,0,0,0,1,1,1,1,0,1,0,0,1568,21,1,675,242,52,1987,2895,3975,5209,6613,70,7389,25211,1161,119200,1027,23988,120014,9999999,79626,9999999,31734,22293,7840,9999999,9999999,2918,3470
2728,34273,2,3,11,5,5,5,9,9,2,7,1,1,0,1,1,0,0,0,0,0,0,720,21,4,534,156,17,3445,4473,5612,6907,8358,70,25071,85542,999999,9999999,1027,40334,9999999,37486,9999999,20954,9999999,21481,9999999,9999999,9999999,5621,6684
2729,19172,1,2,1,1,3,1,9,9,1,9,0,0,0,0,1,1,1,0,1,0,0,2806,22,1,1305,707,249,1170,1907,2767,3804,5013,67,6793,23178,1126,115678,1027,18321,169001,9999999,81372,9999999,27461,17291,6845,9999999,9999999,5887,9999999
2730,8166,2,4,4,5,3,5,1,0,5,22,1,1,1,1,1,0,0,0,0,0,0,1200,41,1,1839,1215,720,1631,2388,3309,4347,5515,65,9719,33161,999999,9999999,1027,35409,9999999,9451,9999999,6402,9999999,5137,9999999,7033,9999999,5138,9999999
2731,11490,1,1,3,3,2,3,1,1,5,20,0,0,1,1,1,0,0,0,0,0,0,2266,21,2,1242,668,237,1287,2014,2908,3997,5268,67,5933,20243,999999,9999999,1027,59926,9999999,9999999,9999999,9999999,9999999,13940,9999999,3901,9999999,2402,9999999
2732,19307,3,7,2,1,3,1,1,0,5,24,1,1,1,1,1,1,1,0,0,0,0,3502,21,4,1643,1009,520,850,1439,2308,3284,4433,70,40390,137811,1742,178871,1027,64396,121896,18572,159466,5638,19405,65577,9999999,20507,9999999,27517,23506
