HHID,NWEIGHT,QMAIL,REGIONC,DIVISION,GSTATE,CDD65,HDD65,TYPEHUQ,STORIES,ZSTORIES,URBRUR,ZURBRUR,SHARELQT,LIVEATSP,DIRACC,KOWNRENT,KOWNCOND,ZKOWNCON,HUPROJ,ZHUPROJ,RENTHELP,ZRENTHEL,YEARMADE,ZYEARMAD,OCCUPY,OCCUPYY,OCCUPYM,BEDROOMS,ZBEDROOM,NCOMBATH,ZNCOMBAT,NHAFBATH,ZNHAFBAT,OTHROOMS,ZOTHROOM,WALLTYPE,ZWALLTYP,UGASHERE,ZUGASHER,HEATED,UNHEATED,HOMEAREA
7166, 18164,9,3,5,0,1420, 4900,2,2,0,1,0,0,9,9,1,0,0,9,0,9,0, 6,0,1,2, 6,3,0,2,0,1,0,4,0, 3,0,1,0, 1899,  277, 2176
7167, 14230,9,3,7,3,2928, 2411,5,9,0,2,0,0,9,9,2,0,0,0,0,0,0, 6,0,0,9,99,2,0,2,0,0,0,1,0, 1,0,0,0,  775,    0,  775
7168, 16381,9,2,4,0, 364, 8394,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,2,0,1,0,0,0,2,0, 4,0,1,0, 1728,    0, 1728
7169, 13568,9,1,2,1, 665, 6996,2,2,0,4,0,1,0,9,1,0,0,9,0,9,0, 5,0,0,9,99,3,0,1,0,0,0,3,0, 2,0,0,0, 3028,  509, 3537
7170, 11048,9,2,3,0,1068, 5602,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,2,0,1,0,0,0,3,0, 3,0,1,0, 1642,    0, 1642
7171, 19690,9,2,4,0, 889, 6190,2,1,0,2,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,2,0,1,0,0,0,3,0, 2,0,1,0, 1560, 1846, 3406
7172, 22619,1,2,3,0, 386, 8209,3,2,0,3,0,0,9,9,1,1,0,9,0,9,0,10,0,0,9,99,2,0,1,0,1,0,2,0, 3,0,1,0, 1935,    0, 1935
7173, 12941,9,2,4,0, 576, 7506,2,1,0,4,0,1,0,9,1,0,0,9,0,9,0, 6,0,0,9,99,3,0,1,0,2,0,2,0, 2,0,0,0, 2304,  736, 3040
7174, 11773,9,3,7,3,3019, 1240,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 2,0,0,9,99,2,0,1,0,0,0,2,0, 2,0,1,0,  946,    0,  946
7175, 17029,1,2,4,0,1109, 5613,1,9,0,2,0,0,9,9,1,0,0,9,0,9,0, 7,0,0,9,99,3,0,2,0,0,0,2,0, 3,0,1,0, 1120,    0, 1120
7176,  4102,9,3,6,0,2871, 1516,2,2,0,3,0,0,9,9,1,0,0,9,0,9,0, 7,0,0,9,99,3,0,2,0,0,0,3,0, 2,0,0,1, 2405,    0, 2405
7177,  4229,9,3,6,0,1470, 4322,1,9,0,4,0,0,9,9,2,0,0,0,0,0,1,12,0,1,2, 7,2,0,2,0,0,0,2,0, 3,0,0,1, 1050,    0, 1050
7178, 12808,9,3,5,0,1855, 4356,5,9,0,1,0,0,9,9,2,0,0,1,0,9,0, 5,0,0,9,99,0,0,1,0,0,0,2,0, 1,0,0,1,  532,    0,  532
7179,  9049,9,4,8,0, 318, 6435,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 3,1,1,2, 8,3,0,1,0,0,0,3,0, 3,0,1,0, 1163,    3, 1166
7180,  7342,9,1,2,1,1371, 4698,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,1,2,12,1,0,1,0,0,0,1,0, 1,0,1,0,  753,    0,  753
7181, 17814,9,3,7,3,1596, 3959,1,9,0,4,0,0,9,9,1,0,0,9,0,9,0, 7,0,0,9,99,3,0,2,0,0,0,2,0, 5,0,1,0, 1280,    0, 1280
7182, 11235,9,2,4,0, 460, 8556,2,1,0,2,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,2,0,1,0,0,0,3,0, 5,0,0,0, 1496,    0, 1496
7183, 18632,9,3,7,0,1777, 4313,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,3,0,1,0,2,0,3,0, 1,0,1,0, 1469,  170, 1639
7184, 10385,9,3,7,3,3181, 1087,2,1,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,0,9,99,2,0,1,0,0,0,2,0, 2,0,1,0, 1026,    0, 1026
7185, 11188,1,4,8,0,3731, 1123,2,2,0,2,0,0,9,9,1,0,0,9,0,9,0, 1,0,8,9,99,3,0,2,0,0,0,3,0, 2,0,0,0, 2694,    0, 2694
7186, 12641,9,1,2,0,1209, 4838,3,3,0,1,0,1,1,0,2,0,0,0,0,1,0, 1,0,1,1, 1,5,0,1,0,1,0,1,0, 1,0,1,0, 1173,  586, 1759
7187,  3564,9,1,2,1, 372, 8314,1,9,0,4,0,0,9,9,1,0,0,9,0,9,0,14,0,1,2,10,3,0,2,0,0,0,3,0, 3,0,0,0, 1344,    0, 1344
7188, 16286,9,3,6,0,1494, 4015,2,1,0,4,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,3,0,3,0,0,0,5,0, 1,0,0,0, 3536,  440, 3976
7189,  4998,9,3,5,4,2753, 1348,2,2,0,4,0,0,9,9,1,0,0,9,0,9,0,12,0,0,9,99,2,0,1,0,0,0,1,0, 2,0,0,0, 1020, 2172, 3192
7190, 22427,1,3,5,4,3381,  413,4,9,0,3,0,0,9,9,1,0,0,9,0,9,0,10,0,0,9,99,2,0,2,0,0,0,3,0, 2,0,0,0, 1447,  208, 1655
7191,  6053,9,2,3,0, 435, 8023,5,9,0,1,0,0,9,9,2,0,0,1,0,9,0, 5,0,0,9,99,1,0,1,0,0,0,1,0, 1,0,1,0,  555,    0,  555
7192, 15625,9,1,2,0, 527, 6479,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,3,0,1,0,1,0,3,0, 1,0,1,0, 4187,    0, 4187
7193, 23573,9,2,3,0, 636, 6838,1,9,0,3,0,0,9,9,1,0,0,9,0,9,0, 7,0,1,1, 9,3,0,2,0,0,0,3,0, 3,0,1,0, 1612,    0, 1612
7194, 28682,9,2,3,0, 573, 7568,2,2,0,1,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,3,0,1,0,0,0,3,0, 6,0,1,0, 2478,   80, 2558
7195,  6441,9,3,6,0,1761, 3069,5,9,0,1,0,0,9,9,2,0,0,1,0,9,0, 1,0,0,9,99,2,0,1,0,0,0,2,0, 1,0,1,0,  768,    0,  768
7196,  5828,9,2,4,0,1199, 5477,2,2,0,2,0,0,9,9,1,0,0,9,0,9,0,13,0,1,1,11,3,0,2,0,1,0,3,0, 3,0,0,0, 2478,  460, 2938
7197, 13505,9,1,2,1, 880, 5642,4,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 5,0,0,9,99,3,0,1,0,0,0,2,0, 2,0,1,0, 1497,    0, 1497
7198, 29265,9,3,5,0,1367, 4756,2,2,0,3,0,0,9,9,1,0,0,9,0,9,0, 4,1,0,9,99,3,0,2,0,1,0,5,0, 3,0,0,0, 2700,    0, 2700
7199, 11360,9,1,1,0, 846, 5853,5,9,0,2,0,0,9,9,2,0,0,0,0,0,0, 4,0,1,1,10,1,0,1,0,0,0,2,0, 1,0,1,1,  897,    0,  897
7200, 23573,9,2,3,0, 714, 6344,2,2,0,3,0,0,9,9,1,0,0,9,0,9,0, 5,1,1,2, 9,4,0,1,0,1,0,4,0, 3,0,1,0, 2290,  378, 2668
7201, 23786,9,2,3,0, 733, 6633,4,9,0,1,0,1,0,9,1,0,0,9,0,9,0, 1,0,0,9,99,3,0,1,0,1,0,3,0, 1,0,1,0,  830,  488, 1318
7202, 12782,9,3,7,3,2771, 2548,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 4,1,1,3, 1,1,0,1,0,0,0,1,0, 2,0,0,0,  490,    0,  490
7203,  4662,9,3,6,0,1507, 3851,2,2,0,3,0,0,9,9,1,0,0,9,0,9,0,11,0,1,2, 7,3,0,2,0,0,0,3,0, 2,0,1,1, 1536,    0, 1536
7204,  4165,9,3,6,0,1947, 3156,2,1,0,4,0,0,9,9,1,0,0,9,0,9,0, 6,0,0,9,99,3,0,1,0,1,0,2,0, 1,0,1,0, 1284,    0, 1284
7205,  3742,9,2,3,0, 426, 8003,2,1,0,4,0,0,9,9,1,2,0,9,0,9,0, 5,0,0,9,99,3,0,1,0,1,0,3,0, 5,0,0,0, 2576,  576, 3152
7206, 18522,9,2,3,0, 837, 6211,3,2,0,1,0,0,9,9,2,0,0,0,0,0,0, 3,0,1,2, 8,3,0,1,0,0,0,3,0, 1,0,1,0, 1347,  103, 1450
7207, 22411,9,4,9,2, 765, 2533,2,1,0,2,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,4,0,2,0,0,0,3,0, 2,0,1,0, 2082,  552, 2634
7208, 12645,9,1,1,0, 783, 6211,2,2,0,3,0,0,9,9,1,0,0,9,0,9,0,12,0,0,9,99,4,0,2,0,1,0,4,0, 2,0,0,0, 3511, 1760, 5271
7209,  8833,9,4,8,0,3358, 1294,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 4,1,1,2,10,1,0,1,0,0,1,2,0, 7,0,1,1,  583,    0,  583
7210, 13055,9,3,6,0,2170, 2653,2,1,0,2,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,2,0,2,0,0,0,4,0, 2,0,1,0, 1294, 1025, 2319
7211, 43142,9,2,3,0, 417, 8041,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,3,0,2,0,1,0,5,0, 2,0,1,0,  811, 1272, 2083
7212,  3815,9,3,6,0,1767, 4346,2,2,0,3,0,0,9,9,1,0,0,9,0,9,0,14,0,1,2, 8,4,0,3,0,1,0,4,0, 1,0,1,0, 4032,  440, 4472
7213,  8539,9,1,1,0, 914, 5521,2,2,0,4,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,3,0,1,0,0,0,2,0, 2,0,0,0, 2497,    0, 2497
7214, 16558,9,2,3,0, 798, 6665,5,9,0,1,0,1,0,9,2,0,0,0,0,0,0,11,1,1,2, 8,4,0,1,0,0,0,1,0, 1,0,1,1,  905,    0,  905
7215,  8956,9,3,5,0,2034, 2463,2,1,0,1,0,0,9,9,2,0,0,0,0,0,1, 8,0,0,9,99,3,0,1,0,0,0,2,0, 1,0,0,0, 1075,    0, 1075
7216,  9417,9,3,7,3,2688, 2671,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,3,0,1,0,0,0,3,0, 2,0,1,0, 1384,    0, 1384
7217, 16482,9,3,5,0,1682, 4258,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 2,0,1,2, 5,1,0,1,0,0,0,2,0, 1,0,1,0,  441,    0,  441
7218, 16277,9,2,4,0, 386, 8861,2,1,0,2,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,2,0,1,0,0,0,3,0, 2,0,0,0, 1337,    0, 1337
7219, 25347,9,4,9,2, 806, 2064,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,4,0,2,0,0,0,3,0, 4,0,1,0, 1515,  475, 1990
7220, 14298,9,3,5,4,4842,   66,3,1,0,1,0,0,9,9,2,0,0,0,0,0,0, 4,0,1,1,10,2,0,1,0,0,0,4,0, 7,0,0,1,    0, 1607, 1607
7221,  4401,9,3,7,3,2185, 3327,3,1,0,2,0,0,9,9,1,0,0,9,0,9,0,13,0,1,2, 1,3,0,2,0,0,0,3,0, 1,0,1,0, 1872,  420, 2292
7222, 13938,9,1,1,0, 868, 5657,2,2,0,1,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,3,0,1,0,1,0,3,0, 2,0,1,0, 1720,  860, 2580
7223,  9348,9,1,1,0, 239, 8037,2,2,0,4,0,0,9,9,2,0,0,0,1,0,1, 1,1,1,1, 6,2,0,1,0,0,0,6,0, 2,0,0,0, 1800,    0, 1800
7224,  5675,9,1,1,0, 314, 7187,2,2,0,4,0,0,9,9,1,0,0,9,0,9,0,14,0,1,2, 6,3,0,2,0,1,0,5,0, 2,0,0,0, 5898,  288, 6186
7225,  4872,9,3,7,0,2633, 1592,1,9,0,3,0,0,9,9,2,0,0,0,0,0,0, 7,0,0,9,99,3,0,1,0,1,0,2,0, 3,0,1,0,  840,    0,  840
7226, 23008,9,3,5,4,3036, 1200,2,1,0,1,0,0,9,9,2,0,0,0,0,0,0, 4,0,0,9,99,3,0,2,0,0,0,5,0, 7,0,0,0, 1220,    0, 1220
7227,  8242,9,2,3,0, 733, 6412,2,2,0,3,0,1,8,9,1,0,0,9,0,9,0, 7,0,0,9,99,4,0,2,0,1,0,5,0, 3,0,1,0, 7200,  800, 8000
7228, 12759,9,1,1,0, 892, 6059,4,9,0,2,0,0,9,9,2,0,0,0,1,0,1, 1,0,8,9,99,1,0,1,0,0,0,2,0, 3,0,1,0,  514,    0,  514
7229, 14692,9,3,6,0,1449, 4529,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,3,0,2,0,0,0,3,0, 1,0,1,0, 2620,    0, 2620
7230, 22417,9,4,9,2, 145, 6950,2,1,0,2,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,1,0,1,0,0,0,3,0, 2,0,0,0, 1274,    0, 1274
7231, 17834,9,1,1,0, 804, 6414,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,2,0,1,0,0,0,2,0, 2,0,1,0, 1850,  200, 2050
7232, 13111,9,3,5,0,2875, 2392,3,1,0,1,0,0,9,9,2,0,0,1,0,9,0, 2,0,1,1,11,1,0,1,0,0,0,2,0, 1,0,1,0,  569,    0,  569
7233,  7971,9,3,5,0,2294, 2514,3,1,0,1,0,0,9,9,2,0,0,0,0,0,0, 4,1,0,9,99,1,0,1,0,0,0,2,0, 7,0,1,0,  646,    0,  646
7234,  4065,9,2,3,0, 627, 6591,2,1,0,4,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,3,0,1,0,0,0,3,0, 1,0,0,0, 2010,    0, 2010
7235,  3742,9,4,8,0,  31, 9692,2,2,0,4,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,4,0,2,0,1,0,4,0, 2,0,1,0, 1736, 1308, 3044
7236, 21095,9,4,9,2,1165,  859,2,2,0,1,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,4,0,2,0,1,0,4,0, 4,0,1,0, 3268,  431, 3699
7237, 16146,9,3,7,3,1369, 5099,2,2,0,2,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,5,0,3,0,0,0,5,0, 1,0,1,0, 5778,    0, 5778
7238, 11188,9,4,8,0,3857, 1089,3,1,0,3,0,0,9,9,1,1,0,9,0,9,0, 6,0,0,9,99,2,0,2,0,0,0,4,0, 2,0,0,0, 1941,  660, 2601
7239, 23256,9,1,2,0, 976, 5712,2,1,0,2,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,2,0,1,0,0,0,3,0, 3,0,1,0,  756,  756, 1512
7240,  7181,9,3,5,0,2001, 3160,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 6,0,8,9,99,2,0,2,0,1,0,6,0, 1,0,1,0, 3416,    0, 3416
7241, 17925,1,1,2,1, 730, 6637,2,2,0,1,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,3,0,2,0,0,0,3,0, 1,0,1,0, 3483,  414, 3897
7242,  8091,9,2,4,0, 572, 7685,2,2,0,1,0,1,0,9,1,0,0,9,0,9,0, 1,0,0,9,99,2,0,1,0,0,0,3,0, 5,0,1,0, 1085,  638, 1723
7243,  7955,9,1,1,0, 876, 5808,4,9,0,2,0,0,9,9,2,0,0,0,0,0,0, 2,0,0,9,99,2,0,1,0,0,0,3,0, 3,0,1,0, 1162,  234, 1396
7244, 21082,9,4,9,2, 865,  830,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 3,1,1,2,11,1,0,1,0,0,0,2,0, 4,0,1,0,  660,    0,  660
7245, 11449,9,4,8,0,2074, 2679,1,9,0,2,0,0,9,9,1,0,0,9,0,9,0, 5,0,1,1, 1,3,0,2,0,0,0,2,0, 2,0,1,0, 1092,    0, 1092
7246, 11844,9,3,6,0,1946, 2817,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,3,0,1,0,0,0,3,0, 3,0,1,0, 1350,    0, 1350
7247, 18140,9,1,2,1, 694, 5702,2,2,0,3,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,3,0,2,0,0,0,5,0, 2,0,1,0, 3741,  552, 4293
7248,  7817,9,2,3,0, 719, 6762,2,2,0,3,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,3,0,2,0,1,0,4,0, 3,0,1,0, 2266,  509, 2775
7249, 23952,9,2,3,0, 834, 5907,2,1,0,2,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,3,0,1,0,1,0,3,0, 3,0,1,0, 2100,    0, 2100
7250, 21292,9,2,3,0,1047, 5689,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 5,0,0,9,99,2,0,1,0,1,0,2,0, 1,0,1,0, 1038,    0, 1038
7251, 13130,9,4,9,2, 167, 6436,2,1,0,4,0,0,9,9,1,0,0,9,0,9,0, 2,0,0,9,99,4,0,2,0,0,0,2,0, 2,0,0,0, 1898,    0, 1898
7252,  8350,9,3,7,0,2142, 3683,2,1,0,1,0,0,9,9,2,0,0,0,0,0,0, 2,0,1,2,10,3,0,1,0,1,0,2,0, 2,0,1,0, 1632,    0, 1632
7253,  7125,9,3,6,0,1711, 2989,5,9,0,1,0,0,9,9,2,0,0,1,0,9,0, 7,0,1,2,10,2,0,1,0,0,0,2,0, 1,0,1,1,  993,    0,  993
7254, 14054,9,2,4,0, 360, 8969,2,1,0,2,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,2,0,1,0,0,1,3,0, 2,0,1,0,  886,   60,  946
7255, 13722,9,4,8,0,  66, 8546,2,1,0,4,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,3,0,1,0,0,0,3,0, 2,0,1,0, 1212,  616, 1828
7256,  9572,9,3,7,3,2455, 2899,4,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,1,1, 3,1,0,1,0,0,0,2,0, 2,0,1,0,  645,    0,  645
7257,  7955,9,1,1,0, 877, 5800,4,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,0,9,99,2,0,1,0,0,0,4,0, 3,0,1,0, 1380,    0, 1380
7258, 21516,9,4,9,0, 252, 4590,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,3,0,1,0,1,0,4,0, 2,0,1,0, 1080,  480, 1560
7259,  9417,9,3,7,3,1628, 3943,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,3,0,2,0,1,0,2,0, 3,0,1,0, 2350,  150, 2500
7260, 20066,9,3,5,4,2402, 1468,2,1,0,4,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,3,0,1,0,0,0,3,0, 5,0,0,0,  960,    0,  960
7261,  4387,9,4,9,2,1250, 1234,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 9,1,1,2, 9,2,0,1,0,0,0,2,0, 4,0,1,0,  665,   78,  743
7262, 19899,9,1,2,0, 914, 5993,2,4,0,3,0,0,9,9,1,0,0,9,0,9,0, 4,0,0,9,99,4,0,2,0,0,0,4,0, 1,1,1,0, 2314,    0, 2314
7263, 17851,9,3,7,3,3584, 1529,2,1,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,0,9,99,2,0,1,0,0,0,2,0, 2,0,1,0,  540,  243,  783
7264, 10840,9,4,8,0,4426,  850,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,3,0,1,0,1,0,3,0, 1,0,1,0, 1290,   96, 1386
7265,  4467,9,2,4,0,1157, 5580,2,1,0,4,0,0,9,9,1,0,0,9,0,9,0, 6,0,0,9,99,5,0,2,0,0,0,5,0, 2,0,0,0, 4610, 1186, 5796
7266, 25347,9,4,9,2,1717,  756,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,3,0,1,0,0,0,3,0, 4,0,1,0, 1082,    0, 1082
7267, 11629,9,1,1,0, 904, 5539,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 5,1,0,9,99,1,0,1,0,0,0,2,0, 3,1,1,0,  391,    0,  391
7268,  3804,9,1,2,1, 776, 6542,2,2,0,3,0,0,9,9,1,0,0,9,0,9,0, 7,0,0,9,99,3,0,2,0,1,0,4,0, 3,0,1,0, 2826,  441, 3267
7269,  5009,9,3,5,4,2763, 1343,1,9,0,1,0,0,9,9,1,0,0,9,0,9,0, 9,0,0,9,99,3,0,2,0,0,0,3,0, 3,0,0,0, 1620,    0, 1620
7270,  7774,9,2,3,0, 705, 6460,2,2,0,2,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,3,0,1,0,1,0,4,0, 3,0,1,0, 2199,  673, 2872
7271,  7072,9,4,9,2,1091, 3058,5,9,0,3,0,0,9,9,2,0,0,0,0,1,0, 6,0,1,2, 4,2,0,1,0,0,0,3,0, 2,0,0,0,  856,    0,  856
7272,  7817,9,2,3,0, 729, 6672,2,2,0,3,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,3,0,1,0,1,0,4,0, 3,0,1,0, 1295,  995, 2290
7273, 10853,9,1,2,1, 977, 5360,2,2,0,3,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,4,0,1,0,0,0,4,0, 4,0,1,0, 1560,  650, 2210
7274, 15519,9,3,7,3,2869, 2463,2,1,0,3,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,4,0,2,0,0,0,3,0, 1,0,1,0, 1296,  792, 2088
7275, 29992,9,2,3,0, 471, 7769,3,2,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,0,9,99,2,0,1,0,1,0,3,0, 3,0,1,0, 2120,    0, 2120
7276, 20073,9,3,5,0, 815, 5868,2,3,0,1,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,4,0,1,0,1,0,7,0, 3,0,1,0, 3727,    0, 3727
7277,  7065,9,2,3,0, 593, 6648,2,4,0,1,0,0,9,9,1,0,0,9,0,9,0, 5,0,0,9,99,4,0,2,0,0,0,4,0, 3,0,1,0, 2016,  480, 2496
7278,  9417,9,3,7,3,2661, 1687,2,1,0,1,0,0,9,9,2,0,0,0,0,0,0, 3,0,1,2,10,3,0,1,0,0,0,3,0, 2,0,1,0, 1093,    0, 1093
7279,  3865,9,3,6,0,1656, 3030,2,1,0,1,0,0,9,9,1,0,0,9,0,9,0,10,0,0,9,99,3,0,1,0,1,0,2,0, 3,0,0,0, 1302,  140, 1442
7280, 13568,9,1,2,1, 656, 7087,2,2,0,4,0,0,9,9,2,0,1,0,0,0,0, 1,0,1,2, 9,3,0,1,0,0,0,2,0, 3,0,0,0, 2708,  838, 3546
7281, 13009,9,4,9,2, 272, 2057,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 4,0,1,2,10,1,0,1,0,0,0,2,0, 4,0,1,0,  836,    0,  836
7282, 24186,9,4,9,2, 814, 2059,2,1,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,1,2,11,2,0,1,0,1,0,3,0, 4,0,1,0, 1152,  121, 1273
7283,  6735,9,1,1,0, 878, 5624,3,2,0,1,0,0,9,9,2,0,0,1,0,9,0, 4,0,0,9,99,2,0,1,0,0,0,2,0, 1,0,1,0,  749,  781, 1530
7284,  9713,9,1,2,0, 715, 6173,2,2,0,4,0,0,9,9,1,0,0,9,0,9,0, 6,0,0,9,99,4,0,2,0,1,0,4,0, 1,0,1,0, 2937,  462, 3399
7285, 16853,9,3,7,0,1931, 3865,2,1,0,1,1,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,3,0,1,0,0,0,4,0, 1,0,1,0, 2366,    0, 2366
7286, 17392,9,2,3,0,1084, 5965,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,1,0,9,99,2,0,1,0,0,0,2,0, 3,0,1,1,  692,    0,  692
7287,  5139,9,4,9,2,1682, 2082,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0,12,0,1,1,10,2,0,1,0,0,0,2,0, 4,0,1,0,  985,    0,  985
7288, 13646,9,2,4,0, 532, 7995,2,2,0,1,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,2,0,2,0,0,0,5,0, 1,0,1,0, 2793,    0, 2793
7289, 18522,9,2,3,0, 831, 6231,3,2,1,1,0,0,9,9,2,0,0,0,1,0,1, 1,0,1,2, 9,3,0,2,0,0,0,4,0, 2,0,1,0, 2071,  329, 2400
7290,  3685,9,4,8,0,4098,  911,1,9,0,3,0,0,9,9,1,0,0,9,0,9,0, 9,0,0,9,99,1,0,1,0,0,0,3,0, 3,0,0,0,  624,    0,  624
7291, 12645,9,1,1,0, 667, 6362,2,1,0,4,0,1,0,9,3,0,0,0,0,0,0, 1,0,0,9,99,2,0,2,0,0,0,1,0, 2,0,1,0, 1654,  535, 2189
7292, 25802,9,4,9,0, 245, 4626,2,1,0,2,0,0,9,9,2,0,0,0,0,0,0, 2,0,1,2,11,2,0,1,0,0,0,3,0, 2,1,1,0,  693,    0,  693
7293, 11060,9,3,6,0,1862, 3160,2,1,0,2,0,0,9,9,2,0,0,0,0,0,0, 1,0,0,9,99,2,0,1,0,0,0,3,0, 3,0,1,0,  538,  662, 1200
7294,  6323,9,1,1,0, 904, 5629,4,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,1,2,11,3,0,1,0,0,0,2,0, 2,0,1,0,  926,    0,  926
7295, 18283,9,3,5,0,1235, 4851,3,3,0,3,0,0,9,9,1,1,1,9,0,9,0, 8,0,0,9,99,3,0,2,0,0,0,3,0, 3,0,0,0, 1539,    0, 1539
7296, 18938,9,2,4,0,1612, 4831,5,9,0,1,0,0,9,9,2,0,0,0,0,0,0, 1,0,0,9,99,1,0,1,0,0,0,1,0, 1,0,1,0,  676,    0,  676
7297, 12315,9,1,2,0,1046, 5319,2,2,0,4,0,0,9,9,1,1,0,9,0,9,0, 5,0,0,9,99,1,0,1,0,0,0,3,0, 1,0,0,0, 1174,    0, 1174
7298, 19686,9,3,7,3,3258, 1014,2,1,0,1,0,1,0,9,1,0,0,9,0,9,0, 5,0,0,9,99,4,0,2,0,0,0,3,0, 1,0,1,0, 1817,    0, 1817
7299, 18574,9,2,3,0, 836, 6238,2,2,0,4,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,4,0,1,0,0,0,2,0, 5,0,0,0, 3008,    0, 3008
7300, 19533,9,2,3,0, 737, 6405,2,2,0,2,0,0,9,9,1,0,0,9,0,9,0, 1,0,0,9,99,3,0,1,0,0,0,3,0, 2,0,1,0, 2715,   36, 2751
7301, 15573,9,3,6,0,2061, 2733,1,9,0,4,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,2,0,1,0,0,0,2,0, 3,0,1,0,  400,    0,  400
7302, 10890,9,4,8,0,2188, 2636,2,1,0,1,0,0,9,9,2,0,0,0,0,0,0, 2,0,0,9,99,3,0,1,0,0,0,2,0, 4,0,1,0, 1097,  280, 1377
7303,  9616,9,4,9,2, 228, 2464,3,2,0,1,0,0,9,9,1,0,0,9,0,9,0, 3,0,0,9,99,3,0,2,0,0,0,3,0, 4,0,1,0, 1096,  830, 1926
