DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,URBRUR,ZURBRUR,STORIES,ZSTORIES,CELLAR,ZCELLAR,CRAWL,ZCRAWL,CONCRETE,ZCONCRET,BASEHEAT,ZBASEHEA,NUMFLRS,PRIORUSE,ORIGTYP,COMMUSE,COMMAMT,MHWIDTH,NCOMBATH,ZNCOMBAT,NHAFBATH,BEDROOMS,OTHROOMS,ZOTHROOM,TOTROOMS,ZTOTROOM,PRKGPLCE,GARAGE1C,GARAGE2C,GARAGE3C,CARPORT,SQFTEST,HOWSURE,KOWNRENT,HUPROJ,ZHUPROJ,KCOPCOND,ZKCOPCON,YEARMADE,ZYEARMAD,OCCUPY,OCCUPYY,OCCUPYM,FLOORS,UNITS,SQFTREG
1106,  8796,9,3,5,4,2690, 1025,2,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 0, 4, 3,0, 7,0,0,0,0,0,0, 3,3,1,9,0,0,0, 9,0,0,9,99,99,999,1359
1107, 12458,9,2,4,0, 551, 8528,2,1,0,2,0,1,0,0,0,0,0,2,0,99,9,99,9,9,9, 1,0, 0, 1, 3,0, 4,0,0,0,0,0,0, 2,2,2,0,0,1,0, 1,0,0,9,99,99,999,1134
1108, 23344,9,3,6,0,1925, 2583,2,4,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 3, 3,0, 6,0,0,0,0,0,0,96,2,1,9,0,1,0, 4,0,0,9,99,99,999,1075
1109, 17889,9,1,2,0, 343, 6568,2,3,0,1,0,1,0,0,0,0,0,2,0,99,9,99,9,9,9, 1,0, 2, 2, 4,0, 6,0,1,0,1,0,0, 4,1,1,9,0,0,0, 1,0,0,9,99,99,999,2197
1110, 27471,9,4,9,2, 253, 2262,2,3,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 3,0, 6,0,1,1,0,0,0, 3,3,1,9,0,0,0, 2,0,1,2,11,99,999,1176
1111, 18372,9,4,9,0,  91, 5124,2,4,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 3,0, 1, 4, 6,0,10,0,1,0,0,1,0, 7,1,1,9,0,1,0, 2,0,1,1, 4,99,999,5209
1112, 20705,9,3,5,4,2432,  998,3,1,0,2,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 0, 2, 3,0, 5,0,0,0,0,0,0, 3,3,2,0,0,1,0, 8,0,0,9,99,99,999,1297
1113, 20539,9,2,3,0, 565, 6803,2,4,0,2,0,1,0,0,0,0,0,2,0,99,9,99,9,9,9, 1,0, 0, 4, 3,0, 7,0,1,1,0,0,0, 3,2,1,9,0,0,0, 1,0,0,9,99,99,999,1977
1114, 19833,9,2,3,0, 445, 7523,3,2,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 2,0, 0, 4, 4,0, 8,0,1,0,0,1,0, 4,2,1,9,0,0,0, 1,0,0,9,99,99,999,2301
1115, 16816,9,2,4,0, 615, 8138,2,2,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 0, 2, 2,0, 4,0,0,0,0,0,0, 2,1,2,0,0,0,0, 7,0,1,2, 1,99,999, 841
1116, 19972,9,3,7,3,2707, 1975,2,1,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 2,0, 5,0,0,0,0,0,0, 3,4,2,0,0,1,0, 3,0,1,2, 7,99,999,1181
1117, 11333,9,2,3,0, 580, 6757,2,1,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 1, 4, 3,0, 7,0,0,0,0,0,0, 3,3,1,9,0,1,0, 1,0,0,9,99,99,999,2491
1118, 10562,9,3,7,0,1743, 3749,2,4,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 3, 2,0, 5,0,0,0,0,0,0, 3,1,1,9,0,0,0, 4,0,0,9,99,99,999,1004
1119, 17629,9,3,7,3,3155, 1278,2,3,0,2,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 2,0, 0, 2, 3,0, 5,0,1,0,0,0,1, 4,2,2,0,0,0,0, 1,1,0,9,99,99,999,1277
1120, 11901,9,1,2,0, 818, 5287,2,2,0,2,0,1,0,0,0,0,0,2,0,99,9,99,9,9,9, 1,0, 1, 2, 6,0, 8,0,1,0,0,1,0, 4,2,1,9,0,0,0, 1,0,0,9,99,99,999,2753
1121, 11729,9,3,5,4,2674,  913,2,1,0,2,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 2,0, 0, 5, 3,0, 8,0,0,0,0,0,0, 5,2,1,9,0,0,0, 1,0,0,9,99,99,999,2736
1122, 13411,9,4,8,0,  72, 8022,4,2,0,9,0,9,0,9,0,9,0,9,0, 3,2, 2,0,9,9, 1,0, 0, 3, 2,0, 5,0,9,0,0,0,0, 1,3,2,0,0,1,0, 2,0,1,2, 9,99,999,1053
1123, 17033,9,4,9,2,1418, 2328,2,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 1,0, 4,0,1,0,1,0,0, 4,1,1,9,0,0,0, 8,0,0,9,99,99,999,1546
1124,  8090,9,2,3,0, 709, 6107,5,1,0,9,0,9,0,9,0,9,0,9,0, 1,2, 8,0,9,9, 1,0, 0, 2, 2,0, 4,0,9,0,0,0,0, 2,2,2,0,0,1,0, 1,0,1,3, 3, 1,  7, 881
1125, 18279,9,3,7,3,1145, 5841,2,2,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 1, 2, 2,0, 4,0,1,0,1,0,0, 3,2,1,9,0,1,0, 4,0,0,9,99,99,999,1604
1126,  8400,9,1,1,0, 257, 8042,1,4,0,9,0,9,0,9,0,9,0,9,0,99,9,99,9,9,1, 2,0, 0, 1, 4,0, 5,0,0,0,0,0,0,96,4,1,9,0,0,0, 8,0,1,2,10,99,999,1130
1127, 11622,9,3,6,0,2327, 1931,2,3,0,2,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 3,0, 6,0,1,0,1,0,0, 4,3,1,9,0,0,0, 6,0,0,9,99,99,999,1870
1128, 12688,9,1,2,1,1029, 4716,2,4,0,1,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 1, 3, 3,0, 6,0,1,0,1,0,0,96,2,1,9,0,0,0, 6,0,0,9,99,99,999,2359
1129, 16474,9,4,9,2,1331, 2462,5,1,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 0, 2, 2,0, 4,0,9,0,0,0,0, 1,1,2,1,0,0,0, 6,0,0,9,99, 2,208, 802
1130, 22228,9,1,2,0, 674, 5701,2,4,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 0, 1, 3,0, 4,0,0,0,0,0,0, 2,1,1,9,0,0,0, 1,0,0,9,99,99,999,1505
1131, 35673,9,3,7,0,1845, 3346,2,1,0,2,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 1, 1, 3,0, 4,0,0,0,0,0,0, 2,1,1,9,0,0,0, 7,0,0,9,99,99,999,1262
1132,  6720,9,1,1,0, 289, 7608,2,2,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 0, 2, 2,0, 4,0,1,1,0,0,0, 3,2,1,9,0,0,0, 4,0,0,9,99,99,999, 776
1133, 11832,9,1,1,0, 682, 5996,5,1,0,9,0,9,0,9,0,9,0,9,0,16,1,99,1,1,9, 1,0, 0, 2, 2,0, 4,0,9,0,0,0,0, 2,1,2,0,0,0,0, 6,0,0,9,99,16,188, 998
1134, 24311,9,2,3,0, 669, 6550,5,1,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 1, 2, 2,0, 4,0,9,0,0,0,0, 3,1,2,0,0,0,0, 5,0,1,2, 8,99,999, 951
1135, 13398,9,4,8,0,4651, 1026,2,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 0, 2, 3,0, 5,0,1,0,0,0,1, 3,3,3,0,0,0,0, 8,0,1,1, 5,99,999,1239
1136, 16447,9,1,2,1, 940, 4891,1,4,0,9,0,9,0,9,0,9,0,9,0,99,9,99,9,9,1, 1,0, 0, 3, 2,0, 5,0,0,0,0,0,0, 3,2,2,0,0,0,0, 7,0,1,3, 5,99,999, 902
1137, 20385,9,3,5,0,1280, 3627,2,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 0, 3, 3,0, 6,0,0,0,0,0,0,97,1,1,9,0,0,0, 4,0,0,9,99,99,999,1273
1138, 31188,9,2,3,0, 658, 6640,2,1,0,2,0,1,0,0,0,0,0,2,0,99,9,99,9,9,9, 1,0, 0, 3, 3,0, 6,0,1,0,1,0,0, 2,2,1,9,0,0,0, 2,1,0,9,99,99,999,1778
1139, 23506,9,3,7,3,2804, 1574,2,3,0,2,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 1, 4, 4,0, 8,0,1,0,1,0,0, 6,1,1,9,0,0,0, 5,0,0,9,99,99,999,2657
1140,  7379,9,1,1,0, 769, 5599,2,1,0,2,0,1,0,0,0,0,0,2,0,99,9,99,9,9,9, 2,0, 1, 3, 3,0, 6,0,1,0,1,0,0, 3,2,2,0,0,0,0, 1,0,0,9,99,99,999,2218
1141, 13591,9,1,2,0, 632, 5729,2,4,0,1,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 2,0, 0, 2, 1,0, 3,0,1,1,0,0,0, 3,2,1,9,0,0,0, 8,0,1,1,10,99,999,1885
1142, 20342,9,2,4,0,1091, 5380,5,1,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 0, 2, 2,0, 4,0,9,0,0,0,0, 2,2,2,0,0,0,0, 4,0,0,9,99, 2,  8, 867
1143, 12865,9,3,6,0,1555, 3228,2,2,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 2, 2,0, 4,0,1,0,0,0,1, 3,2,1,9,0,0,0, 3,0,0,9,99,99,999, 906
1144,  8642,9,1,1,0, 256, 8055,3,4,0,2,0,1,0,0,0,0,0,0,0,99,9,99,9,9,9, 1,0, 0, 1, 3,0, 4,0,0,0,0,0,0,96,1,2,0,0,0,0, 1,0,1,2,10,99,999, 938
1145,  9684,9,3,6,0,1314, 3633,2,1,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 2, 2,0, 4,0,0,0,0,0,0, 2,1,1,9,0,0,0, 2,0,1,1, 9,99,999, 934
1146, 11634,9,3,7,0,2831, 1567,2,1,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 1, 2,0, 3,0,0,0,0,0,0, 1,2,2,0,0,0,0, 3,1,1,2, 2,99,999, 535
1147, 18593,9,2,3,0, 429, 7602,3,1,0,1,0,1,0,0,0,0,0,1,1,99,9,99,9,9,9, 1,0, 0, 2, 2,0, 4,0,0,0,0,0,0, 2,2,2,0,0,0,0, 1,0,1,2, 8,99,999, 971
1148, 18657,9,3,5,0,1692, 2465,5,3,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 0, 1, 2,0, 3,0,9,0,0,0,0, 1,1,2,0,0,0,0,11,0,0,9,99, 2,  5, 621
1149, 19916,9,2,4,0, 575, 8164,2,3,0,2,1,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 1, 2, 4,0, 6,0,1,1,0,0,0, 2,2,1,9,0,0,0, 3,0,0,9,99,99,999,2132
1150, 13900,9,1,2,1,1047, 4682,4,3,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 0, 2, 2,0, 4,0,9,0,0,0,0, 2,3,1,9,0,1,0, 5,0,0,9,99,99,999, 995
1151, 32576,9,3,7,0,1701, 3827,2,2,0,4,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 1, 4, 3,0, 7,0,1,0,1,0,0, 5,1,1,9,0,0,0, 7,0,0,9,99,99,999,1826
1152, 14391,9,1,2,1,1051, 4673,1,4,0,9,0,9,0,9,0,9,0,9,0,99,9,99,9,9,1, 1,0, 1, 3, 2,0, 5,0,1,0,1,0,0, 2,2,1,9,0,0,0, 5,0,1,1, 6,99,999, 996
1153, 25482,9,3,5,0,1236, 3454,2,3,0,2,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 1, 3, 4,0, 7,0,1,0,1,0,0, 4,2,1,9,0,0,0, 8,0,0,9,99,99,999,2330
1154, 20385,9,3,5,0,1081, 4316,2,2,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 1, 3, 4,0, 7,0,1,0,1,0,0, 3,2,1,9,0,1,0, 3,0,0,9,99,99,999,2678
1155, 21276,9,3,5,0, 973, 4332,2,2,0,3,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 3, 3,0, 6,0,1,1,0,0,0, 2,3,1,9,0,0,0, 2,0,0,9,99,99,999,1410
1156, 19120,9,1,2,0, 446, 6345,1,4,0,9,0,9,0,9,0,9,0,9,0,99,9,99,9,9,1, 1,0, 0, 2, 2,0, 4,0,0,0,0,0,0, 1,2,2,0,0,0,0, 1,1,1,3, 4,99,999, 665
1157,  7165,9,1,1,0, 341, 7087,2,2,0,2,0,1,0,0,0,0,0,0,0,99,9,99,9,9,9, 1,0, 1, 3, 4,0, 7,0,1,0,1,0,0, 4,1,1,9,0,0,0, 1,0,0,9,99,99,999,1852
1158,  5714,9,3,6,0,1281, 4384,5,3,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 0, 2, 2,0, 4,0,9,0,0,0,0, 2,2,2,0,0,0,0, 5,0,0,9,99, 2, 24,1045
1159, 16987,9,2,3,0, 515, 6513,2,4,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 2,0, 1, 3, 4,0, 7,0,1,0,1,0,0, 6,2,1,9,0,1,0, 8,0,0,9,99,99,999,1956
1160, 16152,9,4,8,0,3240, 1574,1,1,0,9,0,9,0,9,0,9,0,9,0,99,9,99,9,9,1, 2,0, 0, 2, 2,0, 4,0,1,0,0,0,1, 2,1,1,9,0,0,0, 5,0,0,9,99,99,999, 881
1161, 11765,1,1,1,0, 789, 5634,4,1,0,9,0,9,0,9,0,9,0,9,0,98,2, 2,0,9,9, 1,0, 0, 1, 2,0, 3,0,9,0,0,0,0, 1,2,2,0,0,0,0, 1,0,1,1, 2,99,999, 621
1162, 12055,9,2,4,0,1374, 4937,2,3,0,1,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 0, 3, 3,0, 6,0,1,0,1,0,0, 4,2,1,9,0,0,0, 1,0,0,9,99,99,999,2093
1163, 64924,9,1,2,1, 370, 6746,5,3,0,9,0,9,0,9,0,9,0,9,0, 8,1,99,0,9,9, 1,0, 1, 2, 2,0, 4,0,9,0,0,0,0, 2,2,2,0,0,0,0, 9,0,1,2, 7, 2,  8,1111
1164, 20705,9,3,5,4,2129,  975,1,4,0,9,0,9,0,9,0,9,0,9,0,99,9,99,9,9,1, 2,0, 0, 2, 2,0, 4,0,0,0,0,0,0, 2,1,1,9,0,0,0, 6,0,1,2, 2,99,999, 865
1165,  8485,9,3,5,0,1691, 2468,2,1,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 2, 3,0, 5,0,0,0,0,0,0, 3,2,1,9,0,0,0, 2,0,0,9,99,99,999,1010
1166,  8433,9,3,5,0,2018, 2840,1,1,0,9,0,9,0,9,0,9,0,9,0,99,9,99,9,9,1, 1,0, 0, 3, 2,0, 5,0,1,1,0,0,0, 2,1,2,0,0,0,0, 3,0,0,9,99,99,999, 848
1167, 14095,9,4,8,0,4497, 1060,1,3,0,9,0,9,0,9,0,9,0,9,0,99,9,99,9,9,1, 1,0, 0, 1, 1,0, 2,0,0,0,0,0,0, 2,3,1,9,0,0,0, 1,0,0,9,99,99,999, 465
1168, 19833,9,2,3,0, 462, 7439,2,1,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 0, 3, 3,0, 6,0,1,1,0,0,0, 3,1,1,9,0,0,0, 1,0,1,2,10,99,999,2010
1169, 23139,9,2,3,0, 441, 7725,2,3,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 3,0, 1, 3, 3,0, 6,0,1,0,1,0,0, 4,1,1,9,0,0,0, 8,0,0,9,99,99,999,3219
1170, 20300,9,4,9,0, 203, 4613,2,3,0,2,0,0,0,1,0,1,0,9,0,99,9,99,9,9,9, 2,0, 1, 3, 3,0, 6,0,1,0,1,0,0, 4,1,1,9,0,0,0,11,0,1,1,11,99,999,2110
1171,  8500,9,2,3,0, 596, 6343,2,2,0,2,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 2, 2,0, 4,0,1,0,1,0,0, 3,3,1,9,0,0,0, 2,0,0,9,99,99,999,1190
1172, 24722,1,3,7,3,2656, 2328,2,1,0,1,0,0,1,1,1,0,1,9,0,99,9,99,9,9,9, 1,0, 0, 2, 2,0, 4,0,1,1,0,0,0, 2,2,2,0,0,0,0, 4,0,1,2,11,99,999, 888
1173,  9724,9,4,8,0,4984,  954,3,2,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 0, 2, 2,0, 4,0,0,0,0,0,0, 2,1,2,0,0,1,0, 7,0,1,2, 6, 2,  5,1011
1174, 17953,1,3,7,0,2149, 1818,2,4,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 4,0, 7,0,0,0,0,0,0, 3,2,1,9,0,0,0, 3,0,0,9,99,99,999,1383
1175, 16564,9,3,5,4,3933,  285,2,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 0, 4, 3,0, 7,0,1,1,0,0,0,96,6,1,9,0,0,0,12,0,0,9,99,99,999,1580
1176, 22407,9,2,3,0, 701, 6558,2,3,0,2,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 4, 3,0, 7,0,0,0,0,0,0, 3,4,1,9,0,0,0, 3,0,0,9,99,99,999,1678
1177, 23356,9,3,5,0,1150, 4489,2,3,0,4,0,1,0,0,0,0,0,2,0,99,9,99,9,9,9, 3,0, 0, 4, 4,0, 8,0,0,0,0,0,0,96,4,2,0,0,0,0, 7,0,1,2,12,99,999,2228
1178, 12810,9,3,6,0,1221, 3576,2,1,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 2, 3,0, 5,0,1,0,0,0,1, 3,1,1,9,0,0,0, 3,0,0,9,99,99,999, 971
1179, 17078,9,1,2,1,1135, 4638,5,1,0,9,0,9,0,9,0,9,0,9,0, 6,1,99,1,1,9, 1,0, 0, 1, 2,0, 3,0,9,0,0,0,0, 1,1,2,0,0,0,0, 1,0,1,2,12, 6, 89, 621
1180, 22362,9,1,2,0, 358, 6512,2,3,0,1,0,1,0,1,0,0,0,2,0,99,9,99,9,9,9, 1,0, 0, 3, 4,0, 7,0,1,0,1,0,0, 4,2,1,9,0,0,0, 1,0,0,9,99,99,999,2158
1181, 12105,9,3,6,0,1308, 3669,2,1,0,2,0,1,0,0,0,0,0,0,0,99,9,99,9,9,9, 1,0, 0, 2, 3,0, 5,0,0,0,0,0,0, 3,2,1,9,0,1,0, 2,0,0,9,99,99,999,1018
1182,  9466,9,1,1,0, 622, 6208,4,1,0,9,0,9,0,9,0,9,0,9,0, 3,6,99,0,9,9, 1,0, 0, 2, 3,0, 5,0,9,0,0,0,0,96,1,2,0,0,1,0, 3,1,0,9,99,99,999,1107
1183, 15445,9,1,2,1, 478, 6878,2,3,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 2,0, 1, 4, 4,0, 8,0,1,0,1,0,0, 6,1,1,9,0,0,0,11,0,0,9,99,99,999,3648
1184,  5473,9,1,1,0, 503, 5860,5,1,0,9,0,9,0,9,0,9,0,9,0, 3,1,99,0,9,9, 1,0, 0, 2, 2,0, 4,0,9,0,0,0,0, 2,1,2,0,0,0,0, 7,0,0,9,99, 3, 12, 870
1185, 21861,9,2,3,0, 448, 7690,5,1,0,9,0,9,0,9,0,9,0,9,0, 3,1,99,0,9,9, 1,0, 1, 2, 2,0, 4,0,9,0,0,0,0, 2,1,2,0,0,0,1,11,0,0,9,99, 3, 42, 955
1186, 15132,9,3,6,0,2514, 1592,2,1,0,2,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 2, 3, 3,0, 6,0,1,0,1,0,0, 5,1,1,9,0,0,0, 8,0,0,9,99,99,999,2371
1187, 10890,9,2,4,0, 637, 8075,2,4,0,2,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 2,0, 1, 4, 6,0,10,0,1,0,1,0,0, 4,1,1,9,0,0,0, 1,0,0,9,99,99,999,4004
1188, 13447,9,3,6,0,1389, 4302,4,3,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 0, 2, 4,0, 6,0,9,0,0,0,0, 3,1,1,9,0,0,0, 6,0,0,9,99,99,999,1255
1189,  6819,9,1,2,1, 482, 6867,3,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 0, 3, 2,0, 5,0,1,1,0,0,0, 2,2,1,9,0,0,0, 9,0,0,9,99,99,999,1379
1190, 10285,9,3,6,0,1120, 4076,2,3,0,2,0,1,0,0,0,0,0,2,0,99,9,99,9,9,9, 4,0, 2, 4, 6,0,10,0,1,0,0,1,0, 7,1,1,9,0,0,0,12,0,0,9,99,99,999,4995
1191, 25882,1,3,5,4,2602,  938,2,3,0,1,0,1,0,0,0,0,0,2,0,99,9,99,9,9,9, 1,0, 1, 3, 3,0, 6,0,1,1,0,0,0, 3,1,1,9,0,0,0, 4,0,0,9,99,99,999,1880
1192, 10955,9,3,7,0,2451, 1775,2,1,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 0, 2, 1,0, 3,0,0,0,0,0,0,96,1,1,9,0,1,0, 1,0,0,9,99,99,999, 656
1193, 10985,9,2,4,0, 541, 8343,2,2,0,2,0,1,0,0,0,0,0,2,0,99,9,99,9,9,9, 1,0, 1, 3, 2,0, 5,0,0,0,0,0,0, 3,2,1,9,0,0,0, 1,0,0,9,99,99,999,1826
1194, 20785,9,3,5,0,1252, 2934,2,4,0,2,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 4,0, 7,0,1,0,1,0,0, 3,1,1,9,0,0,0, 3,0,0,9,99,99,999,1947
1195, 15662,9,4,9,2,1013, 2111,2,4,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 3,0, 0, 4, 2,0, 6,0,1,0,0,1,0, 4,1,1,9,0,0,0, 1,0,0,9,99,99,999,2203
1196, 12782,9,3,7,3,2782, 1510,2,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 2,0, 5,0,1,0,1,0,0, 3,2,1,9,0,0,0, 4,0,0,9,99,99,999,1520
1197, 23445,9,4,8,0,5241,  897,2,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 4,0, 7,0,1,0,1,0,0, 4,1,1,9,0,0,0, 5,0,0,9,99,99,999,2319
1198, 17321,9,3,5,0,1187, 2964,1,1,0,9,0,9,0,9,0,9,0,9,0,99,9,99,9,9,1, 1,0, 1, 2, 2,0, 4,0,0,0,0,0,0,96,1,2,0,0,0,0,13,1,1,1,96,99,999,1204
1199, 18657,9,3,5,0,1740, 2376,5,1,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 0, 1, 1,0, 2,0,9,0,0,0,0, 2,1,2,0,0,0,0, 5,1,1,2,11, 2,  6, 520
1200, 31188,9,2,3,0, 774, 6417,2,1,0,1,0,1,0,0,0,0,0,2,0,99,9,99,9,9,9, 2,0, 1, 4, 4,0, 8,0,1,0,1,0,0, 4,1,1,9,0,0,0, 1,0,0,9,99,99,999,2895
1201, 17606,1,1,2,1, 408, 7082,2,3,0,4,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 1, 3, 5,0, 8,0,1,1,0,0,0, 3,2,1,9,0,0,0, 3,0,0,9,99,99,999,2267
1202, 17629,9,3,7,3,3085, 1308,2,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 0, 4, 3,0, 7,0,1,0,1,0,0, 4,2,1,9,0,0,0, 7,0,0,9,99,99,999,1858
1203, 14313,9,1,2,1, 327, 6909,4,1,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 0, 2, 3,0, 5,0,9,0,0,0,0, 2,2,2,0,0,0,0, 4,0,0,9,99,99,999,1053
1204, 15044,9,3,7,3,2727, 1581,5,2,0,9,0,9,0,9,0,9,0,9,0, 2,1,99,0,9,9, 1,0, 0, 1, 2,0, 3,0,9,0,0,0,0, 2,2,2,1,0,0,0, 6,0,1,2, 6, 2, 12, 702
1205, 22363,9,1,2,1, 307, 6988,2,1,0,3,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 1, 3, 6,0, 9,0,1,0,1,0,0,96,4,1,9,0,0,0, 1,0,0,9,99,99,999,2947
1206, 11114,9,2,3,0, 391, 7943,5,1,0,9,0,9,0,9,0,9,0,9,0,10,1,99,0,9,9, 1,0, 0, 1, 2,0, 3,0,9,0,0,0,0, 1,2,2,1,0,0,0, 5,0,0,9,99,10,153, 621
1207, 11987,9,4,9,0, 103, 5069,2,1,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 1, 3, 2,0, 5,0,1,0,1,0,0, 3,1,1,9,0,0,0,12,0,0,9,99,99,999,1510
1208, 27699,9,4,9,2,1221,  970,2,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 1, 3, 4,0, 7,0,1,1,0,0,0, 6,2,1,9,0,0,0, 4,0,0,9,99,99,999,1933
1209, 10198,9,1,2,0, 477, 6346,2,4,0,1,0,1,0,0,0,0,0,1,0,99,9,99,9,9,9, 1,0, 0, 3, 3,0, 6,0,1,1,0,0,0, 3,1,1,9,0,0,0, 4,0,0,9,99,99,999,2187
1210, 22159,9,4,9,2,1003, 1172,2,1,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 2,0, 0, 3, 3,0, 6,0,1,0,1,0,0, 4,1,1,9,0,0,0, 2,0,1,3, 1,99,999,1492
1211, 11411,9,3,7,3,1724, 4141,2,1,0,1,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 1,0, 0, 3, 3,0, 6,0,0,0,0,0,0, 3,2,1,9,0,0,0, 3,0,0,9,99,99,999,1381
1212, 16619,9,4,9,2,1589, 1203,2,1,0,1,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 1,0, 1, 3, 3,0, 6,0,1,0,1,0,0, 3,1,1,9,0,0,0, 3,0,0,9,99,99,999,1432
1213, 18805,9,3,7,3,3021, 1761,2,1,0,2,0,0,0,0,0,1,0,9,0,99,9,99,9,9,9, 2,0, 1, 4, 5,0, 9,0,1,0,1,0,0, 6,1,1,9,0,0,0, 6,0,0,9,99,99,999,3235
1214, 29968,9,4,9,0, 465, 3940,2,3,0,3,0,0,0,1,0,0,0,9,0,99,9,99,9,9,9, 2,0, 1, 4, 4,0, 8,0,1,0,1,0,0, 6,1,1,9,0,0,0, 6,0,0,9,99,99,999,2318
