DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,GALLONKR,BTUKER,KWH,BTUEL,CUFEETNG,BTUNG,GALLONFO,BTUFO,GALLONLP,BTULP,BTUELSPH,BTUNGSPH,BTUFOSPH,BTULPSPH,BTUKRSPH,BTUELWTH,BTUNGWTH,BTUFOWTH,BTULPWTH,BTUKRWTH,BTUELAPL,BTUNGAPL,BTUFOAPL,BTULPAPL,BTUKRAPL,BTUELCOL,BTUNGCOL,BTUELRFG,BTUELFZZ,BTUELCOK,BTUELDWH,BTUELCDR
6267, 17926,9,2,3,0, 549, 5987,2,  0,     0,28565, 97464,   0,     0,   0,     0,   0,     0, 41215,     0,     0,     0,     0,16877,     0,     0,    0,    0, 29316,     0,   0,    0,0, 1217,   0, 8839,    0,1305, 574, 11666
6268, 23967,9,3,7,3,2794, 1788,2,  0,     0,16682, 56919, 272, 27934,   0,     0,   0,     0,     0, 11251,     0,     0,     0,    0, 13578,     0,    0,    0, 36204,  3105,   0,    0,0,13388,   0, 7327, 6150,   0,2861,  6577
6269, 28387,9,4,9,2,1819, 1780,2,  0,     0, 7758, 26470, 560, 57512,   0,     0,   0,     0,     0, 41687,     0,     0,     0,    0, 15825,     0,    0,    0, 15505,     0,   0,    0,0, 5313,   0, 5652,    0, 994,   0,  2459
6270, 14660,9,2,3,0, 593, 6681,2,  0,     0, 7020, 23952,   0,     0,   0,     0, 649, 59273,     0,     0,     0, 56995,     0, 4044,     0,     0,    0,    0, 16244,     0,   0, 2278,0,    0,   0, 3664, 1170, 999,1611,  1981
6271, 10920,9,3,5,0,1371, 2804,5,  0,     0, 1577,  5381, 457, 46912,   0,     0,   0,     0,     0, 13550,     0,     0,     0,    0, 25996,     0,    0,    0,  4099,  7366,   0,    0,0,    0,   0, 1282,    0,   0,   0,     0
6272, 19071,9,2,4,0, 865, 6274,2,  0,     0,12026, 41033,1610,165347,   0,     0,   0,     0,  1180,134016,     0,     0,     0,    0, 31331,     0,    0,    0, 29976,     0,   0,    0,0, 4221,   0, 5656, 6986,3586,3201,  3954
6273, 17889,9,1,2,0, 295, 6744,2,  0,     0, 6944, 23693, 948, 97360,   0,     0,   0,     0,     0, 53040,     0,     0,     0,    0, 23501,     0,    0,    0, 15711, 20819,   0,    0,0, 1635,   0, 6347,    0,1243,1637,     0
6274,  9307,9,3,7,0,1823, 3525,2,  0,     0,14187, 48406, 963, 98900,   0,     0,   0,     0,     0, 59491,     0,     0,     0,    0, 30958,     0,    0,    0, 28277,  8451,   0,    0,0,11997,   0, 8132,    0,   0,   0,  7042
6275, 10171,9,2,4,0,1243, 5236,5,  0,     0, 3478, 11869, 703, 72198,   0,     0,   0,     0,     0, 32507,     0,     0,     0,    0, 31579,     0,    0,    0,  7072,  8112,   0,    0,0, 1515,   0, 3282,    0,   0,   0,     0
6276, 15822,9,3,7,3,2486, 2634,2,  5,   675,19445, 66346, 807, 82879,   0,     0,   0,     0,     0, 39454,     0,     0,   675,    0, 34992,     0,    0,    0, 46318,  8433,   0,    0,0,13399,   0, 6629, 6542,   0,4429, 10185
6277, 10977,9,4,9,2, 335, 2703,2,  0,     0, 5396, 18411, 701, 71993,   0,     0,   0,     0,   782, 52051,     0,     0,     0,    0, 15006,     0,    0,    0, 15902,  4936,   0,    0,0,    0,   0, 1727, 3274,   0,   0,  4875
6278, 10080,9,1,1,0, 246, 8197,5,  0,     0, 3201, 10922,   0,     0, 488, 67668,   0,     0,     0,     0, 28258,     0,     0,    0,     0, 39410,    0,    0,  8471,     0,   0,    0,0,  437,   0, 2014,    0,1435, 314,     0
6279, 23294,9,3,5,4,4038,  263,2,  0,     0,12574, 42902,   0,     0,   0,     0,   0,     0,  2716,     0,     0,     0,     0, 6038,     0,     0,    0,    0, 20104,     0,   0,    0,0, 9581,   0, 4463,    0,1021, 448,  3071
6280, 19655,9,3,5,0,1195, 3283,2,  0,     0,10513, 35870,   0,     0,   0,     0, 805, 73521,   824,     0,     0, 73521,     0, 6278,     0,     0,    0,    0, 21314,     0,   0,    0,0, 5217,   0, 2237, 9065,1853,   0,     0
6281,  9959,9,4,9,2, 369, 2616,2,  0,     0, 6205, 21170, 629, 64594,   0,     0,   0,     0,  2855, 29680,     0,     0,     0,    0, 27518,     0,    0,    0, 16772,  7396,   0,    0,0,    0,   0, 1543,    0, 959,   0,  2941
6282, 18672,9,2,4,0, 401, 8345,2,  0,     0, 5649, 19274, 959, 98489,   0,     0,   0,     0,     0, 74112,     0,     0,     0,    0, 16279,     0,    0,    0, 14208,  8098,   0,    0,0, 3289,   0, 1777, 1919,   0, 397,     0
6283, 19833,9,2,3,0, 509, 7274,2,  0,     0, 6096, 20800,1805,185373,   0,     0,   0,     0,     0,148091,     0,     0,     0,    0, 37282,     0,    0,    0, 17824,     0,   0,    0,0,    0,   0, 2976,    0,1873,   0,  3154
6284, 18569,9,1,2,1, 165, 7784,2,  0,     0, 4274, 14583, 693, 71171,   0,     0,   0,     0,     0, 62488,     0,     0,     0,    0,  8683,     0,    0,    0, 11510,     0,   0,    0,0,    0,   0, 3073, 3159, 799,   0,     0
6285, 17632,9,3,5,4,4303,  161,5,  0,     0, 6536, 22301,   0,     0,   0,     0,   0,     0,   407,     0,     0,     0,     0, 4814,     0,     0,    0,    0,  6366,     0,   0,    0,0, 7718,   0, 2996,    0,1170,   0,     0
6286, 25634,9,2,3,0, 720, 6522,5,  0,     0, 5195, 17725, 759, 77976,   0,     0,   0,     0,     0, 53480,     0,     0,     0,    0, 19538,     0,    0,    0, 12627,  4958,   0,    0,0, 1401,   0, 3697,    0, 923,   0,     0
6287, 12022,9,4,9,0, 237, 6941,2,  0,     0,35171,120003,   0,     0,   0,     0,   0,     0, 51736,     0,     0,     0,     0,26927,     0,     0,    0,    0, 34601,     0,   0,    0,0, 2660,   0, 4079,    0,1807,4484, 10309
6288, 12532,9,3,7,0,2347, 1691,4,  0,     0, 9112, 31090,   0,     0,   0,     0,   0,     0,  7599,     0,     0,     0,     0, 3827,     0,     0,    0,    0,  9642,     0,   0,    0,0, 6610,   0, 3412, 3001,1718,   0,     0
6289,  5918,9,3,6,0,1206, 3730,1,  0,     0,16285, 55564,   0,     0,   0,     0,   0,     0, 10613,     0,     0,     0,     0,14671,     0,     0,    0,    0, 22744,     0,   0,    0,0, 3076,   0, 4460,    0,2412,   0,  6967
6290, 14364,9,1,2,0, 622, 5860,2,  0,     0, 5857, 19984, 951, 97668,   0,     0,   0,     0,     0, 71027,     0,     0,     0,    0, 21806,     0,    0,    0, 17228,  4835,   0,    0,0,  732,   0, 2024,    0,   0,1427,  1754
6291, 19833,9,2,3,0, 461, 7033,2,  0,     0, 8000, 27296, 889, 91300,   0,     0,   0,     0,     0, 73225,     0,     0,     0,    0, 18075,     0,    0,    0, 20769,     0,   0,    0,0, 3317,   0, 3210,    0,2013,2425,  2995
6292, 17611,9,3,7,3,1449, 4677,2,  0,     0,13237, 45165,1874,192460,   0,     0,   0,     0,  1151,192460,     0,     0,     0, 5382,     0,     0,    0,    0, 24043,     0,   0,    0,0,10605,   0, 3984, 3705,2007,3121,  3090
6293, 14156,9,2,3,0, 883, 6295,2,  0,     0,16553, 56479,   0,     0,   0,     0, 330, 30139,     0,     0,     0, 29406,     0,10957,     0,     0,    0,    0, 26213,     0,   0,  733,0, 8797,   0,10512,    0,2134, 468,     0
6294, 15256,9,2,4,0, 605, 8166,2,  0,     0, 7467, 25477, 817, 83906,   0,     0,   0,     0,     0, 79410,     0,     0,     0, 4836,     0,     0,    0,    0, 14889,  4496,   0,    0,0, 2662,   0, 3090, 2421,1164, 337,  2308
6295, 24722,9,3,7,3,2786, 2195,2,  0,     0,10324, 35225, 621, 63777,   0,     0,   0,     0,     0, 37169,     0,     0,     0,    0, 21485,     0,    0,    0, 16694,  5123,   0,    0,0,13115,   0, 5416,    0,1034, 454,  3110
6296, 21894,9,3,5,0, 931, 4877,2,  0,     0,17402, 59376, 178, 18281,   0,     0,   0,     0,     0,     0,     0,     0,     0,    0, 18281,     0,    0,    0, 44874,     0,   0,    0,0, 8799,   0, 5703,    0,1124,2248,  6417
6297, 11599,9,4,9,0, 147, 4622,5,  0,     0, 5665, 19329,   0,     0,   0,     0,   0,     0,  4958,     0,     0,     0,     0, 7028,     0,     0,    0,    0,  5447,     0,   0,    0,0,    0,   0, 1896,    0, 707, 310,     0
6298, 16482,9,4,9,2,1113, 1674,2,  0,     0, 6319, 21560, 477, 48988,   0,     0,   0,     0,     0, 16123,     0,     0,     0,    0, 26761,     0,    0,    0, 18547,  6104,   0,    0,0, 1162,   0, 1851,    0,   0,1963,  4512
6299, 17605,9,2,3,0, 582, 6728,2,  0,     0,32666,111456,   0,     0,   0,     0,   0,     0, 47904,     0,     0,     0,     0,17885,     0,     0,    0,    0, 31975,     0,   0,    0,0, 8397,   0, 5295, 3511,1724,   0,  4751
6300, 17001,9,2,3,0, 975, 5864,5,  0,     0,10021, 34190,   0,     0,   0,     0,   0,     0,  7409,     0,     0,     0,     0, 9926,     0,     0,    0,    0, 13007,     0,   0,    0,0, 1761,   0, 2087,    0, 966,2366,     0
6301, 11442,9,2,4,0, 923, 5845,2,  0,     0,25296, 86311,   0,     0,   0,     0, 175, 15945,  4125,     0,     0, 15945,     0,26963,     0,     0,    0,    0, 45937,     0,   0,    0,0, 4542,   0, 4744,    0,3568,   0, 10305
6302, 12857,9,3,6,0,1705, 2741,2,  0,     0, 7938, 27085, 568, 58367,   0,     0,   0,     0,     0, 33671,     0,     0,     0,    0, 17315,     0,    0,    0, 15566,  7381,   0,    0,0, 8906,   0, 2613,    0,   0, 479,     0
6303, 18931,1,1,1,0, 558, 6434,2,  0,     0,13971, 47669,2266,232718,   0,     0,   0,     0,     0,166337,     0,     0,     0, 1466, 55739,     0,    0,    0, 32936, 10642,   0,    0,0, 3585,   0, 9682, 2218,   0,3071,  7059
6304, 16308,9,4,8,0, 764, 5826,2,  0,     0,13174, 44950, 859, 88219,   0,     0,   0,     0,     0, 61120,     0,     0,     0,    0, 27099,     0,    0,    0, 39326,     0,   0,    0,0,    0,   0, 5624, 5627,1184,2275,  5232
6305, 22045,9,3,5,0, 957, 4353,5,  0,     0, 7520, 25658,   0,     0,   0,     0,   0,     0, 11430,     0,     0,     0,     0, 3602,     0,     0,    0,    0,  5645,     0,   0,    0,0, 2146,   0, 2835,    0, 613,   0,     0
6306, 16677,9,4,9,2,1681,  991,2,  0,     0, 2301,  7851, 286, 29354,   0,     0,   0,     0,     0,  8326,     0,     0,     0,    0, 14015,     0,    0,    0,  6338,  7013,   0,    0,0,    0,   0, 1513,    0, 614, 269,     0
6307, 12380,9,1,1,0, 534, 5785,2,  0,     0, 8306, 28340,1233,126629,   0,     0,   0,     0,     0,103232,     0,     0,     0,    0, 23397,     0,    0,    0, 25954,     0,   0,    0,0,    0,   0, 2386, 2741,2328,   0,     0
6308, 12707,9,3,5,4,3883,  289,1,  0,     0, 4352, 14849,   0,     0,   0,     0,  83,  7562,     0,     0,     0,     0,     0, 6472,     0,     0,    0,    0,  5011,     0,   0, 7562,0,    0,   0, 3366,    0,   0,   0,     0
6309, 28333,9,2,3,0, 851, 6340,5,  0,     0, 4346, 14829, 480, 49277,   0,     0,   0,     0,     0, 24502,     0,     0,     0,    0, 24775,     0,    0,    0, 11031,     0,   0,    0,0, 1248,   0, 2550,    0,1161,   0,     0
6310,  7191,9,3,6,0,1115, 4094,2,  0,     0, 9579, 32684, 452, 46420,   0,     0,   0,     0,     0, 46420,     0,     0,     0, 8603,     0,     0,    0,    0, 13842,     0,   0,    0,0, 4693,   0, 5546,    0, 849,   0,  3188
6311, 12114,9,4,8,0, 199, 7674,2,  0,     0, 9907, 33803,1210,124267,   0,     0,   0,     0,     0,106885,     0,     0,     0,    0, 17382,     0,    0,    0, 24134,     0,   0,    0,0, 2892,   0, 6777, 3602,1118, 490,  4195
6312,  9466,1,1,1,0, 696, 5909,2,  0,     0, 4424, 15095,   0,     0,2210,306505,   0,     0,     0,     0,224396,     0,     0,    0,     0, 82109,    0,    0, 11742,     0,   0,    0,0, 1173,   0, 2180,    0,1490,1795,  1777
6313,  9868,9,1,2,1, 138, 8103,2,  0,     0, 6440, 21973,   0,     0, 905,125514,  17,  1553,     0,     0,106797,     0,     0,    0,     0, 18717,    0,    0, 15085,     0,   0, 1553,0,    0,   0, 6888, 2533,   0,1992,  2241
6314, 22036,9,3,7,3,2682, 1485,3,  0,     0,16841, 57461, 431, 44302,   0,     0,   0,     0,  1280, 23947,     0,     0,     0,    0, 11937,     0,    0,    0, 22449,  8418,   0,    0,0,18430,   0,15302,    0,1142, 502,     0
6315, 21570,9,3,5,0,1331, 3211,4,  0,     0, 6469, 22073,   0,     0,   0,     0,   0,     0, 12527,     0,     0,     0,     0, 3438,     0,     0,    0,    0,  4153,     0,   0,    0,0,    0,   0, 1955,    0, 605,   0,     0
6316, 20208,9,3,5,0,1807, 2913,2,  0,     0,18367, 62668, 999,102597,   0,     0,   0,     0,  1126, 62106,     0,     0,     0,    0, 40491,     0,    0,    0, 41035,     0,   0,    0,0,13335,   0, 7172, 4255,3420,3052,  7017
6317, 18517,9,1,1,0, 695, 5849,2,  0,     0, 7387, 25204,   0,     0,1122,155610,   0,     0,     0,     0,140799,     0,     0,    0,     0, 14811,    0,    0, 13233,     0,   0,    0,0, 2087,   0, 9884,    0,   0,   0,     0
6318, 42261,1,3,7,0,2195, 1812,5,  0,     0,15548, 53050,   0,     0,   0,     0,   0,     0, 12821,     0,     0,     0,     0, 7665,     0,     0,    0,    0, 12604,     0,   0,    0,0,11968,   0, 7992,    0,2141,   0,     0
6319, 17579,9,2,4,0,1498, 4851,2,  0,     0,12389, 42271, 894, 91814,   0,     0,   0,     0,     0, 62986,     0,     0,     0,    0, 28828,     0,    0,    0, 31534,     0,   0,    0,0, 5724,   0, 5013, 1030,2600,2409,  2976
6320,  7165,9,1,1,0, 263, 7969,2,  0,     0, 7072, 24130,   0,     0, 434, 58590,   0,     0,     0,     0, 58590,     0,     0, 7872,     0,     0,    0,    0, 14403,     0,   0,    0,0,    0,   0, 1855, 1252, 769, 338,  2886
6321, 30642,9,1,2,1, 983, 4808,5,  0,     0,  991,  3380,  43,  4369, 134, 18610,   0,     0,     0,     0, 11368,     0,     0,    0,     0,  7242,    0,    0,  2206,  4369,   0,    0,0,    0,   0, 1174,    0,   0, 204,     0
6322,  9959,9,4,9,2, 320, 2743,1,  0,     0, 5423, 18503, 430, 44153,   0,     0,   0,     0,     0, 16289,     0,     0,     0,    0, 22155,     0,    0,    0, 14624,  5709,   0,    0,0,    0,   0, 3879,    0,   0,   0,     0
6323,  9560,9,2,3,0, 583, 6371,1,  0,     0,12242, 41770,   0,     0,   0,     0, 320, 29226,     0,     0,     0, 29226,     0,13644,     0,     0,    0,    0, 21938,     0,   0,    0,0, 2439,   0, 3749, 1491,1288, 462,  2899
6324,  6008,9,3,6,0, 951, 4658,2,250, 33750,11550, 39409,   0,     0,   0,     0,   0,     0,  1950,     0,     0,     0, 33750,13543,     0,     0,    0,    0, 14221,     0,   0,    0,0, 3775,   0, 5920,    0,1866,   0,     0
6325,  9050,9,4,8,0, 400, 6568,1,  0,     0, 3037, 10364, 268, 27521,   0,     0, 444, 40532,     0,     0,     0, 40532,     0,    0, 17268,     0,    0,    0,  7635, 10253,   0,    0,0,    0,   0, 2729,    0,   0,   0,  1814
6326, 13778,9,4,9,0, 113, 5021,2,  0,     0, 9433, 32185,1223,125602,   0,     0,   0,     0,  7590,     0,     0,     0,     0,    0,125602,     0,    0,    0, 21830,     0,   0,    0,0,    0,   0, 2765,    0,2103, 357,  5682
6327, 24514,9,1,2,1,1130, 4643,3,  0,     0, 3580, 12215,3292,338088,   0,     0,   0,     0,     0,281369,     0,     0,     0,    0, 46145,     0,    0,    0,  9400, 10574,   0,    0,0,    0,   0, 2815,    0,   0, 366,  1838
6328, 22407,9,2,3,0, 714, 6531,2,  0,     0, 4060, 13853,1246,127964,   0,     0,   0,     0,     0,104222,     0,     0,     0,    0, 18577,     0,    0,    0,  8661,  5165,   0,    0,0, 1562,   0, 3630,    0, 940,   0,     0
6329, 16308,9,3,5,0,1726, 2401,2,  0,     0,21522, 73433,   0,     0,   0,     0,   0,     0, 14240,     0,     0,     0,     0,15665,     0,     0,    0,    0, 30432,     0,   0,    0,0, 9446,   0, 3650, 3652,1471,2582,  5937
6330, 13025,9,1,2,1, 907, 4860,5,  0,     0, 4565, 15576,  50,  5178, 380, 52771,   0,     0,     0,     0, 31850,     0,     0,    0,     0, 20921,    0,    0,  8221,  5178,   0,    0,0, 1804,   0, 5551,    0,   0,2134,     0
6331, 12114,9,4,8,0,1842, 3694,2,  0,     0, 6891, 23512, 990,101673,   0,     0,   0,     0,   698, 60915,     0,     0,     0,    0, 24894,     0,    0,    0, 12256, 15864,   0,    0,0, 6051,   0, 4507, 2775, 945,   0,     0
6332, 18382,9,4,9,2,1703,  979,3,  0,     0, 1659,  5662,   0,     0,   0,     0,   0,     0,  1071,     0,     0,     0,     0, 1250,     0,     0,    0,    0,  1887,     0,   0,    0,0,    0,   0, 1454,    0, 239, 148,     0
6333, 22824,9,3,7,3,1742, 4006,2,  0,     0, 9922, 33854,1686,173152,   0,     0,   0,     0,     0,118137,     0,     0,     0,    0, 44657,     0,    0,    0, 19818, 10358,   0,    0,0, 5851,   0, 8185,    0,   0, 462,  2898
6334, 12707,9,3,5,4,4098,  271,1,  0,     0, 3052, 10412,   0,     0,   0,     0, 200, 18264,     0,     0,     0,     0,     0,    0,     0,     0,15751,    0,  7912,     0,   0, 2513,0,    0,   0, 2500,    0,   0,2148,     0
6335, 14875,9,2,3,0, 449, 8330,2,  0,     0,12327, 42058,   0,     0, 661, 91639,   9,   850,     0,     0, 91639,     0,     0,  894,     0,     0,    0,    0, 34254,     0,   0,  850,0,    0,   0, 6910, 4590,1623,2617,  3218
6336, 38052,9,3,5,0,1705, 2441,2,  0,     0,12947, 44175,   0,     0,   0,     0,  11,  1005,  8044,     0,     0,  1005,     0, 7940,     0,     0,    0,    0, 17144,     0,   0,    0,0, 7037,   0, 4010,    0, 845,2068,  2543
6337,  6922,9,4,8,0,3623, 1486,5,  0,     0, 6939, 23676, 277, 28444,   0,     0,   0,     0,     0,  8963,     0,     0,     0,    0, 19481,     0,    0,    0,  9727,     0,   0,    0,0,10263,   0, 3686,    0,1526,   0,     0
6338, 15570,9,3,5,0,1012, 4667,2,  0,     0, 8842, 30169,1478,151791,   0,     0,   0,     0,  1097,101136,     0,     0,     0,    0, 36422,     0,    0,    0, 20706, 14233,   0,    0,0, 6749,   0, 1617,    0,   0,2976,     0
6339, 13450,9,2,4,0, 924, 5484,2,  0,     0,20967, 71539,   0,     0,   0,     0,   0,     0, 31402,     0,     0,     0,     0, 9552,     0,     0,    0,    0, 21822,     0,   0,    0,0, 3037,   0, 5726, 1515,1549,   0,  3832
6340, 20977,9,4,9,0, 115, 5012,2,  0,     0,10931, 37297, 697, 71582,   0,     0,   0,     0,     0, 45586,     0,     0,     0,    0, 25996,     0,    0,    0, 30557,     0,   0,    0,0,    0,   0, 6740, 2591,2168,2380,  3650
6341, 30577,9,3,5,0,1107, 4575,3,  0,     0, 8929, 30466, 208, 21362, 721, 99995,   0,     0,  1064,     0, 99995,     0,     0,    0, 17419,     0,    0,    0, 23274,  3943,   0,    0,0, 1849,   0, 4279,    0,   0,2322,  3561
6342, 15215,9,3,5,4,2636,  926,2,  0,     0,10799, 36846, 103, 10608,   0,     0,   0,     0,  9461,     0,     0,     0,     0,    0, 10608,     0,    0,    0, 16047,     0,   0,    0,0, 5060,   0, 6278,    0,2296, 589,     0
6343, 11839,9,4,9,2, 949, 1037,4,  0,     0, 8874, 30278,   0,     0,   0,     0,   0,     0,  3779,     0,     0,     0,     0, 6455,     0,     0,    0,    0, 17584,     0,   0,    0,0,    0,   0, 2460,    0,1759, 322,  2206
6344, 16471,9,1,2,1,1061, 4654,3,  0,     0, 2990, 10203, 999,102577,   0,     0,   0,     0,     0, 86932,     0,     0,     0,    0, 11877,     0,    0,    0,  5677,  3768,   0,    0,0, 1032,   0, 3494,    0,   0, 239,  1638
6345,  7413,9,3,6,0,1215, 3637,1,  8,  1111, 6082, 20752,   0,     0,   0,     0,   0,     0,  8801,     0,     0,     0,  1111, 3677,     0,     0,    0,    0,  4975,     0,   0,    0,0, 1692,   0, 1607,    0, 731,   0,     0
6346, 17323,9,4,8,0,1925, 2368,1,  0,     0, 2900,  9894, 583, 59856,   0,     0,   0,     0,     0, 33940,     0,     0,     0,    0, 20373,     0,    0,    0,  6362,  5543,   0,    0,0,    0,   0, 3532,    0,   0,   0,     0
6347, 10674,9,3,6,0,2884, 1367,2,  0,     0,27905, 95212,   0,     0,   0,     0,   0,     0, 14067,     0,     0,     0,     0,20018,     0,     0,    0,    0, 41150,     0,   0,    0,0, 9479,   0,10498, 6579,1637,   0,  6965
6348, 16482,9,4,9,2,1309, 1365,2,  0,     0, 3203, 10928, 545, 56013,   0,     0,   0,     0,     0, 18718,     0,     0,     0,    0, 28905,     0,    0,    0,  6225,  8390,   0,    0,0, 1045,   0, 3658,    0,   0,   0,     0
6349, 19834,9,2,3,0, 362, 6734,2,  0,     0, 4873, 16628,   0,     0,1166,161771,  43,  3884,     0,     0,161771,     0,     0, 4893,     0,     0,    0,    0,  8458,     0,   0, 3884,0,    0,   0, 3277,    0,   0,   0,  1543
6350, 10171,9,2,4,0, 515, 7429,2,  0,     0, 5926, 20220, 831, 85344,   0,     0,   0,     0,     0, 85344,     0,     0,     0, 5787,     0,     0,    0,    0, 10462,     0,   0,    0,0, 1559,   0, 2412, 2835, 796,   0,     0
6351, 10063,9,3,7,3,2682, 2026,2,  0,     0, 4632, 15804, 557, 57204,   0,     0,   0,     0,     0, 40115,     0,     0,     0,    0, 12816,     0,    0,    0,  8656,  4273,   0,    0,0, 3814,   0, 3334, 1907,   0,   0,  1610
6352,  9233,9,4,9,2,1031, 1145,2,  0,     0, 5175, 17657, 631, 64804,   0,     0,   0,     0,     0, 25348,     0,     0,     0,    0, 25101,     0,    0,    0, 12373, 14355,   0,    0,0,    0,   0, 5284,    0, 940, 413,     0
6353, 10298,9,1,1,0, 677, 5985,2,  0,     0, 7614, 25979,   0,     0, 741,102769,   0,     0,     0,     0, 84866,     0,     0,    0,     0, 17903,    0,    0, 18505,     0,   0,    0,0, 1819,   0, 5655, 3074,1033,   0,  3167
6354, 27795,9,4,9,2,2097,  660,2,  0,     0, 6899, 23539, 461, 47345,   0,     0,   0,     0,   595, 16179,     0,     0,     0,    0, 31166,     0,    0,    0, 13745,     0,   0,    0,0, 4856,   0, 4343,    0,1743, 233,  1994
6355, 23901,9,2,3,0, 421, 6528,5,  0,     0, 4603, 15704, 815, 83682,   0,     0,   0,     0,     0, 57972,     0,     0,     0,    0, 25710,     0,    0,    0, 13442,     0,   0,    0,0,    0,   0, 2262,    0,3353,   0,     0
6356, 23940,9,1,2,0, 464, 6083,2,  0,     0, 6863, 23417, 904, 92841,   0,     0,   0,     0,     0, 61696,     0,     0,     0,    0, 22153,     0,    0,    0, 16612,  8992,   0,    0,0, 3108,   0, 3697, 2180,   0,1709,     0
6357, 14706,9,1,1,0, 752, 5758,2,  0,     0, 5108, 17428,1636,168017,   0,     0,   0,     0,     0,155470,     0,     0,     0,    0, 12547,     0,    0,    0, 14738,     0,   0,    0,0,  739,   0, 1951,    0, 997, 407,  2794
6358, 11325,9,2,3,0, 298, 7868,2,  5,   675, 7767, 26501,   0,     0,   0,     0, 986, 90051,     0,     0,     0, 56522,   675,    0,     0,     0,25770,    0, 23822,     0,   0, 7759,0,    0,   0, 2679, 1539,1261,   0,     0
6359, 12114,9,4,8,0, 716, 6572,2,  0,     0, 7493, 25566, 950, 97565,   0,     0,   0,     0,     0, 97565,     0,     0,     0, 6133,     0,     0,    0,    0, 15889,     0,   0,    0,0,    0,   0, 3544,    0,1502, 435,  3716
6360, 19655,9,3,5,0,1025, 3036,2,  0,     0, 6136, 20936,   0,     0,   0,     0, 825, 75347,     0,     0,     0, 75347,     0, 5053,     0,     0,    0,    0, 13512,     0,   0,    0,0,    0,   0, 2371, 4428,1996,   0,  2381
6361, 22566,9,3,7,3,2420, 2658,2,  0,     0,36610,124913,   0,     0,   0,     0,   0,     0, 20163,     0,     0,     0,     0,21234,     0,     0,    0,    0, 61655,     0,   0,    0,0,16154,   0, 5707,18118,2732,3460, 10174
6362, 22036,9,3,7,3,3158, 1276,2,  0,     0,17308, 59055,   0,     0,   0,     0,   0,     0,  5555,     0,     0,     0,     0,10171,     0,     0,    0,    0, 25452,     0,   0,    0,0,14099,   0, 3778,    0,1329,2057,  3156
6363, 20426,9,2,3,0, 532, 6710,3,  0,     0, 1709,  5831,1142,117266,   0,     0,   0,     0,     0, 95267,     0,     0,     0,    0, 21999,     0,    0,    0,  4747,     0,   0,    0,0,    0,   0, 1084,    0, 386,   0,     0
6364,  7474,9,2,4,0, 548, 7338,2,  0,     0, 6880, 23475, 729, 74868,   0,     0,   0,     0,     0, 74868,     0,     0,     0, 4593,     0,     0,    0,    0, 13439,     0,   0,    0,0, 2298,   0, 3145, 3261,1120, 458,     0
6365, 16482,9,4,9,2, 576, 1181,3,  0,     0, 7623, 26010, 186, 19102,   0,     0,   0,     0,     0,  4006,     0,     0,     0,    0, 12397,     0,    0,    0, 18901,  2699,   0,    0,0, 4606,   0, 2503,    0,   0,2936,  3610
6366, 20385,9,3,5,0,1238, 3638,1,  0,     0,27250, 92977,   0,     0,   0,     0,   0,     0, 22566,     0,     0,     0,     0,15291,     0,     0,    0,    0, 31218,     0,   0,    0,0,15797,   0, 8105,    0,1699,3396,  3064
6367, 17629,9,3,7,3,3250, 1236,2,  0,     0,16720, 57048, 237, 24298,   0,     0,   0,     0,  9529,     0,     0,     0,     0,    0, 24298,     0,    0,    0, 20431,     0,   0,    0,0,18014,   0, 9074,    0,1134, 498,  3412
6368, 19779,9,4,9,2,1845, 1734,2,  0,     0,19981, 68175,   0,     0,   0,     0,   0,     0,  7593,     0,     0,     0,     0,15920,     0,     0,    0,    0, 28147,     0,   0,    0,0, 3689,   0,12826,    0,1394,   0,  6888
6369, 13906,9,4,8,0,5390,  865,5,  0,     0, 6856, 23393,   0,     0,   0,     0,   0,     0,  1179,     0,     0,     0,     0, 3589,     0,     0,    0,    0,  9290,     0,   0,    0,0, 5101,   0, 4234,    0, 576, 358,     0
6370, 13619,9,1,2,1, 884, 4883,5,  0,     0, 2143,  7312,  54,  5569,   0,     0,   0,     0,  1002,     0,     0,     0,     0,    0,     0,     0,    0,    0,  3335,  5569,   0,    0,0, 1024,   0, 1951,    0,   0,   0,     0
6371, 19986,9,3,7,3, 807, 5570,1,  0,     0, 6187, 21110,   0,     0,   0,     0, 976, 89106,  1363,     0,     0, 61887,     0,    0,     0,     0,23188,    0, 15823,     0,   0, 4031,0,    0,   0, 3924, 4034,   0,   0,  3660
6372, 17629,9,3,7,3,3293, 1217,2,  0,     0, 4412, 15054, 844, 86698,   0,     0,   0,     0,     0, 25354,     0,     0,     0,    0, 35049,     0,    0,    0,  8628, 26295,   0,    0,0, 3611,   0, 2815,    0,   0,   0,     0
6373, 10285,9,3,6,0,1145, 4489,2,  0,     0,11039, 37665, 367, 37691,   0,     0,   0,     0,  1028, 30468,     0,     0,     0,    0,  7223,     0,    0,    0, 22910,     0,   0,    0,0, 7371,   0, 6356, 5842, 917, 403,  2760
6374, 11591,9,3,6,0, 959, 4711,2,  0,     0, 7173, 24474,   0,     0, 774,107346,   0,     0,     0,     0,107346,     0,     0, 3917,     0,     0,    0,    0, 16027,     0,   0,    0,0, 1463,   0, 3067, 2240, 665,   0,  2832
