ALL,Forest,ForestAEZ5,ForestAEZ5,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,Forest,ForestAEZ6,ForestAEZ6,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,Forest,ForestAEZ7,ForestAEZ7,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,Forest,ForestAEZ8,ForestAEZ8,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,Forest,ForestAEZ9,ForestAEZ9,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,Forest,ForestAEZ10,ForestAEZ10,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,Forest,ForestAEZ11,ForestAEZ11,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,Forest,ForestAEZ12,ForestAEZ12,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,Forest,ForestAEZ13,ForestAEZ13,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,Forest,ForestAEZ14,ForestAEZ14,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,Forest,ForestAEZ15,ForestAEZ15,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,Forest,ForestAEZ16,ForestAEZ16,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,Forest,ForestAEZ17,ForestAEZ17,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,Forest,ForestAEZ18,ForestAEZ18,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,Pasture,PastureAEZ1,PastureAEZ1,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,Pasture,PastureAEZ2,PastureAEZ2,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,Pasture,PastureAEZ3,PastureAEZ3,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,Pasture,PastureAEZ4,PastureAEZ4,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,Pasture,PastureAEZ5,PastureAEZ5,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,Pasture,PastureAEZ6,PastureAEZ6,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,Pasture,PastureAEZ7,PastureAEZ7,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,Pasture,PastureAEZ8,PastureAEZ8,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,Pasture,PastureAEZ9,PastureAEZ9,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,Pasture,PastureAEZ10,PastureAEZ10,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,Pasture,PastureAEZ11,PastureAEZ11,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,Pasture,PastureAEZ12,PastureAEZ12,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,Pasture,PastureAEZ13,PastureAEZ13,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,Pasture,PastureAEZ14,PastureAEZ14,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,Pasture,PastureAEZ15,PastureAEZ15,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,Pasture,PastureAEZ16,PastureAEZ16,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,Pasture,PastureAEZ17,PastureAEZ17,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,Pasture,PastureAEZ18,PastureAEZ18,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,biomass,biomassAEZ1,biomassAEZ1,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,biomass,biomassAEZ2,biomassAEZ2,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,biomass,biomassAEZ3,biomassAEZ3,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,biomass,biomassAEZ4,biomassAEZ4,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,biomass,biomassAEZ5,biomassAEZ5,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,biomass,biomassAEZ6,biomassAEZ6,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,biomass,biomassAEZ7,biomassAEZ7,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,biomass,biomassAEZ8,biomassAEZ8,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,biomass,biomassAEZ9,biomassAEZ9,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,biomass,biomassAEZ10,biomassAEZ10,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,biomass,biomassAEZ11,biomassAEZ11,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,biomass,biomassAEZ12,biomassAEZ12,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,biomass,biomassAEZ13,biomassAEZ13,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,biomass,biomassAEZ14,biomassAEZ14,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,biomass,biomassAEZ15,biomassAEZ15,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,biomass,biomassAEZ16,biomassAEZ16,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,biomass,biomassAEZ17,biomassAEZ17,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
ALL,biomass,biomassAEZ18,biomassAEZ18,share-weight,2005,9999,fixed,CO2,1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Forest production,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,
7010,,,,CalDataOutput,,subsector,,technology,,,,,,,,,,,,
,,,,calOutputValue,,share-weight,,share-weight,,harvests-per-year,,,,,,,,,,
region,AgSupplySector,AgSupplySubsector,AgProductionTechnology,1990,2005,1990,2005,1990,2005,1990,2005,,,,regionID,lookup1,lookup2,,,
USA,Forest,ForestAEZ1,ForestAEZ1,0,0,0,0,0,0,1,1,,,,1,1Forest,AEZ1,,,
USA,Forest,ForestAEZ2,ForestAEZ2,0,0,0,0,0,0,1,1,,,,1,1Forest,AEZ2,,,
USA,Forest,ForestAEZ3,ForestAEZ3,0,0,0,0,0,0,1,1,,,,1,1Forest,AEZ3,,,
USA,Forest,ForestAEZ4,ForestAEZ4,0,0,0,0,0,0,1,1,,,,1,1Forest,AEZ4,,,
USA,Forest,ForestAEZ5,ForestAEZ5,0,0,0,0,0,0,1,1,,,,1,1Forest,AEZ5,,,
USA,Forest,ForestAEZ6,ForestAEZ6,0,0,0,0,0,0,1,1,,,,1,1Forest,AEZ6,,,
USA,Forest,ForestAEZ7,ForestAEZ7,0.028161227,0.022844325,1,1,1,1,1,1,,,,1,1Forest,AEZ7,,,
USA,Forest,ForestAEZ8,ForestAEZ8,0.040594165,0.033152448,1,1,1,1,1,1,,,,1,1Forest,AEZ8,,,
USA,Forest,ForestAEZ9,ForestAEZ9,0.02129861,0.017656636,1,1,1,1,1,1,,,,1,1Forest,AEZ9,,,
USA,Forest,ForestAEZ10,ForestAEZ10,0.091348696,0.090926141,1,1,1,1,1,1,,,,1,1Forest,AEZ10,,,
USA,Forest,ForestAEZ11,ForestAEZ11,0.070587815,0.068688385,1,1,1,1,1,1,,,,1,1Forest,AEZ11,,,
USA,Forest,ForestAEZ12,ForestAEZ12,0.10983301,0.108276697,1,1,1,1,1,1,,,,1,1Forest,AEZ12,,,
USA,Forest,ForestAEZ13,ForestAEZ13,0.020468499,0.016719771,1,1,1,1,1,1,,,,1,1Forest,AEZ13,,,
USA,Forest,ForestAEZ14,ForestAEZ14,0.059527427,0.049178166,1,1,1,1,1,1,,,,1,1Forest,AEZ14,,,
USA,Forest,ForestAEZ15,ForestAEZ15,0.049610537,0.041101598,1,1,1,1,1,1,,,,1,1Forest,AEZ15,,,
USA,Forest,ForestAEZ16,ForestAEZ16,0.004102013,0.003411143,1,1,1,1,1,1,,,,1,1Forest,AEZ16,,,
USA,Forest,ForestAEZ17,ForestAEZ17,0,0,0,0,0,0,1,1,,,,1,1Forest,AEZ17,,,
USA,Forest,ForestAEZ18,ForestAEZ18,0,0,0,0,0,0,1,1,,,,1,1Forest,AEZ18,,,
Canada,Forest,ForestAEZ1,ForestAEZ1,0,0,0,0,0,0,1,1,,,,2,2Forest,AEZ1,,,
Canada,Forest,ForestAEZ2,ForestAEZ2,0,0,0,0,0,0,1,1,,,,2,2Forest,AEZ2,,,
Canada,Forest,ForestAEZ3,ForestAEZ3,0,0,0,0,0,0,1,1,,,,2,2Forest,AEZ3,,,
Canada,Forest,ForestAEZ4,ForestAEZ4,0,0,0,0,0,0,1,1,,,,2,2Forest,AEZ4,,,
Canada,Forest,ForestAEZ5,ForestAEZ5,0,0,0,0,0,0,1,1,,,,2,2Forest,AEZ5,,,
Canada,Forest,ForestAEZ6,ForestAEZ6,0,0,0,0,0,0,1,1,,,,2,2Forest,AEZ6,,,
Canada,Forest,ForestAEZ7,ForestAEZ7,3.11315E-05,1.27292E-05,1,1,1,1,1,1,,,,2,2Forest,AEZ7,,,
Canada,Forest,ForestAEZ8,ForestAEZ8,0.000207438,0.00019414,1,1,1,1,1,1,,,,2,2Forest,AEZ8,,,
Canada,Forest,ForestAEZ9,ForestAEZ9,0.021557511,0.023227459,1,1,1,1,1,1,,,,2,2Forest,AEZ9,,,
Canada,Forest,ForestAEZ10,ForestAEZ10,0.01087041,0.013536026,1,1,1,1,1,1,,,,2,2Forest,AEZ10,,,
Canada,Forest,ForestAEZ11,ForestAEZ11,0.000279383,0.000305445,1,1,1,1,1,1,,,,2,2Forest,AEZ11,,,
Canada,Forest,ForestAEZ12,ForestAEZ12,0,0,0,0,0,0,1,1,,,,2,2Forest,AEZ12,,,
Canada,Forest,ForestAEZ13,ForestAEZ13,0.001445511,0.001525728,1,1,1,1,1,1,,,,2,2Forest,AEZ13,,,
Canada,Forest,ForestAEZ14,ForestAEZ14,0.048238453,0.051193048,1,1,1,1,1,1,,,,2,2Forest,AEZ14,,,
Canada,Forest,ForestAEZ15,ForestAEZ15,0.089755757,0.095146237,1,1,1,1,1,1,,,,2,2Forest,AEZ15,,,
Canada,Forest,ForestAEZ16,ForestAEZ16,0.001826406,0.001970987,1,1,1,1,1,1,,,,2,2Forest,AEZ16,,,
Canada,Forest,ForestAEZ17,ForestAEZ17,0,0,0,0,0,0,1,1,,,,2,2Forest,AEZ17,,,
Canada,Forest,ForestAEZ18,ForestAEZ18,0,0,0,0,0,0,1,1,,,,2,2Forest,AEZ18,,,
Western Europe,Forest,ForestAEZ1,ForestAEZ1,0,0,0,0,0,0,1,1,,,,3,3Forest,AEZ1,,,
Western Europe,Forest,ForestAEZ2,ForestAEZ2,0,0,0,0,0,0,1,1,,,,3,3Forest,AEZ2,,,
Western Europe,Forest,ForestAEZ3,ForestAEZ3,0,0,0,0,0,0,1,1,,,,3,3Forest,AEZ3,,,
Western Europe,Forest,ForestAEZ4,ForestAEZ4,0,0,0,0,0,0,1,1,,,,3,3Forest,AEZ4,,,
Western Europe,Forest,ForestAEZ5,ForestAEZ5,0,0,0,0,0,0,1,1,,,,3,3Forest,AEZ5,,,
Western Europe,Forest,ForestAEZ6,ForestAEZ6,0,0,0,0,0,0,1,1,,,,3,3Forest,AEZ6,,,
Western Europe,Forest,ForestAEZ7,ForestAEZ7,0,0,0,0,0,0,1,1,,,,3,3Forest,AEZ7,,,
Western Europe,Forest,ForestAEZ8,ForestAEZ8,0.006043832,0.00653435,1,1,1,1,1,1,,,,3,3Forest,AEZ8,,,
Western Europe,Forest,ForestAEZ9,ForestAEZ9,0.034897046,0.037302987,1,1,1,1,1,1,,,,3,3Forest,AEZ9,,,
Western Europe,Forest,ForestAEZ10,ForestAEZ10,0.099714704,0.11353812,1,1,1,1,1,1,,,,3,3Forest,AEZ10,,,
Western Europe,Forest,ForestAEZ11,ForestAEZ11,0.045033554,0.057750452,1,1,1,1,1,1,,,,3,3Forest,AEZ11,,,
Western Europe,Forest,ForestAEZ12,ForestAEZ12,0.007963835,0.012834954,1,1,1,1,1,1,,,,3,3Forest,AEZ12,,,
Western Europe,Forest,ForestAEZ13,ForestAEZ13,0.000104292,0.000151509,1,1,1,1,1,1,,,,3,3Forest,AEZ13,,,
Western Europe,Forest,ForestAEZ14,ForestAEZ14,0.018077035,0.020842676,1,1,1,1,1,1,,,,3,3Forest,AEZ14,,,
Western Europe,Forest,ForestAEZ15,ForestAEZ15,0.085460822,0.099271119,1,1,1,1,1,1,,,,3,3Forest,AEZ15,,,
Western Europe,Forest,ForestAEZ16,ForestAEZ16,0.005484685,0.006231648,1,1,1,1,1,1,,,,3,3Forest,AEZ16,,,
Western Europe,Forest,ForestAEZ17,ForestAEZ17,0,0,0,0,0,0,1,1,,,,3,3Forest,AEZ17,,,
Western Europe,Forest,ForestAEZ18,ForestAEZ18,0,0,0,0,0,0,1,1,,,,3,3Forest,AEZ18,,,
Japan,Forest,ForestAEZ1,ForestAEZ1,0,0,0,0,0,0,1,1,,,,4,4Forest,AEZ1,,,
Japan,Forest,ForestAEZ2,ForestAEZ2,0,0,0,0,0,0,1,1,,,,4,4Forest,AEZ2,,,
Japan,Forest,ForestAEZ3,ForestAEZ3,0,0,0,0,0,0,1,1,,,,4,4Forest,AEZ3,,,
Japan,Forest,ForestAEZ4,ForestAEZ4,0,0,0,0,0,0,1,1,,,,4,4Forest,AEZ4,,,
Japan,Forest,ForestAEZ5,ForestAEZ5,0,0,0,0,0,0,1,1,,,,4,4Forest,AEZ5,,,
Japan,Forest,ForestAEZ6,ForestAEZ6,0,0,0,0,0,0,1,1,,,,4,4Forest,AEZ6,,,
Japan,Forest,ForestAEZ7,ForestAEZ7,0,0,0,0,0,0,1,1,,,,4,4Forest,AEZ7,,,
Japan,Forest,ForestAEZ8,ForestAEZ8,0,0,0,0,0,0,1,1,,,,4,4Forest,AEZ8,,,
Japan,Forest,ForestAEZ9,ForestAEZ9,0.000666883,0.000314141,1,1,1,1,1,1,,,,4,4Forest,AEZ9,,,
Japan,Forest,ForestAEZ10,ForestAEZ10,0.015315801,0.008323128,1,1,1,1,1,1,,,,4,4Forest,AEZ10,,,
Japan,Forest,ForestAEZ11,ForestAEZ11,0.009687683,0.005587255,1,1,1,1,1,1,,,,4,4Forest,AEZ11,,,
Japan,Forest,ForestAEZ12,ForestAEZ12,0.003260641,0.001964412,1,1,1,1,1,1,,,,4,4Forest,AEZ12,,,
Japan,Forest,ForestAEZ13,ForestAEZ13,0,0,0,0,0,0,1,1,,,,4,4Forest,AEZ13,,,
Japan,Forest,ForestAEZ14,ForestAEZ14,0,0,0,0,0,0,1,1,,,,4,4Forest,AEZ14,,,
Japan,Forest,ForestAEZ15,ForestAEZ15,0.000322993,0.000163087,1,1,1,1,1,1,,,,4,4Forest,AEZ15,,,
Japan,Forest,ForestAEZ16,ForestAEZ16,0,0,0,0,0,0,1,1,,,,4,4Forest,AEZ16,,,
Japan,Forest,ForestAEZ17,ForestAEZ17,0,0,0,0,0,0,1,1,,,,4,4Forest,AEZ17,,,
Japan,Forest,ForestAEZ18,ForestAEZ18,0,0,0,0,0,0,1,1,,,,4,4Forest,AEZ18,,,
Australia_NZ,Forest,ForestAEZ1,ForestAEZ1,8.10198E-06,1.57233E-05,1,1,1,1,1,1,,,,5,5Forest,AEZ1,,,
Australia_NZ,Forest,ForestAEZ2,ForestAEZ2,0,0,0,0,0,0,1,1,,,,5,5Forest,AEZ2,,,
Australia_NZ,Forest,ForestAEZ3,ForestAEZ3,0.000147707,0.000238611,1,1,1,1,1,1,,,,5,5Forest,AEZ3,,,
Australia_NZ,Forest,ForestAEZ4,ForestAEZ4,0.001204646,0.002073998,1,1,1,1,1,1,,,,5,5Forest,AEZ4,,,
Australia_NZ,Forest,ForestAEZ5,ForestAEZ5,0.001157648,0.001823895,1,1,1,1,1,1,,,,5,5Forest,AEZ5,,,
Australia_NZ,Forest,ForestAEZ6,ForestAEZ6,0.000618161,0.001017584,1,1,1,1,1,1,,,,5,5Forest,AEZ6,,,
Australia_NZ,Forest,ForestAEZ7,ForestAEZ7,0.000152803,0.00018424,1,1,1,1,1,1,,,,5,5Forest,AEZ7,,,
Australia_NZ,Forest,ForestAEZ8,ForestAEZ8,0.000124139,0.000121051,1,1,1,1,1,1,,,,5,5Forest,AEZ8,,,
Australia_NZ,Forest,ForestAEZ9,ForestAEZ9,0.000448004,0.000805795,1,1,1,1,1,1,,,,5,5Forest,AEZ9,,,
Australia_NZ,Forest,ForestAEZ10,ForestAEZ10,0.001518864,0.002731266,1,1,1,1,1,1,,,,5,5Forest,AEZ10,,,
Australia_NZ,Forest,ForestAEZ11,ForestAEZ11,0.011526111,0.017603552,1,1,1,1,1,1,,,,5,5Forest,AEZ11,,,
Australia_NZ,Forest,ForestAEZ12,ForestAEZ12,0.015148884,0.024134536,1,1,1,1,1,1,,,,5,5Forest,AEZ12,,,
Australia_NZ,Forest,ForestAEZ13,ForestAEZ13,0,0,0,0,0,0,1,1,,,,5,5Forest,AEZ13,,,
Australia_NZ,Forest,ForestAEZ14,ForestAEZ14,0,0,0,0,0,0,1,1,,,,5,5Forest,AEZ14,,,
Australia_NZ,Forest,ForestAEZ15,ForestAEZ15,0.000106375,0.000163867,1,1,1,1,1,1,,,,5,5Forest,AEZ15,,,
Australia_NZ,Forest,ForestAEZ16,ForestAEZ16,0.000316941,0.000483401,1,1,1,1,1,1,,,,5,5Forest,AEZ16,,,
Australia_NZ,Forest,ForestAEZ17,ForestAEZ17,0.000241153,0.000351922,1,1,1,1,1,1,,,,5,5Forest,AEZ17,,,
Australia_NZ,Forest,ForestAEZ18,ForestAEZ18,0,0,0,0,0,0,1,1,,,,5,5Forest,AEZ18,,,
Former Soviet Union,Forest,ForestAEZ1,ForestAEZ1,0,0,0,0,0,0,1,1,,,,6,6Forest,AEZ1,,,
Former Soviet Union,Forest,ForestAEZ2,ForestAEZ2,0,0,0,0,0,0,1,1,,,,6,6Forest,AEZ2,,,
