INPUT_TABLE
Variable ID
LN1_HistUnmgdAllocation

region,LandAllocatorRoot,LandNode1,UnmanagedLandLeaf1,year,allocation
Canada,root,ProtectedUnmanagedForestAEZ16,ProtectedUnmanagedForestAEZ16,1750,50.119857
Western Europe,root,ProtectedUnmanagedForestAEZ16,ProtectedUnmanagedForestAEZ16,1750,45.069885
Japan,root,ProtectedUnmanagedForestAEZ16,ProtectedUnmanagedForestAEZ16,1750,0
Australia_NZ,root,ProtectedUnmanagedForestAEZ16,ProtectedUnmanagedForestAEZ16,1750,4.818303
Former Soviet Union,root,ProtectedUnmanagedForestAEZ16,ProtectedUnmanagedForestAEZ16,1750,19.469466
China,root,ProtectedUnmanagedForestAEZ16,ProtectedUnmanagedForestAEZ16,1750,17.266455
Middle East,root,ProtectedUnmanagedForestAEZ16,ProtectedUnmanagedForestAEZ16,1750,0
Africa,root,ProtectedUnmanagedForestAEZ16,ProtectedUnmanagedForestAEZ16,1750,0
Latin America,root,ProtectedUnmanagedForestAEZ16,ProtectedUnmanagedForestAEZ16,1750,38.068497
Southeast Asia,root,ProtectedUnmanagedForestAEZ16,ProtectedUnmanagedForestAEZ16,1750,8.244846
Eastern Europe,root,ProtectedUnmanagedForestAEZ16,ProtectedUnmanagedForestAEZ16,1750,8.158581
Korea,root,ProtectedUnmanagedForestAEZ16,ProtectedUnmanagedForestAEZ16,1750,0
India,root,ProtectedUnmanagedForestAEZ16,ProtectedUnmanagedForestAEZ16,1750,0.810639
USA,root,ProtectedGrasslandAEZ17,ProtectedGrasslandAEZ17,1750,0
Canada,root,ProtectedGrasslandAEZ17,ProtectedGrasslandAEZ17,1750,0
Western Europe,root,ProtectedGrasslandAEZ17,ProtectedGrasslandAEZ17,1750,0
Japan,root,ProtectedGrasslandAEZ17,ProtectedGrasslandAEZ17,1750,0
Australia_NZ,root,ProtectedGrasslandAEZ17,ProtectedGrasslandAEZ17,1750,6.452064
Former Soviet Union,root,ProtectedGrasslandAEZ17,ProtectedGrasslandAEZ17,1750,0
China,root,ProtectedGrasslandAEZ17,ProtectedGrasslandAEZ17,1750,3.922227
Middle East,root,ProtectedGrasslandAEZ17,ProtectedGrasslandAEZ17,1750,0
Africa,root,ProtectedGrasslandAEZ17,ProtectedGrasslandAEZ17,1750,0
Latin America,root,ProtectedGrasslandAEZ17,ProtectedGrasslandAEZ17,1750,1.649241
Southeast Asia,root,ProtectedGrasslandAEZ17,ProtectedGrasslandAEZ17,1750,0
Eastern Europe,root,ProtectedGrasslandAEZ17,ProtectedGrasslandAEZ17,1750,0
Korea,root,ProtectedGrasslandAEZ17,ProtectedGrasslandAEZ17,1750,0
India,root,ProtectedGrasslandAEZ17,ProtectedGrasslandAEZ17,1750,0
USA,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,1750,0
Canada,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,1750,0
Western Europe,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,1750,0
Japan,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,1750,0
Australia_NZ,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,1750,0.835587
Former Soviet Union,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,1750,0
China,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,1750,0.24471
Middle East,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,1750,0
Africa,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,1750,0
Latin America,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,1750,0
Southeast Asia,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,1750,0
Eastern Europe,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,1750,0
Korea,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,1750,0
India,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,1750,0
USA,root,ProtectedUnmanagedForestAEZ17,ProtectedUnmanagedForestAEZ17,1750,0
Canada,root,ProtectedUnmanagedForestAEZ17,ProtectedUnmanagedForestAEZ17,1750,0
Western Europe,root,ProtectedUnmanagedForestAEZ17,ProtectedUnmanagedForestAEZ17,1750,0
Japan,root,ProtectedUnmanagedForestAEZ17,ProtectedUnmanagedForestAEZ17,1750,0
Australia_NZ,root,ProtectedUnmanagedForestAEZ17,ProtectedUnmanagedForestAEZ17,1750,3.898953
Former Soviet Union,root,ProtectedUnmanagedForestAEZ17,ProtectedUnmanagedForestAEZ17,1750,0
China,root,ProtectedUnmanagedForestAEZ17,ProtectedUnmanagedForestAEZ17,1750,0.924732
Middle East,root,ProtectedUnmanagedForestAEZ17,ProtectedUnmanagedForestAEZ17,1750,0
Africa,root,ProtectedUnmanagedForestAEZ17,ProtectedUnmanagedForestAEZ17,1750,0
Latin America,root,ProtectedUnmanagedForestAEZ17,ProtectedUnmanagedForestAEZ17,1750,14.420817
Southeast Asia,root,ProtectedUnmanagedForestAEZ17,ProtectedUnmanagedForestAEZ17,1750,0
Eastern Europe,root,ProtectedUnmanagedForestAEZ17,ProtectedUnmanagedForestAEZ17,1750,0
Korea,root,ProtectedUnmanagedForestAEZ17,ProtectedUnmanagedForestAEZ17,1750,0
India,root,ProtectedUnmanagedForestAEZ17,ProtectedUnmanagedForestAEZ17,1750,0
USA,root,ProtectedGrasslandAEZ18,ProtectedGrasslandAEZ18,1750,0
Canada,root,ProtectedGrasslandAEZ18,ProtectedGrasslandAEZ18,1750,0
Western Europe,root,ProtectedGrasslandAEZ18,ProtectedGrasslandAEZ18,1750,0
Japan,root,ProtectedGrasslandAEZ18,ProtectedGrasslandAEZ18,1750,0
Australia_NZ,root,ProtectedGrasslandAEZ18,ProtectedGrasslandAEZ18,1750,0
Former Soviet Union,root,ProtectedGrasslandAEZ18,ProtectedGrasslandAEZ18,1750,0
China,root,ProtectedGrasslandAEZ18,ProtectedGrasslandAEZ18,1750,0
Middle East,root,ProtectedGrasslandAEZ18,ProtectedGrasslandAEZ18,1750,0
Africa,root,ProtectedGrasslandAEZ18,ProtectedGrasslandAEZ18,1750,0
Latin America,root,ProtectedGrasslandAEZ18,ProtectedGrasslandAEZ18,1750,0.043038
Southeast Asia,root,ProtectedGrasslandAEZ18,ProtectedGrasslandAEZ18,1750,0
Eastern Europe,root,ProtectedGrasslandAEZ18,ProtectedGrasslandAEZ18,1750,0
Korea,root,ProtectedGrasslandAEZ18,ProtectedGrasslandAEZ18,1750,0
India,root,ProtectedGrasslandAEZ18,ProtectedGrasslandAEZ18,1750,0
USA,root,ProtectedShrublandAEZ18,ProtectedShrublandAEZ18,1750,0
Canada,root,ProtectedShrublandAEZ18,ProtectedShrublandAEZ18,1750,0
Western Europe,root,ProtectedShrublandAEZ18,ProtectedShrublandAEZ18,1750,0
Japan,root,ProtectedShrublandAEZ18,ProtectedShrublandAEZ18,1750,0
Australia_NZ,root,ProtectedShrublandAEZ18,ProtectedShrublandAEZ18,1750,0
Former Soviet Union,root,ProtectedShrublandAEZ18,ProtectedShrublandAEZ18,1750,0
China,root,ProtectedShrublandAEZ18,ProtectedShrublandAEZ18,1750,0
Middle East,root,ProtectedShrublandAEZ18,ProtectedShrublandAEZ18,1750,0
Africa,root,ProtectedShrublandAEZ18,ProtectedShrublandAEZ18,1750,0
Latin America,root,ProtectedShrublandAEZ18,ProtectedShrublandAEZ18,1750,0
Southeast Asia,root,ProtectedShrublandAEZ18,ProtectedShrublandAEZ18,1750,0
Eastern Europe,root,ProtectedShrublandAEZ18,ProtectedShrublandAEZ18,1750,0
Korea,root,ProtectedShrublandAEZ18,ProtectedShrublandAEZ18,1750,0
India,root,ProtectedShrublandAEZ18,ProtectedShrublandAEZ18,1750,0
USA,root,ProtectedUnmanagedForestAEZ18,ProtectedUnmanagedForestAEZ18,1750,0
Canada,root,ProtectedUnmanagedForestAEZ18,ProtectedUnmanagedForestAEZ18,1750,0
Western Europe,root,ProtectedUnmanagedForestAEZ18,ProtectedUnmanagedForestAEZ18,1750,0
Japan,root,ProtectedUnmanagedForestAEZ18,ProtectedUnmanagedForestAEZ18,1750,0
Australia_NZ,root,ProtectedUnmanagedForestAEZ18,ProtectedUnmanagedForestAEZ18,1750,0
Former Soviet Union,root,ProtectedUnmanagedForestAEZ18,ProtectedUnmanagedForestAEZ18,1750,0
China,root,ProtectedUnmanagedForestAEZ18,ProtectedUnmanagedForestAEZ18,1750,0
Middle East,root,ProtectedUnmanagedForestAEZ18,ProtectedUnmanagedForestAEZ18,1750,0
Africa,root,ProtectedUnmanagedForestAEZ18,ProtectedUnmanagedForestAEZ18,1750,0
Latin America,root,ProtectedUnmanagedForestAEZ18,ProtectedUnmanagedForestAEZ18,1750,6.145218
Southeast Asia,root,ProtectedUnmanagedForestAEZ18,ProtectedUnmanagedForestAEZ18,1750,0
Eastern Europe,root,ProtectedUnmanagedForestAEZ18,ProtectedUnmanagedForestAEZ18,1750,0
Korea,root,ProtectedUnmanagedForestAEZ18,ProtectedUnmanagedForestAEZ18,1750,0
India,root,ProtectedUnmanagedForestAEZ18,ProtectedUnmanagedForestAEZ18,1750,0
USA,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1800,0
Canada,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1800,0
Western Europe,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1800,0
Japan,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1800,0
Australia_NZ,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1800,151.584228
Former Soviet Union,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1800,0
China,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1800,0
Middle East,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1800,1.038915
Africa,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1800,637.99947
Latin America,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1800,15.114096
Southeast Asia,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1800,0
Eastern Europe,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1800,0
Korea,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1800,0
India,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1800,0
USA,root,ProtectedShrublandAEZ01,ProtectedShrublandAEZ01,1800,0
Canada,root,ProtectedShrublandAEZ01,ProtectedShrublandAEZ01,1800,0
Western Europe,root,ProtectedShrublandAEZ01,ProtectedShrublandAEZ01,1800,0
Japan,root,ProtectedShrublandAEZ01,ProtectedShrublandAEZ01,1800,0
Australia_NZ,root,ProtectedShrublandAEZ01,ProtectedShrublandAEZ01,1800,557.442405
Former Soviet Union,root,ProtectedShrublandAEZ01,ProtectedShrublandAEZ01,1800,0
China,root,ProtectedShrublandAEZ01,ProtectedShrublandAEZ01,1800,0
Middle East,root,ProtectedShrublandAEZ01,ProtectedShrublandAEZ01,1800,341.101116
Africa,root,ProtectedShrublandAEZ01,ProtectedShrublandAEZ01,1800,970.204185
Latin America,root,ProtectedShrublandAEZ01,ProtectedShrublandAEZ01,1800,86.310909
Southeast Asia,root,ProtectedShrublandAEZ01,ProtectedShrublandAEZ01,1800,64.273959
Eastern Europe,root,ProtectedShrublandAEZ01,ProtectedShrublandAEZ01,1800,0
Korea,root,ProtectedShrublandAEZ01,ProtectedShrublandAEZ01,1800,0
India,root,ProtectedShrublandAEZ01,ProtectedShrublandAEZ01,1800,34.474788
USA,root,ProtectedUnmanagedForestAEZ01,ProtectedUnmanagedForestAEZ01,1800,0
Canada,root,ProtectedUnmanagedForestAEZ01,ProtectedUnmanagedForestAEZ01,1800,0
Western Europe,root,ProtectedUnmanagedForestAEZ01,ProtectedUnmanagedForestAEZ01,1800,0
Japan,root,ProtectedUnmanagedForestAEZ01,ProtectedUnmanagedForestAEZ01,1800,0
Australia_NZ,root,ProtectedUnmanagedForestAEZ01,ProtectedUnmanagedForestAEZ01,1800,0.073467
Former Soviet Union,root,ProtectedUnmanagedForestAEZ01,ProtectedUnmanagedForestAEZ01,1800,0
China,root,ProtectedUnmanagedForestAEZ01,ProtectedUnmanagedForestAEZ01,1800,0
Middle East,root,ProtectedUnmanagedForestAEZ01,ProtectedUnmanagedForestAEZ01,1800,0
Africa,root,ProtectedUnmanagedForestAEZ01,ProtectedUnmanagedForestAEZ01,1800,6.088716
Latin America,root,ProtectedUnmanagedForestAEZ01,ProtectedUnmanagedForestAEZ01,1800,27.72594
Southeast Asia,root,ProtectedUnmanagedForestAEZ01,ProtectedUnmanagedForestAEZ01,1800,0
Eastern Europe,root,ProtectedUnmanagedForestAEZ01,ProtectedUnmanagedForestAEZ01,1800,0
Korea,root,ProtectedUnmanagedForestAEZ01,ProtectedUnmanagedForestAEZ01,1800,0
India,root,ProtectedUnmanagedForestAEZ01,ProtectedUnmanagedForestAEZ01,1800,0
USA,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1800,0
Canada,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1800,0
Western Europe,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1800,0
Japan,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1800,0
Australia_NZ,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1800,409.739112
Former Soviet Union,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1800,0
China,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1800,0
Middle East,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1800,0.316386
Africa,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1800,1083.299517
Latin America,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1800,9.839205
Southeast Asia,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1800,0
Eastern Europe,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1800,0
Korea,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1800,0
India,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1800,8.599293
USA,root,ProtectedShrublandAEZ02,ProtectedShrublandAEZ02,1800,0
Canada,root,ProtectedShrublandAEZ02,ProtectedShrublandAEZ02,1800,0
Western Europe,root,ProtectedShrublandAEZ02,ProtectedShrublandAEZ02,1800,0
Japan,root,ProtectedShrublandAEZ02,ProtectedShrublandAEZ02,1800,0
Australia_NZ,root,ProtectedShrublandAEZ02,ProtectedShrublandAEZ02,1800,266.730327
Former Soviet Union,root,ProtectedShrublandAEZ02,ProtectedShrublandAEZ02,1800,0
China,root,ProtectedShrublandAEZ02,ProtectedShrublandAEZ02,1800,0
Middle East,root,ProtectedShrublandAEZ02,ProtectedShrublandAEZ02,1800,0.541341
Africa,root,ProtectedShrublandAEZ02,ProtectedShrublandAEZ02,1800,260.784036
Latin America,root,ProtectedShrublandAEZ02,ProtectedShrublandAEZ02,1800,97.985655
Southeast Asia,root,ProtectedShrublandAEZ02,ProtectedShrublandAEZ02,1800,0
Eastern Europe,root,ProtectedShrublandAEZ02,ProtectedShrublandAEZ02,1800,0
Korea,root,ProtectedShrublandAEZ02,ProtectedShrublandAEZ02,1800,0
India,root,ProtectedShrublandAEZ02,ProtectedShrublandAEZ02,1800,36.931815
USA,root,ProtectedUnmanagedForestAEZ02,ProtectedUnmanagedForestAEZ02,1800,0
Canada,root,ProtectedUnmanagedForestAEZ02,ProtectedUnmanagedForestAEZ02,1800,0
Western Europe,root,ProtectedUnmanagedForestAEZ02,ProtectedUnmanagedForestAEZ02,1800,0
Japan,root,ProtectedUnmanagedForestAEZ02,ProtectedUnmanagedForestAEZ02,1800,0
Australia_NZ,root,ProtectedUnmanagedForestAEZ02,ProtectedUnmanagedForestAEZ02,1800,0
Former Soviet Union,root,ProtectedUnmanagedForestAEZ02,ProtectedUnmanagedForestAEZ02,1800,0
China,root,ProtectedUnmanagedForestAEZ02,ProtectedUnmanagedForestAEZ02,1800,0
Middle East,root,ProtectedUnmanagedForestAEZ02,ProtectedUnmanagedForestAEZ02,1800,0
Africa,root,ProtectedUnmanagedForestAEZ02,ProtectedUnmanagedForestAEZ02,1800,22.467618
Latin America,root,ProtectedUnmanagedForestAEZ02,ProtectedUnmanagedForestAEZ02,1800,44.427222
Southeast Asia,root,ProtectedUnmanagedForestAEZ02,ProtectedUnmanagedForestAEZ02,1800,0
Eastern Europe,root,ProtectedUnmanagedForestAEZ02,ProtectedUnmanagedForestAEZ02,1800,0
Korea,root,ProtectedUnmanagedForestAEZ02,ProtectedUnmanagedForestAEZ02,1800,0
India,root,ProtectedUnmanagedForestAEZ02,ProtectedUnmanagedForestAEZ02,1800,83.662065
USA,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1800,0
Canada,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1800,0
Western Europe,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1800,0
Japan,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1800,0
Australia_NZ,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1800,329.389902
Former Soviet Union,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1800,0
China,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1800,0
Middle East,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1800,0.636039
Africa,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1800,1828.367073
Latin America,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1800,62.705412
Southeast Asia,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1800,0.062676
Eastern Europe,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1800,0
Korea,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1800,0
India,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1800,125.238267
USA,root,ProtectedShrublandAEZ03,ProtectedShrublandAEZ03,1800,0
Canada,root,ProtectedShrublandAEZ03,ProtectedShrublandAEZ03,1800,0
Western Europe,root,ProtectedShrublandAEZ03,ProtectedShrublandAEZ03,1800,0
Japan,root,ProtectedShrublandAEZ03,ProtectedShrublandAEZ03,1800,0
Australia_NZ,root,ProtectedShrublandAEZ03,ProtectedShrublandAEZ03,1800,14.313528
Former Soviet Union,root,ProtectedShrublandAEZ03,ProtectedShrublandAEZ03,1800,0
China,root,ProtectedShrublandAEZ03,ProtectedShrublandAEZ03,1800,0
Middle East,root,ProtectedShrublandAEZ03,ProtectedShrublandAEZ03,1800,1.779669
Africa,root,ProtectedShrublandAEZ03,ProtectedShrublandAEZ03,1800,99.863703
Latin America,root,ProtectedShrublandAEZ03,ProtectedShrublandAEZ03,1800,403.034841
Southeast Asia,root,ProtectedShrublandAEZ03,ProtectedShrublandAEZ03,1800,0.372654
Eastern Europe,root,ProtectedShrublandAEZ03,ProtectedShrublandAEZ03,1800,0
Korea,root,ProtectedShrublandAEZ03,ProtectedShrublandAEZ03,1800,0
India,root,ProtectedShrublandAEZ03,ProtectedShrublandAEZ03,1800,80.340966
USA,root,ProtectedUnmanagedForestAEZ03,ProtectedUnmanagedForestAEZ03,1800,0
Canada,root,ProtectedUnmanagedForestAEZ03,ProtectedUnmanagedForestAEZ03,1800,0
Western Europe,root,ProtectedUnmanagedForestAEZ03,ProtectedUnmanagedForestAEZ03,1800,0
Japan,root,ProtectedUnmanagedForestAEZ03,ProtectedUnmanagedForestAEZ03,1800,0
Australia_NZ,root,ProtectedUnmanagedForestAEZ03,ProtectedUnmanagedForestAEZ03,1800,0.737577
Former Soviet Union,root,ProtectedUnmanagedForestAEZ03,ProtectedUnmanagedForestAEZ03,1800,0
China,root,ProtectedUnmanagedForestAEZ03,ProtectedUnmanagedForestAEZ03,1800,0
Middle East,root,ProtectedUnmanagedForestAEZ03,ProtectedUnmanagedForestAEZ03,1800,0
Africa,root,ProtectedUnmanagedForestAEZ03,ProtectedUnmanagedForestAEZ03,1800,155.472444
Latin America,root,ProtectedUnmanagedForestAEZ03,ProtectedUnmanagedForestAEZ03,1800,160.476678
Southeast Asia,root,ProtectedUnmanagedForestAEZ03,ProtectedUnmanagedForestAEZ03,1800,4.412979
Eastern Europe,root,ProtectedUnmanagedForestAEZ03,ProtectedUnmanagedForestAEZ03,1800,0
Korea,root,ProtectedUnmanagedForestAEZ03,ProtectedUnmanagedForestAEZ03,1800,0
India,root,ProtectedUnmanagedForestAEZ03,ProtectedUnmanagedForestAEZ03,1800,551.695365
USA,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1800,0
Canada,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1800,0
Western Europe,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1800,0.173565
Japan,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1800,0
Australia_NZ,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1800,49.646952
Former Soviet Union,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1800,0
China,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1800,0.149454
Middle East,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1800,0
Africa,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1800,2030.241339
Latin America,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1800,571.814433
Southeast Asia,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1800,16.667532
Eastern Europe,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1800,0
Korea,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1800,0
India,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1800,53.334396
USA,root,ProtectedShrublandAEZ04,ProtectedShrublandAEZ04,1800,0
Canada,root,ProtectedShrublandAEZ04,ProtectedShrublandAEZ04,1800,0
Western Europe,root,ProtectedShrublandAEZ04,ProtectedShrublandAEZ04,1800,0.3285
Japan,root,ProtectedShrublandAEZ04,ProtectedShrublandAEZ04,1800,0
Australia_NZ,root,ProtectedShrublandAEZ04,ProtectedShrublandAEZ04,1800,15.104286
Former Soviet Union,root,ProtectedShrublandAEZ04,ProtectedShrublandAEZ04,1800,0
China,root,ProtectedShrublandAEZ04,ProtectedShrublandAEZ04,1800,1.001799
Middle East,root,ProtectedShrublandAEZ04,ProtectedShrublandAEZ04,1800,0
Africa,root,ProtectedShrublandAEZ04,ProtectedShrublandAEZ04,1800,52.114824
Latin America,root,ProtectedShrublandAEZ04,ProtectedShrublandAEZ04,1800,261.735408
Southeast Asia,root,ProtectedShrublandAEZ04,ProtectedShrublandAEZ04,1800,2.346696
Eastern Europe,root,ProtectedShrublandAEZ04,ProtectedShrublandAEZ04,1800,0
Korea,root,ProtectedShrublandAEZ04,ProtectedShrublandAEZ04,1800,0
India,root,ProtectedShrublandAEZ04,ProtectedShrublandAEZ04,1800,22.075749
USA,root,ProtectedUnmanagedForestAEZ04,ProtectedUnmanagedForestAEZ04,1800,0
Canada,root,ProtectedUnmanagedForestAEZ04,ProtectedUnmanagedForestAEZ04,1800,0
Western Europe,root,ProtectedUnmanagedForestAEZ04,ProtectedUnmanagedForestAEZ04,1800,0
Japan,root,ProtectedUnmanagedForestAEZ04,ProtectedUnmanagedForestAEZ04,1800,0
Australia_NZ,root,ProtectedUnmanagedForestAEZ04,ProtectedUnmanagedForestAEZ04,1800,11.214963
Former Soviet Union,root,ProtectedUnmanagedForestAEZ04,ProtectedUnmanagedForestAEZ04,1800,0
China,root,ProtectedUnmanagedForestAEZ04,ProtectedUnmanagedForestAEZ04,1800,32.238063
Middle East,root,ProtectedUnmanagedForestAEZ04,ProtectedUnmanagedForestAEZ04,1800,0
Africa,root,ProtectedUnmanagedForestAEZ04,ProtectedUnmanagedForestAEZ04,1800,1085.524821
Latin America,root,ProtectedUnmanagedForestAEZ04,ProtectedUnmanagedForestAEZ04,1800,480.257883
Southeast Asia,root,ProtectedUnmanagedForestAEZ04,ProtectedUnmanagedForestAEZ04,1800,408.263733
Eastern Europe,root,ProtectedUnmanagedForestAEZ04,ProtectedUnmanagedForestAEZ04,1800,0
Korea,root,ProtectedUnmanagedForestAEZ04,ProtectedUnmanagedForestAEZ04,1800,0
India,root,ProtectedUnmanagedForestAEZ04,ProtectedUnmanagedForestAEZ04,1800,229.558509
USA,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,1800,0
Canada,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,1800,0
Western Europe,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,1800,0
Japan,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,1800,0
Australia_NZ,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,1800,5.027058
Former Soviet Union,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,1800,0
China,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,1800,26.616609
Middle East,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,1800,0
Africa,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,1800,997.841655
Latin America,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,1800,1281.365658
Southeast Asia,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,1800,75.146607
Eastern Europe,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,1800,0
Korea,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,1800,0
India,root,ProtectedGrasslandAEZ05,ProtectedGrasslandAEZ05,1800,1.028349
USA,root,ProtectedShrublandAEZ05,ProtectedShrublandAEZ05,1800,0
Canada,root,ProtectedShrublandAEZ05,ProtectedShrublandAEZ05,1800,0
Western Europe,root,ProtectedShrublandAEZ05,ProtectedShrublandAEZ05,1800,0
Japan,root,ProtectedShrublandAEZ05,ProtectedShrublandAEZ05,1800,0
Australia_NZ,root,ProtectedShrublandAEZ05,ProtectedShrublandAEZ05,1800,1.002096
Former Soviet Union,root,ProtectedShrublandAEZ05,ProtectedShrublandAEZ05,1800,0
China,root,ProtectedShrublandAEZ05,ProtectedShrublandAEZ05,1800,4.078458
Middle East,root,ProtectedShrublandAEZ05,ProtectedShrublandAEZ05,1800,0
Africa,root,ProtectedShrublandAEZ05,ProtectedShrublandAEZ05,1800,45.552393
Latin America,root,ProtectedShrublandAEZ05,ProtectedShrublandAEZ05,1800,86.454549
Southeast Asia,root,ProtectedShrublandAEZ05,ProtectedShrublandAEZ05,1800,5.202486
Eastern Europe,root,ProtectedShrublandAEZ05,ProtectedShrublandAEZ05,1800,0
Korea,root,ProtectedShrublandAEZ05,ProtectedShrublandAEZ05,1800,0
India,root,ProtectedShrublandAEZ05,ProtectedShrublandAEZ05,1800,0.640296
USA,root,ProtectedUnmanagedForestAEZ05,ProtectedUnmanagedForestAEZ05,1800,0
Canada,root,ProtectedUnmanagedForestAEZ05,ProtectedUnmanagedForestAEZ05,1800,0
Western Europe,root,ProtectedUnmanagedForestAEZ05,ProtectedUnmanagedForestAEZ05,1800,0
Japan,root,ProtectedUnmanagedForestAEZ05,ProtectedUnmanagedForestAEZ05,1800,0
Australia_NZ,root,ProtectedUnmanagedForestAEZ05,ProtectedUnmanagedForestAEZ05,1800,4.952268
Former Soviet Union,root,ProtectedUnmanagedForestAEZ05,ProtectedUnmanagedForestAEZ05,1800,0
