INPUT_TABLE
Variable ID
AgProduction

region,AgSupplySector,AgSupplySubsector,AgProductionTechnology,year,calOutputValue,share.weight.year,subs.share.weight,tech.share.weight
Latin America,PalmFruit,PalmFruitAEZ09,PalmFruitAEZ09,1990,0.022385,1990,1,1
Southeast Asia,PalmFruit,PalmFruitAEZ09,PalmFruitAEZ09,1990,0,1990,0,0
Eastern Europe,PalmFruit,PalmFruitAEZ09,PalmFruitAEZ09,1990,0,1990,0,0
Korea,PalmFruit,PalmFruitAEZ09,PalmFruitAEZ09,1990,0,1990,0,0
India,PalmFruit,PalmFruitAEZ09,PalmFruitAEZ09,1990,0.000316,1990,1,1
USA,Rice,RiceAEZ09,RiceAEZ09,1990,0.243791,1990,1,1
Canada,Rice,RiceAEZ09,RiceAEZ09,1990,0,1990,0,0
Western Europe,Rice,RiceAEZ09,RiceAEZ09,1990,0.526996,1990,1,1
Japan,Rice,RiceAEZ09,RiceAEZ09,1990,0.131222,1990,1,1
Australia_NZ,Rice,RiceAEZ09,RiceAEZ09,1990,0.312537,1990,1,1
Former Soviet Union,Rice,RiceAEZ09,RiceAEZ09,1990,0.163591,1990,1,1
China,Rice,RiceAEZ09,RiceAEZ09,1990,6.816494,1990,1,1
Middle East,Rice,RiceAEZ09,RiceAEZ09,1990,0.041758,1990,1,1
Africa,Rice,RiceAEZ09,RiceAEZ09,1990,0.003413,1990,1,1
Latin America,Rice,RiceAEZ09,RiceAEZ09,1990,0.325339,1990,1,1
Southeast Asia,Rice,RiceAEZ09,RiceAEZ09,1990,0.193609,1990,1,1
Eastern Europe,Rice,RiceAEZ09,RiceAEZ09,1990,0.126079,1990,1,1
Korea,Rice,RiceAEZ09,RiceAEZ09,1990,0,1990,0,0
India,Rice,RiceAEZ09,RiceAEZ09,1990,6.217545,1990,1,1
USA,Root_Tuber,Root_TuberAEZ09,Root_TuberAEZ09,1990,1.430986,1990,1,1
Canada,Root_Tuber,Root_TuberAEZ09,Root_TuberAEZ09,1990,1.17729,1990,1,1
Western Europe,Root_Tuber,Root_TuberAEZ09,Root_TuberAEZ09,1990,3.478385,1990,1,1
Japan,Root_Tuber,Root_TuberAEZ09,Root_TuberAEZ09,1990,0.13372,1990,1,1
Australia_NZ,Root_Tuber,Root_TuberAEZ09,Root_TuberAEZ09,1990,0.066756,1990,1,1
Former Soviet Union,Root_Tuber,Root_TuberAEZ09,Root_TuberAEZ09,1990,12.716844,1990,1,1
China,Root_Tuber,Root_TuberAEZ09,Root_TuberAEZ09,1990,18.395702,1990,1,1
Middle East,Root_Tuber,Root_TuberAEZ09,Root_TuberAEZ09,1990,0.494031,1990,1,1
Africa,Root_Tuber,Root_TuberAEZ09,Root_TuberAEZ09,1990,1.673091,1990,1,1
Latin America,Root_Tuber,Root_TuberAEZ09,Root_TuberAEZ09,1990,1.602437,1990,1,1
Southeast Asia,Root_Tuber,Root_TuberAEZ09,Root_TuberAEZ09,1990,0.136349,1990,1,1
Eastern Europe,Root_Tuber,Root_TuberAEZ09,Root_TuberAEZ09,1990,1.054494,1990,1,1
Korea,Root_Tuber,Root_TuberAEZ09,Root_TuberAEZ09,1990,0,1990,0,0
India,Root_Tuber,Root_TuberAEZ09,Root_TuberAEZ09,1990,1.864515,1990,1,1
USA,SugarCrop,SugarCropAEZ09,SugarCropAEZ09,1990,8.344928,1990,1,1
Canada,SugarCrop,SugarCropAEZ09,SugarCropAEZ09,1990,0.670766,1990,1,1
Western Europe,SugarCrop,SugarCropAEZ09,SugarCropAEZ09,1990,12.183309,1990,1,1
Japan,SugarCrop,SugarCropAEZ09,SugarCropAEZ09,1990,0.158226,1990,1,1
Australia_NZ,SugarCrop,SugarCropAEZ09,SugarCropAEZ09,1990,1.660651,1990,1,1
Former Soviet Union,SugarCrop,SugarCropAEZ09,SugarCropAEZ09,1990,26.611708,1990,1,1
China,SugarCrop,SugarCropAEZ09,SugarCropAEZ09,1990,0.939441,1990,1,1
Middle East,SugarCrop,SugarCropAEZ09,SugarCropAEZ09,1990,0.715557,1990,1,1
Africa,SugarCrop,SugarCropAEZ09,SugarCropAEZ09,1990,3.546809,1990,1,1
Latin America,SugarCrop,SugarCropAEZ09,SugarCropAEZ09,1990,7.511883,1990,1,1
Southeast Asia,SugarCrop,SugarCropAEZ09,SugarCropAEZ09,1990,2.172505,1990,1,1
Eastern Europe,SugarCrop,SugarCropAEZ09,SugarCropAEZ09,1990,0.626367,1990,1,1
Korea,SugarCrop,SugarCropAEZ09,SugarCropAEZ09,1990,0,1990,0,0
India,SugarCrop,SugarCropAEZ09,SugarCropAEZ09,1990,36.297478,1990,1,1
USA,Wheat,WheatAEZ09,WheatAEZ09,1990,6.294021,1990,1,1
Canada,Wheat,WheatAEZ09,WheatAEZ09,1990,5.126988,1990,1,1
Western Europe,Wheat,WheatAEZ09,WheatAEZ09,1990,10.582276,1990,1,1
Japan,Wheat,WheatAEZ09,WheatAEZ09,1990,0.076432,1990,1,1
Australia_NZ,Wheat,WheatAEZ09,WheatAEZ09,1990,3.968103,1990,1,1
Former Soviet Union,Wheat,WheatAEZ09,WheatAEZ09,1990,16.570226,1990,1,1
China,Wheat,WheatAEZ09,WheatAEZ09,1990,27.520697,1990,1,1
Middle East,Wheat,WheatAEZ09,WheatAEZ09,1990,2.225776,1990,1,1
Africa,Wheat,WheatAEZ09,WheatAEZ09,1990,2.523396,1990,1,1
Latin America,Wheat,WheatAEZ09,WheatAEZ09,1990,2.48032,1990,1,1
Southeast Asia,Wheat,WheatAEZ09,WheatAEZ09,1990,0.799424,1990,1,1
Eastern Europe,Wheat,WheatAEZ09,WheatAEZ09,1990,6.339725,1990,1,1
Korea,Wheat,WheatAEZ09,WheatAEZ09,1990,0,1990,0,0
India,Wheat,WheatAEZ09,WheatAEZ09,1990,9.733072,1990,1,1
USA,Corn,CornAEZ10,CornAEZ10,1990,95.339004,1990,1,1
Canada,Corn,CornAEZ10,CornAEZ10,1990,6.255898,1990,1,1
Western Europe,Corn,CornAEZ10,CornAEZ10,1990,9.55473,1990,1,1
Japan,Corn,CornAEZ10,CornAEZ10,1990,0.160885,1990,1,1
Australia_NZ,Corn,CornAEZ10,CornAEZ10,1990,0.02705,1990,1,1
Former Soviet Union,Corn,CornAEZ10,CornAEZ10,1990,3.931494,1990,1,1
China,Corn,CornAEZ10,CornAEZ10,1990,13.768374,1990,1,1
Middle East,Corn,CornAEZ10,CornAEZ10,1990,0.022159,1990,1,1
Africa,Corn,CornAEZ10,CornAEZ10,1990,4.400747,1990,1,1
Latin America,Corn,CornAEZ10,CornAEZ10,1990,5.114438,1990,1,1
Southeast Asia,Corn,CornAEZ10,CornAEZ10,1990,0.476652,1990,1,1
Eastern Europe,Corn,CornAEZ10,CornAEZ10,1990,15.005316,1990,1,1
Korea,Corn,CornAEZ10,CornAEZ10,1990,0.028186,1990,1,1
India,Corn,CornAEZ10,CornAEZ10,1990,1.369099,1990,1,1
USA,FiberCrop,FiberCropAEZ10,FiberCropAEZ10,1990,0.060871,1990,1,1
Canada,FiberCrop,FiberCropAEZ10,FiberCropAEZ10,1990,0.003611,1990,1,1
Western Europe,FiberCrop,FiberCropAEZ10,FiberCropAEZ10,1990,0.531609,1990,1,1
Japan,FiberCrop,FiberCropAEZ10,FiberCropAEZ10,1990,0,1990,0,0
Australia_NZ,FiberCrop,FiberCropAEZ10,FiberCropAEZ10,1990,0.042477,1990,1,1
Former Soviet Union,FiberCrop,FiberCropAEZ10,FiberCropAEZ10,1990,0.095422,1990,1,1
China,FiberCrop,FiberCropAEZ10,FiberCropAEZ10,1990,0.481496,1990,1,1
Middle East,FiberCrop,FiberCropAEZ10,FiberCropAEZ10,1990,0.057717,1990,1,1
Africa,FiberCrop,FiberCropAEZ10,FiberCropAEZ10,1990,0.013561,1990,1,1
Latin America,FiberCrop,FiberCropAEZ10,FiberCropAEZ10,1990,0.083658,1990,1,1
Southeast Asia,FiberCrop,FiberCropAEZ10,FiberCropAEZ10,1990,0.168804,1990,1,1
Eastern Europe,FiberCrop,FiberCropAEZ10,FiberCropAEZ10,1990,0.04331,1990,1,1
Korea,FiberCrop,FiberCropAEZ10,FiberCropAEZ10,1990,0.002005,1990,1,1
India,FiberCrop,FiberCropAEZ10,FiberCropAEZ10,1990,0.002834,1990,1,1
USA,FodderGrass,FodderGrassAEZ10,FodderGrassAEZ10,1990,59.743409,1990,1,1
Canada,FodderGrass,FodderGrassAEZ10,FodderGrassAEZ10,1990,0,1990,0,0
Western Europe,FodderGrass,FodderGrassAEZ10,FodderGrassAEZ10,1990,27.900502,1990,1,1
Japan,FodderGrass,FodderGrassAEZ10,FodderGrassAEZ10,1990,5.004254,1990,1,1
Australia_NZ,FodderGrass,FodderGrassAEZ10,FodderGrassAEZ10,1990,0.86347,1990,1,1
Former Soviet Union,FodderGrass,FodderGrassAEZ10,FodderGrassAEZ10,1990,14.614441,1990,1,1
China,FodderGrass,FodderGrassAEZ10,FodderGrassAEZ10,1990,2.20386,1990,1,1
Middle East,FodderGrass,FodderGrassAEZ10,FodderGrassAEZ10,1990,0.026623,1990,1,1
Africa,FodderGrass,FodderGrassAEZ10,FodderGrassAEZ10,1990,2.596725,1990,1,1
Latin America,FodderGrass,FodderGrassAEZ10,FodderGrassAEZ10,1990,19.393854,1990,1,1
Southeast Asia,FodderGrass,FodderGrassAEZ10,FodderGrassAEZ10,1990,0.092333,1990,1,1
Eastern Europe,FodderGrass,FodderGrassAEZ10,FodderGrassAEZ10,1990,10.077487,1990,1,1
Korea,FodderGrass,FodderGrassAEZ10,FodderGrassAEZ10,1990,0.85466,1990,1,1
India,FodderGrass,FodderGrassAEZ10,FodderGrassAEZ10,1990,0.616717,1990,1,1
USA,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,1990,45.436316,1990,1,1
Canada,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,1990,2.472311,1990,1,1
Western Europe,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,1990,161.630145,1990,1,1
Japan,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,1990,2.802567,1990,1,1
Australia_NZ,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,1990,0.605087,1990,1,1
Former Soviet Union,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,1990,118.188724,1990,1,1
China,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,1990,0.112858,1990,1,1
Middle East,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,1990,0.033189,1990,1,1
Africa,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,1990,0.694439,1990,1,1
Latin America,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,1990,27.452954,1990,1,1
Southeast Asia,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,1990,0,1990,0,0
Eastern Europe,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,1990,92.806795,1990,1,1
Korea,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,1990,0,1990,0,0
India,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,1990,0,1990,0,0
USA,MiscCrop,MiscCropAEZ10,MiscCropAEZ10,1990,15.718873,1990,1,1
Canada,MiscCrop,MiscCropAEZ10,MiscCropAEZ10,1990,1.176189,1990,1,1
Western Europe,MiscCrop,MiscCropAEZ10,MiscCropAEZ10,1990,44.932938,1990,1,1
Japan,MiscCrop,MiscCropAEZ10,MiscCropAEZ10,1990,8.039819,1990,1,1
Australia_NZ,MiscCrop,MiscCropAEZ10,MiscCropAEZ10,1990,0.428021,1990,1,1
Former Soviet Union,MiscCrop,MiscCropAEZ10,MiscCropAEZ10,1990,16.119553,1990,1,1
China,MiscCrop,MiscCropAEZ10,MiscCropAEZ10,1990,17.035745,1990,1,1
Middle East,MiscCrop,MiscCropAEZ10,MiscCropAEZ10,1990,2.161927,1990,1,1
Africa,MiscCrop,MiscCropAEZ10,MiscCropAEZ10,1990,6.624569,1990,1,1
Latin America,MiscCrop,MiscCropAEZ10,MiscCropAEZ10,1990,4.754499,1990,1,1
Southeast Asia,MiscCrop,MiscCropAEZ10,MiscCropAEZ10,1990,1.27279,1990,1,1
Eastern Europe,MiscCrop,MiscCropAEZ10,MiscCropAEZ10,1990,20.490562,1990,1,1
Korea,MiscCrop,MiscCropAEZ10,MiscCropAEZ10,1990,3.258682,1990,1,1
India,MiscCrop,MiscCropAEZ10,MiscCropAEZ10,1990,1.093323,1990,1,1
USA,OilCrop,OilCropAEZ10,OilCropAEZ10,1990,24.767014,1990,1,1
Canada,OilCrop,OilCropAEZ10,OilCropAEZ10,1990,1.58723,1990,1,1
Western Europe,OilCrop,OilCropAEZ10,OilCropAEZ10,1990,12.054304,1990,1,1
Japan,OilCrop,OilCropAEZ10,OilCropAEZ10,1990,0.09553,1990,1,1
Australia_NZ,OilCrop,OilCropAEZ10,OilCropAEZ10,1990,0.130381,1990,1,1
Former Soviet Union,OilCrop,OilCropAEZ10,OilCropAEZ10,1990,1.506668,1990,1,1
China,OilCrop,OilCropAEZ10,OilCropAEZ10,1990,4.586649,1990,1,1
Middle East,OilCrop,OilCropAEZ10,OilCropAEZ10,1990,0.305961,1990,1,1
Africa,OilCrop,OilCropAEZ10,OilCropAEZ10,1990,0.736194,1990,1,1
Latin America,OilCrop,OilCropAEZ10,OilCropAEZ10,1990,4.111287,1990,1,1
Southeast Asia,OilCrop,OilCropAEZ10,OilCropAEZ10,1990,0.430121,1990,1,1
Eastern Europe,OilCrop,OilCropAEZ10,OilCropAEZ10,1990,3.14973,1990,1,1
Korea,OilCrop,OilCropAEZ10,OilCropAEZ10,1990,0.089663,1990,1,1
India,OilCrop,OilCropAEZ10,OilCropAEZ10,1990,0.0582,1990,1,1
USA,OtherGrain,OtherGrainAEZ10,OtherGrainAEZ10,1990,6.697221,1990,1,1
Canada,OtherGrain,OtherGrainAEZ10,OtherGrainAEZ10,1990,1.513361,1990,1,1
Western Europe,OtherGrain,OtherGrainAEZ10,OtherGrainAEZ10,1990,38.731229,1990,1,1
Japan,OtherGrain,OtherGrainAEZ10,OtherGrainAEZ10,1990,0.145723,1990,1,1
Australia_NZ,OtherGrain,OtherGrainAEZ10,OtherGrainAEZ10,1990,0.765065,1990,1,1
Former Soviet Union,OtherGrain,OtherGrainAEZ10,OtherGrainAEZ10,1990,29.830977,1990,1,1
China,OtherGrain,OtherGrainAEZ10,OtherGrainAEZ10,1990,1.280009,1990,1,1
Middle East,OtherGrain,OtherGrainAEZ10,OtherGrainAEZ10,1990,0.393064,1990,1,1
Africa,OtherGrain,OtherGrainAEZ10,OtherGrainAEZ10,1990,1.227306,1990,1,1
Latin America,OtherGrain,OtherGrainAEZ10,OtherGrainAEZ10,1990,1.548676,1990,1,1
Southeast Asia,OtherGrain,OtherGrainAEZ10,OtherGrainAEZ10,1990,0.123672,1990,1,1
Eastern Europe,OtherGrain,OtherGrainAEZ10,OtherGrainAEZ10,1990,25.983418,1990,1,1
Korea,OtherGrain,OtherGrainAEZ10,OtherGrainAEZ10,1990,0.178265,1990,1,1
India,OtherGrain,OtherGrainAEZ10,OtherGrainAEZ10,1990,0.147528,1990,1,1
USA,PalmFruit,PalmFruitAEZ10,PalmFruitAEZ10,1990,0,1990,0,0
Canada,PalmFruit,PalmFruitAEZ10,PalmFruitAEZ10,1990,0,1990,0,0
Western Europe,PalmFruit,PalmFruitAEZ10,PalmFruitAEZ10,1990,0,1990,0,0
Japan,PalmFruit,PalmFruitAEZ10,PalmFruitAEZ10,1990,0,1990,0,0
Australia_NZ,PalmFruit,PalmFruitAEZ10,PalmFruitAEZ10,1990,0,1990,0,0
Former Soviet Union,PalmFruit,PalmFruitAEZ10,PalmFruitAEZ10,1990,0,1990,0,0
China,PalmFruit,PalmFruitAEZ10,PalmFruitAEZ10,1990,0,1990,0,0
Middle East,PalmFruit,PalmFruitAEZ10,PalmFruitAEZ10,1990,0,1990,0,0
Africa,PalmFruit,PalmFruitAEZ10,PalmFruitAEZ10,1990,0.014792,1990,1,1
Latin America,PalmFruit,PalmFruitAEZ10,PalmFruitAEZ10,1990,0.050067,1990,1,1
Southeast Asia,PalmFruit,PalmFruitAEZ10,PalmFruitAEZ10,1990,0.006939,1990,1,1
Eastern Europe,PalmFruit,PalmFruitAEZ10,PalmFruitAEZ10,1990,0,1990,0,0
Korea,PalmFruit,PalmFruitAEZ10,PalmFruitAEZ10,1990,0,1990,0,0
India,PalmFruit,PalmFruitAEZ10,PalmFruitAEZ10,1990,0,1990,0,0
USA,Rice,RiceAEZ10,RiceAEZ10,1990,1.635139,1990,1,1
Canada,Rice,RiceAEZ10,RiceAEZ10,1990,0,1990,0,0
Western Europe,Rice,RiceAEZ10,RiceAEZ10,1990,0.632881,1990,1,1
Japan,Rice,RiceAEZ10,RiceAEZ10,1990,4.179579,1990,1,1
Australia_NZ,Rice,RiceAEZ10,RiceAEZ10,1990,0.074632,1990,1,1
Former Soviet Union,Rice,RiceAEZ10,RiceAEZ10,1990,0.17603,1990,1,1
China,Rice,RiceAEZ10,RiceAEZ10,1990,7.84136,1990,1,1
Middle East,Rice,RiceAEZ10,RiceAEZ10,1990,0,1990,0,0
Africa,Rice,RiceAEZ10,RiceAEZ10,1990,0.051747,1990,1,1
Latin America,Rice,RiceAEZ10,RiceAEZ10,1990,0.215351,1990,1,1
Southeast Asia,Rice,RiceAEZ10,RiceAEZ10,1990,1.126023,1990,1,1
Eastern Europe,Rice,RiceAEZ10,RiceAEZ10,1990,0.036853,1990,1,1
Korea,Rice,RiceAEZ10,RiceAEZ10,1990,2.308799,1990,1,1
India,Rice,RiceAEZ10,RiceAEZ10,1990,1.086928,1990,1,1
USA,Root_Tuber,Root_TuberAEZ10,Root_TuberAEZ10,1990,2.984104,1990,1,1
Canada,Root_Tuber,Root_TuberAEZ10,Root_TuberAEZ10,1990,1.033057,1990,1,1
Western Europe,Root_Tuber,Root_TuberAEZ10,Root_TuberAEZ10,1990,20.180987,1990,1,1
Japan,Root_Tuber,Root_TuberAEZ10,Root_TuberAEZ10,1990,1.696748,1990,1,1
Australia_NZ,Root_Tuber,Root_TuberAEZ10,Root_TuberAEZ10,1990,0.016606,1990,1,1
Former Soviet Union,Root_Tuber,Root_TuberAEZ10,Root_TuberAEZ10,1990,36.686862,1990,1,1
China,Root_Tuber,Root_TuberAEZ10,Root_TuberAEZ10,1990,20.043857,1990,1,1
Middle East,Root_Tuber,Root_TuberAEZ10,Root_TuberAEZ10,1990,0.18495,1990,1,1
Africa,Root_Tuber,Root_TuberAEZ10,Root_TuberAEZ10,1990,2.183962,1990,1,1
Latin America,Root_Tuber,Root_TuberAEZ10,Root_TuberAEZ10,1990,1.368029,1990,1,1
Southeast Asia,Root_Tuber,Root_TuberAEZ10,Root_TuberAEZ10,1990,0.551276,1990,1,1
Eastern Europe,Root_Tuber,Root_TuberAEZ10,Root_TuberAEZ10,1990,37.698406,1990,1,1
Korea,Root_Tuber,Root_TuberAEZ10,Root_TuberAEZ10,1990,0.264686,1990,1,1
India,Root_Tuber,Root_TuberAEZ10,Root_TuberAEZ10,1990,0.177646,1990,1,1
USA,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,1990,12.705559,1990,1,1
Canada,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,1990,0.198714,1990,1,1
Western Europe,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,1990,44.451377,1990,1,1
Japan,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,1990,1.981784,1990,1,1
Australia_NZ,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,1990,5.14662,1990,1,1
Former Soviet Union,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,1990,40.569582,1990,1,1
China,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,1990,0.78699,1990,1,1
Middle East,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,1990,0.392617,1990,1,1
Africa,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,1990,7.814941,1990,1,1
Latin America,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,1990,17.653638,1990,1,1
Southeast Asia,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,1990,4.519481,1990,1,1
Eastern Europe,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,1990,31.152451,1990,1,1
Korea,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,1990,0,1990,0,0
India,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,1990,2.510168,1990,1,1
USA,Wheat,WheatAEZ10,WheatAEZ10,1990,9.291126,1990,1,1
Canada,Wheat,WheatAEZ10,WheatAEZ10,1990,2.281868,1990,1,1
Western Europe,Wheat,WheatAEZ10,WheatAEZ10,1990,44.84253,1990,1,1
Japan,Wheat,WheatAEZ10,WheatAEZ10,1990,0.503534,1990,1,1
Australia_NZ,Wheat,WheatAEZ10,WheatAEZ10,1990,1.18674,1990,1,1
Former Soviet Union,Wheat,WheatAEZ10,WheatAEZ10,1990,19.992421,1990,1,1
China,Wheat,WheatAEZ10,WheatAEZ10,1990,14.305503,1990,1,1
Middle East,Wheat,WheatAEZ10,WheatAEZ10,1990,1.161439,1990,1,1
Africa,Wheat,WheatAEZ10,WheatAEZ10,1990,2.902092,1990,1,1
Latin America,Wheat,WheatAEZ10,WheatAEZ10,1990,3.255018,1990,1,1
Southeast Asia,Wheat,WheatAEZ10,WheatAEZ10,1990,1.905878,1990,1,1
Eastern Europe,Wheat,WheatAEZ10,WheatAEZ10,1990,26.885561,1990,1,1
Korea,Wheat,WheatAEZ10,WheatAEZ10,1990,0.001117,1990,1,1
India,Wheat,WheatAEZ10,WheatAEZ10,1990,0.808795,1990,1,1
USA,Corn,CornAEZ11,CornAEZ11,1990,44.257996,1990,1,1
Canada,Corn,CornAEZ11,CornAEZ11,1990,0.004499,1990,1,1
Western Europe,Corn,CornAEZ11,CornAEZ11,1990,14.799516,1990,1,1
Japan,Corn,CornAEZ11,CornAEZ11,1990,0.124476,1990,1,1
Australia_NZ,Corn,CornAEZ11,CornAEZ11,1990,0.118754,1990,1,1
Former Soviet Union,Corn,CornAEZ11,CornAEZ11,1990,0.044933,1990,1,1
China,Corn,CornAEZ11,CornAEZ11,1990,9.785673,1990,1,1
Middle East,Corn,CornAEZ11,CornAEZ11,1990,0,1990,0,0
Africa,Corn,CornAEZ11,CornAEZ11,1990,0.470528,1990,1,1
Latin America,Corn,CornAEZ11,CornAEZ11,1990,2.3011,1990,1,1
Southeast Asia,Corn,CornAEZ11,CornAEZ11,1990,0.699253,1990,1,1
Eastern Europe,Corn,CornAEZ11,CornAEZ11,1990,6.113415,1990,1,1
Korea,Corn,CornAEZ11,CornAEZ11,1990,0.074446,1990,1,1
India,Corn,CornAEZ11,CornAEZ11,1990,0.554322,1990,1,1
USA,FiberCrop,FiberCropAEZ11,FiberCropAEZ11,1990,0.553241,1990,1,1
Canada,FiberCrop,FiberCropAEZ11,FiberCropAEZ11,1990,0,1990,0,0
Western Europe,FiberCrop,FiberCropAEZ11,FiberCropAEZ11,1990,0.056474,1990,1,1
Japan,FiberCrop,FiberCropAEZ11,FiberCropAEZ11,1990,0,1990,0,0
Australia_NZ,FiberCrop,FiberCropAEZ11,FiberCropAEZ11,1990,0.016713,1990,1,1
Former Soviet Union,FiberCrop,FiberCropAEZ11,FiberCropAEZ11,1990,0,1990,0,0
China,FiberCrop,FiberCropAEZ11,FiberCropAEZ11,1990,1.491989,1990,1,1
Middle East,FiberCrop,FiberCropAEZ11,FiberCropAEZ11,1990,0,1990,0,0
Africa,FiberCrop,FiberCropAEZ11,FiberCropAEZ11,1990,0.005653,1990,1,1
Latin America,FiberCrop,FiberCropAEZ11,FiberCropAEZ11,1990,0.144432,1990,1,1
Southeast Asia,FiberCrop,FiberCropAEZ11,FiberCropAEZ11,1990,0.054302,1990,1,1
Eastern Europe,FiberCrop,FiberCropAEZ11,FiberCropAEZ11,1990,4.7e-05,1990,1,1
Korea,FiberCrop,FiberCropAEZ11,FiberCropAEZ11,1990,0,1990,0,0
India,FiberCrop,FiberCropAEZ11,FiberCropAEZ11,1990,0.011167,1990,1,1
USA,FodderGrass,FodderGrassAEZ11,FodderGrassAEZ11,1990,45.857268,1990,1,1
Canada,FodderGrass,FodderGrassAEZ11,FodderGrassAEZ11,1990,0,1990,0,0
Western Europe,FodderGrass,FodderGrassAEZ11,FodderGrassAEZ11,1990,32.015147,1990,1,1
Japan,FodderGrass,FodderGrassAEZ11,FodderGrassAEZ11,1990,4.00419,1990,1,1
Australia_NZ,FodderGrass,FodderGrassAEZ11,FodderGrassAEZ11,1990,0.38795,1990,1,1
Former Soviet Union,FodderGrass,FodderGrassAEZ11,FodderGrassAEZ11,1990,0.036563,1990,1,1
China,FodderGrass,FodderGrassAEZ11,FodderGrassAEZ11,1990,4.910293,1990,1,1
Middle East,FodderGrass,FodderGrassAEZ11,FodderGrassAEZ11,1990,0,1990,0,0
Africa,FodderGrass,FodderGrassAEZ11,FodderGrassAEZ11,1990,0.119782,1990,1,1
Latin America,FodderGrass,FodderGrassAEZ11,FodderGrassAEZ11,1990,9.662912,1990,1,1
Southeast Asia,FodderGrass,FodderGrassAEZ11,FodderGrassAEZ11,1990,0.182424,1990,1,1
Eastern Europe,FodderGrass,FodderGrassAEZ11,FodderGrassAEZ11,1990,0.817349,1990,1,1
Korea,FodderGrass,FodderGrassAEZ11,FodderGrassAEZ11,1990,2.127103,1990,1,1
India,FodderGrass,FodderGrassAEZ11,FodderGrassAEZ11,1990,0.406197,1990,1,1
USA,FodderHerb,FodderHerbAEZ11,FodderHerbAEZ11,1990,12.43681,1990,1,1
Canada,FodderHerb,FodderHerbAEZ11,FodderHerbAEZ11,1990,0.002867,1990,1,1
Western Europe,FodderHerb,FodderHerbAEZ11,FodderHerbAEZ11,1990,141.919713,1990,1,1
Japan,FodderHerb,FodderHerbAEZ11,FodderHerbAEZ11,1990,2.260152,1990,1,1
Australia_NZ,FodderHerb,FodderHerbAEZ11,FodderHerbAEZ11,1990,1.99767,1990,1,1
Former Soviet Union,FodderHerb,FodderHerbAEZ11,FodderHerbAEZ11,1990,0.299661,1990,1,1
China,FodderHerb,FodderHerbAEZ11,FodderHerbAEZ11,1990,0,1990,0,0
Middle East,FodderHerb,FodderHerbAEZ11,FodderHerbAEZ11,1990,0,1990,0,0
Africa,FodderHerb,FodderHerbAEZ11,FodderHerbAEZ11,1990,0.24028,1990,1,1
Latin America,FodderHerb,FodderHerbAEZ11,FodderHerbAEZ11,1990,17.148114,1990,1,1
Southeast Asia,FodderHerb,FodderHerbAEZ11,FodderHerbAEZ11,1990,0,1990,0,0
Eastern Europe,FodderHerb,FodderHerbAEZ11,FodderHerbAEZ11,1990,16.585117,1990,1,1
Korea,FodderHerb,FodderHerbAEZ11,FodderHerbAEZ11,1990,0,1990,0,0
India,FodderHerb,FodderHerbAEZ11,FodderHerbAEZ11,1990,0,1990,0,0
USA,MiscCrop,MiscCropAEZ11,MiscCropAEZ11,1990,3.687224,1990,1,1
Canada,MiscCrop,MiscCropAEZ11,MiscCropAEZ11,1990,0.026616,1990,1,1
Western Europe,MiscCrop,MiscCropAEZ11,MiscCropAEZ11,1990,49.853181,1990,1,1
Japan,MiscCrop,MiscCropAEZ11,MiscCropAEZ11,1990,6.336499,1990,1,1
Australia_NZ,MiscCrop,MiscCropAEZ11,MiscCropAEZ11,1990,1.208957,1990,1,1
Former Soviet Union,MiscCrop,MiscCropAEZ11,MiscCropAEZ11,1990,0.281826,1990,1,1
China,MiscCrop,MiscCropAEZ11,MiscCropAEZ11,1990,25.778088,1990,1,1
Middle East,MiscCrop,MiscCropAEZ11,MiscCropAEZ11,1990,0,1990,0,0
