INPUT_TABLE
Variable ID
LN1_HistUnmgdAllocation

region,LandAllocatorRoot,LandNode1,UnmanagedLandLeaf1,year,allocation
Former Soviet Union,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1850,0
China,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1850,0
Middle East,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1850,0
Africa,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1850,0
Latin America,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1850,0.38756
Southeast Asia,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1850,0
Eastern Europe,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1850,0
Korea,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1850,0
India,root,RockIceDesertAEZ17,RockIceDesertAEZ17,1850,0
USA,root,TundraAEZ17,TundraAEZ17,1850,0
Canada,root,TundraAEZ17,TundraAEZ17,1850,0
Western Europe,root,TundraAEZ17,TundraAEZ17,1850,0
Japan,root,TundraAEZ17,TundraAEZ17,1850,0
Australia_NZ,root,TundraAEZ17,TundraAEZ17,1850,0
Former Soviet Union,root,TundraAEZ17,TundraAEZ17,1850,0
China,root,TundraAEZ17,TundraAEZ17,1850,0
Middle East,root,TundraAEZ17,TundraAEZ17,1850,0
Africa,root,TundraAEZ17,TundraAEZ17,1850,0
Latin America,root,TundraAEZ17,TundraAEZ17,1850,0
Southeast Asia,root,TundraAEZ17,TundraAEZ17,1850,0
Eastern Europe,root,TundraAEZ17,TundraAEZ17,1850,0
Korea,root,TundraAEZ17,TundraAEZ17,1850,0
India,root,TundraAEZ17,TundraAEZ17,1850,0
USA,root,UrbanLandAEZ17,UrbanLandAEZ17,1850,0
Canada,root,UrbanLandAEZ17,UrbanLandAEZ17,1850,0
Western Europe,root,UrbanLandAEZ17,UrbanLandAEZ17,1850,0
Japan,root,UrbanLandAEZ17,UrbanLandAEZ17,1850,0
Australia_NZ,root,UrbanLandAEZ17,UrbanLandAEZ17,1850,0
Former Soviet Union,root,UrbanLandAEZ17,UrbanLandAEZ17,1850,0
China,root,UrbanLandAEZ17,UrbanLandAEZ17,1850,0
Middle East,root,UrbanLandAEZ17,UrbanLandAEZ17,1850,0
Africa,root,UrbanLandAEZ17,UrbanLandAEZ17,1850,0
Latin America,root,UrbanLandAEZ17,UrbanLandAEZ17,1850,0
Southeast Asia,root,UrbanLandAEZ17,UrbanLandAEZ17,1850,0
Eastern Europe,root,UrbanLandAEZ17,UrbanLandAEZ17,1850,0
Korea,root,UrbanLandAEZ17,UrbanLandAEZ17,1850,0
India,root,UrbanLandAEZ17,UrbanLandAEZ17,1850,0
USA,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1850,0
Canada,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1850,0
Western Europe,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1850,0
Japan,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1850,0
Australia_NZ,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1850,0
Former Soviet Union,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1850,0
China,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1850,0
Middle East,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1850,0
Africa,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1850,0
Latin America,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1850,0
Southeast Asia,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1850,0
Eastern Europe,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1850,0
Korea,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1850,0
India,root,RockIceDesertAEZ18,RockIceDesertAEZ18,1850,0
USA,root,TundraAEZ18,TundraAEZ18,1850,0
Canada,root,TundraAEZ18,TundraAEZ18,1850,0
Western Europe,root,TundraAEZ18,TundraAEZ18,1850,0
Japan,root,TundraAEZ18,TundraAEZ18,1850,0
Australia_NZ,root,TundraAEZ18,TundraAEZ18,1850,0
Former Soviet Union,root,TundraAEZ18,TundraAEZ18,1850,0
China,root,TundraAEZ18,TundraAEZ18,1850,0
Middle East,root,TundraAEZ18,TundraAEZ18,1850,0
Africa,root,TundraAEZ18,TundraAEZ18,1850,0
Latin America,root,TundraAEZ18,TundraAEZ18,1850,0
Southeast Asia,root,TundraAEZ18,TundraAEZ18,1850,0
Eastern Europe,root,TundraAEZ18,TundraAEZ18,1850,0
Korea,root,TundraAEZ18,TundraAEZ18,1850,0
India,root,TundraAEZ18,TundraAEZ18,1850,0
USA,root,UrbanLandAEZ18,UrbanLandAEZ18,1850,0
Canada,root,UrbanLandAEZ18,UrbanLandAEZ18,1850,0
Western Europe,root,UrbanLandAEZ18,UrbanLandAEZ18,1850,0
Japan,root,UrbanLandAEZ18,UrbanLandAEZ18,1850,0
Australia_NZ,root,UrbanLandAEZ18,UrbanLandAEZ18,1850,0
Former Soviet Union,root,UrbanLandAEZ18,UrbanLandAEZ18,1850,0
China,root,UrbanLandAEZ18,UrbanLandAEZ18,1850,0
Middle East,root,UrbanLandAEZ18,UrbanLandAEZ18,1850,0
Africa,root,UrbanLandAEZ18,UrbanLandAEZ18,1850,0
Latin America,root,UrbanLandAEZ18,UrbanLandAEZ18,1850,0
Southeast Asia,root,UrbanLandAEZ18,UrbanLandAEZ18,1850,0
Eastern Europe,root,UrbanLandAEZ18,UrbanLandAEZ18,1850,0
Korea,root,UrbanLandAEZ18,UrbanLandAEZ18,1850,0
India,root,UrbanLandAEZ18,UrbanLandAEZ18,1850,0
USA,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1900,0
Canada,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1900,0
Western Europe,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1900,0
Japan,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1900,0
Australia_NZ,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1900,2.28639
Former Soviet Union,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1900,0
China,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1900,0
Middle East,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1900,1273.5211
Africa,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1900,4042.91639
Latin America,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1900,66.53498
Southeast Asia,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1900,32.07015
Eastern Europe,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1900,0
Korea,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1900,0
India,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1900,14.5141
USA,root,TundraAEZ01,TundraAEZ01,1900,0
Canada,root,TundraAEZ01,TundraAEZ01,1900,0
Western Europe,root,TundraAEZ01,TundraAEZ01,1900,0
Japan,root,TundraAEZ01,TundraAEZ01,1900,0
Australia_NZ,root,TundraAEZ01,TundraAEZ01,1900,0
Former Soviet Union,root,TundraAEZ01,TundraAEZ01,1900,0
China,root,TundraAEZ01,TundraAEZ01,1900,0
Middle East,root,TundraAEZ01,TundraAEZ01,1900,0
Africa,root,TundraAEZ01,TundraAEZ01,1900,0
Latin America,root,TundraAEZ01,TundraAEZ01,1900,2.18827
Southeast Asia,root,TundraAEZ01,TundraAEZ01,1900,0
Eastern Europe,root,TundraAEZ01,TundraAEZ01,1900,0
Korea,root,TundraAEZ01,TundraAEZ01,1900,0
India,root,TundraAEZ01,TundraAEZ01,1900,0
USA,root,UrbanLandAEZ01,UrbanLandAEZ01,1900,0
Canada,root,UrbanLandAEZ01,UrbanLandAEZ01,1900,0
Western Europe,root,UrbanLandAEZ01,UrbanLandAEZ01,1900,0
Japan,root,UrbanLandAEZ01,UrbanLandAEZ01,1900,0
Australia_NZ,root,UrbanLandAEZ01,UrbanLandAEZ01,1900,0.0011
Former Soviet Union,root,UrbanLandAEZ01,UrbanLandAEZ01,1900,0
China,root,UrbanLandAEZ01,UrbanLandAEZ01,1900,0
Middle East,root,UrbanLandAEZ01,UrbanLandAEZ01,1900,0.08213
Africa,root,UrbanLandAEZ01,UrbanLandAEZ01,1900,0.18815
Latin America,root,UrbanLandAEZ01,UrbanLandAEZ01,1900,0.0332
Southeast Asia,root,UrbanLandAEZ01,UrbanLandAEZ01,1900,0.03502
Eastern Europe,root,UrbanLandAEZ01,UrbanLandAEZ01,1900,0
Korea,root,UrbanLandAEZ01,UrbanLandAEZ01,1900,0
India,root,UrbanLandAEZ01,UrbanLandAEZ01,1900,0
USA,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1900,0
Canada,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1900,0
Western Europe,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1900,0
Japan,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1900,0
Australia_NZ,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1900,0
Former Soviet Union,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1900,0
China,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1900,0
Middle East,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1900,0.73284
Africa,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1900,18.5934
Latin America,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1900,4.85052
Southeast Asia,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1900,0
Eastern Europe,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1900,0
Korea,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1900,0
India,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1900,9.59299
USA,root,TundraAEZ02,TundraAEZ02,1900,0
Canada,root,TundraAEZ02,TundraAEZ02,1900,0
Western Europe,root,TundraAEZ02,TundraAEZ02,1900,0
Japan,root,TundraAEZ02,TundraAEZ02,1900,0
Australia_NZ,root,TundraAEZ02,TundraAEZ02,1900,0
Former Soviet Union,root,TundraAEZ02,TundraAEZ02,1900,0
China,root,TundraAEZ02,TundraAEZ02,1900,0
Middle East,root,TundraAEZ02,TundraAEZ02,1900,0
Africa,root,TundraAEZ02,TundraAEZ02,1900,0
Latin America,root,TundraAEZ02,TundraAEZ02,1900,1.10063
Southeast Asia,root,TundraAEZ02,TundraAEZ02,1900,0
Eastern Europe,root,TundraAEZ02,TundraAEZ02,1900,0
Korea,root,TundraAEZ02,TundraAEZ02,1900,0
India,root,TundraAEZ02,TundraAEZ02,1900,0
USA,root,UrbanLandAEZ02,UrbanLandAEZ02,1900,0
Canada,root,UrbanLandAEZ02,UrbanLandAEZ02,1900,0
Western Europe,root,UrbanLandAEZ02,UrbanLandAEZ02,1900,0
Japan,root,UrbanLandAEZ02,UrbanLandAEZ02,1900,0
Australia_NZ,root,UrbanLandAEZ02,UrbanLandAEZ02,1900,0.00225
Former Soviet Union,root,UrbanLandAEZ02,UrbanLandAEZ02,1900,0
China,root,UrbanLandAEZ02,UrbanLandAEZ02,1900,0
Middle East,root,UrbanLandAEZ02,UrbanLandAEZ02,1900,0.00605
Africa,root,UrbanLandAEZ02,UrbanLandAEZ02,1900,0.06892
Latin America,root,UrbanLandAEZ02,UrbanLandAEZ02,1900,0.01361
Southeast Asia,root,UrbanLandAEZ02,UrbanLandAEZ02,1900,0
Eastern Europe,root,UrbanLandAEZ02,UrbanLandAEZ02,1900,0
Korea,root,UrbanLandAEZ02,UrbanLandAEZ02,1900,0
India,root,UrbanLandAEZ02,UrbanLandAEZ02,1900,0.05911
USA,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1900,0
Canada,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1900,0
Western Europe,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1900,0
Japan,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1900,0
Australia_NZ,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1900,0
Former Soviet Union,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1900,0
China,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1900,0
Middle East,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1900,0
Africa,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1900,5.49785
Latin America,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1900,0.66101
Southeast Asia,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1900,0
Eastern Europe,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1900,0
Korea,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1900,0
India,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1900,0
USA,root,TundraAEZ03,TundraAEZ03,1900,0
Canada,root,TundraAEZ03,TundraAEZ03,1900,0
Western Europe,root,TundraAEZ03,TundraAEZ03,1900,0
Japan,root,TundraAEZ03,TundraAEZ03,1900,0
Australia_NZ,root,TundraAEZ03,TundraAEZ03,1900,0
Former Soviet Union,root,TundraAEZ03,TundraAEZ03,1900,0
China,root,TundraAEZ03,TundraAEZ03,1900,0
Middle East,root,TundraAEZ03,TundraAEZ03,1900,0
Africa,root,TundraAEZ03,TundraAEZ03,1900,0
Latin America,root,TundraAEZ03,TundraAEZ03,1900,1.71019
Southeast Asia,root,TundraAEZ03,TundraAEZ03,1900,0
Eastern Europe,root,TundraAEZ03,TundraAEZ03,1900,0
Korea,root,TundraAEZ03,TundraAEZ03,1900,0
India,root,TundraAEZ03,TundraAEZ03,1900,0
USA,root,UrbanLandAEZ03,UrbanLandAEZ03,1900,0
Canada,root,UrbanLandAEZ03,UrbanLandAEZ03,1900,0
Western Europe,root,UrbanLandAEZ03,UrbanLandAEZ03,1900,0
Japan,root,UrbanLandAEZ03,UrbanLandAEZ03,1900,0
Australia_NZ,root,UrbanLandAEZ03,UrbanLandAEZ03,1900,0.00762
Former Soviet Union,root,UrbanLandAEZ03,UrbanLandAEZ03,1900,0
China,root,UrbanLandAEZ03,UrbanLandAEZ03,1900,0
Middle East,root,UrbanLandAEZ03,UrbanLandAEZ03,1900,0.06154
Africa,root,UrbanLandAEZ03,UrbanLandAEZ03,1900,0.13663
Latin America,root,UrbanLandAEZ03,UrbanLandAEZ03,1900,0.03284
Southeast Asia,root,UrbanLandAEZ03,UrbanLandAEZ03,1900,0.00036
Eastern Europe,root,UrbanLandAEZ03,UrbanLandAEZ03,1900,0
Korea,root,UrbanLandAEZ03,UrbanLandAEZ03,1900,0
India,root,UrbanLandAEZ03,UrbanLandAEZ03,1900,0.81547
USA,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1900,0
Canada,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1900,0
Western Europe,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1900,0
Japan,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1900,0
Australia_NZ,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1900,0
Former Soviet Union,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1900,0
China,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1900,0
Middle East,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1900,0
Africa,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1900,4.52607
Latin America,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1900,0.94641
Southeast Asia,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1900,0.26542
Eastern Europe,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1900,0
Korea,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1900,0
India,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1900,0
USA,root,TundraAEZ04,TundraAEZ04,1900,0
Canada,root,TundraAEZ04,TundraAEZ04,1900,0
Western Europe,root,TundraAEZ04,TundraAEZ04,1900,0
Japan,root,TundraAEZ04,TundraAEZ04,1900,0
Australia_NZ,root,TundraAEZ04,TundraAEZ04,1900,0
Former Soviet Union,root,TundraAEZ04,TundraAEZ04,1900,0
China,root,TundraAEZ04,TundraAEZ04,1900,0
Middle East,root,TundraAEZ04,TundraAEZ04,1900,0
Africa,root,TundraAEZ04,TundraAEZ04,1900,0
Latin America,root,TundraAEZ04,TundraAEZ04,1900,1.45433
Southeast Asia,root,TundraAEZ04,TundraAEZ04,1900,0
Eastern Europe,root,TundraAEZ04,TundraAEZ04,1900,0
Korea,root,TundraAEZ04,TundraAEZ04,1900,0
India,root,TundraAEZ04,TundraAEZ04,1900,0
USA,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0
Canada,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0
Western Europe,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0
Japan,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0
Australia_NZ,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0.00204
Former Soviet Union,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0
China,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0.01378
Middle East,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0
Africa,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0.11984
Latin America,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0.24901
Southeast Asia,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0.26708
Eastern Europe,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0
Korea,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0
India,root,UrbanLandAEZ04,UrbanLandAEZ04,1900,0.70073
USA,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1900,0
Canada,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1900,0
Western Europe,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1900,0
Japan,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1900,0
Australia_NZ,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1900,0
Former Soviet Union,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1900,0
China,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1900,0.22432
Middle East,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1900,0
Africa,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1900,6.52364
Latin America,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1900,4.60298
Southeast Asia,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1900,0
Eastern Europe,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1900,0
Korea,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1900,0
India,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1900,0.07504
USA,root,TundraAEZ05,TundraAEZ05,1900,0
Canada,root,TundraAEZ05,TundraAEZ05,1900,0
Western Europe,root,TundraAEZ05,TundraAEZ05,1900,0
Japan,root,TundraAEZ05,TundraAEZ05,1900,0
Australia_NZ,root,TundraAEZ05,TundraAEZ05,1900,0
Former Soviet Union,root,TundraAEZ05,TundraAEZ05,1900,0
China,root,TundraAEZ05,TundraAEZ05,1900,0
Middle East,root,TundraAEZ05,TundraAEZ05,1900,0
Africa,root,TundraAEZ05,TundraAEZ05,1900,0
Latin America,root,TundraAEZ05,TundraAEZ05,1900,3.58788
Southeast Asia,root,TundraAEZ05,TundraAEZ05,1900,0
Eastern Europe,root,TundraAEZ05,TundraAEZ05,1900,0
Korea,root,TundraAEZ05,TundraAEZ05,1900,0
India,root,TundraAEZ05,TundraAEZ05,1900,0
USA,root,UrbanLandAEZ05,UrbanLandAEZ05,1900,0
Canada,root,UrbanLandAEZ05,UrbanLandAEZ05,1900,0
Western Europe,root,UrbanLandAEZ05,UrbanLandAEZ05,1900,0
Japan,root,UrbanLandAEZ05,UrbanLandAEZ05,1900,0
Australia_NZ,root,UrbanLandAEZ05,UrbanLandAEZ05,1900,0.006
Former Soviet Union,root,UrbanLandAEZ05,UrbanLandAEZ05,1900,0
China,root,UrbanLandAEZ05,UrbanLandAEZ05,1900,0.1456
Middle East,root,UrbanLandAEZ05,UrbanLandAEZ05,1900,0
Africa,root,UrbanLandAEZ05,UrbanLandAEZ05,1900,0.21813
Latin America,root,UrbanLandAEZ05,UrbanLandAEZ05,1900,0.40242
Southeast Asia,root,UrbanLandAEZ05,UrbanLandAEZ05,1900,0.22701
Eastern Europe,root,UrbanLandAEZ05,UrbanLandAEZ05,1900,0
Korea,root,UrbanLandAEZ05,UrbanLandAEZ05,1900,0
India,root,UrbanLandAEZ05,UrbanLandAEZ05,1900,0.06499
USA,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1900,0
Canada,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1900,0
Western Europe,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1900,0
Japan,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1900,0
Australia_NZ,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1900,0
Former Soviet Union,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1900,0
China,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1900,0.09874
Middle East,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1900,0
Africa,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1900,6.34509
Latin America,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1900,1.05742
Southeast Asia,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1900,0.05559
Eastern Europe,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1900,0
Korea,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1900,0
India,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1900,0
USA,root,TundraAEZ06,TundraAEZ06,1900,0
Canada,root,TundraAEZ06,TundraAEZ06,1900,0
Western Europe,root,TundraAEZ06,TundraAEZ06,1900,0
Japan,root,TundraAEZ06,TundraAEZ06,1900,0
Australia_NZ,root,TundraAEZ06,TundraAEZ06,1900,0
Former Soviet Union,root,TundraAEZ06,TundraAEZ06,1900,0
China,root,TundraAEZ06,TundraAEZ06,1900,0
Middle East,root,TundraAEZ06,TundraAEZ06,1900,0
Africa,root,TundraAEZ06,TundraAEZ06,1900,0
Latin America,root,TundraAEZ06,TundraAEZ06,1900,9.14798
Southeast Asia,root,TundraAEZ06,TundraAEZ06,1900,0
Eastern Europe,root,TundraAEZ06,TundraAEZ06,1900,0
Korea,root,TundraAEZ06,TundraAEZ06,1900,0
India,root,TundraAEZ06,TundraAEZ06,1900,0
USA,root,UrbanLandAEZ06,UrbanLandAEZ06,1900,0
Canada,root,UrbanLandAEZ06,UrbanLandAEZ06,1900,0
Western Europe,root,UrbanLandAEZ06,UrbanLandAEZ06,1900,0
Japan,root,UrbanLandAEZ06,UrbanLandAEZ06,1900,0
Australia_NZ,root,UrbanLandAEZ06,UrbanLandAEZ06,1900,0.12486
Former Soviet Union,root,UrbanLandAEZ06,UrbanLandAEZ06,1900,0
China,root,UrbanLandAEZ06,UrbanLandAEZ06,1900,0.09294
Middle East,root,UrbanLandAEZ06,UrbanLandAEZ06,1900,0
Africa,root,UrbanLandAEZ06,UrbanLandAEZ06,1900,0.16533
Latin America,root,UrbanLandAEZ06,UrbanLandAEZ06,1900,0.44608
Southeast Asia,root,UrbanLandAEZ06,UrbanLandAEZ06,1900,0.37547
Eastern Europe,root,UrbanLandAEZ06,UrbanLandAEZ06,1900,0
Korea,root,UrbanLandAEZ06,UrbanLandAEZ06,1900,0
India,root,UrbanLandAEZ06,UrbanLandAEZ06,1900,0.00906
USA,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1900,12.79462
Canada,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1900,0
Western Europe,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1900,0
Japan,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1900,0
Australia_NZ,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1900,18.21766
Former Soviet Union,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1900,290.32001
China,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1900,1127.17172
Middle East,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1900,1345.15533
Africa,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1900,4993.8794
Latin America,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1900,210.81031
Southeast Asia,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1900,315.44681
Eastern Europe,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1900,0
Korea,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1900,0
India,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1900,47.85749
USA,root,TundraAEZ07,TundraAEZ07,1900,0.08968
Canada,root,TundraAEZ07,TundraAEZ07,1900,0.12518
Western Europe,root,TundraAEZ07,TundraAEZ07,1900,0
Japan,root,TundraAEZ07,TundraAEZ07,1900,0
Australia_NZ,root,TundraAEZ07,TundraAEZ07,1900,0
Former Soviet Union,root,TundraAEZ07,TundraAEZ07,1900,1.42582
China,root,TundraAEZ07,TundraAEZ07,1900,4.21045
Middle East,root,TundraAEZ07,TundraAEZ07,1900,0
Africa,root,TundraAEZ07,TundraAEZ07,1900,0
Latin America,root,TundraAEZ07,TundraAEZ07,1900,56.52837
Southeast Asia,root,TundraAEZ07,TundraAEZ07,1900,0
Eastern Europe,root,TundraAEZ07,TundraAEZ07,1900,0
Korea,root,TundraAEZ07,TundraAEZ07,1900,0
India,root,TundraAEZ07,TundraAEZ07,1900,0
USA,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0.29108
Canada,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0.00234
Western Europe,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0.00061
Japan,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0
Australia_NZ,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0.00049
Former Soviet Union,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0.11951
China,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0.05753
Middle East,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0.23201
Africa,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0.12729
Latin America,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0.12091
Southeast Asia,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0.06178
Eastern Europe,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0
Korea,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0
India,root,UrbanLandAEZ07,UrbanLandAEZ07,1900,0.00261
USA,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1900,0.3521
Canada,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1900,0
Western Europe,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1900,0.41119
Japan,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1900,0
Australia_NZ,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1900,0.06557
Former Soviet Union,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1900,8.88348
China,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1900,1.03393
Middle East,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1900,49.34003
Africa,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1900,77.72777
Latin America,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1900,10.00163
Southeast Asia,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1900,8.7309
Eastern Europe,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1900,0
Korea,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1900,0
India,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1900,8.68203
USA,root,TundraAEZ08,TundraAEZ08,1900,0.22274
Canada,root,TundraAEZ08,TundraAEZ08,1900,0.0681
Western Europe,root,TundraAEZ08,TundraAEZ08,1900,0.55368
Japan,root,TundraAEZ08,TundraAEZ08,1900,0
