INPUT_TABLE
Variable ID
MAC_5pt_Ag

region,AgSupplySector,AgSupplySubsector,AgProductionTechnology,year,generic.ghg,X0,X55,X110,X165,X220
Southeast Asia,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,OilCrop,OilCropAEZ01,OilCropAEZ01,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,Rice,RiceAEZ01,RiceAEZ01,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,Wheat,WheatAEZ01,WheatAEZ01,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,biomass,biomassAEZ01,biomassAEZ01,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Africa,Corn,CornAEZ02,CornAEZ02,2020,N2O_AGR,0.111,0.1279,0.1393,0.1447,0.145
Africa,FiberCrop,FiberCropAEZ02,FiberCropAEZ02,2020,N2O_AGR,0.111,0.1279,0.1393,0.1447,0.145
Africa,FodderGrass,FodderGrassAEZ02,FodderGrassAEZ02,2020,N2O_AGR,0.111,0.1279,0.1393,0.1447,0.145
Africa,FodderHerb,FodderHerbAEZ02,FodderHerbAEZ02,2020,N2O_AGR,0.111,0.1279,0.1393,0.1447,0.145
Africa,MiscCrop,MiscCropAEZ02,MiscCropAEZ02,2020,N2O_AGR,0.111,0.1279,0.1393,0.1447,0.145
Africa,OilCrop,OilCropAEZ02,OilCropAEZ02,2020,N2O_AGR,0.111,0.1279,0.1393,0.1447,0.145
Africa,OtherGrain,OtherGrainAEZ02,OtherGrainAEZ02,2020,N2O_AGR,0.111,0.1279,0.1393,0.1447,0.145
Africa,PalmFruit,PalmFruitAEZ02,PalmFruitAEZ02,2020,N2O_AGR,0.111,0.1279,0.1393,0.1447,0.145
Africa,Rice,RiceAEZ02,RiceAEZ02,2020,N2O_AGR,0.111,0.1279,0.1393,0.1447,0.145
Africa,Root_Tuber,Root_TuberAEZ02,Root_TuberAEZ02,2020,N2O_AGR,0.111,0.1279,0.1393,0.1447,0.145
Africa,SugarCrop,SugarCropAEZ02,SugarCropAEZ02,2020,N2O_AGR,0.111,0.1279,0.1393,0.1447,0.145
Africa,Wheat,WheatAEZ02,WheatAEZ02,2020,N2O_AGR,0.111,0.1279,0.1393,0.1447,0.145
Africa,biomassOil,JatrophaAEZ02,JatrophaAEZ02,2020,N2O_AGR,0.111,0.1279,0.1393,0.1447,0.145
Australia_NZ,Corn,CornAEZ02,CornAEZ02,2020,N2O_AGR,0.2118,0.2118,0.2488,0.3471,0.3471
Australia_NZ,FiberCrop,FiberCropAEZ02,FiberCropAEZ02,2020,N2O_AGR,0.2118,0.2118,0.2488,0.3471,0.3471
Australia_NZ,FodderGrass,FodderGrassAEZ02,FodderGrassAEZ02,2020,N2O_AGR,0.2118,0.2118,0.2488,0.3471,0.3471
Australia_NZ,FodderHerb,FodderHerbAEZ02,FodderHerbAEZ02,2020,N2O_AGR,0.2118,0.2118,0.2488,0.3471,0.3471
Australia_NZ,MiscCrop,MiscCropAEZ02,MiscCropAEZ02,2020,N2O_AGR,0.2118,0.2118,0.2488,0.3471,0.3471
Australia_NZ,OilCrop,OilCropAEZ02,OilCropAEZ02,2020,N2O_AGR,0.2118,0.2118,0.2488,0.3471,0.3471
Australia_NZ,OtherGrain,OtherGrainAEZ02,OtherGrainAEZ02,2020,N2O_AGR,0.2118,0.2118,0.2488,0.3471,0.3471
Australia_NZ,PalmFruit,PalmFruitAEZ02,PalmFruitAEZ02,2020,N2O_AGR,0.2118,0.2118,0.2488,0.3471,0.3471
Australia_NZ,Rice,RiceAEZ02,RiceAEZ02,2020,N2O_AGR,0.2118,0.2118,0.2488,0.3471,0.3471
Australia_NZ,Root_Tuber,Root_TuberAEZ02,Root_TuberAEZ02,2020,N2O_AGR,0.2118,0.2118,0.2488,0.3471,0.3471
Australia_NZ,SugarCrop,SugarCropAEZ02,SugarCropAEZ02,2020,N2O_AGR,0.2118,0.2118,0.2488,0.3471,0.3471
Australia_NZ,Wheat,WheatAEZ02,WheatAEZ02,2020,N2O_AGR,0.2118,0.2118,0.2488,0.3471,0.3471
Australia_NZ,biomass,biomassAEZ02,biomassAEZ02,2020,N2O_AGR,0.2118,0.2118,0.2488,0.3471,0.3471
India,Corn,CornAEZ02,CornAEZ02,2020,N2O_AGR,0.0618,0.1137,0.1141,0.1202,0.1238
India,FiberCrop,FiberCropAEZ02,FiberCropAEZ02,2020,N2O_AGR,0.0618,0.1137,0.1141,0.1202,0.1238
India,FodderGrass,FodderGrassAEZ02,FodderGrassAEZ02,2020,N2O_AGR,0.0618,0.1137,0.1141,0.1202,0.1238
India,FodderHerb,FodderHerbAEZ02,FodderHerbAEZ02,2020,N2O_AGR,0.0618,0.1137,0.1141,0.1202,0.1238
India,MiscCrop,MiscCropAEZ02,MiscCropAEZ02,2020,N2O_AGR,0.0618,0.1137,0.1141,0.1202,0.1238
India,OilCrop,OilCropAEZ02,OilCropAEZ02,2020,N2O_AGR,0.0618,0.1137,0.1141,0.1202,0.1238
India,OtherGrain,OtherGrainAEZ02,OtherGrainAEZ02,2020,N2O_AGR,0.0618,0.1137,0.1141,0.1202,0.1238
India,PalmFruit,PalmFruitAEZ02,PalmFruitAEZ02,2020,N2O_AGR,0.0618,0.1137,0.1141,0.1202,0.1238
India,Rice,RiceAEZ02,RiceAEZ02,2020,N2O_AGR,0.0618,0.1137,0.1141,0.1202,0.1238
India,Root_Tuber,Root_TuberAEZ02,Root_TuberAEZ02,2020,N2O_AGR,0.0618,0.1137,0.1141,0.1202,0.1238
India,SugarCrop,SugarCropAEZ02,SugarCropAEZ02,2020,N2O_AGR,0.0618,0.1137,0.1141,0.1202,0.1238
India,Wheat,WheatAEZ02,WheatAEZ02,2020,N2O_AGR,0.0618,0.1137,0.1141,0.1202,0.1238
India,biomassOil,JatrophaAEZ02,JatrophaAEZ02,2020,N2O_AGR,0.0618,0.1137,0.1141,0.1202,0.1238
Latin America,Corn,CornAEZ02,CornAEZ02,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,FiberCrop,FiberCropAEZ02,FiberCropAEZ02,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,FodderGrass,FodderGrassAEZ02,FodderGrassAEZ02,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,FodderHerb,FodderHerbAEZ02,FodderHerbAEZ02,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,MiscCrop,MiscCropAEZ02,MiscCropAEZ02,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,OilCrop,OilCropAEZ02,OilCropAEZ02,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,OtherGrain,OtherGrainAEZ02,OtherGrainAEZ02,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,PalmFruit,PalmFruitAEZ02,PalmFruitAEZ02,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,Rice,RiceAEZ02,RiceAEZ02,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,Root_Tuber,Root_TuberAEZ02,Root_TuberAEZ02,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,SugarCrop,SugarCropAEZ02,SugarCropAEZ02,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,Wheat,WheatAEZ02,WheatAEZ02,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,biomass,eucalyptusAEZ02,eucalyptusAEZ02,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Middle East,Corn,CornAEZ02,CornAEZ02,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,FiberCrop,FiberCropAEZ02,FiberCropAEZ02,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,FodderGrass,FodderGrassAEZ02,FodderGrassAEZ02,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,FodderHerb,FodderHerbAEZ02,FodderHerbAEZ02,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,MiscCrop,MiscCropAEZ02,MiscCropAEZ02,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,OilCrop,OilCropAEZ02,OilCropAEZ02,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,OtherGrain,OtherGrainAEZ02,OtherGrainAEZ02,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,PalmFruit,PalmFruitAEZ02,PalmFruitAEZ02,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,Rice,RiceAEZ02,RiceAEZ02,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,Root_Tuber,Root_TuberAEZ02,Root_TuberAEZ02,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,SugarCrop,SugarCropAEZ02,SugarCropAEZ02,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,Wheat,WheatAEZ02,WheatAEZ02,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,biomass,biomassAEZ02,biomassAEZ02,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Africa,Corn,CornAEZ03,CornAEZ03,2020,N2O_AGR,0.111,0.1279,0.1393,0.1447,0.145
Africa,FiberCrop,FiberCropAEZ03,FiberCropAEZ03,2020,N2O_AGR,0.111,0.1279,0.1393,0.1447,0.145
Africa,FodderGrass,FodderGrassAEZ03,FodderGrassAEZ03,2020,N2O_AGR,0.111,0.1279,0.1393,0.1447,0.145
Africa,FodderHerb,FodderHerbAEZ03,FodderHerbAEZ03,2020,N2O_AGR,0.111,0.1279,0.1393,0.1447,0.145
Africa,MiscCrop,MiscCropAEZ03,MiscCropAEZ03,2020,N2O_AGR,0.111,0.1279,0.1393,0.1447,0.145
Africa,OilCrop,OilCropAEZ03,OilCropAEZ03,2020,N2O_AGR,0.111,0.1279,0.1393,0.1447,0.145
Africa,OtherGrain,OtherGrainAEZ03,OtherGrainAEZ03,2020,N2O_AGR,0.111,0.1279,0.1393,0.1447,0.145
Africa,PalmFruit,PalmFruitAEZ03,PalmFruitAEZ03,2020,N2O_AGR,0.111,0.1279,0.1393,0.1447,0.145
Africa,Rice,RiceAEZ03,RiceAEZ03,2020,N2O_AGR,0.111,0.1279,0.1393,0.1447,0.145
Africa,Root_Tuber,Root_TuberAEZ03,Root_TuberAEZ03,2020,N2O_AGR,0.111,0.1279,0.1393,0.1447,0.145
Africa,SugarCrop,SugarCropAEZ03,SugarCropAEZ03,2020,N2O_AGR,0.111,0.1279,0.1393,0.1447,0.145
Africa,Wheat,WheatAEZ03,WheatAEZ03,2020,N2O_AGR,0.111,0.1279,0.1393,0.1447,0.145
Africa,biomass,eucalyptusAEZ03,eucalyptusAEZ03,2020,N2O_AGR,0.111,0.1279,0.1393,0.1447,0.145
Australia_NZ,Corn,CornAEZ03,CornAEZ03,2020,N2O_AGR,0.2118,0.2118,0.2488,0.3471,0.3471
Australia_NZ,FiberCrop,FiberCropAEZ03,FiberCropAEZ03,2020,N2O_AGR,0.2118,0.2118,0.2488,0.3471,0.3471
Australia_NZ,FodderGrass,FodderGrassAEZ03,FodderGrassAEZ03,2020,N2O_AGR,0.2118,0.2118,0.2488,0.3471,0.3471
Australia_NZ,FodderHerb,FodderHerbAEZ03,FodderHerbAEZ03,2020,N2O_AGR,0.2118,0.2118,0.2488,0.3471,0.3471
Australia_NZ,MiscCrop,MiscCropAEZ03,MiscCropAEZ03,2020,N2O_AGR,0.2118,0.2118,0.2488,0.3471,0.3471
Australia_NZ,OilCrop,OilCropAEZ03,OilCropAEZ03,2020,N2O_AGR,0.2118,0.2118,0.2488,0.3471,0.3471
Australia_NZ,OtherGrain,OtherGrainAEZ03,OtherGrainAEZ03,2020,N2O_AGR,0.2118,0.2118,0.2488,0.3471,0.3471
Australia_NZ,PalmFruit,PalmFruitAEZ03,PalmFruitAEZ03,2020,N2O_AGR,0.2118,0.2118,0.2488,0.3471,0.3471
Australia_NZ,Rice,RiceAEZ03,RiceAEZ03,2020,N2O_AGR,0.2118,0.2118,0.2488,0.3471,0.3471
Australia_NZ,Root_Tuber,Root_TuberAEZ03,Root_TuberAEZ03,2020,N2O_AGR,0.2118,0.2118,0.2488,0.3471,0.3471
Australia_NZ,SugarCrop,SugarCropAEZ03,SugarCropAEZ03,2020,N2O_AGR,0.2118,0.2118,0.2488,0.3471,0.3471
Australia_NZ,Wheat,WheatAEZ03,WheatAEZ03,2020,N2O_AGR,0.2118,0.2118,0.2488,0.3471,0.3471
Australia_NZ,biomass,biomassAEZ03,biomassAEZ03,2020,N2O_AGR,0.2118,0.2118,0.2488,0.3471,0.3471
India,Corn,CornAEZ03,CornAEZ03,2020,N2O_AGR,0.0618,0.1137,0.1141,0.1202,0.1238
India,FiberCrop,FiberCropAEZ03,FiberCropAEZ03,2020,N2O_AGR,0.0618,0.1137,0.1141,0.1202,0.1238
India,FodderGrass,FodderGrassAEZ03,FodderGrassAEZ03,2020,N2O_AGR,0.0618,0.1137,0.1141,0.1202,0.1238
India,FodderHerb,FodderHerbAEZ03,FodderHerbAEZ03,2020,N2O_AGR,0.0618,0.1137,0.1141,0.1202,0.1238
India,MiscCrop,MiscCropAEZ03,MiscCropAEZ03,2020,N2O_AGR,0.0618,0.1137,0.1141,0.1202,0.1238
India,OilCrop,OilCropAEZ03,OilCropAEZ03,2020,N2O_AGR,0.0618,0.1137,0.1141,0.1202,0.1238
India,OtherGrain,OtherGrainAEZ03,OtherGrainAEZ03,2020,N2O_AGR,0.0618,0.1137,0.1141,0.1202,0.1238
India,PalmFruit,PalmFruitAEZ03,PalmFruitAEZ03,2020,N2O_AGR,0.0618,0.1137,0.1141,0.1202,0.1238
India,Rice,RiceAEZ03,RiceAEZ03,2020,N2O_AGR,0.0618,0.1137,0.1141,0.1202,0.1238
India,Root_Tuber,Root_TuberAEZ03,Root_TuberAEZ03,2020,N2O_AGR,0.0618,0.1137,0.1141,0.1202,0.1238
India,SugarCrop,SugarCropAEZ03,SugarCropAEZ03,2020,N2O_AGR,0.0618,0.1137,0.1141,0.1202,0.1238
India,Wheat,WheatAEZ03,WheatAEZ03,2020,N2O_AGR,0.0618,0.1137,0.1141,0.1202,0.1238
India,biomassOil,JatrophaAEZ03,JatrophaAEZ03,2020,N2O_AGR,0.0618,0.1137,0.1141,0.1202,0.1238
Latin America,Corn,CornAEZ03,CornAEZ03,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,FiberCrop,FiberCropAEZ03,FiberCropAEZ03,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,FodderGrass,FodderGrassAEZ03,FodderGrassAEZ03,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,FodderHerb,FodderHerbAEZ03,FodderHerbAEZ03,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,MiscCrop,MiscCropAEZ03,MiscCropAEZ03,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,OilCrop,OilCropAEZ03,OilCropAEZ03,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,OtherGrain,OtherGrainAEZ03,OtherGrainAEZ03,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,PalmFruit,PalmFruitAEZ03,PalmFruitAEZ03,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,Rice,RiceAEZ03,RiceAEZ03,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,Root_Tuber,Root_TuberAEZ03,Root_TuberAEZ03,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,SugarCrop,SugarCropAEZ03,SugarCropAEZ03,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,Wheat,WheatAEZ03,WheatAEZ03,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,biomass,eucalyptusAEZ03,eucalyptusAEZ03,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Middle East,Corn,CornAEZ03,CornAEZ03,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,FiberCrop,FiberCropAEZ03,FiberCropAEZ03,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,FodderGrass,FodderGrassAEZ03,FodderGrassAEZ03,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,FodderHerb,FodderHerbAEZ03,FodderHerbAEZ03,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,MiscCrop,MiscCropAEZ03,MiscCropAEZ03,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,OilCrop,OilCropAEZ03,OilCropAEZ03,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,OtherGrain,OtherGrainAEZ03,OtherGrainAEZ03,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,PalmFruit,PalmFruitAEZ03,PalmFruitAEZ03,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
