INPUT_TABLE
Variable ID
MAC_12pt

region,supplysector,subsector,technology,year,generic.ghg,X0,X10,X20,X30,X40,X50,X75,X100,X125,X150,X175,X200,final.reduction
Eastern Europe,Dairy,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.0153,0.0471,0.0506,0.0547,0.0679,0.0679,0.0679,0.0679,0.0777,0.0777,0.0777,0.0777,0.0777
Eastern Europe,Dairy,Mixed,FeedCrops,2020,CH4_AGR,0.0153,0.0471,0.0506,0.0547,0.0679,0.0679,0.0679,0.0679,0.0777,0.0777,0.0777,0.0777,0.0777
Eastern Europe,Dairy,Mixed,Scavenging_Other,2020,CH4_AGR,0.0153,0.0471,0.0506,0.0547,0.0679,0.0679,0.0679,0.0679,0.0777,0.0777,0.0777,0.0777,0.0777
Eastern Europe,Dairy,Pastoral,FodderHerb_Residue,2020,CH4_AGR,0.0153,0.0471,0.0506,0.0547,0.0679,0.0679,0.0679,0.0679,0.0777,0.0777,0.0777,0.0777,0.0777
Eastern Europe,Dairy,Pastoral,Pasture_FodderGrass,2020,CH4_AGR,0.0153,0.0471,0.0506,0.0547,0.0679,0.0679,0.0679,0.0679,0.0777,0.0777,0.0777,0.0777,0.0777
Eastern Europe,Dairy,Pastoral,FeedCrops,2020,CH4_AGR,0.0153,0.0471,0.0506,0.0547,0.0679,0.0679,0.0679,0.0679,0.0777,0.0777,0.0777,0.0777,0.0777
Eastern Europe,Dairy,Pastoral,Scavenging_Other,2020,CH4_AGR,0.0153,0.0471,0.0506,0.0547,0.0679,0.0679,0.0679,0.0679,0.0777,0.0777,0.0777,0.0777,0.0777
Eastern Europe,Pork,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.0153,0.0471,0.0506,0.0547,0.0679,0.0679,0.0679,0.0679,0.0777,0.0777,0.0777,0.0777,0.0777
Eastern Europe,Pork,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.0153,0.0471,0.0506,0.0547,0.0679,0.0679,0.0679,0.0679,0.0777,0.0777,0.0777,0.0777,0.0777
Eastern Europe,Pork,Mixed,FeedCrops,2020,CH4_AGR,0.0153,0.0471,0.0506,0.0547,0.0679,0.0679,0.0679,0.0679,0.0777,0.0777,0.0777,0.0777,0.0777
Eastern Europe,Pork,Mixed,Scavenging_Other,2020,CH4_AGR,0.0153,0.0471,0.0506,0.0547,0.0679,0.0679,0.0679,0.0679,0.0777,0.0777,0.0777,0.0777,0.0777
Eastern Europe,Poultry,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.0153,0.0471,0.0506,0.0547,0.0679,0.0679,0.0679,0.0679,0.0777,0.0777,0.0777,0.0777,0.0777
Eastern Europe,Poultry,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.0153,0.0471,0.0506,0.0547,0.0679,0.0679,0.0679,0.0679,0.0777,0.0777,0.0777,0.0777,0.0777
Eastern Europe,Poultry,Mixed,FeedCrops,2020,CH4_AGR,0.0153,0.0471,0.0506,0.0547,0.0679,0.0679,0.0679,0.0679,0.0777,0.0777,0.0777,0.0777,0.0777
Eastern Europe,Poultry,Mixed,Scavenging_Other,2020,CH4_AGR,0.0153,0.0471,0.0506,0.0547,0.0679,0.0679,0.0679,0.0679,0.0777,0.0777,0.0777,0.0777,0.0777
Eastern Europe,SheepGoat,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.0153,0.0471,0.0506,0.0547,0.0679,0.0679,0.0679,0.0679,0.0777,0.0777,0.0777,0.0777,0.0777
Eastern Europe,SheepGoat,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.0153,0.0471,0.0506,0.0547,0.0679,0.0679,0.0679,0.0679,0.0777,0.0777,0.0777,0.0777,0.0777
Eastern Europe,SheepGoat,Mixed,FeedCrops,2020,CH4_AGR,0.0153,0.0471,0.0506,0.0547,0.0679,0.0679,0.0679,0.0679,0.0777,0.0777,0.0777,0.0777,0.0777
Eastern Europe,SheepGoat,Mixed,Scavenging_Other,2020,CH4_AGR,0.0153,0.0471,0.0506,0.0547,0.0679,0.0679,0.0679,0.0679,0.0777,0.0777,0.0777,0.0777,0.0777
Eastern Europe,SheepGoat,Pastoral,FodderHerb_Residue,2020,CH4_AGR,0.0153,0.0471,0.0506,0.0547,0.0679,0.0679,0.0679,0.0679,0.0777,0.0777,0.0777,0.0777,0.0777
Eastern Europe,SheepGoat,Pastoral,Pasture_FodderGrass,2020,CH4_AGR,0.0153,0.0471,0.0506,0.0547,0.0679,0.0679,0.0679,0.0679,0.0777,0.0777,0.0777,0.0777,0.0777
Eastern Europe,SheepGoat,Pastoral,FeedCrops,2020,CH4_AGR,0.0153,0.0471,0.0506,0.0547,0.0679,0.0679,0.0679,0.0679,0.0777,0.0777,0.0777,0.0777,0.0777
Eastern Europe,SheepGoat,Pastoral,Scavenging_Other,2020,CH4_AGR,0.0153,0.0471,0.0506,0.0547,0.0679,0.0679,0.0679,0.0679,0.0777,0.0777,0.0777,0.0777,0.0777
Former Soviet Union,Beef,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
Former Soviet Union,Beef,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
Former Soviet Union,Beef,Mixed,FeedCrops,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
Former Soviet Union,Beef,Mixed,Scavenging_Other,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
Former Soviet Union,Beef,Pastoral,FodderHerb_Residue,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
Former Soviet Union,Beef,Pastoral,Pasture_FodderGrass,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
Former Soviet Union,Beef,Pastoral,FeedCrops,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
Former Soviet Union,Beef,Pastoral,Scavenging_Other,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
Former Soviet Union,Dairy,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
Former Soviet Union,Dairy,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
Former Soviet Union,Dairy,Mixed,FeedCrops,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
Former Soviet Union,Dairy,Mixed,Scavenging_Other,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
Former Soviet Union,Dairy,Pastoral,FodderHerb_Residue,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
Former Soviet Union,Dairy,Pastoral,Pasture_FodderGrass,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
Former Soviet Union,Dairy,Pastoral,FeedCrops,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
Former Soviet Union,Dairy,Pastoral,Scavenging_Other,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
Former Soviet Union,Pork,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
Former Soviet Union,Pork,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
Former Soviet Union,Pork,Mixed,FeedCrops,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
Former Soviet Union,Pork,Mixed,Scavenging_Other,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
Former Soviet Union,Poultry,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
Former Soviet Union,Poultry,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
Former Soviet Union,Poultry,Mixed,FeedCrops,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
Former Soviet Union,Poultry,Mixed,Scavenging_Other,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
Former Soviet Union,SheepGoat,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
Former Soviet Union,SheepGoat,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
Former Soviet Union,SheepGoat,Mixed,FeedCrops,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
Former Soviet Union,SheepGoat,Mixed,Scavenging_Other,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
Former Soviet Union,SheepGoat,Pastoral,FodderHerb_Residue,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
Former Soviet Union,SheepGoat,Pastoral,Pasture_FodderGrass,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
Former Soviet Union,SheepGoat,Pastoral,FeedCrops,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
Former Soviet Union,SheepGoat,Pastoral,Scavenging_Other,2020,CH4_AGR,0.1417,0.1417,0.1417,0.1622,0.1622,0.1622,0.1622,0.1622,0.2268,0.2341,0.2341,0.2365,0.2365
India,Beef,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
India,Beef,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
India,Beef,Mixed,FeedCrops,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
India,Beef,Mixed,Scavenging_Other,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
India,Beef,Pastoral,FodderHerb_Residue,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
India,Beef,Pastoral,Pasture_FodderGrass,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
India,Beef,Pastoral,FeedCrops,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
India,Beef,Pastoral,Scavenging_Other,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
India,Dairy,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
India,Dairy,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
India,Dairy,Mixed,FeedCrops,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
India,Dairy,Mixed,Scavenging_Other,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
India,Dairy,Pastoral,FodderHerb_Residue,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
India,Dairy,Pastoral,Pasture_FodderGrass,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
India,Dairy,Pastoral,FeedCrops,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
India,Dairy,Pastoral,Scavenging_Other,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
India,Pork,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
India,Pork,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
India,Pork,Mixed,FeedCrops,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
India,Pork,Mixed,Scavenging_Other,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
India,Poultry,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
India,Poultry,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
India,Poultry,Mixed,FeedCrops,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
India,Poultry,Mixed,Scavenging_Other,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
India,SheepGoat,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
India,SheepGoat,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
India,SheepGoat,Mixed,FeedCrops,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
India,SheepGoat,Mixed,Scavenging_Other,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
India,SheepGoat,Pastoral,FodderHerb_Residue,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
India,SheepGoat,Pastoral,Pasture_FodderGrass,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
India,SheepGoat,Pastoral,FeedCrops,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
India,SheepGoat,Pastoral,Scavenging_Other,2020,CH4_AGR,0.0211,0.0977,0.1062,0.116,0.1203,0.1203,0.1203,0.1203,0.1437,0.1437,0.1437,0.1437,0.1437
Japan,Beef,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Japan,Beef,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Japan,Beef,Mixed,FeedCrops,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Japan,Beef,Mixed,Scavenging_Other,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Japan,Beef,Pastoral,FodderHerb_Residue,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Japan,Beef,Pastoral,Pasture_FodderGrass,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Japan,Beef,Pastoral,FeedCrops,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Japan,Beef,Pastoral,Scavenging_Other,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Japan,Dairy,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Japan,Dairy,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Japan,Dairy,Mixed,FeedCrops,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Japan,Dairy,Mixed,Scavenging_Other,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Japan,Dairy,Pastoral,FodderHerb_Residue,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Japan,Dairy,Pastoral,Pasture_FodderGrass,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Japan,Dairy,Pastoral,FeedCrops,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Japan,Dairy,Pastoral,Scavenging_Other,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Japan,Pork,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Japan,Pork,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Japan,Pork,Mixed,FeedCrops,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Japan,Pork,Mixed,Scavenging_Other,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Japan,Poultry,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Japan,Poultry,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Japan,Poultry,Mixed,FeedCrops,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Japan,Poultry,Mixed,Scavenging_Other,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Japan,SheepGoat,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Japan,SheepGoat,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Japan,SheepGoat,Mixed,FeedCrops,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Japan,SheepGoat,Mixed,Scavenging_Other,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Japan,SheepGoat,Pastoral,FodderHerb_Residue,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Japan,SheepGoat,Pastoral,Pasture_FodderGrass,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Japan,SheepGoat,Pastoral,FeedCrops,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Japan,SheepGoat,Pastoral,Scavenging_Other,2020,CH4_AGR,0.0127,0.0459,0.0496,0.0539,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0661,0.0661,0.0661
Korea,Beef,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
Korea,Beef,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
Korea,Beef,Mixed,FeedCrops,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
Korea,Beef,Mixed,Scavenging_Other,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
Korea,Beef,Pastoral,FodderHerb_Residue,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
Korea,Beef,Pastoral,Pasture_FodderGrass,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
Korea,Beef,Pastoral,FeedCrops,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
Korea,Beef,Pastoral,Scavenging_Other,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
Korea,Dairy,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
Korea,Dairy,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
Korea,Dairy,Mixed,FeedCrops,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
Korea,Dairy,Mixed,Scavenging_Other,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
Korea,Dairy,Pastoral,FodderHerb_Residue,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
Korea,Dairy,Pastoral,Pasture_FodderGrass,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
Korea,Dairy,Pastoral,FeedCrops,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
Korea,Dairy,Pastoral,Scavenging_Other,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
Korea,Pork,Mixed,FodderHerb_Residue,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
Korea,Pork,Mixed,Pasture_FodderGrass,2020,CH4_AGR,0.0087,0.0461,0.0503,0.0551,0.0572,0.0572,0.0572,0.0572,0.0572,0.0595,0.0667,0.0667,0.0667
