INPUT_TABLE
Variable ID
Subsector

region,supplysector,subsector,logit.exponent,share.weight.year,share.weight,apply.to,from.year,to.year,interpolation.function
Australia_NZ,FoodDemand_Meat,Poultry,-6,1975,1,share-weight,2005,9999,fixed
Australia_NZ,FoodDemand_Meat,SheepGoat,-6,1975,1,share-weight,2005,9999,fixed
Australia_NZ,FoodDemand_Meat,OtherMeat_Fish,-6,1975,1,share-weight,2005,9999,fixed
Australia_NZ,NonFoodDemand_Crops,Corn,-6,1975,1,share-weight,2005,9999,fixed
Australia_NZ,NonFoodDemand_Crops,FiberCrop,-6,1975,1,share-weight,2005,9999,fixed
Australia_NZ,NonFoodDemand_Crops,FodderHerb,-6,1975,1,share-weight,2005,9999,fixed
Australia_NZ,NonFoodDemand_Crops,MiscCrop,-6,1975,1,share-weight,2005,9999,fixed
Australia_NZ,NonFoodDemand_Crops,OilCrop,-6,1975,1,share-weight,2005,9999,fixed
Australia_NZ,NonFoodDemand_Crops,OtherGrain,-6,1975,1,share-weight,2005,9999,fixed
Australia_NZ,NonFoodDemand_Crops,PalmFruit,-6,1975,1,share-weight,2005,9999,fixed
Australia_NZ,NonFoodDemand_Crops,Rice,-6,1975,1,share-weight,2005,9999,fixed
Australia_NZ,NonFoodDemand_Crops,Root_Tuber,-6,1975,1,share-weight,2005,9999,fixed
Australia_NZ,NonFoodDemand_Crops,SugarCrop,-6,1975,1,share-weight,2005,9999,fixed
Australia_NZ,NonFoodDemand_Crops,Wheat,-6,1975,1,share-weight,2005,9999,fixed
Australia_NZ,NonFoodDemand_Meat,Beef,-6,1975,1,share-weight,2005,9999,fixed
Australia_NZ,NonFoodDemand_Meat,Dairy,-6,1975,1,share-weight,2005,9999,fixed
Australia_NZ,NonFoodDemand_Meat,Pork,-6,1975,1,share-weight,2005,9999,fixed
Australia_NZ,NonFoodDemand_Meat,Poultry,-6,1975,1,share-weight,2005,9999,fixed
Australia_NZ,NonFoodDemand_Meat,SheepGoat,-6,1975,1,share-weight,2005,9999,fixed
Australia_NZ,NonFoodDemand_Meat,OtherMeat_Fish,-6,1975,1,share-weight,2005,9999,fixed
Australia_NZ,NonFoodDemand_Forest,NonFoodDemand_Forest,-6,1975,1,share-weight,2005,9999,fixed
Australia_NZ,Exports_Meat,Beef,-6,1975,1,share-weight,2005,9999,fixed
Australia_NZ,Exports_Meat,Dairy,-6,1975,1,share-weight,2005,9999,fixed
Australia_NZ,Exports_Meat,Pork,-6,1975,1,share-weight,2005,9999,fixed
Australia_NZ,Exports_Meat,Poultry,-6,1975,1,share-weight,2005,9999,fixed
Australia_NZ,Exports_Meat,SheepGoat,-6,1975,1,share-weight,2005,9999,fixed
Canada,FoodDemand_Crops,Corn,-6,1975,1,share-weight,2005,9999,fixed
Canada,FoodDemand_Crops,MiscCrop,-6,1975,1,share-weight,2005,9999,fixed
Canada,FoodDemand_Crops,OilCrop,-6,1975,1,share-weight,2005,9999,fixed
Canada,FoodDemand_Crops,OtherGrain,-6,1975,1,share-weight,2005,9999,fixed
Canada,FoodDemand_Crops,PalmFruit,-6,1975,1,share-weight,2005,9999,fixed
Canada,FoodDemand_Crops,Rice,-6,1975,1,share-weight,2005,9999,fixed
Canada,FoodDemand_Crops,Root_Tuber,-6,1975,1,share-weight,2005,9999,fixed
Canada,FoodDemand_Crops,SugarCrop,-6,1975,1,share-weight,2005,9999,fixed
Canada,FoodDemand_Crops,Wheat,-6,1975,1,share-weight,2005,9999,fixed
Canada,FoodDemand_Meat,Beef,-6,1975,1,share-weight,2005,9999,fixed
Canada,FoodDemand_Meat,Dairy,-6,1975,1,share-weight,2005,9999,fixed
Canada,FoodDemand_Meat,Pork,-6,1975,1,share-weight,2005,9999,fixed
Canada,FoodDemand_Meat,Poultry,-6,1975,1,share-weight,2005,9999,fixed
Canada,FoodDemand_Meat,SheepGoat,-6,1975,1,share-weight,2005,9999,fixed
Canada,FoodDemand_Meat,OtherMeat_Fish,-6,1975,1,share-weight,2005,9999,fixed
Canada,NonFoodDemand_Crops,Corn,-6,1975,1,share-weight,2005,9999,fixed
Canada,NonFoodDemand_Crops,FiberCrop,-6,1975,1,share-weight,2005,9999,fixed
Canada,NonFoodDemand_Crops,FodderHerb,-6,1975,1,share-weight,2005,9999,fixed
Canada,NonFoodDemand_Crops,MiscCrop,-6,1975,1,share-weight,2005,9999,fixed
Canada,NonFoodDemand_Crops,OilCrop,-6,1975,1,share-weight,2005,9999,fixed
Canada,NonFoodDemand_Crops,OtherGrain,-6,1975,1,share-weight,2005,9999,fixed
Canada,NonFoodDemand_Crops,PalmFruit,-6,1975,1,share-weight,2005,9999,fixed
Canada,NonFoodDemand_Crops,Rice,-6,1975,1,share-weight,2005,9999,fixed
Canada,NonFoodDemand_Crops,Root_Tuber,-6,1975,1,share-weight,2005,9999,fixed
Canada,NonFoodDemand_Crops,SugarCrop,-6,1975,1,share-weight,2005,9999,fixed
Canada,NonFoodDemand_Crops,Wheat,-6,1975,1,share-weight,2005,9999,fixed
Canada,NonFoodDemand_Meat,Beef,-6,1975,1,share-weight,2005,9999,fixed
Canada,NonFoodDemand_Meat,Dairy,-6,1975,1,share-weight,2005,9999,fixed
Canada,NonFoodDemand_Meat,Pork,-6,1975,1,share-weight,2005,9999,fixed
Canada,NonFoodDemand_Meat,Poultry,-6,1975,1,share-weight,2005,9999,fixed
Canada,NonFoodDemand_Meat,SheepGoat,-6,1975,1,share-weight,2005,9999,fixed
Canada,NonFoodDemand_Meat,OtherMeat_Fish,-6,1975,1,share-weight,2005,9999,fixed
Canada,NonFoodDemand_Forest,NonFoodDemand_Forest,-6,1975,1,share-weight,2005,9999,fixed
Canada,Exports_Meat,Beef,-6,1975,1,share-weight,2005,9999,fixed
Canada,Exports_Meat,Dairy,-6,1975,1,share-weight,2005,9999,fixed
Canada,Exports_Meat,Pork,-6,1975,1,share-weight,2005,9999,fixed
Canada,Exports_Meat,Poultry,-6,1975,1,share-weight,2005,9999,fixed
Canada,Exports_Meat,SheepGoat,-6,1975,1,share-weight,2005,9999,fixed
China,FoodDemand_Crops,Corn,-6,1975,1,share-weight,2005,9999,fixed
China,FoodDemand_Crops,MiscCrop,-6,1975,1,share-weight,2005,9999,fixed
China,FoodDemand_Crops,OilCrop,-6,1975,1,share-weight,2005,9999,fixed
China,FoodDemand_Crops,OtherGrain,-6,1975,1,share-weight,2005,9999,fixed
China,FoodDemand_Crops,PalmFruit,-6,1975,1,share-weight,2005,9999,fixed
China,FoodDemand_Crops,Rice,-6,1975,1,share-weight,2005,9999,fixed
China,FoodDemand_Crops,Root_Tuber,-6,1975,1,share-weight,2005,9999,fixed
China,FoodDemand_Crops,SugarCrop,-6,1975,1,share-weight,2005,9999,fixed
China,FoodDemand_Crops,Wheat,-6,1975,1,share-weight,2005,9999,fixed
China,FoodDemand_Meat,Beef,-6,1975,1,share-weight,2005,9999,fixed
China,FoodDemand_Meat,Dairy,-6,1975,1,share-weight,2005,9999,fixed
China,FoodDemand_Meat,Pork,-6,1975,1,share-weight,2005,9999,fixed
China,FoodDemand_Meat,Poultry,-6,1975,1,share-weight,2005,9999,fixed
China,FoodDemand_Meat,SheepGoat,-6,1975,1,share-weight,2005,9999,fixed
China,FoodDemand_Meat,OtherMeat_Fish,-6,1975,1,share-weight,2005,9999,fixed
China,NonFoodDemand_Crops,Corn,-6,1975,1,share-weight,2005,9999,fixed
China,NonFoodDemand_Crops,FiberCrop,-6,1975,1,share-weight,2005,9999,fixed
China,NonFoodDemand_Crops,FodderHerb,-6,1975,1,share-weight,2005,9999,fixed
China,NonFoodDemand_Crops,MiscCrop,-6,1975,1,share-weight,2005,9999,fixed
China,NonFoodDemand_Crops,OilCrop,-6,1975,1,share-weight,2005,9999,fixed
China,NonFoodDemand_Crops,OtherGrain,-6,1975,1,share-weight,2005,9999,fixed
China,NonFoodDemand_Crops,PalmFruit,-6,1975,1,share-weight,2005,9999,fixed
China,NonFoodDemand_Crops,Rice,-6,1975,1,share-weight,2005,9999,fixed
China,NonFoodDemand_Crops,Root_Tuber,-6,1975,1,share-weight,2005,9999,fixed
China,NonFoodDemand_Crops,SugarCrop,-6,1975,1,share-weight,2005,9999,fixed
China,NonFoodDemand_Crops,Wheat,-6,1975,1,share-weight,2005,9999,fixed
China,NonFoodDemand_Meat,Beef,-6,1975,1,share-weight,2005,9999,fixed
China,NonFoodDemand_Meat,Dairy,-6,1975,1,share-weight,2005,9999,fixed
China,NonFoodDemand_Meat,Pork,-6,1975,1,share-weight,2005,9999,fixed
China,NonFoodDemand_Meat,Poultry,-6,1975,1,share-weight,2005,9999,fixed
China,NonFoodDemand_Meat,SheepGoat,-6,1975,1,share-weight,2005,9999,fixed
China,NonFoodDemand_Meat,OtherMeat_Fish,-6,1975,1,share-weight,2005,9999,fixed
China,NonFoodDemand_Forest,NonFoodDemand_Forest,-6,1975,1,share-weight,2005,9999,fixed
China,Exports_Meat,Beef,-6,1975,1,share-weight,2005,9999,fixed
China,Exports_Meat,Dairy,-6,1975,1,share-weight,2005,9999,fixed
China,Exports_Meat,Pork,-6,1975,1,share-weight,2005,9999,fixed
China,Exports_Meat,Poultry,-6,1975,1,share-weight,2005,9999,fixed
China,Exports_Meat,SheepGoat,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,FoodDemand_Crops,Corn,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,FoodDemand_Crops,MiscCrop,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,FoodDemand_Crops,OilCrop,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,FoodDemand_Crops,OtherGrain,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,FoodDemand_Crops,PalmFruit,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,FoodDemand_Crops,Rice,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,FoodDemand_Crops,Root_Tuber,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,FoodDemand_Crops,SugarCrop,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,FoodDemand_Crops,Wheat,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,FoodDemand_Meat,Beef,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,FoodDemand_Meat,Dairy,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,FoodDemand_Meat,Pork,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,FoodDemand_Meat,Poultry,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,FoodDemand_Meat,SheepGoat,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,FoodDemand_Meat,OtherMeat_Fish,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,NonFoodDemand_Crops,Corn,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,NonFoodDemand_Crops,FiberCrop,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,NonFoodDemand_Crops,FodderHerb,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,NonFoodDemand_Crops,MiscCrop,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,NonFoodDemand_Crops,OilCrop,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,NonFoodDemand_Crops,OtherGrain,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,NonFoodDemand_Crops,PalmFruit,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,NonFoodDemand_Crops,Rice,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,NonFoodDemand_Crops,Root_Tuber,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,NonFoodDemand_Crops,SugarCrop,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,NonFoodDemand_Crops,Wheat,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,NonFoodDemand_Meat,Beef,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,NonFoodDemand_Meat,Dairy,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,NonFoodDemand_Meat,Pork,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,NonFoodDemand_Meat,Poultry,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,NonFoodDemand_Meat,SheepGoat,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,NonFoodDemand_Meat,OtherMeat_Fish,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,NonFoodDemand_Forest,NonFoodDemand_Forest,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,Exports_Meat,Beef,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,Exports_Meat,Dairy,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,Exports_Meat,Pork,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,Exports_Meat,Poultry,-6,1975,1,share-weight,2005,9999,fixed
Eastern Europe,Exports_Meat,SheepGoat,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,FoodDemand_Crops,Corn,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,FoodDemand_Crops,MiscCrop,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,FoodDemand_Crops,OilCrop,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,FoodDemand_Crops,OtherGrain,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,FoodDemand_Crops,PalmFruit,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,FoodDemand_Crops,Rice,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,FoodDemand_Crops,Root_Tuber,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,FoodDemand_Crops,SugarCrop,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,FoodDemand_Crops,Wheat,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,FoodDemand_Meat,Beef,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,FoodDemand_Meat,Dairy,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,FoodDemand_Meat,Pork,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,FoodDemand_Meat,Poultry,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,FoodDemand_Meat,SheepGoat,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,FoodDemand_Meat,OtherMeat_Fish,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,NonFoodDemand_Crops,Corn,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,NonFoodDemand_Crops,FiberCrop,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,NonFoodDemand_Crops,FodderHerb,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,NonFoodDemand_Crops,MiscCrop,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,NonFoodDemand_Crops,OilCrop,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,NonFoodDemand_Crops,OtherGrain,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,NonFoodDemand_Crops,PalmFruit,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,NonFoodDemand_Crops,Rice,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,NonFoodDemand_Crops,Root_Tuber,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,NonFoodDemand_Crops,SugarCrop,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,NonFoodDemand_Crops,Wheat,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,NonFoodDemand_Meat,Beef,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,NonFoodDemand_Meat,Dairy,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,NonFoodDemand_Meat,Pork,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,NonFoodDemand_Meat,Poultry,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,NonFoodDemand_Meat,SheepGoat,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,NonFoodDemand_Meat,OtherMeat_Fish,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,NonFoodDemand_Forest,NonFoodDemand_Forest,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,Exports_Meat,Beef,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,Exports_Meat,Dairy,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,Exports_Meat,Pork,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,Exports_Meat,Poultry,-6,1975,1,share-weight,2005,9999,fixed
Former Soviet Union,Exports_Meat,SheepGoat,-6,1975,1,share-weight,2005,9999,fixed
India,FoodDemand_Crops,Corn,-6,1975,1,share-weight,2005,9999,fixed
India,FoodDemand_Crops,MiscCrop,-6,1975,1,share-weight,2005,9999,fixed
India,FoodDemand_Crops,OilCrop,-6,1975,1,share-weight,2005,9999,fixed
India,FoodDemand_Crops,OtherGrain,-6,1975,1,share-weight,2005,9999,fixed
India,FoodDemand_Crops,PalmFruit,-6,1975,1,share-weight,2005,9999,fixed
India,FoodDemand_Crops,Rice,-6,1975,1,share-weight,2005,9999,fixed
India,FoodDemand_Crops,Root_Tuber,-6,1975,1,share-weight,2005,9999,fixed
India,FoodDemand_Crops,SugarCrop,-6,1975,1,share-weight,2005,9999,fixed
India,FoodDemand_Crops,Wheat,-6,1975,1,share-weight,2005,9999,fixed
India,FoodDemand_Meat,Beef,-6,1975,1,share-weight,2005,9999,fixed
India,FoodDemand_Meat,Dairy,-6,1975,1,share-weight,2005,9999,fixed
India,FoodDemand_Meat,Pork,-6,1975,1,share-weight,2005,9999,fixed
India,FoodDemand_Meat,Poultry,-6,1975,1,share-weight,2005,9999,fixed
India,FoodDemand_Meat,SheepGoat,-6,1975,1,share-weight,2005,9999,fixed
India,FoodDemand_Meat,OtherMeat_Fish,-6,1975,1,share-weight,2005,9999,fixed
India,NonFoodDemand_Crops,Corn,-6,1975,1,share-weight,2005,9999,fixed
India,NonFoodDemand_Crops,FiberCrop,-6,1975,1,share-weight,2005,9999,fixed
India,NonFoodDemand_Crops,FodderHerb,-6,1975,1,share-weight,2005,9999,fixed
India,NonFoodDemand_Crops,MiscCrop,-6,1975,1,share-weight,2005,9999,fixed
India,NonFoodDemand_Crops,OilCrop,-6,1975,1,share-weight,2005,9999,fixed
India,NonFoodDemand_Crops,OtherGrain,-6,1975,1,share-weight,2005,9999,fixed
India,NonFoodDemand_Crops,PalmFruit,-6,1975,1,share-weight,2005,9999,fixed
India,NonFoodDemand_Crops,Rice,-6,1975,1,share-weight,2005,9999,fixed
India,NonFoodDemand_Crops,Root_Tuber,-6,1975,1,share-weight,2005,9999,fixed
India,NonFoodDemand_Crops,SugarCrop,-6,1975,1,share-weight,2005,9999,fixed
India,NonFoodDemand_Crops,Wheat,-6,1975,1,share-weight,2005,9999,fixed
India,NonFoodDemand_Meat,Beef,-6,1975,1,share-weight,2005,9999,fixed
India,NonFoodDemand_Meat,Dairy,-6,1975,1,share-weight,2005,9999,fixed
India,NonFoodDemand_Meat,Pork,-6,1975,1,share-weight,2005,9999,fixed
India,NonFoodDemand_Meat,Poultry,-6,1975,1,share-weight,2005,9999,fixed
India,NonFoodDemand_Meat,SheepGoat,-6,1975,1,share-weight,2005,9999,fixed
India,NonFoodDemand_Meat,OtherMeat_Fish,-6,1975,1,share-weight,2005,9999,fixed
India,NonFoodDemand_Forest,NonFoodDemand_Forest,-6,1975,1,share-weight,2005,9999,fixed
India,Exports_Meat,Beef,-6,1975,1,share-weight,2005,9999,fixed
India,Exports_Meat,Dairy,-6,1975,1,share-weight,2005,9999,fixed
India,Exports_Meat,Pork,-6,1975,1,share-weight,2005,9999,fixed
India,Exports_Meat,Poultry,-6,1975,1,share-weight,2005,9999,fixed
India,Exports_Meat,SheepGoat,-6,1975,1,share-weight,2005,9999,fixed
Japan,FoodDemand_Crops,Corn,-6,1975,1,share-weight,2005,9999,fixed
Japan,FoodDemand_Crops,MiscCrop,-6,1975,1,share-weight,2005,9999,fixed
Japan,FoodDemand_Crops,OilCrop,-6,1975,1,share-weight,2005,9999,fixed
Japan,FoodDemand_Crops,OtherGrain,-6,1975,1,share-weight,2005,9999,fixed
Japan,FoodDemand_Crops,PalmFruit,-6,1975,1,share-weight,2005,9999,fixed
Japan,FoodDemand_Crops,Rice,-6,1975,1,share-weight,2005,9999,fixed
Japan,FoodDemand_Crops,Root_Tuber,-6,1975,1,share-weight,2005,9999,fixed
Japan,FoodDemand_Crops,SugarCrop,-6,1975,1,share-weight,2005,9999,fixed
Japan,FoodDemand_Crops,Wheat,-6,1975,1,share-weight,2005,9999,fixed
Japan,FoodDemand_Meat,Beef,-6,1975,1,share-weight,2005,9999,fixed
Japan,FoodDemand_Meat,Dairy,-6,1975,1,share-weight,2005,9999,fixed
Japan,FoodDemand_Meat,Pork,-6,1975,1,share-weight,2005,9999,fixed
Japan,FoodDemand_Meat,Poultry,-6,1975,1,share-weight,2005,9999,fixed
Japan,FoodDemand_Meat,SheepGoat,-6,1975,1,share-weight,2005,9999,fixed
Japan,FoodDemand_Meat,OtherMeat_Fish,-6,1975,1,share-weight,2005,9999,fixed
Japan,NonFoodDemand_Crops,Corn,-6,1975,1,share-weight,2005,9999,fixed
Japan,NonFoodDemand_Crops,FiberCrop,-6,1975,1,share-weight,2005,9999,fixed
Japan,NonFoodDemand_Crops,FodderHerb,-6,1975,1,share-weight,2005,9999,fixed
Japan,NonFoodDemand_Crops,MiscCrop,-6,1975,1,share-weight,2005,9999,fixed
Japan,NonFoodDemand_Crops,OilCrop,-6,1975,1,share-weight,2005,9999,fixed
Japan,NonFoodDemand_Crops,OtherGrain,-6,1975,1,share-weight,2005,9999,fixed
Japan,NonFoodDemand_Crops,PalmFruit,-6,1975,1,share-weight,2005,9999,fixed
Japan,NonFoodDemand_Crops,Rice,-6,1975,1,share-weight,2005,9999,fixed
Japan,NonFoodDemand_Crops,Root_Tuber,-6,1975,1,share-weight,2005,9999,fixed
Japan,NonFoodDemand_Crops,SugarCrop,-6,1975,1,share-weight,2005,9999,fixed
Japan,NonFoodDemand_Crops,Wheat,-6,1975,1,share-weight,2005,9999,fixed
Japan,NonFoodDemand_Meat,Beef,-6,1975,1,share-weight,2005,9999,fixed
Japan,NonFoodDemand_Meat,Dairy,-6,1975,1,share-weight,2005,9999,fixed
Japan,NonFoodDemand_Meat,Pork,-6,1975,1,share-weight,2005,9999,fixed
Japan,NonFoodDemand_Meat,Poultry,-6,1975,1,share-weight,2005,9999,fixed
Japan,NonFoodDemand_Meat,SheepGoat,-6,1975,1,share-weight,2005,9999,fixed
Japan,NonFoodDemand_Meat,OtherMeat_Fish,-6,1975,1,share-weight,2005,9999,fixed
Japan,NonFoodDemand_Forest,NonFoodDemand_Forest,-6,1975,1,share-weight,2005,9999,fixed
Japan,Exports_Meat,Beef,-6,1975,1,share-weight,2005,9999,fixed
Japan,Exports_Meat,Dairy,-6,1975,1,share-weight,2005,9999,fixed
Japan,Exports_Meat,Pork,-6,1975,1,share-weight,2005,9999,fixed
