Latin America,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,GrassShrubLandAEZ8,ShrublandAEZ8,132.7982115,126.0986621,118.5903304,241.9397255,239.8144136,237.0346044,229.9890547,214.7010016,162.8952145,132.7982115,,,10,10Shrubland,AEZ8,
Latin America,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,GrassShrubLandAEZ9,ShrublandAEZ9,111.54706,107.9237043,104.2690588,194.3503972,192.2517107,189.4777794,183.7157513,171.8752071,134.0141766,111.54706,,,10,10Shrubland,AEZ9,
Latin America,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,GrassShrubLandAEZ10,ShrublandAEZ10,72.59790973,69.99319773,59.49742268,155.6367551,154.4823221,152.8054315,147.3832463,133.9326914,93.06154943,72.59790973,,,10,10Shrubland,AEZ10,
Latin America,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,GrassShrubLandAEZ11,ShrublandAEZ11,23.86185953,21.98793145,14.59021151,54.16256951,54.0064657,53.63595361,52.38524598,48.34314414,30.79289322,23.86185953,,,10,10Shrubland,AEZ11,
Latin America,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,GrassShrubLandAEZ12,ShrublandAEZ12,12.49683074,11.72183679,10.89876297,28.0414707,27.90552288,27.56786853,26.66967013,23.87814887,14.99346487,12.49683074,,,10,10Shrubland,AEZ12,
Latin America,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,GrassShrubLandAEZ13,ShrublandAEZ13,0.202173859,0.193398251,0.190407744,0.321138306,0.320853123,0.320030723,0.312341234,0.287798032,0.237370938,0.202173859,,,10,10Shrubland,AEZ13,
Latin America,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,ShrublandAEZ14,3.013285977,2.8085583,2.805970773,5.000041938,4.973191345,4.933261298,4.697281154,4.348475605,3.518489325,3.013285977,,,10,10Shrubland,AEZ14,
Latin America,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,ShrublandAEZ15,6.936745569,6.349471427,7.355689121,11.57161256,11.87379902,12.04779207,11.4717157,9.543520088,8.651417522,6.936745569,,,10,10Shrubland,AEZ15,
Latin America,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,ShrublandAEZ16,5.455274086,4.928805391,4.918455318,8.240819533,8.266032412,8.274751989,7.990086329,7.193281394,6.36456453,5.455274086,,,10,10Shrubland,AEZ16,
Latin America,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,ShrublandAEZ17,0,0,0,0,0,0,0,0,0,0,,,10,10Shrubland,AEZ17,
Latin America,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,GrassShrubLandAEZ18,ShrublandAEZ18,0,0,0,0,0,0,0,0,0,0,,,10,10Shrubland,AEZ18,
Southeast Asia,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,GrassShrubLandAEZ1,ShrublandAEZ1,50.7549415,48.17605357,48.13803617,73.13164397,72.60612644,71.9440804,71.13144241,70.37766533,64.48957901,50.7549415,,,11,11Shrubland,AEZ1,
Southeast Asia,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,GrassShrubLandAEZ2,ShrublandAEZ2,0,0,0,0,0,0,0,0,0,0,,,11,11Shrubland,AEZ2,
Southeast Asia,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,GrassShrubLandAEZ3,ShrublandAEZ3,0.172267454,0.024708451,0.32648515,0.427988242,0.422144369,0.414063653,0.39972355,0.374028303,0.293272603,0.172267454,,,11,11Shrubland,AEZ3,
Southeast Asia,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,GrassShrubLandAEZ4,ShrublandAEZ4,1.716991896,1.66230783,2.065358791,2.830469704,2.787220191,2.719724831,2.595527702,2.460703234,2.106312665,1.716991896,,,11,11Shrubland,AEZ4,
Southeast Asia,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,GrassShrubLandAEZ5,ShrublandAEZ5,4.388514335,4.401156686,4.824926803,6.267725887,6.117934208,5.869191446,5.573144367,5.313809921,4.78799345,4.388514335,,,11,11Shrubland,AEZ5,
Southeast Asia,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,GrassShrubLandAEZ6,ShrublandAEZ6,1.692800403,1.497767065,1.608301144,2.935282328,2.92885236,2.9198986,2.871274995,2.626761077,2.097692361,1.692800403,,,11,11Shrubland,AEZ6,
Southeast Asia,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,GrassShrubLandAEZ7,ShrublandAEZ7,227.9432981,225.5204108,227.7375509,380.5501707,375.4609174,368.6024599,358.2548642,339.1321944,270.8415823,227.9432981,,,11,11Shrubland,AEZ7,
Southeast Asia,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,GrassShrubLandAEZ8,ShrublandAEZ8,61.58297059,62.18183268,63.59873997,160.4368237,157.0369797,152.158607,143.7038063,126.2872515,83.90055178,61.58297059,,,11,11Shrubland,AEZ8,
Southeast Asia,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,GrassShrubLandAEZ9,ShrublandAEZ9,14.75807883,14.02007638,9.579517011,22.91068235,22.59364806,22.18319005,21.80245647,21.36510965,17.31411411,14.75807883,,,11,11Shrubland,AEZ9,
Southeast Asia,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,GrassShrubLandAEZ10,ShrublandAEZ10,10.88899001,10.34742043,8.849975605,26.29245639,25.64903881,24.77589283,22.9094742,20.89633696,13.82716436,10.88899001,,,11,11Shrubland,AEZ10,
Southeast Asia,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,GrassShrubLandAEZ11,ShrublandAEZ11,11.21554333,10.76135089,7.83441162,13.47261374,13.40148285,13.32518179,13.22071745,13.06325577,12.20974335,11.21554333,,,11,11Shrubland,AEZ11,
Southeast Asia,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,GrassShrubLandAEZ12,ShrublandAEZ12,9.244929234,8.873305026,5.952636628,13.17124892,13.07573174,12.94869772,12.75483988,12.43973573,10.73936986,9.244929234,,,11,11Shrubland,AEZ12,
Southeast Asia,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,GrassShrubLandAEZ13,ShrublandAEZ13,17.19591804,17.4902651,17.95247185,36.94891747,36.32979599,35.43717135,33.83825828,30.21896135,21.72109284,17.19591804,,,11,11Shrubland,AEZ13,
Southeast Asia,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,ShrublandAEZ14,12.99803113,12.95287177,12.95368668,19.52729052,19.32729337,19.04256668,18.54845671,17.47846934,14.66194614,12.99803113,,,11,11Shrubland,AEZ14,
Southeast Asia,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,ShrublandAEZ15,2.056254283,2.035316801,2.012572602,2.317690849,2.311716914,2.308567308,2.301531382,2.286817338,2.18077216,2.056254283,,,11,11Shrubland,AEZ15,
Southeast Asia,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,ShrublandAEZ16,1.11240286,1.076258847,1.00399044,1.287277296,1.281288397,1.277330558,1.268331717,1.254789185,1.185196327,1.11240286,,,11,11Shrubland,AEZ16,
Southeast Asia,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,ShrublandAEZ17,0,0,0,0,0,0,0,0,0,0,,,11,11Shrubland,AEZ17,
Southeast Asia,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,GrassShrubLandAEZ18,ShrublandAEZ18,0,0,0,0,0,0,0,0,0,0,,,11,11Shrubland,AEZ18,
Eastern Europe,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,GrassShrubLandAEZ1,ShrublandAEZ1,0,0,0,0,0,0,0,0,0,0,,,12,12Shrubland,AEZ1,
Eastern Europe,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,GrassShrubLandAEZ2,ShrublandAEZ2,0,0,0,0,0,0,0,0,0,0,,,12,12Shrubland,AEZ2,
Eastern Europe,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,GrassShrubLandAEZ3,ShrublandAEZ3,0,0,0,0,0,0,0,0,0,0,,,12,12Shrubland,AEZ3,
Eastern Europe,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,GrassShrubLandAEZ4,ShrublandAEZ4,0,0,0,0,0,0,0,0,0,0,,,12,12Shrubland,AEZ4,
Eastern Europe,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,GrassShrubLandAEZ5,ShrublandAEZ5,0,0,0,0,0,0,0,0,0,0,,,12,12Shrubland,AEZ5,
Eastern Europe,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,GrassShrubLandAEZ6,ShrublandAEZ6,0,0,0,0,0,0,0,0,0,0,,,12,12Shrubland,AEZ6,
Eastern Europe,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,GrassShrubLandAEZ7,ShrublandAEZ7,0,0,0,0,0,0,0,0,0,0,,,12,12Shrubland,AEZ7,
Eastern Europe,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,GrassShrubLandAEZ8,ShrublandAEZ8,0.908989258,0.899632452,0.84124319,1.600334889,1.489201519,1.389831171,1.236283831,1.178644109,1.068695841,0.908989258,,,12,12Shrubland,AEZ8,
Eastern Europe,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,GrassShrubLandAEZ9,ShrublandAEZ9,4.64370406,4.565003315,4.247605609,5.921918104,5.843885346,5.746768009,5.607972022,5.441903342,5.045124047,4.64370406,,,12,12Shrubland,AEZ9,
Eastern Europe,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,GrassShrubLandAEZ10,ShrublandAEZ10,0,0,0,0,0,0,0,0,0,0,,,12,12Shrubland,AEZ10,
Eastern Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,GrassShrubLandAEZ11,ShrublandAEZ11,1.130347205,1.13938474,0.977284455,1.711339868,1.699377248,1.682639642,1.652298228,1.551649685,1.316536873,1.130347205,,,12,12Shrubland,AEZ11,
Eastern Europe,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,GrassShrubLandAEZ12,ShrublandAEZ12,0,0,0,0,0,0,0,0,0,0,,,12,12Shrubland,AEZ12,
Eastern Europe,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,GrassShrubLandAEZ13,ShrublandAEZ13,0,0,0,0,0,0,0,0,0,0,,,12,12Shrubland,AEZ13,
Eastern Europe,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,ShrublandAEZ14,0,0,0,0,0,0,0,0,0,0,,,12,12Shrubland,AEZ14,
Eastern Europe,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,ShrublandAEZ15,0,0,0,0,0,0,0,0,0,0,,,12,12Shrubland,AEZ15,
Eastern Europe,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,ShrublandAEZ16,0,0,0,0,0,0,0,0,0,0,,,12,12Shrubland,AEZ16,
Eastern Europe,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,ShrublandAEZ17,0,0,0,0,0,0,0,0,0,0,,,12,12Shrubland,AEZ17,
Eastern Europe,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,GrassShrubLandAEZ18,ShrublandAEZ18,0,0,0,0,0,0,0,0,0,0,,,12,12Shrubland,AEZ18,
Korea,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,GrassShrubLandAEZ1,ShrublandAEZ1,0,0,0,0,0,0,0,0,0,0,,,13,13Shrubland,AEZ1,
Korea,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,GrassShrubLandAEZ2,ShrublandAEZ2,0,0,0,0,0,0,0,0,0,0,,,13,13Shrubland,AEZ2,
Korea,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,GrassShrubLandAEZ3,ShrublandAEZ3,0,0,0,0,0,0,0,0,0,0,,,13,13Shrubland,AEZ3,
Korea,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,GrassShrubLandAEZ4,ShrublandAEZ4,0,0,0,0,0,0,0,0,0,0,,,13,13Shrubland,AEZ4,
Korea,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,GrassShrubLandAEZ5,ShrublandAEZ5,0,0,0,0,0,0,0,0,0,0,,,13,13Shrubland,AEZ5,
Korea,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,GrassShrubLandAEZ6,ShrublandAEZ6,0,0,0,0,0,0,0,0,0,0,,,13,13Shrubland,AEZ6,
Korea,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,GrassShrubLandAEZ7,ShrublandAEZ7,0,0,0,0,0,0,0,0,0,0,,,13,13Shrubland,AEZ7,
Korea,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,GrassShrubLandAEZ8,ShrublandAEZ8,0,0,0,0,0,0,0,0,0,0,,,13,13Shrubland,AEZ8,
Korea,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,GrassShrubLandAEZ9,ShrublandAEZ9,0,0,0,0,0,0,0,0,0,0,,,13,13Shrubland,AEZ9,
Korea,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,GrassShrubLandAEZ10,ShrublandAEZ10,0,0,0,0,0,0,0,0,0,0,,,13,13Shrubland,AEZ10,
Korea,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,GrassShrubLandAEZ11,ShrublandAEZ11,0,0,0,0,0,0,0,0,0,0,,,13,13Shrubland,AEZ11,
Korea,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,GrassShrubLandAEZ12,ShrublandAEZ12,0,0,0,0,0,0,0,0,0,0,,,13,13Shrubland,AEZ12,
Korea,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,GrassShrubLandAEZ13,ShrublandAEZ13,0,0,0,0,0,0,0,0,0,0,,,13,13Shrubland,AEZ13,
Korea,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,ShrublandAEZ14,0,0,0,0,0,0,0,0,0,0,,,13,13Shrubland,AEZ14,
Korea,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,ShrublandAEZ15,0,0,0,0,0,0,0,0,0,0,,,13,13Shrubland,AEZ15,
Korea,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,ShrublandAEZ16,0,0,0,0,0,0,0,0,0,0,,,13,13Shrubland,AEZ16,
Korea,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,ShrublandAEZ17,0,0,0,0,0,0,0,0,0,0,,,13,13Shrubland,AEZ17,
Korea,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,GrassShrubLandAEZ18,ShrublandAEZ18,0,0,0,0,0,0,0,0,0,0,,,13,13Shrubland,AEZ18,
India,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,GrassShrubLandAEZ1,ShrublandAEZ1,28.14619093,26.54819686,26.24892028,39.57425106,39.09851831,38.35053196,36.91348108,36.2926428,33.52858471,28.14619093,,,14,14Shrubland,AEZ1,
India,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,GrassShrubLandAEZ2,ShrublandAEZ2,22.54985404,21.88546722,21.9273786,45.33653045,43.7429246,41.12613764,36.53333776,35.45808425,30.11766058,22.54985404,,,14,14Shrubland,AEZ2,
India,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,GrassShrubLandAEZ3,ShrublandAEZ3,36.9257662,36.00110801,48.39450784,114.507343,104.5060045,89.80946029,67.79453459,64.23609767,51.33038887,36.9257662,,,14,14Shrubland,AEZ3,
India,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,GrassShrubLandAEZ4,ShrublandAEZ4,7.591291313,7.784344091,11.3917981,35.25396319,31.14027524,24.84642093,16.14296817,14.24174026,10.26017932,7.591291313,,,14,14Shrubland,AEZ4,
India,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,GrassShrubLandAEZ5,ShrublandAEZ5,0.415095027,0.395958517,0.003424222,0.742947572,0.732325365,0.714866604,0.679399897,0.666164124,0.572976325,0.415095027,,,14,14Shrubland,AEZ5,
India,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,GrassShrubLandAEZ6,ShrublandAEZ6,0.010707449,0.011495201,0,0.07157734,0.06949431,0.06603075,0.05883257,0.05618403,0.038972469,0.010707449,,,14,14Shrubland,AEZ6,
India,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,GrassShrubLandAEZ7,ShrublandAEZ7,49.25658265,47.30036351,44.16227204,67.82719221,66.98496513,65.55133115,62.83725915,61.55684099,57.26742894,49.25658265,,,14,14Shrubland,AEZ7,
India,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,GrassShrubLandAEZ8,ShrublandAEZ8,49.06469391,45.48875493,38.5831957,109.6474316,102.4137635,92.39667312,78.36481742,73.77372117,63.66848106,49.06469391,,,14,14Shrubland,AEZ8,
India,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,GrassShrubLandAEZ9,ShrublandAEZ9,0.75381759,0.823258087,4.565176274,17.58090963,13.22616775,8.14643025,3.3708753,2.584043826,1.514295448,0.75381759,,,14,14Shrubland,AEZ9,
India,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,GrassShrubLandAEZ10,ShrublandAEZ10,8.046036325,7.909520555,6.035800405,14.06722582,13.42153202,12.56338007,11.12099897,10.64542584,9.509268378,8.046036325,,,14,14Shrubland,AEZ10,
India,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,GrassShrubLandAEZ11,ShrublandAEZ11,11.70807758,11.34134673,5.451589965,13.58602342,13.46260408,13.28382259,13.0025138,12.88669748,12.46706418,11.70807758,,,14,14Shrubland,AEZ11,
India,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,GrassShrubLandAEZ12,ShrublandAEZ12,2.023484424,1.913490863,0.478129023,2.427609681,2.41261359,2.393942345,2.365189178,2.34446802,2.21434538,2.023484424,,,14,14Shrubland,AEZ12,
India,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,GrassShrubLandAEZ13,ShrublandAEZ13,6.296816885,6.388133571,7.181583989,7.263688125,7.220068251,7.168364949,7.087302839,7.009958552,6.845514004,6.296816885,,,14,14Shrubland,AEZ13,
India,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,GrassShrubLandAEZ14,ShrublandAEZ14,5.253032043,5.304164065,5.300816658,5.847670281,5.82133494,5.790821996,5.742185619,5.695435379,5.58689151,5.253032043,,,14,14Shrubland,AEZ14,
India,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,GrassShrubLandAEZ15,ShrublandAEZ15,2.05457889,1.997224231,1.952255869,2.559700954,2.537670629,2.513565487,2.475490941,2.444677808,2.339497148,2.05457889,,,14,14Shrubland,AEZ15,
India,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,GrassShrubLandAEZ16,ShrublandAEZ16,2.206814705,2.010648562,1.657494406,3.092678225,3.006701256,2.941547492,2.869610072,2.84867374,2.692557334,2.206814705,,,14,14Shrubland,AEZ16,
India,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,GrassShrubLandAEZ17,ShrublandAEZ17,0,0,0,0,0,0,0,0,0,0,,,14,14Shrubland,AEZ17,
India,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,GrassShrubLandAEZ18,ShrublandAEZ18,0,0,0,0,0,0,0,0,0,0,,,14,14Shrubland,AEZ18,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Land allocation and land use history: managed forest,,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,
VariableID,,,,,,,,,,,,,,,,,,,,,
10001,,,,,,,,,,,,,,,,,,,,,
,,,,,,landAllocation,,,allocation,,,,,,,,,,,,
region,Land Allocator Root,LandNode1,LandNode2,LandNode3,LandLeaf,1975,1990,2005,1700,1750,1800,1850,1900,1950,1975,,region ID,lookup1,lookup2,,
USA,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,AllForestLandAEZ1,ForestAEZ1,0,0,0,0,0,0,0,0,0,0,,1,1Forest,AEZ1,,
USA,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,AllForestLandAEZ2,ForestAEZ2,0,0,0,0,0,0,0,0,0,0,,1,1Forest,AEZ2,,
USA,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,AllForestLandAEZ3,ForestAEZ3,0,0,0,0,0,0,0,0,0,0,,1,1Forest,AEZ3,,
USA,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,AllForestLandAEZ4,ForestAEZ4,0,0,0,0,0,0,0,0,0,0,,1,1Forest,AEZ4,,
USA,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,AllForestLandAEZ5,ForestAEZ5,0,0,0,0,0,0,0,0,0,0,,1,1Forest,AEZ5,,
USA,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,AllForestLandAEZ6,ForestAEZ6,0,0,0,0,0,0,0,0,0,0,,1,1Forest,AEZ6,,
USA,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,AllForestLandAEZ7,ForestAEZ7,20.54309424,26.85571391,21.78529562,0.095118803,0.272759118,0.782153761,2.24287466,7.266220828,14.48383596,20.54309424,,1,1Forest,AEZ7,,
USA,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,AllForestLandAEZ8,ForestAEZ8,29.03582288,37.95814513,30.9996627,0.134441904,0.385520572,1.105504254,3.170102352,10.27015203,20.47160425,29.03582288,,1,1Forest,AEZ8,,
USA,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,AllForestLandAEZ9,ForestAEZ9,17.12465751,22.38683705,18.55878008,0.079290729,0.227371127,0.652000869,1.869653128,6.057098393,12.07367923,17.12465751,,1,1Forest,AEZ9,,
USA,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,AllForestLandAEZ10,ForestAEZ10,79.23002426,103.5763571,103.0972398,0.366851506,1.051969646,3.016588483,8.65025549,28.02415478,55.86084847,79.23002426,,1,1Forest,AEZ10,,
USA,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,AllForestLandAEZ11,ForestAEZ11,59.35394854,77.59262765,75.50470709,0.274821138,0.788066807,2.259830655,6.480205251,20.99386257,41.84729156,59.35394854,,1,1Forest,AEZ11,,
USA,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,AllForestLandAEZ12,ForestAEZ12,80.12114963,104.7413135,103.2571491,0.370977602,1.063801484,3.050517017,8.747547674,28.33935139,56.48913325,80.12114963,,1,1Forest,AEZ12,,
USA,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,AllForestLandAEZ13,ForestAEZ13,26.52515848,34.67598695,28.32521051,0.122817006,0.352185448,1.009913708,2.895990502,9.382114338,18.7014692,26.52515848,,1,1Forest,AEZ13,,
USA,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,AllForestLandAEZ14,ForestAEZ14,92.35268647,120.7314389,99.74142957,0.427612164,1.226204634,3.516218164,10.08297474,32.66572242,65.11293505,92.35268647,,1,1Forest,AEZ14,,
USA,root,AgroForestLandAEZ15,AgroForest_NonPastureAEZ15,AllForestLandAEZ15,ForestAEZ15,76.96731613,100.6183489,83.36081802,0.356374697,1.021926739,2.930438576,8.40321526,27.22382077,54.2655341,76.96731613,,1,1Forest,AEZ15,,
USA,root,AgroForestLandAEZ16,AgroForest_NonPastureAEZ16,AllForestLandAEZ16,ForestAEZ16,4.564075648,5.966555402,4.961654989,0.02113262,0.060599111,0.173771726,0.498301254,1.614342083,3.217885398,4.564075648,,1,1Forest,AEZ16,,
USA,root,AgroForestLandAEZ17,AgroForest_NonPastureAEZ17,AllForestLandAEZ17,ForestAEZ17,0,0,0,0,0,0,0,0,0,0,,1,1Forest,AEZ17,,
USA,root,AgroForestLandAEZ18,AgroForest_NonPastureAEZ18,AllForestLandAEZ18,ForestAEZ18,0,0,0,0,0,0,0,0,0,0,,1,1Forest,AEZ18,,
Canada,root,AgroForestLandAEZ1,AgroForest_NonPastureAEZ1,AllForestLandAEZ1,ForestAEZ1,0,0,0,0,0,0,0,0,0,0,,2,2Forest,AEZ1,,
Canada,root,AgroForestLandAEZ2,AgroForest_NonPastureAEZ2,AllForestLandAEZ2,ForestAEZ2,0,0,0,0,0,0,0,0,0,0,,2,2Forest,AEZ2,,
Canada,root,AgroForestLandAEZ3,AgroForest_NonPastureAEZ3,AllForestLandAEZ3,ForestAEZ3,0,0,0,0,0,0,0,0,0,0,,2,2Forest,AEZ3,,
Canada,root,AgroForestLandAEZ4,AgroForest_NonPastureAEZ4,AllForestLandAEZ4,ForestAEZ4,0,0,0,0,0,0,0,0,0,0,,2,2Forest,AEZ4,,
Canada,root,AgroForestLandAEZ5,AgroForest_NonPastureAEZ5,AllForestLandAEZ5,ForestAEZ5,0,0,0,0,0,0,0,0,0,0,,2,2Forest,AEZ5,,
Canada,root,AgroForestLandAEZ6,AgroForest_NonPastureAEZ6,AllForestLandAEZ6,ForestAEZ6,0,0,0,0,0,0,0,0,0,0,,2,2Forest,AEZ6,,
Canada,root,AgroForestLandAEZ7,AgroForest_NonPastureAEZ7,AllForestLandAEZ7,ForestAEZ7,0.026611629,0.035863412,0.014664008,0.00022932,0.000531137,0.00123019,0.002849297,0.006256987,0.016065472,0.026611629,,2,2Forest,AEZ7,,
Canada,root,AgroForestLandAEZ8,AgroForest_NonPastureAEZ8,AllForestLandAEZ8,ForestAEZ8,0.167917676,0.226295838,0.211789368,0.001446992,0.003351442,0.007762421,0.01797888,0.039481187,0.101372103,0.167917676,,2,2Forest,AEZ8,,
Canada,root,AgroForestLandAEZ9,AgroForest_NonPastureAEZ9,AllForestLandAEZ9,ForestAEZ9,19.52083607,26.30743861,28.34533892,0.168216366,0.389613245,0.90240018,2.090088299,4.58978347,11.78475226,19.52083607,,2,2Forest,AEZ9,,
Canada,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,AllForestLandAEZ10,ForestAEZ10,9.292183116,12.52269811,15.59348342,0.080073275,0.185461197,0.429554743,0.99491042,2.184799274,5.609702145,9.292183116,,2,2Forest,AEZ10,,
Canada,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,AllForestLandAEZ11,ForestAEZ11,0.199017538,0.26820786,0.29322736,0.001714988,0.003972159,0.009200091,0.02130873,0.046793457,0.120147127,0.199017538,,2,2Forest,AEZ11,,
Canada,root,AgroForestLandAEZ12,AgroForest_NonPastureAEZ12,AllForestLandAEZ12,ForestAEZ12,0,0,0,0,0,0,0,0,0,0,,2,2Forest,AEZ12,,
Canada,root,AgroForestLandAEZ13,AgroForest_NonPastureAEZ13,AllForestLandAEZ13,ForestAEZ13,2.145212999,2.891016506,3.051450343,0.018485885,0.042815963,0.099167914,0.229687119,0.50438737,1.295067673,2.145212999,,2,2Forest,AEZ13,,
Canada,root,AgroForestLandAEZ14,AgroForest_NonPastureAEZ14,AllForestLandAEZ14,ForestAEZ14,80.5368718,108.536274,115.1840995,0.694008178,1.607422543,3.723021254,8.623051433,18.93601287,48.62020656,80.5368718,,2,2Forest,AEZ14,,
