INPUT_TABLE
Variable ID
LN1_UnmgdAllocation

region,LandAllocatorRoot,LandNode1,UnmanagedLandLeaf1,year,allocation
India,root,ProtectedUnmanagedForestAEZ14,ProtectedUnmanagedForestAEZ14,1975,0.045072
USA,root,ProtectedGrasslandAEZ15,ProtectedGrasslandAEZ15,1975,29.227752
Canada,root,ProtectedGrasslandAEZ15,ProtectedGrasslandAEZ15,1975,21.367539
Western Europe,root,ProtectedGrasslandAEZ15,ProtectedGrasslandAEZ15,1975,5.656473
Japan,root,ProtectedGrasslandAEZ15,ProtectedGrasslandAEZ15,1975,0.575181
Australia_NZ,root,ProtectedGrasslandAEZ15,ProtectedGrasslandAEZ15,1975,1.866474
Former Soviet Union,root,ProtectedGrasslandAEZ15,ProtectedGrasslandAEZ15,1975,415.930482
China,root,ProtectedGrasslandAEZ15,ProtectedGrasslandAEZ15,1975,67.104909
Middle East,root,ProtectedGrasslandAEZ15,ProtectedGrasslandAEZ15,1975,0
Africa,root,ProtectedGrasslandAEZ15,ProtectedGrasslandAEZ15,1975,0
Latin America,root,ProtectedGrasslandAEZ15,ProtectedGrasslandAEZ15,1975,32.129568
Southeast Asia,root,ProtectedGrasslandAEZ15,ProtectedGrasslandAEZ15,1975,1.398897
Eastern Europe,root,ProtectedGrasslandAEZ15,ProtectedGrasslandAEZ15,1975,0.035118
Korea,root,ProtectedGrasslandAEZ15,ProtectedGrasslandAEZ15,1975,0
India,root,ProtectedGrasslandAEZ15,ProtectedGrasslandAEZ15,1975,2.040795
USA,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,1975,0.297126
Canada,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,1975,0.45054
Western Europe,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,1975,0.261567
Japan,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,1975,0
Australia_NZ,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,1975,0
Former Soviet Union,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,1975,2.511504
China,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,1975,5.357763
Middle East,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,1975,0
Africa,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,1975,0
Latin America,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,1975,6.058791
Southeast Asia,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,1975,1.77867
Eastern Europe,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,1975,0
Korea,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,1975,0
India,root,ProtectedShrublandAEZ15,ProtectedShrublandAEZ15,1975,1.673064
USA,root,ProtectedUnmanagedForestAEZ15,ProtectedUnmanagedForestAEZ15,1975,353.905173
Canada,root,ProtectedUnmanagedForestAEZ15,ProtectedUnmanagedForestAEZ15,1975,2507.950557
Western Europe,root,ProtectedUnmanagedForestAEZ15,ProtectedUnmanagedForestAEZ15,1975,403.062687
Japan,root,ProtectedUnmanagedForestAEZ15,ProtectedUnmanagedForestAEZ15,1975,2.529585
Australia_NZ,root,ProtectedUnmanagedForestAEZ15,ProtectedUnmanagedForestAEZ15,1975,1.13706
Former Soviet Union,root,ProtectedUnmanagedForestAEZ15,ProtectedUnmanagedForestAEZ15,1975,4263.095133
China,root,ProtectedUnmanagedForestAEZ15,ProtectedUnmanagedForestAEZ15,1975,134.819001
Middle East,root,ProtectedUnmanagedForestAEZ15,ProtectedUnmanagedForestAEZ15,1975,0
Africa,root,ProtectedUnmanagedForestAEZ15,ProtectedUnmanagedForestAEZ15,1975,0
Latin America,root,ProtectedUnmanagedForestAEZ15,ProtectedUnmanagedForestAEZ15,1975,26.281233
Southeast Asia,root,ProtectedUnmanagedForestAEZ15,ProtectedUnmanagedForestAEZ15,1975,3.496725
Eastern Europe,root,ProtectedUnmanagedForestAEZ15,ProtectedUnmanagedForestAEZ15,1975,5.267412
Korea,root,ProtectedUnmanagedForestAEZ15,ProtectedUnmanagedForestAEZ15,1975,0
India,root,ProtectedUnmanagedForestAEZ15,ProtectedUnmanagedForestAEZ15,1975,0.907992
USA,root,ProtectedGrasslandAEZ16,ProtectedGrasslandAEZ16,1975,0
Canada,root,ProtectedGrasslandAEZ16,ProtectedGrasslandAEZ16,1975,0.303462
Western Europe,root,ProtectedGrasslandAEZ16,ProtectedGrasslandAEZ16,1975,1.257075
Japan,root,ProtectedGrasslandAEZ16,ProtectedGrasslandAEZ16,1975,0
Australia_NZ,root,ProtectedGrasslandAEZ16,ProtectedGrasslandAEZ16,1975,7.594218
Former Soviet Union,root,ProtectedGrasslandAEZ16,ProtectedGrasslandAEZ16,1975,1.626129
China,root,ProtectedGrasslandAEZ16,ProtectedGrasslandAEZ16,1975,56.037042
Middle East,root,ProtectedGrasslandAEZ16,ProtectedGrasslandAEZ16,1975,0
Africa,root,ProtectedGrasslandAEZ16,ProtectedGrasslandAEZ16,1975,0
Latin America,root,ProtectedGrasslandAEZ16,ProtectedGrasslandAEZ16,1975,22.582953
Southeast Asia,root,ProtectedGrasslandAEZ16,ProtectedGrasslandAEZ16,1975,3.13758
Eastern Europe,root,ProtectedGrasslandAEZ16,ProtectedGrasslandAEZ16,1975,0
Korea,root,ProtectedGrasslandAEZ16,ProtectedGrasslandAEZ16,1975,0
India,root,ProtectedGrasslandAEZ16,ProtectedGrasslandAEZ16,1975,0.805824
USA,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,1975,0
Canada,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,1975,0
Western Europe,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,1975,0.081423
Japan,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,1975,0
Australia_NZ,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,1975,0
Former Soviet Union,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,1975,0
China,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,1975,11.254491
Middle East,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,1975,0
Africa,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,1975,0
Latin America,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,1975,4.833063
Southeast Asia,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,1975,0.966717
Eastern Europe,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,1975,0
Korea,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,1975,0
India,root,ProtectedShrublandAEZ16,ProtectedShrublandAEZ16,1975,1.951326
USA,root,ProtectedUnmanagedForestAEZ16,ProtectedUnmanagedForestAEZ16,1975,18.686916
Canada,root,ProtectedUnmanagedForestAEZ16,ProtectedUnmanagedForestAEZ16,1975,42.840702
Western Europe,root,ProtectedUnmanagedForestAEZ16,ProtectedUnmanagedForestAEZ16,1975,26.240868
Japan,root,ProtectedUnmanagedForestAEZ16,ProtectedUnmanagedForestAEZ16,1975,0
Australia_NZ,root,ProtectedUnmanagedForestAEZ16,ProtectedUnmanagedForestAEZ16,1975,2.824434
Former Soviet Union,root,ProtectedUnmanagedForestAEZ16,ProtectedUnmanagedForestAEZ16,1975,14.331825
China,root,ProtectedUnmanagedForestAEZ16,ProtectedUnmanagedForestAEZ16,1975,12.212505
Middle East,root,ProtectedUnmanagedForestAEZ16,ProtectedUnmanagedForestAEZ16,1975,0
Africa,root,ProtectedUnmanagedForestAEZ16,ProtectedUnmanagedForestAEZ16,1975,0
Latin America,root,ProtectedUnmanagedForestAEZ16,ProtectedUnmanagedForestAEZ16,1975,34.150599
Southeast Asia,root,ProtectedUnmanagedForestAEZ16,ProtectedUnmanagedForestAEZ16,1975,7.292178
Eastern Europe,root,ProtectedUnmanagedForestAEZ16,ProtectedUnmanagedForestAEZ16,1975,5.564745
Korea,root,ProtectedUnmanagedForestAEZ16,ProtectedUnmanagedForestAEZ16,1975,0
India,root,ProtectedUnmanagedForestAEZ16,ProtectedUnmanagedForestAEZ16,1975,0.628155
USA,root,ProtectedGrasslandAEZ17,ProtectedGrasslandAEZ17,1975,0
Canada,root,ProtectedGrasslandAEZ17,ProtectedGrasslandAEZ17,1975,0
Western Europe,root,ProtectedGrasslandAEZ17,ProtectedGrasslandAEZ17,1975,0
Japan,root,ProtectedGrasslandAEZ17,ProtectedGrasslandAEZ17,1975,0
Australia_NZ,root,ProtectedGrasslandAEZ17,ProtectedGrasslandAEZ17,1975,2.356758
Former Soviet Union,root,ProtectedGrasslandAEZ17,ProtectedGrasslandAEZ17,1975,0
China,root,ProtectedGrasslandAEZ17,ProtectedGrasslandAEZ17,1975,2.248938
Middle East,root,ProtectedGrasslandAEZ17,ProtectedGrasslandAEZ17,1975,0
Africa,root,ProtectedGrasslandAEZ17,ProtectedGrasslandAEZ17,1975,0
Latin America,root,ProtectedGrasslandAEZ17,ProtectedGrasslandAEZ17,1975,1.292247
Southeast Asia,root,ProtectedGrasslandAEZ17,ProtectedGrasslandAEZ17,1975,0
Eastern Europe,root,ProtectedGrasslandAEZ17,ProtectedGrasslandAEZ17,1975,0
Korea,root,ProtectedGrasslandAEZ17,ProtectedGrasslandAEZ17,1975,0
India,root,ProtectedGrasslandAEZ17,ProtectedGrasslandAEZ17,1975,0
USA,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,1975,0
Canada,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,1975,0
Western Europe,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,1975,0
Japan,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,1975,0
Australia_NZ,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,1975,0.659259
Former Soviet Union,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,1975,0
China,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,1975,0.153828
Middle East,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,1975,0
Africa,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,1975,0
Latin America,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,1975,0
Southeast Asia,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,1975,0
Eastern Europe,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,1975,0
Korea,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,1975,0
India,root,ProtectedShrublandAEZ17,ProtectedShrublandAEZ17,1975,0
USA,root,ProtectedUnmanagedForestAEZ17,ProtectedUnmanagedForestAEZ17,1975,0
Canada,root,ProtectedUnmanagedForestAEZ17,ProtectedUnmanagedForestAEZ17,1975,0
Western Europe,root,ProtectedUnmanagedForestAEZ17,ProtectedUnmanagedForestAEZ17,1975,0
Japan,root,ProtectedUnmanagedForestAEZ17,ProtectedUnmanagedForestAEZ17,1975,0
Australia_NZ,root,ProtectedUnmanagedForestAEZ17,ProtectedUnmanagedForestAEZ17,1975,2.111499
Former Soviet Union,root,ProtectedUnmanagedForestAEZ17,ProtectedUnmanagedForestAEZ17,1975,0
China,root,ProtectedUnmanagedForestAEZ17,ProtectedUnmanagedForestAEZ17,1975,0.592911
Middle East,root,ProtectedUnmanagedForestAEZ17,ProtectedUnmanagedForestAEZ17,1975,0
Africa,root,ProtectedUnmanagedForestAEZ17,ProtectedUnmanagedForestAEZ17,1975,0
Latin America,root,ProtectedUnmanagedForestAEZ17,ProtectedUnmanagedForestAEZ17,1975,12.925809
Southeast Asia,root,ProtectedUnmanagedForestAEZ17,ProtectedUnmanagedForestAEZ17,1975,0
Eastern Europe,root,ProtectedUnmanagedForestAEZ17,ProtectedUnmanagedForestAEZ17,1975,0
Korea,root,ProtectedUnmanagedForestAEZ17,ProtectedUnmanagedForestAEZ17,1975,0
India,root,ProtectedUnmanagedForestAEZ17,ProtectedUnmanagedForestAEZ17,1975,0
USA,root,ProtectedGrasslandAEZ18,ProtectedGrasslandAEZ18,1975,0
Canada,root,ProtectedGrasslandAEZ18,ProtectedGrasslandAEZ18,1975,0
Western Europe,root,ProtectedGrasslandAEZ18,ProtectedGrasslandAEZ18,1975,0
Japan,root,ProtectedGrasslandAEZ18,ProtectedGrasslandAEZ18,1975,0
Australia_NZ,root,ProtectedGrasslandAEZ18,ProtectedGrasslandAEZ18,1975,0
Former Soviet Union,root,ProtectedGrasslandAEZ18,ProtectedGrasslandAEZ18,1975,0
China,root,ProtectedGrasslandAEZ18,ProtectedGrasslandAEZ18,1975,0
Middle East,root,ProtectedGrasslandAEZ18,ProtectedGrasslandAEZ18,1975,0
Africa,root,ProtectedGrasslandAEZ18,ProtectedGrasslandAEZ18,1975,0
Latin America,root,ProtectedGrasslandAEZ18,ProtectedGrasslandAEZ18,1975,0.032715
Southeast Asia,root,ProtectedGrasslandAEZ18,ProtectedGrasslandAEZ18,1975,0
Eastern Europe,root,ProtectedGrasslandAEZ18,ProtectedGrasslandAEZ18,1975,0
Korea,root,ProtectedGrasslandAEZ18,ProtectedGrasslandAEZ18,1975,0
India,root,ProtectedGrasslandAEZ18,ProtectedGrasslandAEZ18,1975,0
USA,root,ProtectedShrublandAEZ18,ProtectedShrublandAEZ18,1975,0
Canada,root,ProtectedShrublandAEZ18,ProtectedShrublandAEZ18,1975,0
Western Europe,root,ProtectedShrublandAEZ18,ProtectedShrublandAEZ18,1975,0
Japan,root,ProtectedShrublandAEZ18,ProtectedShrublandAEZ18,1975,0
Australia_NZ,root,ProtectedShrublandAEZ18,ProtectedShrublandAEZ18,1975,0
Former Soviet Union,root,ProtectedShrublandAEZ18,ProtectedShrublandAEZ18,1975,0
China,root,ProtectedShrublandAEZ18,ProtectedShrublandAEZ18,1975,0
Middle East,root,ProtectedShrublandAEZ18,ProtectedShrublandAEZ18,1975,0
Africa,root,ProtectedShrublandAEZ18,ProtectedShrublandAEZ18,1975,0
Latin America,root,ProtectedShrublandAEZ18,ProtectedShrublandAEZ18,1975,0
Southeast Asia,root,ProtectedShrublandAEZ18,ProtectedShrublandAEZ18,1975,0
Eastern Europe,root,ProtectedShrublandAEZ18,ProtectedShrublandAEZ18,1975,0
Korea,root,ProtectedShrublandAEZ18,ProtectedShrublandAEZ18,1975,0
India,root,ProtectedShrublandAEZ18,ProtectedShrublandAEZ18,1975,0
USA,root,ProtectedUnmanagedForestAEZ18,ProtectedUnmanagedForestAEZ18,1975,0
Canada,root,ProtectedUnmanagedForestAEZ18,ProtectedUnmanagedForestAEZ18,1975,0
Western Europe,root,ProtectedUnmanagedForestAEZ18,ProtectedUnmanagedForestAEZ18,1975,0
Japan,root,ProtectedUnmanagedForestAEZ18,ProtectedUnmanagedForestAEZ18,1975,0
Australia_NZ,root,ProtectedUnmanagedForestAEZ18,ProtectedUnmanagedForestAEZ18,1975,0
Former Soviet Union,root,ProtectedUnmanagedForestAEZ18,ProtectedUnmanagedForestAEZ18,1975,0
China,root,ProtectedUnmanagedForestAEZ18,ProtectedUnmanagedForestAEZ18,1975,0
Middle East,root,ProtectedUnmanagedForestAEZ18,ProtectedUnmanagedForestAEZ18,1975,0
Africa,root,ProtectedUnmanagedForestAEZ18,ProtectedUnmanagedForestAEZ18,1975,0
Latin America,root,ProtectedUnmanagedForestAEZ18,ProtectedUnmanagedForestAEZ18,1975,5.307786
Southeast Asia,root,ProtectedUnmanagedForestAEZ18,ProtectedUnmanagedForestAEZ18,1975,0
Eastern Europe,root,ProtectedUnmanagedForestAEZ18,ProtectedUnmanagedForestAEZ18,1975,0
Korea,root,ProtectedUnmanagedForestAEZ18,ProtectedUnmanagedForestAEZ18,1975,0
India,root,ProtectedUnmanagedForestAEZ18,ProtectedUnmanagedForestAEZ18,1975,0
USA,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1990,0
Canada,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1990,0
Western Europe,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1990,0
Japan,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1990,0
Australia_NZ,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1990,51.693903
Former Soviet Union,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1990,0
China,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1990,0
Middle East,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1990,0.695511
Africa,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1990,186.847335
Latin America,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1990,8.754615
Southeast Asia,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1990,0
Eastern Europe,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1990,0
Korea,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1990,0
India,root,ProtectedGrasslandAEZ01,ProtectedGrasslandAEZ01,1990,0
USA,root,ProtectedShrublandAEZ01,ProtectedShrublandAEZ01,1990,0
Canada,root,ProtectedShrublandAEZ01,ProtectedShrublandAEZ01,1990,0
Western Europe,root,ProtectedShrublandAEZ01,ProtectedShrublandAEZ01,1990,0
Japan,root,ProtectedShrublandAEZ01,ProtectedShrublandAEZ01,1990,0
Australia_NZ,root,ProtectedShrublandAEZ01,ProtectedShrublandAEZ01,1990,193.735512
Former Soviet Union,root,ProtectedShrublandAEZ01,ProtectedShrublandAEZ01,1990,0
China,root,ProtectedShrublandAEZ01,ProtectedShrublandAEZ01,1990,0
Middle East,root,ProtectedShrublandAEZ01,ProtectedShrublandAEZ01,1990,119.937933
Africa,root,ProtectedShrublandAEZ01,ProtectedShrublandAEZ01,1990,473.535792
Latin America,root,ProtectedShrublandAEZ01,ProtectedShrublandAEZ01,1990,51.479964
Southeast Asia,root,ProtectedShrublandAEZ01,ProtectedShrublandAEZ01,1990,42.882741
Eastern Europe,root,ProtectedShrublandAEZ01,ProtectedShrublandAEZ01,1990,0
Korea,root,ProtectedShrublandAEZ01,ProtectedShrublandAEZ01,1990,0
India,root,ProtectedShrublandAEZ01,ProtectedShrublandAEZ01,1990,23.821803
USA,root,ProtectedUnmanagedForestAEZ01,ProtectedUnmanagedForestAEZ01,1990,0
Canada,root,ProtectedUnmanagedForestAEZ01,ProtectedUnmanagedForestAEZ01,1990,0
Western Europe,root,ProtectedUnmanagedForestAEZ01,ProtectedUnmanagedForestAEZ01,1990,0
Japan,root,ProtectedUnmanagedForestAEZ01,ProtectedUnmanagedForestAEZ01,1990,0
Australia_NZ,root,ProtectedUnmanagedForestAEZ01,ProtectedUnmanagedForestAEZ01,1990,0.029682
Former Soviet Union,root,ProtectedUnmanagedForestAEZ01,ProtectedUnmanagedForestAEZ01,1990,0
China,root,ProtectedUnmanagedForestAEZ01,ProtectedUnmanagedForestAEZ01,1990,0
Middle East,root,ProtectedUnmanagedForestAEZ01,ProtectedUnmanagedForestAEZ01,1990,0
Africa,root,ProtectedUnmanagedForestAEZ01,ProtectedUnmanagedForestAEZ01,1990,2.344806
Latin America,root,ProtectedUnmanagedForestAEZ01,ProtectedUnmanagedForestAEZ01,1990,15.808626
Southeast Asia,root,ProtectedUnmanagedForestAEZ01,ProtectedUnmanagedForestAEZ01,1990,0
Eastern Europe,root,ProtectedUnmanagedForestAEZ01,ProtectedUnmanagedForestAEZ01,1990,0
Korea,root,ProtectedUnmanagedForestAEZ01,ProtectedUnmanagedForestAEZ01,1990,0
India,root,ProtectedUnmanagedForestAEZ01,ProtectedUnmanagedForestAEZ01,1990,0
USA,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1990,0
Canada,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1990,0
Western Europe,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1990,0
Japan,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1990,0
Australia_NZ,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1990,201.73203
Former Soviet Union,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1990,0
China,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1990,0
Middle East,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1990,0.158571
Africa,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1990,421.413228
Latin America,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1990,5.238234
Southeast Asia,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1990,0
Eastern Europe,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1990,0
Korea,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1990,0
India,root,ProtectedGrasslandAEZ02,ProtectedGrasslandAEZ02,1990,3.083778
USA,root,ProtectedShrublandAEZ02,ProtectedShrublandAEZ02,1990,0
Canada,root,ProtectedShrublandAEZ02,ProtectedShrublandAEZ02,1990,0
Western Europe,root,ProtectedShrublandAEZ02,ProtectedShrublandAEZ02,1990,0
Japan,root,ProtectedShrublandAEZ02,ProtectedShrublandAEZ02,1990,0
Australia_NZ,root,ProtectedShrublandAEZ02,ProtectedShrublandAEZ02,1990,125.425062
Former Soviet Union,root,ProtectedShrublandAEZ02,ProtectedShrublandAEZ02,1990,0
China,root,ProtectedShrublandAEZ02,ProtectedShrublandAEZ02,1990,0
Middle East,root,ProtectedShrublandAEZ02,ProtectedShrublandAEZ02,1990,0.422703
Africa,root,ProtectedShrublandAEZ02,ProtectedShrublandAEZ02,1990,131.15943
Latin America,root,ProtectedShrublandAEZ02,ProtectedShrublandAEZ02,1990,50.519673
Southeast Asia,root,ProtectedShrublandAEZ02,ProtectedShrublandAEZ02,1990,0
Eastern Europe,root,ProtectedShrublandAEZ02,ProtectedShrublandAEZ02,1990,0
Korea,root,ProtectedShrublandAEZ02,ProtectedShrublandAEZ02,1990,0
India,root,ProtectedShrublandAEZ02,ProtectedShrublandAEZ02,1990,19.614987
USA,root,ProtectedUnmanagedForestAEZ02,ProtectedUnmanagedForestAEZ02,1990,0
Canada,root,ProtectedUnmanagedForestAEZ02,ProtectedUnmanagedForestAEZ02,1990,0
Western Europe,root,ProtectedUnmanagedForestAEZ02,ProtectedUnmanagedForestAEZ02,1990,0
Japan,root,ProtectedUnmanagedForestAEZ02,ProtectedUnmanagedForestAEZ02,1990,0
Australia_NZ,root,ProtectedUnmanagedForestAEZ02,ProtectedUnmanagedForestAEZ02,1990,0
Former Soviet Union,root,ProtectedUnmanagedForestAEZ02,ProtectedUnmanagedForestAEZ02,1990,0
China,root,ProtectedUnmanagedForestAEZ02,ProtectedUnmanagedForestAEZ02,1990,0
Middle East,root,ProtectedUnmanagedForestAEZ02,ProtectedUnmanagedForestAEZ02,1990,0
Africa,root,ProtectedUnmanagedForestAEZ02,ProtectedUnmanagedForestAEZ02,1990,10.419561
Latin America,root,ProtectedUnmanagedForestAEZ02,ProtectedUnmanagedForestAEZ02,1990,24.634251
Southeast Asia,root,ProtectedUnmanagedForestAEZ02,ProtectedUnmanagedForestAEZ02,1990,0
Eastern Europe,root,ProtectedUnmanagedForestAEZ02,ProtectedUnmanagedForestAEZ02,1990,0
Korea,root,ProtectedUnmanagedForestAEZ02,ProtectedUnmanagedForestAEZ02,1990,0
India,root,ProtectedUnmanagedForestAEZ02,ProtectedUnmanagedForestAEZ02,1990,22.255578
USA,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1990,0
Canada,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1990,0
Western Europe,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1990,0
Japan,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1990,0
Australia_NZ,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1990,144.949986
Former Soviet Union,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1990,0
China,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1990,0
Middle East,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1990,0.206136
Africa,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1990,864.558729
Latin America,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1990,42.692067
Southeast Asia,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1990,0.025992
Eastern Europe,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1990,0
Korea,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1990,0
India,root,ProtectedGrasslandAEZ03,ProtectedGrasslandAEZ03,1990,103.217679
USA,root,ProtectedShrublandAEZ03,ProtectedShrublandAEZ03,1990,0
Canada,root,ProtectedShrublandAEZ03,ProtectedShrublandAEZ03,1990,0
Western Europe,root,ProtectedShrublandAEZ03,ProtectedShrublandAEZ03,1990,0
Japan,root,ProtectedShrublandAEZ03,ProtectedShrublandAEZ03,1990,0
Australia_NZ,root,ProtectedShrublandAEZ03,ProtectedShrublandAEZ03,1990,6.292872
Former Soviet Union,root,ProtectedShrublandAEZ03,ProtectedShrublandAEZ03,1990,0
China,root,ProtectedShrublandAEZ03,ProtectedShrublandAEZ03,1990,0
Middle East,root,ProtectedShrublandAEZ03,ProtectedShrublandAEZ03,1990,1.228185
Africa,root,ProtectedShrublandAEZ03,ProtectedShrublandAEZ03,1990,59.698737
Latin America,root,ProtectedShrublandAEZ03,ProtectedShrublandAEZ03,1990,243.299052
Southeast Asia,root,ProtectedShrublandAEZ03,ProtectedShrublandAEZ03,1990,0.022239
Eastern Europe,root,ProtectedShrublandAEZ03,ProtectedShrublandAEZ03,1990,0
Korea,root,ProtectedShrublandAEZ03,ProtectedShrublandAEZ03,1990,0
India,root,ProtectedShrublandAEZ03,ProtectedShrublandAEZ03,1990,31.913451
USA,root,ProtectedUnmanagedForestAEZ03,ProtectedUnmanagedForestAEZ03,1990,0
Canada,root,ProtectedUnmanagedForestAEZ03,ProtectedUnmanagedForestAEZ03,1990,0
Western Europe,root,ProtectedUnmanagedForestAEZ03,ProtectedUnmanagedForestAEZ03,1990,0
Japan,root,ProtectedUnmanagedForestAEZ03,ProtectedUnmanagedForestAEZ03,1990,0
Australia_NZ,root,ProtectedUnmanagedForestAEZ03,ProtectedUnmanagedForestAEZ03,1990,0.541161
Former Soviet Union,root,ProtectedUnmanagedForestAEZ03,ProtectedUnmanagedForestAEZ03,1990,0
China,root,ProtectedUnmanagedForestAEZ03,ProtectedUnmanagedForestAEZ03,1990,0
Middle East,root,ProtectedUnmanagedForestAEZ03,ProtectedUnmanagedForestAEZ03,1990,0
Africa,root,ProtectedUnmanagedForestAEZ03,ProtectedUnmanagedForestAEZ03,1990,94.917033
Latin America,root,ProtectedUnmanagedForestAEZ03,ProtectedUnmanagedForestAEZ03,1990,90.828351
Southeast Asia,root,ProtectedUnmanagedForestAEZ03,ProtectedUnmanagedForestAEZ03,1990,2.545218
Eastern Europe,root,ProtectedUnmanagedForestAEZ03,ProtectedUnmanagedForestAEZ03,1990,0
Korea,root,ProtectedUnmanagedForestAEZ03,ProtectedUnmanagedForestAEZ03,1990,0
India,root,ProtectedUnmanagedForestAEZ03,ProtectedUnmanagedForestAEZ03,1990,160.580097
USA,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1990,0
Canada,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1990,0
Western Europe,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1990,0.164133
Japan,root,ProtectedGrasslandAEZ04,ProtectedGrasslandAEZ04,1990,0
