INPUT_TABLE
Variable ID
LN1_UnmgdAllocation

region,LandAllocatorRoot,LandNode1,UnmanagedLandLeaf1,year,allocation
Southeast Asia,root,ProtectedUnmanagedPastureAEZ01,ProtectedUnmanagedPastureAEZ01,2005,3.838392
Eastern Europe,root,ProtectedUnmanagedPastureAEZ01,ProtectedUnmanagedPastureAEZ01,2005,0
Korea,root,ProtectedUnmanagedPastureAEZ01,ProtectedUnmanagedPastureAEZ01,2005,0
India,root,ProtectedUnmanagedPastureAEZ01,ProtectedUnmanagedPastureAEZ01,2005,1.834173
USA,root,ProtectedUnmanagedPastureAEZ02,ProtectedUnmanagedPastureAEZ02,2005,0
Canada,root,ProtectedUnmanagedPastureAEZ02,ProtectedUnmanagedPastureAEZ02,2005,0
Western Europe,root,ProtectedUnmanagedPastureAEZ02,ProtectedUnmanagedPastureAEZ02,2005,0
Japan,root,ProtectedUnmanagedPastureAEZ02,ProtectedUnmanagedPastureAEZ02,2005,0
Australia_NZ,root,ProtectedUnmanagedPastureAEZ02,ProtectedUnmanagedPastureAEZ02,2005,317.625012
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ02,ProtectedUnmanagedPastureAEZ02,2005,0
China,root,ProtectedUnmanagedPastureAEZ02,ProtectedUnmanagedPastureAEZ02,2005,0
Middle East,root,ProtectedUnmanagedPastureAEZ02,ProtectedUnmanagedPastureAEZ02,2005,0.050778
Africa,root,ProtectedUnmanagedPastureAEZ02,ProtectedUnmanagedPastureAEZ02,2005,810.94203
Latin America,root,ProtectedUnmanagedPastureAEZ02,ProtectedUnmanagedPastureAEZ02,2005,51.111333
Southeast Asia,root,ProtectedUnmanagedPastureAEZ02,ProtectedUnmanagedPastureAEZ02,2005,0
Eastern Europe,root,ProtectedUnmanagedPastureAEZ02,ProtectedUnmanagedPastureAEZ02,2005,0
Korea,root,ProtectedUnmanagedPastureAEZ02,ProtectedUnmanagedPastureAEZ02,2005,0
India,root,ProtectedUnmanagedPastureAEZ02,ProtectedUnmanagedPastureAEZ02,2005,5.799564
USA,root,ProtectedUnmanagedPastureAEZ03,ProtectedUnmanagedPastureAEZ03,2005,0
Canada,root,ProtectedUnmanagedPastureAEZ03,ProtectedUnmanagedPastureAEZ03,2005,0
Western Europe,root,ProtectedUnmanagedPastureAEZ03,ProtectedUnmanagedPastureAEZ03,2005,0
Japan,root,ProtectedUnmanagedPastureAEZ03,ProtectedUnmanagedPastureAEZ03,2005,0
Australia_NZ,root,ProtectedUnmanagedPastureAEZ03,ProtectedUnmanagedPastureAEZ03,2005,169.488558
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ03,ProtectedUnmanagedPastureAEZ03,2005,0
China,root,ProtectedUnmanagedPastureAEZ03,ProtectedUnmanagedPastureAEZ03,2005,0
Middle East,root,ProtectedUnmanagedPastureAEZ03,ProtectedUnmanagedPastureAEZ03,2005,0.13626
Africa,root,ProtectedUnmanagedPastureAEZ03,ProtectedUnmanagedPastureAEZ03,2005,1063.11159
Latin America,root,ProtectedUnmanagedPastureAEZ03,ProtectedUnmanagedPastureAEZ03,2005,168.550605
Southeast Asia,root,ProtectedUnmanagedPastureAEZ03,ProtectedUnmanagedPastureAEZ03,2005,0.135882
Eastern Europe,root,ProtectedUnmanagedPastureAEZ03,ProtectedUnmanagedPastureAEZ03,2005,0
Korea,root,ProtectedUnmanagedPastureAEZ03,ProtectedUnmanagedPastureAEZ03,2005,0
India,root,ProtectedUnmanagedPastureAEZ03,ProtectedUnmanagedPastureAEZ03,2005,28.6272
USA,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,2005,0
Canada,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,2005,0
Western Europe,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,2005,0.058788
Japan,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,2005,0
Australia_NZ,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,2005,33.985845
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,2005,0
China,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,2005,2.337759
Middle East,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,2005,0
Africa,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,2005,1285.801821
Latin America,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,2005,355.57173
Southeast Asia,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,2005,9.448677
Eastern Europe,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,2005,0
Korea,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,2005,0
India,root,ProtectedUnmanagedPastureAEZ04,ProtectedUnmanagedPastureAEZ04,2005,6.678405
USA,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,2005,0
Canada,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,2005,0
Western Europe,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,2005,0
Japan,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,2005,0
Australia_NZ,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,2005,1.748088
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,2005,0
China,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,2005,14.012775
Middle East,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,2005,0
Africa,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,2005,559.342674
Latin America,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,2005,1026.550989
Southeast Asia,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,2005,13.058199
Eastern Europe,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,2005,0
Korea,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,2005,0
India,root,ProtectedUnmanagedPastureAEZ05,ProtectedUnmanagedPastureAEZ05,2005,0.879912
USA,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,2005,0
Canada,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,2005,0
Western Europe,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,2005,0
Japan,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,2005,0
Australia_NZ,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,2005,3.615264
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,2005,0
China,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,2005,26.40924
Middle East,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,2005,0
Africa,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,2005,352.937205
Latin America,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,2005,622.855917
Southeast Asia,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,2005,66.407328
Eastern Europe,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,2005,0
Korea,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,2005,0
India,root,ProtectedUnmanagedPastureAEZ06,ProtectedUnmanagedPastureAEZ06,2005,0.648063
USA,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,2005,1089.013113
Canada,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,2005,21.612978
Western Europe,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,2005,0.416232
Japan,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,2005,0
Australia_NZ,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,2005,2094.678891
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,2005,1243.428021
China,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,2005,1161.521352
Middle East,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,2005,821.102688
Africa,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,2005,1100.698668
Latin America,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,2005,751.255515
Southeast Asia,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,2005,66.23253
Eastern Europe,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,2005,0
Korea,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,2005,0
India,root,ProtectedUnmanagedPastureAEZ07,ProtectedUnmanagedPastureAEZ07,2005,5.602248
USA,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,2005,338.861574
Canada,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,2005,8.890515
Western Europe,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,2005,70.173171
Japan,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,2005,0
Australia_NZ,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,2005,169.510149
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,2005,424.790163
China,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,2005,461.33811
Middle East,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,2005,187.339923
Africa,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,2005,469.58391
Latin America,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,2005,258.488811
Southeast Asia,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,2005,121.113027
Eastern Europe,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,2005,3.099528
Korea,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,2005,0
India,root,ProtectedUnmanagedPastureAEZ08,ProtectedUnmanagedPastureAEZ08,2005,3.62034
USA,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,2005,59.541678
Canada,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,2005,15.882111
Western Europe,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,2005,87.073506
Japan,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,2005,0.014373
Australia_NZ,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,2005,82.773891
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,2005,181.595448
China,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,2005,130.863492
Middle East,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,2005,35.229933
Africa,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,2005,439.452585
Latin America,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,2005,157.662684
Southeast Asia,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,2005,3.794193
Eastern Europe,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,2005,23.542425
Korea,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,2005,0
India,root,ProtectedUnmanagedPastureAEZ09,ProtectedUnmanagedPastureAEZ09,2005,4.491612
USA,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,2005,187.072461
Canada,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,2005,14.388525
Western Europe,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,2005,168.134211
Japan,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,2005,0.24822
Australia_NZ,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,2005,48.15594
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,2005,237.022722
China,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,2005,80.285175
Middle East,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,2005,1.477062
Africa,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,2005,173.14902
Latin America,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,2005,104.291631
Southeast Asia,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,2005,3.003489
Eastern Europe,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,2005,94.803489
Korea,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,2005,0.018594
India,root,ProtectedUnmanagedPastureAEZ10,ProtectedUnmanagedPastureAEZ10,2005,4.990986
USA,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,2005,191.91519
Canada,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,2005,0.079551
Western Europe,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,2005,135.424629
Japan,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,2005,0.153594
Australia_NZ,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,2005,65.092824
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,2005,2.336301
China,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,2005,206.62542
Middle East,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,2005,0
Africa,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,2005,30.57516
Latin America,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,2005,83.593944
Southeast Asia,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,2005,7.841628
Eastern Europe,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,2005,22.696398
Korea,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,2005,0.028134
India,root,ProtectedUnmanagedPastureAEZ11,ProtectedUnmanagedPastureAEZ11,2005,2.818872
USA,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,2005,100.538613
Canada,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,2005,0
Western Europe,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,2005,34.612533
Japan,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,2005,0.037008
Australia_NZ,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,2005,88.019676
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,2005,1.342062
China,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,2005,324.920043
Middle East,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,2005,0
Africa,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,2005,1.332729
Latin America,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,2005,549.681003
Southeast Asia,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,2005,5.206896
Eastern Europe,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,2005,1.255158
Korea,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,2005,0
India,root,ProtectedUnmanagedPastureAEZ12,ProtectedUnmanagedPastureAEZ12,2005,0.402552
USA,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,2005,47.056266
Canada,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,2005,8.889831
Western Europe,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,2005,0.71316
Japan,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,2005,0
Australia_NZ,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,2005,0
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,2005,707.495436
China,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,2005,857.986191
Middle East,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,2005,0
Africa,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,2005,0
Latin America,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,2005,108.867834
Southeast Asia,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,2005,24.700401
Eastern Europe,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,2005,0
Korea,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,2005,0
India,root,ProtectedUnmanagedPastureAEZ13,ProtectedUnmanagedPastureAEZ13,2005,0.705213
USA,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,2005,10.476027
Canada,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,2005,3.745998
Western Europe,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,2005,17.65548
Japan,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,2005,0
Australia_NZ,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,2005,0
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,2005,182.920563
China,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,2005,835.894323
Middle East,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,2005,0
Africa,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,2005,0
Latin America,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,2005,62.675262
Southeast Asia,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,2005,12.487338
Eastern Europe,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,2005,0
Korea,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,2005,0
India,root,ProtectedUnmanagedPastureAEZ14,ProtectedUnmanagedPastureAEZ14,2005,2.910384
USA,root,ProtectedUnmanagedPastureAEZ15,ProtectedUnmanagedPastureAEZ15,2005,3.115008
Canada,root,ProtectedUnmanagedPastureAEZ15,ProtectedUnmanagedPastureAEZ15,2005,30.80349
Western Europe,root,ProtectedUnmanagedPastureAEZ15,ProtectedUnmanagedPastureAEZ15,2005,18.14085
Japan,root,ProtectedUnmanagedPastureAEZ15,ProtectedUnmanagedPastureAEZ15,2005,0.007857
Australia_NZ,root,ProtectedUnmanagedPastureAEZ15,ProtectedUnmanagedPastureAEZ15,2005,5.316786
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ15,ProtectedUnmanagedPastureAEZ15,2005,193.863429
China,root,ProtectedUnmanagedPastureAEZ15,ProtectedUnmanagedPastureAEZ15,2005,320.371362
Middle East,root,ProtectedUnmanagedPastureAEZ15,ProtectedUnmanagedPastureAEZ15,2005,0
Africa,root,ProtectedUnmanagedPastureAEZ15,ProtectedUnmanagedPastureAEZ15,2005,0
Latin America,root,ProtectedUnmanagedPastureAEZ15,ProtectedUnmanagedPastureAEZ15,2005,30.867939
Southeast Asia,root,ProtectedUnmanagedPastureAEZ15,ProtectedUnmanagedPastureAEZ15,2005,1.933209
Eastern Europe,root,ProtectedUnmanagedPastureAEZ15,ProtectedUnmanagedPastureAEZ15,2005,0.889668
Korea,root,ProtectedUnmanagedPastureAEZ15,ProtectedUnmanagedPastureAEZ15,2005,0
India,root,ProtectedUnmanagedPastureAEZ15,ProtectedUnmanagedPastureAEZ15,2005,1.837836
USA,root,ProtectedUnmanagedPastureAEZ16,ProtectedUnmanagedPastureAEZ16,2005,1.286505
Canada,root,ProtectedUnmanagedPastureAEZ16,ProtectedUnmanagedPastureAEZ16,2005,2.315034
Western Europe,root,ProtectedUnmanagedPastureAEZ16,ProtectedUnmanagedPastureAEZ16,2005,15.7212
Japan,root,ProtectedUnmanagedPastureAEZ16,ProtectedUnmanagedPastureAEZ16,2005,0
Australia_NZ,root,ProtectedUnmanagedPastureAEZ16,ProtectedUnmanagedPastureAEZ16,2005,26.346339
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ16,ProtectedUnmanagedPastureAEZ16,2005,3.488598
China,root,ProtectedUnmanagedPastureAEZ16,ProtectedUnmanagedPastureAEZ16,2005,80.513712
Middle East,root,ProtectedUnmanagedPastureAEZ16,ProtectedUnmanagedPastureAEZ16,2005,0
Africa,root,ProtectedUnmanagedPastureAEZ16,ProtectedUnmanagedPastureAEZ16,2005,0
Latin America,root,ProtectedUnmanagedPastureAEZ16,ProtectedUnmanagedPastureAEZ16,2005,17.54721
Southeast Asia,root,ProtectedUnmanagedPastureAEZ16,ProtectedUnmanagedPastureAEZ16,2005,1.811826
Eastern Europe,root,ProtectedUnmanagedPastureAEZ16,ProtectedUnmanagedPastureAEZ16,2005,0.770121
Korea,root,ProtectedUnmanagedPastureAEZ16,ProtectedUnmanagedPastureAEZ16,2005,0
India,root,ProtectedUnmanagedPastureAEZ16,ProtectedUnmanagedPastureAEZ16,2005,1.868013
USA,root,ProtectedUnmanagedPastureAEZ17,ProtectedUnmanagedPastureAEZ17,2005,0
Canada,root,ProtectedUnmanagedPastureAEZ17,ProtectedUnmanagedPastureAEZ17,2005,0
Western Europe,root,ProtectedUnmanagedPastureAEZ17,ProtectedUnmanagedPastureAEZ17,2005,0
Japan,root,ProtectedUnmanagedPastureAEZ17,ProtectedUnmanagedPastureAEZ17,2005,0
Australia_NZ,root,ProtectedUnmanagedPastureAEZ17,ProtectedUnmanagedPastureAEZ17,2005,5.11614
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ17,ProtectedUnmanagedPastureAEZ17,2005,0
China,root,ProtectedUnmanagedPastureAEZ17,ProtectedUnmanagedPastureAEZ17,2005,3.363894
Middle East,root,ProtectedUnmanagedPastureAEZ17,ProtectedUnmanagedPastureAEZ17,2005,0
Africa,root,ProtectedUnmanagedPastureAEZ17,ProtectedUnmanagedPastureAEZ17,2005,0
Latin America,root,ProtectedUnmanagedPastureAEZ17,ProtectedUnmanagedPastureAEZ17,2005,1.775718
Southeast Asia,root,ProtectedUnmanagedPastureAEZ17,ProtectedUnmanagedPastureAEZ17,2005,0
Eastern Europe,root,ProtectedUnmanagedPastureAEZ17,ProtectedUnmanagedPastureAEZ17,2005,0
Korea,root,ProtectedUnmanagedPastureAEZ17,ProtectedUnmanagedPastureAEZ17,2005,0
India,root,ProtectedUnmanagedPastureAEZ17,ProtectedUnmanagedPastureAEZ17,2005,0
USA,root,ProtectedUnmanagedPastureAEZ18,ProtectedUnmanagedPastureAEZ18,2005,0
Canada,root,ProtectedUnmanagedPastureAEZ18,ProtectedUnmanagedPastureAEZ18,2005,0
Western Europe,root,ProtectedUnmanagedPastureAEZ18,ProtectedUnmanagedPastureAEZ18,2005,0
Japan,root,ProtectedUnmanagedPastureAEZ18,ProtectedUnmanagedPastureAEZ18,2005,0
Australia_NZ,root,ProtectedUnmanagedPastureAEZ18,ProtectedUnmanagedPastureAEZ18,2005,0
Former Soviet Union,root,ProtectedUnmanagedPastureAEZ18,ProtectedUnmanagedPastureAEZ18,2005,0
China,root,ProtectedUnmanagedPastureAEZ18,ProtectedUnmanagedPastureAEZ18,2005,0
Middle East,root,ProtectedUnmanagedPastureAEZ18,ProtectedUnmanagedPastureAEZ18,2005,0
Africa,root,ProtectedUnmanagedPastureAEZ18,ProtectedUnmanagedPastureAEZ18,2005,0
Latin America,root,ProtectedUnmanagedPastureAEZ18,ProtectedUnmanagedPastureAEZ18,2005,0.804393
Southeast Asia,root,ProtectedUnmanagedPastureAEZ18,ProtectedUnmanagedPastureAEZ18,2005,0
Eastern Europe,root,ProtectedUnmanagedPastureAEZ18,ProtectedUnmanagedPastureAEZ18,2005,0
Korea,root,ProtectedUnmanagedPastureAEZ18,ProtectedUnmanagedPastureAEZ18,2005,0
India,root,ProtectedUnmanagedPastureAEZ18,ProtectedUnmanagedPastureAEZ18,2005,0
