INPUT_TABLE
Variable ID
LN1_UnmgdAllocation

region,LandAllocatorRoot,LandNode1,UnmanagedLandLeaf1,year,allocation
Korea,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1990,0
India,root,RockIceDesertAEZ01,RockIceDesertAEZ01,1990,14.20919
USA,root,TundraAEZ01,TundraAEZ01,1990,0
Canada,root,TundraAEZ01,TundraAEZ01,1990,0
Western Europe,root,TundraAEZ01,TundraAEZ01,1990,0
Japan,root,TundraAEZ01,TundraAEZ01,1990,0
Australia_NZ,root,TundraAEZ01,TundraAEZ01,1990,0
Former Soviet Union,root,TundraAEZ01,TundraAEZ01,1990,0
China,root,TundraAEZ01,TundraAEZ01,1990,0
Middle East,root,TundraAEZ01,TundraAEZ01,1990,0
Africa,root,TundraAEZ01,TundraAEZ01,1990,0
Latin America,root,TundraAEZ01,TundraAEZ01,1990,1.4419
Southeast Asia,root,TundraAEZ01,TundraAEZ01,1990,0
Eastern Europe,root,TundraAEZ01,TundraAEZ01,1990,0
Korea,root,TundraAEZ01,TundraAEZ01,1990,0
India,root,TundraAEZ01,TundraAEZ01,1990,0
USA,root,UrbanLandAEZ01,UrbanLandAEZ01,1990,0
Canada,root,UrbanLandAEZ01,UrbanLandAEZ01,1990,0
Western Europe,root,UrbanLandAEZ01,UrbanLandAEZ01,1990,0
Japan,root,UrbanLandAEZ01,UrbanLandAEZ01,1990,0
Australia_NZ,root,UrbanLandAEZ01,UrbanLandAEZ01,1990,0.00707
Former Soviet Union,root,UrbanLandAEZ01,UrbanLandAEZ01,1990,0
China,root,UrbanLandAEZ01,UrbanLandAEZ01,1990,0
Middle East,root,UrbanLandAEZ01,UrbanLandAEZ01,1990,2.31351
Africa,root,UrbanLandAEZ01,UrbanLandAEZ01,1990,5.86126
Latin America,root,UrbanLandAEZ01,UrbanLandAEZ01,1990,0.42134
Southeast Asia,root,UrbanLandAEZ01,UrbanLandAEZ01,1990,0.45489
Eastern Europe,root,UrbanLandAEZ01,UrbanLandAEZ01,1990,0
Korea,root,UrbanLandAEZ01,UrbanLandAEZ01,1990,0
India,root,UrbanLandAEZ01,UrbanLandAEZ01,1990,0.00954
USA,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1990,0
Canada,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1990,0
Western Europe,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1990,0
Japan,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1990,0
Australia_NZ,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1990,0
Former Soviet Union,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1990,0
China,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1990,0
Middle East,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1990,0.69978
Africa,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1990,8.9538
Latin America,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1990,2.56128
Southeast Asia,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1990,0
Eastern Europe,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1990,0
Korea,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1990,0
India,root,RockIceDesertAEZ02,RockIceDesertAEZ02,1990,9.17433
USA,root,TundraAEZ02,TundraAEZ02,1990,0
Canada,root,TundraAEZ02,TundraAEZ02,1990,0
Western Europe,root,TundraAEZ02,TundraAEZ02,1990,0
Japan,root,TundraAEZ02,TundraAEZ02,1990,0
Australia_NZ,root,TundraAEZ02,TundraAEZ02,1990,0
Former Soviet Union,root,TundraAEZ02,TundraAEZ02,1990,0
China,root,TundraAEZ02,TundraAEZ02,1990,0
Middle East,root,TundraAEZ02,TundraAEZ02,1990,0
Africa,root,TundraAEZ02,TundraAEZ02,1990,0
Latin America,root,TundraAEZ02,TundraAEZ02,1990,0.59624
Southeast Asia,root,TundraAEZ02,TundraAEZ02,1990,0
Eastern Europe,root,TundraAEZ02,TundraAEZ02,1990,0
Korea,root,TundraAEZ02,TundraAEZ02,1990,0
India,root,TundraAEZ02,TundraAEZ02,1990,0
USA,root,UrbanLandAEZ02,UrbanLandAEZ02,1990,0
Canada,root,UrbanLandAEZ02,UrbanLandAEZ02,1990,0
Western Europe,root,UrbanLandAEZ02,UrbanLandAEZ02,1990,0
Japan,root,UrbanLandAEZ02,UrbanLandAEZ02,1990,0
Australia_NZ,root,UrbanLandAEZ02,UrbanLandAEZ02,1990,0.02328
Former Soviet Union,root,UrbanLandAEZ02,UrbanLandAEZ02,1990,0
China,root,UrbanLandAEZ02,UrbanLandAEZ02,1990,0
Middle East,root,UrbanLandAEZ02,UrbanLandAEZ02,1990,0.04202
Africa,root,UrbanLandAEZ02,UrbanLandAEZ02,1990,1.44808
Latin America,root,UrbanLandAEZ02,UrbanLandAEZ02,1990,0.47407
Southeast Asia,root,UrbanLandAEZ02,UrbanLandAEZ02,1990,0
Eastern Europe,root,UrbanLandAEZ02,UrbanLandAEZ02,1990,0
Korea,root,UrbanLandAEZ02,UrbanLandAEZ02,1990,0
India,root,UrbanLandAEZ02,UrbanLandAEZ02,1990,0.55537
USA,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1990,0
Canada,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1990,0
Western Europe,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1990,0
Japan,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1990,0
Australia_NZ,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1990,0
Former Soviet Union,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1990,0
China,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1990,0
Middle East,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1990,0
Africa,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1990,4.31009
Latin America,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1990,0.48796
Southeast Asia,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1990,0
Eastern Europe,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1990,0
Korea,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1990,0
India,root,RockIceDesertAEZ03,RockIceDesertAEZ03,1990,0
USA,root,TundraAEZ03,TundraAEZ03,1990,0
Canada,root,TundraAEZ03,TundraAEZ03,1990,0
Western Europe,root,TundraAEZ03,TundraAEZ03,1990,0
Japan,root,TundraAEZ03,TundraAEZ03,1990,0
Australia_NZ,root,TundraAEZ03,TundraAEZ03,1990,0
Former Soviet Union,root,TundraAEZ03,TundraAEZ03,1990,0
China,root,TundraAEZ03,TundraAEZ03,1990,0
Middle East,root,TundraAEZ03,TundraAEZ03,1990,0
Africa,root,TundraAEZ03,TundraAEZ03,1990,0
Latin America,root,TundraAEZ03,TundraAEZ03,1990,1.00803
Southeast Asia,root,TundraAEZ03,TundraAEZ03,1990,0
Eastern Europe,root,TundraAEZ03,TundraAEZ03,1990,0
Korea,root,TundraAEZ03,TundraAEZ03,1990,0
India,root,TundraAEZ03,TundraAEZ03,1990,0
USA,root,UrbanLandAEZ03,UrbanLandAEZ03,1990,0
Canada,root,UrbanLandAEZ03,UrbanLandAEZ03,1990,0
Western Europe,root,UrbanLandAEZ03,UrbanLandAEZ03,1990,0
Japan,root,UrbanLandAEZ03,UrbanLandAEZ03,1990,0
Australia_NZ,root,UrbanLandAEZ03,UrbanLandAEZ03,1990,0.14606
Former Soviet Union,root,UrbanLandAEZ03,UrbanLandAEZ03,1990,0
China,root,UrbanLandAEZ03,UrbanLandAEZ03,1990,0
Middle East,root,UrbanLandAEZ03,UrbanLandAEZ03,1990,0.35993
Africa,root,UrbanLandAEZ03,UrbanLandAEZ03,1990,2.00903
Latin America,root,UrbanLandAEZ03,UrbanLandAEZ03,1990,1.28357
Southeast Asia,root,UrbanLandAEZ03,UrbanLandAEZ03,1990,0.0086
Eastern Europe,root,UrbanLandAEZ03,UrbanLandAEZ03,1990,0
Korea,root,UrbanLandAEZ03,UrbanLandAEZ03,1990,0
India,root,UrbanLandAEZ03,UrbanLandAEZ03,1990,4.82512
USA,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1990,0
Canada,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1990,0
Western Europe,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1990,0
Japan,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1990,0
Australia_NZ,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1990,0
Former Soviet Union,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1990,0
China,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1990,0
Middle East,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1990,0
Africa,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1990,3.96882
Latin America,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1990,0.67675
Southeast Asia,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1990,0.21048
Eastern Europe,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1990,0
Korea,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1990,0
India,root,RockIceDesertAEZ04,RockIceDesertAEZ04,1990,0
USA,root,TundraAEZ04,TundraAEZ04,1990,0
Canada,root,TundraAEZ04,TundraAEZ04,1990,0
Western Europe,root,TundraAEZ04,TundraAEZ04,1990,0
Japan,root,TundraAEZ04,TundraAEZ04,1990,0
Australia_NZ,root,TundraAEZ04,TundraAEZ04,1990,0
Former Soviet Union,root,TundraAEZ04,TundraAEZ04,1990,0
China,root,TundraAEZ04,TundraAEZ04,1990,0
Middle East,root,TundraAEZ04,TundraAEZ04,1990,0
Africa,root,TundraAEZ04,TundraAEZ04,1990,0
Latin America,root,TundraAEZ04,TundraAEZ04,1990,0.93713
Southeast Asia,root,TundraAEZ04,TundraAEZ04,1990,0
Eastern Europe,root,TundraAEZ04,TundraAEZ04,1990,0
Korea,root,TundraAEZ04,TundraAEZ04,1990,0
India,root,TundraAEZ04,TundraAEZ04,1990,0
USA,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,0
Canada,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,0
Western Europe,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,0.03239
Japan,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,0
Australia_NZ,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,0.02448
Former Soviet Union,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,0
China,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,0.27185
Middle East,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,0
Africa,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,2.11164
Latin America,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,3.64718
Southeast Asia,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,3.06803
Eastern Europe,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,0
Korea,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,0
India,root,UrbanLandAEZ04,UrbanLandAEZ04,1990,4.12733
USA,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1990,0
Canada,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1990,0
Western Europe,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1990,0
Japan,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1990,0
Australia_NZ,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1990,0
Former Soviet Union,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1990,0
China,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1990,0.21375
Middle East,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1990,0
Africa,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1990,5.55285
Latin America,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1990,3.59601
Southeast Asia,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1990,0
Eastern Europe,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1990,0
Korea,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1990,0
India,root,RockIceDesertAEZ05,RockIceDesertAEZ05,1990,0.06188
USA,root,TundraAEZ05,TundraAEZ05,1990,0
Canada,root,TundraAEZ05,TundraAEZ05,1990,0
Western Europe,root,TundraAEZ05,TundraAEZ05,1990,0
Japan,root,TundraAEZ05,TundraAEZ05,1990,0
Australia_NZ,root,TundraAEZ05,TundraAEZ05,1990,0
Former Soviet Union,root,TundraAEZ05,TundraAEZ05,1990,0
China,root,TundraAEZ05,TundraAEZ05,1990,0
Middle East,root,TundraAEZ05,TundraAEZ05,1990,0
Africa,root,TundraAEZ05,TundraAEZ05,1990,0
Latin America,root,TundraAEZ05,TundraAEZ05,1990,2.67971
Southeast Asia,root,TundraAEZ05,TundraAEZ05,1990,0
Eastern Europe,root,TundraAEZ05,TundraAEZ05,1990,0
Korea,root,TundraAEZ05,TundraAEZ05,1990,0
India,root,TundraAEZ05,TundraAEZ05,1990,0
USA,root,UrbanLandAEZ05,UrbanLandAEZ05,1990,0
Canada,root,UrbanLandAEZ05,UrbanLandAEZ05,1990,0
Western Europe,root,UrbanLandAEZ05,UrbanLandAEZ05,1990,0
Japan,root,UrbanLandAEZ05,UrbanLandAEZ05,1990,0
Australia_NZ,root,UrbanLandAEZ05,UrbanLandAEZ05,1990,0.06559
Former Soviet Union,root,UrbanLandAEZ05,UrbanLandAEZ05,1990,0
China,root,UrbanLandAEZ05,UrbanLandAEZ05,1990,1.06754
Middle East,root,UrbanLandAEZ05,UrbanLandAEZ05,1990,0
Africa,root,UrbanLandAEZ05,UrbanLandAEZ05,1990,3.75724
Latin America,root,UrbanLandAEZ05,UrbanLandAEZ05,1990,7.14374
Southeast Asia,root,UrbanLandAEZ05,UrbanLandAEZ05,1990,2.77385
Eastern Europe,root,UrbanLandAEZ05,UrbanLandAEZ05,1990,0
Korea,root,UrbanLandAEZ05,UrbanLandAEZ05,1990,0
India,root,UrbanLandAEZ05,UrbanLandAEZ05,1990,0.61159
USA,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1990,0
Canada,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1990,0
Western Europe,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1990,0
Japan,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1990,0
Australia_NZ,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1990,0
Former Soviet Union,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1990,0
China,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1990,0.06159
Middle East,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1990,0
Africa,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1990,5.77158
Latin America,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1990,0.91908
Southeast Asia,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1990,0.03254
Eastern Europe,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1990,0
Korea,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1990,0
India,root,RockIceDesertAEZ06,RockIceDesertAEZ06,1990,0
USA,root,TundraAEZ06,TundraAEZ06,1990,0
Canada,root,TundraAEZ06,TundraAEZ06,1990,0
Western Europe,root,TundraAEZ06,TundraAEZ06,1990,0
Japan,root,TundraAEZ06,TundraAEZ06,1990,0
Australia_NZ,root,TundraAEZ06,TundraAEZ06,1990,0
Former Soviet Union,root,TundraAEZ06,TundraAEZ06,1990,0
China,root,TundraAEZ06,TundraAEZ06,1990,0
Middle East,root,TundraAEZ06,TundraAEZ06,1990,0
Africa,root,TundraAEZ06,TundraAEZ06,1990,0
Latin America,root,TundraAEZ06,TundraAEZ06,1990,5.5088
Southeast Asia,root,TundraAEZ06,TundraAEZ06,1990,0
Eastern Europe,root,TundraAEZ06,TundraAEZ06,1990,0
Korea,root,TundraAEZ06,TundraAEZ06,1990,0
India,root,TundraAEZ06,TundraAEZ06,1990,0
USA,root,UrbanLandAEZ06,UrbanLandAEZ06,1990,0
Canada,root,UrbanLandAEZ06,UrbanLandAEZ06,1990,0
Western Europe,root,UrbanLandAEZ06,UrbanLandAEZ06,1990,0
Japan,root,UrbanLandAEZ06,UrbanLandAEZ06,1990,0
Australia_NZ,root,UrbanLandAEZ06,UrbanLandAEZ06,1990,0.93101
Former Soviet Union,root,UrbanLandAEZ06,UrbanLandAEZ06,1990,0
China,root,UrbanLandAEZ06,UrbanLandAEZ06,1990,1.11799
Middle East,root,UrbanLandAEZ06,UrbanLandAEZ06,1990,0
Africa,root,UrbanLandAEZ06,UrbanLandAEZ06,1990,3.01725
Latin America,root,UrbanLandAEZ06,UrbanLandAEZ06,1990,8.61439
Southeast Asia,root,UrbanLandAEZ06,UrbanLandAEZ06,1990,5.96027
Eastern Europe,root,UrbanLandAEZ06,UrbanLandAEZ06,1990,0
Korea,root,UrbanLandAEZ06,UrbanLandAEZ06,1990,0
India,root,UrbanLandAEZ06,UrbanLandAEZ06,1990,0.15249
USA,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1990,10.99905
Canada,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1990,0
Western Europe,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1990,0
Japan,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1990,0
Australia_NZ,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1990,16.47026
Former Soviet Union,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1990,264.36319
China,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1990,1034.23346
Middle East,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1990,1004.69484
Africa,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1990,4788.01146
Latin America,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1990,182.78497
Southeast Asia,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1990,281.69718
Eastern Europe,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1990,0
Korea,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1990,0
India,root,RockIceDesertAEZ07,RockIceDesertAEZ07,1990,39.71649
USA,root,TundraAEZ07,TundraAEZ07,1990,0.05822
Canada,root,TundraAEZ07,TundraAEZ07,1990,0.05345
Western Europe,root,TundraAEZ07,TundraAEZ07,1990,0
Japan,root,TundraAEZ07,TundraAEZ07,1990,0
Australia_NZ,root,TundraAEZ07,TundraAEZ07,1990,0
Former Soviet Union,root,TundraAEZ07,TundraAEZ07,1990,0.74336
China,root,TundraAEZ07,TundraAEZ07,1990,1.37824
Middle East,root,TundraAEZ07,TundraAEZ07,1990,0
Africa,root,TundraAEZ07,TundraAEZ07,1990,0
Latin America,root,TundraAEZ07,TundraAEZ07,1990,46.54526
Southeast Asia,root,TundraAEZ07,TundraAEZ07,1990,0
Eastern Europe,root,TundraAEZ07,TundraAEZ07,1990,0
Korea,root,TundraAEZ07,TundraAEZ07,1990,0
India,root,TundraAEZ07,TundraAEZ07,1990,0
USA,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,7.5563
Canada,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,0.11922
Western Europe,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,0.00175
Japan,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,0
Australia_NZ,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,0.13972
Former Soviet Union,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,1.48685
China,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,0.76099
Middle East,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,3.69933
Africa,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,2.10299
Latin America,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,1.7379
Southeast Asia,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,0.86339
Eastern Europe,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,0
Korea,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,0
India,root,UrbanLandAEZ07,UrbanLandAEZ07,1990,0.07698
USA,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1990,0.27276
Canada,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1990,0
Western Europe,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1990,0.40649
Japan,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1990,0
Australia_NZ,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1990,0.0508
Former Soviet Union,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1990,6.69492
China,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1990,0.69825
Middle East,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1990,42.00089
Africa,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1990,33.05419
Latin America,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1990,8.80165
Southeast Asia,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1990,8.36725
Eastern Europe,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1990,0
Korea,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1990,0
India,root,RockIceDesertAEZ08,RockIceDesertAEZ08,1990,6.04405
USA,root,TundraAEZ08,TundraAEZ08,1990,0.1662
Canada,root,TundraAEZ08,TundraAEZ08,1990,0.03793
Western Europe,root,TundraAEZ08,TundraAEZ08,1990,0.46155
Japan,root,TundraAEZ08,TundraAEZ08,1990,0
Australia_NZ,root,TundraAEZ08,TundraAEZ08,1990,0
Former Soviet Union,root,TundraAEZ08,TundraAEZ08,1990,3.47852
China,root,TundraAEZ08,TundraAEZ08,1990,0.04489
Middle East,root,TundraAEZ08,TundraAEZ08,1990,0.10272
Africa,root,TundraAEZ08,TundraAEZ08,1990,0
Latin America,root,TundraAEZ08,TundraAEZ08,1990,23.7158
Southeast Asia,root,TundraAEZ08,TundraAEZ08,1990,1.67195
Eastern Europe,root,TundraAEZ08,TundraAEZ08,1990,0
Korea,root,TundraAEZ08,TundraAEZ08,1990,0
India,root,TundraAEZ08,TundraAEZ08,1990,0
USA,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,3.62958
Canada,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,0.03296
Western Europe,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,1.20687
Japan,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,0
Australia_NZ,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,0.02459
Former Soviet Union,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,7.69439
China,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,2.54542
Middle East,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,2.52192
Africa,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,1.15773
Latin America,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,1.06215
Southeast Asia,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,0.60534
Eastern Europe,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,0.13065
Korea,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,0
India,root,UrbanLandAEZ08,UrbanLandAEZ08,1990,1.34165
USA,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1990,0
Canada,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1990,0
Western Europe,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1990,0.0244
Japan,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1990,0
Australia_NZ,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1990,0
Former Soviet Union,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1990,0.01473
China,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1990,1.92947
Middle East,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1990,0.28772
Africa,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1990,2.7596
Latin America,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1990,0.92235
Southeast Asia,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1990,0.12253
Eastern Europe,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1990,0
Korea,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1990,0
India,root,RockIceDesertAEZ09,RockIceDesertAEZ09,1990,0
USA,root,TundraAEZ09,TundraAEZ09,1990,0.05067
Canada,root,TundraAEZ09,TundraAEZ09,1990,0
Western Europe,root,TundraAEZ09,TundraAEZ09,1990,0.30903
Japan,root,TundraAEZ09,TundraAEZ09,1990,0
Australia_NZ,root,TundraAEZ09,TundraAEZ09,1990,0
Former Soviet Union,root,TundraAEZ09,TundraAEZ09,1990,5.67788
China,root,TundraAEZ09,TundraAEZ09,1990,0
Middle East,root,TundraAEZ09,TundraAEZ09,1990,0
Africa,root,TundraAEZ09,TundraAEZ09,1990,0
Latin America,root,TundraAEZ09,TundraAEZ09,1990,3.35252
Southeast Asia,root,TundraAEZ09,TundraAEZ09,1990,3.87179
Eastern Europe,root,TundraAEZ09,TundraAEZ09,1990,0
Korea,root,TundraAEZ09,TundraAEZ09,1990,0
India,root,TundraAEZ09,TundraAEZ09,1990,0
USA,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,7.83214
Canada,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,0.32676
Western Europe,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,3.65557
Japan,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,0
Australia_NZ,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,1.31172
Former Soviet Union,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,6.77967
China,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,4.82783
Middle East,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,1.05304
Africa,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,2.27396
Latin America,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,2.53297
Southeast Asia,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,0.03761
Eastern Europe,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,1.09948
Korea,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,0
India,root,UrbanLandAEZ09,UrbanLandAEZ09,1990,1.21219
USA,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1990,0
Canada,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1990,0
Western Europe,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1990,0.01954
Japan,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1990,0
Australia_NZ,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1990,0
Former Soviet Union,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1990,0.02164
China,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1990,0.04659
Middle East,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1990,0
Africa,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1990,0.11591
Latin America,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1990,3.18066
Southeast Asia,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1990,0.21545
Eastern Europe,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1990,0
Korea,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1990,0
India,root,RockIceDesertAEZ10,RockIceDesertAEZ10,1990,1.45821
USA,root,TundraAEZ10,TundraAEZ10,1990,0
Canada,root,TundraAEZ10,TundraAEZ10,1990,0
Western Europe,root,TundraAEZ10,TundraAEZ10,1990,0.46024
Japan,root,TundraAEZ10,TundraAEZ10,1990,0.12729
Australia_NZ,root,TundraAEZ10,TundraAEZ10,1990,0
Former Soviet Union,root,TundraAEZ10,TundraAEZ10,1990,5.64926
China,root,TundraAEZ10,TundraAEZ10,1990,0.6661
Middle East,root,TundraAEZ10,TundraAEZ10,1990,0
