INPUT_TABLE
Variable ID
LN3_MgdAllocation

region,LandAllocatorRoot,LandNode1,LandNode2,LandNode3,LandLeaf3,year,allocation
Former Soviet Union,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,OtherGrainAEZ06,2005,0
China,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,OtherGrainAEZ06,2005,0.17216
Middle East,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,OtherGrainAEZ06,2005,0
Africa,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,OtherGrainAEZ06,2005,6.84827
Latin America,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,OtherGrainAEZ06,2005,2.85462
Southeast Asia,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,OtherGrainAEZ06,2005,0.12767
Eastern Europe,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,OtherGrainAEZ06,2005,0
Korea,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,OtherGrainAEZ06,2005,0
India,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,OtherGrainAEZ06,2005,0.42427
USA,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,PalmFruitAEZ06,2005,0
Canada,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,PalmFruitAEZ06,2005,0
Western Europe,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,PalmFruitAEZ06,2005,0
Japan,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,PalmFruitAEZ06,2005,0
Australia_NZ,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,PalmFruitAEZ06,2005,0
Former Soviet Union,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,PalmFruitAEZ06,2005,0
China,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,PalmFruitAEZ06,2005,0.40741
Middle East,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,PalmFruitAEZ06,2005,0
Africa,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,PalmFruitAEZ06,2005,7.91273
Latin America,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,PalmFruitAEZ06,2005,3.93545
Southeast Asia,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,PalmFruitAEZ06,2005,103.17238
Eastern Europe,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,PalmFruitAEZ06,2005,0
Korea,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,PalmFruitAEZ06,2005,0
India,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,PalmFruitAEZ06,2005,0.08162
USA,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,RiceAEZ06,2005,0
Canada,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,RiceAEZ06,2005,0
Western Europe,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,RiceAEZ06,2005,0
Japan,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,RiceAEZ06,2005,0
Australia_NZ,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,RiceAEZ06,2005,0
Former Soviet Union,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,RiceAEZ06,2005,0
China,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,RiceAEZ06,2005,21.05711
Middle East,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,RiceAEZ06,2005,0
Africa,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,RiceAEZ06,2005,15.89806
Latin America,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,RiceAEZ06,2005,9.9041
Southeast Asia,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,RiceAEZ06,2005,103.76284
Eastern Europe,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,RiceAEZ06,2005,0
Korea,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,RiceAEZ06,2005,0
India,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,RiceAEZ06,2005,11.87102
USA,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,Root_TuberAEZ06,2005,0
Canada,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,Root_TuberAEZ06,2005,0
Western Europe,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,Root_TuberAEZ06,2005,0
Japan,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,Root_TuberAEZ06,2005,0
Australia_NZ,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,Root_TuberAEZ06,2005,0
Former Soviet Union,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,Root_TuberAEZ06,2005,0
China,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,Root_TuberAEZ06,2005,3.60853
Middle East,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,Root_TuberAEZ06,2005,0
Africa,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,Root_TuberAEZ06,2005,46.87567
Latin America,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,Root_TuberAEZ06,2005,9.70388
Southeast Asia,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,Root_TuberAEZ06,2005,12.11004
Eastern Europe,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,Root_TuberAEZ06,2005,0
Korea,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,Root_TuberAEZ06,2005,0
India,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,Root_TuberAEZ06,2005,0.53868
USA,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,SugarCropAEZ06,2005,0
Canada,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,SugarCropAEZ06,2005,0
Western Europe,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,SugarCropAEZ06,2005,0
Japan,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,SugarCropAEZ06,2005,0
Australia_NZ,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,SugarCropAEZ06,2005,0.03408
Former Soviet Union,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,SugarCropAEZ06,2005,0
China,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,SugarCropAEZ06,2005,2.92153
Middle East,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,SugarCropAEZ06,2005,0
Africa,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,SugarCropAEZ06,2005,4.70375
Latin America,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,SugarCropAEZ06,2005,29.47413
Southeast Asia,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,SugarCropAEZ06,2005,5.83357
Eastern Europe,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,SugarCropAEZ06,2005,0
Korea,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,SugarCropAEZ06,2005,0
India,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,SugarCropAEZ06,2005,0.21686
USA,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,WheatAEZ06,2005,0
Canada,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,WheatAEZ06,2005,0
Western Europe,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,WheatAEZ06,2005,0
Japan,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,WheatAEZ06,2005,0
Australia_NZ,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,WheatAEZ06,2005,0.00158
Former Soviet Union,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,WheatAEZ06,2005,0
China,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,WheatAEZ06,2005,0.12739
Middle East,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,WheatAEZ06,2005,0
Africa,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,WheatAEZ06,2005,0.51944
Latin America,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,WheatAEZ06,2005,3.78635
Southeast Asia,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,WheatAEZ06,2005,0.00148
Eastern Europe,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,WheatAEZ06,2005,0
Korea,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,WheatAEZ06,2005,0
India,root,AgroForestLandAEZ06,AgroForest_NonPastureAEZ06,CropLandAEZ06,WheatAEZ06,2005,0.1748
USA,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,CornAEZ07,2005,19.20621
Canada,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,CornAEZ07,2005,0.00814
Western Europe,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,CornAEZ07,2005,6e-05
Japan,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,CornAEZ07,2005,0
Australia_NZ,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,CornAEZ07,2005,0.12904
Former Soviet Union,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,CornAEZ07,2005,0.84413
China,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,CornAEZ07,2005,6.51656
Middle East,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,CornAEZ07,2005,1.22906
Africa,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,CornAEZ07,2005,6.67559
Latin America,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,CornAEZ07,2005,4.67886
Southeast Asia,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,CornAEZ07,2005,3.62301
Eastern Europe,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,CornAEZ07,2005,0
Korea,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,CornAEZ07,2005,0
India,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,CornAEZ07,2005,0.02181
USA,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FiberCropAEZ07,2005,18.73391
Canada,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FiberCropAEZ07,2005,0.11386
Western Europe,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FiberCropAEZ07,2005,0
Japan,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FiberCropAEZ07,2005,0
Australia_NZ,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FiberCropAEZ07,2005,0.59796
Former Soviet Union,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FiberCropAEZ07,2005,11.06937
China,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FiberCropAEZ07,2005,6.03584
Middle East,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FiberCropAEZ07,2005,1.0646
Africa,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FiberCropAEZ07,2005,1.0579
Latin America,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FiberCropAEZ07,2005,0.95189
Southeast Asia,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FiberCropAEZ07,2005,14.15928
Eastern Europe,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FiberCropAEZ07,2005,0
Korea,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FiberCropAEZ07,2005,0
India,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FiberCropAEZ07,2005,0.96721
USA,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FodderGrassAEZ07,2005,6.6087
Canada,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FodderGrassAEZ07,2005,0
Western Europe,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FodderGrassAEZ07,2005,0
Japan,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FodderGrassAEZ07,2005,0
Australia_NZ,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FodderGrassAEZ07,2005,0.9564
Former Soviet Union,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FodderGrassAEZ07,2005,1.00338
China,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FodderGrassAEZ07,2005,1.52883
Middle East,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FodderGrassAEZ07,2005,1.39214
Africa,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FodderGrassAEZ07,2005,0.97199
Latin America,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FodderGrassAEZ07,2005,2.17984
Southeast Asia,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FodderGrassAEZ07,2005,0.06115
Eastern Europe,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FodderGrassAEZ07,2005,0
Korea,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FodderGrassAEZ07,2005,0
India,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FodderGrassAEZ07,2005,1.68102
USA,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FodderHerbAEZ07,2005,27.00575
Canada,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FodderHerbAEZ07,2005,0.2303
Western Europe,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FodderHerbAEZ07,2005,0.00608
Japan,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FodderHerbAEZ07,2005,0
Australia_NZ,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FodderHerbAEZ07,2005,0.35928
Former Soviet Union,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FodderHerbAEZ07,2005,2.04349
China,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FodderHerbAEZ07,2005,3e-04
Middle East,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FodderHerbAEZ07,2005,2.37682
Africa,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FodderHerbAEZ07,2005,3.24278
Latin America,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FodderHerbAEZ07,2005,1.69972
Southeast Asia,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FodderHerbAEZ07,2005,0
Eastern Europe,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FodderHerbAEZ07,2005,0
Korea,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FodderHerbAEZ07,2005,0
India,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,FodderHerbAEZ07,2005,0
USA,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,MiscCropAEZ07,2005,5.19406
Canada,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,MiscCropAEZ07,2005,8.25908
Western Europe,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,MiscCropAEZ07,2005,0.02548
Japan,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,MiscCropAEZ07,2005,0
Australia_NZ,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,MiscCropAEZ07,2005,1.6891
Former Soviet Union,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,MiscCropAEZ07,2005,3.58453
China,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,MiscCropAEZ07,2005,4.16801
Middle East,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,MiscCropAEZ07,2005,12.63072
Africa,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,MiscCropAEZ07,2005,5.558
Latin America,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,MiscCropAEZ07,2005,9.5632
Southeast Asia,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,MiscCropAEZ07,2005,16.40984
Eastern Europe,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,MiscCropAEZ07,2005,0
Korea,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,MiscCropAEZ07,2005,0
India,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,MiscCropAEZ07,2005,5.75731
USA,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,OilCropAEZ07,2005,5.26707
Canada,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,OilCropAEZ07,2005,8.67716
Western Europe,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,OilCropAEZ07,2005,0.00773
Japan,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,OilCropAEZ07,2005,0
Australia_NZ,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,OilCropAEZ07,2005,1.98915
Former Soviet Union,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,OilCropAEZ07,2005,3.64303
China,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,OilCropAEZ07,2005,3.48979
Middle East,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,OilCropAEZ07,2005,1.19993
Africa,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,OilCropAEZ07,2005,3.30934
Latin America,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,OilCropAEZ07,2005,0.68634
Southeast Asia,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,OilCropAEZ07,2005,3.4787
Eastern Europe,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,OilCropAEZ07,2005,0
Korea,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,OilCropAEZ07,2005,0
India,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,OilCropAEZ07,2005,3.01931
USA,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,OtherGrainAEZ07,2005,16.46799
Canada,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,OtherGrainAEZ07,2005,9.0527
Western Europe,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,OtherGrainAEZ07,2005,0.05717
Japan,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,OtherGrainAEZ07,2005,0
Australia_NZ,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,OtherGrainAEZ07,2005,11.82944
Former Soviet Union,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,OtherGrainAEZ07,2005,8.86085
China,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,OtherGrainAEZ07,2005,0.81217
Middle East,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,OtherGrainAEZ07,2005,6.34779
Africa,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,OtherGrainAEZ07,2005,4.96255
Latin America,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,OtherGrainAEZ07,2005,8.45888
Southeast Asia,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,OtherGrainAEZ07,2005,5.30012
Eastern Europe,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,OtherGrainAEZ07,2005,0
Korea,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,OtherGrainAEZ07,2005,0
India,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,OtherGrainAEZ07,2005,5.20468
USA,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,PalmFruitAEZ07,2005,0
Canada,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,PalmFruitAEZ07,2005,0
Western Europe,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,PalmFruitAEZ07,2005,0
Japan,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,PalmFruitAEZ07,2005,0
Australia_NZ,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,PalmFruitAEZ07,2005,0
Former Soviet Union,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,PalmFruitAEZ07,2005,0
China,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,PalmFruitAEZ07,2005,0
Middle East,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,PalmFruitAEZ07,2005,0
Africa,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,PalmFruitAEZ07,2005,0
Latin America,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,PalmFruitAEZ07,2005,0.00041
Southeast Asia,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,PalmFruitAEZ07,2005,0
Eastern Europe,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,PalmFruitAEZ07,2005,0
Korea,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,PalmFruitAEZ07,2005,0
India,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,PalmFruitAEZ07,2005,0
USA,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,RiceAEZ07,2005,0
Canada,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,RiceAEZ07,2005,0
Western Europe,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,RiceAEZ07,2005,0
Japan,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,RiceAEZ07,2005,0
Australia_NZ,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,RiceAEZ07,2005,0.19445
Former Soviet Union,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,RiceAEZ07,2005,1.5649
China,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,RiceAEZ07,2005,0.77016
Middle East,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,RiceAEZ07,2005,2.87052
Africa,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,RiceAEZ07,2005,0.04438
Latin America,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,RiceAEZ07,2005,0.24081
Southeast Asia,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,RiceAEZ07,2005,12.13978
Eastern Europe,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,RiceAEZ07,2005,0
Korea,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,RiceAEZ07,2005,0
India,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,RiceAEZ07,2005,2.11021
USA,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,Root_TuberAEZ07,2005,2.05019
Canada,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,Root_TuberAEZ07,2005,0.18263
Western Europe,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,Root_TuberAEZ07,2005,0.00047
Japan,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,Root_TuberAEZ07,2005,0
Australia_NZ,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,Root_TuberAEZ07,2005,0.02446
Former Soviet Union,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,Root_TuberAEZ07,2005,0.89544
China,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,Root_TuberAEZ07,2005,1.09714
Middle East,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,Root_TuberAEZ07,2005,0.92634
Africa,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,Root_TuberAEZ07,2005,0.54551
Latin America,root,AgroForestLandAEZ07,AgroForest_NonPastureAEZ07,CropLandAEZ07,Root_TuberAEZ07,2005,0.55652
