INPUT_TABLE
Variable ID
ItemName_Unmgd

region,AgSupplySector,AgSupplySubsector,UnmanagedLandTechnology,year,itemName
Korea,UnmanagedLand,Forest FiresAEZ11,Forest FiresAEZ11,1975,UnmanagedForestAEZ11
Latin America,UnmanagedLand,Savannah BurningAEZ11,Savannah BurningAEZ11,1975,GrasslandAEZ11
Latin America,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1975,UnmanagedForestAEZ11
Latin America,UnmanagedLand,Forest FiresAEZ11,Forest FiresAEZ11,1975,UnmanagedForestAEZ11
Southeast Asia,UnmanagedLand,Savannah BurningAEZ11,Savannah BurningAEZ11,1975,GrasslandAEZ11
Southeast Asia,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1975,UnmanagedForestAEZ11
Southeast Asia,UnmanagedLand,Forest FiresAEZ11,Forest FiresAEZ11,1975,UnmanagedForestAEZ11
USA,UnmanagedLand,Savannah BurningAEZ11,Savannah BurningAEZ11,1975,GrasslandAEZ11
USA,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1975,UnmanagedForestAEZ11
USA,UnmanagedLand,Forest FiresAEZ11,Forest FiresAEZ11,1975,UnmanagedForestAEZ11
Western Europe,UnmanagedLand,Savannah BurningAEZ11,Savannah BurningAEZ11,1975,GrasslandAEZ11
Western Europe,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1975,UnmanagedForestAEZ11
Western Europe,UnmanagedLand,Forest FiresAEZ11,Forest FiresAEZ11,1975,UnmanagedForestAEZ11
Africa,UnmanagedLand,Savannah BurningAEZ12,Savannah BurningAEZ12,1975,GrasslandAEZ12
Africa,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1975,UnmanagedForestAEZ12
Africa,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1975,UnmanagedForestAEZ12
Australia_NZ,UnmanagedLand,Savannah BurningAEZ12,Savannah BurningAEZ12,1975,GrasslandAEZ12
Australia_NZ,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1975,UnmanagedForestAEZ12
Australia_NZ,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1975,UnmanagedForestAEZ12
China,UnmanagedLand,Savannah BurningAEZ12,Savannah BurningAEZ12,1975,GrasslandAEZ12
China,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1975,UnmanagedForestAEZ12
China,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1975,UnmanagedForestAEZ12
Eastern Europe,UnmanagedLand,Savannah BurningAEZ12,Savannah BurningAEZ12,1975,GrasslandAEZ12
Eastern Europe,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1975,UnmanagedForestAEZ12
Eastern Europe,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1975,UnmanagedForestAEZ12
Former Soviet Union,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1975,UnmanagedForestAEZ12
Former Soviet Union,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1975,UnmanagedForestAEZ12
India,UnmanagedLand,Savannah BurningAEZ12,Savannah BurningAEZ12,1975,GrasslandAEZ12
India,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1975,UnmanagedForestAEZ12
India,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1975,UnmanagedForestAEZ12
Japan,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1975,UnmanagedForestAEZ12
Japan,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1975,UnmanagedForestAEZ12
Latin America,UnmanagedLand,Savannah BurningAEZ12,Savannah BurningAEZ12,1975,GrasslandAEZ12
Latin America,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1975,UnmanagedForestAEZ12
Latin America,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1975,UnmanagedForestAEZ12
Southeast Asia,UnmanagedLand,Savannah BurningAEZ12,Savannah BurningAEZ12,1975,GrasslandAEZ12
Southeast Asia,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1975,UnmanagedForestAEZ12
Southeast Asia,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1975,UnmanagedForestAEZ12
USA,UnmanagedLand,Savannah BurningAEZ12,Savannah BurningAEZ12,1975,GrasslandAEZ12
USA,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1975,UnmanagedForestAEZ12
USA,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1975,UnmanagedForestAEZ12
Western Europe,UnmanagedLand,Savannah BurningAEZ12,Savannah BurningAEZ12,1975,GrasslandAEZ12
Western Europe,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1975,UnmanagedForestAEZ12
Western Europe,UnmanagedLand,Forest FiresAEZ12,Forest FiresAEZ12,1975,UnmanagedForestAEZ12
Canada,UnmanagedLand,Savannah BurningAEZ13,Savannah BurningAEZ13,1975,GrasslandAEZ13
Canada,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1975,UnmanagedForestAEZ13
Canada,UnmanagedLand,Forest FiresAEZ13,Forest FiresAEZ13,1975,UnmanagedForestAEZ13
China,UnmanagedLand,Savannah BurningAEZ13,Savannah BurningAEZ13,1975,GrasslandAEZ13
China,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1975,UnmanagedForestAEZ13
China,UnmanagedLand,Forest FiresAEZ13,Forest FiresAEZ13,1975,UnmanagedForestAEZ13
Former Soviet Union,UnmanagedLand,Savannah BurningAEZ13,Savannah BurningAEZ13,1975,GrasslandAEZ13
Former Soviet Union,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1975,UnmanagedForestAEZ13
Former Soviet Union,UnmanagedLand,Forest FiresAEZ13,Forest FiresAEZ13,1975,UnmanagedForestAEZ13
India,UnmanagedLand,Savannah BurningAEZ13,Savannah BurningAEZ13,1975,GrasslandAEZ13
India,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1975,UnmanagedForestAEZ13
India,UnmanagedLand,Forest FiresAEZ13,Forest FiresAEZ13,1975,UnmanagedForestAEZ13
Latin America,UnmanagedLand,Savannah BurningAEZ13,Savannah BurningAEZ13,1975,GrasslandAEZ13
Latin America,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1975,UnmanagedForestAEZ13
Latin America,UnmanagedLand,Forest FiresAEZ13,Forest FiresAEZ13,1975,UnmanagedForestAEZ13
Southeast Asia,UnmanagedLand,Savannah BurningAEZ13,Savannah BurningAEZ13,1975,GrasslandAEZ13
Southeast Asia,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1975,UnmanagedForestAEZ13
Southeast Asia,UnmanagedLand,Forest FiresAEZ13,Forest FiresAEZ13,1975,UnmanagedForestAEZ13
USA,UnmanagedLand,Savannah BurningAEZ13,Savannah BurningAEZ13,1975,GrasslandAEZ13
USA,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1975,UnmanagedForestAEZ13
USA,UnmanagedLand,Forest FiresAEZ13,Forest FiresAEZ13,1975,UnmanagedForestAEZ13
Western Europe,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1975,UnmanagedForestAEZ13
Western Europe,UnmanagedLand,Forest FiresAEZ13,Forest FiresAEZ13,1975,UnmanagedForestAEZ13
Canada,UnmanagedLand,Savannah BurningAEZ14,Savannah BurningAEZ14,1975,GrasslandAEZ14
Canada,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,1975,UnmanagedForestAEZ14
Canada,UnmanagedLand,Forest FiresAEZ14,Forest FiresAEZ14,1975,UnmanagedForestAEZ14
China,UnmanagedLand,Savannah BurningAEZ14,Savannah BurningAEZ14,1975,GrasslandAEZ14
China,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,1975,UnmanagedForestAEZ14
China,UnmanagedLand,Forest FiresAEZ14,Forest FiresAEZ14,1975,UnmanagedForestAEZ14
Former Soviet Union,UnmanagedLand,Savannah BurningAEZ14,Savannah BurningAEZ14,1975,GrasslandAEZ14
Former Soviet Union,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,1975,UnmanagedForestAEZ14
Former Soviet Union,UnmanagedLand,Forest FiresAEZ14,Forest FiresAEZ14,1975,UnmanagedForestAEZ14
India,UnmanagedLand,Savannah BurningAEZ14,Savannah BurningAEZ14,1975,GrasslandAEZ14
India,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,1975,UnmanagedForestAEZ14
India,UnmanagedLand,Forest FiresAEZ14,Forest FiresAEZ14,1975,UnmanagedForestAEZ14
Latin America,UnmanagedLand,Savannah BurningAEZ14,Savannah BurningAEZ14,1975,GrasslandAEZ14
Latin America,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,1975,UnmanagedForestAEZ14
Latin America,UnmanagedLand,Forest FiresAEZ14,Forest FiresAEZ14,1975,UnmanagedForestAEZ14
Southeast Asia,UnmanagedLand,Savannah BurningAEZ14,Savannah BurningAEZ14,1975,GrasslandAEZ14
Southeast Asia,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,1975,UnmanagedForestAEZ14
Southeast Asia,UnmanagedLand,Forest FiresAEZ14,Forest FiresAEZ14,1975,UnmanagedForestAEZ14
USA,UnmanagedLand,Savannah BurningAEZ14,Savannah BurningAEZ14,1975,GrasslandAEZ14
USA,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,1975,UnmanagedForestAEZ14
USA,UnmanagedLand,Forest FiresAEZ14,Forest FiresAEZ14,1975,UnmanagedForestAEZ14
Western Europe,UnmanagedLand,Savannah BurningAEZ14,Savannah BurningAEZ14,1975,GrasslandAEZ14
Western Europe,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,1975,UnmanagedForestAEZ14
Western Europe,UnmanagedLand,Forest FiresAEZ14,Forest FiresAEZ14,1975,UnmanagedForestAEZ14
Australia_NZ,UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1975,GrasslandAEZ15
Australia_NZ,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1975,UnmanagedForestAEZ15
Australia_NZ,UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1975,UnmanagedForestAEZ15
Canada,UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1975,GrasslandAEZ15
Canada,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1975,UnmanagedForestAEZ15
Canada,UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1975,UnmanagedForestAEZ15
China,UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1975,GrasslandAEZ15
China,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1975,UnmanagedForestAEZ15
China,UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1975,UnmanagedForestAEZ15
Eastern Europe,UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1975,GrasslandAEZ15
Eastern Europe,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1975,UnmanagedForestAEZ15
Eastern Europe,UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1975,UnmanagedForestAEZ15
Former Soviet Union,UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1975,GrasslandAEZ15
Former Soviet Union,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1975,UnmanagedForestAEZ15
Former Soviet Union,UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1975,UnmanagedForestAEZ15
India,UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1975,GrasslandAEZ15
India,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1975,UnmanagedForestAEZ15
India,UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1975,UnmanagedForestAEZ15
Japan,UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1975,GrasslandAEZ15
Japan,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1975,UnmanagedForestAEZ15
Japan,UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1975,UnmanagedForestAEZ15
Latin America,UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1975,GrasslandAEZ15
Latin America,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1975,UnmanagedForestAEZ15
Latin America,UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1975,UnmanagedForestAEZ15
Southeast Asia,UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1975,GrasslandAEZ15
Southeast Asia,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1975,UnmanagedForestAEZ15
Southeast Asia,UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1975,UnmanagedForestAEZ15
USA,UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1975,GrasslandAEZ15
USA,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1975,UnmanagedForestAEZ15
USA,UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1975,UnmanagedForestAEZ15
Western Europe,UnmanagedLand,Savannah BurningAEZ15,Savannah BurningAEZ15,1975,GrasslandAEZ15
Western Europe,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1975,UnmanagedForestAEZ15
Western Europe,UnmanagedLand,Forest FiresAEZ15,Forest FiresAEZ15,1975,UnmanagedForestAEZ15
Australia_NZ,UnmanagedLand,Savannah BurningAEZ16,Savannah BurningAEZ16,1975,GrasslandAEZ16
Australia_NZ,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1975,UnmanagedForestAEZ16
Australia_NZ,UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1975,UnmanagedForestAEZ16
Canada,UnmanagedLand,Savannah BurningAEZ16,Savannah BurningAEZ16,1975,GrasslandAEZ16
Canada,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1975,UnmanagedForestAEZ16
Canada,UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1975,UnmanagedForestAEZ16
China,UnmanagedLand,Savannah BurningAEZ16,Savannah BurningAEZ16,1975,GrasslandAEZ16
China,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1975,UnmanagedForestAEZ16
China,UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1975,UnmanagedForestAEZ16
Eastern Europe,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1975,UnmanagedForestAEZ16
Eastern Europe,UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1975,UnmanagedForestAEZ16
Former Soviet Union,UnmanagedLand,Savannah BurningAEZ16,Savannah BurningAEZ16,1975,GrasslandAEZ16
Former Soviet Union,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1975,UnmanagedForestAEZ16
Former Soviet Union,UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1975,UnmanagedForestAEZ16
India,UnmanagedLand,Savannah BurningAEZ16,Savannah BurningAEZ16,1975,GrasslandAEZ16
India,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1975,UnmanagedForestAEZ16
India,UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1975,UnmanagedForestAEZ16
Latin America,UnmanagedLand,Savannah BurningAEZ16,Savannah BurningAEZ16,1975,GrasslandAEZ16
Latin America,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1975,UnmanagedForestAEZ16
Latin America,UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1975,UnmanagedForestAEZ16
Southeast Asia,UnmanagedLand,Savannah BurningAEZ16,Savannah BurningAEZ16,1975,GrasslandAEZ16
Southeast Asia,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1975,UnmanagedForestAEZ16
Southeast Asia,UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1975,UnmanagedForestAEZ16
USA,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1975,UnmanagedForestAEZ16
USA,UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1975,UnmanagedForestAEZ16
Western Europe,UnmanagedLand,Savannah BurningAEZ16,Savannah BurningAEZ16,1975,GrasslandAEZ16
Western Europe,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1975,UnmanagedForestAEZ16
Western Europe,UnmanagedLand,Forest FiresAEZ16,Forest FiresAEZ16,1975,UnmanagedForestAEZ16
Australia_NZ,UnmanagedLand,Savannah BurningAEZ17,Savannah BurningAEZ17,1975,GrasslandAEZ17
Australia_NZ,UnmanagedLand,DeforestationAEZ17,DeforestationAEZ17,1975,UnmanagedForestAEZ17
Australia_NZ,UnmanagedLand,Forest FiresAEZ17,Forest FiresAEZ17,1975,UnmanagedForestAEZ17
China,UnmanagedLand,Savannah BurningAEZ17,Savannah BurningAEZ17,1975,GrasslandAEZ17
China,UnmanagedLand,DeforestationAEZ17,DeforestationAEZ17,1975,UnmanagedForestAEZ17
China,UnmanagedLand,Forest FiresAEZ17,Forest FiresAEZ17,1975,UnmanagedForestAEZ17
Latin America,UnmanagedLand,Savannah BurningAEZ17,Savannah BurningAEZ17,1975,GrasslandAEZ17
Latin America,UnmanagedLand,DeforestationAEZ17,DeforestationAEZ17,1975,UnmanagedForestAEZ17
Latin America,UnmanagedLand,Forest FiresAEZ17,Forest FiresAEZ17,1975,UnmanagedForestAEZ17
Latin America,UnmanagedLand,Savannah BurningAEZ18,Savannah BurningAEZ18,1975,GrasslandAEZ18
Latin America,UnmanagedLand,DeforestationAEZ18,DeforestationAEZ18,1975,UnmanagedForestAEZ18
Latin America,UnmanagedLand,Forest FiresAEZ18,Forest FiresAEZ18,1975,UnmanagedForestAEZ18
Africa,UnmanagedLand,Savannah BurningAEZ01,Savannah BurningAEZ01,1990,GrasslandAEZ01
Africa,UnmanagedLand,DeforestationAEZ01,DeforestationAEZ01,1990,UnmanagedForestAEZ01
Africa,UnmanagedLand,Forest FiresAEZ01,Forest FiresAEZ01,1990,UnmanagedForestAEZ01
Australia_NZ,UnmanagedLand,Savannah BurningAEZ01,Savannah BurningAEZ01,1990,GrasslandAEZ01
Australia_NZ,UnmanagedLand,DeforestationAEZ01,DeforestationAEZ01,1990,UnmanagedForestAEZ01
Australia_NZ,UnmanagedLand,Forest FiresAEZ01,Forest FiresAEZ01,1990,UnmanagedForestAEZ01
Latin America,UnmanagedLand,Savannah BurningAEZ01,Savannah BurningAEZ01,1990,GrasslandAEZ01
Latin America,UnmanagedLand,DeforestationAEZ01,DeforestationAEZ01,1990,UnmanagedForestAEZ01
Latin America,UnmanagedLand,Forest FiresAEZ01,Forest FiresAEZ01,1990,UnmanagedForestAEZ01
Middle East,UnmanagedLand,Savannah BurningAEZ01,Savannah BurningAEZ01,1990,GrasslandAEZ01
Africa,UnmanagedLand,Savannah BurningAEZ02,Savannah BurningAEZ02,1990,GrasslandAEZ02
Africa,UnmanagedLand,DeforestationAEZ02,DeforestationAEZ02,1990,UnmanagedForestAEZ02
Africa,UnmanagedLand,Forest FiresAEZ02,Forest FiresAEZ02,1990,UnmanagedForestAEZ02
Australia_NZ,UnmanagedLand,Savannah BurningAEZ02,Savannah BurningAEZ02,1990,GrasslandAEZ02
India,UnmanagedLand,Savannah BurningAEZ02,Savannah BurningAEZ02,1990,GrasslandAEZ02
India,UnmanagedLand,DeforestationAEZ02,DeforestationAEZ02,1990,UnmanagedForestAEZ02
India,UnmanagedLand,Forest FiresAEZ02,Forest FiresAEZ02,1990,UnmanagedForestAEZ02
Latin America,UnmanagedLand,Savannah BurningAEZ02,Savannah BurningAEZ02,1990,GrasslandAEZ02
Latin America,UnmanagedLand,DeforestationAEZ02,DeforestationAEZ02,1990,UnmanagedForestAEZ02
Latin America,UnmanagedLand,Forest FiresAEZ02,Forest FiresAEZ02,1990,UnmanagedForestAEZ02
Middle East,UnmanagedLand,Savannah BurningAEZ02,Savannah BurningAEZ02,1990,GrasslandAEZ02
Africa,UnmanagedLand,Savannah BurningAEZ03,Savannah BurningAEZ03,1990,GrasslandAEZ03
Africa,UnmanagedLand,DeforestationAEZ03,DeforestationAEZ03,1990,UnmanagedForestAEZ03
Africa,UnmanagedLand,Forest FiresAEZ03,Forest FiresAEZ03,1990,UnmanagedForestAEZ03
Australia_NZ,UnmanagedLand,Savannah BurningAEZ03,Savannah BurningAEZ03,1990,GrasslandAEZ03
Australia_NZ,UnmanagedLand,DeforestationAEZ03,DeforestationAEZ03,1990,UnmanagedForestAEZ03
Australia_NZ,UnmanagedLand,Forest FiresAEZ03,Forest FiresAEZ03,1990,UnmanagedForestAEZ03
India,UnmanagedLand,Savannah BurningAEZ03,Savannah BurningAEZ03,1990,GrasslandAEZ03
India,UnmanagedLand,DeforestationAEZ03,DeforestationAEZ03,1990,UnmanagedForestAEZ03
India,UnmanagedLand,Forest FiresAEZ03,Forest FiresAEZ03,1990,UnmanagedForestAEZ03
Latin America,UnmanagedLand,Savannah BurningAEZ03,Savannah BurningAEZ03,1990,GrasslandAEZ03
Latin America,UnmanagedLand,DeforestationAEZ03,DeforestationAEZ03,1990,UnmanagedForestAEZ03
Latin America,UnmanagedLand,Forest FiresAEZ03,Forest FiresAEZ03,1990,UnmanagedForestAEZ03
Middle East,UnmanagedLand,Savannah BurningAEZ03,Savannah BurningAEZ03,1990,GrasslandAEZ03
Southeast Asia,UnmanagedLand,Savannah BurningAEZ03,Savannah BurningAEZ03,1990,GrasslandAEZ03
Southeast Asia,UnmanagedLand,DeforestationAEZ03,DeforestationAEZ03,1990,UnmanagedForestAEZ03
Southeast Asia,UnmanagedLand,Forest FiresAEZ03,Forest FiresAEZ03,1990,UnmanagedForestAEZ03
Africa,UnmanagedLand,Savannah BurningAEZ04,Savannah BurningAEZ04,1990,GrasslandAEZ04
Africa,UnmanagedLand,DeforestationAEZ04,DeforestationAEZ04,1990,UnmanagedForestAEZ04
Africa,UnmanagedLand,Forest FiresAEZ04,Forest FiresAEZ04,1990,UnmanagedForestAEZ04
Australia_NZ,UnmanagedLand,Savannah BurningAEZ04,Savannah BurningAEZ04,1990,GrasslandAEZ04
Australia_NZ,UnmanagedLand,DeforestationAEZ04,DeforestationAEZ04,1990,UnmanagedForestAEZ04
Australia_NZ,UnmanagedLand,Forest FiresAEZ04,Forest FiresAEZ04,1990,UnmanagedForestAEZ04
China,UnmanagedLand,Savannah BurningAEZ04,Savannah BurningAEZ04,1990,GrasslandAEZ04
China,UnmanagedLand,DeforestationAEZ04,DeforestationAEZ04,1990,UnmanagedForestAEZ04
China,UnmanagedLand,Forest FiresAEZ04,Forest FiresAEZ04,1990,UnmanagedForestAEZ04
India,UnmanagedLand,Savannah BurningAEZ04,Savannah BurningAEZ04,1990,GrasslandAEZ04
India,UnmanagedLand,DeforestationAEZ04,DeforestationAEZ04,1990,UnmanagedForestAEZ04
India,UnmanagedLand,Forest FiresAEZ04,Forest FiresAEZ04,1990,UnmanagedForestAEZ04
Latin America,UnmanagedLand,Savannah BurningAEZ04,Savannah BurningAEZ04,1990,GrasslandAEZ04
Latin America,UnmanagedLand,DeforestationAEZ04,DeforestationAEZ04,1990,UnmanagedForestAEZ04
Latin America,UnmanagedLand,Forest FiresAEZ04,Forest FiresAEZ04,1990,UnmanagedForestAEZ04
Southeast Asia,UnmanagedLand,Savannah BurningAEZ04,Savannah BurningAEZ04,1990,GrasslandAEZ04
Southeast Asia,UnmanagedLand,DeforestationAEZ04,DeforestationAEZ04,1990,UnmanagedForestAEZ04
Southeast Asia,UnmanagedLand,Forest FiresAEZ04,Forest FiresAEZ04,1990,UnmanagedForestAEZ04
Western Europe,UnmanagedLand,Savannah BurningAEZ04,Savannah BurningAEZ04,1990,GrasslandAEZ04
Africa,UnmanagedLand,Savannah BurningAEZ05,Savannah BurningAEZ05,1990,GrasslandAEZ05
Africa,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1990,UnmanagedForestAEZ05
Africa,UnmanagedLand,Forest FiresAEZ05,Forest FiresAEZ05,1990,UnmanagedForestAEZ05
Australia_NZ,UnmanagedLand,Savannah BurningAEZ05,Savannah BurningAEZ05,1990,GrasslandAEZ05
Australia_NZ,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1990,UnmanagedForestAEZ05
Australia_NZ,UnmanagedLand,Forest FiresAEZ05,Forest FiresAEZ05,1990,UnmanagedForestAEZ05
China,UnmanagedLand,Savannah BurningAEZ05,Savannah BurningAEZ05,1990,GrasslandAEZ05
China,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1990,UnmanagedForestAEZ05
China,UnmanagedLand,Forest FiresAEZ05,Forest FiresAEZ05,1990,UnmanagedForestAEZ05
India,UnmanagedLand,Savannah BurningAEZ05,Savannah BurningAEZ05,1990,GrasslandAEZ05
India,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1990,UnmanagedForestAEZ05
India,UnmanagedLand,Forest FiresAEZ05,Forest FiresAEZ05,1990,UnmanagedForestAEZ05
Latin America,UnmanagedLand,Savannah BurningAEZ05,Savannah BurningAEZ05,1990,GrasslandAEZ05
Latin America,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1990,UnmanagedForestAEZ05
Latin America,UnmanagedLand,Forest FiresAEZ05,Forest FiresAEZ05,1990,UnmanagedForestAEZ05
Southeast Asia,UnmanagedLand,Savannah BurningAEZ05,Savannah BurningAEZ05,1990,GrasslandAEZ05
Southeast Asia,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1990,UnmanagedForestAEZ05
Southeast Asia,UnmanagedLand,Forest FiresAEZ05,Forest FiresAEZ05,1990,UnmanagedForestAEZ05
Africa,UnmanagedLand,Savannah BurningAEZ06,Savannah BurningAEZ06,1990,GrasslandAEZ06
Africa,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1990,UnmanagedForestAEZ06
Africa,UnmanagedLand,Forest FiresAEZ06,Forest FiresAEZ06,1990,UnmanagedForestAEZ06
Australia_NZ,UnmanagedLand,Savannah BurningAEZ06,Savannah BurningAEZ06,1990,GrasslandAEZ06
Australia_NZ,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1990,UnmanagedForestAEZ06
Australia_NZ,UnmanagedLand,Forest FiresAEZ06,Forest FiresAEZ06,1990,UnmanagedForestAEZ06
China,UnmanagedLand,Savannah BurningAEZ06,Savannah BurningAEZ06,1990,GrasslandAEZ06
China,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1990,UnmanagedForestAEZ06
China,UnmanagedLand,Forest FiresAEZ06,Forest FiresAEZ06,1990,UnmanagedForestAEZ06
India,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1990,UnmanagedForestAEZ06
India,UnmanagedLand,Forest FiresAEZ06,Forest FiresAEZ06,1990,UnmanagedForestAEZ06
Latin America,UnmanagedLand,Savannah BurningAEZ06,Savannah BurningAEZ06,1990,GrasslandAEZ06
Latin America,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1990,UnmanagedForestAEZ06
Latin America,UnmanagedLand,Forest FiresAEZ06,Forest FiresAEZ06,1990,UnmanagedForestAEZ06
Southeast Asia,UnmanagedLand,Savannah BurningAEZ06,Savannah BurningAEZ06,1990,GrasslandAEZ06
Southeast Asia,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1990,UnmanagedForestAEZ06
Southeast Asia,UnmanagedLand,Forest FiresAEZ06,Forest FiresAEZ06,1990,UnmanagedForestAEZ06
