Note that this sheet is not linked; formulas only preserved in column H,,,,,,,
INPUT_TABLE,,,,,,,
Variable ID,,,,,,,
7050,,,,,,,
,,,,,,,
region,AgSupplySector,AgSupplySubsector,,,regionID,lookup2,exists?
region,AgSupplySector,AgSupplySubsector,,,regionID,lookup2,exists?
USA,Forest,ForestAEZ1,,,1,AEZ1,0
USA,Forest,ForestAEZ2,,,1,AEZ2,0
USA,Forest,ForestAEZ3,,,1,AEZ3,0
USA,Forest,ForestAEZ4,,,1,AEZ4,0
USA,Forest,ForestAEZ5,,,1,AEZ5,0
USA,Forest,ForestAEZ6,,,1,AEZ6,0
USA,Forest,ForestAEZ17,,,1,AEZ17,0
USA,Forest,ForestAEZ18,,,1,AEZ18,0
Canada,Forest,ForestAEZ1,,,2,AEZ1,0
Canada,Forest,ForestAEZ2,,,2,AEZ2,0
Canada,Forest,ForestAEZ3,,,2,AEZ3,0
Canada,Forest,ForestAEZ4,,,2,AEZ4,0
Canada,Forest,ForestAEZ5,,,2,AEZ5,0
Canada,Forest,ForestAEZ6,,,2,AEZ6,0
Canada,Forest,ForestAEZ12,,,2,AEZ12,0
Canada,Forest,ForestAEZ17,,,2,AEZ17,0
Canada,Forest,ForestAEZ18,,,2,AEZ18,0
Western Europe,Forest,ForestAEZ1,,,3,AEZ1,0
Western Europe,Forest,ForestAEZ2,,,3,AEZ2,0
Western Europe,Forest,ForestAEZ3,,,3,AEZ3,0
Western Europe,Forest,ForestAEZ5,,,3,AEZ5,0
Western Europe,Forest,ForestAEZ6,,,3,AEZ6,0
Western Europe,Forest,ForestAEZ17,,,3,AEZ17,0
Western Europe,Forest,ForestAEZ18,,,3,AEZ18,0
Japan,Forest,ForestAEZ1,,,4,AEZ1,0
Japan,Forest,ForestAEZ2,,,4,AEZ2,0
Japan,Forest,ForestAEZ3,,,4,AEZ3,0
Japan,Forest,ForestAEZ4,,,4,AEZ4,0
Japan,Forest,ForestAEZ5,,,4,AEZ5,0
Japan,Forest,ForestAEZ6,,,4,AEZ6,0
Japan,Forest,ForestAEZ7,,,4,AEZ7,0
Japan,Forest,ForestAEZ8,,,4,AEZ8,0
Japan,Forest,ForestAEZ13,,,4,AEZ13,0
Japan,Forest,ForestAEZ14,,,4,AEZ14,0
Japan,Forest,ForestAEZ16,,,4,AEZ16,0
Japan,Forest,ForestAEZ17,,,4,AEZ17,0
Japan,Forest,ForestAEZ18,,,4,AEZ18,0
Australia_NZ,Forest,ForestAEZ13,,,5,AEZ13,0
Australia_NZ,Forest,ForestAEZ14,,,5,AEZ14,0
Australia_NZ,Forest,ForestAEZ18,,,5,AEZ18,0
Former Soviet Union,Forest,ForestAEZ1,,,6,AEZ1,0
Former Soviet Union,Forest,ForestAEZ2,,,6,AEZ2,0
Former Soviet Union,Forest,ForestAEZ3,,,6,AEZ3,0
Former Soviet Union,Forest,ForestAEZ4,,,6,AEZ4,0
Former Soviet Union,Forest,ForestAEZ5,,,6,AEZ5,0
Former Soviet Union,Forest,ForestAEZ6,,,6,AEZ6,0
Former Soviet Union,Forest,ForestAEZ17,,,6,AEZ17,0
Former Soviet Union,Forest,ForestAEZ18,,,6,AEZ18,0
China,Forest,ForestAEZ1,,,7,AEZ1,0
China,Forest,ForestAEZ2,,,7,AEZ2,0
China,Forest,ForestAEZ3,,,7,AEZ3,0
China,Forest,ForestAEZ18,,,7,AEZ18,0
Middle East,Forest,ForestAEZ4,,,8,AEZ4,0
Middle East,Forest,ForestAEZ5,,,8,AEZ5,0
Middle East,Forest,ForestAEZ6,,,8,AEZ6,0
Middle East,Forest,ForestAEZ11,,,8,AEZ11,0
Middle East,Forest,ForestAEZ12,,,8,AEZ12,0
Middle East,Forest,ForestAEZ13,,,8,AEZ13,0
Middle East,Forest,ForestAEZ14,,,8,AEZ14,0
Middle East,Forest,ForestAEZ15,,,8,AEZ15,0
Middle East,Forest,ForestAEZ16,,,8,AEZ16,0
Middle East,Forest,ForestAEZ17,,,8,AEZ17,0
Middle East,Forest,ForestAEZ18,,,8,AEZ18,0
Africa,Forest,ForestAEZ13,,,9,AEZ13,0
Africa,Forest,ForestAEZ14,,,9,AEZ14,0
Africa,Forest,ForestAEZ15,,,9,AEZ15,0
Africa,Forest,ForestAEZ16,,,9,AEZ16,0
Africa,Forest,ForestAEZ17,,,9,AEZ17,0
Africa,Forest,ForestAEZ18,,,9,AEZ18,0
Southeast Asia,Forest,ForestAEZ2,,,11,AEZ2,0
Southeast Asia,Forest,ForestAEZ17,,,11,AEZ17,0
Southeast Asia,Forest,ForestAEZ18,,,11,AEZ18,0
Eastern Europe,Forest,ForestAEZ1,,,12,AEZ1,0
Eastern Europe,Forest,ForestAEZ2,,,12,AEZ2,0
Eastern Europe,Forest,ForestAEZ3,,,12,AEZ3,0
Eastern Europe,Forest,ForestAEZ4,,,12,AEZ4,0
Eastern Europe,Forest,ForestAEZ5,,,12,AEZ5,0
Eastern Europe,Forest,ForestAEZ6,,,12,AEZ6,0
Eastern Europe,Forest,ForestAEZ7,,,12,AEZ7,0
Eastern Europe,Forest,ForestAEZ13,,,12,AEZ13,0
Eastern Europe,Forest,ForestAEZ14,,,12,AEZ14,0
Eastern Europe,Forest,ForestAEZ17,,,12,AEZ17,0
Eastern Europe,Forest,ForestAEZ18,,,12,AEZ18,0
Korea,Forest,ForestAEZ1,,,13,AEZ1,0
Korea,Forest,ForestAEZ2,,,13,AEZ2,0
Korea,Forest,ForestAEZ3,,,13,AEZ3,0
Korea,Forest,ForestAEZ4,,,13,AEZ4,0
Korea,Forest,ForestAEZ5,,,13,AEZ5,0
Korea,Forest,ForestAEZ6,,,13,AEZ6,0
Korea,Forest,ForestAEZ7,,,13,AEZ7,0
Korea,Forest,ForestAEZ8,,,13,AEZ8,0
Korea,Forest,ForestAEZ9,,,13,AEZ9,0
Korea,Forest,ForestAEZ12,,,13,AEZ12,0
Korea,Forest,ForestAEZ13,,,13,AEZ13,0
Korea,Forest,ForestAEZ14,,,13,AEZ14,0
Korea,Forest,ForestAEZ15,,,13,AEZ15,0
Korea,Forest,ForestAEZ16,,,13,AEZ16,0
Korea,Forest,ForestAEZ17,,,13,AEZ17,0
Korea,Forest,ForestAEZ18,,,13,AEZ18,0
India,Forest,ForestAEZ17,,,14,AEZ17,0
India,Forest,ForestAEZ18,,,14,AEZ18,0
,,,,,,,
INPUT_TABLE,,,,,,,
Variable ID,,,,,,,
7050,,,,,,,
,,,,,,,
region,AgSupplySector,AgSupplySubsector,,,regionID,lookup2,exists?
USA,Pasture,PastureAEZ1,,,1,AEZ1,0
USA,Pasture,PastureAEZ2,,,1,AEZ2,0
USA,Pasture,PastureAEZ3,,,1,AEZ3,0
USA,Pasture,PastureAEZ4,,,1,AEZ4,0
USA,Pasture,PastureAEZ5,,,1,AEZ5,0
USA,Pasture,PastureAEZ6,,,1,AEZ6,0
USA,Pasture,PastureAEZ17,,,1,AEZ17,0
USA,Pasture,PastureAEZ18,,,1,AEZ18,0
Canada,Pasture,PastureAEZ1,,,2,AEZ1,0
Canada,Pasture,PastureAEZ2,,,2,AEZ2,0
Canada,Pasture,PastureAEZ3,,,2,AEZ3,0
Canada,Pasture,PastureAEZ4,,,2,AEZ4,0
Canada,Pasture,PastureAEZ5,,,2,AEZ5,0
Canada,Pasture,PastureAEZ6,,,2,AEZ6,0
Canada,Pasture,PastureAEZ12,,,2,AEZ12,0
Canada,Pasture,PastureAEZ17,,,2,AEZ17,0
Canada,Pasture,PastureAEZ18,,,2,AEZ18,0
Western Europe,Pasture,PastureAEZ1,,,3,AEZ1,0
Western Europe,Pasture,PastureAEZ2,,,3,AEZ2,0
Western Europe,Pasture,PastureAEZ3,,,3,AEZ3,0
Western Europe,Pasture,PastureAEZ5,,,3,AEZ5,0
Western Europe,Pasture,PastureAEZ6,,,3,AEZ6,0
Western Europe,Pasture,PastureAEZ17,,,3,AEZ17,0
Western Europe,Pasture,PastureAEZ18,,,3,AEZ18,0
Japan,Pasture,PastureAEZ1,,,4,AEZ1,0
Japan,Pasture,PastureAEZ2,,,4,AEZ2,0
Japan,Pasture,PastureAEZ3,,,4,AEZ3,0
Japan,Pasture,PastureAEZ4,,,4,AEZ4,0
Japan,Pasture,PastureAEZ5,,,4,AEZ5,0
Japan,Pasture,PastureAEZ6,,,4,AEZ6,0
Japan,Pasture,PastureAEZ7,,,4,AEZ7,0
Japan,Pasture,PastureAEZ8,,,4,AEZ8,0
Japan,Pasture,PastureAEZ13,,,4,AEZ13,0
Japan,Pasture,PastureAEZ14,,,4,AEZ14,0
Japan,Pasture,PastureAEZ16,,,4,AEZ16,0
Japan,Pasture,PastureAEZ17,,,4,AEZ17,0
Japan,Pasture,PastureAEZ18,,,4,AEZ18,0
Australia_NZ,Pasture,PastureAEZ13,,,5,AEZ13,0
Australia_NZ,Pasture,PastureAEZ14,,,5,AEZ14,0
Australia_NZ,Pasture,PastureAEZ18,,,5,AEZ18,0
Former Soviet Union,Pasture,PastureAEZ1,,,6,AEZ1,0
Former Soviet Union,Pasture,PastureAEZ2,,,6,AEZ2,0
Former Soviet Union,Pasture,PastureAEZ3,,,6,AEZ3,0
Former Soviet Union,Pasture,PastureAEZ4,,,6,AEZ4,0
Former Soviet Union,Pasture,PastureAEZ5,,,6,AEZ5,0
Former Soviet Union,Pasture,PastureAEZ6,,,6,AEZ6,0
Former Soviet Union,Pasture,PastureAEZ17,,,6,AEZ17,0
Former Soviet Union,Pasture,PastureAEZ18,,,6,AEZ18,0
China,Pasture,PastureAEZ1,,,7,AEZ1,0
China,Pasture,PastureAEZ2,,,7,AEZ2,0
China,Pasture,PastureAEZ3,,,7,AEZ3,0
China,Pasture,PastureAEZ18,,,7,AEZ18,0
Middle East,Pasture,PastureAEZ4,,,8,AEZ4,0
Middle East,Pasture,PastureAEZ5,,,8,AEZ5,0
Middle East,Pasture,PastureAEZ6,,,8,AEZ6,0
Middle East,Pasture,PastureAEZ11,,,8,AEZ11,0
Middle East,Pasture,PastureAEZ12,,,8,AEZ12,0
Middle East,Pasture,PastureAEZ13,,,8,AEZ13,0
Middle East,Pasture,PastureAEZ14,,,8,AEZ14,0
Middle East,Pasture,PastureAEZ15,,,8,AEZ15,0
Middle East,Pasture,PastureAEZ16,,,8,AEZ16,0
Middle East,Pasture,PastureAEZ17,,,8,AEZ17,0
Middle East,Pasture,PastureAEZ18,,,8,AEZ18,0
Africa,Pasture,PastureAEZ13,,,9,AEZ13,0
Africa,Pasture,PastureAEZ14,,,9,AEZ14,0
Africa,Pasture,PastureAEZ15,,,9,AEZ15,0
Africa,Pasture,PastureAEZ16,,,9,AEZ16,0
Africa,Pasture,PastureAEZ17,,,9,AEZ17,0
Africa,Pasture,PastureAEZ18,,,9,AEZ18,0
Southeast Asia,Pasture,PastureAEZ2,,,11,AEZ2,0
Southeast Asia,Pasture,PastureAEZ17,,,11,AEZ17,0
Southeast Asia,Pasture,PastureAEZ18,,,11,AEZ18,0
Eastern Europe,Pasture,PastureAEZ1,,,12,AEZ1,0
Eastern Europe,Pasture,PastureAEZ2,,,12,AEZ2,0
Eastern Europe,Pasture,PastureAEZ3,,,12,AEZ3,0
Eastern Europe,Pasture,PastureAEZ4,,,12,AEZ4,0
Eastern Europe,Pasture,PastureAEZ5,,,12,AEZ5,0
Eastern Europe,Pasture,PastureAEZ6,,,12,AEZ6,0
Eastern Europe,Pasture,PastureAEZ7,,,12,AEZ7,0
Eastern Europe,Pasture,PastureAEZ13,,,12,AEZ13,0
Eastern Europe,Pasture,PastureAEZ14,,,12,AEZ14,0
Eastern Europe,Pasture,PastureAEZ17,,,12,AEZ17,0
Eastern Europe,Pasture,PastureAEZ18,,,12,AEZ18,0
Korea,Pasture,PastureAEZ1,,,13,AEZ1,0
Korea,Pasture,PastureAEZ2,,,13,AEZ2,0
Korea,Pasture,PastureAEZ3,,,13,AEZ3,0
Korea,Pasture,PastureAEZ4,,,13,AEZ4,0
Korea,Pasture,PastureAEZ5,,,13,AEZ5,0
Korea,Pasture,PastureAEZ6,,,13,AEZ6,0
Korea,Pasture,PastureAEZ7,,,13,AEZ7,0
Korea,Pasture,PastureAEZ8,,,13,AEZ8,0
Korea,Pasture,PastureAEZ9,,,13,AEZ9,0
Korea,Pasture,PastureAEZ12,,,13,AEZ12,0
Korea,Pasture,PastureAEZ13,,,13,AEZ13,0
Korea,Pasture,PastureAEZ14,,,13,AEZ14,0
Korea,Pasture,PastureAEZ15,,,13,AEZ15,0
Korea,Pasture,PastureAEZ16,,,13,AEZ16,0
Korea,Pasture,PastureAEZ17,,,13,AEZ17,0
Korea,Pasture,PastureAEZ18,,,13,AEZ18,0
India,Pasture,PastureAEZ17,,,14,AEZ17,0
India,Pasture,PastureAEZ18,,,14,AEZ18,0
,,,,,,,
INPUT_TABLE,,,,,,,
Variable ID,,,,,,,
7050,,,,,,,
,,,,,,,
region,AgSupplySector,AgSupplySubsector,,,regionID,lookup2,exists?
USA,biomass,biomassAEZ1,,,1,AEZ1,0
USA,biomass,biomassAEZ2,,,1,AEZ2,0
USA,biomass,biomassAEZ3,,,1,AEZ3,0
USA,biomass,biomassAEZ4,,,1,AEZ4,0
USA,biomass,biomassAEZ5,,,1,AEZ5,0
USA,biomass,biomassAEZ6,,,1,AEZ6,0
USA,biomass,biomassAEZ17,,,1,AEZ17,0
USA,biomass,biomassAEZ18,,,1,AEZ18,0
Canada,biomass,biomassAEZ1,,,2,AEZ1,0
Canada,biomass,biomassAEZ2,,,2,AEZ2,0
Canada,biomass,biomassAEZ3,,,2,AEZ3,0
Canada,biomass,biomassAEZ4,,,2,AEZ4,0
Canada,biomass,biomassAEZ5,,,2,AEZ5,0
Canada,biomass,biomassAEZ6,,,2,AEZ6,0
Canada,biomass,biomassAEZ12,,,2,AEZ12,0
Canada,biomass,biomassAEZ17,,,2,AEZ17,0
Canada,biomass,biomassAEZ18,,,2,AEZ18,0
Western Europe,biomass,biomassAEZ1,,,3,AEZ1,0
Western Europe,biomass,biomassAEZ2,,,3,AEZ2,0
Western Europe,biomass,biomassAEZ3,,,3,AEZ3,0
Western Europe,biomass,biomassAEZ5,,,3,AEZ5,0
Western Europe,biomass,biomassAEZ6,,,3,AEZ6,0
Western Europe,biomass,biomassAEZ17,,,3,AEZ17,0
Western Europe,biomass,biomassAEZ18,,,3,AEZ18,0
Japan,biomass,biomassAEZ1,,,4,AEZ1,0
Japan,biomass,biomassAEZ2,,,4,AEZ2,0
Japan,biomass,biomassAEZ3,,,4,AEZ3,0
Japan,biomass,biomassAEZ4,,,4,AEZ4,0
Japan,biomass,biomassAEZ5,,,4,AEZ5,0
Japan,biomass,biomassAEZ6,,,4,AEZ6,0
Japan,biomass,biomassAEZ7,,,4,AEZ7,0
Japan,biomass,biomassAEZ8,,,4,AEZ8,0
Japan,biomass,biomassAEZ13,,,4,AEZ13,0
Japan,biomass,biomassAEZ14,,,4,AEZ14,0
Japan,biomass,biomassAEZ16,,,4,AEZ16,0
Japan,biomass,biomassAEZ17,,,4,AEZ17,0
Japan,biomass,biomassAEZ18,,,4,AEZ18,0
Australia_NZ,biomass,biomassAEZ13,,,5,AEZ13,0
Australia_NZ,biomass,biomassAEZ14,,,5,AEZ14,0
Australia_NZ,biomass,biomassAEZ18,,,5,AEZ18,0
Former Soviet Union,biomass,biomassAEZ1,,,6,AEZ1,0
Former Soviet Union,biomass,biomassAEZ2,,,6,AEZ2,0
Former Soviet Union,biomass,biomassAEZ3,,,6,AEZ3,0
Former Soviet Union,biomass,biomassAEZ4,,,6,AEZ4,0
Former Soviet Union,biomass,biomassAEZ5,,,6,AEZ5,0
Former Soviet Union,biomass,biomassAEZ6,,,6,AEZ6,0
Former Soviet Union,biomass,biomassAEZ17,,,6,AEZ17,0
Former Soviet Union,biomass,biomassAEZ18,,,6,AEZ18,0
China,biomass,biomassAEZ1,,,7,AEZ1,0
China,biomass,biomassAEZ2,,,7,AEZ2,0
China,biomass,biomassAEZ3,,,7,AEZ3,0
China,biomass,biomassAEZ18,,,7,AEZ18,0
Middle East,biomass,biomassAEZ4,,,8,AEZ4,0
Middle East,biomass,biomassAEZ5,,,8,AEZ5,0
Middle East,biomass,biomassAEZ6,,,8,AEZ6,0
Middle East,biomass,biomassAEZ11,,,8,AEZ11,0
Middle East,biomass,biomassAEZ12,,,8,AEZ12,0
Middle East,biomass,biomassAEZ13,,,8,AEZ13,0
Middle East,biomass,biomassAEZ14,,,8,AEZ14,0
Middle East,biomass,biomassAEZ15,,,8,AEZ15,0
Middle East,biomass,biomassAEZ16,,,8,AEZ16,0
Middle East,biomass,biomassAEZ17,,,8,AEZ17,0
Middle East,biomass,biomassAEZ18,,,8,AEZ18,0
Africa,biomass,biomassAEZ13,,,9,AEZ13,0
Africa,biomass,biomassAEZ14,,,9,AEZ14,0
Africa,biomass,biomassAEZ15,,,9,AEZ15,0
Africa,biomass,biomassAEZ16,,,9,AEZ16,0
Africa,biomass,biomassAEZ17,,,9,AEZ17,0
Africa,biomass,biomassAEZ18,,,9,AEZ18,0
Southeast Asia,biomass,biomassAEZ2,,,11,AEZ2,0
Southeast Asia,biomass,biomassAEZ17,,,11,AEZ17,0
Southeast Asia,biomass,biomassAEZ18,,,11,AEZ18,0
Eastern Europe,biomass,biomassAEZ1,,,12,AEZ1,0
Eastern Europe,biomass,biomassAEZ2,,,12,AEZ2,0
Eastern Europe,biomass,biomassAEZ3,,,12,AEZ3,0
Eastern Europe,biomass,biomassAEZ4,,,12,AEZ4,0
Eastern Europe,biomass,biomassAEZ5,,,12,AEZ5,0
Eastern Europe,biomass,biomassAEZ6,,,12,AEZ6,0
Eastern Europe,biomass,biomassAEZ7,,,12,AEZ7,0
Eastern Europe,biomass,biomassAEZ13,,,12,AEZ13,0
Eastern Europe,biomass,biomassAEZ14,,,12,AEZ14,0
Eastern Europe,biomass,biomassAEZ17,,,12,AEZ17,0
Eastern Europe,biomass,biomassAEZ18,,,12,AEZ18,0
Korea,biomass,biomassAEZ1,,,13,AEZ1,0
Korea,biomass,biomassAEZ2,,,13,AEZ2,0
Korea,biomass,biomassAEZ3,,,13,AEZ3,0
Korea,biomass,biomassAEZ4,,,13,AEZ4,0
Korea,biomass,biomassAEZ5,,,13,AEZ5,0
Korea,biomass,biomassAEZ6,,,13,AEZ6,0
Korea,biomass,biomassAEZ7,,,13,AEZ7,0
Korea,biomass,biomassAEZ8,,,13,AEZ8,0
Korea,biomass,biomassAEZ9,,,13,AEZ9,0
Korea,biomass,biomassAEZ12,,,13,AEZ12,0
Korea,biomass,biomassAEZ13,,,13,AEZ13,0
Korea,biomass,biomassAEZ14,,,13,AEZ14,0
Korea,biomass,biomassAEZ15,,,13,AEZ15,0
Korea,biomass,biomassAEZ16,,,13,AEZ16,0
Korea,biomass,biomassAEZ17,,,13,AEZ17,0
Korea,biomass,biomassAEZ18,,,13,AEZ18,0
India,biomass,biomassAEZ17,,,14,AEZ17,0
India,biomass,biomassAEZ18,,,14,AEZ18,0
