INPUT_TABLE
Variable ID
MAC_5pt

region,supplysector,subsector,technology,year,generic.ghg,X0,X55,X110,X165,X220
Korea,Beef,Mixed,Scavenging_Other,2020,N2O_AGR,0.1386,0.1614,0.1614,0.1614,0.165
Korea,Beef,Pastoral,FodderHerb_Residue,2020,N2O_AGR,0.1386,0.1614,0.1614,0.1614,0.165
Korea,Beef,Pastoral,Pasture_FodderGrass,2020,N2O_AGR,0.1386,0.1614,0.1614,0.1614,0.165
Korea,Beef,Pastoral,FeedCrops,2020,N2O_AGR,0.1386,0.1614,0.1614,0.1614,0.165
Korea,Beef,Pastoral,Scavenging_Other,2020,N2O_AGR,0.1386,0.1614,0.1614,0.1614,0.165
Korea,Dairy,Mixed,FodderHerb_Residue,2020,N2O_AGR,0.1386,0.1614,0.1614,0.1614,0.165
Korea,Dairy,Mixed,Pasture_FodderGrass,2020,N2O_AGR,0.1386,0.1614,0.1614,0.1614,0.165
Korea,Dairy,Mixed,FeedCrops,2020,N2O_AGR,0.1386,0.1614,0.1614,0.1614,0.165
Korea,Dairy,Mixed,Scavenging_Other,2020,N2O_AGR,0.1386,0.1614,0.1614,0.1614,0.165
Korea,Dairy,Pastoral,FodderHerb_Residue,2020,N2O_AGR,0.1386,0.1614,0.1614,0.1614,0.165
Korea,Dairy,Pastoral,Pasture_FodderGrass,2020,N2O_AGR,0.1386,0.1614,0.1614,0.1614,0.165
Korea,Dairy,Pastoral,FeedCrops,2020,N2O_AGR,0.1386,0.1614,0.1614,0.1614,0.165
Korea,Dairy,Pastoral,Scavenging_Other,2020,N2O_AGR,0.1386,0.1614,0.1614,0.1614,0.165
Korea,Pork,Mixed,FodderHerb_Residue,2020,N2O_AGR,0.1386,0.1614,0.1614,0.1614,0.165
Korea,Pork,Mixed,Pasture_FodderGrass,2020,N2O_AGR,0.1386,0.1614,0.1614,0.1614,0.165
Korea,Pork,Mixed,FeedCrops,2020,N2O_AGR,0.1386,0.1614,0.1614,0.1614,0.165
Korea,Pork,Mixed,Scavenging_Other,2020,N2O_AGR,0.1386,0.1614,0.1614,0.1614,0.165
Korea,Poultry,Mixed,FodderHerb_Residue,2020,N2O_AGR,0.1386,0.1614,0.1614,0.1614,0.165
Korea,Poultry,Mixed,Pasture_FodderGrass,2020,N2O_AGR,0.1386,0.1614,0.1614,0.1614,0.165
Korea,Poultry,Mixed,FeedCrops,2020,N2O_AGR,0.1386,0.1614,0.1614,0.1614,0.165
Korea,Poultry,Mixed,Scavenging_Other,2020,N2O_AGR,0.1386,0.1614,0.1614,0.1614,0.165
Korea,SheepGoat,Mixed,FodderHerb_Residue,2020,N2O_AGR,0.1386,0.1614,0.1614,0.1614,0.165
Korea,SheepGoat,Mixed,Pasture_FodderGrass,2020,N2O_AGR,0.1386,0.1614,0.1614,0.1614,0.165
Korea,SheepGoat,Mixed,FeedCrops,2020,N2O_AGR,0.1386,0.1614,0.1614,0.1614,0.165
Korea,SheepGoat,Mixed,Scavenging_Other,2020,N2O_AGR,0.1386,0.1614,0.1614,0.1614,0.165
Korea,SheepGoat,Pastoral,FodderHerb_Residue,2020,N2O_AGR,0.1386,0.1614,0.1614,0.1614,0.165
Korea,SheepGoat,Pastoral,Pasture_FodderGrass,2020,N2O_AGR,0.1386,0.1614,0.1614,0.1614,0.165
Korea,SheepGoat,Pastoral,FeedCrops,2020,N2O_AGR,0.1386,0.1614,0.1614,0.1614,0.165
Korea,SheepGoat,Pastoral,Scavenging_Other,2020,N2O_AGR,0.1386,0.1614,0.1614,0.1614,0.165
Latin America,Beef,Mixed,FodderHerb_Residue,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,Beef,Mixed,Pasture_FodderGrass,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,Beef,Mixed,FeedCrops,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,Beef,Mixed,Scavenging_Other,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,Beef,Pastoral,FodderHerb_Residue,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,Beef,Pastoral,Pasture_FodderGrass,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,Beef,Pastoral,FeedCrops,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,Beef,Pastoral,Scavenging_Other,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,Dairy,Mixed,FodderHerb_Residue,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,Dairy,Mixed,Pasture_FodderGrass,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,Dairy,Mixed,FeedCrops,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,Dairy,Mixed,Scavenging_Other,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,Dairy,Pastoral,FodderHerb_Residue,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,Dairy,Pastoral,Pasture_FodderGrass,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,Dairy,Pastoral,FeedCrops,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,Dairy,Pastoral,Scavenging_Other,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,Pork,Mixed,FodderHerb_Residue,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,Pork,Mixed,Pasture_FodderGrass,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,Pork,Mixed,FeedCrops,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,Pork,Mixed,Scavenging_Other,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,Poultry,Mixed,FodderHerb_Residue,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,Poultry,Mixed,Pasture_FodderGrass,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,Poultry,Mixed,FeedCrops,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,Poultry,Mixed,Scavenging_Other,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,SheepGoat,Mixed,FodderHerb_Residue,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,SheepGoat,Mixed,Pasture_FodderGrass,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,SheepGoat,Mixed,FeedCrops,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,SheepGoat,Mixed,Scavenging_Other,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,SheepGoat,Pastoral,FodderHerb_Residue,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,SheepGoat,Pastoral,Pasture_FodderGrass,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,SheepGoat,Pastoral,FeedCrops,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Latin America,SheepGoat,Pastoral,Scavenging_Other,2020,N2O_AGR,0.1514,0.1626,0.1811,0.2198,0.2491
Middle East,Beef,Mixed,FodderHerb_Residue,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,Beef,Mixed,Pasture_FodderGrass,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,Beef,Mixed,FeedCrops,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,Beef,Mixed,Scavenging_Other,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,Beef,Pastoral,FodderHerb_Residue,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,Beef,Pastoral,Pasture_FodderGrass,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,Beef,Pastoral,FeedCrops,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,Beef,Pastoral,Scavenging_Other,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,Dairy,Mixed,FodderHerb_Residue,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,Dairy,Mixed,Pasture_FodderGrass,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,Dairy,Mixed,FeedCrops,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,Dairy,Mixed,Scavenging_Other,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,Dairy,Pastoral,FodderHerb_Residue,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,Dairy,Pastoral,Pasture_FodderGrass,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,Dairy,Pastoral,FeedCrops,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,Dairy,Pastoral,Scavenging_Other,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,Pork,Mixed,FodderHerb_Residue,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,Pork,Mixed,Pasture_FodderGrass,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,Pork,Mixed,FeedCrops,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,Pork,Mixed,Scavenging_Other,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,Poultry,Mixed,FodderHerb_Residue,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,Poultry,Mixed,Pasture_FodderGrass,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,Poultry,Mixed,FeedCrops,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,Poultry,Mixed,Scavenging_Other,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,SheepGoat,Mixed,FodderHerb_Residue,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,SheepGoat,Mixed,Pasture_FodderGrass,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,SheepGoat,Mixed,FeedCrops,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,SheepGoat,Mixed,Scavenging_Other,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,SheepGoat,Pastoral,FodderHerb_Residue,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,SheepGoat,Pastoral,Pasture_FodderGrass,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,SheepGoat,Pastoral,FeedCrops,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Middle East,SheepGoat,Pastoral,Scavenging_Other,2020,N2O_AGR,0.051,0.0527,0.0734,0.0786,0.0871
Southeast Asia,Beef,Mixed,FodderHerb_Residue,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,Beef,Mixed,Pasture_FodderGrass,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,Beef,Mixed,FeedCrops,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,Beef,Mixed,Scavenging_Other,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,Beef,Pastoral,FodderHerb_Residue,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,Beef,Pastoral,Pasture_FodderGrass,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,Beef,Pastoral,FeedCrops,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,Beef,Pastoral,Scavenging_Other,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,Dairy,Mixed,FodderHerb_Residue,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,Dairy,Mixed,Pasture_FodderGrass,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,Dairy,Mixed,FeedCrops,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,Dairy,Mixed,Scavenging_Other,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,Dairy,Pastoral,FodderHerb_Residue,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,Dairy,Pastoral,Pasture_FodderGrass,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,Dairy,Pastoral,FeedCrops,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,Dairy,Pastoral,Scavenging_Other,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,Pork,Mixed,FodderHerb_Residue,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,Pork,Mixed,Pasture_FodderGrass,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,Pork,Mixed,FeedCrops,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,Pork,Mixed,Scavenging_Other,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,Poultry,Mixed,FodderHerb_Residue,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,Poultry,Mixed,Pasture_FodderGrass,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,Poultry,Mixed,FeedCrops,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,Poultry,Mixed,Scavenging_Other,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,SheepGoat,Mixed,FodderHerb_Residue,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,SheepGoat,Mixed,Pasture_FodderGrass,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,SheepGoat,Mixed,FeedCrops,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,SheepGoat,Mixed,Scavenging_Other,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,SheepGoat,Pastoral,FodderHerb_Residue,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,SheepGoat,Pastoral,Pasture_FodderGrass,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,SheepGoat,Pastoral,FeedCrops,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
Southeast Asia,SheepGoat,Pastoral,Scavenging_Other,2020,N2O_AGR,0.0814,0.0833,0.096,0.1346,0.1443
USA,Beef,Mixed,FodderHerb_Residue,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
USA,Beef,Mixed,Pasture_FodderGrass,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
USA,Beef,Mixed,FeedCrops,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
USA,Beef,Mixed,Scavenging_Other,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
USA,Beef,Pastoral,FodderHerb_Residue,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
USA,Beef,Pastoral,Pasture_FodderGrass,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
USA,Beef,Pastoral,FeedCrops,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
USA,Beef,Pastoral,Scavenging_Other,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
USA,Dairy,Mixed,FodderHerb_Residue,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
USA,Dairy,Mixed,Pasture_FodderGrass,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
USA,Dairy,Mixed,FeedCrops,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
USA,Dairy,Mixed,Scavenging_Other,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
USA,Dairy,Pastoral,FodderHerb_Residue,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
USA,Dairy,Pastoral,Pasture_FodderGrass,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
USA,Dairy,Pastoral,FeedCrops,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
USA,Dairy,Pastoral,Scavenging_Other,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
USA,Pork,Mixed,FodderHerb_Residue,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
USA,Pork,Mixed,Pasture_FodderGrass,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
USA,Pork,Mixed,FeedCrops,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
USA,Pork,Mixed,Scavenging_Other,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
USA,Poultry,Mixed,FodderHerb_Residue,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
USA,Poultry,Mixed,Pasture_FodderGrass,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
USA,Poultry,Mixed,FeedCrops,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
USA,Poultry,Mixed,Scavenging_Other,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
USA,SheepGoat,Mixed,FodderHerb_Residue,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
USA,SheepGoat,Mixed,Pasture_FodderGrass,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
USA,SheepGoat,Mixed,FeedCrops,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
USA,SheepGoat,Mixed,Scavenging_Other,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
USA,SheepGoat,Pastoral,FodderHerb_Residue,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
USA,SheepGoat,Pastoral,Pasture_FodderGrass,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
USA,SheepGoat,Pastoral,FeedCrops,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
USA,SheepGoat,Pastoral,Scavenging_Other,2020,N2O_AGR,0.217,0.2589,0.285,0.285,0.285
Western Europe,Beef,Mixed,FodderHerb_Residue,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
Western Europe,Beef,Mixed,Pasture_FodderGrass,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
Western Europe,Beef,Mixed,FeedCrops,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
Western Europe,Beef,Mixed,Scavenging_Other,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
Western Europe,Beef,Pastoral,FodderHerb_Residue,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
Western Europe,Beef,Pastoral,Pasture_FodderGrass,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
Western Europe,Beef,Pastoral,FeedCrops,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
Western Europe,Beef,Pastoral,Scavenging_Other,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
Western Europe,Dairy,Mixed,FodderHerb_Residue,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
Western Europe,Dairy,Mixed,Pasture_FodderGrass,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
Western Europe,Dairy,Mixed,FeedCrops,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
Western Europe,Dairy,Mixed,Scavenging_Other,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
Western Europe,Dairy,Pastoral,FodderHerb_Residue,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
Western Europe,Dairy,Pastoral,Pasture_FodderGrass,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
Western Europe,Dairy,Pastoral,FeedCrops,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
Western Europe,Dairy,Pastoral,Scavenging_Other,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
Western Europe,Pork,Mixed,FodderHerb_Residue,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
Western Europe,Pork,Mixed,Pasture_FodderGrass,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
Western Europe,Pork,Mixed,FeedCrops,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
Western Europe,Pork,Mixed,Scavenging_Other,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
Western Europe,Poultry,Mixed,FodderHerb_Residue,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
Western Europe,Poultry,Mixed,Pasture_FodderGrass,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
Western Europe,Poultry,Mixed,FeedCrops,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
Western Europe,Poultry,Mixed,Scavenging_Other,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
Western Europe,SheepGoat,Mixed,FodderHerb_Residue,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
Western Europe,SheepGoat,Mixed,Pasture_FodderGrass,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
Western Europe,SheepGoat,Mixed,FeedCrops,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
Western Europe,SheepGoat,Mixed,Scavenging_Other,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
Western Europe,SheepGoat,Pastoral,FodderHerb_Residue,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
Western Europe,SheepGoat,Pastoral,Pasture_FodderGrass,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
Western Europe,SheepGoat,Pastoral,FeedCrops,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
Western Europe,SheepGoat,Pastoral,Scavenging_Other,2020,N2O_AGR,0.119,0.1268,0.1305,0.1374,0.1549
