INPUT_TABLE
Variable ID
LN3_MgdCarbon

region,LandAllocatorRoot,LandNode1,LandNode2,LandNode3,LandLeaf3,hist.veg.carbon.density,hist.soil.carbon.density,veg.carbon.density,soil.carbon.density,mature.age,min.veg.carbon.density,min.soil.carbon.density,GCAM_commodity,AEZ,Cdensity_LT,HarvestIndex,WaterContent,Root_Shoot,Yield
Africa,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,PalmFruitAEZ10,0.131,9,0.131,9,1,0,0,PalmFruit,AEZ10,Cropland,0.240127152298296,0.710665351552793,0.149999999999992,0.420304341264015
Latin America,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,PalmFruitAEZ10,0.471,9,0.471,9,1,0,0,PalmFruit,AEZ10,Cropland,0.362750826979339,0.736755495101942,0.14999999999999,2.50934377470013
Southeast Asia,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,PalmFruitAEZ10,0.36,9,0.36,9,1,0,0,PalmFruit,AEZ10,Cropland,0.28596101933573,0.720417238156535,0.149999999999999,1.42245177393259
Eastern Europe,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,PalmFruitAEZ10,0,9,0,9,1,0,0,PalmFruit,AEZ10,Cropland,0,0,0,0
Korea,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,PalmFruitAEZ10,0,9,0,9,1,0,0,PalmFruit,AEZ10,Cropland,0,0,0,0
India,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,PalmFruitAEZ10,0,9,0,9,1,0,0,PalmFruit,AEZ10,Cropland,0.659999999999925,0.799999999999909,0.149999999999983,0
USA,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,RiceAEZ10,0.704,9,0.704,9,1,0,0,Rice,AEZ10,Cropland,0.39999999999996,0.0899999999999911,0.459999999999955,0.942501355906973
Canada,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,RiceAEZ10,0,9,0,9,1,0,0,Rice,AEZ10,Cropland,0,0,0,0
Western Europe,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,RiceAEZ10,0.605,9,0.605,9,1,0,0,Rice,AEZ10,Cropland,0.399999999999876,0.0899999999999721,0.459999999999858,0.80988731597157
Japan,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,RiceAEZ10,0.502,9,0.502,9,1,0,0,Rice,AEZ10,Cropland,0.399999999999965,0.0899999999999921,0.459999999999959,0.671270296178172
Australia_NZ,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,RiceAEZ10,0.656,9,0.656,9,1,0,0,Rice,AEZ10,Cropland,0.39999999999882,0.0899999999997344,0.459999999998643,0.877702632536523
Former Soviet Union,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,RiceAEZ10,0.351,9,0.351,9,1,0,0,Rice,AEZ10,Cropland,0.3999999999997,0.0899999999999324,0.459999999999655,0.469167480133642
China,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,RiceAEZ10,0.535,9,0.535,9,1,0,0,Rice,AEZ10,Cropland,0.399999999999998,0.0899999999999996,0.459999999999998,0.716405164119119
Middle East,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,RiceAEZ10,0,9,0,9,1,0,0,Rice,AEZ10,Cropland,0.399999999999869,0.0899999999999705,0.459999999999849,0
Africa,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,RiceAEZ10,0.225,9,0.225,9,1,0,0,Rice,AEZ10,Cropland,0.39999999999998,0.0899999999999956,0.459999999999977,0.300968322557008
Latin America,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,RiceAEZ10,0.585,9,0.585,9,1,0,0,Rice,AEZ10,Cropland,0.399999999999985,0.0899999999999966,0.459999999999982,0.782633562785297
Southeast Asia,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,RiceAEZ10,0.294,9,0.294,9,1,0,0,Rice,AEZ10,Cropland,0.399999999999998,0.0899999999999995,0.459999999999998,0.393796606350119
Eastern Europe,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,RiceAEZ10,0.279,9,0.279,9,1,0,0,Rice,AEZ10,Cropland,0.399999999992911,0.089999999998405,0.459999999991848,0.373734156679124
Korea,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,RiceAEZ10,0.486,9,0.486,9,1,0,0,Rice,AEZ10,Cropland,0.399999999999938,0.089999999999986,0.459999999999929,0.649827726627751
India,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,RiceAEZ10,0.294,9,0.294,9,1,0,0,Rice,AEZ10,Cropland,0.399999999999997,0.0899999999999993,0.459999999999997,0.393457491549504
USA,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,Root_TuberAEZ10,0.379,9,0.379,9,1,0,0,Root_Tuber,AEZ10,Cropland,0.5011284538676,0.799984514719933,0.0728958914837863,3.93055117273831
Canada,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,Root_TuberAEZ10,0.265,9,0.265,9,1,0,0,Root_Tuber,AEZ10,Cropland,0.499999999999887,0.79999999999982,0.0699999999999842,2.7564546453709
Western Europe,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,Root_TuberAEZ10,0.389,9,0.389,9,1,0,0,Root_Tuber,AEZ10,Cropland,0.500312755387474,0.79999586413485,0.0701844018998382,4.0459902367906
Japan,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,Root_TuberAEZ10,0.274,9,0.274,9,1,0,0,Root_Tuber,AEZ10,Cropland,0.516205439402374,0.799999999999804,0.0959695845514837,2.86992425924704
Australia_NZ,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,Root_TuberAEZ10,0.351,9,0.351,9,1,0,0,Root_Tuber,AEZ10,Cropland,0.501528562769943,0.798655014855389,0.0729267068029292,3.61694660408195
Former Soviet Union,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,Root_TuberAEZ10,0.132,9,0.132,9,1,0,0,Root_Tuber,AEZ10,Cropland,0.500018497762976,0.799999999999989,0.0700033632296322,1.36746753912604
China,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,Root_TuberAEZ10,0.322,9,0.322,9,1,0,0,Root_Tuber,AEZ10,Cropland,0.50951987102478,0.7596914580027,0.118972306567346,2.70957687632977
Middle East,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,Root_TuberAEZ10,0.272,9,0.272,9,1,0,0,Root_Tuber,AEZ10,Cropland,0.500227420287806,0.799999999999904,0.0702894960990345,2.82586548919047
Africa,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,Root_TuberAEZ10,0.428,9,0.428,9,1,0,0,Root_Tuber,AEZ10,Cropland,0.452689570650861,0.410699005194662,0.143086189681887,1.27719992602715
Latin America,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,Root_TuberAEZ10,1.358,9,1.358,9,1,0,0,Root_Tuber,AEZ10,Cropland,0.429716702903775,0.359349108493353,0.127789811206524,3.58882706661914
Southeast Asia,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,Root_TuberAEZ10,0.761,9,0.761,9,1,0,0,Root_Tuber,AEZ10,Cropland,0.429359864099861,0.3219638447572,0.134443808914239,1.8880407633633
Eastern Europe,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,Root_TuberAEZ10,0.165,9,0.165,9,1,0,0,Root_Tuber,AEZ10,Cropland,0.499999999999973,0.799999999999958,0.0699999999999963,1.70885597190819
Korea,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,Root_TuberAEZ10,0.221,9,0.221,9,1,0,0,Root_Tuber,AEZ10,Cropland,0.50720275744577,0.79999999999932,0.0892073531897935,2.28400459306037
India,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,Root_TuberAEZ10,0.293,9,0.293,9,1,0,0,Root_Tuber,AEZ10,Cropland,0.477019601975948,0.664959445790647,0.0884712222047056,1.70484416941882
USA,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,SugarCropAEZ10,0.842,9,0.842,9,1,0,0,SugarCrop,AEZ10,Cropland,0.547704435685328,0.776147782157317,0.306912970262212,7.00312029085189
Canada,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,SugarCropAEZ10,0.671,9,0.671,9,1,0,0,SugarCrop,AEZ10,Cropland,0.399999999999342,0.849999999998602,0.429999999999293,5.56175387851959
Western Europe,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,SugarCropAEZ10,0.867,9,0.867,9,1,0,0,SugarCrop,AEZ10,Cropland,0.400599485561324,0.84970025721933,0.429500428698891,7.18363251036991
Japan,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,SugarCropAEZ10,0.75,9,0.75,9,1,0,0,SugarCrop,AEZ10,Cropland,0.467257617728446,0.816371191135583,0.373951985226154,6.17743443852103
Australia_NZ,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,SugarCropAEZ10,1.004,9,1.004,9,1,0,0,SugarCrop,AEZ10,Cropland,0.699999999999982,0.699999999999982,0.179999999999995,8.82549246854075
Former Soviet Union,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,SugarCropAEZ10,0.34,9,0.34,9,1,0,0,SugarCrop,AEZ10,Cropland,0.399999999999991,0.84999999999998,0.42999999999999,2.81421593944364
China,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,SugarCropAEZ10,0.382,9,0.382,9,1,0,0,SugarCrop,AEZ10,Cropland,0.678608667876704,0.710695666061639,0.19782611010274,3.32517399005149
Middle East,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,SugarCropAEZ10,0.971,9,0.971,9,1,0,0,SugarCrop,AEZ10,Cropland,0.542932195996407,0.778533902001706,0.310889836669595,8.07044981917944
Africa,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,SugarCropAEZ10,0.905,9,0.905,9,1,0,0,SugarCrop,AEZ10,Cropland,0.679638656476859,0.71018067176156,0.196967786269277,7.88063638763227
Latin America,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,SugarCropAEZ10,1.533,9,1.533,9,1,0,0,SugarCrop,AEZ10,Cropland,0.69876909240739,0.700615453796303,0.181025756327174,13.4637435293849
Southeast Asia,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,SugarCropAEZ10,0.687,9,0.687,9,1,0,0,SugarCrop,AEZ10,Cropland,0.699792241266045,0.700103879366971,0.180173132278291,6.03553206491588
Eastern Europe,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,SugarCropAEZ10,0.53,9,0.53,9,1,0,0,SugarCrop,AEZ10,Cropland,0.399999999999985,0.849999999999968,0.429999999999984,4.39525850982306
Korea,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,SugarCropAEZ10,0,9,0,9,1,0,0,SugarCrop,AEZ10,Cropland,0,0,0,0
India,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,SugarCropAEZ10,0.71,9,0.71,9,1,0,0,SugarCrop,AEZ10,Cropland,0.699999999999997,0.699999999999997,0.179999999999999,6.23956335435275
USA,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,WheatAEZ10,0.22,9,0.22,9,1,0,0,Wheat,AEZ10,Cropland,0.389999999999993,0.109999999999998,0.199999999999997,0.356480816454918
Canada,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,WheatAEZ10,0.25,9,0.25,9,1,0,0,Wheat,AEZ10,Cropland,0.389999999999985,0.109999999999996,0.199999999999992,0.405088009565834
Western Europe,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,WheatAEZ10,0.38,9,0.38,9,1,0,0,Wheat,AEZ10,Cropland,0.389999999999997,0.109999999999999,0.199999999999998,0.617444821210926
Japan,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,WheatAEZ10,0.27,9,0.27,9,1,0,0,Wheat,AEZ10,Cropland,0.389999999999554,0.109999999999874,0.199999999999771,0.438947321816646
Australia_NZ,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,WheatAEZ10,0.111,9,0.111,9,1,0,0,Wheat,AEZ10,Cropland,0.389999999999985,0.109999999999996,0.199999999999992,0.180373737151418
Former Soviet Union,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,WheatAEZ10,0.181,9,0.181,9,1,0,0,Wheat,AEZ10,Cropland,0.389999999999996,0.109999999999999,0.199999999999998,0.293141066506948
China,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,WheatAEZ10,0.32,9,0.32,9,1,0,0,Wheat,AEZ10,Cropland,0.389999999999996,0.109999999999999,0.199999999999998,0.519213431783748
Middle East,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,WheatAEZ10,0.225,9,0.225,9,1,0,0,Wheat,AEZ10,Cropland,0.389999999999984,0.109999999999996,0.199999999999992,0.364584110577069
Africa,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,WheatAEZ10,0.101,9,0.101,9,1,0,0,Wheat,AEZ10,Cropland,0.389999999999981,0.109999999999995,0.19999999999999,0.163201886130728
Latin America,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,WheatAEZ10,0.298,9,0.298,9,1,0,0,Wheat,AEZ10,Cropland,0.389999999999984,0.109999999999995,0.199999999999992,0.48431157164171
Southeast Asia,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,WheatAEZ10,0.206,9,0.206,9,1,0,0,Wheat,AEZ10,Cropland,0.389999999999986,0.109999999999996,0.199999999999993,0.334709785241564
Eastern Europe,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,WheatAEZ10,0.227,9,0.227,9,1,0,0,Wheat,AEZ10,Cropland,0.389999999999989,0.109999999999997,0.199999999999994,0.368247919352788
Korea,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,WheatAEZ10,0.204,9,0.204,9,1,0,0,Wheat,AEZ10,Cropland,0.389999999949206,0.109999999985673,0.199999999973952,0.330995863332125
India,root,AgroForestLandAEZ10,AgroForest_NonPastureAEZ10,CropLandAEZ10,WheatAEZ10,0.126,9,0.126,9,1,0,0,Wheat,AEZ10,Cropland,0.389999999999994,0.109999999999998,0.199999999999997,0.205217293018672
USA,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,CornAEZ11,0.377,9,0.377,9,1,0,0,Corn,AEZ11,Cropland,0.529999999999998,0.13,0.179999999999999,0.864815217688864
Canada,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,CornAEZ11,0.365,9,0.365,9,1,0,0,Corn,AEZ11,Cropland,0.529999999999943,0.129999999999986,0.179999999999981,0.837926916199718
Western Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,CornAEZ11,0.458,9,0.458,9,1,0,0,Corn,AEZ11,Cropland,0.529999999999988,0.129999999999997,0.179999999999996,1.05076100056116
Japan,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,CornAEZ11,0.421,9,0.421,9,1,0,0,Corn,AEZ11,Cropland,0.529999996466667,0.129999999133333,0.1799999988,0.965797746229084
Australia_NZ,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,CornAEZ11,0.4,9,0.4,9,1,0,0,Corn,AEZ11,Cropland,0.529999999999159,0.129999999999794,0.179999999999714,0.91881821755555
Former Soviet Union,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,CornAEZ11,0.115,9,0.115,9,1,0,0,Corn,AEZ11,Cropland,0.529999999999962,0.129999999999991,0.179999999999987,0.264381694555197
China,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,CornAEZ11,0.286,9,0.286,9,1,0,0,Corn,AEZ11,Cropland,0.529999999999996,0.129999999999999,0.179999999999999,0.655910645267132
Middle East,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,CornAEZ11,0,9,0,9,1,0,0,Corn,AEZ11,Cropland,0.529999999999811,0.129999999999954,0.179999999999936,0
Africa,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,CornAEZ11,0.085,9,0.085,9,1,0,0,Corn,AEZ11,Cropland,0.529999999999989,0.129999999999997,0.179999999999996,0.195598084020524
Latin America,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,CornAEZ11,0.512,9,0.512,9,1,0,0,Corn,AEZ11,Cropland,0.529999999999994,0.129999999999999,0.179999999999998,1.1742684617726
Southeast Asia,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,CornAEZ11,0.162,9,0.162,9,1,0,0,Corn,AEZ11,Cropland,0.529999999999982,0.129999999999996,0.179999999999994,0.37175215886791
Eastern Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,CornAEZ11,0.253,9,0.253,9,1,0,0,Corn,AEZ11,Cropland,0.529999999999985,0.129999999999996,0.179999999999995,0.580767168254578
Korea,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,CornAEZ11,0.314,9,0.314,9,1,0,0,Corn,AEZ11,Cropland,0.529999999992786,0.129999999998231,0.17999999999755,0.719575787712657
India,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,CornAEZ11,0.151,9,0.151,9,1,0,0,Corn,AEZ11,Cropland,0.529999999999964,0.129999999999991,0.179999999999988,0.346492215590398
USA,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FiberCropAEZ11,0.111,9,0.111,9,1,0,0,FiberCrop,AEZ11,Cropland,0.55,0.08,0.17,0.252741555286966
Canada,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FiberCropAEZ11,0,9,0,9,1,0,0,FiberCrop,AEZ11,Cropland,0.55,0.08,0.17,0
Western Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FiberCropAEZ11,0.081,9,0.081,9,1,0,0,FiberCrop,AEZ11,Cropland,0.55,0.08,0.17,0.182876757760307
Japan,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FiberCropAEZ11,0,9,0,9,1,0,0,FiberCrop,AEZ11,Cropland,0.55,0.08,0.17,0
Australia_NZ,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FiberCropAEZ11,0.167,9,0.167,9,1,0,0,FiberCrop,AEZ11,Cropland,0.55,0.08,0.17,0.378369171546442
Former Soviet Union,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FiberCropAEZ11,0,9,0,9,1,0,0,FiberCrop,AEZ11,Cropland,0.55,0.08,0.17,0
China,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FiberCropAEZ11,0.248,9,0.248,9,1,0,0,FiberCrop,AEZ11,Cropland,0.55,0.08,0.17,0.562060341124928
Middle East,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FiberCropAEZ11,0,9,0,9,1,0,0,FiberCrop,AEZ11,Cropland,0.55,0.08,0.17,0
Africa,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FiberCropAEZ11,0.011,9,0.011,9,1,0,0,FiberCrop,AEZ11,Cropland,0.55,0.08,0.17,0.0243564257483124
Latin America,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FiberCropAEZ11,0.146,9,0.146,9,1,0,0,FiberCrop,AEZ11,Cropland,0.55,0.08,0.17,0.33265425079844
Southeast Asia,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FiberCropAEZ11,0.118,9,0.118,9,1,0,0,FiberCrop,AEZ11,Cropland,0.55,0.08,0.17,0.268676453669789
Eastern Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FiberCropAEZ11,0.018,9,0.018,9,1,0,0,FiberCrop,AEZ11,Cropland,0.55,0.08,0.17,0.0417995818416481
Korea,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FiberCropAEZ11,0,9,0,9,1,0,0,FiberCrop,AEZ11,Cropland,0.55,0.08,0.17,0
India,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FiberCropAEZ11,0.094,9,0.094,9,1,0,0,FiberCrop,AEZ11,Cropland,0.55,0.08,0.17,0.2138012624938
USA,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderGrassAEZ11,0.508,9,0.508,9,1,0,0,FodderGrass,AEZ11,Cropland,1,0.15,0.87,1.41938231976893
Canada,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderGrassAEZ11,0,9,0,9,1,0,0,FodderGrass,AEZ11,Cropland,1,0.15,0.87,0
Western Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderGrassAEZ11,0.689,9,0.689,9,1,0,0,FodderGrass,AEZ11,Cropland,1,0.15,0.87,1.92524300311866
Japan,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderGrassAEZ11,1.48,9,1.48,9,1,0,0,FodderGrass,AEZ11,Cropland,1,0.15,0.87,4.13716629664177
Australia_NZ,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderGrassAEZ11,0.432,9,0.432,9,1,0,0,FodderGrass,AEZ11,Cropland,1,0.15,0.87,1.2088391253013
Former Soviet Union,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderGrassAEZ11,1.045,9,1.045,9,1,0,0,FodderGrass,AEZ11,Cropland,1,0.15,0.87,2.92214072070507
China,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderGrassAEZ11,1.675,9,1.675,9,1,0,0,FodderGrass,AEZ11,Cropland,1,0.15,0.87,4.68444210507128
Middle East,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderGrassAEZ11,0,9,0,9,1,0,0,FodderGrass,AEZ11,Cropland,1,0.15,0.87,0
Africa,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderGrassAEZ11,0.347,9,0.347,9,1,0,0,FodderGrass,AEZ11,Cropland,1,0.15,0.87,0.969807363726684
Latin America,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderGrassAEZ11,1.469,9,1.469,9,1,0,0,FodderGrass,AEZ11,Cropland,1,0.15,0.87,4.10688288010383
Southeast Asia,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderGrassAEZ11,0.852,9,0.852,9,1,0,0,FodderGrass,AEZ11,Cropland,1,0.15,0.87,2.38126542383046
Eastern Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderGrassAEZ11,0.153,9,0.153,9,1,0,0,FodderGrass,AEZ11,Cropland,1,0.15,0.87,0.428440027783945
Korea,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderGrassAEZ11,0.909,9,0.909,9,1,0,0,FodderGrass,AEZ11,Cropland,1,0.15,0.87,2.54109949758249
India,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderGrassAEZ11,0.374,9,0.374,9,1,0,0,FodderGrass,AEZ11,Cropland,1,0.15,0.87,1.04456581488874
USA,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderHerbAEZ11,0.077,9,0.077,9,1,0,0,FodderHerb,AEZ11,Cropland,1,0.74,0.18,1.11739963623799
Canada,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderHerbAEZ11,0.246,9,0.246,9,1,0,0,FodderHerb,AEZ11,Cropland,1,0.74,0.18,3.56891612919453
Western Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderHerbAEZ11,0.253,9,0.253,9,1,0,0,FodderHerb,AEZ11,Cropland,1,0.74,0.18,3.66363538820426
Japan,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderHerbAEZ11,0.366,9,0.366,9,1,0,0,FodderHerb,AEZ11,Cropland,1,0.74,0.18,5.29925153602124
Australia_NZ,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderHerbAEZ11,0.192,9,0.192,9,1,0,0,FodderHerb,AEZ11,Cropland,1,0.74,0.18,2.78624798994717
Former Soviet Union,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderHerbAEZ11,0.099,9,0.099,9,1,0,0,FodderHerb,AEZ11,Cropland,1,0.74,0.18,1.43506631557818
China,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderHerbAEZ11,0,9,0,9,1,0,0,FodderHerb,AEZ11,Cropland,1,0.74,0.18,0
Middle East,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderHerbAEZ11,0,9,0,9,1,0,0,FodderHerb,AEZ11,Cropland,1,0.74,0.18,0
Africa,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderHerbAEZ11,0.116,9,0.116,9,1,0,0,FodderHerb,AEZ11,Cropland,1,0.74,0.18,1.67846987513196
Latin America,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderHerbAEZ11,0.364,9,0.364,9,1,0,0,FodderHerb,AEZ11,Cropland,1,0.74,0.18,5.27915560143009
Southeast Asia,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderHerbAEZ11,0,9,0,9,1,0,0,FodderHerb,AEZ11,Cropland,1,0.74,0.18,0
Eastern Europe,root,AgroForestLandAEZ11,AgroForest_NonPastureAEZ11,CropLandAEZ11,FodderHerbAEZ11,0.141,9,0.141,9,1,0,0,FodderHerb,AEZ11,Cropland,1,0.74,0.18,2.04668414514202
