INPUT_TABLE
Variable ID
ghgCoef_Ag

region,AgSupplySector,AgSupplySubsector,AgProductionTechnology,year,generic.ghg,uncontrolled.emiss.coef
Australia_NZ,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,1990,SO2_3_AWB,2.97056e-05
Australia_NZ,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,1990,SO2_3_AWB,4.99848e-05
Australia_NZ,Wheat,WheatAEZ04,WheatAEZ04,1990,SO2_3_AWB,0.000251011
China,Rice,RiceAEZ04,RiceAEZ04,1990,CH4_AGR,0.056395624
China,Corn,CornAEZ04,CornAEZ04,1990,N2O_AGR,0.000771952
China,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,1990,N2O_AGR,0.000771952
China,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,1990,N2O_AGR,0.00022108
China,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,1990,N2O_AGR,0.000771952
China,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,1990,N2O_AGR,0.000771952
China,OilCrop,OilCropAEZ04,OilCropAEZ04,1990,N2O_AGR,0.000771952
China,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,1990,N2O_AGR,0.000771952
China,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,1990,N2O_AGR,0.000771952
China,Rice,RiceAEZ04,RiceAEZ04,1990,N2O_AGR,0.001474045
China,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,1990,N2O_AGR,0.000771952
China,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,1990,N2O_AGR,0.000771952
China,Wheat,WheatAEZ04,WheatAEZ04,1990,N2O_AGR,0.000771952
China,biomass,biomassAEZ04,biomassAEZ04,1990,N2O_AGR,0.009519354
China,Corn,CornAEZ04,CornAEZ04,1990,NOx_AGR,0.00036968
China,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,1990,NOx_AGR,0.00036968
China,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,1990,NOx_AGR,0
China,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,1990,NOx_AGR,0.00036968
China,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,1990,NOx_AGR,0.00036968
China,OilCrop,OilCropAEZ04,OilCropAEZ04,1990,NOx_AGR,0.00036968
China,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,1990,NOx_AGR,0.00036968
China,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,1990,NOx_AGR,0.00036968
China,Rice,RiceAEZ04,RiceAEZ04,1990,NOx_AGR,0.000840842
China,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,1990,NOx_AGR,0.00036968
China,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,1990,NOx_AGR,0.00036968
China,Wheat,WheatAEZ04,WheatAEZ04,1990,NOx_AGR,0.00036968
China,Corn,CornAEZ04,CornAEZ04,1990,NMVOC_AGR,0
China,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,1990,NMVOC_AGR,0
China,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,1990,NMVOC_AGR,0
China,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,1990,NMVOC_AGR,0
China,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,1990,NMVOC_AGR,0
China,OilCrop,OilCropAEZ04,OilCropAEZ04,1990,NMVOC_AGR,0
China,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,1990,NMVOC_AGR,0
China,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,1990,NMVOC_AGR,0
China,Rice,RiceAEZ04,RiceAEZ04,1990,NMVOC_AGR,0
China,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,1990,NMVOC_AGR,0
China,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,1990,NMVOC_AGR,0
China,Wheat,WheatAEZ04,WheatAEZ04,1990,NMVOC_AGR,0
China,Corn,CornAEZ04,CornAEZ04,1990,NH3_AGR,0.003686083
China,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,1990,NH3_AGR,0.003686083
China,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,1990,NH3_AGR,0.000491141
China,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,1990,NH3_AGR,0.003686083
China,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,1990,NH3_AGR,0.003686083
China,OilCrop,OilCropAEZ04,OilCropAEZ04,1990,NH3_AGR,0.003686083
China,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,1990,NH3_AGR,0.003686083
China,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,1990,NH3_AGR,0.003686083
China,Rice,RiceAEZ04,RiceAEZ04,1990,NH3_AGR,0.008244437
China,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,1990,NH3_AGR,0.003686083
China,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,1990,NH3_AGR,0.003686083
China,Wheat,WheatAEZ04,WheatAEZ04,1990,NH3_AGR,0.003686083
China,Corn,CornAEZ04,CornAEZ04,1990,CH4_AWB,0.000888494
China,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,1990,CH4_AWB,0
China,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,1990,CH4_AWB,0
China,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,1990,CH4_AWB,0
China,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,1990,CH4_AWB,8.1166e-05
China,OilCrop,OilCropAEZ04,OilCropAEZ04,1990,CH4_AWB,0.00182726
China,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,1990,CH4_AWB,0.001554751
China,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,1990,CH4_AWB,0.000484124
China,Rice,RiceAEZ04,RiceAEZ04,1990,CH4_AWB,0.001389696
China,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,1990,CH4_AWB,0.000269707
China,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,1990,CH4_AWB,0.000386935
China,Wheat,WheatAEZ04,WheatAEZ04,1990,CH4_AWB,0.002084544
China,Corn,CornAEZ04,CornAEZ04,1990,N2O_AWB,0
China,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,1990,N2O_AWB,0
China,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,1990,N2O_AWB,0
China,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,1990,N2O_AWB,0
China,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,1990,N2O_AWB,0
China,OilCrop,OilCropAEZ04,OilCropAEZ04,1990,N2O_AWB,0
China,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,1990,N2O_AWB,0
China,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,1990,N2O_AWB,0
China,Rice,RiceAEZ04,RiceAEZ04,1990,N2O_AWB,0
China,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,1990,N2O_AWB,0
China,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,1990,N2O_AWB,0
China,Wheat,WheatAEZ04,WheatAEZ04,1990,N2O_AWB,0
China,Corn,CornAEZ04,CornAEZ04,1990,NOx_AWB,3.62054e-05
China,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,1990,NOx_AWB,0
China,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,1990,NOx_AWB,0
China,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,1990,NOx_AWB,0
China,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,1990,NOx_AWB,3.30744e-06
China,OilCrop,OilCropAEZ04,OilCropAEZ04,1990,NOx_AWB,7.44592e-05
China,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,1990,NOx_AWB,6.33548e-05
China,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,1990,NOx_AWB,1.97276e-05
China,Rice,RiceAEZ04,RiceAEZ04,1990,NOx_AWB,5.66289e-05
China,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,1990,NOx_AWB,1.09903e-05
China,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,1990,NOx_AWB,1.57673e-05
China,Wheat,WheatAEZ04,WheatAEZ04,1990,NOx_AWB,8.49434e-05
China,Corn,CornAEZ04,CornAEZ04,1990,CO_AWB,0.006273517
China,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,1990,CO_AWB,0
China,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,1990,CO_AWB,0
China,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,1990,CO_AWB,0
China,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,1990,CO_AWB,0.0005731
China,OilCrop,OilCropAEZ04,OilCropAEZ04,1990,CO_AWB,0.012901992
China,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,1990,CO_AWB,0.010977851
China,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,1990,CO_AWB,0.003418322
China,Rice,RiceAEZ04,RiceAEZ04,1990,CO_AWB,0.009812424
China,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,1990,CO_AWB,0.001904356
China,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,1990,CO_AWB,0.002732085
China,Wheat,WheatAEZ04,WheatAEZ04,1990,CO_AWB,0.014718637
China,Corn,CornAEZ04,CornAEZ04,1990,NMVOC_AWB,0.001167837
China,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,1990,NMVOC_AWB,0
China,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,1990,NMVOC_AWB,0
China,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,1990,NMVOC_AWB,0
China,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,1990,NMVOC_AWB,0.000106685
China,OilCrop,OilCropAEZ04,OilCropAEZ04,1990,NMVOC_AWB,0.00240175
China,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,1990,NMVOC_AWB,0.002043564
China,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,1990,NMVOC_AWB,0.000636332
China,Rice,RiceAEZ04,RiceAEZ04,1990,NMVOC_AWB,0.001826616
China,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,1990,NMVOC_AWB,0.000354502
China,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,1990,NMVOC_AWB,0.000508587
China,Wheat,WheatAEZ04,WheatAEZ04,1990,NMVOC_AWB,0.002739924
China,Corn,CornAEZ04,CornAEZ04,1990,NH3_AWB,5.85883e-05
China,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,1990,NH3_AWB,0
China,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,1990,NH3_AWB,0
China,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,1990,NH3_AWB,0
China,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,1990,NH3_AWB,5.35218e-06
China,OilCrop,OilCropAEZ04,OilCropAEZ04,1990,NH3_AWB,0.000120492
China,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,1990,NH3_AWB,0.000102522
China,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,1990,NH3_AWB,3.19237e-05
China,Rice,RiceAEZ04,RiceAEZ04,1990,NH3_AWB,9.16381e-05
China,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,1990,NH3_AWB,1.77848e-05
China,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,1990,NH3_AWB,2.55149e-05
China,Wheat,WheatAEZ04,WheatAEZ04,1990,NH3_AWB,0.000137457
China,Corn,CornAEZ04,CornAEZ04,1990,BC_AWB,4.70888e-05
China,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,1990,BC_AWB,0
China,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,1990,BC_AWB,0
China,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,1990,BC_AWB,0
China,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,1990,BC_AWB,4.30167e-06
China,OilCrop,OilCropAEZ04,OilCropAEZ04,1990,BC_AWB,9.68418e-05
China,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,1990,BC_AWB,8.23993e-05
China,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,1990,BC_AWB,2.56578e-05
China,Rice,RiceAEZ04,RiceAEZ04,1990,BC_AWB,7.36517e-05
China,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,1990,BC_AWB,1.4294e-05
China,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,1990,BC_AWB,2.05069e-05
China,Wheat,WheatAEZ04,WheatAEZ04,1990,BC_AWB,0.000110477
China,Corn,CornAEZ04,CornAEZ04,1990,OC_AWB,0.000224933
China,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,1990,OC_AWB,0
China,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,1990,OC_AWB,0
China,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,1990,OC_AWB,0
China,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,1990,OC_AWB,2.05482e-05
China,OilCrop,OilCropAEZ04,OilCropAEZ04,1990,OC_AWB,0.000462593
China,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,1990,OC_AWB,0.000393604
China,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,1990,OC_AWB,0.000122562
China,Rice,RiceAEZ04,RiceAEZ04,1990,OC_AWB,0.000351819
China,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,1990,OC_AWB,6.82796e-05
China,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,1990,OC_AWB,9.79573e-05
China,Wheat,WheatAEZ04,WheatAEZ04,1990,OC_AWB,0.000527728
China,Corn,CornAEZ04,CornAEZ04,1990,SO2_2_AWB,6.57519e-05
China,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,1990,SO2_2_AWB,0
China,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,1990,SO2_2_AWB,0
China,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,1990,SO2_2_AWB,0
China,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,1990,SO2_2_AWB,6.00659e-06
China,OilCrop,OilCropAEZ04,OilCropAEZ04,1990,SO2_2_AWB,0.000135224
China,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,1990,SO2_2_AWB,0.000115057
China,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,1990,SO2_2_AWB,3.5827e-05
China,Rice,RiceAEZ04,RiceAEZ04,1990,SO2_2_AWB,0.000102843
China,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,1990,SO2_2_AWB,1.99593e-05
China,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,1990,SO2_2_AWB,2.86346e-05
China,Wheat,WheatAEZ04,WheatAEZ04,1990,SO2_2_AWB,0.000154264
India,Rice,RiceAEZ04,RiceAEZ04,1990,CH4_AGR,0.072704993
India,Corn,CornAEZ04,CornAEZ04,1990,N2O_AGR,0.000535443
India,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,1990,N2O_AGR,0.000535443
India,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,1990,N2O_AGR,0.000220176
India,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,1990,N2O_AGR,0
India,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,1990,N2O_AGR,0.000535443
India,OilCrop,OilCropAEZ04,OilCropAEZ04,1990,N2O_AGR,0.000535443
India,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,1990,N2O_AGR,0.000535443
India,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,1990,N2O_AGR,0.000535443
India,Rice,RiceAEZ04,RiceAEZ04,1990,N2O_AGR,0.000641264
India,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,1990,N2O_AGR,0.000535443
India,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,1990,N2O_AGR,0.000535443
India,Wheat,WheatAEZ04,WheatAEZ04,1990,N2O_AGR,0.000535443
India,biomassOil,JatrophaAEZ04,JatrophaAEZ04,1990,N2O_AGR,0.005656341
India,Corn,CornAEZ04,CornAEZ04,1990,NOx_AGR,0.000325953
India,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,1990,NOx_AGR,0.000325953
India,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,1990,NOx_AGR,0
India,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,1990,NOx_AGR,0
India,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,1990,NOx_AGR,0.000325953
India,OilCrop,OilCropAEZ04,OilCropAEZ04,1990,NOx_AGR,0.000325953
India,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,1990,NOx_AGR,0.000325953
India,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,1990,NOx_AGR,0.000325953
India,Rice,RiceAEZ04,RiceAEZ04,1990,NOx_AGR,0.000435362
India,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,1990,NOx_AGR,0.000325953
India,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,1990,NOx_AGR,0.000325953
India,Wheat,WheatAEZ04,WheatAEZ04,1990,NOx_AGR,0.000325953
India,Corn,CornAEZ04,CornAEZ04,1990,NMVOC_AGR,0
India,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,1990,NMVOC_AGR,0
India,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,1990,NMVOC_AGR,0
India,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,1990,NMVOC_AGR,0
India,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,1990,NMVOC_AGR,0
India,OilCrop,OilCropAEZ04,OilCropAEZ04,1990,NMVOC_AGR,0
India,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,1990,NMVOC_AGR,0
India,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,1990,NMVOC_AGR,0
India,Rice,RiceAEZ04,RiceAEZ04,1990,NMVOC_AGR,0
India,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,1990,NMVOC_AGR,0
India,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,1990,NMVOC_AGR,0
India,Wheat,WheatAEZ04,WheatAEZ04,1990,NMVOC_AGR,0
India,Corn,CornAEZ04,CornAEZ04,1990,NH3_AGR,0.003205655
India,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,1990,NH3_AGR,0.003205655
India,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,1990,NH3_AGR,2.78909e-05
India,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,1990,NH3_AGR,0
India,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,1990,NH3_AGR,0.003205655
India,OilCrop,OilCropAEZ04,OilCropAEZ04,1990,NH3_AGR,0.003205655
India,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,1990,NH3_AGR,0.003205655
India,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,1990,NH3_AGR,0.003205655
India,Rice,RiceAEZ04,RiceAEZ04,1990,NH3_AGR,0.004563488
India,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,1990,NH3_AGR,0.003205655
India,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,1990,NH3_AGR,0.003205655
India,Wheat,WheatAEZ04,WheatAEZ04,1990,NH3_AGR,0.003205655
India,Corn,CornAEZ04,CornAEZ04,1990,CH4_AWB,4.61509e-05
India,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,1990,CH4_AWB,0
India,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,1990,CH4_AWB,0
India,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,1990,CH4_AWB,0
India,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,1990,CH4_AWB,9.60416e-06
India,OilCrop,OilCropAEZ04,OilCropAEZ04,1990,CH4_AWB,0.000102114
India,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,1990,CH4_AWB,7.49213e-05
India,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,1990,CH4_AWB,7.13915e-06
India,Rice,RiceAEZ04,RiceAEZ04,1990,CH4_AWB,7.21847e-05
India,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,1990,CH4_AWB,2.21748e-05
India,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,1990,CH4_AWB,2.15617e-05
India,Wheat,WheatAEZ04,WheatAEZ04,1990,CH4_AWB,0.000108277
India,Corn,CornAEZ04,CornAEZ04,1990,N2O_AWB,1.12565e-06
India,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,1990,N2O_AWB,0
India,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,1990,N2O_AWB,0
India,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,1990,N2O_AWB,0
India,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,1990,N2O_AWB,2.34252e-07
India,OilCrop,OilCropAEZ04,OilCropAEZ04,1990,N2O_AWB,2.49062e-06
India,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,1990,N2O_AWB,1.82738e-06
India,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,1990,N2O_AWB,1.74129e-07
India,Rice,RiceAEZ04,RiceAEZ04,1990,N2O_AWB,1.76063e-06
India,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,1990,N2O_AWB,5.4086e-07
India,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,1990,N2O_AWB,5.25904e-07
India,Wheat,WheatAEZ04,WheatAEZ04,1990,N2O_AWB,2.64095e-06
India,Corn,CornAEZ04,CornAEZ04,1990,NOx_AWB,4.12901e-05
India,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,1990,NOx_AWB,0
India,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,1990,NOx_AWB,0
India,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,1990,NOx_AWB,0
India,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,1990,NOx_AWB,8.59261e-06
India,OilCrop,OilCropAEZ04,OilCropAEZ04,1990,NOx_AWB,9.13587e-05
India,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,1990,NOx_AWB,6.70303e-05
India,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,1990,NOx_AWB,6.38722e-06
India,Rice,RiceAEZ04,RiceAEZ04,1990,NOx_AWB,6.45819e-05
India,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,1990,NOx_AWB,1.98393e-05
India,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,1990,NOx_AWB,1.92907e-05
India,Wheat,WheatAEZ04,WheatAEZ04,1990,NOx_AWB,9.68729e-05
India,Corn,CornAEZ04,CornAEZ04,1990,CO_AWB,0.000899371
India,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,1990,CO_AWB,0
India,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,1990,CO_AWB,0
India,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,1990,CO_AWB,0
India,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,1990,CO_AWB,0.000187162
India,OilCrop,OilCropAEZ04,OilCropAEZ04,1990,CO_AWB,0.001989955
India,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,1990,CO_AWB,0.001460038
India,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,1990,CO_AWB,0.000139125
India,Rice,RiceAEZ04,RiceAEZ04,1990,CO_AWB,0.001406709
India,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,1990,CO_AWB,0.000432135
India,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,1990,CO_AWB,0.000420186
India,Wheat,WheatAEZ04,WheatAEZ04,1990,CO_AWB,0.002110064
India,Corn,CornAEZ04,CornAEZ04,1990,NMVOC_AWB,0.000108087
India,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,1990,NMVOC_AWB,0
India,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,1990,NMVOC_AWB,0
India,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,1990,NMVOC_AWB,0
India,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,1990,NMVOC_AWB,2.24933e-05
India,OilCrop,OilCropAEZ04,OilCropAEZ04,1990,NMVOC_AWB,0.000239154
India,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,1990,NMVOC_AWB,0.000175469
India,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,1990,NMVOC_AWB,1.67202e-05
India,Rice,RiceAEZ04,RiceAEZ04,1990,NMVOC_AWB,0.000169059
India,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,1990,NMVOC_AWB,5.19344e-05
India,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,1990,NMVOC_AWB,5.04983e-05
India,Wheat,WheatAEZ04,WheatAEZ04,1990,NMVOC_AWB,0.000253589
India,Corn,CornAEZ04,CornAEZ04,1990,NH3_AWB,0.000177728
India,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,1990,NH3_AWB,0
India,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,1990,NH3_AWB,0
India,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,1990,NH3_AWB,0
India,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,1990,NH3_AWB,3.69857e-05
India,OilCrop,OilCropAEZ04,OilCropAEZ04,1990,NH3_AWB,0.000393241
India,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,1990,NH3_AWB,0.000288523
India,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,1990,NH3_AWB,2.74929e-05
India,Rice,RiceAEZ04,RiceAEZ04,1990,NH3_AWB,0.000277984
India,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,1990,NH3_AWB,8.53956e-05
India,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,1990,NH3_AWB,8.30342e-05
India,Wheat,WheatAEZ04,WheatAEZ04,1990,NH3_AWB,0.000416976
India,Corn,CornAEZ04,CornAEZ04,1990,BC_AWB,6.74531e-06
India,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,1990,BC_AWB,0
India,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,1990,BC_AWB,0
India,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,1990,BC_AWB,0
India,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,1990,BC_AWB,1.40372e-06
India,OilCrop,OilCropAEZ04,OilCropAEZ04,1990,BC_AWB,1.49247e-05
India,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,1990,BC_AWB,1.09503e-05
India,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,1990,BC_AWB,1.04344e-06
India,Rice,RiceAEZ04,RiceAEZ04,1990,BC_AWB,1.05504e-05
India,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,1990,BC_AWB,3.24103e-06
India,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,1990,BC_AWB,3.15141e-06
India,Wheat,WheatAEZ04,WheatAEZ04,1990,BC_AWB,1.58255e-05
India,Corn,CornAEZ04,CornAEZ04,1990,OC_AWB,3.229e-05
India,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,1990,OC_AWB,0
India,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,1990,OC_AWB,0
India,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,1990,OC_AWB,0
India,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,1990,OC_AWB,6.71967e-06
