Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1738.961,1767.107,1786.533,1817.007,1857.891,1901.498,1939.419,1976.436,2027.026,2095.631,2171.285,2254.93,2332.685,2412.696,2494.509,2573.131,2655.353,2736.572,2818.308,2895.676,2963.792,3029.219,3094.945,3161.16,3231.885,3300.684,3366.925,3432.218,3496.165,3559.457,3622.728,3690.194,3762.646,3841.789,3923.781,4005.552,4089.478,4175.598,4243.665,4301.702,4382.486,4448.687,4495.436,4490.211,4486.193,4532.223,4598.192,4663.484,4729.895,4796.574,4851.054,4901.329,4959.164,5019.15,5081.429,5146.281,5213.898,5284.149,5356.869,,7014.291
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1936.498,1950.888,1964.319,1976.212,1990.651,2002.111,2026.333,2055.709,2072.119,2088.934,2115.183,2145.744,2172.829,2199.396,2227.495,2253.604,2278.721,2301.371,2322.031,2341.871,2361.159,2381.641,2401.244,2421.355,2442.473,2461.606,2476.76,2491.407,2504.508,2514.167,2524.543,2536.976,2552.229,2569.826,2587.996,2606.405,2626.695,2648.965,2664.068,2667.309,2663.59,2651.308,2615.869,2565.708,2523.532,2488.008,2460.277,2435.967,2413.173,2393.657,2376.178,2358.232,2340.205,2322.943,2306.306,2290.237,2274.735,2259.81,2245.423,,1902.925
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2553.159,2561.579,2583.984,2593.918,2597.435,2614.336,2641.167,2651.63,2672.229,2717.677,2764.864,2810.271,2850.22,2886.18,2922.673,2959.173,2996.683,3033.728,3068.801,3101.819,3137.562,3177.533,3213.271,3245.551,3276.362,3305.195,3333.542,3361.419,3386.988,3410.869,3435.289,3462.341,3491.974,3523.38,3555.054,3587.032,3619.593,3653.339,3673.95,3681.25,3694.836,3702.136,3700.278,3689.004,3679.636,3673.577,3668.316,3664.372,3661.168,3658.454,3654.387,3645.747,3633.232,3620.094,3607.899,3596.617,3585.906,3575.439,3565.205,,3257.214
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2336.432,2422.094,2466.74,2505.504,2565.909,2622.424,2682.168,2758.94,2838.489,2919.316,2998.981,3068.962,3136.438,3204.914,3271.001,3333.549,3394.16,3452.263,3505.944,3549.42,3594.517,3648.754,3703.001,3752.827,3800.643,3846.519,3885.894,3920.281,3947.422,3969.989,3996.278,4026.204,4055.086,4082.711,4113.243,4148.172,4183.283,4216.682,4289.659,4359.496,4397.798,4427.569,4448.083,4459.725,4463.208,4459.595,4450.539,4441.779,4435.827,4432.04,4430.654,4431.57,4434.547,4439.502,4446.455,4455.421,4466.706,4480.56,4496.774,,4811.546
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101936.816,103506.916,105385.09,107302.806,109208.917,111125.498,112859.299,114554.838,116259.155,117956.865,119631.633,121324.346,122877.56,124276.517,125521.51,126541.293,127414.772,128183.863,128876.498,129572.617,130245.476,130977.408,131768.681,132556.176,133378.674,134293.372,135269.263,136263.686,137245.87,138163.68,139038.849,139899.972,140821.82,141861.725,142922.263,143937.997,144966.55,145958.907,146865.701,147351.694,147974.148,148299.817,148401.65,148392.385,148446.239,148495.015,148318.876,148077.459,147826.912,147369.604,146731.774,146018.987,145266.326,144586.191,143974.059,143420.309,142893.54,142369.485,141844.355,,126470.938
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530.047,1584.833,1640.949,1684.446,1729.862,1780.85,1836.703,1898.639,1953.527,2009.483,2080.556,2163.433,2253.472,2339.558,2424.081,2510.619,2592.754,2672.279,2759.277,2850.066,2938.516,3039.443,3145.141,3242.778,3344.985,3448.869,3553.782,3659.375,3760.973,3862.932,3969.126,4078.516,4193.811,4315.817,4445.727,4587.499,4738.036,4891.199,5036.494,5183.469,5332.472,5481.045,5600.694,5682.454,5770.963,5864.473,5963.936,6070.759,6185.515,6308.673,6440.732,6578.681,6719.567,6863.752,7011.556,7163.506,7320.815,7484.274,7653.394,,12130.206
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204.075,1226.498,1252.749,1282.64,1313.402,1347.774,1381.525,1425.659,1478.072,1530.083,1584.82,1644.416,1704.534,1765.175,1825.383,1882.148,1935.923,1994.131,2054.487,2116.408,2181.272,2246.71,2313.102,2379.578,2450.654,2523.906,2594.288,2663.744,2733.933,2804.142,2875.133,2946.676,3018.436,3091.431,3164.611,3240.472,3323.673,3410.704,3492.186,3573.704,3667.588,3760.644,3848.424,3933.744,4018.832,4101.998,4184.336,4267.07,4350.224,4433.925,4518.268,4603.244,4688.963,4775.544,4863.169,4952.081,5042.92,5136.262,5232.077,,7582.777
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36774.854,37435.785,38006.18,38541.349,38993.798,39368.099,39940.18,40655.779,41359.132,42006.03,42644.035,43195.765,43697.245,44255.938,44785.626,45234.869,45673.64,46111.262,46510.301,46871.405,47235.697,47637.239,48026.627,48367.002,48676.939,48973.428,49233.524,49453.675,49642.987,49835.012,50046.649,50235.677,50397.455,50573.066,50769.375,50944.248,51095.072,51218.101,51422.963,51501.478,51622.275,51730.355,51869.109,51887.112,51637.611,51247.259,50812.52,50369.926,49938.798,49487.245,49007.559,48510.505,48058.877,47668.303,47309.706,46996.765,46710.816,46435.909,46170.273,,40341.586
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6292.797,6489.85,6681.196,6886.387,7061.494,7232.067,7440.744,7694.366,7951.857,8223.106,8531.032,8867.714,9209.65,9546.588,9877.755,10205.805,10529.599,10864.03,11232.04,11591.49,11940.155,12334.057,12741.848,13147.733,13568.7,13987.696,14404.009,14808.95,15207.113,15605.49,16000.074,16413.399,16849.973,17298.283,17764.159,18258.445,18769.226,19279.732,19694.266,20112.207,20624.073,21137.143,21614.451,22049.313,22462.266,22847.085,23219.707,23596.577,23977.448,24363.32,24755.519,25155.064,25563.441,25981.647,26410.416,26851.195,27307.134,27780.059,28268.44,,39415.245
Total Former USSR,16950,20700,26550,54765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73750,,,,,,,,,,,,,,,,,,,,88672,,,,,,,,,,,,,,,,,,,,110664,,,,,,,,,,124500,,,,,,,,,,,,,156192,,,,,,,154607,152836,152403,153055,155581,158983,162621,166117,169269,172017,174212,175987,176807,177401,178453,179636,181502,184626,188498,192379,195970,,,,,,173900,174000,175100,177500,179570.837,182677.438,185855.87,188960.538,192171.246,195612.673,199102.595,202604.165,206200.603,209927.781,213779.936,217618.27,221227.18,224585.401,227697.97,230512.995,233139.09,235629.795,237983.436,240252.698,242478.113,244886.536,247343.292,249712.38,252110.639,254518.689,256882.729,259225.085,261524.905,263750.613,265935.636,268142.258,270418.758,272856.014,275379.897,277873.515,280369.405,282805.06,285120.16,286578.215,288544.755,290113.614,291118.372,291429.616,291345.858,291150.213,290875.61,290527.071,290173.084,289692.659,289112.747,288520.632,287977.722,287600.977,287360.52,287263.911,287266.522,287330.757,287447.373,,286999.773
8 Latin American countries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,,,,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,,,,,,,,,,,,,,,,,,,,1796,,,,,,,,,,,,,,,,,,,,3376,,,,,,,,,,4693,4873,5060,5254,5455,5664,5881,6107,6341,6584,6836,7098,7370,7653,7885,8072,8226,8374,8518,8672,8861,9092,9368,9707,10054,10358,10652,10965,11282,11592,11896,12167,12402,12623,12834,13044,13260,13490,13724,13984,14169,14402,14638,14877,15130,15390,15654,15942,16307,16737,17150.336,17517.342,17876.956,18230.816,18580.559,18927.821,19271.511,19610.538,19946.539,20281.15,20616.009,20950.583,21283.783,21616.403,21949.244,22283.1,22611.604,22934.225,23260.514,23600.026,23962.313,24363.816,24779.799,25209.829,25646.371,26081.88,26531.28,26983.828,27440.272,27901.971,28369.799,28862.831,29341.374,29801.763,30235.573,30675.059,31145.966,31620.918,32090.943,32558.573,33022.202,33491.595,33958.947,34411.978,34864.44,35311.049,35753.59,36203.463,36643.768,37073.828,37497.728,37916.56,38331.121,38740.807,39144.753,39537.943,39921.833,40301.927,40677.348,,46786.64
Brazil,1000,800,1250,4507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7234,,,,,,,,,,,,,,,,,,,,9797,9980,10167,10358,10552,10749,10951,11156,11365,11578,11794,12015,12240,12470,12703,12941,13183,13430,13682,13938,14199,14539,14886,15242,15607,15980,16362,16753,17154,17564,17984,18392,18782,19180,19587,20003,20427,20860,21303,21754,22216,22687,23168,23660,24161,24674,25197,25732,26277,26835,27404,27969,28542,29126,29723,30332,30953,31587,32234,32894,33568,34256,34957,35673,36404,37150,37911,38687,39480,40289,41114,42069,43069,44093,45141,46215,47313,48438,49590,50769,53443.075,54995.532,56602.56,58266.357,59989.219,61773.546,63631.992,65551.171,67533.213,69580.328,71694.81,73832.902,76039.39,78316.598,80666.939,83092.908,85557.441,88049.823,90569.084,93114.241,95684.297,98245.467,100840.058,103469.438,106131.448,108823.732,111545.124,114313.951,117146.603,120040.282,122958.132,125929.73,128962.939,131891.729,134626.216,137302.933,140111.725,142938.076,145782.1,148567.499,151083.809,153511.587,155975.974,158471.338,160994.257,163542.501,166073.876,168546.719,170956.177,173293.681,175552.771,177752.913,179914.212,182032.604,184101.109,186112.794,188078.227,190010.647,191908.598,,222838.366
Chile,,,,771.447,789.144,807.304,825.89,844.866,864.198,883.855,903.807,924.027,944.49,965.173,986.056,1007.12,1028.35,1049.733,1071.256,1092.912,1114.694,1136.597,1158.619,1180.761,1203.023,1225.41,1247.926,1270.578,1293.375,1316.325,1339.439,1362.729,1386.207,1409.885,1433.777,1457.897,1482.258,1506.873,1531.758,1556.924,1582.386,1608.154,1634.242,1660.659,1687.416,1714.521,1741.983,1769.808,1798.001,1826.566,1855.505,1884.819,1914.507,1944.569,1974.998,2005.79,2036.939,2068.435,2100.268,2132.427,2164.899,2197.67,2230.723,2264.042,2297.611,2331.409,2365.419,2399.621,2433.995,2468.522,2503.181,2537.954,2572.823,2607.769,2642.778,2677.834,2712.925,2748.04,2783.171,2818.312,2853.462,2888.62,2923.792,2958.986,2994.214,3029.494,3064.845,3100.295,3135.874,3171.619,3207.571,3243.777,3280.289,3317.166,3354.469,3392.269,3430.64,3469.662,3509.42,3550.005,3591.512,3634.043,3677.702,3722.598,3768.846,3816.561,3865.863,3916.875,3969.721,4024.523,4081.406,4140.494,4201.905,4265.756,4332.156,4401.207,4473.001,4547.615,4625.112,4705.534,4788.901,4875.203,4964.398,5056.404,5151.095,5248.293,5347.758,5449.185,5552.19,5656.303,5760.959,5865.486,5969.096,6090.833,6251.933,6377.619,6492.774,6612.138,6743.269,6888.843,7048.426,7219.783,7399.842,7585.349,7773.314,7961.258,8147.349,8330.423,8509.95,8685.954,8858.908,9029.621,9199.122,9368.558,9540.298,9717.524,9896.635,10076.544,10251.542,10432.214,10599.793,10759.823,10922.822,11093.718,11282.304,11487.112,11686.845,11879.139,12066.701,12259.84,12463.354,12677.524,12901.157,13127.76,13352.503,13572.994,13788.271,14000.06,14205.449,14404.243,14599.929,14790.995,14975.383,15153.45,15327.316,15497.046,15662.645,15823.957,15980.912,16134.219,16284.741,16432.536,,18903.282
Colombia,,,,1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2065,,,,,,,,,,,,,,,,,,,,2392,,,,,,,,,,,,,,,,,,,,3369,,,,,,,,,,3998,4079,4162,4247,4334,4422,4512,4604,4697,4793,4890,4990,5091,5195,5330,5468,5609,5754,5903,6056,6213,6374,6539,6709,6882,7061,7243,7431,7624,7821,7914,8009,8104,8201,8299,8398,8498,8599,8702,8935,9174,9419,9671,9930,10196,10469,10749,11036,11332,11635,11591.658,11965,12350.771,12749.619,13162.003,13588.405,14029.321,14485.993,14958.277,15446.73,15952.727,16476.124,17009.885,17546.017,18090,18646.175,19201.732,19764.027,20321.665,20869.14,21429.658,21992.579,22542.89,23069.231,23593.39,24114.177,24620.486,25094.412,25542.727,26030.848,26582.811,27159.381,27764.644,28389.398,29027.923,29678.395,30326.818,30964.245,31589.376,32216.557,32858.579,33518.61,34202.721,34896.573,35588.746,36280.883,36971.016,37657.83,38339.937,39016.113,39685.655,40349.388,41008.227,41662.073,42310.775,42954.279,43593.035,44227.55,44858.264,,57665.538
Mexico,7500,2500,4500,6587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7662,,,,,,,,,,,,,,,,,,,,9219,9331,9444,9558,9674,9791,9910,10030,10151,10274,10399,10524,10652,10781,10912,11044,11178,11313,11450,11589,11729,11904,12083,12263,12447,12663,12822,13014,13209,13406,13607,13755,13904,14055,14208,14363,14519,14676,14836,14997,15000,14990,14980,14970,14960,14950,14940,14930,14920,14910,14900,14895,15129,15367,15609,15854,16103,16356,16613,16875,17175,17480,17790,18115,18445,18781,19040,19370,19705,20047,20393,20955,21532,22125,22734,23724,24413,25122,25852,26603,28485.18,29296.235,30144.317,31031.279,31959.113,32929.914,33945.886,35015.548,36141.955,37328.466,38578.505,39836.23,41121.485,42434.264,43774.575,45142.399,46537.832,47995.559,49518.803,51110.928,52775.158,54406.901,55984.294,57557.303,59122.839,60678.045,62219.964,63759.976,65295.99,66825.878,68347.479,69969.263,71640.904,73362.881,75080.138,76767.225,78442.43,80122.492,81781.816,83366.836,84913.652,86488.032,88111.03,89749.141,91337.896,92880.353,94398.579,95895.146,97325.063,98616.905,99926.62,101246.961,102479.927,103718.062,104959.594,106202.903,107449.525,108700.891,109955.4,,135172.155
Peru,4000,1300,1300,1317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,,,,,,,,,,,,,,,,,,,,2606,,,,,,,,,,,,,,,,,,,,3346,,,,,,3470,3513,3558,3603,3648,3694,3741,3788,3836,3885,3934,3984,4034,4085,4137,4189,4242,4295,4350,4405,4460,4517,4574,4631,4690,4764,4838,4914,4992,5070,5150,5230,5312,5396,5480,5569,5660,5752,5846,5941,6038,6137,6237,6338,6440,6550,6662,6776,6892,7010,7130,7252,7376,7502,7632.5,7826.2,8025.7,8232.1,8447,8671.5,8904.9,9146.1,9396.7,9657.8,9931,10217.5,10516.5,10825.8,11143.5,11467.3,11796.4,12132.2,12476,12829.1,13192.8,13568.3,13954.7,14350.3,14753.1,15161.199,15573.199,15990.099,16414.399,16848.699,17295.298,17754.798,18125.129,18516.941,18927.692,19348.926,19771.935,20195.924,20625.082,21063.8,21511.443,21967.278,22430.449,22900.004,23374.974,23846.388,24304.899,24748.122,25174.087,25581.874,25979.722,26376.033,26769.436,27158.869,27544.305,27925.628,28302.603,28674.757,29041.593,,35707.142
Uruguay,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,,,,,,,,,,,,,,,,,,,,343,354,364,376,387,399,411,424,437,450,464,482,502,522,543,564,587,610,635,660,686,706,727,748,770,792,815,839,864,889,915,930,945,961,977,993,1009,1026,1043,1062,1081,1112,1144,1177,1223,1246,1269,1292,1316,1341,1371,1402,1433,1465,1498,1534,1571,1608,1646,1685,1713,1741,1770,1799,1829,1859,1889,1921,1952,1944,1965,1987,2010,2032,2055,2081,2107,2134,2160,2188,2194.275,2223.06,2252.965,2283.92,2316.543,2353.136,2389.29,2424.959,2460.411,2495.022,2530.969,2563.794,2598.466,2632.111,2663.61,2693.133,2721.207,2748.579,2776.607,2801.859,2823.659,2826.042,2829.526,2834.115,2838.213,2841.818,2857.453,2873.52,2889.495,2905.131,2919.851,2935.649,2953.997,2972.57,2990.097,3008.27,3026.971,3045.153,3063.668,3084.065,3105.708,3127.574,3149.262,3170.958,3193.413,3215.423,3238.28,3262.838,3284.853,3304.234,3323.876,3343.797,3363.085,3381.606,3399.237,3415.92,3431.932,3447.496,3462.531,,3721.919
Venezuela,,,,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324,,,,,,,,,,,,,,,,,,,,1653,1675,1699,1725,1753,1784,1816,1849,1883,1917,1952,1986,2019,2052,2083,2113,2129,2147,2173,2198,2224,2255,2285,2314,2346,2375,2408,2442,2475,2509,2542,2576,2609,2643,2690,2706,2720,2741,2761,2780,2805,2834,2856,2874,2899,2918,2929,2944,2958,2973,2992,3008,3025,3049,3077,3114,3152,3185,3221,3259,3300,3336,3368,3401,3431,3465,3510,3565,3623,3699,3784,3858,3934,4020,4114,4223,4347,4486,4656,4843,5009.006,5217.02,5439.568,5674.259,5918.702,6170.497,6431.274,6702.668,6982.276,7267.687,7556.483,7847.836,8143.375,8444.361,8752.058,9067.735,9387.176,9709.552,10041.225,10388.58,10758.017,11151.693,11515.649,11893.035,12280.562,12674.987,13082.017,13503.563,13930.824,14355.117,14767.89,15166.255,15620.766,16084.417,16544.524,16997.509,17450.161,17910.182,18378.534,18850.722,19325.222,19801.117,20265.563,20704.455,21134.951,21555.902,21968.602,22374.398,22772.515,23162.188,23542.649,23916.81,24287.67,24654.694,25017.387,25375.281,25730.435,26084.662,26437.044,,33429.444
Total 8 Latin American countries,,,,15695.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22927.885,,,,,,,,,,,,,,,,,,,,29750.569,,,,,,,,,,,,,,,,,,,,41536.769,,,,,,,,,,50345.986,51293.214,52232.494,53192.845,54187.295,55171.874,56173.619,57205.571,58258.777,59335.289,60282.166,61254.469,62243.269,63254.64,64277.662,65242.42,66180.005,67134.512,68100.043,69095.702,70153.598,71272.846,72690.561,74202.863,75751.875,77292.721,78848.523,80443.406,82072.494,83723.905,85311.756,86890.156,88452.207,90037.001,91635.615,93263.112,94851.534,96557.901,98298.203,100200.398,102095.404,104391.095,106764.293,109200.758,111711.185,114664.19,117369.303,120170.959,123138.486,126246.096,131596.863,135292.322,139070.456,142961.124,146985.277,151158.088,155493.017,159985.403,164639.154,169457.025,174445.852,179498.283,184674.142,189962.903,195370.349,200902.7,206499.346,212192.873,217993.519,223912.996,229994.46,236095.096,242164.44,248279.886,254442.467,260627.38,266861.737,273119.142,279420.133,285830.748,292334.978,299060.211,305896.865,312706.544,319311.302,325845.018,332535.846,339260.344,345989.043,352609.209,358948.375,365258.296,371666.94,378092.718,384488.737,390837.948,397113.085,403288.445,409287.395,415024.206,420662.471,426229.778,431650.724,437011.36,442301.117,447505.66,452641.809,457732.671,462773.314,,554224.486
15 Latin American countries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,,,,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374,,,,,,,,,,,,,,,,,,,,1495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1696,1710,1723,1737,1751,1765,1779,1793,1808,1822,1837,1851,1866,1881,1915,1951,1986,2023,2060,2098,2136,2161,2186,2212,2237,2263,2289,2316,2343,2370,2397,2425,2453,2482,2511,2540,2569,2599,2629,2659,2690,2721,2753,2785,2817,2850,2883,2916,2950,2984,2766.028,2823.667,2883.315,2944.968,3008.635,3074.311,3141.998,3211.738,3283.613,3357.701,3434.073,3512.782,3593.918,3677.637,3764.067,3853.315,3945.474,4040.665,4139.069,4240.872,4346.218,4454.684,4565.872,4679.923,4796.24,4914.316,4955.744,5079.716,5204.622,5326.981,5441.298,5545.224,5642.224,5737.434,5834.293,5934.935,6041.35,6156.369,6283.164,6423.135,6573.9,6731.484,6893.451,7055.495,7216.538,7376.582,7535.615,7693.188,7848.703,8001.93,8152.62,8300.463,8445.134,8586.443,8724.156,8857.87,8989.046,9119.152,9247.816,,11959.992
Costa Rica,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,310,320,320,330,340,340,350,350,360,363,366,369,372,390,390,400,400,410,420,420,430,430,440,450,460,470,470,480,490,500,510,520,530,540,550,560,580,590,610,620,630,650,660,680,700,710,730,750,770,866.982,895.336,926.317,958.893,993.786,1031.782,1071.654,1112.3,1154.408,1200.148,1248.022,1296.587,1345.187,1393.441,1440.184,1487.605,1538.442,1588.717,1638.476,1687.1,1735.523,1785.636,1834.796,1886.035,1937.413,1991.58,2048.557,2108.457,2192.367,2259.714,2299.124,2357.285,2424.367,2494.353,2567.516,2643.808,2723.111,2799.811,2875.267,2951.454,3027.175,3101.029,3173.216,3244.282,3314.588,3383.786,3451.722,3518.107,3583.162,3647.319,3710.558,3773.057,3834.934,3896.092,3956.507,4016.173,4075.261,4133.884,4191.948,,5271.503
Cuba,,,,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186,,,,,,,,,,,,,,,,,,,,1331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658,1716,1775,1837,1879,1927,1979,2034,2092,2154,2219,2287,2358,2431,2507,2585,2664,2746,2828,2912,2997,3083,3170,3257,3345,3432,3519,3606,3693,3742,3837,3910,3984,4060,4137,4221,4289,4357,4428,4497,4566,4635,4704,4779,4849,4932,5039,5152,5268,5386,5784.797,5891.797,6007.797,6128.797,6254.337,6381.106,6512.938,6640.752,6763.058,6900.886,7027.21,7134,7254.373,7414.884,7612.275,7809.916,7985.316,8139.332,8283.933,8421.048,8542.746,8669.625,8831.348,9001.355,9152.866,9290.074,9420.906,9537.988,9634.028,9710.15,9652.975,9711.975,9789.224,9885.596,9982.299,10078.658,10162.192,10239.839,10334.044,10439.251,10544.793,10642.491,10723.26,10788.02,10844.611,10896.802,10943.047,10983.007,11029.133,11082.746,11134.273,11182.298,11226.999,11268.976,11308.764,11346.67,11382.82,11416.987,11449.006,,11578.973
Dominican Republic,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,,,,,,,,,,,,,,,,,,,,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515,530,546,562,578,595,613,631,649,668,688,708,729,750,767,785,803,821,840,859,879,912,946,981,1017,1054,1092,1131,1172,1213,1256,1300,1345,1391,1438,1484,1520,1558,1596,1634,1674,1715,1757,1800,1844,1889,1935,1982,2031,2080,2352.968,2419.125,2491.346,2568.919,2651.127,2737.257,2827.784,2923.186,3022.747,3125.752,3231.488,3340.557,3453.434,3569.217,3687.001,3805.881,3926.395,4049.146,4173.328,4298.133,4422.755,4546.974,4671.329,4796.148,4921.761,5048.499,5175.585,5302.8,5431.308,5562.27,5696.855,5831.508,5968.349,6105.286,6240.883,6377.765,6515.757,6655.297,6796.121,6937.802,7077.651,7216.352,7351.181,7478.116,7602.302,7730.224,7861.694,7992.357,8123.244,8254.35,8385.828,8517.874,8650.322,8783.013,8916.069,9049.595,9183.984,9319.622,9456.632,,12431.822
Ecuador,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816,,,,,,,,,,,,,,,,,,,,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1420,1441,1462,1483,1505,1527,1549,1571,1594,1617,1641,1665,1689,1703,1717,1731,1746,1760,1774,1790,1805,1820,1835,1850,1865,1881,1896,1912,1928,1944,1995,2050,2095,2140,2196,2249,2298,2355,2412,2466,2541,2575,2641,2712,2781,2853,2936,3017,3104,3369.955,3458.093,3548.753,3642.591,3740.256,3842.399,3948.587,4058.385,4172.445,4291.418,4415.956,4546.197,4681.707,4822.279,4967.705,5117.779,5272.639,5432.424,5596.925,5765.935,5939.246,6116.773,6298.651,6485.013,6675.986,6871.698,7072.687,7278.866,7489.432,7703.577,7920.499,8141.078,8365.85,8593.494,8825.829,9061.664,9301.083,9545.158,9794.122,10048.223,10318.036,10526.095,10748.394,10979.476,11208.048,11438.004,11673.95,11911.819,12139.965,12347.543,12505.204,12701.839,12921.234,13074.082,13212.742,13363.593,13547.51,13755.68,13927.65,,17945.659
El Salvador,,,,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366,,,,,,,,,,,,,,,,,,,,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766,782,799,816,834,851,869,888,907,926,946,966,987,1008,1030,1052,1074,1098,1121,1145,1170,1190,1220,1240,1270,1300,1330,1350,1390,1410,1440,1460,1470,1490,1510,1530,1550,1570,1590,1610,1630,1650,1680,1690,1720,1740,1760,1780,1810,1840,1939.8,1989.756,2042.865,2099.13,2158.554,2221.139,2286.889,2355.805,2427.891,2503.149,2581.583,2664.838,2747.687,2836.09,2923.87,3017.852,3128.206,3232.927,3347.32,3469.177,3603.907,3710.335,3790.903,3878.197,3971.783,4071.179,4174.737,4282.586,4396.275,4508.055,4566.199,4515.094,4474.873,4521.153,4587.633,4664.361,4751.017,4842.194,4930.397,5015.522,5099.884,5185.604,5274.649,5369.502,5466.906,5568.437,5674.036,5783.439,5895.283,6008.356,6122.515,6237.662,6353.681,6470.379,6587.541,6704.932,6822.378,6939.688,7057.131,,9723.243
