model,Scenario,Region,Variable,Unit,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
IIASA POP,SSP4_v5_120427,BOL,Population,million,9.929849,10.97958464,12.28766765,13.823432,15.61066097,17.69708126,19.98369373,22.34316288,24.6204988,26.65666103,28.96342599,31.45125669,33.98886223,36.52356474,39.13529722,41.85664229,44.68535703,47.58965506,50.57447825
IIASA POP,SSP4_v5_120427,BRA,Population,million,194.94647,202.9265754,209.5596692,214.652635,218.2495872,220.0285058,220.2166828,218.790374,215.7326286,211.3190186,205.7363199,199.1225071,191.6005526,183.3424741,174.6400692,165.7914033,156.9422941,148.2225096,139.8587327
IIASA POP,SSP4_v5_120427,BRB,Population,million,0.273331,0.275992983,0.277033527,0.276134609,0.273473924,0.268761313,0.261917605,0.253254024,0.243326882,0.232838566,0.22206248,0.211235499,0.200436124,0.189683385,0.179119875,0.168970278,0.15951139,0.150829927,0.142815334
IIASA POP,SSP4_v5_120427,BRN,Population,million,0.39892,0.424323117,0.447323508,0.468014275,0.487199894,0.503439456,0.514965357,0.521381817,0.523268155,0.521749534,0.51757449,0.510657068,0.501011242,0.488982516,0.475429351,0.46111322,0.446500794,0.432098638,0.418216158
IIASA POP,SSP4_v5_120427,BTN,Population,million,0.72594,0.798205031,0.853986617,0.900537622,0.939647297,0.973541424,1.003823493,1.027592101,1.042345022,1.04785717,1.044532276,1.032886501,1.013542908,0.988977135,0.960698435,0.930071883,0.897765252,0.863860507,0.828425364
IIASA POP,SSP4_v5_120427,BWA,Population,million,2.006945,2.13559494,2.244381834,2.337481159,2.423005707,2.504668122,2.587279633,2.669021817,2.742002531,2.803311843,2.854855995,2.896875098,2.928990153,2.94990047,2.959335764,2.95778573,2.944928439,2.920062385,2.88238657
IIASA POP,SSP4_v5_120427,CAF,Population,million,4.401051,4.917885976,5.51060126,6.151214829,6.79793424,7.466276833,8.166812013,8.887250225,9.587362599,10.26038852,10.89160276,11.47193109,11.965522,12.38043209,12.78017968,13.15010366,13.46653761,13.72465486,13.93567248
IIASA POP,SSP4_v5_120427,CAN,Population,million,34.016593,35.40667445,36.56081709,37.48445638,38.23146698,38.78136703,39.15801952,39.38228114,39.47737505,39.37894848,39.11802143,38.74364703,38.2571437,37.63757809,36.87688238,35.98465849,34.9792416,33.87792918,32.67018433
IIASA POP,SSP4_v5_120427,CHE,Population,million,7.664318,7.769187681,7.8194784,7.825648397,7.790204724,7.695380193,7.553173402,7.369851318,7.150887777,6.903911737,6.641953834,6.379903218,6.123676447,5.87476929,5.629420928,5.387133258,5.152378282,4.928088394,4.715543841
IIASA POP,SSP4_v5_120427,CHL,Population,million,17.113688,17.81109994,18.38239248,18.80891536,19.10430885,19.24937525,19.25134613,19.10710922,18.82538371,18.4134438,17.90429345,17.32110557,16.67502695,15.97405956,15.22952296,14.4569447,13.68508956,12.93788501,12.22455382
IIASA POP,SSP4_v5_120427,CHN,Population,million,1341.335152,1359.52719,1365.824625,1358.758829,1340.725244,1311.802793,1271.603207,1220.669294,1160.66223,1096.250561,1027.830842,957.6569266,887.7130027,818.6901045,750.9883976,686.3784072,627.1155988,573.8707789,526.381992
IIASA POP,SSP4_v5_120427,CIV,Population,million,19.7378,22.34845649,25.44673846,28.94262424,32.69070915,36.77016605,41.27077812,46.23845622,51.59846763,56.97167145,62.4578063,67.94974632,73.32781618,78.46361802,83.13068549,87.41520295,91.61875161,95.59913643,99.30910745
IIASA POP,SSP4_v5_120427,CMR,Population,million,19.598889,22.13580382,24.99561307,28.10966106,31.40858162,34.96599438,38.76067884,42.57476025,46.46207525,50.38775426,54.27158462,58.05617002,61.65251686,65.01666182,68.10509552,70.81356687,73.31907911,75.73365209,77.93880464
IIASA POP,SSP4_v5_120427,COD,Population,million,65.965795,76.50380404,88.64833684,101.6928912,114.951735,128.5127151,142.289967,156.0076645,169.2259503,181.872755,193.9147492,205.2236343,215.6346711,224.9714675,233.1077987,240.6060858,247.9936859,254.999521,261.6021423
IIASA POP,SSP4_v5_120427,COG,Population,million,4.042899,4.579024483,5.20242327,5.95392909,6.786178409,7.713639999,8.696653319,9.742193551,10.81256931,11.93186083,13.0912526,14.28067939,15.4799048,16.67306676,17.84539731,18.97747596,20.0502104,21.03412855,21.91208239
IIASA POP,SSP4_v5_120427,COL,Population,million,46.294841,48.62732651,50.7482672,52.65561884,54.42605961,55.87848662,56.90336689,57.51593535,57.75276085,57.74468256,57.50866409,56.96142835,56.17513762,55.18031706,53.98759437,52.66369202,51.24985522,49.81483058,48.39339041
IIASA POP,SSP4_v5_120427,COM,Population,million,0.73475,0.845917802,0.970629894,1.11229464,1.271921902,1.452629492,1.649162744,1.863754839,2.094546806,2.353780023,2.630522863,2.923204708,3.229522078,3.546692982,3.870994939,4.197053928,4.520007319,4.834774732,5.137574546
IIASA POP,SSP4_v5_120427,CPV,Population,million,0.495999,0.515351851,0.531668791,0.545075153,0.558582063,0.569509532,0.57621986,0.577801628,0.574235613,0.56625427,0.554225033,0.537924488,0.517058132,0.492179544,0.464639896,0.436200428,0.408413325,0.382245462,0.358148738
IIASA POP,SSP4_v5_120427,CRI,Population,million,4.658887,4.957615573,5.208107246,5.408162419,5.565143514,5.674023351,5.732993192,5.742428506,5.705470855,5.625604924,5.508546376,5.35811852,5.1768465,4.968416139,4.738698509,4.498327318,4.257398851,4.024422704,3.802970736
IIASA POP,SSP4_v5_120427,CUB,Population,million,11.257979,11.2582234,11.20052239,11.09279768,10.93045471,10.69755302,10.39251767,10.01572864,9.570838551,9.074309255,8.554401164,8.038669805,7.552075855,7.094851002,6.659745738,6.236004548,5.828252901,5.44739799,5.094046926
IIASA POP,SSP4_v5_120427,CYP,Population,million,1.103647,1.161248019,1.20774487,1.241783657,1.268607253,1.282226688,1.283272595,1.272199916,1.248835935,1.218164765,1.180503438,1.136401594,1.087168398,1.034680494,0.981232821,0.929095906,0.879698417,0.833566045,0.790877655
IIASA POP,SSP4_v5_120427,CZE,Population,million,10.49296,10.57224068,10.56991683,10.50021418,10.3758052,10.19523218,9.992449912,9.791109331,9.584071612,9.3407884,9.05065306,8.719386182,8.36878103,8.027667724,7.70972088,7.414837224,7.128345738,6.840592956,6.545299188
IIASA POP,SSP4_v5_120427,DEU,Population,million,82.30246316,80.97572087,79.6652906,78.02083921,76.17930265,74.15394756,71.91116802,69.38673834,66.58796747,63.61728346,60.70032157,57.98759134,55.46920685,53.03842509,50.62291316,48.24214038,45.93080518,43.7111338,41.55138087
IIASA POP,SSP4_v5_120427,DJI,Population,million,0.888716,0.986566056,1.09582095,1.222086094,1.349551434,1.484072212,1.630880569,1.786226438,1.93617075,2.069062293,2.190465528,2.299621122,2.406183124,2.514613185,2.620815143,2.720453368,2.811803513,2.899436063,2.98441091
IIASA POP,SSP4_v5_120427,DNK,Population,million,5.550142,5.612482157,5.645588208,5.659598695,5.658945353,5.631000465,5.571635879,5.483099584,5.371105179,5.25169738,5.131762777,5.014574441,4.898040551,4.777065795,4.647663548,4.509867364,4.367820487,4.227441517,4.092370837
IIASA POP,SSP4_v5_120427,DOM,Population,million,9.92732,10.5219078,11.03401955,11.46990698,11.85869209,12.16879705,12.37637943,12.47398351,12.46328626,12.41691564,12.31195929,12.16184217,11.96406579,11.7025586,11.38305257,11.01616823,10.61611468,10.19130216,9.750991188
IIASA POP,SSP4_v5_120427,DZA,Population,million,35.468208,38.40335996,40.89362801,42.91002628,44.54146339,45.91709356,47.14714283,48.18955524,48.88633551,49.14584669,49.00424537,48.58202896,47.99709409,47.32159356,46.58837371,45.80410845,44.95699233,44.03862513,43.0612392
IIASA POP,SSP4_v5_120427,ECU,Population,million,14.464739,15.4522342,16.3158597,17.06212195,17.73108841,18.29434171,18.71744165,18.98353983,19.09422957,19.12168054,19.04630133,18.85985138,18.56320854,18.17070456,17.69740241,17.15680672,16.5664694,15.94156884,15.2958116
IIASA POP,SSP4_v5_120427,EGY,Population,million,81.121077,87.28789762,92.53983271,96.9169019,100.7202213,103.8607097,106.1436004,107.5916999,108.3019831,108.2666512,107.5034075,105.9634921,103.6453302,100.6562783,97.20240793,93.44363308,89.4913129,85.43422561,81.38209118
IIASA POP,SSP4_v5_120427,ERI,Population,million,5.253676,6.177645301,7.127587574,8.15052043,9.25500463,10.4825315,11.83201663,13.27034673,14.75992361,16.27025771,17.79618653,19.31845433,20.80970491,22.22649411,23.65316341,25.06294044,26.43764052,27.74617453,29.00674171
IIASA POP,SSP4_v5_120427,ESH,Population,million,0.5305,0.659041805,0.784409752,0.857696896,0.919806816,0.974536395,1.028800612,1.08489412,1.135364605,1.170592442,1.189176121,1.195295542,1.199728811,1.203899466,1.205909407,1.201736142,1.188436441,1.165815086,1.135997337
IIASA POP,SSP4_v5_120427,ESP,Population,million,46.076989,47.11780953,47.66345193,47.85400591,47.69084834,47.46368274,47.13137747,46.56529448,45.66962443,44.08080384,42.04882529,39.82144162,37.58265663,35.45687369,33.4873463,31.68350218,29.97516935,28.30478183,26.66615737
IIASA POP,SSP4_v5_120427,EST,Population,million,1.34114,1.325752381,1.301403298,1.268559876,1.2302694,1.19053883,1.152588527,1.115389279,1.075982729,1.032692579,0.986168194,0.938400915,0.891507352,0.846789846,0.804976292,0.766109249,0.729700517,0.694956829,0.661179556
IIASA POP,SSP4_v5_120427,ETH,Population,million,82.949541,93.22956126,104.3133156,115.794656,126.8447674,137.3734428,147.2797178,156.3701197,164.9318928,173.5154131,181.5791603,188.4478135,194.4267101,199.6106205,204.4028296,208.7994967,212.8320547,216.4593695,219.7912244
IIASA POP,SSP4_v5_120427,FIN,Population,million,5.364545185,5.418761621,5.443092727,5.440922846,5.416922312,5.366548,5.294129055,5.208930992,5.117695263,5.025094577,4.932857188,4.840055371,4.743913102,4.640674383,4.528855605,4.411468663,4.290888075,4.16856082,4.046130541
IIASA POP,SSP4_v5_120427,FJI,Population,million,0.860623,0.88356065,0.893672399,0.893059047,0.891670933,0.888851662,0.882836212,0.873089797,0.859862735,0.84327782,0.823522376,0.800879471,0.775701863,0.748301958,0.719144877,0.688737581,0.657633604,0.626343197,0.595707279
IIASA POP,SSP4_v5_120427,FRA,Population,million,62.78741757,64.0449238,64.87015417,65.38991482,65.81237223,66.08251122,66.1197419,65.86596161,65.32902512,64.56036244,63.65770147,62.69754369,61.69249075,60.59293222,59.35686313,57.95775272,56.42929408,54.80501494,53.0812872
IIASA POP,SSP4_v5_120427,FSM,Population,million,0.111064,0.117195746,0.125622347,0.135252291,0.14366571,0.150755368,0.157162356,0.163906545,0.170894748,0.182208512,0.192723136,0.202029766,0.210387117,0.21820863,0.225885446,0.233264929,0.240070702,0.246058795,0.251256524
IIASA POP,SSP4_v5_120427,GAB,Population,million,1.505463,1.678188528,1.879663166,2.10007316,2.332325696,2.589645706,2.870041846,3.181108904,3.518945873,3.883669529,4.275912534,4.694594218,5.137237888,5.604842697,6.093103915,6.592206029,7.095098036,7.589604682,8.103131396
IIASA POP,SSP4_v5_120427,GBR,Population,million,62.03557,63.75854653,65.14250168,66.250987,67.2263213,67.69347896,67.74217419,67.4400696,66.77813774,65.79733116,64.59570393,63.27389259,61.86004042,60.32900848,58.65051942,56.83203738,54.92703043,53.00208558,51.09295594
IIASA POP,SSP4_v5_120427,GEO,Population,million,4.352244,4.243551551,4.0991393,3.927922168,3.751071574,3.579721732,3.418371598,3.261705461,3.108773773,2.965408923,2.821713216,2.681201957,2.544338694,2.410631482,2.282956221,2.165472225,2.058907211,1.959178373,1.861436772
IIASA POP,SSP4_v5_120427,GHA,Population,million,24.391823,27.72563352,31.51453165,35.72702687,40.27226066,45.2686941,50.78509408,56.77534332,63.14799351,69.83225292,76.69429616,83.64877355,90.5902429,97.33306916,103.6845752,109.5179326,115.2287633,120.8407307,126.1471849
IIASA POP,SSP4_v5_120427,GIN,Population,million,9.98159,11.49198405,13.24064438,15.20006542,17.31424581,19.63486841,22.17489577,24.968607,27.98477259,31.08787838,34.34489773,37.75887123,41.31761909,44.95227409,48.59102218,52.19636932,55.69114026,59.03178436,62.14429812
IIASA POP,SSP4_v5_120427,GLP,Population,million,0.460666,0.469757764,0.475333592,0.478274983,0.478960705,0.476702034,0.471378176,0.46305331,0.452767966,0.441834869,0.430584781,0.419817514,0.409872691,0.400379536,0.390610819,0.38012559,0.369250772,0.358713332,0.348923765
IIASA POP,SSP4_v5_120427,GMB,Population,million,1.728394,2.011798449,2.346284901,2.727764563,3.143098399,3.601416908,4.110231007,4.668997365,5.268105573,5.895747314,6.549234046,7.219608074,7.900303118,8.57212094,9.2161234,9.817158079,10.40199369,10.98569177,11.55526744
IIASA POP,SSP4_v5_120427,GNB,Population,million,1.515224,1.706030482,1.930655457,2.183784169,2.458764924,2.758620833,3.096068456,3.474558909,3.888957659,4.334682691,4.812338674,5.325125761,5.875548668,6.464832684,7.090548561,7.750496262,8.439265756,9.155312077,9.889539987
IIASA POP,SSP4_v5_120427,GNQ,Population,million,0.700401,0.815895182,0.942988633,1.074134671,1.207564184,1.34416922,1.482118274,1.617436871,1.744610424,1.864391684,1.975265586,2.074008405,2.158912404,2.228457674,2.28659481,2.341343346,2.390376043,2.430077525,2.4610614
IIASA POP,SSP4_v5_120427,GRC,Population,million,11.359346,11.42203509,11.38412651,11.28325543,11.16342276,11.0319068,10.87795199,10.68113942,10.42623137,10.10436278,9.736738491,9.348266863,8.958769416,8.579180421,8.210625287,7.84766575,7.481228564,7.104983785,6.718437737
IIASA POP,SSP4_v5_120427,GRD,Population,million,0.104487,0.105431157,0.10541651,0.10399121,0.101305137,0.09768353,0.093312507,0.088021314,0.081699238,0.077207398,0.073458134,0.069742808,0.065744807,0.06141631,0.057030651,0.052929473,0.049309917,0.046138307,0.043253838
IIASA POP,SSP4_v5_120427,GTM,Population,million,14.388929,16.96253652,20.20579004,24.13043365,28.88117321,34.72025001,41.20468918,47.94010709,54.41174135,60.36018632,67.36400972,75.06658227,82.99984507,91.09336007,99.65453386,108.816384,118.5250559,128.6925586,139.3383533
IIASA POP,SSP4_v5_120427,GUF,Population,million,0.231150992,0.26982424,0.315478519,0.367454959,0.424368944,0.485503737,0.549584682,0.615204701,0.677686025,0.730008336,0.786153137,0.845254499,0.905023156,0.962243633,1.015719638,1.067801782,1.120449434,1.172926953,1.22309875
IIASA POP,SSP4_v5_120427,GUM,Population,million,0.179896,0.190532929,0.199429292,0.206441803,0.211662791,0.215089617,0.216961821,0.217197331,0.215876307,0.213308443,0.209835325,0.205573011,0.200419677,0.19419276,0.186871439,0.178657958,0.169886546,0.16094045,0.152073456
IIASA POP,SSP4_v5_120427,GUY,Population,million,0.754493,0.766696082,0.779247393,0.792078801,0.803295685,0.806708035,0.800319927,0.786538702,0.767165652,0.761317037,0.752939254,0.740590615,0.723619655,0.702299645,0.67743021,0.649934887,0.620956047,0.591801579,0.563418527
IIASA POP,SSP4_v5_120427,HKG,Population,million,7.053189,7.398376903,7.687941023,7.929186902,8.123889862,8.25727864,8.334091281,8.371263708,8.374402128,8.31657306,8.208948126,8.068636798,7.906822839,7.727419562,7.537325121,7.340501575,7.140686849,6.941241745,6.750239777
IIASA POP,SSP4_v5_120427,HND,Population,million,7.600524,8.602527933,9.786312381,11.1048792,12.59220015,14.26296775,16.07347211,17.95070338,19.78620853,21.4903277,23.42194741,25.51057337,27.6573522,29.84832957,32.16625359,34.64946599,37.28589261,40.04416136,42.98183572
IIASA POP,SSP4_v5_120427,HRV,Population,million,4.40333,4.335760847,4.241399163,4.12757108,4.002339445,3.865089441,3.716488419,3.558348303,3.392241977,3.220462096,3.045888766,2.870140273,2.695083172,2.523108403,2.356817933,2.198831897,2.050638378,1.911820445,1.781846371
IIASA POP,SSP4_v5_120427,HTI,Population,million,9.993247,10.9203117,12.07419788,13.40554358,14.87351139,16.57242816,18.43053765,20.35722797,22.19418799,23.84688272,25.80703337,27.97944628,30.23852795,32.54974322,34.98632817,37.58847275,40.36405172,43.27050894,46.31487905
IIASA POP,SSP4_v5_120427,HUN,Population,million,9.983645,9.797115167,9.577102464,9.338221047,9.092712432,8.831686181,8.559632656,8.280601972,7.992138398,7.68281413,7.352979023,7.008300489,6.660125167,6.320812904,5.995955181,5.687323871,5.392464397,5.110234697,4.838941346
IIASA POP,SSP4_v5_120427,IDN,Population,million,239.870937,251.3089779,260.3674717,267.2848349,272.7981358,276.5457141,278.1879575,277.5834677,274.7904664,270.0959902,263.7365574,256.0140472,247.1884874,237.5849761,227.4541568,217.0125801,206.4445773,195.9537449,185.783998
IIASA POP,SSP4_v5_120427,IND,Population,million,1224.614327,1295.141765,1353.803803,1400.197364,1436.128314,1461.076922,1475.087507,1476.743264,1466.352535,1445.092066,1413.972571,1373.18556,1323.497979,1266.335132,1203.671206,1137.627851,1070.43045,1003.918196,939.807681
IIASA POP,SSP4_v5_120427,IRL,Population,million,4.4699,4.690744282,4.864496412,4.994869682,5.101886808,5.193854581,5.27240067,5.330450688,5.357220698,5.344572717,5.299456549,5.232743788,5.154122949,5.070008627,4.982069625,4.888114181,4.784248329,4.667084973,4.538182858
IIASA POP,SSP4_v5_120427,IRN,Population,million,73.97363,78.33243696,81.82278195,84.16986692,85.69675071,86.62802811,86.99929315,86.62356844,85.30364835,83.04723697,79.99968687,76.28982043,72.06989619,67.56935681,63.10450739,58.9454098,55.13416572,51.53667073,48.02781764
IIASA POP,SSP4_v5_120427,IRQ,Population,million,31.671591,36.76442996,42.52808086,48.75406689,54.73173066,60.84521041,67.39027181,74.25277436,81.18701741,88.00095899,94.56972831,100.9151927,106.9132947,112.7258045,118.4330567,123.9039296,129.0572079,134.0128529,138.7252296
IIASA POP,SSP4_v5_120427,ISL,Population,million,0.320135946,0.33762332,0.352349494,0.364297037,0.37394788,0.381091497,0.38580431,0.387900218,0.387153865,0.384415517,0.380214264,0.374923162,0.36870705,0.361523918,0.353368794,0.344386828,0.334880659,0.325049258,0.31513381
IIASA POP,SSP4_v5_120427,ISR,Population,million,7.4184,8.002225171,8.4977,8.945795987,9.388109884,9.83204145,10.26958111,10.67612965,11.0342017,11.34567257,11.62622706,11.88201235,12.11147795,12.3053214,12.45892548,12.57218254,12.64869762,12.68944759,12.69434714
IIASA POP,SSP4_v5_120427,ITA,Population,million,60.550848,60.83932838,60.28338952,59.41934538,58.47758411,57.44590796,56.26723948,54.86365325,53.1754222,51.15509101,48.92522209,46.67137065,44.54107661,42.59392942,40.79897933,39.09658966,37.43345621,35.81458476,34.41226018
IIASA POP,SSP4_v5_120427,JAM,Population,million,2.741052,2.767882858,2.778231586,2.767853799,2.736229192,2.677896207,2.592520409,2.481554181,2.347508488,2.248087127,2.165612855,2.090710329,2.014936379,1.93698045,1.856806727,1.773897543,1.69117626,1.611869867,1.538015104
IIASA POP,SSP4_v5_120427,JOR,Population,million,6.187227,7.10030796,8.059760466,9.02733576,9.933963951,10.80902457,11.6961911,12.56709331,13.35363211,14.00914153,14.53101501,14.97510251,15.38669232,15.74756645,16.03121303,16.22847696,16.34616255,16.40073993,16.40129497
IIASA POP,SSP4_v5_120427,JPN,Population,million,126.53592,125.4522605,123.046667,119.557327,115.4261334,110.8696087,106.0426198,101.0684907,96.01680382,90.90991986,85.68127788,80.34861799,75.0699016,70.02818543,65.39457848,61.09522007,57.07150186,53.26510096,49.6701522
IIASA POP,SSP4_v5_120427,KAZ,Population,million,16.026367,16.83292783,17.46694117,17.90225479,18.22392159,18.52907783,18.84016941,19.07051167,19.12649906,19.01634522,18.78780648,18.5077366,18.19988925,17.84147841,17.41849304,16.93722975,16.40741526,15.84006053,15.24667433
IIASA POP,SSP4_v5_120427,KEN,Population,million,40.512682,47.22105143,55.37186663,64.90343309,76.06713726,89.2797433,104.2876458,120.7464212,137.6881965,156.5121414,176.9899362,198.6611977,221.024034,243.7405115,266.6457552,289.355282,311.2664838,331.7559986,350.2460632
IIASA POP,SSP4_v5_120427,KGZ,Population,million,5.334223,5.593266284,5.902046244,6.141795727,6.344636206,6.523080353,6.665775821,6.750825014,6.769564739,6.727424674,6.640567058,6.527452786,6.383765364,6.208962101,6.010602205,5.801576518,5.591194018,5.381362031,5.171529859
IIASA POP,SSP4_v5_120427,KHM,Population,million,14.138255,15.28281053,16.34545324,17.23217748,17.96181692,18.58819111,19.19667722,19.72312924,20.0949808,20.27211389,20.29026286,20.18282386,19.95748484,19.61878781,19.18138148,18.67287532,18.12264428,17.5427733,16.93714465
IIASA POP,SSP4_v5_120427,KOR,Population,million,48.183584,48.63480393,48.64000979,48.28302327,47.62512802,46.57602515,45.07152103,43.12794946,40.82244121,38.29876025,35.69419657,33.11589567,30.61374928,28.21191984,25.93085765,23.78313138,21.80388339,20.00250044,18.40449596
IIASA POP,SSP4_v5_120427,KWT,Population,million,2.736732,3.060329875,3.320736357,3.560493419,3.79102917,4.003641536,4.181206758,4.310413067,4.389520713,4.413780937,4.389988622,4.323120331,4.220526929,4.092505133,3.946627888,3.78363148,3.600091159,3.39556452,3.174811405
IIASA POP,SSP4_v5_120427,LAO,Population,million,6.200894,6.907354271,7.689579734,8.469789274,9.187544445,9.889198858,10.64459755,11.45363563,12.25814642,13.00342005,13.69558801,14.37472276,15.06775442,15.76085686,16.43389728,17.07929157,17.7010668,18.31407547,18.91643462
IIASA POP,SSP4_v5_120427,LBN,Population,million,4.227597,4.398754569,4.52285226,4.609173504,4.661987414,4.676731048,4.654616419,4.596041615,4.498937305,4.367371607,4.20548748,4.020384201,3.818440994,3.605654264,3.387931237,3.171598682,2.96286772,2.765426733,2.580147917
IIASA POP,SSP4_v5_120427,LBR,Population,million,3.994122,4.633220356,5.372395495,6.217554815,7.157898027,8.21783001,9.413175792,10.72686471,12.17006663,13.6911085,15.32145316,17.0621908,18.89373549,20.79481811,22.73032461,24.671782,26.59356689,28.4591879,30.22999562
IIASA POP,SSP4_v5_120427,LBY,Population,million,6.355112,6.56824234,6.992884921,7.322685743,7.608285274,7.884117417,8.143133225,8.35459774,8.488228408,8.536026208,8.507284456,8.42338901,8.302931778,8.154912538,7.977964133,7.768174913,7.528546159,7.265681947,6.995826008
IIASA POP,SSP4_v5_120427,LCA,Population,million,0.174267,0.181117764,0.186751537,0.190915293,0.193870318,0.195471983,0.195600967,0.194150864,0.191113314,0.18758635,0.182836263,0.177012407,0.170273765,0.162774355,0.154800413,0.146661138,0.138678956,0.131040667,0.123801436
IIASA POP,SSP4_v5_120427,LKA,Population,million,20.859949,21.58194428,21.96208058,22.06961331,22.02571968,21.86460967,21.56478181,21.08638703,20.42499271,19.63735306,18.78456828,17.8944621,16.97286138,16.02845279,15.07784794,14.14163287,13.23055079,12.35207273,11.52638988
IIASA POP,SSP4_v5_120427,LSO,Population,million,2.171317972,2.314310943,2.468503177,2.616665904,2.744408785,2.855471043,2.959104012,3.047244881,3.099931032,3.130721703,3.147490201,3.153293609,3.146059942,3.133943604,3.118711623,3.106375335,3.096124893,3.085198064,3.075610818
IIASA POP,SSP4_v5_120427,LTU,Population,million,3.323611,3.240188626,3.150231366,3.055038204,2.957503794,2.856641231,2.753541622,2.651727664,2.548174229,2.440930542,2.330262071,2.217249496,2.104315681,1.995362836,1.894915691,1.804845416,1.723961703,1.649132942,1.577224873
IIASA POP,SSP4_v5_120427,LUX,Population,million,0.507448,0.538966871,0.565968808,0.589491171,0.610402337,0.626921838,0.637216762,0.640528823,0.636752512,0.629197702,0.619040934,0.606974653,0.593021028,0.577084284,0.559207933,0.539814793,0.519463402,0.498617436,0.477850011
IIASA POP,SSP4_v5_120427,LVA,Population,million,2.25206,2.173294433,2.088263318,1.998367136,1.915164261,1.830727709,1.746641512,1.660071518,1.569519802,1.475765446,1.380182654,1.2841664,1.189773053,1.099386503,1.016005068,0.941887288,0.876822773,0.818804132,0.76546241
IIASA POP,SSP4_v5_120427,MAC,Population,million,0.543656,0.596695718,0.640860079,0.677309311,0.705559886,0.725021776,0.735786997,0.738185018,0.73274328,0.720149548,0.701473781,0.678114635,0.651316744,0.622249747,0.592272951,0.563200613,0.536619849,0.513094706,0.491701142
IIASA POP,SSP4_v5_120427,MAR,Population,million,31.951412,33.23062499,34.27527959,35.06167911,35.62622595,35.93863393,36.05258211,35.92089827,35.52413993,34.86862887,33.96364435,32.85464323,31.59981476,30.25098705,28.8521935,27.44797787,26.08341173,24.80308063,23.63692124
IIASA POP,SSP4_v5_120427,MDA,Population,million,3.572885,3.413032825,3.277614042,3.144241306,2.996752124,2.840756059,2.679022995,2.509658745,2.332375237,2.191709306,2.050045268,1.906942479,1.761929783,1.617752541,1.480862394,1.357871472,1.251439888,1.159524606,1.0777107
IIASA POP,SSP4_v5_120427,MDG,Population,million,20.713819,24.27288948,28.58650197,33.6190513,39.27975422,45.7593918,53.23822717,61.74490634,71.06023039,81.39260987,92.79466786,104.8562856,117.8312962,131.5965828,145.9571699,160.6664481,175.5446923,190.2850688,204.677997
IIASA POP,SSP4_v5_120427,MDV,Population,million,0.315885,0.344842255,0.370035831,0.389794878,0.404851654,0.416611295,0.4267565,0.434816417,0.439226352,0.439000002,0.434313504,0.425859548,0.414056212,0.399081825,0.381695481,0.363417888,0.345758895,0.329268212,0.313454674
IIASA POP,SSP4_v5_120427,MEX,Population,million,113.423047,119.18977,123.9111389,127.6788005,130.7038026,132.8036445,133.8917548,133.8711011,132.7226844,130.2841906,127.3605969,123.8997152,119.9064924,115.4270628,110.5705708,105.3683213,99.94725734,94.47258969,89.11167301
IIASA POP,SSP4_v5_120427,MKD,Population,million,2.060192689,2.072637594,2.06895969,2.049527946,2.017953843,1.974108962,1.9193695,1.855215136,1.782513398,1.702055585,1.614974377,1.522682484,1.427307303,1.331747594,1.238713856,1.150586683,1.068595281,0.992638325,0.922026566
IIASA POP,SSP4_v5_120427,MLI,Population,million,15.369809,18.14287742,21.42722381,25.17932758,29.36031099,34.08487225,39.43832728,45.32525452,51.74873086,58.65633001,65.81866677,73.41535123,81.39004235,89.67058693,98.13974508,106.6376178,115.0073355,123.1571808,130.9878909
IIASA POP,SSP4_v5_120427,MLT,Population,million,0.416515,0.422455345,0.425748876,0.426141979,0.423876112,0.418716891,0.410974823,0.401718169,0.391826574,0.381733898,0.371193518,0.359800107,0.347349189,0.334058365,0.320693642,0.308150734,0.296950263,0.28725097,0.278808508
IIASA POP,SSP4_v5_120427,MMR,Population,million,47.963012,50.18162891,51.90860638,53.10698331,53.87069855,54.20305574,54.21152807,53.94838206,53.37293365,52.4284394,51.13479049,49.58208669,47.86088427,46.02220715,44.10581519,42.15280693,40.2018247,38.2822665,36.4207024
IIASA POP,SSP4_v5_120427,MNE,Population,million,0.63149,0.631159296,0.628585046,0.621775309,0.612231677,0.600134748,0.585454318,0.568184543,0.548565576,0.527103276,0.504028975,0.479418698,0.453607703,0.427167123,0.400876723,0.375314607,0.350762296,0.327400557,0.305437265
IIASA POP,SSP4_v5_120427,MNG,Population,million,2.756001,2.967652914,3.14502562,3.278987924,3.380780091,3.47069563,3.563184478,3.645788268,3.700770476,3.722881075,3.720457759,3.707657336,3.691738536,3.671655598,3.644592188,3.611353021,3.575214964,3.538019563,3.499990269
IIASA POP,SSP4_v5_120427,MOZ,Population,million,23.390765,26.5849406,30.39114406,34.81706257,39.64801535,44.95541337,50.84418951,57.07655217,63.43599138,70.12370483,77.06977533,84.12404728,91.04210996,97.66732434,103.9174617,109.6897829,114.8081946,119.7996851,124.5772716
IIASA POP,SSP4_v5_120427,MRT,Population,million,3.459773,3.925301498,4.45150399,5.029101953,5.641003909,6.283796521,6.979925111,7.730294903,8.526027204,9.358191534,10.22351798,11.12205246,12.05414027,13.00633184,13.96528237,14.91507835,15.83831411,16.7238867,17.62189077
