# File: A23.india_state_in_EJ_td_elec.csv
# Title: State t n d. Check and update this title if required
# Units: NA
# Description: Update later
# Output electricity multiplied by T&D coefficient
# can be multiple lines
# Column types: cccin
# ----------
state,sector,fuel,year,value
MN,elect_td,electricity,1985,0.090306738
MN,elect_td,electricity,1986,0.090543405
MN,elect_td,electricity,1987,0.091667976
MN,elect_td,electricity,1988,0.096917323
MN,elect_td,electricity,1989,0.103442167
MN,elect_td,electricity,1990,0.108611659
MN,elect_td,electricity,1991,0.111873332
MN,elect_td,electricity,1992,0.108051615
MN,elect_td,electricity,1993,0.11515207
MN,elect_td,electricity,1994,0.117408292
MN,elect_td,electricity,1995,0.121021294
MN,elect_td,electricity,1996,0.124323727
MN,elect_td,electricity,1997,0.127019088
MN,elect_td,electricity,1998,0.134115895
MN,elect_td,electricity,1999,0.133921247
MN,elect_td,electricity,2000,0.142493198
MN,elect_td,electricity,2001,0.140694895
MN,elect_td,electricity,2002,0.147150297
MN,elect_td,electricity,2003,0.147253246
MN,elect_td,electricity,2004,0.149735582
MN,elect_td,electricity,2005,0.155750606
MN,elect_td,electricity,2006,0.158554201
MN,elect_td,electricity,2007,0.159907821
MN,elect_td,electricity,2008,0.157194467
MN,elect_td,electricity,2009,0.151336035
MN,elect_td,electricity,2010,0.160058951
ML,elect_td,electricity,1971,0.13571388
ML,elect_td,electricity,1972,0.152417406
ML,elect_td,electricity,1973,0.158337274
ML,elect_td,electricity,1974,0.156823207
ML,elect_td,electricity,1975,0.18444207
ML,elect_td,electricity,1976,0.204509996
ML,elect_td,electricity,1977,0.207709359
ML,elect_td,electricity,1978,0.192468167
ML,elect_td,electricity,1979,0.195573533
ML,elect_td,electricity,1980,0.194685344
ML,elect_td,electricity,1981,0.190635633
ML,elect_td,electricity,1982,0.180758333
ML,elect_td,electricity,1983,0.181114564
ML,elect_td,electricity,1984,0.199210541
ML,elect_td,electricity,1985,0.192238319
ML,elect_td,electricity,1986,0.186021662
ML,elect_td,electricity,1987,0.188346895
ML,elect_td,electricity,1988,0.201628025
ML,elect_td,electricity,1989,0.231900526
ML,elect_td,electricity,1990,0.242645137
ML,elect_td,electricity,1991,0.259333564
ML,elect_td,electricity,1992,0.273171222
ML,elect_td,electricity,1993,0.27760662
ML,elect_td,electricity,1994,0.293872101
ML,elect_td,electricity,1995,0.304344962
ML,elect_td,electricity,1996,0.31337119
ML,elect_td,electricity,1997,0.309736777
ML,elect_td,electricity,1998,0.304642828
ML,elect_td,electricity,1999,0.320782646
ML,elect_td,electricity,2000,0.319159662
ML,elect_td,electricity,2001,0.321716709
ML,elect_td,electricity,2002,0.353997241
ML,elect_td,electricity,2003,0.33448262
ML,elect_td,electricity,2004,0.342070352
ML,elect_td,electricity,2005,0.350335996
ML,elect_td,electricity,2006,0.347792722
ML,elect_td,electricity,2007,0.361045347
ML,elect_td,electricity,2008,0.364563558
ML,elect_td,electricity,2009,0.341889809
ML,elect_td,electricity,2010,0.365341871
MZ,elect_td,electricity,1971,0.125722198
MZ,elect_td,electricity,1972,0.142064246
MZ,elect_td,electricity,1973,0.149979075
MZ,elect_td,electricity,1974,0.153820508
MZ,elect_td,electricity,1975,0.142479791
MZ,elect_td,electricity,1976,0.157213421
MZ,elect_td,electricity,1977,0.17526132
MZ,elect_td,electricity,1978,0.189728034
MZ,elect_td,electricity,1979,0.196517532
MZ,elect_td,electricity,1980,0.207499293
MZ,elect_td,electricity,1981,0.221370956
MZ,elect_td,electricity,1982,0.218841017
MZ,elect_td,electricity,1983,0.213332096
MZ,elect_td,electricity,1984,0.232322077
MZ,elect_td,electricity,1985,0.231748693
MZ,elect_td,electricity,1986,0.224150206
MZ,elect_td,electricity,1987,0.221077673
MZ,elect_td,electricity,1988,0.22454115
MZ,elect_td,electricity,1989,0.246571422
MZ,elect_td,electricity,1990,0.254316342
MZ,elect_td,electricity,1991,0.257925781
MZ,elect_td,electricity,1992,0.260157128
MZ,elect_td,electricity,1993,0.271320812
MZ,elect_td,electricity,1994,0.278933938
MZ,elect_td,electricity,1995,0.290961196
MZ,elect_td,electricity,1996,0.30043086
MZ,elect_td,electricity,1997,0.300099403
MZ,elect_td,electricity,1998,0.306098643
MZ,elect_td,electricity,1999,0.310284519
MZ,elect_td,electricity,2000,0.321189787
MZ,elect_td,electricity,2001,0.292338261
MZ,elect_td,electricity,2002,0.316789002
MZ,elect_td,electricity,2003,0.309681973
MZ,elect_td,electricity,2004,0.319600092
MZ,elect_td,electricity,2005,0.307229752
MZ,elect_td,electricity,2006,0.307439303
MZ,elect_td,electricity,2007,0.314897337
MZ,elect_td,electricity,2008,0.311416336
MZ,elect_td,electricity,2009,0.309985048
MZ,elect_td,electricity,2010,0.335509049
NL,elect_td,electricity,1971,0.103995382
NL,elect_td,electricity,1972,0.112069695
NL,elect_td,electricity,1973,0.119088026
NL,elect_td,electricity,1974,0.11600893
NL,elect_td,electricity,1975,0.116445288
NL,elect_td,electricity,1976,0.123370088
NL,elect_td,electricity,1977,0.123560822
NL,elect_td,electricity,1978,0.126905174
NL,elect_td,electricity,1979,0.128590657
NL,elect_td,electricity,1980,0.130492053
NL,elect_td,electricity,1981,0.13132083
NL,elect_td,electricity,1982,0.13322044
NL,elect_td,electricity,1983,0.139162942
NL,elect_td,electricity,1984,0.14129823
NL,elect_td,electricity,1985,0.14571085
NL,elect_td,electricity,1986,0.151569951
NL,elect_td,electricity,1987,0.158387188
NL,elect_td,electricity,1988,0.167058245
NL,elect_td,electricity,1989,0.182396898
NL,elect_td,electricity,1990,0.181193558
NL,elect_td,electricity,1991,0.176568467
NL,elect_td,electricity,1992,0.177736219
NL,elect_td,electricity,1993,0.179179347
NL,elect_td,electricity,1994,0.180731238
NL,elect_td,electricity,1995,0.183342809
NL,elect_td,electricity,1996,0.186054488
NL,elect_td,electricity,1997,0.186686557
NL,elect_td,electricity,1998,0.1891416
NL,elect_td,electricity,1999,0.193050511
NL,elect_td,electricity,2000,0.202930309
NL,elect_td,electricity,2001,0.203047832
NL,elect_td,electricity,2002,0.213658454
NL,elect_td,electricity,2003,0.223510081
NL,elect_td,electricity,2004,0.227592482
NL,elect_td,electricity,2005,0.229336112
NL,elect_td,electricity,2006,0.223725864
NL,elect_td,electricity,2007,0.228367651
NL,elect_td,electricity,2008,0.223214484
NL,elect_td,electricity,2009,0.213297739
NL,elect_td,electricity,2010,0.2252139
OD,elect_td,electricity,1971,0.096366191
OD,elect_td,electricity,1972,0.100438615
OD,elect_td,electricity,1973,0.108506727
OD,elect_td,electricity,1974,0.10578682
OD,elect_td,electricity,1975,0.107921582
OD,elect_td,electricity,1976,0.118382054
OD,elect_td,electricity,1977,0.12355287
OD,elect_td,electricity,1978,0.127759387
OD,elect_td,electricity,1979,0.130756186
OD,elect_td,electricity,1980,0.135861238
OD,elect_td,electricity,1981,0.136833841
OD,elect_td,electricity,1982,0.135022688
OD,elect_td,electricity,1983,0.141770125
OD,elect_td,electricity,1984,0.145920192
OD,elect_td,electricity,1985,0.150246289
OD,elect_td,electricity,1986,0.158180499
OD,elect_td,electricity,1987,0.167390669
OD,elect_td,electricity,1988,0.177789504
OD,elect_td,electricity,1989,0.196198566
OD,elect_td,electricity,1990,0.197415478
OD,elect_td,electricity,1991,0.20458621
OD,elect_td,electricity,1992,0.205035086
OD,elect_td,electricity,1993,0.216788252
OD,elect_td,electricity,1994,0.218043026
OD,elect_td,electricity,1995,0.220887562
OD,elect_td,electricity,1996,0.22378164
OD,elect_td,electricity,1997,0.219001883
OD,elect_td,electricity,1998,0.224644953
OD,elect_td,electricity,1999,0.230265718
OD,elect_td,electricity,2000,0.236931442
OD,elect_td,electricity,2001,0.238120483
OD,elect_td,electricity,2002,0.274465726
OD,elect_td,electricity,2003,0.282618267
OD,elect_td,electricity,2004,0.268578226
OD,elect_td,electricity,2005,0.271640656
OD,elect_td,electricity,2006,0.254713955
OD,elect_td,electricity,2007,0.263065484
OD,elect_td,electricity,2008,0.25460839
OD,elect_td,electricity,2009,0.251554295
OD,elect_td,electricity,2010,0.260820559
PB,elect_td,electricity,1971,0.021158461
PB,elect_td,electricity,1972,0.023033862
PB,elect_td,electricity,1973,0.023848561
PB,elect_td,electricity,1974,0.025066585
PB,elect_td,electricity,1975,0.025637225
PB,elect_td,electricity,1976,0.027983629
PB,elect_td,electricity,1977,0.029516773
PB,elect_td,electricity,1978,0.031188166
PB,elect_td,electricity,1979,0.031309808
PB,elect_td,electricity,1980,0.031959616
PB,elect_td,electricity,1981,0.031505292
PB,elect_td,electricity,1982,0.033499949
PB,elect_td,electricity,1983,0.036181339
PB,elect_td,electricity,1984,0.036405678
PB,elect_td,electricity,1985,0.037327533
PB,elect_td,electricity,1986,0.038230415
PB,elect_td,electricity,1987,0.039734699
PB,elect_td,electricity,1988,0.041921292
PB,elect_td,electricity,1989,0.045365898
PB,elect_td,electricity,1990,0.045764906
PB,elect_td,electricity,1991,0.045543962
PB,elect_td,electricity,1992,0.046130333
PB,elect_td,electricity,1993,0.04814434
PB,elect_td,electricity,1994,0.04642587
PB,elect_td,electricity,1995,0.046584561
PB,elect_td,electricity,1996,0.047000214
PB,elect_td,electricity,1997,0.04757975
PB,elect_td,electricity,1998,0.046000279
PB,elect_td,electricity,1999,0.047715851
PB,elect_td,electricity,2000,0.048783894
PB,elect_td,electricity,2001,0.048073019
PB,elect_td,electricity,2002,0.045809132
PB,elect_td,electricity,2003,0.047585233
PB,elect_td,electricity,2004,0.049558241
PB,elect_td,electricity,2005,0.049004973
PB,elect_td,electricity,2006,0.048653616
PB,elect_td,electricity,2007,0.046941542
PB,elect_td,electricity,2008,0.046198087
PB,elect_td,electricity,2009,0.044468847
PB,elect_td,electricity,2010,0.045486254
RJ,elect_td,electricity,1971,0.237087757
RJ,elect_td,electricity,1972,0.253634382
RJ,elect_td,electricity,1973,0.268952506
RJ,elect_td,electricity,1974,0.258544935
RJ,elect_td,electricity,1975,0.253291525
RJ,elect_td,electricity,1976,0.274764042
RJ,elect_td,electricity,1977,0.281639559
RJ,elect_td,electricity,1978,0.288190179
RJ,elect_td,electricity,1979,0.287667811
RJ,elect_td,electricity,1980,0.273156407
RJ,elect_td,electricity,1981,0.265569927
RJ,elect_td,electricity,1982,0.252950992
RJ,elect_td,electricity,1983,0.266838882
RJ,elect_td,electricity,1984,0.278419826
RJ,elect_td,electricity,1985,0.283683391
RJ,elect_td,electricity,1986,0.28630209
RJ,elect_td,electricity,1987,0.293527115
RJ,elect_td,electricity,1988,0.308106736
RJ,elect_td,electricity,1989,0.329890543
RJ,elect_td,electricity,1990,0.328036433
RJ,elect_td,electricity,1991,0.339153876
RJ,elect_td,electricity,1992,0.338140814
RJ,elect_td,electricity,1993,0.351509725
RJ,elect_td,electricity,1994,0.363308037
RJ,elect_td,electricity,1995,0.379708957
RJ,elect_td,electricity,1996,0.385130487
RJ,elect_td,electricity,1997,0.386477419
RJ,elect_td,electricity,1998,0.397975134
RJ,elect_td,electricity,1999,0.414861474
RJ,elect_td,electricity,2000,0.420322332
RJ,elect_td,electricity,2001,0.404695324
RJ,elect_td,electricity,2002,0.420793103
RJ,elect_td,electricity,2003,0.432494925
RJ,elect_td,electricity,2004,0.427749224
RJ,elect_td,electricity,2005,0.438850149
RJ,elect_td,electricity,2006,0.42911685
RJ,elect_td,electricity,2007,0.432949572
RJ,elect_td,electricity,2008,0.418908033
RJ,elect_td,electricity,2009,0.386707109
RJ,elect_td,electricity,2010,0.409128241
SK,elect_td,electricity,1971,0.086685807
SK,elect_td,electricity,1972,0.093096286
SK,elect_td,electricity,1973,0.096770052
SK,elect_td,electricity,1974,0.096830319
SK,elect_td,electricity,1975,0.10395737
SK,elect_td,electricity,1976,0.110568987
SK,elect_td,electricity,1977,0.110162108
SK,elect_td,electricity,1978,0.123786897
SK,elect_td,electricity,1979,0.129781457
SK,elect_td,electricity,1980,0.129641761
SK,elect_td,electricity,1981,0.133670308
SK,elect_td,electricity,1982,0.130893409
SK,elect_td,electricity,1983,0.13893863
SK,elect_td,electricity,1984,0.145611241
SK,elect_td,electricity,1985,0.14762115
SK,elect_td,electricity,1986,0.145674376
SK,elect_td,electricity,1987,0.155385075
SK,elect_td,electricity,1988,0.170909162
SK,elect_td,electricity,1989,0.182693604
SK,elect_td,electricity,1990,0.187876315
SK,elect_td,electricity,1991,0.196957538
SK,elect_td,electricity,1992,0.192489788
SK,elect_td,electricity,1993,0.200143376
SK,elect_td,electricity,1994,0.206661402
SK,elect_td,electricity,1995,0.219425503
SK,elect_td,electricity,1996,0.222644431
SK,elect_td,electricity,1997,0.224020933
SK,elect_td,electricity,1998,0.228054735
SK,elect_td,electricity,1999,0.232419747
SK,elect_td,electricity,2000,0.243886969
SK,elect_td,electricity,2001,0.23971398
SK,elect_td,electricity,2002,0.250081915
SK,elect_td,electricity,2003,0.251276138
SK,elect_td,electricity,2004,0.253919768
SK,elect_td,electricity,2005,0.262231062
SK,elect_td,electricity,2006,0.265110035
SK,elect_td,electricity,2007,0.270033145
SK,elect_td,electricity,2008,0.271892693
SK,elect_td,electricity,2009,0.25188384
SK,elect_td,electricity,2010,0.267241312
TN,elect_td,electricity,1971,0.108504116
TN,elect_td,electricity,1972,0.114408442
TN,elect_td,electricity,1973,0.119401006
TN,elect_td,electricity,1974,0.119709058
TN,elect_td,electricity,1975,0.130944015
TN,elect_td,electricity,1976,0.135022099
TN,elect_td,electricity,1977,0.144018197
TN,elect_td,electricity,1978,0.155868926
TN,elect_td,electricity,1979,0.158647076
TN,elect_td,electricity,1980,0.167980626
TN,elect_td,electricity,1981,0.164559435
TN,elect_td,electricity,1982,0.162510266
TN,elect_td,electricity,1983,0.175186659
TN,elect_td,electricity,1984,0.17311995
TN,elect_td,electricity,1985,0.177655135
TN,elect_td,electricity,1986,0.183304633
TN,elect_td,electricity,1987,0.188004074
TN,elect_td,electricity,1988,0.195940048
TN,elect_td,electricity,1989,0.210807317
TN,elect_td,electricity,1990,0.215785206
TN,elect_td,electricity,1991,0.22377505
TN,elect_td,electricity,1992,0.216384784
TN,elect_td,electricity,1993,0.233291897
TN,elect_td,electricity,1994,0.235594716
TN,elect_td,electricity,1995,0.246749558
TN,elect_td,electricity,1996,0.2564599
TN,elect_td,electricity,1997,0.257662628
TN,elect_td,electricity,1998,0.269965155
TN,elect_td,electricity,1999,0.271768091
TN,elect_td,electricity,2000,0.286405873
TN,elect_td,electricity,2001,0.285268011
TN,elect_td,electricity,2002,0.299719495
TN,elect_td,electricity,2003,0.299454
TN,elect_td,electricity,2004,0.300813394
TN,elect_td,electricity,2005,0.324487344
TN,elect_td,electricity,2006,0.328294369
TN,elect_td,electricity,2007,0.341478027
TN,elect_td,electricity,2008,0.336761157
TN,elect_td,electricity,2009,0.317227297
TN,elect_td,electricity,2010,0.341743861
TS,elect_td,electricity,1971,0.064015475
TS,elect_td,electricity,1972,0.069761494
TS,elect_td,electricity,1973,0.074997851
TS,elect_td,electricity,1974,0.074687618
TS,elect_td,electricity,1975,0.074606259
TS,elect_td,electricity,1976,0.078944982
TS,elect_td,electricity,1977,0.083868789
TS,elect_td,electricity,1978,0.087751662
TS,elect_td,electricity,1979,0.086663062
TS,elect_td,electricity,1980,0.091393749
TS,elect_td,electricity,1981,0.089998678
TS,elect_td,electricity,1982,0.088962962
TS,elect_td,electricity,1983,0.09174508
TS,elect_td,electricity,1984,0.095160771
TS,elect_td,electricity,1985,0.098405282
TS,elect_td,electricity,1986,0.10030809
TS,elect_td,electricity,1987,0.101584024
TS,elect_td,electricity,1988,0.105094307
TS,elect_td,electricity,1989,0.118001967
TS,elect_td,electricity,1990,0.128092024
TS,elect_td,electricity,1991,0.132100331
TS,elect_td,electricity,1992,0.133554347
TS,elect_td,electricity,1993,0.139952194
TS,elect_td,electricity,1994,0.146548307
TS,elect_td,electricity,1995,0.152342705
TS,elect_td,electricity,1996,0.158911215
TS,elect_td,electricity,1997,0.158761805
TS,elect_td,electricity,1998,0.167740715
TS,elect_td,electricity,1999,0.17504798
TS,elect_td,electricity,2000,0.181228637
TS,elect_td,electricity,2001,0.174724309
TS,elect_td,electricity,2002,0.182428967
TS,elect_td,electricity,2003,0.181420577
TS,elect_td,electricity,2004,0.184555386
TS,elect_td,electricity,2005,0.182247093
TS,elect_td,electricity,2006,0.186272026
TS,elect_td,electricity,2007,0.190443559
TS,elect_td,electricity,2008,0.188580747
TS,elect_td,electricity,2009,0.18075419
TS,elect_td,electricity,2010,0.195928875
TR,elect_td,electricity,1971,0.036090553
TR,elect_td,electricity,1972,0.035666628
TR,elect_td,electricity,1973,0.032162592
TR,elect_td,electricity,1974,0.035838714
TR,elect_td,electricity,1975,0.035036352
TR,elect_td,electricity,1976,0.038835274
TR,elect_td,electricity,1977,0.038951257
TR,elect_td,electricity,1978,0.042079367
TR,elect_td,electricity,1979,0.04311143
TR,elect_td,electricity,1980,0.042256962
TR,elect_td,electricity,1981,0.041860898
TR,elect_td,electricity,1982,0.039460143
TR,elect_td,electricity,1983,0.037704928
TR,elect_td,electricity,1984,0.052546358
TR,elect_td,electricity,1985,0.052072335
TR,elect_td,electricity,1986,0.051749438
TR,elect_td,electricity,1987,0.045950474
TR,elect_td,electricity,1988,0.048157935
TR,elect_td,electricity,1989,0.051723353
TR,elect_td,electricity,1990,0.052058556
TR,elect_td,electricity,1991,0.053920406
TR,elect_td,electricity,1992,0.052856448
TR,elect_td,electricity,1993,0.052094083
TR,elect_td,electricity,1994,0.052737762
TR,elect_td,electricity,1995,0.054165552
TR,elect_td,electricity,1996,0.055512626
TR,elect_td,electricity,1997,0.047066247
TR,elect_td,electricity,1998,0.056431668
TR,elect_td,electricity,1999,0.053374086
TR,elect_td,electricity,2000,0.058859765
TR,elect_td,electricity,2001,0.044550614
TR,elect_td,electricity,2002,0.05132928
TR,elect_td,electricity,2003,0.050956934
TR,elect_td,electricity,2004,0.051750255
TR,elect_td,electricity,2005,0.053278127
TR,elect_td,electricity,2006,0.054639379
TR,elect_td,electricity,2007,0.060995452
TR,elect_td,electricity,2008,0.060238499
TR,elect_td,electricity,2009,0.056102143
TR,elect_td,electricity,2010,0.052914212
UP,elect_td,electricity,1971,0.173726803
UP,elect_td,electricity,1972,0.185003178
UP,elect_td,electricity,1973,0.20161561
UP,elect_td,electricity,1974,0.200807993
UP,elect_td,electricity,1975,0.203342338
UP,elect_td,electricity,1976,0.217192361
UP,elect_td,electricity,1977,0.230209724
UP,elect_td,electricity,1978,0.23730105
UP,elect_td,electricity,1979,0.23989592
UP,elect_td,electricity,1980,0.250733852
UP,elect_td,electricity,1981,0.250983108
UP,elect_td,electricity,1982,0.240781503
UP,elect_td,electricity,1983,0.25569644
UP,elect_td,electricity,1984,0.272418164
UP,elect_td,electricity,1985,0.276143774
UP,elect_td,electricity,1986,0.292143549
UP,elect_td,electricity,1987,0.308045973
UP,elect_td,electricity,1988,0.319724395
UP,elect_td,electricity,1989,0.351677918
UP,elect_td,electricity,1990,0.358520834
UP,elect_td,electricity,1991,0.368267224
UP,elect_td,electricity,1992,0.377206625
UP,elect_td,electricity,1993,0.400021727
UP,elect_td,electricity,1994,0.396848293
UP,elect_td,electricity,1995,0.4183648
UP,elect_td,electricity,1996,0.431306264
UP,elect_td,electricity,1997,0.430933746
UP,elect_td,electricity,1998,0.447457977
UP,elect_td,electricity,1999,0.455469954
UP,elect_td,electricity,2000,0.476108636
UP,elect_td,electricity,2001,0.466812234
UP,elect_td,electricity,2002,0.49102263
UP,elect_td,electricity,2003,0.486388213
UP,elect_td,electricity,2004,0.507213696
UP,elect_td,electricity,2005,0.512653191
UP,elect_td,electricity,2006,0.506060014
UP,elect_td,electricity,2007,0.525579617
UP,elect_td,electricity,2008,0.518229443
UP,elect_td,electricity,2009,0.507140935
UP,elect_td,electricity,2010,0.541191002
UK,elect_td,electricity,1971,0.011678127
UK,elect_td,electricity,1972,0.013138308
UK,elect_td,electricity,1973,0.014172
UK,elect_td,electricity,1974,0.01479376
UK,elect_td,electricity,1975,0.014603157
UK,elect_td,electricity,1976,0.015639786
UK,elect_td,electricity,1977,0.016494661
UK,elect_td,electricity,1978,0.019343308
UK,elect_td,electricity,1979,0.020358251
UK,elect_td,electricity,1980,0.020249109
UK,elect_td,electricity,1981,0.021354302
UK,elect_td,electricity,1982,0.023081983
UK,elect_td,electricity,1983,0.022131756
UK,elect_td,electricity,1984,0.025545063
UK,elect_td,electricity,1985,0.026778715
UK,elect_td,electricity,1986,0.025851962
UK,elect_td,electricity,1987,0.024595954
UK,elect_td,electricity,1988,0.026497238
UK,elect_td,electricity,1989,0.028121591
UK,elect_td,electricity,1990,0.027913198
UK,elect_td,electricity,1991,0.028572295
UK,elect_td,electricity,1992,0.028170816
UK,elect_td,electricity,1993,0.029428105
UK,elect_td,electricity,1994,0.030167439
UK,elect_td,electricity,1995,0.030989201
UK,elect_td,electricity,1996,0.032618045
UK,elect_td,electricity,1997,0.032299685
UK,elect_td,electricity,1998,0.032060974
UK,elect_td,electricity,1999,0.036045037
UK,elect_td,electricity,2000,0.037379056
UK,elect_td,electricity,2001,0.038267706
UK,elect_td,electricity,2002,0.040722091
UK,elect_td,electricity,2003,0.041712179
UK,elect_td,electricity,2004,0.04220205
UK,elect_td,electricity,2005,0.043042258
UK,elect_td,electricity,2006,0.044610638
UK,elect_td,electricity,2007,0.047048795
UK,elect_td,electricity,2008,0.049071135
UK,elect_td,electricity,2009,0.04974097
UK,elect_td,electricity,2010,0.05104623
UT,elect_td,electricity,1971,0.040295315
UT,elect_td,electricity,1972,0.039213098
UT,elect_td,electricity,1973,0.041690879
UT,elect_td,electricity,1974,0.043155867
UT,elect_td,electricity,1975,0.045712486
UT,elect_td,electricity,1976,0.047852476
UT,elect_td,electricity,1977,0.048820458
UT,elect_td,electricity,1978,0.05165831
UT,elect_td,electricity,1979,0.052264765
UT,elect_td,electricity,1980,0.054051058
UT,elect_td,electricity,1981,0.053969355
UT,elect_td,electricity,1982,0.054193672
UT,elect_td,electricity,1983,0.058168142
UT,elect_td,electricity,1984,0.059544594
UT,elect_td,electricity,1985,0.060196118
UT,elect_td,electricity,1986,0.06031331
UT,elect_td,electricity,1987,0.060682724
UT,elect_td,electricity,1988,0.064665999
UT,elect_td,electricity,1989,0.070320303
UT,elect_td,electricity,1990,0.071417154
UT,elect_td,electricity,1991,0.073738519
UT,elect_td,electricity,1992,0.070801085
UT,elect_td,electricity,1993,0.074773876
UT,elect_td,electricity,1994,0.07860773
UT,elect_td,electricity,1995,0.083123822
UT,elect_td,electricity,1996,0.085432494
UT,elect_td,electricity,1997,0.088976537
UT,elect_td,electricity,1998,0.091112069
UT,elect_td,electricity,1999,0.090409865
UT,elect_td,electricity,2000,0.096908559
UT,elect_td,electricity,2001,0.097212565
UT,elect_td,electricity,2002,0.102986659
UT,elect_td,electricity,2003,0.103138478
UT,elect_td,electricity,2004,0.103884567
UT,elect_td,electricity,2005,0.107206717
UT,elect_td,electricity,2006,0.108359869
UT,elect_td,electricity,2007,0.111906359
UT,elect_td,electricity,2008,0.113971371
UT,elect_td,electricity,2009,0.11163494
UT,elect_td,electricity,2010,0.117619425
WB,elect_td,electricity,1971,0.015817735
WB,elect_td,electricity,1972,0.01752477
WB,elect_td,electricity,1973,0.018716584
WB,elect_td,electricity,1974,0.018791791
WB,elect_td,electricity,1975,0.01911599
WB,elect_td,electricity,1976,0.020712081
WB,elect_td,electricity,1977,0.021114635
WB,elect_td,electricity,1978,0.022583708
WB,elect_td,electricity,1979,0.023146861
WB,elect_td,electricity,1980,0.023411426
WB,elect_td,electricity,1981,0.023269649
WB,elect_td,electricity,1982,0.023167507
WB,elect_td,electricity,1983,0.024093966
WB,elect_td,electricity,1984,0.025681648
WB,elect_td,electricity,1985,0.028149969
WB,elect_td,electricity,1986,0.029515664
WB,elect_td,electricity,1987,0.031067519
WB,elect_td,electricity,1988,0.032941949
WB,elect_td,electricity,1989,0.036071881
WB,elect_td,electricity,1990,0.035661158
WB,elect_td,electricity,1991,0.034934939
WB,elect_td,electricity,1992,0.035833008
WB,elect_td,electricity,1993,0.035070428
WB,elect_td,electricity,1994,0.035179101
WB,elect_td,electricity,1995,0.035607785
WB,elect_td,electricity,1996,0.036086523
WB,elect_td,electricity,1997,0.035860619
WB,elect_td,electricity,1998,0.036337461
WB,elect_td,electricity,1999,0.038823824
WB,elect_td,electricity,2000,0.040054838
WB,elect_td,electricity,2001,0.040131038
WB,elect_td,electricity,2002,0.041321123
WB,elect_td,electricity,2003,0.04395285
WB,elect_td,electricity,2004,0.044273659
WB,elect_td,electricity,2005,0.044901002
WB,elect_td,electricity,2006,0.044285572
WB,elect_td,electricity,2007,0.044727296
WB,elect_td,electricity,2008,0.043700075
WB,elect_td,electricity,2009,0.042522218
WB,elect_td,electricity,2010,0.043152379
