IPCC-Annex,World Region,ISO_A3,Name,IPCC,IPCC_description,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
Non-Annex_I,Asia-Stan,UZB,Uzbekistan,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,4.20E-05,2.13E-04,5.84E-04,1.30E-03,2.21E-03,3.54E-03,5.48E-03,8.04E-03,1.11E-02,1.55E-02,2.04E-02,2.55E-02,3.38E-02,4.35E-02,4.77E-02,5.43E-02,6.08E-02
Non-Annex_I,Russia +,ARM,Armenia,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,6.61E-06,2.85E-05,9.46E-05,2.40E-04,4.37E-04,6.65E-04,1.09E-03,1.58E-03,2.32E-03,3.78E-03,6.26E-03,1.01E-02,1.51E-02,2.32E-02,2.45E-02,2.86E-02,3.27E-02
Non-Annex_I,Russia +,AZE,Azerbaijan,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,3.36E-06,1.08E-05,2.15E-05,3.84E-05,6.58E-05,1.08E-04,1.88E-04,2.95E-04,4.69E-04,7.38E-04,1.10E-03,1.57E-03,2.18E-03,3.87E-03,3.86E-03,4.49E-03,5.13E-03
Non-Annex_I,Russia +,GEO,Georgia,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,8.37E-07,2.20E-06,5.34E-06,1.26E-05,2.58E-05,4.55E-05,6.92E-05,1.00E-04,1.36E-04,2.01E-04,2.86E-04,4.32E-04,5.86E-04,8.28E-04,8.95E-04,1.03E-03,1.17E-03
Annex_I,Russia +,RUS,Russian Federation,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,8.66E-04,4.00E-03,9.78E-03,2.08E-02,3.27E-02,4.92E-02,6.45E-02,9.94E-02,1.54E-01,2.24E-01,3.03E-01,4.07E-01,5.38E-01,6.86E-01,7.64E-01,8.72E-01,9.80E-01
Non-Annex_I,Middle_East,ISR,Israel,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,1.12E-04,5.69E-04,1.77E-03,4.14E-03,7.52E-03,1.18E-02,1.81E-02,2.61E-02,3.65E-02,4.73E-02,5.68E-02,6.58E-02,7.67E-02,8.81E-02,9.92E-02,1.10E-01,1.21E-01
Non-Annex_I,Middle_East,JOR,Jordan,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,3.56E-08,1.78E-07,5.41E-07,1.28E-06,5.16E-05,1.39E-04,2.78E-04,4.68E-04,1.05E-03,1.83E-03,2.81E-03,3.84E-03,5.49E-03,7.49E-03,8.23E-03,9.51E-03,1.08E-02
Non-Annex_I,Middle_East,KWT,Kuwait,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,4.28E-05,1.84E-04,4.85E-04,1.00E-03,1.65E-03,2.48E-03,3.82E-03,5.37E-03,7.84E-03,1.13E-02,1.60E-02,2.27E-02,2.94E-02,3.67E-02,4.16E-02,4.76E-02,5.36E-02
Non-Annex_I,Middle_East,OMN,Oman,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,6.61E-06,3.22E-05,9.31E-05,2.09E-04,3.07E-04,4.15E-04,5.39E-04,6.47E-04,4.56E-04,1.84E-03,3.67E-03,5.80E-03,8.55E-03,1.18E-02,1.33E-02,1.55E-02,1.78E-02
Non-Annex_I,Middle_East,SAU,Saudi Arabia,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,2.35E-05,1.07E-04,2.98E-04,6.28E-04,1.07E-03,1.59E-03,2.33E-03,3.08E-03,4.26E-03,5.65E-03,7.02E-03,9.08E-03,1.13E-02,1.40E-02,1.55E-02,1.75E-02,1.95E-02
Non-Annex_I,Korea,PRK,"Korea, Democratic People's Republic of",2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,1.59E-04,6.66E-04,1.79E-03,3.47E-03,1.17E-02,2.11E-02,3.68E-02,5.75E-02,1.13E-01,1.35E-01,1.59E-01,1.79E-01,2.00E-01,2.18E-01,2.47E-01,2.70E-01,2.93E-01
Non-Annex_I,China +,CHN,China,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Non-Annex_I,Southeastern Asia,BRN,Brunei Darussalam,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,4.74E-06,2.21E-05,6.37E-05,1.40E-04,4.46E-04,9.20E-04,1.53E-03,2.45E-03,4.89E-03,6.93E-03,9.14E-03,1.14E-02,1.38E-02,1.62E-02,1.86E-02,2.09E-02,2.33E-02
Non-Annex_I,Southeastern Asia,SGP,Singapore,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,8.58E-05,4.47E-04,1.41E-03,3.28E-03,6.19E-03,1.02E-02,1.53E-02,2.28E-02,3.45E-02,4.41E-02,5.48E-02,6.39E-02,7.61E-02,8.76E-02,9.90E-02,1.10E-01,1.21E-01
Non-Annex_I,Indonesia +,PNG,Papua New Guinea,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,7.70E-06,4.90E-05,1.53E-04,3.03E-04,4.66E-04,5.00E-04,5.31E-04,6.65E-04,3.05E-05,4.56E-04,1.02E-03,1.76E-03,2.70E-03,3.88E-03,4.32E-03,5.08E-03,5.85E-03
Annex_I,Japan,JPN,Japan,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,5.07E-03,2.42E-02,7.02E-02,1.56E-01,2.73E-01,4.15E-01,6.09E-01,8.54E-01,1.16E+00,1.50E+00,1.82E+00,2.12E+00,2.45E+00,2.78E+00,3.15E+00,3.49E+00,3.83E+00
Annex_I,Oceania,AUS,Australia,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,5.04E-04,2.49E-03,7.44E-03,1.69E-02,2.99E-02,4.65E-02,7.18E-02,1.04E-01,1.40E-01,1.86E-01,2.31E-01,2.72E-01,3.16E-01,3.59E-01,4.10E-01,4.56E-01,5.02E-01
Annex_I,Oceania,NZL,New Zealand,2F9,Other F-gas use,,,,,,,,,,,,,,,,,,,,,,,6.59E-05,3.38E-04,1.03E-03,2.36E-03,4.21E-03,6.44E-03,9.60E-03,1.41E-02,1.91E-02,2.55E-02,3.21E-02,3.80E-02,4.45E-02,5.04E-02,5.78E-02,6.43E-02,7.09E-02
