# File: xanthos_basin_runoff.csv
# Title: Maximum runoff by basin
# Source: /pic/projects/GCAM/gcam_hydrology/runs/xanthos/pm_abcd_mrtm/pm_abcd_mrtm_watch+wfdei_1970_2010
# Comments: computed with Xanthos forced Watch Forcing Data Era Iterim (WFDEI) 1970 - 2010 annual
# Units: km^3/yr
# Column types: icnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
id,name,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
95,Dead Sea,4.63753080569,5.6817206811,4.38170597866,3.31107224379,6.61326918911,4.32970126083,3.70498405698,4.65096279196,3.57934736826,5.06578182269,6.01974507531,4.07624811949,4.50436031173,5.87293166086,3.90515890784,4.51516134753,4.96137402569,4.33429485748,6.15344862208,3.95027959115,4.15079151282,6.76498862656,7.78514041583,3.93301706913,6.62990083239,3.49083829421,4.6058366347,6.00700733391,4.56961526721,3.23974942545,4.80242653123,4.26059926627,5.82641600116,6.05838599164,5.0782248662,4.75028031816,4.4519037269,4.43505588834,4.01969241816,4.90290940254,2.502199584
96,Mexico Northwest Coast,56.2607122544,73.371808058,81.875423008,67.9605029944,79.004082163,72.7407608436,74.5823537692,66.5153976838,71.9908394233,59.7109219343,80.5379009452,98.1292339084,66.2555536575,104.318655401,113.588825204,89.6547895781,82.3769640667,54.3745642801,71.5660883881,75.3922094695,111.41553884,99.288112587,101.80855926,86.3385223302,64.2139273171,63.4151026206,66.5159612117,55.5330105196,54.2379876733,63.1500704831,65.9319735086,60.1815882919,43.3529763257,56.9646906647,92.8283445826,56.6486718722,80.5508671559,66.2542430535,87.1683415152,65.6583377475,6.77216944316
97,Helmand,9.75724812993,5.8604850801,11.1824812023,7.98333577797,8.50649408807,11.2000002216,14.8208895562,7.91589137689,7.76040005347,9.23236836472,12.441793854,10.87413012,12.0617623865,15.557223485,8.86169844633,10.3099613632,10.8918964486,9.1411903403,8.28497386451,9.61051270633,9.41381164828,15.3142868585,15.424692219,10.9583411932,10.3353596974,9.93837327385,11.5910760582,12.8175693556,12.2698744028,8.56483732835,7.5804230199,7.86720700467,7.98789393304,9.3414907903,7.91923021938,14.7797115408,9.33286571244,12.6327888326,10.3157424223,14.5955281435,6.43172920399
98,Sinai Peninsula,0.0236962841736,0.22110149064,0.205071070757,0.124637864446,0.234223351522,0.421137079887,0.18101600286,0.0843599217348,0.0823476346598,0.168294348702,0.179290197436,0.311321053718,0.203799808564,0.170737570343,0.0635981428821,0.0596833073587,0.143240102264,0.105116921076,0.336775858666,0.19171725775,0.104469575909,0.250534879915,0.165404173972,0.101804587713,0.385778346087,0.265778208791,0.162688444397,0.512313680114,0.273241425825,0.193690204382,0.0797028375759,0.100354888036,0.0913817939341,0.0784329519544,0.09175324238,0.040339188473,0.0261590136311,0.0360700900298,0.0301591016186,0.0120146153157,0.00445592184396
99,Eastern Jordan - Syria,3.10388199847,4.01704032526,3.96643394946,2.18630408355,5.67284871354,3.50634653202,4.83591736979,4.28427116863,4.39589120212,4.74247273227,5.61898934801,4.2114800729,4.51220223857,4.33355987681,3.06059463101,3.73813113627,3.83257696042,4.0250671547,4.06303771273,2.71370167709,2.54091685452,2.07235077107,1.99009586661,2.71565166593,4.20626667328,3.1781902262,3.15230434574,3.90806175963,4.14141859246,2.1459426624,2.50022510231,5.43702393436,4.4198000082,5.56554232357,4.38123298871,3.29694270044,2.90178720356,2.43089262956,2.10172214428,2.72873890442,1.17416963751
100,Africa Red Sea - Gulf of Aden Co,32.6033052596,30.2917322046,37.2140088109,41.3281939491,21.987388312,26.7945433726,42.9365451328,52.5064141514,44.8094529716,37.5257299617,25.9863036253,41.4809263516,34.5715231752,30.218996539,13.4668604856,34.5231492686,26.5581217429,37.8929136542,31.1390090697,47.7969573034,34.3230053254,26.2045147876,23.1909064718,37.8992806855,31.1096091673,32.5661075622,36.053703258,70.8847705578,54.4693586025,37.5864660635,43.079214112,22.8952560241,20.5175013068,31.0031650669,39.0436228987,53.8614587051,39.1406417215,40.8243818715,31.4133993947,17.1124104077,3.71047349237
101,Caribbean,124.854091247,108.430296805,135.854563018,118.745865648,113.603212159,107.878857002,109.187329364,130.438452912,138.636130602,167.009187863,134.589862819,138.180200661,124.059453199,124.559163293,127.535180701,127.650731412,113.736730933,140.302397301,146.887215282,109.198877205,127.337917817,115.873871023,122.825721534,131.770845602,120.46783273,141.050345837,149.920020337,114.883844074,145.712876762,144.532532036,125.230580833,128.925767785,136.105370451,143.65480777,135.438386413,169.4214793,145.44848546,175.426790553,147.137934047,127.145016304,33.161393364
102,Hamun-i-Mashkel,3.35325847322,1.42715673955,2.98839263718,1.63921315694,1.68320328166,2.69487989518,7.42689962065,2.01861246022,2.34616444577,4.53628089425,4.35440178041,2.76417656496,12.6809622495,7.81588229695,3.15788069777,3.02430796502,3.64291516454,4.61780383789,3.35333403377,3.45346928163,5.60581088001,8.44683413815,6.66996457306,3.20811041043,3.8072424222,3.78511338905,6.05948625532,8.6523980845,6.33594277837,3.52907981207,1.96314505691,1.77784135275,1.42254518076,3.2702119639,1.73418347403,9.93654158747,3.01922686406,7.091746998,5.24014311494,5.81905997363,1.73330179658
103,Taiwan,62.9404688338,50.804623288,110.011986438,85.3005133954,109.349907868,96.8956224988,74.4838278051,97.7505212687,77.8117528247,73.8273865035,43.3272959395,92.289604939,65.869620635,82.0792611497,72.4920790692,92.2337091301,79.2618349298,71.1763813598,87.9827619265,72.5637702266,115.81408842,57.5492408427,86.5941012851,40.5160970964,79.3519705677,60.8125998169,63.6904419804,79.5339880513,121.418916396,78.7480406681,94.4366109979,105.882751766,56.4753911467,48.6778050824,81.3587765163,118.472408662,89.1880716122,100.016327923,95.4485369246,69.1700284276,6.02915871797
104,Arabian Sea Coast,10.2198788503,3.01858264262,10.2442003503,6.18825090151,3.92504815259,6.0025760286,13.5278130902,10.4622967212,13.3684540249,10.4211109004,7.18673063718,6.20238324908,23.1950595187,13.0683975737,10.3860196312,5.17407149822,7.08389731961,8.00523838091,8.76354798407,6.82889932177,9.5019165634,8.80487527602,10.687396848,3.77422354812,14.2915488302,19.1148744385,12.4309030443,16.7606409468,12.6410399863,5.26342521087,3.15568725261,4.06413018499,1.92265676895,11.1251259141,3.29114285665,9.61704303881,8.16176401362,17.0001441551,8.39953435167,7.86440517791,2.67171602085
105,North Gulf,22.5043280578,29.3558598558,42.9314777469,41.9503849347,31.6770954769,34.7153951098,45.6090265581,19.4436627162,34.7579386729,25.1708911081,20.1347435044,33.6757962281,17.0611772461,27.9545992389,39.0821750921,25.6515959793,24.75186757,24.5179331476,28.1624538798,19.4323438827,27.2411240712,28.4329850893,39.1079991842,30.628787601,21.6054839821,27.606236306,20.8399426611,24.6945256609,33.6575694374,36.4932031231,23.1175418679,27.8955265907,30.2755983303,36.2695563636,22.6080980007,31.2214582224,20.7920412504,32.4037692872,38.2350754033,19.5647621777,2.28911387138
106,Yangtze,926.157980909,846.377197988,896.689721,1207.62169176,984.650907792,1128.58395552,893.355660384,1051.79709917,767.355571201,913.799556606,1147.96927681,949.100908085,1058.22420701,1217.51800954,1034.39316432,900.48455727,847.23624571,1019.64677945,922.913480736,1036.68622649,1069.08666575,1089.15337206,929.568813504,932.001484075,878.246296497,931.910582914,955.697003798,845.65325551,1275.48406739,1101.21611803,1044.82192513,876.512916416,1169.97368052,1094.71453387,916.642511553,1032.2804758,883.946285834,915.903921651,1004.38281478,925.708551905,86.0045674392
107,Sabarmati,58.5511113316,33.1623007962,15.8992574432,64.8830570215,12.7070947697,54.2186725785,42.0122044707,63.6543860338,40.1636679496,69.0662226343,45.8311829269,36.0047593551,22.4506498926,65.1622095525,32.8727108151,16.9228323595,14.6298907387,6.77462887419,48.4741310429,32.8983531607,56.3943257024,16.0881713974,51.1948923781,24.8861451707,90.8593891832,31.1492898459,44.1372365143,44.7953316693,42.1211932931,17.088590697,17.4253520101,21.5686402086,10.6066512593,59.4047387228,40.2650075807,47.6816375891,66.8922946766,92.1249223906,45.59467801,57.3679289407,10.2513715214
108,Xun Jiang,314.905671282,323.284933142,252.461178759,400.797814227,294.749053331,308.70853283,296.528016556,262.078063099,315.475935272,301.432717307,243.823824462,300.655783692,270.113483686,347.621926397,225.485701358,236.84634594,249.235255525,245.066635579,234.907723558,173.526727652,236.696388466,188.794280774,256.372967938,288.826486038,384.858490445,262.88285398,279.916824371,331.147378179,310.420745152,237.680573586,220.400290923,328.797074631,311.366375207,221.085077098,190.972886205,250.150608004,277.51079367,247.169815156,329.486680496,224.73698185,21.6042880601
109,Hong (Red River),143.10766901,192.351485548,155.201715871,210.18058166,141.851489236,162.849369017,138.859776856,118.740158889,175.735594288,143.557405576,136.780579944,149.60265895,137.853131493,131.772257385,148.565593736,132.946202277,159.585000482,108.897224109,101.351338904,116.440467129,160.755807366,121.760509485,107.300155013,118.714464225,163.324881012,147.421438501,156.142966152,150.024033307,113.829767716,143.796790493,125.827726061,151.802097711,138.607508185,116.818696047,120.984910072,119.802430619,114.980089047,122.189242083,171.800111885,127.162640468,5.97136111428
110,Ganges - Bramaputra,1429.67031263,1788.92205372,1278.21150274,1769.39007245,1933.66749088,1545.10953077,1534.97867045,1723.1699977,1580.17182999,1303.46495741,1671.27958761,1445.04917556,1389.03218716,1581.59984431,1801.05052975,1619.61140548,1457.81037488,1736.26453962,1775.86457692,1528.53298083,1861.19736853,1585.2231479,1242.68559268,1666.24042406,1432.50712444,1550.47727188,1631.84905608,1476.88237636,1840.23014227,1746.8705668,1617.00479771,1457.35329476,1417.35056436,1496.18018729,1629.8236208,1456.60890446,1239.38782705,1546.37493393,1552.37955265,1480.09521498,69.715050303
111,Yucatan Peninsula,136.017516585,112.473236021,134.619379869,130.676378381,126.982780684,113.339860161,134.010535054,130.387550117,145.770189834,151.574245465,133.639064401,139.662050965,137.876696731,133.144667875,148.025349314,114.784903366,109.359551359,98.2470197235,171.617437798,128.952514106,136.505639082,116.319871993,138.022594359,147.121073803,102.1894247,149.645105407,118.488274426,135.121351497,135.371538417,132.463162805,127.764550177,109.182220866,140.291524192,111.306776489,108.446780544,150.346703908,164.218071886,126.340969386,148.221079259,94.9791230535,7.83735335468
112,South China Sea Coast,52.6118598883,78.6315614636,114.286977805,146.820203358,85.2814605681,106.061554449,97.1921231067,36.5417129282,100.807314825,85.3147650417,76.3861627509,102.499839951,91.5104084698,93.5830008837,84.0871533503,90.9508929742,75.1343437805,69.3549467239,72.8512642261,55.087192772,68.6763511762,56.2817687277,64.308483643,71.418333438,112.150603969,102.983282251,79.2950486045,109.395073126,81.0391031986,50.9276337806,57.8692135751,133.441585344,106.546736399,72.973449396,44.3663843565,48.2867856841,51.1387890933,45.6898565405,99.777876358,90.5521024413,15.2423710751
113,Mahi,11.0344929544,9.51416449642,4.54105757777,19.8915433865,3.90970184547,12.7413494171,14.0154150564,13.8984544191,9.18018949012,5.8996819343,7.97604676282,11.432859132,5.40125350386,11.2721858807,12.041374541,3.76324506489,6.20254358309,5.22922042421,8.88668213858,6.59335064447,12.8901224053,7.07672790324,5.20865766643,8.71924085665,17.8255658494,5.76608933689,12.1498520066,12.2507284362,9.52003783105,3.16096028609,3.09718154234,5.37557968849,3.51831276615,11.1220187099,9.65287490353,12.3826763668,13.5978472082,11.0578675938,6.39726122814,7.0371477818,0.865712487767
114,Mexico Interior,7.13242055059,13.9023092817,11.0521359673,16.0017023077,7.81998191918,9.04032205717,16.6197445744,8.14560985799,13.4971169098,7.17366741078,9.35858421421,13.6605731705,6.67304561158,10.5849663786,13.1507724204,10.7987984994,13.9064546052,14.0334662591,12.9392184294,8.33277593477,16.4587733872,16.5796481555,12.64225186,11.6620722309,8.54683062614,7.70226363575,11.2772051107,11.1880111018,8.35710782062,8.64238910981,9.73604872215,8.92221605955,12.6750556228,16.161021801,15.4431359889,9.50146028658,12.3727229235,13.6508955297,17.5577179353,11.8543557656,2.84630529051
115,Pacific Central Coast,21.7155634155,29.520432514,21.9820394075,22.8364163481,24.0789695919,27.7631244005,25.9193512491,21.0092128058,25.9870070259,19.9468317681,25.3173540715,24.8613127813,17.3052460323,26.310050201,28.8216223821,23.161421204,21.6417388225,22.9136441771,29.2281976051,25.4461476802,23.996501954,15.4926076302,32.4493898965,33.8474207827,20.0678893675,22.1416499925,28.8341949077,23.9986862202,33.343769504,30.5201227426,22.4409517023,20.4901634997,20.3405845921,22.9563096157,25.6315128479,18.945772491,25.4513032133,25.4007573552,30.1304317236,16.5471854843,3.95201349427
116,Bay of Bengal North East Coast,348.988498855,265.393850094,186.376441176,250.181546568,287.593249062,232.255620702,264.060980548,252.553307406,227.531406956,177.564110498,203.505982476,216.424648303,251.632420619,241.176644546,257.243733893,236.322659939,211.446471839,279.161089843,255.651502879,207.017691509,285.681029801,301.828023496,224.621627442,297.163913004,280.810229033,254.88670637,285.859682045,267.810565908,247.853027397,292.648261462,267.074365168,289.560075698,283.6024417,250.441844413,291.851208816,247.519426978,277.95895381,292.627914362,265.226554908,234.703477978,16.8853675942
117,Tapti,27.8332207524,18.5381374192,14.9847740964,31.7881746634,14.654084482,30.7665699439,31.8485600149,24.1672023875,24.3058418408,27.1170361081,22.7775204502,32.8259594745,19.2844236152,36.9803888684,23.8099361218,16.5402712834,18.3585194989,16.7770029549,40.6821040017,20.3646678778,30.0850699867,18.4196823259,19.8079287253,22.6011468659,30.8800382372,22.6501912253,24.9667814843,25.9109113324,35.5969725354,25.473112196,15.4697542533,16.9259655751,21.9097980415,29.4291033007,28.1990864833,40.3115072093,44.4626348672,33.9038029752,27.3952432928,24.6443648134,1.69999002769
118,Yasai,52.1507226071,89.0447519476,49.4169700378,70.7909305325,51.5250400115,53.7227065701,36.7338526845,66.4652869793,80.4407917013,25.1233433631,47.8801850713,51.044731497,22.9881231588,36.4675148452,71.3712343704,49.5728990183,52.7995171175,54.1408614363,50.5542818942,58.5812556652,74.4286950158,52.3791668274,51.5231784996,57.9922639227,62.3550133429,62.8562476355,55.0935846126,64.2252261394,55.9444604704,90.286824616,49.9731023644,47.6801919556,43.6309438206,52.9339650305,47.444247321,45.3245768367,70.0121482949,81.9219937221,62.4068822803,40.2571278573,1.93655635271
119,Philippines,372.57299476,507.936859194,409.571131615,395.885650626,434.003920562,412.84370833,400.694986088,366.711013064,388.88649849,353.782570344,409.175036494,387.675163925,352.120292458,342.207364739,433.307694185,409.519339247,440.737727145,307.066177651,430.02144497,418.965474846,382.117477563,305.428391085,297.093615336,375.791371241,377.838403505,453.976038792,462.895867456,289.626650662,348.631321738,584.525401292,551.236583531,489.491993809,369.977185728,392.972826982,370.624617775,402.714937095,422.131450009,415.953812686,572.539961581,533.84372263,52.4380664424
120,Brahamani,70.1205400745,72.1098688717,44.5241723469,70.8453176095,39.013424046,55.4177272936,37.0705034837,51.0465225102,50.0865694047,26.636822261,46.9293351197,42.3865478861,37.1729492684,43.8375267789,52.5999441939,52.023601293,48.1864832183,36.2001751987,46.6899752848,51.608734362,63.1977294161,55.4195401925,41.8984294057,54.231287723,64.0056079901,50.8299489743,39.0791107336,50.067771632,46.8411237207,62.4819373719,37.9206904632,54.3796024368,37.5092973926,61.0683106776,45.8373385473,45.7102162818,63.0718054605,63.0465725842,65.6191964542,41.7703808243,1.50323579773
121,North Marina Islands and Guam,67.0181479199,126.029700854,109.836391423,79.3983914699,127.934664039,99.1942938707,136.723133004,90.8576716661,98.5273329342,77.8488236104,90.5454141658,88.4895628677,88.0539196043,57.4721838011,75.9117845002,93.0637332662,95.5705545799,68.509890882,67.7576108217,89.6457377543,90.1207779629,80.8068440768,79.7969483565,66.7320330454,72.3824165433,73.0944650081,93.9714543305,91.7194675708,56.2601458586,74.0447879302,72.986398471,85.8333660834,87.1017408593,93.8789083537,112.990083202,78.6813944462,81.0136883717,81.5073071179,67.0134131936,80.8260836768,5.21455789802
122,Mahandi,157.859130671,116.643287766,87.9362037718,124.764640402,63.249783605,103.691876927,90.6647043246,103.810006655,101.262307204,57.2775815938,127.13929665,95.6866700508,92.6443231889,101.334984428,103.205006905,124.902253335,114.112756289,71.7840471693,78.923886507,97.6077532632,138.009737551,104.483172942,94.6729942655,104.22119415,159.13754277,107.091897267,74.6554591257,106.413784388,89.129246587,99.248330644,70.4454838604,121.29914686,72.9106140772,127.123726921,106.595862988,107.999945538,103.328691904,110.348481299,122.150570363,85.4839551139,4.85231633714
123,Godavari,185.170172605,123.298181022,96.4879846809,170.619790821,113.395564021,191.04437125,150.150661512,137.333127922,172.902937762,128.219456353,145.548689772,154.703578927,119.372712205,202.904550171,107.864192247,119.019342644,145.62168212,112.323393162,195.209522556,157.348478011,226.93047923,121.842027147,121.029814821,130.59746138,173.769371146,151.502638721,132.487493955,121.918839732,161.80018022,160.304873446,140.642698581,122.884339882,110.184967643,149.177201567,121.895764485,184.74073233,183.849012993,140.492054358,144.893994172,117.54846123,10.687238546
124,Hainan,24.8916743928,29.566625888,44.9921636776,45.6924588203,33.8764839645,32.5099684429,30.5190442377,17.1025159609,42.2821234389,22.0803571555,38.681455022,31.7131805487,36.7926301609,28.3644377927,21.9993648484,28.8193031479,30.3769481714,15.7519351902,31.9145849873,35.378891822,34.3342768357,21.6425576027,28.0509792903,28.1624533592,39.996081455,30.3438298385,39.7444654231,42.0327668464,24.8401837043,35.67724081,45.7116708675,40.5854089627,33.4036627071,26.0802453298,18.7697007784,31.6698439014,23.9328217752,28.0484360315,39.1372689949,49.8255882801,1.76028616135
125,Mekong,525.542070679,618.570262761,533.719232814,600.504533827,538.2311095,615.617027477,560.08671251,438.454810296,716.676941397,537.996439145,547.108203582,578.263372749,544.436419416,499.942291233,559.984160856,504.011488307,576.895402796,462.484861293,436.839640021,480.909005567,582.706468103,559.73280174,420.370256166,453.469652667,606.54149235,556.613722003,632.342499102,609.071985019,398.387749557,695.317235876,793.261753151,680.412712109,646.648838998,523.644315578,514.2005906,532.606573986,660.844056902,617.875200218,607.495969979,533.689967346,50.3680915086
126,Viet Nam Coast,172.546886067,188.976332063,183.950981,206.104459974,158.544543952,185.552376281,150.051979771,135.134868851,223.627957162,151.997286547,213.928224281,208.490902726,155.755478806,178.012070986,173.898606168,178.174641628,168.68034833,146.829310735,145.481649884,164.184613203,185.684807641,157.808766022,168.197094006,166.67607198,170.634499031,177.534653032,234.71826635,158.607114682,203.625189837,275.131470084,262.199378148,188.310091849,170.929777252,164.722241874,146.08554743,193.52787069,158.311014603,220.434764655,211.411554101,185.147426826,13.3869536434
127,Salween,213.074525339,216.599598573,179.153424476,220.059892942,196.995255086,195.424069303,184.147425697,188.985292502,195.919931678,161.567050514,165.648895148,164.751661061,175.476054559,162.103976116,187.065665442,192.630628812,148.460937158,158.428148592,159.043170161,162.318815205,181.56788877,196.347877665,151.631964582,163.567087859,199.574796064,182.183627402,166.632952637,173.844154547,120.542266829,198.997345848,201.925014674,218.463517586,192.363247511,152.49479494,189.497407588,190.409601621,199.029531651,188.323086543,196.142028322,159.327964,13.642427741
128,India North East Coast,26.8998052325,26.532067408,23.5728634806,20.4946750059,17.7901417503,27.6892535207,25.843590785,27.5010924776,29.2971340615,20.048421326,32.6574857206,26.7416391755,23.1076146178,25.4980030129,19.0464312713,31.8690412125,41.4537305457,25.951388053,25.9531047092,28.6314191608,46.1005984118,30.5884205446,32.4821212435,25.5770715401,31.6520761087,45.1824644899,22.8004967529,23.5150018233,38.1202472059,24.4268201203,21.3203064497,34.4402058407,19.5726592264,39.1574714566,24.1490491052,43.9887559891,39.5546230432,33.8018247886,31.1944346783,19.1837439995,1.42423704645
129,India West Coast,327.063953911,235.752069564,160.366450052,205.496329651,242.012336302,283.699807202,212.223562074,247.830952986,264.7323942,196.275863398,233.175431995,245.703567564,212.627212363,268.632775601,208.014042171,215.621371264,161.738527252,186.211797765,244.810421703,216.510616425,253.782855867,242.047854731,242.712538589,237.476402528,275.582921377,215.010187848,216.847087053,240.592077373,260.199365969,244.236767094,228.596204093,185.047108921,172.101411663,200.656333933,213.805285618,224.683366994,258.942560277,285.369847245,220.545671616,223.752227077,24.3014643469
130,Papaloapan,92.2799692538,80.9208415597,108.437335027,98.0179754068,96.0815072592,81.1413983906,96.5198358979,58.2862101245,104.969139733,68.6544137384,73.853646247,118.466080355,61.0711823715,69.3796264236,101.535118159,73.6627620435,80.1144681467,77.9633415838,80.1168986206,74.3523805116,76.1330107053,89.8503748021,86.3967958706,97.1754346655,44.7479517119,79.3791309122,80.0851099431,71.7246885125,67.1570123451,79.3191848756,90.1931453535,89.0304769244,64.3873623772,70.8364024273,66.2385776877,93.566367094,91.8199002635,81.4041693801,86.4073510917,79.6623753042,11.3843422429
131,Rio Lerma,31.2343739438,45.1561825748,31.3817081211,48.5735635399,31.4272373865,37.6854106081,44.246368936,35.4840902378,37.9215649223,27.8912942515,37.6785891071,35.0832283148,26.3518839067,40.0505423643,41.5841653865,37.7726666634,33.7610856558,33.8447618001,35.9281529344,28.3907931156,43.4656262512,36.2277224401,45.1373785347,36.0205374818,31.4722296551,36.1581271737,33.7128345533,32.1249868154,37.9698613509,33.2252221089,32.4979472353,35.741444218,37.908948793,45.0426241732,48.3848557964,27.2734911922,37.6134090479,38.844837197,43.4268404859,28.0375464425,5.58695169354
132,Rio Verde,33.3758090738,36.6526527435,51.2254184289,52.7103606164,49.6449905214,52.7149932592,69.9730371929,30.692782634,44.5399184855,25.9197765248,22.5673898507,40.493807489,15.1836579574,26.4461282959,48.2823855339,41.0276198451,30.6451568776,29.1521557802,35.0560474946,25.411282291,42.6930785616,54.4288451857,53.8235109497,67.2783234297,31.3124988606,35.0665248082,28.3122301598,23.4654164565,37.9033966337,38.0427769577,22.9452725566,28.0993738006,26.4242748016,32.6018996768,24.6784010052,33.183074624,19.7393694714,39.5602847901,46.1394212078,24.4731172436,7.5217559483
133,Grijalva - Usumacinta,123.055604371,129.774896155,161.324685683,194.613223241,168.138254378,150.254146782,176.821810781,141.329952551,214.950267432,193.429871624,171.087345923,219.768288705,153.279163268,132.779576758,179.27087963,120.144760653,125.418855713,124.374363576,162.369478441,149.865431831,163.88152501,123.643883852,159.562365438,153.160676027,85.421177926,159.581579284,156.157673927,139.379135517,132.537046822,183.540973892,183.073886959,140.783528498,149.832326827,152.199040148,140.471438835,165.778716138,181.282742621,165.121586263,191.467011748,131.784716475,13.7384963786
134,Rio Balsas,95.1699845084,65.4352024317,63.6809445051,78.3316010257,81.8744007499,71.6724519242,72.9415225058,62.0299165282,81.2688348545,65.4355106045,72.7920143844,86.8841356337,43.1320138184,69.6886928902,94.0187134068,66.6995280287,55.3309585747,58.7572874549,72.1926981461,71.6325157874,72.75465955,61.4530756088,84.4098211107,79.5846320279,47.451062421,89.1203648949,80.0831174419,65.6195787436,99.5602191421,80.2115575266,70.6600396222,63.0739918872,72.3505927344,68.1761447576,70.8770907355,64.0888718564,80.0848896071,78.3059224804,75.3903631269,65.5089420012,4.8018666345
135,Southern Central America,444.459938047,466.779890368,419.522218438,531.306009892,477.421785539,501.208295605,394.345729529,400.060461962,507.795457699,561.206763906,529.168055936,554.726193832,487.449659734,444.66575292,498.986195849,400.272968495,438.551788386,436.052555883,553.133769735,440.407338566,502.745350842,413.038818299,404.249744907,495.089910767,390.857824472,487.710960213,518.184532087,409.598474056,489.177542792,489.819450025,408.25983011,407.246786708,405.992875978,469.239009047,434.013342604,495.423946936,367.855517105,492.998301813,564.457484418,414.932982092,32.4346303919
136,Isthmus of Tehuantepec,63.7320302624,60.9971364501,61.1138591884,73.6994471653,72.0269809337,60.618329125,59.4710384475,41.9630630647,74.0701098359,69.2139350067,69.5544476615,90.3168604163,59.5870435681,59.3829915266,72.7849220324,53.9830088319,58.3590503071,57.2289491638,75.0366304365,59.5929639099,56.3307092374,53.8495539605,60.1609249717,71.0999418668,40.3400561323,86.607000033,79.3921246125,63.6885255776,68.6068700806,74.5205858527,65.7101310975,60.6606889183,67.0333848557,63.5036799432,64.8212379963,79.536655977,70.3893408897,68.9365351066,80.405171775,60.0503461088,4.90792086634
137,Irrawaddy,449.049909702,521.333479175,371.666454182,588.642138789,563.543918388,496.923669279,473.609963546,435.606509427,505.555962511,372.350911532,419.940443965,416.593497667,467.546044537,432.369124028,494.807365976,476.642076952,369.483051672,475.831387273,474.205647239,455.436353568,514.388019156,541.600015493,416.897865442,424.474653291,392.904463709,474.748630324,459.419143419,485.859484125,383.335636265,470.177474396,493.41328874,570.487247829,512.864637638,436.231986765,490.752162181,433.220459538,425.258824018,459.181760782,469.42032484,329.963161508,25.8755355096
138,Sittang,69.5949948977,70.6484102135,60.0313491491,75.7231731059,80.8274016134,77.9457503123,75.020742259,61.7898782379,68.8458594187,57.1552808792,58.7969251449,65.4080043339,75.3370490713,51.1644988279,67.0879558091,68.2111386221,57.644495308,53.0087115756,64.3199562579,57.5992061799,74.3949759215,71.2545090278,55.5176796657,63.3430568183,78.3697434724,59.6587249217,66.3806566755,92.782732193,39.8247773901,79.00799031,64.878607459,70.5210604654,78.2530144507,63.7385649754,66.887272973,70.7029190182,60.7634517587,58.3964520486,70.8576009865,58.795292935,6.36308557875
139,Peninsula Malaysia,441.335691197,393.590847385,362.628907178,437.989093827,359.877607151,440.285810431,389.6029558,326.776955755,378.288298645,348.922164548,364.698325399,360.931509307,376.024881613,343.894509608,390.12215272,391.289620461,389.710575197,349.038978163,425.824153306,332.480719616,322.776357912,376.880045017,298.837537769,392.435452377,450.787918138,432.935474435,412.880106966,376.26418314,344.900455345,476.889730226,448.302289454,431.939776836,363.108710178,416.688876304,350.265716751,384.713135958,420.161000474,433.497554837,441.889025492,421.766848301,28.9365689415
140,Krishna,109.995132966,60.6626487051,40.4742621823,68.8659738641,72.9651053488,116.018085286,74.5235047818,75.5974351399,111.320879494,62.4500138395,88.1066039132,86.5046416036,65.3331379359,94.0815227791,61.5704264069,57.103709869,56.800811881,61.4571331251,100.224693224,78.5511113462,87.9347316071,86.6137045519,84.3589877528,79.0502610898,106.780979763,79.9922274569,79.008299129,81.8455205057,98.860222273,80.3595425216,78.8003955234,55.6912353462,49.8765652757,51.7770458391,60.6151376678,98.8981135031,99.1877317574,104.413598299,68.7807296429,73.28195021,2.48708762338
141,Andaman - Nicobar Islands,14.5897613083,10.2836647236,13.825965609,10.1451366964,10.8503454284,10.958595064,11.7397848207,8.87379990373,10.0348655937,5.11354391138,13.1603063046,12.4845513147,8.93961268963,8.77126746729,9.21004471448,10.4474965955,7.91722120997,9.00863223905,11.9220184791,8.2047598628,7.13981686857,8.84902244935,7.03757036254,6.90825152456,12.9403770717,12.3402781622,10.7723480225,10.033102816,9.22502245434,10.9036790727,10.4763473642,11.2500094029,9.2085348084,8.73834639908,11.4772568843,13.8946787183,11.4836094462,8.87118321974,15.9548745086,8.53893558757,2.02613278542
142,Africa West Coast,716.150324608,716.469175675,690.428802027,690.023701758,758.535268705,732.627269347,739.648474914,624.13771466,767.647208671,749.770453424,655.097847668,609.349212688,549.572346628,445.542258252,552.356391854,622.045267188,500.942870509,613.747955315,654.334518582,679.192090303,526.124969169,653.755345133,567.277258241,570.665401743,701.361462583,668.957449588,671.597033926,604.574364814,647.994993508,720.840294287,612.930812879,597.598612202,578.958658292,724.885387582,576.814327896,428.566796775,486.144317479,507.763047036,731.232857977,397.284832579,31.8213537819
