# File: xanthos_accessible_water.csv
# Title: Accessible runoff from xanthos simulation
# Source: /pic/projects/GCAM/gcam_hydrology/runs/xanthos/pm_abcd_mrtm/pm_abcd_mrtm_watch+wfdei_1970_2010
# Comments: computed with Xanthos forced Watch Forcing Data Era Iterim (WFDEI) 1970 - 2010 annual
# Units: km^3/yr
# see Turner et al. (in review) "Modeling global groundwater withdrawals..."
# Column types: icnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
id,name,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
93,Red Sea East Coast,3.04801752197,1.84869211348,2.32626939995,3.06977990755,3.63537362379,4.1719198837,4.52571166415,4.9327357885,5.17945143708,5.8890445717,5.69460755521,5.8138717837,5.60644477534,5.55274000342,4.96739581388,4.90871541972,4.4823632225,4.21522821956,3.17433778511,3.46983790601,3.27590673497,3.10129567618,3.22544226894,3.64645031685,3.57453544634,3.53006830197,3.57912335508,3.71942561153,3.6140784739,3.68880351633,3.79232794898,3.68110415131,3.3867095242,3.12770147903,2.90719362799,2.78077027054,2.35547775077,1.62062975846,1.14299437212,0.677997499017,1.32654373094
94,Arabian Peninsula,9.64973975787,5.54891248114,9.29082288798,11.4044620703,13.0596335673,13.8365630464,14.223768796,13.2199747269,15.9169240588,16.9332044284,16.0960184609,14.3247650842,14.6944533501,14.8371713291,15.2646526242,16.4586143121,16.6661731049,14.1775583058,12.1819442276,13.2738304732,12.3694540834,12.7133596318,14.0329617056,15.6271399747,15.7733232769,15.1254063597,14.7247716842,14.0535335899,12.2809260751,12.5381529121,11.0140756558,10.1667196332,7.77102347969,6.09422300905,5.40235023063,5.22756267327,4.7095838406,3.84871675163,2.52520927422,1.22205353395,2.05694349025
95,Dead Sea,1.75962958519,0.983246643035,1.17038950358,1.4053148009,1.58611161273,1.60774304734,1.624817035,1.6093880192,1.66966232512,1.63226705414,1.61082294827,1.65174590323,1.66742511948,1.70555835582,1.76049761414,1.65596661359,1.65973188319,1.77391873068,1.87050651915,1.87191366582,1.97873150644,1.90445311305,1.91816898987,1.91077207772,1.94205541073,1.89603766283,1.79690647121,1.61887798237,1.71451566578,1.68564781629,1.76582847545,1.77312448636,1.69457447562,1.68777773192,1.72717351891,1.73224902036,1.64343029902,1.34913155431,1.04311574767,0.786608968338,1.36744272302
96,Mexico Northwest Coast,26.072323952,15.0060202751,18.8621291053,22.3011545502,26.0232750996,26.2016602449,26.5721665734,27.4125324316,27.3243819529,28.6332136599,30.74516875,31.52445433,32.3445400888,31.4337311548,32.0466752325,31.7806291059,32.4675669025,34.1754392843,34.0456605444,32.6367463948,31.3213852047,30.3410058299,30.9687487953,30.13979543,29.0460651126,26.5506102319,24.8260078838,22.6737812214,20.4513125657,20.0765074804,21.5972514141,21.0870859443,22.3805766028,23.0018494124,24.2436587994,24.2295110926,21.4681000988,19.2266343046,16.2814061698,11.4819304072,21.2265701069
97,Helmand,4.55280396614,2.87005598027,3.93440322264,4.50287498178,5.06018028827,5.02248657707,5.49511663197,5.47297270986,5.76586080524,6.27220182896,6.10427904424,5.78033128358,5.99405008766,6.09321015012,6.02517396916,5.82184836779,5.7169770689,5.95055383495,5.94103623569,6.0916045209,6.09342847667,6.02495217113,6.20088824421,6.52639202004,6.71737139934,6.65640316441,6.10100352944,5.55827034756,5.34495067212,5.27357697848,5.12857425555,5.35756289824,5.10731241907,5.13337475299,5.25911423721,5.76289693966,5.65980954852,5.08616699841,4.41531725456,3.84660571982,5.84786144997
98,Sinai Peninsula,0.0467725618579,0.0370497132655,0.044842561643,0.0484743072833,0.0520194227483,0.0582444568598,0.0564444554055,0.0610185814178,0.0644265509787,0.0616934497112,0.0463011822812,0.0410777363741,0.0436125637487,0.0445927952967,0.0518460261758,0.0523810186366,0.0434759374408,0.0454879105215,0.0452583045828,0.046903115135,0.0609417037311,0.0662170433118,0.0686955322023,0.0762525415576,0.0797622062881,0.0836032082926,0.0762487855735,0.0734483744808,0.0729996669063,0.0597682618474,0.0522763818163,0.0470091723682,0.0260799200146,0.015869550599,0.00882943774323,0.00591541884612,0.00178691036465,0.0,0.0,0.0,0.0
99,Eastern Jordan - Syria,0.976296275299,0.519602057869,0.709161915379,0.877098166179,1.04940973525,1.11363974629,1.17643346365,1.18603886107,1.27721017132,1.22471229312,1.20723956553,1.1642081847,1.14650252863,1.13196684734,1.10533413309,0.991451724679,0.925968445826,0.830330356678,0.738470494343,0.724949308121,0.743299436733,0.717648573285,0.683437733633,0.67736293596,0.733327046664,0.717844720178,0.734616676988,0.869730481341,0.936530240774,0.989811568572,1.03696882896,1.0426384101,1.00319413369,0.936144382211,0.934411012,0.94336837013,0.776271624816,0.603022870606,0.384862937516,0.213125945844,0.439414176407
100,Africa Red Sea - Gulf of Aden Co,8.8342113403,4.49002791869,6.28447634248,8.47887861265,10.3516015345,10.5573245898,10.3773876735,10.5557150967,10.2733333358,10.6173572055,10.0603529222,9.7087315959,8.62427376939,8.3352106173,8.06829018385,8.97982354065,8.68067231497,8.33098966196,8.03726446576,9.05836939587,8.91570720367,9.16679914995,9.08993297018,10.7510288696,11.0298887536,11.1662786741,11.8715235304,11.8591674017,11.1327301322,11.1282815104,11.398996519,12.1432366202,10.8165532138,10.2462882586,9.98829708303,8.90306561334,8.10127537455,7.24378677675,5.94807049323,4.31631909468,6.48536020988
101,Caribbean,40.2562214502,21.8993247731,27.2684070775,33.6824735578,40.4996454761,42.5725433535,43.8588909892,43.9732498621,44.2345355722,44.7732739378,45.7398368197,46.6477400149,45.8264641357,45.9083996781,44.918939385,43.6703852501,43.1372363097,42.734725646,42.649486896,42.8577677799,42.5045621979,43.8476580251,44.3205866144,42.7468808096,44.5423883106,45.3879012421,45.8479999125,46.1479582554,46.3611003919,47.5012764371,47.2253188492,48.184266548,49.6872255101,51.1483515369,51.2764672982,51.3706060749,46.6615724252,39.9688458947,32.9048899318,26.2449610914,42.6311292061
102,Hamun-i-Mashkel,0.520180581328,0.224789908281,0.579888893808,0.676403896488,0.7885799938,0.845143308645,0.985102349091,0.974382007649,1.50231615265,1.79553515494,1.81767240247,1.60717328299,1.68483533203,1.79344819672,1.73688849462,1.69381261738,1.82967839099,1.6272339426,1.57244469783,1.57484630831,1.61228039867,1.61907925793,1.68800976595,1.94137151376,2.07918991266,1.97989611133,1.66989442384,1.43598955352,1.35061713245,1.32494033855,1.22688015605,1.41225204547,1.14291578299,1.1790527076,1.2608630018,1.44522411413,1.44309456452,1.37507905652,1.21872189402,1.13580616555,1.53677372527
103,Taiwan,26.4091769222,15.5681038032,18.9633161069,23.4190990909,26.9660089148,27.4622696188,27.121429002,26.3135858836,25.4278633299,24.1847795895,23.0723876335,23.8814842822,23.038710526,22.7362489649,23.3814964799,24.7141889602,25.786510538,25.4072408807,25.6130418073,24.1554737604,23.5682827077,22.7273072651,22.3860740843,22.000951812,24.227926422,22.5383368146,24.2197817227,25.0990204161,25.8264963409,24.4282692743,25.3648300551,27.8619681961,28.3020323584,27.326433576,28.08769588,26.9359638256,22.3843160696,19.8099861978,17.5910953647,13.8825007988,21.6047208226
104,Arabian Sea Coast,2.18279568884,1.1146100754,1.80686273108,2.34224510526,3.02634295162,3.03664050823,3.24993525877,3.04310518185,3.9133869008,4.38127538183,4.60558735707,4.17810512004,4.00522381676,3.73077441036,3.64595269356,3.62764155364,3.79648707834,3.06010469405,2.93826282172,2.5999203737,3.06648491403,3.68214066011,3.90861319458,4.31784481274,4.61526685601,4.39837245665,4.10928911512,3.77035968831,3.67561029966,3.51357637311,2.70383571975,2.55984333543,2.11981689856,2.34288336296,2.50336605641,2.74432314732,2.6730697676,2.57468252309,2.00538149066,1.83696532705,3.1501044703
105,North Gulf,13.176853812,7.8931114856,10.3024949352,11.329643346,13.1657974695,13.306663727,12.8195407428,12.330591788,11.0157721217,10.8191241881,11.0498076341,9.99551846018,10.275934463,9.73498672313,9.89302170819,9.85591611416,9.5159923366,10.1167296835,10.7059292184,10.2593629693,10.0456194186,10.1964068682,10.0021100354,9.81891014085,10.5703846976,11.0591433453,10.7783449619,10.1860248022,10.1673669082,10.9420243821,10.6779882335,11.2264115099,11.0202553592,10.954020985,11.0460386964,10.8583563618,9.50564897759,7.90628299571,5.99027479685,4.79595908217,7.93421241913
106,Yangtze,437.081130401,268.639168015,323.148265681,387.324845452,434.145906346,433.391843225,451.7938222,454.991749568,445.876094461,460.084741874,454.337585098,454.772562738,442.291052815,457.684883873,458.240980177,451.45092004,458.771985628,460.659163326,443.089620146,436.842076927,435.485184502,440.651684163,436.749716871,432.035597569,446.606115682,448.566530252,445.861597292,442.62433222,457.144472712,470.35252502,469.42092652,474.093752966,476.430245163,454.490059242,448.581666629,441.313830556,393.080076957,321.692820519,254.897585331,198.967614321,322.249250455
107,Sabarmati,8.36619775228,4.86469598895,6.43059118872,8.80314218409,10.3001380128,10.6920613246,11.1642608192,11.9136408941,10.3320837376,12.2872111459,11.4915961697,10.5564553493,8.72919532284,7.48470609235,6.71718965795,6.23515220466,6.9951200395,6.75797527027,6.23738000057,5.93970162443,8.69549368239,9.31121114095,10.7038047621,10.5666871232,10.9104444022,9.44542578331,9.49526569838,8.39102452265,7.85879368038,6.68640373354,7.02616830488,7.15827659816,7.98188318435,9.84564159339,10.9081315496,12.396886788,11.9750651546,11.5797299299,9.36557343941,7.86480044062,14.2049573973
108,Xun Jiang,100.275991476,57.5289438468,70.7293522077,82.3961670183,96.4400716112,95.8403019963,92.3029664839,94.4484246881,88.6308073529,90.9845259789,87.2797314939,84.6229085976,84.0511909352,80.9168108548,77.9553467278,74.8259615343,71.9787090375,68.3586575547,64.2965674758,67.1162815568,73.7052736275,74.3128178145,75.8642284666,80.1484871895,86.2425384503,86.2863509899,87.6933419565,90.9174143211,91.9208127348,84.6301831344,81.4289984677,80.1039087984,77.7161923633,74.9004783041,78.9873707175,79.1804252958,65.5052580203,51.6442969202,41.8023489852,33.3008923167,61.3577343934
109,Hong (Red River),72.1900547494,43.2475523304,51.1077327569,57.829038911,67.7765810268,67.8020384389,64.6564382197,64.339502685,60.2453955147,59.6748589439,58.8663235031,58.5315846449,60.8436135973,57.0602166992,54.6711353782,53.5197799587,54.1511057527,53.2401802465,51.854932881,50.1652048028,51.8847948914,51.196274472,53.8706274433,56.6257532869,56.4779742188,55.5180062893,55.7482317502,58.26727151,59.3933205236,56.7608303018,55.2643862774,53.2073243078,51.2236560996,51.6968455162,53.281978113,53.3575411618,45.1027684167,37.2568676996,30.6443262646,23.7959556019,41.5632028434
110,Ganges - Bramaputra,776.944803073,460.854330994,557.606764761,666.221232364,765.8222713,757.867323451,750.452109722,760.968184766,736.993551233,714.802101728,730.934517786,736.269069495,719.542980836,729.381781753,759.157969383,750.160397049,776.390957286,788.757222239,767.394854595,758.897534031,747.104018651,752.944977868,746.36348436,727.518104867,747.164930942,739.958709432,741.961963306,755.492850104,739.804879886,743.818306206,748.819647604,737.773949387,722.804245837,704.282029777,692.02291548,683.393261147,595.927956303,506.589831128,412.282934712,309.552255153,514.642099748
111,Yucatan Peninsula,53.3917965021,30.4917643608,38.1777981855,45.6560395053,54.0165360085,54.9087758934,56.1227198031,56.4119369202,56.8249036349,57.1783122184,59.1676621061,58.0649961449,56.8589573087,54.1333156808,55.2828719762,55.0140797945,54.8330470982,53.5966780021,53.8764463646,53.8245825902,53.1021821085,55.4127178506,56.5736338058,54.4804390158,54.8485954294,54.6167434382,55.2731409639,53.6190315606,53.2273298985,53.7502460574,51.3873593016,53.2145661439,54.8833780549,54.3654392302,55.2692180176,53.3888441968,47.5763155076,39.5300421319,33.1461585911,26.9263071212,43.1534937241
112,South China Sea Coast,24.4194279555,14.0122873752,17.6765283536,19.0541877528,22.8547251019,24.0876575798,24.0030037857,23.5586168111,21.47338181,21.7863582451,20.9579011808,20.7226005157,22.1775815873,20.9917956164,20.5219090766,19.7189164462,18.4437368366,17.1155816196,16.0119028206,15.534275544,16.3335260108,17.3834590535,17.7582109107,19.1359493303,20.1143625042,19.4452179736,19.505066244,22.1114538412,23.4358300306,21.9588118256,19.7488957087,18.5798529506,16.3835323397,15.0508301204,16.8925334903,18.124711334,13.6684818507,9.65156252487,6.90038994973,5.22773255296,12.5279298757
113,Mahi,2.54243878525,1.51591400622,2.06147323296,2.60247969015,2.95982458928,2.75994870131,2.70007645936,2.96834435664,2.40430031572,2.6908898374,2.66364285609,2.2645704126,1.96500203394,1.81120797077,1.92747891353,1.87365655992,1.93038148896,1.99560042926,1.75957361517,1.63025738181,2.1776424448,2.1606531769,2.43004330195,2.56099101127,2.67491423024,2.29620021134,2.14129375822,2.14779130745,1.94534176914,1.68440179846,1.8356974768,1.84476031778,1.89719779984,1.95705883234,2.08303396988,2.23639974081,2.06085020105,1.92389756822,1.49096569266,1.11522120368,1.84632259155
114,Mexico Interior,3.63412121967,1.94098651622,2.72950464315,3.11597033154,3.75633645131,3.75829339455,3.5427179046,3.66647432026,3.22387937713,3.35506312409,3.55008204311,3.273909237,3.54723055606,3.57267746846,3.84622207497,3.79755295015,3.93031260742,4.40032799467,4.49793520441,4.4273043304,4.32046048083,4.02610475109,3.89533487864,3.81224944278,3.81340386083,3.4425581681,3.11786592133,2.94137008841,2.9894307408,3.35068345058,3.71794650576,3.63369689673,3.68990514604,3.94106710284,4.36405184577,4.46455420275,4.17628468347,3.57492098178,2.80816680077,2.07547246788,3.83681454913
115,Pacific Central Coast,11.3317598477,6.99274683258,8.63831981448,9.97215693994,11.6220252654,11.509731675,11.2428857861,11.4256856728,11.07452162,11.2161689142,11.2833710468,11.1082750297,11.1484329686,10.9533106903,11.5425679101,11.5507447847,11.495839501,11.3807583498,11.7705339824,12.0896128814,11.8932101104,11.9249485712,12.3008336861,11.9688214161,12.4702272179,12.8844001658,13.3255380308,12.5662682616,11.7087435306,11.8921241359,12.1136892503,11.4858911004,11.57811514,11.0738275882,11.0490868064,10.6749021921,9.62492480039,8.33353767735,6.87608287825,5.24878423863,9.20026323719
116,Bay of Bengal North East Coast,123.115030492,71.5141761904,87.7629710522,103.303649857,117.30462474,106.756153266,102.947929638,104.796923581,104.88620203,102.029991001,103.56761585,101.860759046,99.3312806762,102.508274582,107.313323846,107.529414233,111.79105385,114.879802715,113.861102125,116.317560477,119.055069755,121.728132084,122.140324943,122.888523789,125.401295628,125.830019016,123.691478654,127.687417479,126.852922489,124.984226664,127.258809664,124.899570756,125.524044212,128.27923338,126.591859185,124.599940862,107.82110672,90.3698426677,74.9590911579,57.000245393,95.2993106398
117,Tapti,7.69458690095,4.77303991803,6.4504055123,7.72321765123,9.0033315033,8.96561226322,9.1888875144,10.1285278152,9.46999374659,10.6458514559,10.279466972,9.47322653873,9.16730109592,8.7707803331,9.48521069221,9.35813317639,9.21377896627,9.16823570511,8.26381510337,8.20015189513,8.95538326844,9.18141240421,9.61274282303,8.83478958564,9.63702817169,9.39413055507,9.23876692631,9.08698280075,9.05057158684,8.97415531116,9.26639853935,10.0745579969,11.0516201547,10.9624461272,11.0636788539,11.5468773434,10.7449720921,9.59105048955,8.04111023091,6.55595117083,9.99896273355
118,Yasai,15.6011639083,8.24697998097,9.62093722801,12.106940085,15.1156691085,14.1047633399,12.5650839747,12.6259671789,10.8379975319,10.2748005266,10.9349088707,11.4151280546,10.9039869091,9.92028993362,10.8714839887,11.2717364104,12.1463674058,13.2456813763,13.8088087554,13.3083947759,13.7864845304,14.1626366834,14.1982714131,14.7096060962,14.610981977,15.2041240107,15.114129919,14.9703905934,14.4332337642,14.0808580493,13.5044026008,13.1390121489,13.3554605488,14.3270989004,13.2843046924,12.9208978453,11.2099474535,9.57801812734,7.59812765702,5.82356924092,11.8044324128
119,Philippines,192.636981949,114.390601546,138.825277243,161.187585208,184.902170625,183.756316689,177.733747921,176.398515666,173.729671856,168.131850197,169.379759143,169.917874705,174.432078312,169.442614819,174.091717607,174.688745756,174.349833944,171.502527371,168.751457668,165.244069887,163.312143066,164.119425071,173.622034454,165.060656379,160.771627863,173.114612294,188.104177112,199.836772093,199.482218773,200.405127076,195.322295965,191.652418458,199.732658822,203.838033959,203.107153009,202.046523527,175.394652781,152.833171199,128.869398458,106.268435992,179.128871841
120,Brahamani,18.056859366,10.2275321181,11.8233556489,14.0208235583,16.1769670828,14.3050653395,13.2210852339,13.1290640555,11.6795245918,11.8871941925,11.7658933158,12.4095993111,12.2864793755,11.6886931965,12.551948088,12.753388444,13.6492752022,14.4347605995,14.351285682,14.4215123082,14.9373177718,15.0511145768,15.1750479642,15.3204564801,15.11521877,15.0844051127,14.3311087305,14.8684024747,14.1485485978,14.0221028329,13.8071792562,14.0926373232,14.6524393553,15.350056981,15.4851107676,15.650833536,13.3745938797,11.7598810008,9.13099177593,7.15777057387,13.2834945582
121,North Marina Islands and Guam,36.76212141,21.5594670581,28.2866261277,32.7570767133,37.6048960017,38.1377954212,36.3918696529,35.3415462133,35.7674223128,32.3004719688,31.1549076401,29.0067435331,29.238630503,27.7616887221,27.2651729377,27.2209063517,27.3011666791,26.944590372,28.0430309874,27.59136164,26.5737832368,25.467897009,26.7206768694,27.8996669818,26.2570028446,25.4660193455,25.081231633,25.3782402033,26.38048658,27.4381738687,29.4011494375,28.6488358914,28.1220817273,29.3643124026,29.0183491754,29.4040835298,25.4374135541,21.1517652287,16.5326613806,10.9732344842,19.5236280222
122,Mahandi,32.7723925933,18.2187269977,22.1379998557,26.6255206004,31.0029088588,26.6549485555,27.1086722294,27.4437110116,26.0552072009,27.7015622515,27.6805157321,29.160543683,29.6059131054,28.3316206968,29.2673517065,27.9907559539,29.8203063942,30.3320786749,30.0440927666,30.088020722,31.5679509955,31.2644518289,31.3885778273,32.5769168996,32.2104062344,30.5348200054,29.0634316414,30.2144325513,28.8609322277,27.4770322804,27.4555896065,28.8970120601,28.763649035,29.6809185645,30.6709413874,31.3210275775,26.2872395597,23.1354442394,17.6401131043,13.0321647776,23.1013664287
123,Godavari,46.5316580115,28.8701946719,36.2338090224,42.968832241,51.4482524509,48.6553036404,49.7465020666,52.601482397,50.0882485576,54.4779039096,50.3986227821,48.871896066,49.2783792345,46.3074672221,49.592760859,50.1714402276,53.7135560879,53.8346550079,49.8193948013,50.934268523,53.6192922952,53.9077032551,54.896581096,51.3022957404,51.5206139146,48.253193965,49.1752071788,49.266155878,48.2650964734,47.059059477,45.6070938193,48.1696712471,51.2068201212,50.1618375697,49.4060648636,48.2734887173,42.771174061,37.3675374683,30.0516630581,24.0737113688,38.4544399522
124,Hainan,9.74161912768,5.31635739912,6.53630301139,7.21994628484,8.91010049036,8.79772298268,9.16207239421,8.631268183,8.27551304079,8.05517860012,7.63503553674,7.56709134857,8.09771364475,7.03721559983,7.43032172072,7.29830751171,7.40308126837,6.7974835177,6.78495356028,7.03131228398,7.47808452065,7.476760673,8.43582026074,8.84027694906,8.41901045634,8.47269310102,9.43481396202,9.93585594623,10.1453641568,9.58910285683,9.12644721622,8.80367829136,8.0801645273,8.20840882353,8.34671742093,8.51116410076,6.95919747171,5.62394426273,4.58143190195,3.83114582058,7.12868681256
125,Mekong,294.702504855,181.74128482,220.375053114,250.618872812,300.053951841,300.913031649,295.983708074,299.056282271,295.18880516,292.547711736,288.71025723,284.842289699,294.391671346,276.857961465,269.880348443,265.314047511,265.620524192,266.675640975,261.186905933,253.839727831,260.912062044,259.513068391,271.229540993,283.109816602,277.417649634,285.185336695,301.293741335,319.230999558,332.556150392,326.83805309,323.912472006,317.032868303,320.604012171,335.743859489,329.686107427,311.781315178,268.32197693,223.717309732,187.597272058,152.12864545,251.706393655
126,Viet Nam Coast,69.3994062442,40.5166668076,48.5047650455,55.6987428217,67.6036979797,66.5097289433,67.8380564106,69.1444524062,66.4640971828,67.5004615056,66.8800667555,68.3771918581,70.1630035877,66.0745861397,65.7277227007,63.0795946813,61.865499884,61.9748077386,61.4523021347,61.0678066238,60.6664030576,61.1377667537,65.816582805,66.5153240171,68.6149644296,73.3767058458,78.9339964997,80.0047228098,80.2311711088,79.9164289038,78.2422187705,76.0494257965,76.0336627487,76.9285295488,73.5363653844,69.4344631134,60.1223353148,51.0227962447,42.2537186754,34.4767756068,57.7633585234
127,Salween,119.462879883,73.011434616,86.6915227431,100.731010107,115.285663375,111.459235761,107.674170016,106.60428054,103.29220145,100.700170802,100.079235152,100.709441987,97.6989369511,94.9137180173,94.7262220177,94.4788344318,95.7280915211,97.2786338563,96.500680865,94.7550001367,95.27087387,97.7760914839,98.3856163902,99.4851635058,96.3816345736,97.6764477264,98.0907664468,103.055601178,105.19483283,101.697316849,102.240648677,104.006986991,105.877978003,110.913332603,110.701214539,107.53673149,92.3208220152,78.0303904851,66.7017377721,52.6242060017,83.4364020391
128,India North East Coast,6.80378836174,3.81169053653,5.00976444181,6.28467788315,7.64285338248,7.32523249374,7.6091985997,7.75609875391,7.8772310993,8.23455711956,7.83388757285,8.11321930291,8.76004472738,8.60494046885,8.87867360211,8.69203060322,9.58948576289,9.93628580496,10.2600600774,10.562811725,10.5527535163,10.7256125774,10.5795415196,10.4665143683,10.9064035991,9.90163655972,9.47197932901,9.56275348187,9.2843970503,9.63233702467,8.65725634331,9.63951537614,10.3830905161,10.1828942951,10.4966317502,10.3975836056,8.8670079592,7.9596459571,6.14435855608,5.02484131054,7.62733856552
129,India West Coast,117.836120238,74.3506687014,88.486524626,104.994129205,122.627510468,113.915934872,113.74430936,119.42847179,119.903447941,121.676590804,116.635288794,116.861611172,111.127138927,105.897013547,109.129819164,108.019803718,108.557951576,110.517611275,108.791107713,110.753546177,114.747484574,118.295820639,120.336385934,120.055409085,122.965443499,122.329594519,121.433602606,117.592604945,113.238086328,108.247351865,108.167095347,108.689056825,109.911351748,111.587915337,110.009891158,109.687241964,98.9802438814,87.5168571777,74.1514749407,59.9102630608,98.9191652627
130,Papaloapan,46.3842160178,27.3557820998,33.4891241116,37.1929147152,43.8631667798,42.3618835373,41.9127994137,42.5500748968,40.2022951288,38.5055271433,39.8014437501,38.3489935876,39.7360677649,38.0199873881,38.7483696884,38.7800617006,36.0900115968,37.9187821118,39.0001362119,38.7231006194,36.8857122803,36.8389853592,36.9738128887,36.4405308504,35.9833019973,36.1857670731,36.2075483889,36.3749053524,34.2913910221,35.9491786603,35.1141636979,35.9708286526,37.2477766014,38.1531105774,38.6035272947,37.9343507077,33.0003358965,28.9088482658,24.4075571175,20.19843422,32.0798120286
131,Rio Lerma,18.8451602523,11.379173934,14.3146920689,16.6688782518,19.1847782954,18.9629822181,18.4668824983,18.7124592522,17.2381655391,17.8102773023,18.0689395525,17.6394428305,17.5251303723,17.2546555337,17.787859613,17.1716623019,17.7277911266,18.3830020244,18.7204873409,18.3513693545,17.9333678881,18.0923992169,18.0836465252,17.831326089,18.4668478096,17.787449866,17.539998538,16.9166268073,17.0419131479,17.9422387603,18.7534190778,18.3262018921,18.6903303705,18.7483805004,19.4252052087,19.1292806452,17.1286857538,14.6136227253,11.6252771665,8.41519179542,14.7533911766
132,Rio Verde,19.6288929955,12.3446234992,16.3843540054,18.1563304023,20.7277389715,20.2972822791,19.4841023962,18.8645378062,16.6980209362,15.358688599,15.1027823047,13.4316859773,13.428936415,12.5405597357,13.0680210841,13.2322065977,13.3591763963,15.6249059748,17.2054754674,18.3021617467,17.7412818394,17.9965392303,17.9480480788,17.278889962,18.00009312,17.7316187761,15.9139879586,14.428864749,12.0702513006,12.1446918569,11.5449576977,11.8261645705,11.6110499167,11.7067064996,12.174147418,12.2623539764,11.0743530847,9.54880905657,7.66661422886,6.2418641625,10.6736599739
133,Grijalva - Usumacinta,83.1482184349,49.9782242006,62.4236667393,72.3710470749,87.5001264016,92.4533552789,95.3610945304,99.4745944428,96.5653341767,94.0766457698,96.1189621545,92.1297994629,91.0099113645,84.6348086447,82.4486510837,80.9549659369,77.021426838,74.935574615,76.8206568686,74.9829139048,72.5389260751,74.9434383425,77.1804777717,75.5623233679,74.342680729,75.7263931813,79.9093199677,78.5875885871,78.3533257519,83.0534249279,81.7083750507,82.3855433676,85.3348906912,87.6283239022,88.1861908771,84.5762492003,75.6343000138,65.0884877878,54.3760965944,44.489141967,71.3010415315
134,Rio Balsas,39.6430451639,23.7161084493,28.6403574939,32.8279689764,38.3143910943,36.3070302704,36.8036853029,38.370122194,35.993814054,35.1711624528,36.6797484128,36.2583542016,35.8061105937,34.2863662565,34.7425409174,34.6642636939,33.710389183,34.9472357406,35.9410524185,34.9666141425,33.6671589745,35.9482664435,37.3879635369,36.9442152325,38.8296017974,39.3330135919,39.9545715494,38.5141994121,38.0258327061,39.4249735986,38.1933784486,37.1136141958,38.0901607602,36.6552928491,36.3298162056,35.9820679455,32.0481432446,27.1637876004,22.5612470425,17.7763668488,29.873045564
135,Southern Central America,246.637017196,151.627717247,178.967881195,206.704250072,241.909933882,250.004042986,254.329442115,263.703193564,260.662613399,258.391623161,258.237564002,258.648502102,261.317122798,256.343155665,255.783451406,249.629631589,246.02577674,240.866840173,238.064780451,237.794649282,237.14189318,240.550120318,246.244366576,236.293001005,239.674260847,238.778102423,238.446773057,238.654559291,232.477422439,237.911624654,234.188745061,232.610743619,229.71668594,229.981580854,235.15626881,235.61892139,209.633028718,181.485362952,148.95281479,118.862477673,188.381442577
136,Isthmus of Tehuantepec,31.3133905967,18.3745934723,22.1348265732,24.7880659124,29.4713686773,29.8179783921,30.3590398182,32.2054863362,31.3131876892,30.5137338922,31.2830028771,30.9360058991,31.9726909068,30.9078584864,31.2760157048,30.6461712979,28.497295913,28.1345260858,28.1837132392,28.077175362,27.2145591428,29.0006196921,30.4019523091,29.6844346629,30.2543656618,31.404474655,32.1543948836,32.1859939439,31.9288737947,33.3934627319,32.0159931992,32.0251316241,32.4488105811,32.4696546318,32.8417250605,32.4838683388,28.958733931,24.7203490099,20.705140169,16.6066248056,25.9779456339
137,Irrawaddy,231.662499087,139.305540384,168.49619506,195.344530546,226.504156941,221.776862032,215.527565554,218.296615855,210.832933622,202.748056996,202.617619962,202.80450238,198.729024308,196.896968655,203.174721755,205.362490002,211.389994332,215.954264639,215.000703266,210.665790392,205.504674833,211.992653111,210.981094699,211.699371666,207.25548893,204.530599581,201.560640735,211.027026513,216.474888063,219.14535292,220.131720623,218.516981084,214.7818972,219.456625773,219.409959333,209.335812697,175.769009525,144.158917498,117.272031105,87.0248277097,144.624569946
138,Sittang,33.4275685983,20.5260059786,25.1901848383,29.0317763122,33.312051239,32.538651118,31.801822283,32.1360989203,32.1120928721,30.2678951219,29.5928458747,29.1694801711,28.9117540164,27.9271291254,28.3725702985,28.2981058863,28.8568425987,28.6030235029,28.8736688395,28.6408415149,29.272420843,29.3976492385,30.2290078971,31.9985915323,30.8935222874,31.1803219582,30.7839203177,31.7167083633,32.6436881171,31.7340405798,32.1834528356,32.4521759119,30.4614777875,31.6161132886,31.1093884491,30.7311774884,26.7423570483,21.8772218241,17.914476877,13.7559709066,22.0520459574
139,Peninsula Malaysia,216.878175879,134.803127666,162.463374744,185.663227827,212.520179633,205.959189932,203.907936765,203.787428325,199.38821781,198.253481996,194.692063516,194.811809942,199.279844481,197.203260052,202.662992783,200.375672005,197.666809305,197.727522476,194.528658209,194.692893205,198.91703368,201.985828141,206.518292205,202.999733119,203.881484538,214.822915789,219.893608653,229.343333724,227.261252664,224.840357473,218.971136284,216.971394327,220.087892278,226.377930959,223.893021318,222.009111436,193.397500211,167.618238298,138.034999512,113.167538616,185.035902142
