# File: GCAMFAOSTAT_NFertilizer.csv
# Title: FAO fertilizer production and consumption by country_year
# Units: tonnes N
# Description:  Data is preprocessed and generated by gcamfaostat
# Data source: FAOSTAT (main domain:RFN FAO.udpate:2024-07-17T00:00:00)
# Date of CSV last update: 2024-10-15
# Column types: iciciccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,area,item_code,item,element_code,element,unit,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
168,Papua New Guinea,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,1000,2000,2000,2600,3500,3400,4400,5800,6100,3200,3000,7300,3200,3500,3396,5300,6800,7300,6200,6300,5400,6500,8000,8000,8000,8000,8000,8100,3200,2700,4700,4800,4983,6869,14752,13832,11317,12198,13695,19011,15968,11561,16131.69,16529.59,17021.7,20674.03,21004.24,26359.01,28568.51,28748.04,26415.01,24907.92,30472.67
168,Papua New Guinea,3102,Nutrient nitrogen N (total),5510,Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,Paraguay,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,2452,1240,1452,1000,667,300,500,300,800,1092,1350,2265,2000,1700,1300,3457,3800,1900,2197,3483,3654,4336,4808,9900,9900,10000,14000,15000,20471,18547,18300,22100,34934,41662,50723,41897,47891,76839,58789,58908,81616,100585,97575.82,115423.11,134521.29,122063.97,120237.09,133803.7,133104.39,122771.4,141490.33,156930.91,115003.41
169,Paraguay,3102,Nutrient nitrogen N (total),5510,Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,Peru,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,66300,71663,100237,80492,113838,83549,100285,107116,103853,88433,84805,100589,71959,52873,55191,47822,127884,159549,158406,113156,84200,58641,64929,98400,110500,129200,133100,149700,170200,168070,190116,198866,210580,204092,210640,180300,203041,246705,203064,261885,223425,251242,266346.46,253006.63,249814.2,282128.88,289320.41,330068.39,246045.91,329921.65,311853.52,331181.31,280034.58
170,Peru,3102,Nutrient nitrogen N (total),5510,Production,t,19700,24636,22258,21120,20005,33627,54952,68831,70659,66866,73812,86079,76502,31000,64800,67400,86279,65911,81814,36153,32566,19992,10100,11130,14000,15900,12600,11500,3000,2250,1500,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,Philippines,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,119152,122000,114500,151902,177381,144100,177200,174249,205400,226700,224800,210713,232800,244074,180683,205860,298400,371960,372081,374642,400640,302700,362600,401142,401961,397333,482500,548215,409362,480389,488177,507348,445244,572571,629808,544134,474332,519960,401297,428140,593226,518448,470000,527459.09,595539.42,526906.12,628136.14,761288.18,649676,709569.32,750453.39,715903.62,799020.84
171,Philippines,3102,Nutrient nitrogen N (total),5510,Production,t,47715,58600,55400,53496,53419,62100,48400,37909,45705,35500,34000,41061,17500,23700,15600,88902,119900,122750,127780,126981,145700,152600,142300,157600,168806,215301,255703,212985,184561,190116,168322,189129,207839,157353,135343,138545,117025,111400,39451,27890,5224,93124,143919,46027,46839,45734,50163.28,68167.1,93485.74,26461.23,65041.43,141809.93,267891.02
173,Poland,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,822393,907063,979168,1073652,1142969,1227910,1212783,1250345,1296997,1312490,1343777,1213035,1244863,1321532,1238542,1336598,1388115,1335421,1504400,1478600,671000,569300,683300,757699,836149,851946,910000,1009700,862007,861300,895500,861800,831700,895000,895300,996500,1056200,1142300,1095400,1023700,1091100,1094700,1179100,1098400,1003600,1043000,1150600,1178800,994100,1033500,912000,912000,912000
173,Poland,3102,Nutrient nitrogen N (total),5510,Production,t,1029879,1080755,1147276,1365588,1457470,1532601,1548136,1520932,1470189,1375562,1290010,1273544,1297725,1341528,1369302,1253692,1445231,1543146,1613752,1627407,1232700,1138871,1152000,1190181,1354300,1575126,1548000,1557400,1575600,1359500,1496500,1569729,1305000,1626000,1644000,1735000,1714000,1833000,1716000,1545000,1637000,1766000,1880000,1834000,1948991,2010160,1966820,2057909,2023411,2006141,2098810,2101674,1754955
174,Portugal,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,76644,90475,130378,127722,126834,141000,136602,154442,138607,155043,136603,145043,138554,125694,123200,137200,149800,149500,156500,145400,150200,141000,127000,129000,128000,125000,132000,121000,131000,120000,113000,103000,101000,95000,88000,84000,87391,113005,105131,97293,100249,95088,106864,110643,129991.31,117906.09,108440.48,102584.04,101364.5,107393.62,103171.4,93179.74,57648.89
174,Portugal,3102,Nutrient nitrogen N (total),5510,Production,t,95545,122553,149900,164000,191000,203000,179453,207952,188575,205890,171504,180973,141760,108679,130000,164000,166000,171100,158900,153900,158300,109000,88000,100000,99000,124000,135000,143000,134000,121000,125000,127100,157000.77,152739.5,148478.22,144216.94,139955.67,168465.96,143489.43,73613.51,111061.11,124766.43,117560.29,91240.94,114383.64,113688.18,109991.95,113186.47,70024.68,70024.68,70024.68,70024.68,70024.68
175,Guinea-Bissau,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,100,100,100,100,317,100,100,300,500,67,81,1200,200,300,295.25,290.5,285.75,281,166,387,218,204,76,100,100,100,100,100,200,200,1000,1000,1629.32,1684.8,1579.4,1992.8,2067,1081.2,1468.1,1537,2821.5,1787.5,2420,2904,2898.5,2513.5,3542,4449.5,4548.5,4554,4532,4251.5,4251.5
175,Guinea-Bissau,3102,Nutrient nitrogen N (total),5510,Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,Timor-Leste,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,9.785,17.470000000000002,25.155,32.84,24.560000000000002,16.28,8,9.15,48.35999999999999,87.57,83.89,3.63,152.98,75.68,25.69,44.87,129.3,70.82,79.08,82.05
176,Timor-Leste,3102,Nutrient nitrogen N (total),5510,Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Puerto Rico,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,2319.84,2319.84,2319.84,2319.84,2319.84,2319.84,2319.84,2319.84,2319.84,2319.84,2319.84,2319.84,2319.84,2319.84,2319.84,2319.84,2319.84,2319.84,2319.84,2319.84,2319.84,2319.84,2319.84,2319.84,2319.84,2319.84,2319.84,2319.84,2319.84,2319.84,2319.84,2319.84,2319.84,1338.88,1655.78,1232.53,1513.38,1218.61,1217.52,1009.83,1830.97,1758.75,1806.47,1930.94,2121.93,1990.56,1817.58,1847.18,1840.36,1915.17,1849.63,1596.08,1596.08
177,Puerto Rico,3102,Nutrient nitrogen N (total),5510,Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,Eritrea,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,,,,,,,,,,,,,,,,,,,,,,,,700,1100,1414,3793,5000,5000,5380,5400,3694,2835,684,3,1436,7,660,600,540,280,565,617.36,820.37,942.24,1013.99,1922.55,1774.33,4650.05,4130.77,3490.23,2069.76,2724.38
178,Eritrea,3102,Nutrient nitrogen N (total),5510,Production,t,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,Qatar,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,200,200,200,200,200,200,300,300,414,600,800,840,600,638,602,520,500,500,600,1150,1380,1500,1500,2000,6000,6000,1172,1165,1000,800,500,900,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1600,1400,1200,1200,1400,1144.92,1484.29,1607.79,1557.23,1557.23
179,Qatar,3102,Nutrient nitrogen N (total),5510,Production,t,14000,14000,14000,14000,55453,87000,95200,75900,104000,228600,286100,264500,304700,315249,337640,342170,343570,337594,358800,358100,350106,367400,379914,379600,394600,407600,400300,672300,767000,757160,748420,771600,798698,818892,1029802,1370248,1338140,1363440,1378620,1379080,1384600,1479820,2095300,2870000,2971680,2822560,3099940,2502400,2507000,2561300,2590600,2590600,2590600
180,Palau,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,8.03,8.03,8.03,8.03
180,Palau,3102,Nutrient nitrogen N (total),5510,Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,Zimbabwe,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,49000,71000,60000,70000,75000,75000,60000,45000,55300,59075,92832,97995,87968,81300,71800,92985,81885,73414,88178,82228,94985,89822,57600,82116,92900,76000,94000,94000,95000,100000,87400,82000,70742,77499,51594,48403,60543,57419,48551,66135,70502,59563,41000,51800,50000,42600,58100,65000,50100,50100,39300,39300,39300
181,Zimbabwe,3102,Nutrient nitrogen N (total),5510,Production,t,36000,61000,58000,60000,65000,65000,60000,45000,50000,58600,72000,69930,64000,62300,64100,69670,73925,70456,74089,71730,83300,82700,66600,81800,94000,80700,86000,88400,74100,86000,71400,59500,55000,55900,47900,43100,39700,39200,21700,16000,30900,28000,20300,22200,25700,29300,11700,12300,13200,13200,5500,5500,5500
182,Reunion,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,4000,4900,4000,6100,4897,4795,4100,5700,6061,5128,1769,5293,3481,6322,4713,5083,5453,4822,5197,5700,3600,5000,5200,5400,3000,3500,3500,2000,2100,2100,2000,2300,286.4,228.54,247,238.26,252.71,270.13,289.56,282.36,339.22,356.43,378.46,404.91,447.76,406.25,490.88,558.28,541.31,463.88,667.91,613.42,613.42
182,Reunion,3102,Nutrient nitrogen N (total),5510,Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Romania,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,366900,431200,421000,442000,490000,788000,612000,571000,821000,786000,646300,882000,884000,878000,857000,880000,716000,720000,720000,778000,765400,275000,362000,411000,227600,233000,266000,220000,268000,182000,239279,268469,239071,252139,270131,299195,252201,265487,279886,296055,305757,313333,289963,344468,303562,357352,344311,381342,468639,455964,468891,510802,459017
183,Romania,3102,Nutrient nitrogen N (total),5510,Production,t,646917,826836,874000,854000,980000,1292000,1331000,1381000,1723000,1738000,1707000,1822000,2008000,2091000,2212000,2197000,1900000,1916000,1920000,2035000,1250000,860000,1084360,1008759,926400,1227000,1250000,663700,314096,517700,868995,810762,762800,715200,941400,1170700,970400,991000,898000,909300,656664.9,588155.47,595484.95,673083.75,707853.39,406330.76,326741.41,395367.14,450224.83,802335,1205134,599917,0
184,Rwanda,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,80,100,97,83,147,140,156,100,100,100,100,100,400,500,1000,1000,448,1349,261,326,1225,665,448,400,300,200,100,100,100,100,100,100,877,877,709,1214,589,2573,2799,535,94,77,2306.96,6721.68,6936.82,9365.83,3460.41,8562.74,7561.21,10628.36,12529.64,10571.99,15102.05
184,Rwanda,3102,Nutrient nitrogen N (total),5510,Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,Russian Federation,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,,,,,,,,,,,,,,,,,,,,,,,2622000,2051000,900000,1000000,984000,950000,831000,959000,960000,1090500,907000,846330,838270,863240,914660,1043750,1209760,1237290,1192680,1262820,1179790,1166600,1194490,1263420,1445212,1512795,1542017,1727454,1916418,2094297,2176814
185,Russian Federation,3102,Nutrient nitrogen N (total),5510,Production,t,,,,,,,,,,,,,,,,,,,,,,,5825000,4805000,4129000,4856000,4900000,4094700,4135000,4966100,5451900,5874000,5968000,5995000,6591000,6725000,6830000,7203000,6890000,5463668,7583682,7776514,7706191,8237800,8216800,8732400,9474800,10052200,10421300,10913200,11189700,11403300,11921200
186,Serbia and Montenegro,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,,,,,,,,,,,,,,,,,,,,,,,78000,58800,70000,129000,160500,185000,154000,138100,144900,202100,192367,167082,304430,276952,,,,,,,,,,,,,,,,,
186,Serbia and Montenegro,3102,Nutrient nitrogen N (total),5510,Production,t,,,,,,,,,,,,,,,,,,,,,,,78000,58800,70000,129000,95000,171000,185100,72000,72000,70100,111864,87688,199317,184512,,,,,,,,,,,,,,,,,
188,Saint Kitts and Nevis,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,200,200,200,200,200,300,300,300,300,300,300,400,400,400,500,500,500,500,500,416,390,500,500,800,700,639,639,800,800,800,800,800,27,27,27,27,42,22,34,23,23,24,24,0.01,42.94,8.23,16.56,12.83,12.65,12.65,12.65,12.65,12.65
188,Saint Kitts and Nevis,3102,Nutrient nitrogen N (total),5510,Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,Saint Lucia,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,1200,1200,1300,1500,1500,1600,1600,2000,1069,1372,716,950,1413,1218,1536,1710,1500,1500,1500,2925,2375,3000,2863.7,1860.68,531.82,181.72,220.49,80.4,936.14,767.24,917.78,547.27,176.76,478.84,206.69,293.54,244.7,43.77,15,92,252,155,316.45,205.1,400.75,428.88,283.23,125.77,191.3,276.56,308.96,310.71,310.71
189,Saint Lucia,3102,Nutrient nitrogen N (total),5510,Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,Saint Vincent and the Grenadines,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,1500,1500,1500,1700,1800,2100,2100,2400,2400,2400,2400,2400,2400,2400,2500,2500,2600,2600,2600,1500,500,500,500,1000,1000,1000,1000,1000,1300,1300,1300,1300,107.4,66.15,87.7,70.35,93.65,82.45,80.1,64.65,114.15,106.85,107.4,118.9,135.5,132,125.35,132.7,139,144.65,139.7,120.55,120.55
191,Saint Vincent and the Grenadines,3102,Nutrient nitrogen N (total),5510,Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,Sao Tome and Principe,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,55.12,96,61.1,76.61,70.5,78.66,80.5,85.95,91.59,80.41,98.47,101.91,130.72,107.5,135.02,116.53,108.24,109.88,105,105
193,Sao Tome and Principe,3102,Nutrient nitrogen N (total),5510,Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Saudi Arabia,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,1200,1500,1500,4000,5000,5700,6415,4708,7020,15971,25168,41535,58975,113270,138600,168990,181500,236700,238000,262000,273000,284000,292000,250000,196000,153000,171000,181000,200000,210000,228000,223060,224300,235000,238000,194000,206000,231000,168000,150000,149000,185500,206000,171600,164000,197000,201700,178600,178200,178200,264990.56,249311.75,246062.2
194,Saudi Arabia,3102,Nutrient nitrogen N (total),5510,Production,t,23000,34586,69000,60700,80600,99820,84134,92800,120980,137500,152000,158700,159400,266300,396746,421343,435590,449146,417490,428400,567500,598000,713900,831300,1050500,1027000,1063700,981100,1079800,1071735,1278160,1328500,1426800,1426800,1418600,1459600,1640000,2132000,2132000,2132000,2132000,2132000,2132000,2573298,1999436.3,2320300,2577500,2525500,2760800,2760800,2997700,2997700,4758191
195,Senegal,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,3775,5035,5176,7360,9000,10000,10800,11991,10300,8000,6800,6300,3400,8000,8000,7000,7500,7000,8400,6170,5950,9830,9000,13000,12900,5200,8000,7100,7600,14400,16200,15900,19400,13095,19616,12194,1611,1446,1845,18489,27170,19847,19370,21340,21450,27967.905,34485.81,47422.06,36232.48,31485.84,46765.98,17187.43,52645.04
195,Senegal,3102,Nutrient nitrogen N (total),5510,Production,t,4290,7100,8716,8768,5000,8700,9000,9742,9344,5000,6200,5200,2900,3500,10000,17000,13700,16000,13500,10100,14900,26807,25000,24000,25900,28700,24800,30400,38800,24500,19400,25200,15000,32028,24893,15856,2599,5903,4812,1470,2291.55,12.23,4325.25,5216.11,6909.48,4932.26,11384.7,26959.25,14146.27,18929.56,20224.3,18320.36,8824.67
196,Seychelles,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,859,859,859,859,859,859,859,859,859,859,859,859,859,338,317.5,297,276.5,256,235.5,215,194.5,174,153.5,133,112.5,92,71.5,51,30.5,10,15,8,8,8,3,10,4,25,14,24,10,30,38.94,26.12,36.76,57.59,47.45,50.48,46.75,64.32,45.96,45.96,29.49
196,Seychelles,3102,Nutrient nitrogen N (total),5510,Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,Sierra Leone,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,1150,648,530,600,492,1317,525,656,553,1208,768,1255,193,399,500,1600,1800,200,228,875,600,200,600,1000,1000,1000,1000,1000,100,30,50,100,3172.65,4428.01,5330.85,6233.69,7136.53,5662.705,4188.88,4642.81,8876.85,8039.055,7201.26,9232.87,9217.23,7992.93,11263.56,14149.41,14464.23,2478.46,2478.46,2478.46,2478.46
197,Sierra Leone,3102,Nutrient nitrogen N (total),5510,Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,Slovenia,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,,,,,,,,,,,,,,,,,,,,,,,47806,38796,44665,35000,24200,34102,34813,34392,34848,34770,33001,34035,29974,28864,29947,29220,24883,27068,27328,26999,26300,27263,28612,28319,27097,27083.91,27293,28047,27992,29143,27830
198,Slovenia,3102,Nutrient nitrogen N (total),5510,Production,t,,,,,,,,,,,,,,,,,,,,,,,351,351,351,351,351,351,351,351,351,351,351,295,375,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Slovakia,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,,,,,,,,,,,,,,,,,,,,,,,,64883,68656,72029,77644,72500,82814,65357,82100,81345,81300,79911,81317,78681,88935,87737,77058,86873,92969,101004,113581,113581,119036,114773,126236,122541.15,128976.88,128532.97,127676.51,127494.59,115346.78
199,Slovakia,3102,Nutrient nitrogen N (total),5510,Production,t,,,,,,,,,,,,,,,,,,,,,,,,176500,199300,183100,210800,283800,245900,223000,286300,226800,213800,220100,261100,249700,221500,196209,167784,183383,187393,273976,236390,332394,244524.59,376730,343932.95,337404.45,366366.93,310934.89,333565.34,338818.6,245277.64
200,Singapore,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,1000,1000,1000,1000,1000,1000,1000,1000,1000,1800,1800,2000,2000,2000,2000,2200,2200,2500,2600,2600,2600,2600,2600,2500,2999,3391,2777,1850,2458,2340,1605,1353,63.95,46.89,48.13,48.13,42.38,47.97,38.83,45.28,47.15,45.68,46.68,46.68,42.75,40.29,40.99,42.89,42.34,38.3,43.47,43,43
200,Singapore,3102,Nutrient nitrogen N (total),5510,Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Somalia,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,2000,1900,2600,2100,1900,1840,970,100,100,100,1200,1300,800,1800,2600,1760,920,3000,1300,1400,1700,1500,1300,1100,900,700,500,500,500,500,500,500,0,0,0,0,0,0,0,327.97,101.68,4.39,4.27,21.99,63.86,46.45,584.8,911.66,438.04,617.76,1666.29,1231.38,121.73
201,Somalia,3102,Nutrient nitrogen N (total),5510,Production,t,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,3200,3093.3333333333335,2986.6666666666665,2880,2773.3333333333335,2666.666666666667,2560,2453.3333333333335,2346.6666666666665,2240,2133.3333333333335,2026.6666666666667,1920,1813.3333333333333,1706.6666666666667,1600,1493.3333333333333,1386.6666666666667,1280,1173.3333333333335,1066.666666666667,960,853.3333333333335,746.6666666666665,640,533.333333333333,426.6666666666665,320,213.33333333333348,106.66666666666652,0,0,0,0,0,0,0,0
202,South Africa,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,180600,208400,253000,231100,230153,285316,315941,343002,378901,400287,466385,528569,475900,367900,409100,379000,372900,328200,380874,375231,377600,358100,363000,411603,375100,386000,405000,405000,406000,413000,415900,393000,477072,420827,427571,347260,428719,439480,424123,414000,395000,419000,425000,404000,395000,357000,327000,470000,507931.07,535206.73,588394.83,618738.41,541671.48
202,South Africa,3102,Nutrient nitrogen N (total),5510,Production,t,200000,223500,248000,257000,271000,300000,332000,414000,451000,432800,444000,447000,355000,372000,484000,420200,400000,360000,440000,400000,430000,412300,410000,420000,365000,420000,452000,465000,423000,406800,308900,266300,281200,307000,285900,239600,278400,304400,217200,205700,212100,199200,206500,149600,200900,141400,129300,170900,157700,145300,145600,145600,145600
203,Spain,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,578000,667000,689318,728457,713755,722154,830384,788072,870600,908163,901889,818318,798892,808460,916842,961600,1062500,1147800,1168409,1109395,1063114,998705,817621,929300,982500,912800,1153100,1041900,1199000,1181000,1113700,1110700,1026546,1198606,1072948,923764,969783,985857,739757,781069,941100,846700,843410,961507,1101895,1068103,982155,1079321,1033494,1011251,1059299,1029792.29,744072.38
203,Spain,3102,Nutrient nitrogen N (total),5510,Production,t,592000,673000,723572,762678,721998,825388,883248,906020,929200,949651,959790,895624,851888,858007,980220,982201,987800,975300,935546,966709,869644,862156,655474,741860,788300,844700,881700,918500,898000,921000,813600,832700,772116,790871,761124,794693,715644,710298,628297,620177,714928,718130,748875,709999,691125,724247,703822,727980,754689,742407,729848,1000003.66,719816.51
206,Sudan (former),3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,32891,38129,53100,54693,60316,95000,80000,32000,11400,33850,80400,74520,79000,41700,86000,93400,60000,37800,78200,46920,66300,39400,44500,43900,39400,31700,76800,69000,26200,26100,32800,70000,54415,57500,74649,39710,44770,55810,55810,86170,129410,87550,,,,,,,,,,,
206,Sudan (former),3102,Nutrient nitrogen N (total),5510,Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
207,Suriname,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,1970,3253,3500,3635,4047,2500,3401,3700,3500,1900,1200,5400,7100,7107,10511,7523,7832,7441,1634,1346,600,600,2600,3000,4000,4000,7000,6800,5694,4800,5300,5100,3912,5593,6279,4208,7524,5167,14450,7562,9844,9242,6066.48,6470.1,9491.05,7203.3,12155.77,12417.12,7015.33,6468.82,13505.06,8529.32,7560.66
207,Suriname,3102,Nutrient nitrogen N (total),5510,Production,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,Tajikistan,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,,,,,,,,,,,,,,,,,,,,,,,64000,46000,40000,40000,32100,41227,28272,10600,8900,12100,15101.42,5298.98,6294.04,1603.65,13390.41,10781.95,7836.64,6023.58,6023.58,4210.53,6183.61,7033.27,12376.89,16438.25,7937.29,7937.29,7937.29,70097,71182,70982,75231.3
208,Tajikistan,3102,Nutrient nitrogen N (total),5510,Production,t,,,,,,,,,,,,,,,,,,,,,,,20000,20000,10000,14000,4100,4000,4000,4000,4000,4000,5333.333333333333,6666.666666666666,8000,8100,14858,11270,10580,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,Eswatini,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,2855,3217,2188,5320,5300,5500,4394,4591,6175,7189,8542,6379,6610,10000,4500,5270,6000,7079,7249,7249,7572,6000,6700,6300,1600,1601,1520,1600,2000,1700,2000,2000,6076.8,5391.36,5600.64,4583.04,5913.6,6065.28,5710.08,5743.7,5656.3,6047.7,6338.4,6102.8,5857.7,5352.3,5035,6967.3,5833,7330.05,7569.9,8143.2,8143.2
209,Eswatini,3102,Nutrient nitrogen N (total),5510,Production,t,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,3300,4500,5000,4843.75,4687.5,4531.25,4375,4218.75,4062.5,3906.25,3750,3593.75,3437.5,3281.25,3125,2968.75,2812.5,2656.25,2500,2343.75,2187.5,2031.25,1875,1718.75,1562.5,1406.25,1250,1093.75,937.5,781.25,625,468.75,312.5,156.25,0,0,0,0,0,0,0,0
210,Sweden,3102,Nutrient nitrogen N (total),5157,Agricultural Use,t,225554,233776,232859,263486,235336,258000,259084,258030,255969,256257,243890,248109,249340,257854,253222,245909,240853,241468,222500,221457,211716,185000,206802,226250,215999,193067,207764,206997,196000,197000,196716,187029,184800,180100,176800,161500,160300,167100,186500,142400,167194,171444,148097,161052,181090,190228,186042.81,198459.65,184187,182664,215171,195000,184900
