# File: CBECS_1989.csv
# Title: Commercial Buildings Energy Consumption Survey 1989
# Units: BLDGID4: building identifier;SQFT4: square footage;YRCONC4: year constructed;PBA4: principal building activity;ADJWT4: adjusted sampling weight
# Source: https://www.eia.gov/consumption/commercial/data/previous/
# Column types: iiiiiin 
# ----------
BLDGID4,REGION4,CENDIV4,SQFT4,YRCONC4,PBA4,ADJWT4
4564,1,2,140000,3,13,476.91
4565,4,8,20000,6,13,696.62
4566,1,2,5000,4,3,2039.07
4567,4,9,3000,9,14,1509.24
4568,3,6,5000,4,4,2170.72
4569,1,2,80000,2,3,327.35
4570,3,5,70000,6,13,347.16
4571,2,3,40000,4,13,324.11
4572,3,5,30000,6,4,235.53
4573,3,5,60000,6,2,313.81
4574,4,8,1500,9,3,1509.24
4575,2,3,3500,4,14,1508.84
4576,3,7,5000,6,3,1895.05
4577,3,7,30000,5,16,496.13
4578,3,5,1500,3,1,1895.05
4579,2,3,3000,5,3,2392.14
4580,1,2,20000,5,4,459.35
4581,4,9,45000,6,12,163.32
4582,1,2,20000,1,13,317.29
4583,3,7,90000,5,13,4.96
4584,2,3,17500,5,4,1636.49
4585,4,9,10001,5,2,1735.25
4586,4,9,12500,6,13,460.95
4587,3,7,100000,4,2,10.04
4588,3,6,2500,4,4,1595.2
4589,4,9,8000,6,4,502.74
4590,4,9,30000,6,17,362.37
4591,1,1,100001,5,2,96
4592,4,9,4000,5,3,326.63
4593,3,7,2000,1,4,2170.72
4594,1,1,1001,3,3,1849.99
4595,4,9,40000,6,2,323.85
4596,3,5,60000,8,2,10.39
4597,2,3,2500,5,2,513.05
4598,3,6,5000,3,12,414.56
4599,1,2,70000,2,13,1.73
4600,2,4,5001,4,4,1991.37
4601,1,2,6000,3,3,2039.07
4602,3,5,12500,3,2,5.74
4603,2,4,60000,5,10,153.14
4604,4,9,3000,6,3,1509.24
4605,2,4,40000,8,3,263.93
4606,2,3,30000,1,5,306.28
4607,3,5,35000,4,4,498.98
4608,3,5,6000,5,3,395.71
4609,3,5,800000,9,12,10.09
4610,2,3,12500,5,3,509.17
4611,1,2,2000,3,2,2039.07
4612,2,4,35000,3,2,306.28
4613,3,5,15000,3,1,612.45
4614,3,6,1500,9,3,1895.05
4615,1,1,7000,2,3,1638.2
4616,4,9,120000,6,19,10.04
4617,3,5,1500,4,2,2146.52
4618,2,3,5000,4,2,1636.1
4619,2,4,2500,5,4,1636.49
4620,3,5,10000,4,3,2170.72
4621,3,5,15000,9,2,239.78
4622,1,2,60000,4,1,6.55
4623,4,9,12500,6,4,460.95
4624,1,1,120000,6,2,10.28
4625,4,9,12500,6,13,460.95
4626,2,4,9000,5,3,1636.49
4627,3,6,80000,8,12,22.3
4628,4,9,9000,4,13,1509.24
4629,2,3,17500,3,1,21.19
4630,1,1,400000,6,15,20.84
4631,3,5,160000,5,1,22.3
4632,4,9,140000,5,2,163.32
4633,2,3,60000,2,1,77.34
4634,1,2,5000,2,3,2039.07
4635,4,9,5000,5,4,1735.25
4636,3,7,12500,3,12,2650.99
4637,3,5,2000,7,2,1597.65
4638,4,9,1001,8,13,1509.24
4639,4,9,25000,9,7,336.81
4640,3,7,300000,7,3,22.3
4641,3,7,35000,3,2,156.48
4642,3,6,10001,5,4,498.98
4643,2,4,4500,3,2,1.07
4644,2,4,100001,5,17,25.45
4645,2,3,7000,5,4,487.36
4646,4,8,60000,4,12,25.65
4647,2,3,17500,4,13,324.11
4648,4,9,3000,5,3,2004.53
4649,2,3,5000,5,2,1636.1
4650,1,2,200000,5,3,20.83
4651,1,2,12500,3,1,490.89
4652,4,9,1001,3,14,2004.53
4653,3,5,9000,5,13,1
4654,3,7,8000,3,3,2081.02
4655,2,3,8000,6,12,21.19
4656,4,9,10001,6,2,492.68
4657,3,6,10000,8,10,992.71
4658,2,3,1001,2,14,1636.49
4659,1,2,50000,2,14,157.78
4660,4,9,3000,6,12,1.52
4661,4,9,22500,8,12,268.52
4662,3,6,200001,5,13,1.62
4663,3,5,1500,5,3,1895.05
4664,4,9,15000,4,12,358.11
4665,4,8,5000,7,13,14.95
4666,2,3,1500,3,14,1508.84
4667,3,7,12500,7,14,5.05
4668,1,2,40000,5,16,317.29
4669,2,3,4500,2,3,2392.14
4670,4,8,70000,3,3,920.77
4671,3,6,40000,6,13,408.33
4672,3,5,70000,6,20,316.94
4673,3,7,15000,3,12,156.48
4674,3,5,7000,7,4,1472.34
4675,3,5,100000,6,12,156.48
4676,3,7,2000,6,3,2155.25
4677,2,4,8000,7,3,2392.14
4678,2,4,50001,3,2,229.73
4679,3,7,2000,5,3,498.98
4680,3,5,1500,7,4,1472.34
4681,4,9,12500,6,2,497.58
4682,4,9,40000,9,1,502.74
4683,3,5,15000,3,4,314.04
4684,2,3,70000,4,2,2.33
4685,4,9,9000,6,17,497.58
4686,3,5,120000,5,13,1.05
4687,3,5,50000,8,16,428.42
4688,1,1,60000,8,12,10.13
4689,4,8,2500,6,5,1509.24
4690,2,3,50001,4,13,306.28
4691,4,9,6000,7,2,326.63
4692,3,7,35000,4,17,306.28
4693,3,6,1500,6,3,1895.05
4694,4,9,200001,5,13,1.1
4695,4,8,17500,6,3,10.27
4696,4,8,5000,3,3,1509.24
4697,2,4,1500,2,1,1991.37
4698,1,2,4000,1,2,1468.67
4699,2,3,2000,8,2,1636.49
4700,2,4,60000,9,19,99.06
4701,1,2,5000,4,12,1627.29
4702,3,5,8000,3,1,1595.2
4703,1,2,60000,5,13,306.28
4704,1,2,5001,5,13,2.12
4705,3,7,1500,6,3,2650.99
4706,3,5,3500,5,3,1895.05
4707,2,3,9000,4,12,389.8
4708,4,8,4000,5,4,2316.77
4709,4,9,8000,5,12,492.68
4710,4,9,7000,4,13,497.58
4711,4,9,12500,6,13,460.95
4712,1,1,7000,6,2,1627.29
4713,1,1,180000,4,4,1.04
4714,3,7,3500,4,4,652.28
4715,3,7,1500,5,2,1597.65
4716,1,2,1001,2,3,597.34
4717,3,5,9000,8,11,235.53
4718,4,9,25000,6,3,657.7
4719,3,5,12500,8,5,496.13
4720,4,9,7000,4,13,306.28
4721,2,4,160000,4,13,9.52
4722,2,3,4000,3,3,389.8
4723,3,7,7000,6,3,1595.2
4724,1,1,120000,1,2,96
4725,1,2,12500,3,4,2184.21
4726,1,1,35000,7,2,10.28
4727,4,9,12500,6,13,460.95
4728,1,2,2000,4,3,1638.2
4729,2,3,7000,5,3,91.63
4730,2,3,1001,4,12,1636.1
4731,3,7,22500,7,12,498.98
4732,1,2,100001,8,3,157.78
4733,3,5,30000,3,1,239.78
4734,1,2,17500,5,4,459.35
4735,3,5,4000,4,13,1472.34
4736,3,6,40000,9,2,22.3
4737,2,3,4500,3,3,1904.68
4738,1,2,9000,2,2,469.94
4739,2,4,9000,5,17,324.11
4740,2,3,250000,3,19,10.74
4741,2,4,4000,5,12,1636.49
4742,4,9,30000,4,4,268.52
4743,2,4,60000,4,10,10.18
4744,2,3,600000,6,11,157.88
4745,4,8,22500,4,3,323.85
4746,3,7,80000,5,13,320.86
4747,4,9,180000,5,13,20
4748,3,7,350000,6,2,1.13
4749,2,3,70000,6,4,157.88
4750,3,6,70000,5,13,496.13
4751,3,5,20000,8,5,98.36
4752,3,7,5000,6,12,1859.44
4753,2,3,12500,6,4,299.15
4754,1,2,600000,3,2,10.28
4755,2,3,15000,5,2,306.28
4756,4,9,25000,6,10,163.32
4757,2,4,25001,5,13,1508.84
4758,1,2,15000,7,2,175.13
4759,4,8,25001,4,17,307.35
4760,2,3,60000,5,2,10.74
4761,4,8,100001,8,3,73.48
4762,1,2,120000,5,13,408.36
4763,4,9,90000,6,3,288.37
4764,3,5,30000,8,12,256.12
4765,3,6,10000,9,2,3228.01
4766,3,5,30000,5,2,470.24
4767,4,9,4000,7,3,1.23
4768,3,5,35000,6,3,316.94
4769,3,5,6000,7,4,1595.2
4770,2,3,3000,5,3,1904.68
4771,2,3,120000,5,15,7.31
4772,2,4,7000,5,14,584.61
4773,3,7,100000,4,20,156.48
4774,3,6,1500,2,3,2774.63
4775,3,7,5000,3,2,1895.05
4776,3,5,5000,6,12,208.64
4777,3,7,60000,7,13,320.86
4778,3,7,2000,1,12,235.53
4779,3,5,50001,8,2,156.48
4780,4,9,45000,6,12,163.32
4781,3,7,20000,6,3,597.74
4782,2,3,30000,3,1,306.28
4783,4,9,12500,5,13,1.1
4784,1,1,50000,2,12,250.94
4785,3,6,2000,2,1,265.55
4786,2,3,15000,9,3,10.74
4787,3,7,1001,9,3,1895.05
4788,1,2,1500,7,14,1958.18
4789,1,2,3500,3,4,1638.2
4790,1,2,40000,8,13,408.36
4791,2,4,450000,5,2,21.19
4792,1,2,600000,4,2,10.28
4793,4,8,8000,6,17,497.58
4794,1,2,8000,3,14,490.89
4795,1,1,60000,3,13,1.04
4796,2,3,12500,8,2,157.88
4797,2,3,3500,3,2,1636.1
4798,1,2,1001,5,2,1627.29
4799,2,3,80000,8,2,513.05
4800,2,3,2000,3,1,299.15
4801,4,8,400000,8,2,20.41
4802,2,3,10000,6,4,584.61
4803,3,5,2500,4,14,2.76
4804,3,5,6000,5,3,1472.34
4805,2,4,45000,4,13,2.51
4806,3,7,1500,5,13,321.32
4807,3,5,10001,5,2,1597.65
4808,2,3,100000,5,4,487.36
4809,3,6,45000,5,12,314.04
4810,1,2,3500,1,4,1468.67
4811,4,8,25000,5,13,507.32
4812,4,9,180000,4,4,268.52
4813,1,2,7000,3,12,1638.19
4814,4,9,3500,5,13,1509.24
4815,3,7,1500,8,12,1595.2
4816,2,4,1500000,9,2,5.05
4817,2,3,70000,3,13,1
4818,4,8,1300000,4,13,336.81
4819,4,8,4000,5,1,2429.36
4820,2,3,250000,5,13,8.39
4821,3,7,10000,7,2,597.74
4822,3,7,4500,6,1,1377.41
4823,1,2,4000,5,3,597.34
4824,3,5,17500,6,12,235.53
4825,3,5,2500,9,3,2155.25
4826,2,3,1500,2,14,584.61
4827,1,2,10001,2,17,476.91
4828,2,3,10000,2,4,1636.49
4829,2,3,250000,6,13,20.14
4830,1,1,90000,8,2,21.38
4831,1,2,1500,5,2,2169.66
4832,2,4,10000,5,3,584.61
4833,3,7,1500,4,1,1595.2
4834,3,5,90000,9,1,248.34
4835,1,2,3500,1,1,1638.2
4836,2,3,17500,4,12,1904.68
4837,3,7,4500,6,3,358.11
4838,2,3,40000,7,4,324.11
4839,4,8,1500,6,4,10.27
4840,3,6,25000,6,3,259.98
4841,4,9,10001,6,4,163.32
4842,4,9,160000,6,3,288.37
4843,3,7,60000,3,1,498.98
4844,3,5,2500,3,1,2170.72
4845,3,7,25000,4,17,239.78
4846,3,7,2500,9,2,1597.65
4847,3,7,4000,4,1,2650.99
4848,3,5,60000,6,10,321.32
4849,3,5,80000,6,19,156.48
4850,3,5,3500,6,3,597.74
4851,3,7,4000,5,3,1472.34
4852,4,9,4000,5,3,497.58
4853,3,7,1500,9,20,459.35
4854,2,3,600000,2,2,10.74
4855,3,7,45000,4,12,1895.05
4856,3,5,6000,4,4,2170.72
4857,1,2,22500,6,12,490.89
4858,3,7,22500,8,12,316.94
4859,4,9,35000,6,1,20.41
4860,1,2,500001,7,3,10.28
4861,1,1,8000,2,12,1531.39
4862,1,2,90000,4,6,250.94
4863,3,5,90000,8,10,1472.34
4864,2,3,4000,4,13,20.14
4865,4,9,35000,3,2,20
4866,3,7,250000,4,13,20.14
4867,4,9,15000,4,1,460.95
4868,4,8,30000,1,3,2004.53
4869,1,2,30000,7,2,469.94
4870,4,9,25001,6,4,362.37
4871,2,3,5001,8,4,1508.84
4872,3,5,30000,6,6,319.7
4873,2,4,2000,4,3,1991.37
4874,4,9,4000,8,4,1735.25
4875,2,4,200000,5,2,229.73
4876,4,9,7000,7,2,492.68
4877,2,3,15000,6,3,324.11
4878,3,6,100001,5,4,306.28
4879,4,8,4500,5,4,2316.77
4880,1,2,22500,6,3,20.83
4881,3,6,6000,6,2,626.97
4882,3,7,100000,5,2,22.3
4883,2,3,2000,6,3,2392.14
4884,3,5,2000,5,14,1472.34
4885,1,2,3500,3,3,1638.2
4886,2,3,4500,3,2,21.19
4887,3,5,4000,6,2,1472.34
4888,3,5,2000,8,3,1895.05
4889,3,7,100000,5,4,498.98
4890,4,9,22500,6,13,307.35
4891,2,4,500001,6,15,26.52
4892,2,3,22500,2,4,7.43
4893,3,5,50001,7,3,498.98
4894,2,4,200001,4,13,2.26
4895,1,1,2000,6,19,10.28
4896,4,9,100000,4,2,492.68
4897,3,7,450000,7,2,10.39
4898,3,6,2500,8,12,3185.53
4899,2,3,1001,6,3,1583.83
4900,1,1,140000,5,2,10.28
4901,2,4,4000,9,12,397.89
4902,4,9,90000,7,2,229.73
4903,2,3,160000,6,15,91.63
4904,4,9,1001,3,5,1509.24
4905,3,5,3500,6,12,498.98
4906,3,7,40000,4,12,235.53
4907,1,1,7000,6,12,20.83
4908,4,8,50000,2,4,268.52
4909,1,2,3000,4,2,469.94
4910,3,7,50000,8,2,470.24
4911,3,6,120000,5,19,153.14
4912,4,9,25001,4,2,497.58
4913,4,9,7000,5,2,657.7
4914,1,2,35000,4,1,6.64
4915,2,4,10001,8,12,98.23
4916,3,5,40000,5,13,19.65
4917,3,5,3500,4,3,1895.05
4918,2,3,6000,5,12,1991.37
4919,4,9,4000,5,3,10.27
4920,2,3,120000,3,13,306.28
4921,2,3,10000,4,3,1904.68
4922,2,3,15000,5,4,487.36
4923,1,1,30000,5,4,1.04
4924,3,5,60000,8,3,259.98
4925,2,3,20000,4,4,487.36
4926,1,2,3000,4,14,1468.67
4927,1,1,35000,5,17,72
4928,1,2,15000,6,4,476.91
4929,1,1,2000,5,3,1638.2
4930,2,3,10000,9,12,1583.82
4931,4,9,70000,8,2,10.27
4932,2,3,80000,5,12,263.93
4933,3,6,450000,4,12,27.21
4934,1,2,4500,3,12,1627.29
4935,3,7,500001,9,12,10.92
4936,1,2,17500,5,17,459.35
4937,1,2,1001,2,3,1627.29
4938,1,1,4000,4,12,490.89
4939,3,5,17500,1,3,1895.05
4940,2,3,40000,5,12,263.93
4941,2,4,1500,4,3,487.36
4942,3,6,3000,8,7,1932.25
4943,4,9,7000,6,3,1735.25
4944,2,3,17500,8,3,487.36
4945,2,3,8000,7,4,487.36
4946,2,3,80000,5,12,263.93
4947,2,3,2000,9,12,1904.68
4948,1,2,2000,3,3,2039.07
4949,3,5,1500,6,3,1377.41
4950,4,8,12500,6,3,689.75
4951,1,2,2500,4,3,1638.2
4952,1,1,60000,8,2,21.38
4953,3,7,1001,6,13,428.42
4954,4,9,500000,6,2,10.27
4955,3,7,350000,3,2,10.39
4956,4,9,25000,6,12,163.32
4957,2,3,10001,4,12,157.88
4958,2,4,120000,5,17,21.19
4959,3,7,17500,4,12,235.53
4960,3,7,6000,5,4,1595.2
4961,1,2,40000,5,17,1.04
4962,1,1,5000,4,6,317.29
4963,4,9,2500,6,13,1382.22
4964,2,3,3500,6,2,21.19
4965,4,8,12500,9,12,703.83
4966,3,7,1500,4,3,1895.05
4967,3,6,2500,4,1,1472.34
4968,1,2,4000,4,12,597.34
4969,2,4,6000,7,3,1904.68
4970,2,4,1001,4,7,1893.87
4971,3,5,25000,4,4,612.45
4972,4,8,700000,4,3,10.27
4973,1,2,2000,5,2,1627.29
4974,4,9,7000,4,1,358.11
4975,3,5,17500,5,4,459.35
4976,1,2,5000,4,1,6.85
4977,1,2,6000,2,1,490.89
4978,4,8,9000,8,12,492.68
4979,3,5,120000,6,3,259.98
4980,2,4,3000,3,13,306.28
4981,3,5,6000,4,12,316.94
4982,3,5,80000,9,2,496.56
4983,3,7,15000,5,12,2170.72
4984,1,2,3500,2,1,1468.67
4985,1,2,1500,5,3,1638.2
4986,1,2,1500000,6,2,2.56
4987,2,3,3000,6,1,1636.49
4988,3,5,10000,3,13,96.68
4989,1,2,10000,5,12,796.43
4990,3,5,1500,6,2,1597.65
4991,2,3,1500,7,4,1893.87
4992,3,6,9000,9,12,1859.43
4993,3,5,1500,6,2,1595.2
4994,2,3,12500,4,13,584.61
4995,2,4,9000,4,2,1636.1
4996,3,6,1300000,6,3,10.39
4997,4,8,25000,8,12,163.32
4998,2,4,9000,2,1,903.94
4999,2,3,1001,5,12,652.96
5000,2,3,5001,2,12,1991.37
5001,4,8,3000,3,1,2316.77
5002,4,9,100000,8,10,323.85
5003,3,7,30000,5,13,640.89
5004,3,7,30000,5,4,5.13
5005,3,7,10000,7,2,1597.65
5006,1,2,4000,2,4,1638.2
5007,1,2,5001,8,3,1468.67
5008,3,5,70000,5,10,306.28
5009,1,2,2500,1,3,1468.67
5010,2,3,3000,6,12,1636.49
5011,1,2,6000,5,3,597.34
5012,2,3,3500,2,14,584.61
5013,1,1,180000,5,3,323.94
5014,3,5,160000,6,4,22.21
5015,2,3,5001,6,1,841.6
5016,4,9,2000,5,12,1654.84
5017,3,5,60000,5,12,156.48
5018,1,2,12500,3,3,597.34
5019,4,9,50000,6,2,10.27
5020,3,7,15000,8,12,156.48
5021,2,3,4000,4,4,1991.37
5022,2,3,5000,6,3,682.05
5023,3,6,2000,7,2,1597.65
5024,3,6,45000,5,12,314.04
5025,2,3,140000,5,13,38.85
5026,3,5,300000,6,2,24.78
5027,3,7,20000,5,15,496.13
5028,1,2,700000,4,2,10.28
5029,1,1,3500,1,4,476.91
5030,1,1,22500,8,3,327.35
5031,2,4,8000,4,3,474.3
5032,2,3,1500,7,14,1508.84
5033,1,2,120000,4,15,6.41
5034,2,4,2000,2,3,2392.14
5035,3,5,5000,3,12,2170.72
5036,4,9,50000,5,17,1.08
5037,3,7,10001,6,4,1932.25
5038,4,9,15000,7,2,1735.25
5039,2,4,1001,2,1,1991.37
5040,3,6,4000,1,4,3185.53
5041,1,1,5000,6,3,1468.67
5042,1,2,2000,5,3,2169.66
5043,3,5,35000,3,12,229.73
5044,2,3,2500,6,2,1508.84
5045,3,5,7000,4,2,1539.4
5046,2,3,3000,4,12,1636.49
5047,4,9,20000,5,4,268.52
5048,1,2,2000,3,1,2184.21
5049,1,2,7000,6,3,506.06
5050,3,6,4000,6,3,2650.99
5051,3,7,3000,6,3,833.61
5052,1,2,6000,6,12,157.78
5053,3,5,6000,5,3,358.11
5054,3,7,2000,5,2,2170.72
5055,3,5,1001,4,2,1597.65
5056,2,3,3000,1,12,487.36
5057,2,3,25000,6,3,682.05
5058,3,7,7000,4,4,56.75
5059,4,9,6000,6,14,1382.22
5060,3,6,2500,6,3,2650.99
5061,1,2,200001,3,13,10.05
5062,2,3,300000,6,3,21.19
5063,2,3,6000,3,4,610.82
5064,3,5,4000,4,3,2650.99
5065,1,2,140000,6,13,306.28
5066,4,9,12500,5,13,460.95
5067,4,9,4000,6,3,2004.53
5068,2,4,30000,5,4,1636.49
5069,3,5,35000,9,5,248.34
5070,4,8,9000,3,3,1735.25
5071,2,3,15000,1,4,487.36
5072,3,5,600000,9,2,21.38
5073,2,3,25000,6,3,263.93
5074,3,6,1500,6,3,1895.05
5075,3,7,450000,7,2,10.39
5076,3,5,2000,9,2,1616.48
5077,2,3,40000,6,4,21.19
5078,3,5,7000,7,3,597.74
5079,3,7,1500,3,12,1895.05
5080,2,3,4000,4,3,610.82
5081,3,5,2000,4,2,1597.65
5082,3,7,2500,3,4,1595.2
5083,2,4,2000,2,4,1991.37
5084,1,2,1001,4,7,1468.67
5085,3,5,60000,1,17,24.38
5086,3,7,6000,4,12,2170.72
5087,3,7,6000,3,12,1595.2
5088,3,7,3500,6,20,1616.48
5089,3,7,6000,4,1,314.04
5090,1,2,22500,3,3,1636.54
5091,4,8,1500,7,3,2316.77
5092,3,7,9000,5,4,477.47
5093,2,4,10000,7,17,509.17
5094,1,2,160000,1,1,157.78
5095,2,3,10000,6,2,21.19
5096,1,2,8000,3,3,1638.2
5097,4,9,450000,8,2,10.27
5098,3,5,45000,6,12,22.3
5099,4,9,25000,5,3,358.11
5100,1,2,7000,3,14,1468.67
5101,2,3,2000,6,12,1636.49
5102,3,5,10000,6,2,470.24
5103,2,3,90000,5,16,324.11
5104,4,8,20000,5,12,163.32
5105,4,9,10000,6,20,657.7
5106,3,7,12500,6,2,470.24
5107,3,5,25000,4,17,496.13
5108,1,2,500000,6,2,10.28
5109,4,9,22500,3,4,460.95
5110,3,6,2000,7,5,1472.34
5111,2,3,60000,2,13,412.5
5112,3,5,4000,6,6,1595.2
5113,3,7,80000,6,3,358.11
5114,3,5,35000,6,4,2146.52
5115,2,4,1500,2,4,2082.26
5116,4,9,6000,4,3,20.41
5117,2,3,2000,9,3,2015.74
5118,4,8,2000,2,3,2004.53
5119,3,5,8000,3,12,1595.2
5120,3,7,50000,3,4,498.98
5121,1,2,300000,6,15,17.53
5122,1,2,2000,1,2,1468.67
5123,3,5,17500,8,2,470.24
5124,3,5,200001,5,13,25.89
5125,3,5,6000,6,13,21.23
5126,1,2,120000,3,13,10.06
5127,4,9,12500,7,2,492.68
5128,3,5,5000,5,3,2650.99
5129,2,3,120000,4,2,229.73
5130,1,2,600000,5,12,157.78
5131,1,2,6000,6,12,490.89
5132,1,2,2000,5,7,1627.29
5133,1,2,15000,4,4,306.28
5134,3,5,10001,7,2,1597.65
5135,2,4,20000,6,3,610.82
5136,2,3,450000,6,13,5.03
5137,1,1,8000,5,14,1468.67
5138,2,3,2000,5,4,1904.68
5139,3,7,15000,5,3,640.89
5140,3,5,90000,6,3,346.63
5141,2,4,1001,5,1,1508.84
5142,2,3,15000,4,14,1508.84
5143,3,6,20000,5,12,998.42
5144,4,8,20000,4,13,362.37
5145,4,8,30000,5,12,268.52
5146,3,7,15000,4,12,498.98
5147,3,5,1500,9,13,320.86
5148,2,3,35000,3,13,1
5149,1,2,22500,4,1,6.64
5150,3,5,300000,8,2,5.74
5151,4,9,6000,1,2,492.68
5152,3,6,15000,4,13,7.65
5153,2,3,600000,6,2,209.89
5154,1,2,25000,5,2,20.83
5155,4,9,20000,3,17,502.74
5156,3,7,7000,8,3,1895.05
5157,1,2,12500,7,12,250.94
5158,3,5,7000,4,4,2170.72
5159,2,3,20000,3,4,487.36
5160,2,4,20000,3,12,487.36
5161,4,9,90000,4,17,268.52
5162,2,3,90000,4,10,6.25
5163,2,3,3500,6,12,1991.37
5164,1,1,50000,5,17,612.45
5165,1,2,6000,3,12,20.83
5166,1,1,8000,9,12,1638.2
5167,3,5,6000,9,2,239.78
5168,3,7,1500,6,14,1859.44
5169,1,2,1500,4,3,1638.2
5170,3,7,25001,1,4,156.48
5171,2,3,1500,5,12,1991.37
5172,1,2,30000,3,1,1.09
5173,1,2,20000,7,2,20.83
5174,2,3,6000,6,12,1991.37
5175,2,3,8000,1,4,509.17
5176,3,7,7000,5,2,626.97
5177,1,2,15000,2,16,306.28
5178,1,2,70000,5,13,317.29
5179,4,8,35000,7,13,307.35
5180,3,7,7000,5,2,2146.52
5181,2,3,3000,6,12,1904.68
5182,2,3,200001,7,2,10.74
5183,3,5,1500,5,3,2155.25
5184,3,5,25000,4,1,498.98
5185,3,7,50001,4,13,1377.41
5186,3,5,17500,7,7,496.13
5187,3,7,7000,9,4,1595.2
5188,4,9,40000,6,2,20.41
5189,3,7,2500,5,15,1472.34
5190,3,5,4000,5,13,459.35
5191,4,9,7000,6,12,2004.53
5192,3,5,2000,9,4,2124.65
5193,3,5,1500,4,3,1932.25
5194,3,5,250000,2,12,24.38
5195,4,9,2500,3,6,1654.84
5196,3,5,160000,6,15,1.88
5197,1,1,45000,3,13,635.87
5198,3,5,3500,5,3,2650.99
5199,4,9,7000,5,13,1382.22
5200,3,5,1500,3,3,1895.05
5201,4,8,12500,3,1,502.74
5202,4,9,45000,4,11,163.32
5203,3,6,40000,8,12,312.96
5204,3,5,350000,7,1,98.36
5205,4,9,90000,9,10,331.09
5206,2,3,1500,3,2,1488.07
5207,4,8,7000,3,4,2112.93
5208,1,2,200000,1,1,99.99
5209,3,5,3000,3,3,1597.65
5210,2,4,160000,4,3,98.23
5211,3,5,40000,5,2,1.04
5212,1,2,120000,4,12,99.99
5213,1,2,6000,4,6,1849.99
5214,3,6,17500,5,2,612.37
5215,2,4,9000,7,13,1508.84
5216,2,4,35000,3,13,306.28
5217,1,1,20000,1,12,490.89
5218,3,5,8000,9,12,459.35
5219,1,1,5000,9,2,469.94
5220,3,5,4500,6,13,1377.41
5221,2,3,120000,5,3,319.73
5222,3,5,15000,8,1,1597.65
5223,3,7,250000,7,2,22.3
5224,2,3,5000,3,1,299.15
5225,2,3,70000,5,13,306.28
5226,4,9,1001,3,2,1735.25
5227,1,2,90000,4,13,1.04
5228,3,6,45000,7,12,314.04
5229,2,3,15000,5,13,20.14
5230,1,1,25000,9,3,597.34
5231,3,6,10001,5,7,612.37
5232,1,1,4000,6,3,469.94
5233,4,9,35000,5,19,163.32
5234,2,3,5000,5,4,1636.49
5235,3,5,2000,3,4,2170.72
5236,3,5,40000,5,13,306.28
5237,2,3,180000,7,12,157.88
5238,4,9,4500,3,4,497.58
5239,2,4,17500,6,3,1904.68
5240,1,2,3000,3,14,1468.67
5241,3,7,15000,6,20,235.53
5242,1,2,9000,6,2,469.94
5243,4,8,8000,5,12,323.85
5244,3,6,3000,7,12,314.04
5245,4,9,15000,2,1,288.37
5246,4,9,17500,5,2,1735.25
5247,2,4,9000,2,13,1893.87
5248,3,7,60000,8,13,320.86
5249,1,2,1500000,4,2,7.37
5250,4,9,35000,4,17,1.18
5251,2,4,1500,8,19,487.36
5252,3,6,2500,4,3,1932.25
5253,1,2,3500,4,12,250.94
5254,3,7,35000,5,12,1
5255,3,5,2500,3,4,2170.72
5256,3,5,300000,6,2,22.3
5257,4,8,40000,4,16,696.62
5258,3,5,1500,4,12,1595.2
5259,3,7,2000,3,12,1597.65
5260,2,3,2500,3,2,1636.1
5261,2,4,8000,6,3,1904.68
5262,3,7,30000,4,13,4.21
5263,2,3,250000,7,19,20.84
5264,1,2,2500,4,19,2184.21
5265,1,2,4000,6,14,1468.67
5266,4,9,17500,4,2,492.68
5267,3,5,25000,4,2,422.58
5268,3,5,1001,3,1,1595.2
5269,1,2,10001,3,3,597.34
5270,3,7,12500,5,2,470.24
5271,2,3,5000,6,13,306.28
5272,4,8,35000,5,13,16.14
5273,2,4,35000,6,5,584.61
5274,3,7,4000,3,4,1932.25
5275,3,6,2000,6,3,2170.72
5276,1,2,140000,6,2,10.28
5277,3,6,300000,5,2,5.03
5278,3,7,12500,6,3,833.61
5279,2,3,100001,5,17,15.92
5280,3,7,120000,3,4,20
5281,4,9,12500,6,2,492.68
5282,4,9,12500,5,3,502.74
5283,1,2,400000,8,2,10.28
5284,4,8,12500,4,4,1.1
5285,3,7,3000,7,1,1595.2
5286,1,1,12500,3,17,459.35
5287,4,9,40000,7,17,26.32
5288,3,5,25001,2,12,314.04
5289,3,7,350000,6,2,22.3
5290,4,8,1500,4,12,2316.77
5291,2,3,15000,7,3,157.88
5292,1,2,2500,9,14,1958.18
5293,2,3,1500,5,14,509.17
5294,2,3,1001,8,12,1991.37
5295,3,7,10001,5,1,235.53
5296,4,8,60000,5,13,696.62
5297,3,7,60000,2,4,498.98
5298,3,5,9000,6,17,1472.34
5299,4,9,450000,5,15,1.5
5300,3,7,4000,5,7,1472.34
5301,1,2,500000,8,19,10.28
5302,2,3,2000,4,14,1508.84
5303,3,5,300000,6,13,1.08
5304,3,5,6000,1,4,1595.2
5305,4,8,5000,9,17,362.37
5306,1,2,300000,4,13,1
5307,3,7,15000,3,3,652.28
5308,2,4,250000,6,13,20
5309,1,2,4000,4,3,2039.07
5310,1,2,45000,3,4,1627.29
5311,3,6,1001,5,3,1595.2
5312,2,3,50001,2,1,1636.49
5313,3,6,45000,8,12,314.04
5314,1,2,15000,6,2,469.94
5315,3,5,8000,6,3,470.24
5316,1,2,30000,4,13,476.91
