# File: EIA_923_generator_gen_fuel_2018.csv
# Title: EIA Form 923 generation data for year 2018
# Unit: MWh
# Comments: Selected columns from original form
# Source: https://www.eia.gov/electricity/data/eia923/archive/xls/f923_2015.zip; Schedules_2_3_4_5_M_12_2018_Final_Revision; Page 4 Generator Data from file
# Column types: cici
# ----------
State,Plant.Id,Generator.Id,Net.Generation.Year.To.Date
CA,55393,STG1,804021
OH,55397,CT1,1427211
OH,55397,CT2,1450872
OH,55397,ST1,1771634
CA,55400,STG,1383088
CA,55400,CTG1,1208428
CA,55400,CTG2,1206035
LA,55404,STG,903060
LA,55404,CTG1,1072065
LA,55404,CTG2,1089387
NY,55405,CT1,945302
NY,55405,CT2,571419
NY,55405,CT3,837824
NY,55405,ST1,505312
NY,55405,ST2,308373
NY,55405,ST3,451590
GA,55406,STG,633858
GA,55406,UNT1,583197
GA,55406,UNT2,590991
AL,55411,HEC1,1444060
AL,55411,HEC2,1330489
AL,55411,HECS,1601566
FL,55412,OEC1,543605
FL,55412,OEC2,649389
FL,55412,OECS,789384
AR,55418,CT1,1003584
AR,55418,CT2,1033267
AR,55418,ST1,1396779
LA,55419,ST5,-41836
LA,55419,G500,1288367
LA,55419,G600,1036088
LA,55419,G700,1178035
LA,55419,G800,980911
KY,55429,1,345265
VA,55439,CTG1,1165970
VA,55439,CTG2,1201256
VA,55439,CTG3,1189673
VA,55439,STG1,2214851
AL,55440,ST1,1679304
AL,55440,CTG1,854931
AL,55440,CTG2,777432
AL,55440,CTG3,805252
MS,55451,CTG1,1208549
MS,55451,CTG2,1111242
MS,55451,CTG3,1079955
MS,55451,STG1,754532
MS,55451,STG2,707759
MS,55451,STG3,692633
AZ,55455,ST1,568193
AZ,55455,ST2,751440
AZ,55455,CT1A,484424
AZ,55455,CT1B,495067
AZ,55455,CT2A,598084
AZ,55455,CT2B,694678
OK,55457,CT1,1137382
OK,55457,CT2,1162683
OK,55457,ST1,1229616
OK,55463,CT01,843969
OK,55463,CT02,764513
OK,55463,CT03,783577
OK,55463,CT04,810248
OK,55463,ST01,576986
OK,55463,ST02,538661
OK,55463,ST03,547026
OK,55463,ST04,569754
TX,55464,CTG1,1005093
TX,55464,CTG2,1206010
TX,55464,CTG3,1189142
TX,55464,CTG4,1241430
TX,55464,CTG6,1272235
TX,55464,STG1,978060
LA,55467,CTG1,1027171
LA,55467,CTG2,694584
LA,55467,CTG3,812502
LA,55467,STG1,519163
LA,55467,STG2,423169
LA,55467,STG3,533318
TX,55470,ST1,395056
TX,55470,TR1,1272261
TX,55470,TR2,1095893
TX,55470,TR3,1114556
TX,55470,ST805,22494
WY,55479,1,639452
TX,55480,U1,1100570
TX,55480,U2,1045082
TX,55480,U3,1040154
TX,55480,U4,1073754
TX,55480,U5,1036029
TX,55480,U6,1039584
TX,55480,ST1,2071650
TX,55480,ST2,2014774
AZ,55481,GT3,951507
AZ,55481,GT4,944005
AZ,55481,ST2,1581153
WA,55482,G1,730324
WA,55482,G2,360904
OK,55501,CTG1,797840
OK,55501,CTG2,788807
OK,55501,CTG3,783785
OK,55501,CTG4,773538
OK,55501,STG1,1178951
OK,55501,STG2,1162704
IN,55502,100,1221141
IN,55502,200,1391457
IN,55502,1100,1040909
IN,55502,1200,1066304
IN,55502,2100,1192056
IN,55502,2200,1217418
OH,55503,ST1,2263403
OH,55503,CTG1,1199690
OH,55503,CTG2,1380916
OH,55503,CTG3,1336687
NV,55514,CTG1,801517
NV,55514,CTG2,739913
NV,55514,STG1,759917
PA,55516,CTG1,1399722
PA,55516,CTG2,1424884
PA,55516,STG1,1896911
CA,55518,CTG1,635784
CA,55518,CTG2,636398
CA,55518,CTG3,670971
CA,55518,STG1,1076149
PA,55524,CTG1,409562
PA,55524,CTG2,392954
PA,55524,CTG3,403292
PA,55524,STG1,633102
TX,55545,CTG1,632395
TX,55545,CTG2,603683
TX,55545,STG1,732875
WI,55558,GEN1,258265
WI,55558,GEN2,29853
IL,55592,1,3519
IL,55592,2,0
IL,55592,4,975
MI,55596,1,23331
MI,55596,2,23155
MI,55596,3,25600
MI,55596,4,24269
MI,55596,5,27806
MN,55598,1,0
MN,55598,2,9217
LA,55620,CT-1,1138248
LA,55620,CT-2,1199520
LA,55620,ST-1,1477804
WI,55641,CTG1,905730
WI,55641,CTG2,822326
WI,55641,STG1,1111893
CA,55656,CT01,1020128
CA,55656,CT02,853367
CA,55656,CT04,936957
CA,55656,ST03,1001029
CA,55656,ST05,514429
NH,55661,ST,299266
NH,55661,GT-1,257913
NH,55661,GT-2,247690
WA,55662,CA,621412
WA,55662,CT1,506950
WA,55662,CT2,613607
TX,55664,GT-1,506392
TX,55664,GT-2,460448
TX,55664,ST-1,605565
PA,55667,G1,1203257
PA,55667,G2,1204248
PA,55667,G3,1556343
NV,55687,A01,766279
NV,55687,A02,664021
NV,55687,ST1,750051
PA,55690,CTG1,389833
PA,55690,CTG2,458894
PA,55690,CTG3,446506
PA,55690,CTG5,426094
PA,55690,CTG6,482485
PA,55690,CTG7,468259
PA,55690,STG4,719639
PA,55690,STG8,767939
MS,55694,CT1,1013687
MS,55694,CT2,983421
MS,55694,ST1,1119448
WA,55700,1STG,486439
WA,55700,CTG1,876913
OH,55701,CA01,0
OH,55701,CT01,1137748
OH,55701,CT02,1087538
MS,55706,CTG1,1184637
MS,55706,CTG2,1107765
MS,55706,CTG3,1005141
MS,55706,STG1,1773287
TX,55708,STG4,157673
PA,55710,UNT3,1314866
PA,55710,UNT4,1271175
PA,55710,UNT5,1307100
AR,55714,GT1,599223
AR,55714,GT2,581527
AR,55714,ST1,654135
OH,55736,1ST,1767598
OH,55736,2ST,1792813
OH,55736,1GT1,1416973
OH,55736,1GT2,1433358
OH,55736,2GT1,1427449
OH,55736,2GT2,1447834
CA,55748,CAG5,108952
CA,55748,CTG1,50337
CA,55748,CTG2,53115
CA,55748,CTG3,73955
CA,55748,CTG4,70072
MT,55749,UNT1,147378
PA,55801,STG,1353874
PA,55801,CT13,938741
PA,55801,CT1A,982254
PA,55801,CTIB,857721
WA,55818,FICT,462518
WA,55818,FIST,247044
FL,55821,A,536035
FL,55821,B,549944
FL,55821,C,604996
CO,55835,CTG1,758980
CO,55835,CTG2,625691
CO,55835,STG1,930988
NV,55841,CT1,497410
NV,55841,CT2,465776
NV,55841,ST1,586890
CA,55853,1,201502
CA,55853,2,0
IL,55856,PC1,5792831
IL,55856,PC2,5739587
WI,55861,SP,13687
MN,55867,G1,165358
WA,55882,GEN1,122366
SC,55927,CT1,1048250
SC,55927,CT2,1088878
SC,55927,CT3,1029728
SC,55927,ST1,1894216
CA,55933,TCC1,342349
CA,55933,TPP1,268299
CA,55933,TPP2,257735
VA,55939,CT01,8203122
VA,55939,CT02,0
VA,55939,CT03,0
VA,55939,ST01,0
GA,55965,ST6,1565748
GA,55965,ST7,1574909
GA,55965,CT6A,1389309
GA,55965,CT6B,1383095
GA,55965,CT7A,1380472
GA,55965,CT7B,1361575
AK,55966,GT1,263640
AK,55966,ST1,141104
CA,55970,1,1165925
CA,55970,2,1099665
CA,55970,3,1133188
PA,55976,101,1197114
PA,55976,201,1115569
PA,55976,301,1131420
PA,55976,401,1867623
NM,55977,CTG1,241700
NM,55977,STG1,129895
CA,55985,STG,737655
CA,55985,CTG1,596252
CA,55985,CTG2,591159
OH,55990,1,16380
OH,55990,2,41201
OH,55990,3,38303
OH,55990,4,41548
OH,55990,5,39979
OH,55990,6,3311
OH,55990,7,1913
CA,56026,STG,198721
CA,56026,CTG1,331786
CA,56026,CTG2,330834
WI,56031,STG,1338938
WI,56031,CTG1,1156250
WI,56031,CTG2,1149691
MD,56038,3,13702
CA,56041,M1,157583
CA,56041,M2,153428
CA,56041,M3,168352
CA,56046,1,925815
CA,56046,2,605329
CT,56047,STG,965431
CT,56047,CTG1,990439
CT,56047,CTG2,992905
WI,56068,1,3757830
WI,56068,2,4155868
AL,56076,1,5290
CA,56078,1,456204
CA,56078,2,274726
CA,56078,3,498791
AR,56079,STEC,-3465212
UT,56102,ST1,848529
UT,56102,CT1A,786616
UT,56102,CT1B,783130
MN,56104,CTG2,322643
MN,56104,STG1,163692
NJ,56119,100,31097
NJ,56119,200,32215
NJ,56119,300,27263
GA,56150,10ST,1752956
GA,56150,11ST,1697588
GA,56150,C10A,1447189
GA,56150,C10B,1455160
GA,56150,C11A,1353602
GA,56150,C11B,1346818
TX,56152,CTG1,1151983
TX,56152,STG1,282060
UT,56163,1,0
UT,56163,2,0
UT,56163,3,0
UT,56163,4,0
MN,56164,EU01,413027
MN,56164,HRSG,223516
UT,56177,GT1,246660
UT,56177,ST1,186830
AR,56182,Kato,5631
NY,56188,CTG,128473
NY,56188,STG,33673
MI,56190,STM1,3693
OR,56192,1,136851
NY,56196,CA01,810901
NY,56196,CT01,675341
NY,56196,CT02,641745
NV,56224,1,1045367
OR,56227,1,1567932
OR,56227,2,932988
AZ,56229,CT1,56089
TX,56233,STG,120416
TX,56233,CT02,326805
TX,56233,CTG1,339259
NY,56234,CT01,1554293
NY,56234,ST01,922936
UT,56237,ST2,1120659
UT,56237,CT01,566293
UT,56237,CT02,655608
UT,56237,CT21,996752
UT,56237,CT22,904305
UT,56237,ST01,617552
MN,56243,1,0
NY,56259,CT11,818202
NY,56259,CT12,501632
NY,56259,ST13,864862
CA,56284,EPG,1274
CA,56298,1,78720
CA,56298,2,76069
CA,56298,3,92861
MO,56309,CT-1,17552
MO,56309,CT-2,32798
MO,56309,ST-3,255
MO,56309,ST-4,0
MO,56309,ST-5,0
WY,56319,1,769549
TX,56349,ST1,250546
TX,56349,ST2,287808
TX,56349,CT1A,222070
TX,56349,CT1B,247741
TX,56349,CT2A,272615
TX,56349,CT2B,231417
TX,56350,ST1,351493
TX,56350,ST2,364858
TX,56350,CT1A,279643
TX,56350,CT1B,253181
TX,56350,CT2A,270959
TX,56350,CT2B,239332
CA,56356,CT1,11465
CA,56356,ST1,3467
FL,56400,CT1,1129467
FL,56400,ST1,718402
NV,56405,ONE,2572
WA,56406,GEN1,153153
FL,56407,1A,1475138
FL,56407,1B,1379328
FL,56407,1C,1277480
FL,56407,2A,1521759
FL,56407,2B,1489781
FL,56407,2C,1351948
FL,56407,3A,1453855
FL,56407,3B,1546524
FL,56407,3C,1266028
FL,56407,1ST,2333260
FL,56407,2ST,2537682
FL,56407,3ST,2208131
AR,56456,STG1,5202634
NM,56458,GT1,1226091
NM,56458,GT2,1221448
NM,56458,ST3,1655737
CA,56467,CTG1,334747
CA,56467,CTG2,308589
CA,56467,STG1,367089
CA,56469,1,56150
CA,56476,A,922099
CA,56476,B,908338
CA,56476,C,1099314
MT,56496,3701,0
CA,56532,A,848288
CA,56532,B,870739
CA,56532,C,1267274
AR,56564,1,4187980
LA,56565,6A,847118
LA,56565,6B,810284
LA,56565,6STG,1019729
WY,56596,5,852015
WY,56609,1,2979572
SD,56610,1,345610
SD,56610,2,520117
TX,56611,S01,6469237
AZ,56616,G3,181641
MN,56643,1,161318
WV,56671,MKA01,5224706
CA,56706,AMPC,67181
CA,56707,AMPC,63343
TX,56708,G2101,434722
TX,56708,G2201,458948
OR,56781,1,51006
VA,56785,WG01,21780
ND,56786,1,206283
CT,56798,ST,980617
CT,56798,U1,799888
CT,56798,U2,799048
TX,56806,4,209128
TX,56806,41,192686
TX,56806,42,221526
VA,56807,1A,2455982
VA,56807,1B,0
VA,56807,1C,1556772
VA,56808,1,2957761
MD,56846,GTG1,1362440
MD,56846,GTG2,1377505
MD,56846,STGEN,1568348
CT,56847,STG,261723
OH,56848,SCKG1,296868
NY,56940,STG,467988
NY,56940,CTG1,458440
NY,56940,CTG2,425077
NJ,56963,E101,1178039
NJ,56963,E102,1206879
NJ,56963,STG1,1447107
CO,56998,4,188722
CO,56998,5,188051
CO,56998,6,194235
CO,56998,7,185771
CO,56998,43,127107
CO,56998,53,124283
ID,57028,GTG,728105
ID,57028,STG,403098
AK,57036,1,206916
AK,57036,2,211610
AK,57036,3,208783
AK,57036,4,188056
MS,57037,1A,1187542
MS,57037,1B,1243498
MS,57037,1C,1116501
NE,57046,GEN1,322939
IL,57072,G-1,445897
CA,57073,ST1,13045
CA,57074,ST1,11334
CA,57075,ST1,9988
WA,57099,STG1,310246
MA,57103,1,0
MN,57119,2222,132439
CA,57122,CTG1,95898
CA,57122,STG1,4597
SC,57138,1,92746
FL,57241,1,569595
DE,57349,CTG1,870635
DE,57349,STG2,464767
OR,57457,1,118640
AL,57467,TG1,37819
SC,57470,MG1,0
CA,57564,CTG,148418
CA,57564,STG2,27721
CA,57584,NT2,100528
CA,57584,ST1,100528
CA,57584,STG,5506
OR,57653,CTG,43731
OR,57653,STG,319
NY,57664,CT3,930227
NY,57664,CT4,795618
NY,57664,ST2,1032757
CT,57666,CT1,57476
CT,57666,CT2,56251
CT,57666,STG1,11997
WY,57703,01A,65778
WY,57703,01B,76398
WY,57703,01C,43098
WA,57759,STG1,50312
IN,57794,CT1,1397953
IN,57794,CT2,1323546
IN,57794,ST1,1362929
VT,57804,2,2792
VT,57804,3,653
OH,57822,YNKE,350176
NJ,57839,CT001,1544854
NJ,57839,CT002,1545671
NJ,57839,ST001,1808184
FL,57898,GEN2,485279
CA,57901,5,393534
CA,57901,6,144044
CA,57901,7,376272
CA,57901,8,140928
OH,57908,STG,25648
OH,57908,CTG1,82094
OH,57908,CTG2,88200
GA,57909,GEN1,407484
MT,57914,1,4898
MT,57914,2,4004
WY,57915,1,26280
WY,57915,2,25765
WY,57915,3,28559
WY,57915,4,70658
WY,57915,5,73878
WY,57915,6,79340
CA,57916,1,20012
SC,57919,2,0
SC,57919,3,24424
SC,57919,4,85732
IL,57928,GEN5,8696
OH,57929,STG,0
NE,57937,SCBF,21368
OH,57940,G3,5998
MI,57949,1,144
MI,57949,2,0
MI,57950,1,446
IA,57953,GT,120728
IA,57953,ST,48729
IA,57953,HRSG,0
MN,57966,SSP,321
WY,57967,GEGEN,6262
WA,57969,GEN1,16932
CA,57978,CT1,910563
CA,57978,ST1,495977
TX,58001,CTG-1,744503
TX,58001,CTG-2,724433
TX,58001,CTG-3,785155
TX,58001,CTG-4,780621
TX,58001,STG-1,1184324
TX,58001,STG-2,1253268
TX,58005,CTG-1,1036098
TX,58005,CTG-2,1026880
TX,58005,STG-1,1582714
CA,58007,G1,45750
CA,58007,G2,45946
CA,58007,G3,45833
CA,58007,G4,42301
CA,58007,G5,68774
PA,58023,ECP,38206
MI,58052,1TG,7845
MI,58052,2TG,0
NH,58054,ST01,499251
MI,58066,TG2,30254
MI,58066,TG3,53496
TX,58069,55M1,929
NJ,58079,GT-1,1418950
NJ,58079,GT-2,1420480
NJ,58079,STG-1,1672895
CO,58081,ATB-2,11939
CA,58083,GTG1,67241
CA,58083,STG1,8272
CT,58084,GT100,117377
CT,58084,GT300,11385
LA,58108,3 T-G,359733
OR,58109,TG1,0
OR,58109,TG2,57249
WI,58124,1,127001
TX,58151,GTG01,134849
TX,58151,STG02,10687
TX,58151,STG04,20560
NY,58157,HP,40518
NY,58157,LP,16805
CT,58159,CGT1,39040
CT,58159,CGT2,31534
CT,58159,CGT3,43900
CT,58159,STG1,7563
MA,58160,GEN2,2895
MI,58161,GTG-7,29965
MI,58161,GTG-8,35083
MI,58161,STG-1,4305
KS,58183,T5741,2448
MA,58185,STG,979
KS,58192,ST961,11601
KS,58193,ST96,3534
PA,58194,WC 4,4446
PA,58194,WC 5,8139
MI,58196,ST1,1191
MN,58197,2,6744
CA,58198,GTG1,30741
CA,58198,GTG2,34193
CA,58198,STG1,7121
AZ,58199,G1,49149
LA,58200,GEN1,16452
LA,58200,GEN2,19129
LA,58200,GEN3,16482
MO,58205,1,33502
MD,58207,G7,18352
MD,58207,G8,25879
MD,58207,G12,45
NC,58215,1A,1440885
NC,58215,1B,1443265
NC,58215,1C,1463994
NC,58215,ST1,2862522
MI,58222,3TU,33404
IA,58236,CTG1,995036
IA,58236,CTG2,945190
IA,58236,STG1,1088599
VA,58260,CT01,8439453
VA,58260,CT02,0
VA,58260,CT03,0
VA,58260,ST01,0
MI,58330,9611,3328
WA,58352,G-11,0
PA,58420,GEN1,2585329
PA,58420,GEN2,2478294
PA,58426,GEN1,2538472
PA,58426,GEN2,2811848
MI,58427,ST,45360
MI,58427,CTG1,256366
MI,58427,CTG2,232336
CA,58472,1,0
LA,58478,LEPA1,232278
LA,58478,LEPA2,69275
OR,58503,GEN1,1906874
OR,58503,GEN2,1113952
MT,58523,STL2,21331
AZ,58557,GT1,638129
AZ,58557,GT2,621885
AZ,58557,ST1,1055388
VA,58560,STG1,260291
PA,58565,GENRF,0
CO,58574,1,88639
CA,58593,STG,0
NH,58595,GEN1,0
KS,58613,STG,-3726
NC,58697,CA1,1208835
NC,58697,CT1,1101793
NC,58697,CT2,1113940
SC,58706,GEN1,154451
SC,58707,GEN1,145347
TX,58944,G1,0
VA,59004,GEN1,1620688
VA,59004,GEN2,1552346
VA,59004,GEN3,1695217
HI,59035,MKA1,50976
MD,59073,5STA,135731
MD,59073,5STB,132893
MI,59093,10,285998
MI,59093,11,305936
MI,59093,12,271973
MD,59220,CT1,1142595
MD,59220,CT2,1157185
MD,59220,ST1,1485485
AZ,59233,CT2,35413
RI,59254,GENS1,59352
RI,59254,GENT1,38849
RI,59254,GENT2,37205
RI,59254,GENT3,38590
RI,59254,GENT4,37035
NC,59325,KMEC1,810073
NC,59325,KMEC2,476252
OH,59326,MEC1,1477497
OH,59326,MEC2,778309
AZ,59338,ST9,610321
AZ,59338,CTG1,420178
AZ,59338,CTG2,462659
CA,59658,GEN1,150437
OH,59764,CTG11,1689162
OH,59764,CTG12,1272429
OH,59764,STG10,1578424
OH,59773,CGT1,1487810
OH,59773,CGT2,1462859
OH,59773,SGT1,1763299
AZ,59784,CTG5,701974
AZ,59784,CTG6,771403
AZ,59784,ST11,1112540
TX,59812,CGT4,1770327
TX,59812,CGT5,1737305
TX,59812,STG6,1809180
PA,59906,GEN1,1801791
PA,59906,GEN2,1091392
VA,59913,CT01,917306
VA,59913,CT02,0
VA,59913,CT03,0
VA,59913,ST01,0
GA,60084,TG1,43616
GA,60084,TG2,44672
GA,60084,TG3,207149
CA,60100,G-1,0
TX,60122,CT7,1528115
TX,60122,CT8,1389914
TX,60122,STG9,1592934
MD,60302,10,813663
MD,60302,11,668504
MD,60302,12,707436
GA,60340,1,70969
PA,60357,GEN1,2050015
PA,60357,GEN2,1157317
PA,60357,GEN3,237452
PA,60368,STG,1414385
PA,60368,CTG1,983943
PA,60368,CTG2,957205
PA,60368,CTG3,799152
OH,60376,CTG1,775780
OH,60376,CTG2,572708
OH,60376,STG1,617082
PA,60464,CTG1,31557
PA,60464,CTG2,72698
PA,60464,STG1,41650
AZ,60768,CTG3,631944
AZ,60768,CTG4,712278
AZ,60768,ST10,903783
MA,60903,1,173532
MA,60903,2,140819
MA,60903,3,246708
MA,60903,4,312700
OR,61761,GEN-1,27929
OH,61838,ST1,769
OH,61838,ST2,2128
MT,62319,1,5443
