# File: nonirrigation_shares_0p5degree.csv
# Title: Volume of water withdrawals at individual basin-state combinations for 2005 as calucated from Huang et al. (2018) data by r package from Chris Vernon. Prepared by NTG
# Units: km^3
# Comments: NA
# Column types: nccnnnnnn
# ----------
GCAM_basin_ID,basin_name,state_abbr,year,Domestic,Electricity,Livestock,Manufacturing,Mining
226,UsaCstSE,TN,1990,0.000594165,0.001699981,2.79E-05,0.000382394,6.92E-06
226,UsaCstSE,TN,2005,0.00073321,0.001489212,3.99E-05,0.000330683,2.63E-05
226,UsaCstSE,TN,2010,0.000711508,0.001204106,4.42E-05,0.000299388,2.19E-05
226,UsaCstSE,VA,1975,0.136915057,0.875052845,0.007581863,0.185725124,0.027028436
226,UsaCstSE,VA,1990,0.227710863,0.935791636,0.009450798,0.152478755,0.021466754
226,UsaCstSE,VA,2005,0.295278883,1.291322823,0.134664241,0.156720263,0.009620476
226,UsaCstSE,VA,2010,0.260777285,1.048112694,0.115042915,0.132636995,0.009747269
226,UsaCstSE,WV,1975,0.000438347,0.002801596,2.37E-05,0.00059462,8.65E-05
226,UsaCstSE,WV,1990,0.000684708,0.002815205,3.01E-05,0.000459035,6.44E-05
226,UsaCstSE,WV,2005,0.000882346,0.00385873,0.000434475,0.000468316,2.87E-05
226,UsaCstSE,WV,2010,0.00077915,0.003131567,0.000373165,0.000396299,2.91E-05
227,GreatLakes,IL,1975,0.015450167,0.180351193,0,0.070424663,0.010236477
227,GreatLakes,IL,1990,0.020928674,0.165729292,0,0.072707535,0.002921809
227,GreatLakes,IL,2005,0.022673404,0.172069168,0,0.069151365,0.003004741
227,GreatLakes,IL,2010,0.022462135,0.160752552,0,0.065860738,0.002781286
227,GreatLakes,IN,1975,0.143062319,1.647362735,0.007693221,0.629798423,0.091545412
227,GreatLakes,IN,1990,0.170308352,1.332572347,0.005805396,0.574104594,0.023376529
227,GreatLakes,IN,2005,0.185139524,1.393564798,0.005574818,0.547219519,0.024273996
227,GreatLakes,IN,2010,0.183165342,1.301199489,0.006086623,0.52042042,0.022409616
227,GreatLakes,ME,1975,0.002780071,0.006029648,0.00049714,0.003274918,0.000499225
227,GreatLakes,ME,1990,0.002806845,0.007730784,0.000698858,0.001846941,0.000202203
227,GreatLakes,ME,2005,0.002506111,0.006953376,0.000867163,0.001607342,0.00016507
227,GreatLakes,ME,2010,0.002447199,0.006809114,0.000529956,0.001537983,0.000158196
227,GreatLakes,MI,1975,1.761144448,15.09150361,0.025036004,1.942302027,0.282672569
227,GreatLakes,MI,1990,1.88072404,10.27693187,0.025099135,2.259697412,0.078567808
227,GreatLakes,MI,2005,1.746818197,11.23304069,0.074563562,1.071691918,0.130337505
227,GreatLakes,MI,2010,1.710880558,11.05485056,0.081855045,1.009132569,0.116161745
227,GreatLakes,MN,1975,0.01882176,0.102403839,0.001029806,0.023393312,0.003412211
227,GreatLakes,MN,1990,0.032421141,0.096308054,0.001037256,0.011185144,0.011204365
227,GreatLakes,MN,2005,0.030816199,0.128828663,0.002745803,0.008232692,0.022811074
227,GreatLakes,MN,2010,0.031128131,0.129935733,0.001999061,0.007703765,0.017688918
227,GreatLakes,NH,1975,0.000641327,0.001449577,0.000251509,0.000695814,0.000106745
227,GreatLakes,NH,1990,0.000704585,0.001983634,0.00034664,0.000438891,5.18E-05
227,GreatLakes,NH,2005,0.000682148,0.001927651,0.000336463,0.000422713,4.51E-05
227,GreatLakes,NH,2010,0.000677299,0.001923382,0.000169554,0.000411003,4.41E-05
227,GreatLakes,NY,1975,0.597188984,1.468532645,0.012657918,0.324781082,0.047701298
227,GreatLakes,NY,1990,0.628602508,1.436767186,0.008628009,0.123922064,0.013658226
227,GreatLakes,NY,2005,0.515909348,1.265653007,0.02661208,0.098856079,0.011854004
227,GreatLakes,NY,2010,0.489564284,0.965822607,0.022102847,0.099130742,0.014401745
227,GreatLakes,OH,1975,0.491132738,4.011234305,0.006445942,0.695764768,0.101343262
227,GreatLakes,OH,1990,0.493440119,3.137679348,0.004502745,0.195807052,0.063178724
227,GreatLakes,OH,2005,0.511223232,2.870434306,0.006619001,0.246350463,0.054077532
227,GreatLakes,OH,2010,0.497057969,2.62840714,0.008242222,0.201454028,0.046009273
227,GreatLakes,PA,1975,0.017800082,0.144422162,0.000177351,0.026199609,0.003816734
227,GreatLakes,PA,1990,0.020884219,0.135068284,0.000102794,0.006191207,0.002954571
227,GreatLakes,PA,2005,0.024041975,0.132671372,0.000100445,0.011531543,0.002636511
227,GreatLakes,PA,2010,0.023329254,0.120050394,0.000131228,0.009249695,0.002233303
227,GreatLakes,VT,1975,0.009808386,0.029031252,0.001772639,0.006196109,0.000940122
227,GreatLakes,VT,1990,0.010987851,0.054712696,0.00135168,0.007105946,0.00062969
227,GreatLakes,VT,2005,0.009954996,0.04980603,0.004273533,0.003316866,0.000661294
227,GreatLakes,VT,2010,0.009567701,0.047235803,0.003377196,0.003124004,0.000645396
227,GreatLakes,WI,1975,0.35738386,1.711292368,0.022347843,0.190916431,0.027745015
227,GreatLakes,WI,1990,0.485708073,3.624781245,0.029426285,0.330477785,0.003383686
227,GreatLakes,WI,2005,0.458298078,4.641279347,0.045944084,0.360149794,0.027901567
227,GreatLakes,WI,2010,0.424490481,3.940851049,0.041604739,0.335706307,0.022176552
228,OhioR,IL,1975,0.188761712,0.924200875,0.008630106,0.144304137,0.020985771
228,OhioR,IL,1990,0.181301385,1.383791478,0.011686779,0.07117997,0.006547848
228,OhioR,IL,2005,0.155298107,1.05106687,0.009878385,0.047427023,0.008290283
228,OhioR,IL,2010,0.145925948,0.991503942,0.011609064,0.046237782,0.007420151
228,OhioR,IN,1975,0.696571971,7.759284117,0.069991303,2.795411108,0.40635679
228,OhioR,IN,1990,0.81430755,6.287564626,0.054458122,2.420748927,0.104757028
228,OhioR,IN,2005,0.894492701,6.494476297,0.051118937,2.316154635,0.11049814
228,OhioR,IN,2010,0.887673561,6.094270184,0.056073521,2.203197327,0.101611779
228,OhioR,KY,1975,0.383746777,3.478650336,0.054727271,0.379250421,0.055184125
228,OhioR,KY,1990,0.582477391,4.187497416,0.044712073,0.397907737,0.039872405
228,OhioR,KY,2005,0.700494403,4.106283441,0.078961185,0.311383989,0.047986799
228,OhioR,KY,2010,0.710575154,4.051828472,0.089438573,0.299249857,0.042809667
228,OhioR,MD,1975,0.003560376,0.021855279,0.000173882,0.007987105,0.00116202
228,OhioR,MD,1990,0.003965742,0.013631507,0.000182717,0.004124882,0.000525486
228,OhioR,MD,2005,0.003692067,0.014888195,0.001716835,0.002109959,0.000258264
228,OhioR,MD,2010,0.003758946,0.013630236,0.001092761,0.002031281,0.000187717
228,OhioR,NC,1975,0.008968555,0.053769131,0.000872748,0.012192627,0.001768041
228,OhioR,NC,1990,0.012760326,0.088843254,0.002175352,0.006415546,0.001250821
228,OhioR,NC,2005,0.015262357,0.102712644,0.015410726,0.006181928,0.000621234
228,OhioR,NC,2010,0.015332151,0.096877022,0.016545929,0.005209365,0.000545007
228,OhioR,NY,1975,0.04729563,0.115732557,0.00194346,0.022927628,0.003332561
228,OhioR,NY,1990,0.04807641,0.105307721,0.001197877,0.007181227,0.000735299
228,OhioR,NY,2005,0.037200173,0.087942548,0.004026598,0.004732093,0.000590059
228,OhioR,NY,2010,0.035005002,0.0630101,0.003376035,0.004846038,0.000811367
228,OhioR,OH,1975,1.141076699,9.429061735,0.034847014,1.692847997,0.246598565
228,OhioR,OH,1990,1.056163207,6.972675043,0.022105565,0.326881857,0.164434598
228,OhioR,OH,2005,1.094179443,6.136841561,0.027185311,0.563986286,0.119442809
228,OhioR,OH,2010,1.063629134,5.552740815,0.03467815,0.456062117,0.101404647
228,OhioR,PA,1975,0.753704699,4.640676706,0.010155869,1.687345683,0.24548817
228,OhioR,PA,1990,0.772064113,2.684929716,0.010586163,0.800371307,0.102405505
228,OhioR,PA,2005,0.642642674,2.601821867,0.09835894,0.368038984,0.045168339
228,OhioR,PA,2010,0.650013948,2.366770218,0.062681331,0.351563787,0.032686301
228,OhioR,TN,1975,0.234252309,2.797729894,0.017480091,0.527198181,0.076539624
228,OhioR,TN,1990,0.352038675,3.28026441,0.020434003,0.447338966,0.031218906
228,OhioR,TN,2005,0.444382558,3.905852766,0.037757497,0.384506328,0.011803967
228,OhioR,TN,2010,0.447968153,3.251392248,0.037514614,0.364948857,0.010039785
228,OhioR,VA,1975,0.038470826,0.305901561,0.004148254,0.055406666,0.008061545
228,OhioR,VA,1990,0.060117077,0.299683412,0.004779903,0.043420396,0.010661703
228,OhioR,VA,2005,0.070480864,0.349972188,0.059440179,0.048858183,0.002600068
228,OhioR,VA,2010,0.063159792,0.290778798,0.050751973,0.041875412,0.00257418
228,OhioR,WV,1975,0.269538606,6.665962318,0.008423786,0.815007006,0.11845337
228,OhioR,WV,1990,0.305051452,4.74692922,0.009519439,0.493359523,0.515093375
228,OhioR,WV,2005,0.326654507,4.455957339,0.06462935,1.271690293,0.022786482
228,OhioR,WV,2010,0.321992623,3.739922558,0.061966697,1.100674539,0.021584608
229,UsaPacNW,CA,1975,0.000261439,1.51E-05,3.52E-06,0.000455157,6.69E-05
229,UsaPacNW,CA,1990,0.000366255,9.55E-06,3.43E-06,0.00063534,1.53E-06
229,UsaPacNW,CA,2005,0.000421367,6.74E-06,0.000110486,0.000127642,1.09E-05
229,UsaPacNW,CA,2010,0.000416182,7.58E-06,0.00011363,0.000105285,8.51E-06
229,UsaPacNW,ID,1975,0.212071398,0.009500319,0.029176426,2.163830588,0.313479318
229,UsaPacNW,ID,1990,0.34972703,0.008201244,0.952751819,0.311726499,0.034890793
229,UsaPacNW,ID,2005,0.451070044,0.003770265,3.6103343,0.092488504,0.035770338
229,UsaPacNW,ID,2010,0.442030469,0.002964821,3.715686976,0.081078841,0.031156209
229,UsaPacNW,MT,1975,0.037075091,0.035525405,0.001058007,0.031703778,0.004615747
229,UsaPacNW,MT,1990,0.025351005,0.005680505,0.004671851,0.009959639,0.001049765
229,UsaPacNW,MT,2005,0.026320848,0.014948146,0.015006273,0.011180517,0.005564905
229,UsaPacNW,MT,2010,0.025441694,0.01862974,0.0149687,0.010580935,0.004919805
229,UsaPacNW,NV,1975,0.000242289,0.000121029,0.00153518,0.000136491,1.98E-05
229,UsaPacNW,NV,1990,0.001551282,0.000122753,0.001027471,0.000125374,0.000195192
229,UsaPacNW,NV,2005,0.003267777,0.000164715,0.003183731,3.24E-05,0.0006431
229,UsaPacNW,NV,2010,0.003070917,0.000130405,0.00480616,2.72E-05,0.001184371
229,UsaPacNW,OR,1975,0.461883119,0.026068311,0.028715408,0.803393112,0.118031869
229,UsaPacNW,OR,1990,0.644177331,0.019655608,0.030149567,1.108240896,0.002791087
229,UsaPacNW,OR,2005,0.737170395,0.015175284,0.950859941,0.22485239,0.01911545
229,UsaPacNW,OR,2010,0.728091474,0.014840167,0.976591306,0.186001516,0.014967987
229,UsaPacNW,UT,1975,9.44E-06,1.48E-06,0.00075596,4.74E-06,6.88E-07
229,UsaPacNW,UT,1990,0.000134012,1.95E-05,0.000784518,2.57E-05,1.02E-05
229,UsaPacNW,UT,2005,0.000244017,2.17E-05,0.001921489,1.41E-05,8.84E-06
229,UsaPacNW,UT,2010,0.000250602,2.31E-05,0.001897567,1.52E-05,1.29E-05
229,UsaPacNW,WA,1975,0.687611034,0.009758125,0.002058973,0.646374984,0.094010181
229,UsaPacNW,WA,1990,0.710518929,0.223146503,0.009344565,0.469680736,0.0023756
229,UsaPacNW,WA,2005,0.755384255,0.262453694,0.037586067,0.343003083,0.018905843
229,UsaPacNW,WA,2010,0.735269243,0.134923219,0.060849,0.318904787,0.015529882
229,UsaPacNW,WY,1975,0.005181223,0.014448848,0.001007614,0.011127381,0.001614132
229,UsaPacNW,WY,1990,0.006848121,0.011523697,0.00316901,0.001339258,0.006402949
229,UsaPacNW,WY,2005,0.007679647,0.014311847,0.008584868,0.000547194,0.004171676
229,UsaPacNW,WY,2010,0.007745923,0.008831778,0.008613386,0.000543783,0.003726081
230,TennR,AL,1975,0.176025471,2.094203722,0.013598213,0.357841937,0.051961715
230,TennR,AL,1990,0.217996201,1.825699177,0.04778231,0.231455089,0.003196366
230,TennR,AL,2005,0.252384015,2.421870832,0.039362521,0.188143969,0.008467406
230,TennR,AL,2010,0.253841053,2.423488169,0.03413243,0.174453762,0.007267418
230,TennR,GA,1975,0.026174728,0.155366883,0.001030045,0.035646511,0.005174558
230,TennR,GA,1990,0.044635207,0.136033494,0.002348055,0.029338905,0.000520765
230,TennR,GA,2005,0.052196445,0.120241064,0.002881936,0.024092367,0.001867745
230,TennR,GA,2010,0.050676451,0.100627649,0.00301965,0.02182656,0.00155473
230,TennR,KY,1975,0.006436837,0.055431364,0.000906358,0.005973215,0.00086914
230,TennR,KY,1990,0.010789713,0.072733592,0.000801762,0.007242697,0.000523381
230,TennR,KY,2005,0.013669265,0.076738385,0.002002038,0.005451524,0.000850503
230,TennR,KY,2010,0.013696331,0.075074558,0.00211593,0.005239222,0.000765909
230,TennR,MS,1975,0.003468202,0.004146775,0.000372097,0.006344417,0.000922291
230,TennR,MS,1990,0.005358444,0.005778133,0.005112554,0.004277316,5.30E-05
230,TennR,MS,2005,0.006728021,0.006736438,0.003890464,0.003484129,0.000191776
230,TennR,MS,2010,0.00683401,0.011271145,0.002777894,0.003310503,0.000166748
230,TennR,NC,1975,0.062260849,0.447233824,0.002169873,0.097369127,0.014115949
230,TennR,NC,1990,0.09159087,0.745001266,0.006097318,0.059858013,0.008918812
230,TennR,NC,2005,0.111435618,0.868522567,0.031332765,0.055183727,0.004280149
230,TennR,NC,2010,0.115037425,0.805140224,0.037257762,0.048970581,0.00362156
230,TennR,SC,1975,0.002032965,0.01198458,3.35E-05,0.002765202,0.000400618
230,TennR,SC,1990,0.003022414,0.023458055,0.000113108,0.001373653,0.00029801
230,TennR,SC,2005,0.003862503,0.028783961,0.000591333,0.001415485,0.000166842
230,TennR,SC,2010,0.004023444,0.027828091,0.000715918,0.001190119,0.000141103
230,TennR,TN,1975,0.307093724,3.701353935,0.027155872,0.716510347,0.104021202
230,TennR,TN,1990,0.487509891,4.57436584,0.035793503,0.632512544,0.044837381
230,TennR,TN,2005,0.596725448,5.332493818,0.072328137,0.534959447,0.014085253
230,TennR,TN,2010,0.599473082,4.395741223,0.068640715,0.506482705,0.01189104
230,TennR,VA,1975,0.025146235,0.160713807,0.001939177,0.034110749,0.004964111
230,TennR,VA,1990,0.038458088,0.158169541,0.002285289,0.02580259,0.003615406
230,TennR,VA,2005,0.046546042,0.20355169,0.030800442,0.024703901,0.001516484
230,TennR,VA,2010,0.041130086,0.165317781,0.025956951,0.020919987,0.001537197
231,RioGrande,CO,1975,0.007498547,0.002114322,0.003274867,0.003493431,0.000506328
231,RioGrande,CO,1990,0.011192114,0.001855478,0.009770938,0.002072957,0.000890611
231,RioGrande,CO,2005,0.013550582,0.001786822,0.009321728,0.00226756,0.000153769
231,RioGrande,CO,2010,0.013339861,0.001429679,0.010644796,0.002123987,0.00012246
231,RioGrande,NM,1975,0.196328865,0.038946977,0.013490779,0.055718171,0.008131763
231,RioGrande,NM,1990,0.229132782,0.040362205,0.007929388,0.020054402,0.058117065
231,RioGrande,NM,2005,0.250921974,0.045377863,0.018777352,0.01528335,0.046791227
231,RioGrande,NM,2010,0.247752003,0.044171985,0.017225173,0.014632557,0.036745426
231,RioGrande,TX,1975,0.266575015,0.964054818,0.003411892,0.112195379,0.016390182
231,RioGrande,TX,1990,0.098766429,0.191965021,0.004485446,0.032616309,0.004769915
231,RioGrande,TX,2005,0.09898936,0.158343902,0.007978087,0.029979665,0.00366319
231,RioGrande,TX,2010,0.097920561,0.161575689,0.009538892,0.024760727,0.004088725
232,UsaCstNE,CT,1975,0.481723788,0.86015352,0.003596811,0.29554713,0.042838353
232,UsaCstNE,CT,1990,0.530447613,0.666573558,0.003359838,0.108821648,0.004921035
232,UsaCstNE,CT,2005,0.655175844,0.230000269,0.020685099,0.076866486,0.005236415
232,UsaCstNE,CT,2010,0.633644609,0.227961667,0.034863619,0.081328186,0.005536953
232,UsaCstNE,MA,1975,0.831253358,0.930559602,0.001697786,0.486940305,0.070817801
232,UsaCstNE,MA,1990,0.796368171,1.481979185,0.00419219,0.197072395,0.005332205
232,UsaCstNE,MA,2005,0.854018192,0.173665289,0.055529003,0.113924805,0.012048792
232,UsaCstNE,MA,2010,0.801714159,0.182467909,0.057760815,0.068146322,0.009719102
232,UsaCstNE,ME,1975,0.059827259,0.039335084,0.000258643,0.162487634,0.023726774
232,UsaCstNE,ME,1990,0.058225473,0.07432291,0.000845491,0.083379632,0.002164988
232,UsaCstNE,ME,2005,0.048529589,0.059099632,0.007833447,0.062785117,0.00277362
232,UsaCstNE,ME,2010,0.04708737,0.048316323,0.007313172,0.060489604,0.002411509
232,UsaCstNE,NH,1975,0.167581701,0.183428872,0.001204852,0.238172718,0.034613734
232,UsaCstNE,NH,1990,0.20819578,0.423279585,0.009064062,0.0930328,0.003912885
232,UsaCstNE,NH,2005,0.238359679,0.264753266,0.024574135,0.060676391,0.006033772
232,UsaCstNE,NH,2010,0.225143978,0.250401011,0.02411513,0.041344924,0.004754964
232,UsaCstNE,NY,1975,0.006765961,0.010254514,7.63E-05,0.003881529,0.000563141
232,UsaCstNE,NY,1990,0.006972864,0.009323275,0.000102229,0.001454535,7.29E-05
232,UsaCstNE,NY,2005,0.008149507,0.002377821,0.001398851,0.000936536,7.72E-05
232,UsaCstNE,NY,2010,0.007826209,0.002383766,0.00159632,0.000895392,7.36E-05
232,UsaCstNE,RI,1975,0.139264722,0.080143345,0.000271673,0.054637767,0.007947383
232,UsaCstNE,RI,1990,0.132866003,0.119311803,0.000902718,0.024044459,0.004039944
232,UsaCstNE,RI,2005,0.13938508,0.009636815,0.009826347,0.009160351,0.002090812
232,UsaCstNE,RI,2010,0.132369682,0.010573239,0.012920857,0.007588172,0.001484089
232,UsaCstNE,VT,1975,0.004549469,0.010611335,0.000316058,0.005205156,0.000756956
232,UsaCstNE,VT,1990,0.005865679,0.023912367,0.000672456,0.003504288,0.000207801
232,UsaCstNE,VT,2005,0.005841941,0.020770423,0.001860281,0.001401396,0.00026428
232,UsaCstNE,VT,2010,0.00551443,0.019453957,0.001710442,0.001007375,0.000236418
233,UsaCstE,CT,1975,0.023708791,0.057850091,4.95E-05,0.011414847,0.001659149
233,UsaCstE,CT,1990,0.023949892,0.052345302,3.05E-05,0.003559592,0.000361105
233,UsaCstE,CT,2005,0.019724839,0.04656162,0.000100842,0.002490888,0.000310645
233,UsaCstE,CT,2010,0.018575788,0.033354928,8.48E-05,0.002554941,0.000429493
233,UsaCstE,DC,1975,0.014087368,0.064779557,2.59E-05,0.016477209,0.002398349
233,UsaCstE,DC,1990,0.019717493,0.055324003,4.81E-05,0.00926689,0.001382866
233,UsaCstE,DC,2005,0.022014024,0.072614176,0.000211391,0.008910566,0.000620851
233,UsaCstE,DC,2010,0.020444659,0.059491799,0.000181891,0.007540345,0.000612316
233,UsaCstE,DE,1975,0.118572348,0.262492054,0.004076948,0.171457229,0.024937679
233,UsaCstE,DE,1990,0.132374763,0.685084792,0.005768423,0.092436554,0.006282588
233,UsaCstE,DE,2005,0.135906696,0.453597814,0.016783254,0.065995179,0.004402925
233,UsaCstE,DE,2010,0.133551074,0.2915491,0.012034686,0.08235229,0.003252479
233,UsaCstE,MA,1975,0.003749553,0.009148205,0.000134356,0.001805296,0.0002624
233,UsaCstE,MA,1990,0.004595407,0.010088177,8.23E-05,0.000665158,6.92E-05
233,UsaCstE,MA,2005,0.00378673,0.0089383,0.000274394,0.000478288,5.97E-05
233,UsaCstE,MA,2010,0.003582478,0.006432298,0.00022982,0.0004927,8.28E-05
233,UsaCstE,MD,1975,0.845792441,1.646666171,0.02105674,0.879870381,0.128089842
233,UsaCstE,MD,1990,1.285959187,1.483412732,0.039784692,0.312567274,0.055986986
233,UsaCstE,MD,2005,1.18746129,1.486017954,0.131376513,0.214726137,0.027413499
233,UsaCstE,MD,2010,1.227634145,1.316012338,0.09711842,0.203124636,0.022981314
233,UsaCstE,NC,1975,0.005664343,0.034080683,0.001053526,0.007699417,0.001116704
233,UsaCstE,NC,1990,0.008820316,0.060790441,0.002598269,0.004457463,0.000856091
233,UsaCstE,NC,2005,0.010231077,0.068111131,0.023660049,0.004183283,0.0004139
233,UsaCstE,NC,2010,0.010241375,0.064074741,0.024520755,0.003525943,0.000364555
233,UsaCstE,NJ,1975,1.333241035,1.519966176,0.002951442,0.846462763,0.123216566
233,UsaCstE,NJ,1990,1.379073781,1.063328853,0.002675682,0.417141266,0.123363133
233,UsaCstE,NJ,2005,1.311894834,1.082526754,0.014508049,0.144345885,0.056284262
233,UsaCstE,NJ,2010,1.370499514,0.931526862,0.013378161,0.132053957,0.02877334
233,UsaCstE,NY,1975,1.665253451,3.988897728,0.01049484,0.812314984,0.118078665
233,UsaCstE,NY,1990,1.722210986,3.681420052,0.006598964,0.265518331,0.03061974
233,UsaCstE,NY,2005,1.419478947,3.262646296,0.023129578,0.178531858,0.023998136
233,UsaCstE,NY,2010,1.34217797,2.344124056,0.019170219,0.182269291,0.030927351
233,UsaCstE,PA,1975,1.603266013,9.306138937,0.048383107,3.429817311,0.499000308
233,UsaCstE,PA,1990,1.602315494,5.238621336,0.054765682,1.587788951,0.206635637
233,UsaCstE,PA,2005,1.412156091,5.353505579,0.554425849,0.759167881,0.096258547
233,UsaCstE,PA,2010,1.434291471,4.876133788,0.3566116,0.726589998,0.068529427
233,UsaCstE,VA,1975,0.41354396,2.577948441,0.018963133,0.553984101,0.080621829
233,UsaCstE,VA,1990,0.589528531,2.356141225,0.025298821,0.384759838,0.05510904
233,UsaCstE,VA,2005,0.761142252,3.258357454,0.350875529,0.397941386,0.024505553
233,UsaCstE,VA,2010,0.675021747,2.644145531,0.300547302,0.336527841,0.024745966
233,UsaCstE,VT,1975,0.003958173,0.010119688,0.000273116,0.001814801,0.00026389
233,UsaCstE,VT,1990,0.004743283,0.012130454,0.000172649,0.000903622,8.45E-05
233,UsaCstE,VT,2005,0.003915085,0.010674416,0.000652988,0.000497023,7.92E-05
233,UsaCstE,VT,2010,0.003699726,0.008150329,0.00053913,0.000503354,0.000100363
233,UsaCstE,WV,1975,0.035179253,0.536020542,0.003613357,0.081611562,0.011866213
233,UsaCstE,WV,1990,0.039021489,0.361325517,0.004531287,0.046037628,0.032690139
233,UsaCstE,WV,2005,0.044494106,0.379993765,0.044542997,0.0924353,0.002314179
233,UsaCstE,WV,2010,0.041964355,0.318185253,0.039254747,0.080380007,0.002166872
234,Hawaii,HI,1975,0.066582135,0.060446406,0.0000001,0.059364589,0.00865255
234,Hawaii,HI,1990,0.088688027,0.033712662,0.0000001,0.028423891,0.000409567
234,Hawaii,HI,2005,0.102580172,0.013197531,0.0000001,0.010232518,0.000724
234,Hawaii,HI,2010,0.104676799,0.017680927,0.0000001,0.00597558,0.000654766
