INPUT_TABLE
Variable ID
StubTechCalInputIndUrb

region,sector.name,subsector.name,technology,year,minicam.energy.input,calibrated.value
Pakistan,industrial processes,other industrial processes,other industrial processes,1975,misc emissions sources,0.001
Pakistan,urban processes,landfills,landfills,1990,misc emissions sources,0.001
Pakistan,urban processes,wastewater treatment,wastewater treatment,1990,misc emissions sources,0.001
Pakistan,urban processes,aerosols,aerosols,1990,misc emissions sources,0.001
Pakistan,urban processes,fire_exting,fire_exting,1990,misc emissions sources,0.001
Pakistan,industrial processes,adipic acid,adipic acid,1990,misc emissions sources,0.001
Pakistan,industrial processes,nitric acid,nitric acid,1990,misc emissions sources,0.001
Pakistan,industrial processes,foams,foams,1990,misc emissions sources,0.001
Pakistan,industrial processes,solvents,solvents,1990,misc emissions sources,0.001
Pakistan,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1990,misc emissions sources,0.001
Pakistan,industrial processes,semiconductors,semiconductors,1990,misc emissions sources,0.001
Pakistan,industrial processes,Al_Mg,Al_Mg,1990,misc emissions sources,0.001
Pakistan,industrial processes,other industrial processes,other industrial processes,1990,misc emissions sources,0.001
Pakistan,urban processes,landfills,landfills,2005,misc emissions sources,0.001
Pakistan,urban processes,wastewater treatment,wastewater treatment,2005,misc emissions sources,0.001
Pakistan,urban processes,aerosols,aerosols,2005,misc emissions sources,0.001
Pakistan,urban processes,fire_exting,fire_exting,2005,misc emissions sources,0.001
Pakistan,industrial processes,adipic acid,adipic acid,2005,misc emissions sources,0.001
Pakistan,industrial processes,nitric acid,nitric acid,2005,misc emissions sources,0.001
Pakistan,industrial processes,foams,foams,2005,misc emissions sources,0.001
Pakistan,industrial processes,solvents,solvents,2005,misc emissions sources,0.001
Pakistan,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2005,misc emissions sources,0.001
Pakistan,industrial processes,semiconductors,semiconductors,2005,misc emissions sources,0.001
Pakistan,industrial processes,Al_Mg,Al_Mg,2005,misc emissions sources,0.001
Pakistan,industrial processes,other industrial processes,other industrial processes,2005,misc emissions sources,0.001
Pakistan,urban processes,landfills,landfills,2010,misc emissions sources,0.001
Pakistan,urban processes,wastewater treatment,wastewater treatment,2010,misc emissions sources,0.001
Pakistan,urban processes,aerosols,aerosols,2010,misc emissions sources,0.001
Pakistan,urban processes,fire_exting,fire_exting,2010,misc emissions sources,0.001
Pakistan,industrial processes,adipic acid,adipic acid,2010,misc emissions sources,0.001
Pakistan,industrial processes,nitric acid,nitric acid,2010,misc emissions sources,0.001
Pakistan,industrial processes,foams,foams,2010,misc emissions sources,0.001
Pakistan,industrial processes,solvents,solvents,2010,misc emissions sources,0.001
Pakistan,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2010,misc emissions sources,0.001
Pakistan,industrial processes,semiconductors,semiconductors,2010,misc emissions sources,0.001
Pakistan,industrial processes,Al_Mg,Al_Mg,2010,misc emissions sources,0.001
Pakistan,industrial processes,other industrial processes,other industrial processes,2010,misc emissions sources,0.001
Russia,urban processes,landfills,landfills,1975,misc emissions sources,0.001
Russia,urban processes,wastewater treatment,wastewater treatment,1975,misc emissions sources,0.001
Russia,urban processes,aerosols,aerosols,1975,misc emissions sources,0.001
Russia,urban processes,fire_exting,fire_exting,1975,misc emissions sources,0.001
Russia,industrial processes,adipic acid,adipic acid,1975,misc emissions sources,0.001
Russia,industrial processes,nitric acid,nitric acid,1975,misc emissions sources,0.001
Russia,industrial processes,foams,foams,1975,misc emissions sources,0.001
Russia,industrial processes,solvents,solvents,1975,misc emissions sources,0.001
Russia,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1975,misc emissions sources,0.001
Russia,industrial processes,semiconductors,semiconductors,1975,misc emissions sources,0.001
Russia,industrial processes,Al_Mg,Al_Mg,1975,misc emissions sources,0.001
Russia,industrial processes,other industrial processes,other industrial processes,1975,misc emissions sources,0.001
Russia,urban processes,landfills,landfills,1990,misc emissions sources,0.001
Russia,urban processes,wastewater treatment,wastewater treatment,1990,misc emissions sources,0.001
Russia,urban processes,aerosols,aerosols,1990,misc emissions sources,0.001
Russia,urban processes,fire_exting,fire_exting,1990,misc emissions sources,0.001
Russia,industrial processes,adipic acid,adipic acid,1990,misc emissions sources,0.001
Russia,industrial processes,nitric acid,nitric acid,1990,misc emissions sources,0.001
Russia,industrial processes,foams,foams,1990,misc emissions sources,0.001
Russia,industrial processes,solvents,solvents,1990,misc emissions sources,0.001
Russia,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1990,misc emissions sources,0.001
Russia,industrial processes,semiconductors,semiconductors,1990,misc emissions sources,0.001
Russia,industrial processes,Al_Mg,Al_Mg,1990,misc emissions sources,0.001
Russia,industrial processes,other industrial processes,other industrial processes,1990,misc emissions sources,0.001
Russia,urban processes,landfills,landfills,2005,misc emissions sources,0.001
Russia,urban processes,wastewater treatment,wastewater treatment,2005,misc emissions sources,0.001
Russia,urban processes,aerosols,aerosols,2005,misc emissions sources,0.001
Russia,urban processes,fire_exting,fire_exting,2005,misc emissions sources,0.001
Russia,industrial processes,adipic acid,adipic acid,2005,misc emissions sources,0.001
Russia,industrial processes,nitric acid,nitric acid,2005,misc emissions sources,0.001
Russia,industrial processes,foams,foams,2005,misc emissions sources,0.001
Russia,industrial processes,solvents,solvents,2005,misc emissions sources,0.001
Russia,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2005,misc emissions sources,0.001
Russia,industrial processes,semiconductors,semiconductors,2005,misc emissions sources,0.001
Russia,industrial processes,Al_Mg,Al_Mg,2005,misc emissions sources,0.001
Russia,industrial processes,other industrial processes,other industrial processes,2005,misc emissions sources,0.001
Russia,urban processes,landfills,landfills,2010,misc emissions sources,0.001
Russia,urban processes,wastewater treatment,wastewater treatment,2010,misc emissions sources,0.001
Russia,urban processes,aerosols,aerosols,2010,misc emissions sources,0.001
Russia,urban processes,fire_exting,fire_exting,2010,misc emissions sources,0.001
Russia,industrial processes,adipic acid,adipic acid,2010,misc emissions sources,0.001
Russia,industrial processes,nitric acid,nitric acid,2010,misc emissions sources,0.001
Russia,industrial processes,foams,foams,2010,misc emissions sources,0.001
Russia,industrial processes,solvents,solvents,2010,misc emissions sources,0.001
Russia,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2010,misc emissions sources,0.001
Russia,industrial processes,semiconductors,semiconductors,2010,misc emissions sources,0.001
Russia,industrial processes,Al_Mg,Al_Mg,2010,misc emissions sources,0.001
Russia,industrial processes,other industrial processes,other industrial processes,2010,misc emissions sources,0.001
South Africa,urban processes,landfills,landfills,1975,misc emissions sources,0.001
South Africa,urban processes,wastewater treatment,wastewater treatment,1975,misc emissions sources,0.001
South Africa,urban processes,aerosols,aerosols,1975,misc emissions sources,0.001
South Africa,urban processes,fire_exting,fire_exting,1975,misc emissions sources,0.001
South Africa,industrial processes,adipic acid,adipic acid,1975,misc emissions sources,0.001
South Africa,industrial processes,nitric acid,nitric acid,1975,misc emissions sources,0.001
South Africa,industrial processes,foams,foams,1975,misc emissions sources,0.001
South Africa,industrial processes,solvents,solvents,1975,misc emissions sources,0.001
South Africa,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1975,misc emissions sources,0.001
South Africa,industrial processes,semiconductors,semiconductors,1975,misc emissions sources,0.001
South Africa,industrial processes,Al_Mg,Al_Mg,1975,misc emissions sources,0.001
South Africa,industrial processes,other industrial processes,other industrial processes,1975,misc emissions sources,0.001
South Africa,urban processes,landfills,landfills,1990,misc emissions sources,0.001
South Africa,urban processes,wastewater treatment,wastewater treatment,1990,misc emissions sources,0.001
South Africa,urban processes,aerosols,aerosols,1990,misc emissions sources,0.001
South Africa,urban processes,fire_exting,fire_exting,1990,misc emissions sources,0.001
South Africa,industrial processes,adipic acid,adipic acid,1990,misc emissions sources,0.001
South Africa,industrial processes,nitric acid,nitric acid,1990,misc emissions sources,0.001
South Africa,industrial processes,foams,foams,1990,misc emissions sources,0.001
South Africa,industrial processes,solvents,solvents,1990,misc emissions sources,0.001
South Africa,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1990,misc emissions sources,0.001
South Africa,industrial processes,semiconductors,semiconductors,1990,misc emissions sources,0.001
South Africa,industrial processes,Al_Mg,Al_Mg,1990,misc emissions sources,0.001
South Africa,industrial processes,other industrial processes,other industrial processes,1990,misc emissions sources,0.001
South Africa,urban processes,landfills,landfills,2005,misc emissions sources,0.001
South Africa,urban processes,wastewater treatment,wastewater treatment,2005,misc emissions sources,0.001
South Africa,urban processes,aerosols,aerosols,2005,misc emissions sources,0.001
South Africa,urban processes,fire_exting,fire_exting,2005,misc emissions sources,0.001
South Africa,industrial processes,adipic acid,adipic acid,2005,misc emissions sources,0.001
South Africa,industrial processes,nitric acid,nitric acid,2005,misc emissions sources,0.001
South Africa,industrial processes,foams,foams,2005,misc emissions sources,0.001
South Africa,industrial processes,solvents,solvents,2005,misc emissions sources,0.001
South Africa,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2005,misc emissions sources,0.001
South Africa,industrial processes,semiconductors,semiconductors,2005,misc emissions sources,0.001
South Africa,industrial processes,Al_Mg,Al_Mg,2005,misc emissions sources,0.001
South Africa,industrial processes,other industrial processes,other industrial processes,2005,misc emissions sources,0.001
South Africa,urban processes,landfills,landfills,2010,misc emissions sources,0.001
South Africa,urban processes,wastewater treatment,wastewater treatment,2010,misc emissions sources,0.001
South Africa,urban processes,aerosols,aerosols,2010,misc emissions sources,0.001
South Africa,urban processes,fire_exting,fire_exting,2010,misc emissions sources,0.001
South Africa,industrial processes,adipic acid,adipic acid,2010,misc emissions sources,0.001
South Africa,industrial processes,nitric acid,nitric acid,2010,misc emissions sources,0.001
South Africa,industrial processes,foams,foams,2010,misc emissions sources,0.001
South Africa,industrial processes,solvents,solvents,2010,misc emissions sources,0.001
South Africa,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2010,misc emissions sources,0.001
South Africa,industrial processes,semiconductors,semiconductors,2010,misc emissions sources,0.001
South Africa,industrial processes,Al_Mg,Al_Mg,2010,misc emissions sources,0.001
South Africa,industrial processes,other industrial processes,other industrial processes,2010,misc emissions sources,0.001
South America_Northern,urban processes,landfills,landfills,1975,misc emissions sources,0.001
South America_Northern,urban processes,wastewater treatment,wastewater treatment,1975,misc emissions sources,0.001
South America_Northern,urban processes,aerosols,aerosols,1975,misc emissions sources,0.001
South America_Northern,urban processes,fire_exting,fire_exting,1975,misc emissions sources,0.001
South America_Northern,industrial processes,adipic acid,adipic acid,1975,misc emissions sources,0.001
South America_Northern,industrial processes,nitric acid,nitric acid,1975,misc emissions sources,0.001
South America_Northern,industrial processes,foams,foams,1975,misc emissions sources,0.001
South America_Northern,industrial processes,solvents,solvents,1975,misc emissions sources,0.001
South America_Northern,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1975,misc emissions sources,0.001
South America_Northern,industrial processes,semiconductors,semiconductors,1975,misc emissions sources,0.001
South America_Northern,industrial processes,Al_Mg,Al_Mg,1975,misc emissions sources,0.001
South America_Northern,industrial processes,other industrial processes,other industrial processes,1975,misc emissions sources,0.001
South America_Northern,urban processes,landfills,landfills,1990,misc emissions sources,0.001
South America_Northern,urban processes,wastewater treatment,wastewater treatment,1990,misc emissions sources,0.001
South America_Northern,urban processes,aerosols,aerosols,1990,misc emissions sources,0.001
South America_Northern,urban processes,fire_exting,fire_exting,1990,misc emissions sources,0.001
South America_Northern,industrial processes,adipic acid,adipic acid,1990,misc emissions sources,0.001
South America_Northern,industrial processes,nitric acid,nitric acid,1990,misc emissions sources,0.001
South America_Northern,industrial processes,foams,foams,1990,misc emissions sources,0.001
South America_Northern,industrial processes,solvents,solvents,1990,misc emissions sources,0.001
South America_Northern,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1990,misc emissions sources,0.001
South America_Northern,industrial processes,semiconductors,semiconductors,1990,misc emissions sources,0.001
South America_Northern,industrial processes,Al_Mg,Al_Mg,1990,misc emissions sources,0.001
South America_Northern,industrial processes,other industrial processes,other industrial processes,1990,misc emissions sources,0.001
South America_Northern,urban processes,landfills,landfills,2005,misc emissions sources,0.001
South America_Northern,urban processes,wastewater treatment,wastewater treatment,2005,misc emissions sources,0.001
South America_Northern,urban processes,aerosols,aerosols,2005,misc emissions sources,0.001
South America_Northern,urban processes,fire_exting,fire_exting,2005,misc emissions sources,0.001
South America_Northern,industrial processes,adipic acid,adipic acid,2005,misc emissions sources,0.001
South America_Northern,industrial processes,nitric acid,nitric acid,2005,misc emissions sources,0.001
South America_Northern,industrial processes,foams,foams,2005,misc emissions sources,0.001
South America_Northern,industrial processes,solvents,solvents,2005,misc emissions sources,0.001
South America_Northern,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2005,misc emissions sources,0.001
South America_Northern,industrial processes,semiconductors,semiconductors,2005,misc emissions sources,0.001
South America_Northern,industrial processes,Al_Mg,Al_Mg,2005,misc emissions sources,0.001
South America_Northern,industrial processes,other industrial processes,other industrial processes,2005,misc emissions sources,0.001
South America_Northern,urban processes,landfills,landfills,2010,misc emissions sources,0.001
South America_Northern,urban processes,wastewater treatment,wastewater treatment,2010,misc emissions sources,0.001
South America_Northern,urban processes,aerosols,aerosols,2010,misc emissions sources,0.001
South America_Northern,urban processes,fire_exting,fire_exting,2010,misc emissions sources,0.001
South America_Northern,industrial processes,adipic acid,adipic acid,2010,misc emissions sources,0.001
South America_Northern,industrial processes,nitric acid,nitric acid,2010,misc emissions sources,0.001
South America_Northern,industrial processes,foams,foams,2010,misc emissions sources,0.001
South America_Northern,industrial processes,solvents,solvents,2010,misc emissions sources,0.001
South America_Northern,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2010,misc emissions sources,0.001
South America_Northern,industrial processes,semiconductors,semiconductors,2010,misc emissions sources,0.001
South America_Northern,industrial processes,Al_Mg,Al_Mg,2010,misc emissions sources,0.001
South America_Northern,industrial processes,other industrial processes,other industrial processes,2010,misc emissions sources,0.001
South America_Southern,urban processes,landfills,landfills,1975,misc emissions sources,0.001
South America_Southern,urban processes,wastewater treatment,wastewater treatment,1975,misc emissions sources,0.001
South America_Southern,urban processes,aerosols,aerosols,1975,misc emissions sources,0.001
South America_Southern,urban processes,fire_exting,fire_exting,1975,misc emissions sources,0.001
South America_Southern,industrial processes,adipic acid,adipic acid,1975,misc emissions sources,0.001
South America_Southern,industrial processes,nitric acid,nitric acid,1975,misc emissions sources,0.001
South America_Southern,industrial processes,foams,foams,1975,misc emissions sources,0.001
South America_Southern,industrial processes,solvents,solvents,1975,misc emissions sources,0.001
South America_Southern,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1975,misc emissions sources,0.001
South America_Southern,industrial processes,semiconductors,semiconductors,1975,misc emissions sources,0.001
South America_Southern,industrial processes,Al_Mg,Al_Mg,1975,misc emissions sources,0.001
South America_Southern,industrial processes,other industrial processes,other industrial processes,1975,misc emissions sources,0.001
South America_Southern,urban processes,landfills,landfills,1990,misc emissions sources,0.001
South America_Southern,urban processes,wastewater treatment,wastewater treatment,1990,misc emissions sources,0.001
South America_Southern,urban processes,aerosols,aerosols,1990,misc emissions sources,0.001
South America_Southern,urban processes,fire_exting,fire_exting,1990,misc emissions sources,0.001
South America_Southern,industrial processes,adipic acid,adipic acid,1990,misc emissions sources,0.001
South America_Southern,industrial processes,nitric acid,nitric acid,1990,misc emissions sources,0.001
South America_Southern,industrial processes,foams,foams,1990,misc emissions sources,0.001
South America_Southern,industrial processes,solvents,solvents,1990,misc emissions sources,0.001
South America_Southern,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1990,misc emissions sources,0.001
South America_Southern,industrial processes,semiconductors,semiconductors,1990,misc emissions sources,0.001
South America_Southern,industrial processes,Al_Mg,Al_Mg,1990,misc emissions sources,0.001
South America_Southern,industrial processes,other industrial processes,other industrial processes,1990,misc emissions sources,0.001
South America_Southern,urban processes,landfills,landfills,2005,misc emissions sources,0.001
South America_Southern,urban processes,wastewater treatment,wastewater treatment,2005,misc emissions sources,0.001
South America_Southern,urban processes,aerosols,aerosols,2005,misc emissions sources,0.001
South America_Southern,urban processes,fire_exting,fire_exting,2005,misc emissions sources,0.001
South America_Southern,industrial processes,adipic acid,adipic acid,2005,misc emissions sources,0.001
South America_Southern,industrial processes,nitric acid,nitric acid,2005,misc emissions sources,0.001
South America_Southern,industrial processes,foams,foams,2005,misc emissions sources,0.001
South America_Southern,industrial processes,solvents,solvents,2005,misc emissions sources,0.001
South America_Southern,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2005,misc emissions sources,0.001
South America_Southern,industrial processes,semiconductors,semiconductors,2005,misc emissions sources,0.001
South America_Southern,industrial processes,Al_Mg,Al_Mg,2005,misc emissions sources,0.001
South America_Southern,industrial processes,other industrial processes,other industrial processes,2005,misc emissions sources,0.001
South America_Southern,urban processes,landfills,landfills,2010,misc emissions sources,0.001
South America_Southern,urban processes,wastewater treatment,wastewater treatment,2010,misc emissions sources,0.001
South America_Southern,urban processes,aerosols,aerosols,2010,misc emissions sources,0.001
South America_Southern,urban processes,fire_exting,fire_exting,2010,misc emissions sources,0.001
South America_Southern,industrial processes,adipic acid,adipic acid,2010,misc emissions sources,0.001
South America_Southern,industrial processes,nitric acid,nitric acid,2010,misc emissions sources,0.001
South America_Southern,industrial processes,foams,foams,2010,misc emissions sources,0.001
South America_Southern,industrial processes,solvents,solvents,2010,misc emissions sources,0.001
South America_Southern,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2010,misc emissions sources,0.001
South America_Southern,industrial processes,semiconductors,semiconductors,2010,misc emissions sources,0.001
South America_Southern,industrial processes,Al_Mg,Al_Mg,2010,misc emissions sources,0.001
South America_Southern,industrial processes,other industrial processes,other industrial processes,2010,misc emissions sources,0.001
South Asia,urban processes,landfills,landfills,1975,misc emissions sources,0.001
South Asia,urban processes,wastewater treatment,wastewater treatment,1975,misc emissions sources,0.001
South Asia,urban processes,aerosols,aerosols,1975,misc emissions sources,0.001
South Asia,urban processes,fire_exting,fire_exting,1975,misc emissions sources,0.001
South Asia,industrial processes,adipic acid,adipic acid,1975,misc emissions sources,0.001
South Asia,industrial processes,nitric acid,nitric acid,1975,misc emissions sources,0.001
South Asia,industrial processes,foams,foams,1975,misc emissions sources,0.001
South Asia,industrial processes,solvents,solvents,1975,misc emissions sources,0.001
South Asia,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1975,misc emissions sources,0.001
South Asia,industrial processes,semiconductors,semiconductors,1975,misc emissions sources,0.001
South Asia,industrial processes,Al_Mg,Al_Mg,1975,misc emissions sources,0.001
South Asia,industrial processes,other industrial processes,other industrial processes,1975,misc emissions sources,0.001
South Asia,urban processes,landfills,landfills,1990,misc emissions sources,0.001
South Asia,urban processes,wastewater treatment,wastewater treatment,1990,misc emissions sources,0.001
South Asia,urban processes,aerosols,aerosols,1990,misc emissions sources,0.001
South Asia,urban processes,fire_exting,fire_exting,1990,misc emissions sources,0.001
South Asia,industrial processes,adipic acid,adipic acid,1990,misc emissions sources,0.001
South Asia,industrial processes,nitric acid,nitric acid,1990,misc emissions sources,0.001
South Asia,industrial processes,foams,foams,1990,misc emissions sources,0.001
South Asia,industrial processes,solvents,solvents,1990,misc emissions sources,0.001
South Asia,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1990,misc emissions sources,0.001
South Asia,industrial processes,semiconductors,semiconductors,1990,misc emissions sources,0.001
South Asia,industrial processes,Al_Mg,Al_Mg,1990,misc emissions sources,0.001
South Asia,industrial processes,other industrial processes,other industrial processes,1990,misc emissions sources,0.001
South Asia,urban processes,landfills,landfills,2005,misc emissions sources,0.001
South Asia,urban processes,wastewater treatment,wastewater treatment,2005,misc emissions sources,0.001
South Asia,urban processes,aerosols,aerosols,2005,misc emissions sources,0.001
South Asia,urban processes,fire_exting,fire_exting,2005,misc emissions sources,0.001
South Asia,industrial processes,adipic acid,adipic acid,2005,misc emissions sources,0.001
South Asia,industrial processes,nitric acid,nitric acid,2005,misc emissions sources,0.001
South Asia,industrial processes,foams,foams,2005,misc emissions sources,0.001
South Asia,industrial processes,solvents,solvents,2005,misc emissions sources,0.001
South Asia,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2005,misc emissions sources,0.001
South Asia,industrial processes,semiconductors,semiconductors,2005,misc emissions sources,0.001
South Asia,industrial processes,Al_Mg,Al_Mg,2005,misc emissions sources,0.001
South Asia,industrial processes,other industrial processes,other industrial processes,2005,misc emissions sources,0.001
South Asia,urban processes,landfills,landfills,2010,misc emissions sources,0.001
South Asia,urban processes,wastewater treatment,wastewater treatment,2010,misc emissions sources,0.001
South Asia,urban processes,aerosols,aerosols,2010,misc emissions sources,0.001
South Asia,urban processes,fire_exting,fire_exting,2010,misc emissions sources,0.001
South Asia,industrial processes,adipic acid,adipic acid,2010,misc emissions sources,0.001
South Asia,industrial processes,nitric acid,nitric acid,2010,misc emissions sources,0.001
South Asia,industrial processes,foams,foams,2010,misc emissions sources,0.001
South Asia,industrial processes,solvents,solvents,2010,misc emissions sources,0.001
South Asia,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2010,misc emissions sources,0.001
South Asia,industrial processes,semiconductors,semiconductors,2010,misc emissions sources,0.001
South Asia,industrial processes,Al_Mg,Al_Mg,2010,misc emissions sources,0.001
South Asia,industrial processes,other industrial processes,other industrial processes,2010,misc emissions sources,0.001
South Korea,urban processes,landfills,landfills,1975,misc emissions sources,0.001
South Korea,urban processes,wastewater treatment,wastewater treatment,1975,misc emissions sources,0.001
South Korea,urban processes,aerosols,aerosols,1975,misc emissions sources,0.001
South Korea,urban processes,fire_exting,fire_exting,1975,misc emissions sources,0.001
South Korea,industrial processes,adipic acid,adipic acid,1975,misc emissions sources,0.001
South Korea,industrial processes,nitric acid,nitric acid,1975,misc emissions sources,0.001
South Korea,industrial processes,foams,foams,1975,misc emissions sources,0.001
South Korea,industrial processes,solvents,solvents,1975,misc emissions sources,0.001
South Korea,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1975,misc emissions sources,0.001
South Korea,industrial processes,semiconductors,semiconductors,1975,misc emissions sources,0.001
South Korea,industrial processes,Al_Mg,Al_Mg,1975,misc emissions sources,0.001
South Korea,industrial processes,other industrial processes,other industrial processes,1975,misc emissions sources,0.001
South Korea,urban processes,landfills,landfills,1990,misc emissions sources,0.001
South Korea,urban processes,wastewater treatment,wastewater treatment,1990,misc emissions sources,0.001
South Korea,urban processes,aerosols,aerosols,1990,misc emissions sources,0.001
South Korea,urban processes,fire_exting,fire_exting,1990,misc emissions sources,0.001
South Korea,industrial processes,adipic acid,adipic acid,1990,misc emissions sources,0.001
South Korea,industrial processes,nitric acid,nitric acid,1990,misc emissions sources,0.001
South Korea,industrial processes,foams,foams,1990,misc emissions sources,0.001
South Korea,industrial processes,solvents,solvents,1990,misc emissions sources,0.001
South Korea,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1990,misc emissions sources,0.001
South Korea,industrial processes,semiconductors,semiconductors,1990,misc emissions sources,0.001
South Korea,industrial processes,Al_Mg,Al_Mg,1990,misc emissions sources,0.001
South Korea,industrial processes,other industrial processes,other industrial processes,1990,misc emissions sources,0.001
South Korea,urban processes,landfills,landfills,2005,misc emissions sources,0.001
South Korea,urban processes,wastewater treatment,wastewater treatment,2005,misc emissions sources,0.001
South Korea,urban processes,aerosols,aerosols,2005,misc emissions sources,0.001
South Korea,urban processes,fire_exting,fire_exting,2005,misc emissions sources,0.001
South Korea,industrial processes,adipic acid,adipic acid,2005,misc emissions sources,0.001
South Korea,industrial processes,nitric acid,nitric acid,2005,misc emissions sources,0.001
South Korea,industrial processes,foams,foams,2005,misc emissions sources,0.001
South Korea,industrial processes,solvents,solvents,2005,misc emissions sources,0.001
South Korea,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2005,misc emissions sources,0.001
South Korea,industrial processes,semiconductors,semiconductors,2005,misc emissions sources,0.001
South Korea,industrial processes,Al_Mg,Al_Mg,2005,misc emissions sources,0.001
South Korea,industrial processes,other industrial processes,other industrial processes,2005,misc emissions sources,0.001
South Korea,urban processes,landfills,landfills,2010,misc emissions sources,0.001
South Korea,urban processes,wastewater treatment,wastewater treatment,2010,misc emissions sources,0.001
South Korea,urban processes,aerosols,aerosols,2010,misc emissions sources,0.001
South Korea,urban processes,fire_exting,fire_exting,2010,misc emissions sources,0.001
South Korea,industrial processes,adipic acid,adipic acid,2010,misc emissions sources,0.001
South Korea,industrial processes,nitric acid,nitric acid,2010,misc emissions sources,0.001
South Korea,industrial processes,foams,foams,2010,misc emissions sources,0.001
South Korea,industrial processes,solvents,solvents,2010,misc emissions sources,0.001
South Korea,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2010,misc emissions sources,0.001
South Korea,industrial processes,semiconductors,semiconductors,2010,misc emissions sources,0.001
South Korea,industrial processes,Al_Mg,Al_Mg,2010,misc emissions sources,0.001
South Korea,industrial processes,other industrial processes,other industrial processes,2010,misc emissions sources,0.001
Southeast Asia,urban processes,landfills,landfills,1975,misc emissions sources,0.001
Southeast Asia,urban processes,wastewater treatment,wastewater treatment,1975,misc emissions sources,0.001
Southeast Asia,urban processes,aerosols,aerosols,1975,misc emissions sources,0.001
Southeast Asia,urban processes,fire_exting,fire_exting,1975,misc emissions sources,0.001
Southeast Asia,industrial processes,adipic acid,adipic acid,1975,misc emissions sources,0.001
Southeast Asia,industrial processes,nitric acid,nitric acid,1975,misc emissions sources,0.001
Southeast Asia,industrial processes,foams,foams,1975,misc emissions sources,0.001
Southeast Asia,industrial processes,solvents,solvents,1975,misc emissions sources,0.001
Southeast Asia,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1975,misc emissions sources,0.001
Southeast Asia,industrial processes,semiconductors,semiconductors,1975,misc emissions sources,0.001
Southeast Asia,industrial processes,Al_Mg,Al_Mg,1975,misc emissions sources,0.001
Southeast Asia,industrial processes,other industrial processes,other industrial processes,1975,misc emissions sources,0.001
Southeast Asia,urban processes,landfills,landfills,1990,misc emissions sources,0.001
Southeast Asia,urban processes,wastewater treatment,wastewater treatment,1990,misc emissions sources,0.001
Southeast Asia,urban processes,aerosols,aerosols,1990,misc emissions sources,0.001
Southeast Asia,urban processes,fire_exting,fire_exting,1990,misc emissions sources,0.001
Southeast Asia,industrial processes,adipic acid,adipic acid,1990,misc emissions sources,0.001
Southeast Asia,industrial processes,nitric acid,nitric acid,1990,misc emissions sources,0.001
Southeast Asia,industrial processes,foams,foams,1990,misc emissions sources,0.001
Southeast Asia,industrial processes,solvents,solvents,1990,misc emissions sources,0.001
Southeast Asia,industrial processes,HCFC_22_Prod,HCFC_22_Prod,1990,misc emissions sources,0.001
Southeast Asia,industrial processes,semiconductors,semiconductors,1990,misc emissions sources,0.001
Southeast Asia,industrial processes,Al_Mg,Al_Mg,1990,misc emissions sources,0.001
Southeast Asia,industrial processes,other industrial processes,other industrial processes,1990,misc emissions sources,0.001
Southeast Asia,urban processes,landfills,landfills,2005,misc emissions sources,0.001
Southeast Asia,urban processes,wastewater treatment,wastewater treatment,2005,misc emissions sources,0.001
Southeast Asia,urban processes,aerosols,aerosols,2005,misc emissions sources,0.001
Southeast Asia,urban processes,fire_exting,fire_exting,2005,misc emissions sources,0.001
Southeast Asia,industrial processes,adipic acid,adipic acid,2005,misc emissions sources,0.001
Southeast Asia,industrial processes,nitric acid,nitric acid,2005,misc emissions sources,0.001
Southeast Asia,industrial processes,foams,foams,2005,misc emissions sources,0.001
Southeast Asia,industrial processes,solvents,solvents,2005,misc emissions sources,0.001
Southeast Asia,industrial processes,HCFC_22_Prod,HCFC_22_Prod,2005,misc emissions sources,0.001
Southeast Asia,industrial processes,semiconductors,semiconductors,2005,misc emissions sources,0.001
Southeast Asia,industrial processes,Al_Mg,Al_Mg,2005,misc emissions sources,0.001
