INPUT_TABLE
Variable ID
InputEmissCoeff

region,supplysector,subsector,stub.technology,year,Non.CO2,emiss.coeff
Europe_Non_EU,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,CH4,0.001
Europe_Non_EU,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,CH4,0.001
Europe_Non_EU,refining,biomass liquids,FT biofuels,2015,CH4,0.001
Europe_Non_EU,refining,biomass liquids,FT biofuels CCS level 1,2015,CH4,0.001
Europe_Non_EU,refining,biomass liquids,FT biofuels CCS level 2,2015,CH4,0.001
Europe_Non_EU,electricity,coal,coal (IGCC),2015,CH4,5e-04
Europe_Non_EU,electricity,coal,coal (IGCC CCS),2015,CH4,5e-04
Europe_Non_EU,electricity,gas,gas (CC),2015,CH4,5e-04
Europe_Non_EU,electricity,gas,gas (CC CCS),2015,CH4,5e-04
Europe_Non_EU,electricity,refined liquids,refined liquids (IGCC),2015,CH4,5e-04
Europe_Non_EU,electricity,refined liquids,refined liquids (IGCC CCS),2015,CH4,5e-04
Europe_Non_EU,electricity,biomass,biomass (IGCC),2015,CH4,5e-04
Europe_Non_EU,electricity,biomass,biomass (IGCC CCS),2015,CH4,5e-04
Europe_Non_EU,H2 central production,coal,coal chemical,2015,CH4,0.002
Europe_Non_EU,H2 central production,coal,coal chemical CCS,2015,CH4,0.002
Europe_Non_EU,H2 central production,biomass,biomass to H2,2015,CH4,0.001
Europe_Non_EU,H2 central production,biomass,biomass to H2 CCS,2015,CH4,0.001
Europe_Non_EU,refining,coal to liquids,coal to liquids,2015,N2O,1e-04
Europe_Non_EU,refining,coal to liquids,coal to liquids CCS level 1,2015,N2O,1e-04
Europe_Non_EU,refining,coal to liquids,coal to liquids CCS level 2,2015,N2O,1e-04
Europe_Non_EU,refining,gas to liquids,gas to liquids,2015,N2O,1e-04
Europe_Non_EU,refining,biomass liquids,cellulosic ethanol,2015,N2O,1e-04
Europe_Non_EU,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,N2O,1e-04
Europe_Non_EU,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,N2O,1e-04
Europe_Non_EU,refining,biomass liquids,FT biofuels,2015,N2O,1e-04
Europe_Non_EU,refining,biomass liquids,FT biofuels CCS level 1,2015,N2O,1e-04
Europe_Non_EU,refining,biomass liquids,FT biofuels CCS level 2,2015,N2O,1e-04
Europe_Non_EU,refining,biomass liquids,corn ethanol,2015,N2O,1e-04
Europe_Non_EU,refining,biomass liquids,sugar cane ethanol,2015,N2O,1e-04
Europe_Non_EU,refining,biomass liquids,biodiesel,2015,N2O,1e-04
Europe_Non_EU,electricity,coal,coal (IGCC),2015,N2O,1e-04
Europe_Non_EU,electricity,coal,coal (IGCC CCS),2015,N2O,1e-04
Europe_Non_EU,electricity,gas,gas (CC),2015,N2O,1e-04
Europe_Non_EU,electricity,gas,gas (CC CCS),2015,N2O,1e-04
Europe_Non_EU,electricity,refined liquids,refined liquids (IGCC),2015,N2O,1e-04
Europe_Non_EU,electricity,refined liquids,refined liquids (IGCC CCS),2015,N2O,1e-04
Europe_Non_EU,electricity,biomass,biomass (IGCC),2015,N2O,1e-04
Europe_Non_EU,electricity,biomass,biomass (IGCC CCS),2015,N2O,1e-04
Europe_Non_EU,electricity,coal,coal (IGCC),2015,BC,4.07e-07
Europe_Non_EU,electricity,coal,coal (IGCC CCS),2015,BC,4.07e-07
Europe_Non_EU,electricity,gas,gas (CC),2015,BC,4.07e-07
Europe_Non_EU,electricity,gas,gas (CC CCS),2015,BC,4.07e-07
Europe_Non_EU,electricity,refined liquids,refined liquids (IGCC),2015,BC,4.07e-07
Europe_Non_EU,electricity,refined liquids,refined liquids (IGCC CCS),2015,BC,4.07e-07
Europe_Non_EU,electricity,biomass,biomass (IGCC),2015,BC,4.07e-07
Europe_Non_EU,electricity,biomass,biomass (IGCC CCS),2015,BC,4.07e-07
Europe_Non_EU,electricity,coal,coal (IGCC),2015,OC,1e-05
Europe_Non_EU,electricity,coal,coal (IGCC CCS),2015,OC,1e-05
Europe_Non_EU,electricity,gas,gas (CC),2015,OC,1e-05
Europe_Non_EU,electricity,gas,gas (CC CCS),2015,OC,1e-05
Europe_Non_EU,electricity,refined liquids,refined liquids (IGCC),2015,OC,1e-05
Europe_Non_EU,electricity,refined liquids,refined liquids (IGCC CCS),2015,OC,1e-05
Europe_Non_EU,electricity,biomass,biomass (IGCC),2015,OC,1e-05
Europe_Non_EU,electricity,biomass,biomass (IGCC CCS),2015,OC,1e-05
Europe_Non_EU,refining,coal to liquids,coal to liquids,2015,VOC,1e-04
Europe_Non_EU,refining,coal to liquids,coal to liquids CCS level 1,2015,VOC,1e-04
Europe_Non_EU,refining,coal to liquids,coal to liquids CCS level 2,2015,VOC,1e-04
Europe_Non_EU,refining,gas to liquids,gas to liquids,2015,VOC,1e-04
Europe_Non_EU,refining,biomass liquids,cellulosic ethanol,2015,VOC,1e-04
Europe_Non_EU,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,VOC,1e-04
Europe_Non_EU,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,VOC,1e-04
Europe_Non_EU,refining,biomass liquids,FT biofuels,2015,VOC,1e-04
Europe_Non_EU,refining,biomass liquids,FT biofuels CCS level 1,2015,VOC,1e-04
Europe_Non_EU,refining,biomass liquids,FT biofuels CCS level 2,2015,VOC,1e-04
Europe_Non_EU,refining,biomass liquids,corn ethanol,2015,VOC,1e-04
Europe_Non_EU,refining,biomass liquids,sugar cane ethanol,2015,VOC,1e-04
Europe_Non_EU,refining,biomass liquids,biodiesel,2015,VOC,1e-04
Europe_Non_EU,electricity,coal,coal (IGCC),2015,VOC,1e-04
Europe_Non_EU,electricity,coal,coal (IGCC CCS),2015,VOC,1e-04
Europe_Non_EU,electricity,gas,gas (CC),2015,VOC,1e-04
Europe_Non_EU,electricity,gas,gas (CC CCS),2015,VOC,1e-04
Europe_Non_EU,electricity,refined liquids,refined liquids (IGCC),2015,VOC,1e-04
Europe_Non_EU,electricity,refined liquids,refined liquids (IGCC CCS),2015,VOC,1e-04
Europe_Non_EU,electricity,biomass,biomass (IGCC),2015,VOC,1e-04
Europe_Non_EU,electricity,biomass,biomass (IGCC CCS),2015,VOC,1e-04
Europe_Non_EU,H2 central production,coal,coal chemical,2015,VOC,5e-04
Europe_Non_EU,H2 central production,coal,coal chemical CCS,2015,VOC,5e-04
Europe_Non_EU,H2 central production,biomass,biomass to H2,2015,VOC,5e-04
Europe_Non_EU,H2 central production,biomass,biomass to H2 CCS,2015,VOC,5e-04
European Free Trade Association,refining,coal to liquids,coal to liquids,2015,NOx,0.01
European Free Trade Association,refining,coal to liquids,coal to liquids CCS level 1,2015,NOx,0.01
European Free Trade Association,refining,coal to liquids,coal to liquids CCS level 2,2015,NOx,0.01
European Free Trade Association,refining,gas to liquids,gas to liquids,2015,NOx,0.01
European Free Trade Association,refining,biomass liquids,cellulosic ethanol,2015,NOx,0.01
European Free Trade Association,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,NOx,0.01
European Free Trade Association,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,NOx,0.01
European Free Trade Association,refining,biomass liquids,FT biofuels,2015,NOx,0.01
European Free Trade Association,refining,biomass liquids,FT biofuels CCS level 1,2015,NOx,0.01
European Free Trade Association,refining,biomass liquids,FT biofuels CCS level 2,2015,NOx,0.01
European Free Trade Association,refining,biomass liquids,corn ethanol,2015,NOx,0.01
European Free Trade Association,refining,biomass liquids,sugar cane ethanol,2015,NOx,0.01
European Free Trade Association,refining,biomass liquids,biodiesel,2015,NOx,0.01
European Free Trade Association,electricity,coal,coal (IGCC),2015,NOx,0.03
European Free Trade Association,electricity,coal,coal (IGCC CCS),2015,NOx,0.03
European Free Trade Association,electricity,gas,gas (CC),2015,NOx,0.01
European Free Trade Association,electricity,gas,gas (CC CCS),2015,NOx,0.01
European Free Trade Association,electricity,refined liquids,refined liquids (IGCC),2015,NOx,0.03
European Free Trade Association,electricity,refined liquids,refined liquids (IGCC CCS),2015,NOx,0.03
European Free Trade Association,electricity,biomass,biomass (IGCC),2015,NOx,0.03
European Free Trade Association,electricity,biomass,biomass (IGCC CCS),2015,NOx,0.03
European Free Trade Association,H2 central production,coal,coal chemical,2015,NOx,0.001
European Free Trade Association,H2 central production,coal,coal chemical CCS,2015,NOx,0.001
European Free Trade Association,H2 central production,gas,natural gas steam reforming,2015,NOx,0.005462225
European Free Trade Association,H2 central production,gas,natural gas steam reforming CCS,2015,NOx,0.005462225
European Free Trade Association,H2 central production,biomass,biomass to H2,2015,NOx,0.001
European Free Trade Association,H2 central production,biomass,biomass to H2 CCS,2015,NOx,0.001
European Free Trade Association,H2 forecourt production,gas,natural gas steam reforming,2015,NOx,0.005462225
European Free Trade Association,refining,coal to liquids,coal to liquids,2015,CO,0.01
European Free Trade Association,refining,coal to liquids,coal to liquids CCS level 1,2015,CO,0.01
European Free Trade Association,refining,coal to liquids,coal to liquids CCS level 2,2015,CO,0.01
European Free Trade Association,refining,gas to liquids,gas to liquids,2015,CO,0.01
European Free Trade Association,refining,biomass liquids,cellulosic ethanol,2015,CO,0.01
European Free Trade Association,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,CO,0.01
European Free Trade Association,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,CO,0.01
European Free Trade Association,refining,biomass liquids,FT biofuels,2015,CO,0.01
European Free Trade Association,refining,biomass liquids,FT biofuels CCS level 1,2015,CO,0.01
European Free Trade Association,refining,biomass liquids,FT biofuels CCS level 2,2015,CO,0.01
European Free Trade Association,refining,biomass liquids,corn ethanol,2015,CO,0.01
European Free Trade Association,refining,biomass liquids,sugar cane ethanol,2015,CO,0.01
European Free Trade Association,refining,biomass liquids,biodiesel,2015,CO,0.01
European Free Trade Association,H2 central production,coal,coal chemical,2015,CO,0.001
European Free Trade Association,H2 central production,coal,coal chemical CCS,2015,CO,0.001
European Free Trade Association,H2 central production,gas,natural gas steam reforming,2015,CO,0.00048545
European Free Trade Association,H2 central production,gas,natural gas steam reforming CCS,2015,CO,0.00048545
European Free Trade Association,H2 central production,biomass,biomass to H2,2015,CO,0.001
European Free Trade Association,H2 central production,biomass,biomass to H2 CCS,2015,CO,0.001
European Free Trade Association,H2 forecourt production,gas,natural gas steam reforming,2015,CO,0.00048545
European Free Trade Association,refining,biomass liquids,cellulosic ethanol,2015,CH4,0.001
European Free Trade Association,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,CH4,0.001
European Free Trade Association,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,CH4,0.001
European Free Trade Association,refining,biomass liquids,FT biofuels,2015,CH4,0.001
European Free Trade Association,refining,biomass liquids,FT biofuels CCS level 1,2015,CH4,0.001
European Free Trade Association,refining,biomass liquids,FT biofuels CCS level 2,2015,CH4,0.001
European Free Trade Association,electricity,coal,coal (IGCC),2015,CH4,5e-04
European Free Trade Association,electricity,coal,coal (IGCC CCS),2015,CH4,5e-04
European Free Trade Association,electricity,gas,gas (CC),2015,CH4,5e-04
European Free Trade Association,electricity,gas,gas (CC CCS),2015,CH4,5e-04
European Free Trade Association,electricity,refined liquids,refined liquids (IGCC),2015,CH4,5e-04
European Free Trade Association,electricity,refined liquids,refined liquids (IGCC CCS),2015,CH4,5e-04
European Free Trade Association,electricity,biomass,biomass (IGCC),2015,CH4,5e-04
European Free Trade Association,electricity,biomass,biomass (IGCC CCS),2015,CH4,5e-04
European Free Trade Association,H2 central production,coal,coal chemical,2015,CH4,0.002
European Free Trade Association,H2 central production,coal,coal chemical CCS,2015,CH4,0.002
European Free Trade Association,H2 central production,biomass,biomass to H2,2015,CH4,0.001
European Free Trade Association,H2 central production,biomass,biomass to H2 CCS,2015,CH4,0.001
European Free Trade Association,refining,coal to liquids,coal to liquids,2015,N2O,1e-04
European Free Trade Association,refining,coal to liquids,coal to liquids CCS level 1,2015,N2O,1e-04
European Free Trade Association,refining,coal to liquids,coal to liquids CCS level 2,2015,N2O,1e-04
European Free Trade Association,refining,gas to liquids,gas to liquids,2015,N2O,1e-04
European Free Trade Association,refining,biomass liquids,cellulosic ethanol,2015,N2O,1e-04
European Free Trade Association,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,N2O,1e-04
European Free Trade Association,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,N2O,1e-04
European Free Trade Association,refining,biomass liquids,FT biofuels,2015,N2O,1e-04
European Free Trade Association,refining,biomass liquids,FT biofuels CCS level 1,2015,N2O,1e-04
European Free Trade Association,refining,biomass liquids,FT biofuels CCS level 2,2015,N2O,1e-04
European Free Trade Association,refining,biomass liquids,corn ethanol,2015,N2O,1e-04
European Free Trade Association,refining,biomass liquids,sugar cane ethanol,2015,N2O,1e-04
European Free Trade Association,refining,biomass liquids,biodiesel,2015,N2O,1e-04
European Free Trade Association,electricity,coal,coal (IGCC),2015,N2O,1e-04
European Free Trade Association,electricity,coal,coal (IGCC CCS),2015,N2O,1e-04
European Free Trade Association,electricity,gas,gas (CC),2015,N2O,1e-04
European Free Trade Association,electricity,gas,gas (CC CCS),2015,N2O,1e-04
European Free Trade Association,electricity,refined liquids,refined liquids (IGCC),2015,N2O,1e-04
European Free Trade Association,electricity,refined liquids,refined liquids (IGCC CCS),2015,N2O,1e-04
European Free Trade Association,electricity,biomass,biomass (IGCC),2015,N2O,1e-04
European Free Trade Association,electricity,biomass,biomass (IGCC CCS),2015,N2O,1e-04
European Free Trade Association,electricity,coal,coal (IGCC),2015,BC,4.07e-07
European Free Trade Association,electricity,coal,coal (IGCC CCS),2015,BC,4.07e-07
European Free Trade Association,electricity,gas,gas (CC),2015,BC,4.07e-07
European Free Trade Association,electricity,gas,gas (CC CCS),2015,BC,4.07e-07
European Free Trade Association,electricity,refined liquids,refined liquids (IGCC),2015,BC,4.07e-07
European Free Trade Association,electricity,refined liquids,refined liquids (IGCC CCS),2015,BC,4.07e-07
European Free Trade Association,electricity,biomass,biomass (IGCC),2015,BC,4.07e-07
European Free Trade Association,electricity,biomass,biomass (IGCC CCS),2015,BC,4.07e-07
European Free Trade Association,electricity,coal,coal (IGCC),2015,OC,1e-05
European Free Trade Association,electricity,coal,coal (IGCC CCS),2015,OC,1e-05
European Free Trade Association,electricity,gas,gas (CC),2015,OC,1e-05
European Free Trade Association,electricity,gas,gas (CC CCS),2015,OC,1e-05
European Free Trade Association,electricity,refined liquids,refined liquids (IGCC),2015,OC,1e-05
European Free Trade Association,electricity,refined liquids,refined liquids (IGCC CCS),2015,OC,1e-05
European Free Trade Association,electricity,biomass,biomass (IGCC),2015,OC,1e-05
European Free Trade Association,electricity,biomass,biomass (IGCC CCS),2015,OC,1e-05
European Free Trade Association,refining,coal to liquids,coal to liquids,2015,VOC,1e-04
European Free Trade Association,refining,coal to liquids,coal to liquids CCS level 1,2015,VOC,1e-04
European Free Trade Association,refining,coal to liquids,coal to liquids CCS level 2,2015,VOC,1e-04
European Free Trade Association,refining,gas to liquids,gas to liquids,2015,VOC,1e-04
European Free Trade Association,refining,biomass liquids,cellulosic ethanol,2015,VOC,1e-04
European Free Trade Association,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,VOC,1e-04
European Free Trade Association,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,VOC,1e-04
European Free Trade Association,refining,biomass liquids,FT biofuels,2015,VOC,1e-04
European Free Trade Association,refining,biomass liquids,FT biofuels CCS level 1,2015,VOC,1e-04
European Free Trade Association,refining,biomass liquids,FT biofuels CCS level 2,2015,VOC,1e-04
European Free Trade Association,refining,biomass liquids,corn ethanol,2015,VOC,1e-04
European Free Trade Association,refining,biomass liquids,sugar cane ethanol,2015,VOC,1e-04
European Free Trade Association,refining,biomass liquids,biodiesel,2015,VOC,1e-04
European Free Trade Association,electricity,coal,coal (IGCC),2015,VOC,1e-04
European Free Trade Association,electricity,coal,coal (IGCC CCS),2015,VOC,1e-04
European Free Trade Association,electricity,gas,gas (CC),2015,VOC,1e-04
European Free Trade Association,electricity,gas,gas (CC CCS),2015,VOC,1e-04
European Free Trade Association,electricity,refined liquids,refined liquids (IGCC),2015,VOC,1e-04
European Free Trade Association,electricity,refined liquids,refined liquids (IGCC CCS),2015,VOC,1e-04
European Free Trade Association,electricity,biomass,biomass (IGCC),2015,VOC,1e-04
European Free Trade Association,electricity,biomass,biomass (IGCC CCS),2015,VOC,1e-04
European Free Trade Association,H2 central production,coal,coal chemical,2015,VOC,5e-04
European Free Trade Association,H2 central production,coal,coal chemical CCS,2015,VOC,5e-04
European Free Trade Association,H2 central production,biomass,biomass to H2,2015,VOC,5e-04
European Free Trade Association,H2 central production,biomass,biomass to H2 CCS,2015,VOC,5e-04
India,refining,coal to liquids,coal to liquids,2015,NOx,0.01
India,refining,coal to liquids,coal to liquids CCS level 1,2015,NOx,0.01
India,refining,coal to liquids,coal to liquids CCS level 2,2015,NOx,0.01
India,refining,gas to liquids,gas to liquids,2015,NOx,0.01
India,refining,biomass liquids,cellulosic ethanol,2015,NOx,0.01
India,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,NOx,0.01
India,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,NOx,0.01
India,refining,biomass liquids,FT biofuels,2015,NOx,0.01
India,refining,biomass liquids,FT biofuels CCS level 1,2015,NOx,0.01
India,refining,biomass liquids,FT biofuels CCS level 2,2015,NOx,0.01
India,refining,biomass liquids,corn ethanol,2015,NOx,0.01
India,refining,biomass liquids,sugar cane ethanol,2015,NOx,0.01
India,refining,biomass liquids,biodiesel,2015,NOx,0.01
India,electricity,coal,coal (IGCC),2015,NOx,0.03
India,electricity,coal,coal (IGCC CCS),2015,NOx,0.03
India,electricity,gas,gas (CC),2015,NOx,0.01
India,electricity,gas,gas (CC CCS),2015,NOx,0.01
India,electricity,refined liquids,refined liquids (IGCC),2015,NOx,0.03
India,electricity,refined liquids,refined liquids (IGCC CCS),2015,NOx,0.03
India,electricity,biomass,biomass (IGCC),2015,NOx,0.03
India,electricity,biomass,biomass (IGCC CCS),2015,NOx,0.03
India,H2 central production,coal,coal chemical,2015,NOx,0.001
India,H2 central production,coal,coal chemical CCS,2015,NOx,0.001
India,H2 central production,gas,natural gas steam reforming,2015,NOx,0.005462225
India,H2 central production,gas,natural gas steam reforming CCS,2015,NOx,0.005462225
India,H2 central production,biomass,biomass to H2,2015,NOx,0.001
India,H2 central production,biomass,biomass to H2 CCS,2015,NOx,0.001
India,H2 forecourt production,gas,natural gas steam reforming,2015,NOx,0.005462225
India,refining,coal to liquids,coal to liquids,2015,CO,0.01
India,refining,coal to liquids,coal to liquids CCS level 1,2015,CO,0.01
India,refining,coal to liquids,coal to liquids CCS level 2,2015,CO,0.01
India,refining,gas to liquids,gas to liquids,2015,CO,0.01
India,refining,biomass liquids,cellulosic ethanol,2015,CO,0.01
India,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,CO,0.01
India,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,CO,0.01
India,refining,biomass liquids,FT biofuels,2015,CO,0.01
India,refining,biomass liquids,FT biofuels CCS level 1,2015,CO,0.01
India,refining,biomass liquids,FT biofuels CCS level 2,2015,CO,0.01
India,refining,biomass liquids,corn ethanol,2015,CO,0.01
India,refining,biomass liquids,sugar cane ethanol,2015,CO,0.01
India,refining,biomass liquids,biodiesel,2015,CO,0.01
India,H2 central production,coal,coal chemical,2015,CO,0.001
India,H2 central production,coal,coal chemical CCS,2015,CO,0.001
India,H2 central production,gas,natural gas steam reforming,2015,CO,0.00048545
India,H2 central production,gas,natural gas steam reforming CCS,2015,CO,0.00048545
India,H2 central production,biomass,biomass to H2,2015,CO,0.001
India,H2 central production,biomass,biomass to H2 CCS,2015,CO,0.001
India,H2 forecourt production,gas,natural gas steam reforming,2015,CO,0.00048545
India,refining,biomass liquids,cellulosic ethanol,2015,CH4,0.001
India,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,CH4,0.001
India,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,CH4,0.001
India,refining,biomass liquids,FT biofuels,2015,CH4,0.001
India,refining,biomass liquids,FT biofuels CCS level 1,2015,CH4,0.001
India,refining,biomass liquids,FT biofuels CCS level 2,2015,CH4,0.001
India,electricity,coal,coal (IGCC),2015,CH4,5e-04
India,electricity,coal,coal (IGCC CCS),2015,CH4,5e-04
India,electricity,gas,gas (CC),2015,CH4,5e-04
India,electricity,gas,gas (CC CCS),2015,CH4,5e-04
India,electricity,refined liquids,refined liquids (IGCC),2015,CH4,5e-04
India,electricity,refined liquids,refined liquids (IGCC CCS),2015,CH4,5e-04
India,electricity,biomass,biomass (IGCC),2015,CH4,5e-04
India,electricity,biomass,biomass (IGCC CCS),2015,CH4,5e-04
India,H2 central production,coal,coal chemical,2015,CH4,0.002
India,H2 central production,coal,coal chemical CCS,2015,CH4,0.002
India,H2 central production,biomass,biomass to H2,2015,CH4,0.001
India,H2 central production,biomass,biomass to H2 CCS,2015,CH4,0.001
India,refining,coal to liquids,coal to liquids,2015,N2O,1e-04
India,refining,coal to liquids,coal to liquids CCS level 1,2015,N2O,1e-04
India,refining,coal to liquids,coal to liquids CCS level 2,2015,N2O,1e-04
India,refining,gas to liquids,gas to liquids,2015,N2O,1e-04
India,refining,biomass liquids,cellulosic ethanol,2015,N2O,1e-04
India,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,N2O,1e-04
India,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,N2O,1e-04
India,refining,biomass liquids,FT biofuels,2015,N2O,1e-04
India,refining,biomass liquids,FT biofuels CCS level 1,2015,N2O,1e-04
India,refining,biomass liquids,FT biofuels CCS level 2,2015,N2O,1e-04
India,refining,biomass liquids,corn ethanol,2015,N2O,1e-04
India,refining,biomass liquids,sugar cane ethanol,2015,N2O,1e-04
India,refining,biomass liquids,biodiesel,2015,N2O,1e-04
India,electricity,coal,coal (IGCC),2015,N2O,1e-04
India,electricity,coal,coal (IGCC CCS),2015,N2O,1e-04
India,electricity,gas,gas (CC),2015,N2O,1e-04
India,electricity,gas,gas (CC CCS),2015,N2O,1e-04
India,electricity,refined liquids,refined liquids (IGCC),2015,N2O,1e-04
India,electricity,refined liquids,refined liquids (IGCC CCS),2015,N2O,1e-04
India,electricity,biomass,biomass (IGCC),2015,N2O,1e-04
India,electricity,biomass,biomass (IGCC CCS),2015,N2O,1e-04
India,electricity,coal,coal (IGCC),2015,BC,4.07e-07
India,electricity,coal,coal (IGCC CCS),2015,BC,4.07e-07
India,electricity,gas,gas (CC),2015,BC,4.07e-07
India,electricity,gas,gas (CC CCS),2015,BC,4.07e-07
India,electricity,refined liquids,refined liquids (IGCC),2015,BC,4.07e-07
India,electricity,refined liquids,refined liquids (IGCC CCS),2015,BC,4.07e-07
India,electricity,biomass,biomass (IGCC),2015,BC,4.07e-07
India,electricity,biomass,biomass (IGCC CCS),2015,BC,4.07e-07
India,electricity,coal,coal (IGCC),2015,OC,1e-05
India,electricity,coal,coal (IGCC CCS),2015,OC,1e-05
India,electricity,gas,gas (CC),2015,OC,1e-05
India,electricity,gas,gas (CC CCS),2015,OC,1e-05
India,electricity,refined liquids,refined liquids (IGCC),2015,OC,1e-05
India,electricity,refined liquids,refined liquids (IGCC CCS),2015,OC,1e-05
India,electricity,biomass,biomass (IGCC),2015,OC,1e-05
India,electricity,biomass,biomass (IGCC CCS),2015,OC,1e-05
India,refining,coal to liquids,coal to liquids,2015,VOC,1e-04
India,refining,coal to liquids,coal to liquids CCS level 1,2015,VOC,1e-04
India,refining,coal to liquids,coal to liquids CCS level 2,2015,VOC,1e-04
India,refining,gas to liquids,gas to liquids,2015,VOC,1e-04
India,refining,biomass liquids,cellulosic ethanol,2015,VOC,1e-04
India,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,VOC,1e-04
India,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,VOC,1e-04
India,refining,biomass liquids,FT biofuels,2015,VOC,1e-04
India,refining,biomass liquids,FT biofuels CCS level 1,2015,VOC,1e-04
India,refining,biomass liquids,FT biofuels CCS level 2,2015,VOC,1e-04
India,refining,biomass liquids,corn ethanol,2015,VOC,1e-04
India,refining,biomass liquids,sugar cane ethanol,2015,VOC,1e-04
India,refining,biomass liquids,biodiesel,2015,VOC,1e-04
India,electricity,coal,coal (IGCC),2015,VOC,1e-04
India,electricity,coal,coal (IGCC CCS),2015,VOC,1e-04
India,electricity,gas,gas (CC),2015,VOC,1e-04
India,electricity,gas,gas (CC CCS),2015,VOC,1e-04
India,electricity,refined liquids,refined liquids (IGCC),2015,VOC,1e-04
India,electricity,refined liquids,refined liquids (IGCC CCS),2015,VOC,1e-04
India,electricity,biomass,biomass (IGCC),2015,VOC,1e-04
India,electricity,biomass,biomass (IGCC CCS),2015,VOC,1e-04
India,H2 central production,coal,coal chemical,2015,VOC,5e-04
India,H2 central production,coal,coal chemical CCS,2015,VOC,5e-04
India,H2 central production,biomass,biomass to H2,2015,VOC,5e-04
India,H2 central production,biomass,biomass to H2 CCS,2015,VOC,5e-04
Indonesia,refining,coal to liquids,coal to liquids,2015,NOx,0.01
Indonesia,refining,coal to liquids,coal to liquids CCS level 1,2015,NOx,0.01
Indonesia,refining,coal to liquids,coal to liquids CCS level 2,2015,NOx,0.01
Indonesia,refining,gas to liquids,gas to liquids,2015,NOx,0.01
Indonesia,refining,biomass liquids,cellulosic ethanol,2015,NOx,0.01
Indonesia,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,NOx,0.01
Indonesia,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,NOx,0.01
Indonesia,refining,biomass liquids,FT biofuels,2015,NOx,0.01
Indonesia,refining,biomass liquids,FT biofuels CCS level 1,2015,NOx,0.01
Indonesia,refining,biomass liquids,FT biofuels CCS level 2,2015,NOx,0.01
Indonesia,refining,biomass liquids,corn ethanol,2015,NOx,0.01
Indonesia,refining,biomass liquids,sugar cane ethanol,2015,NOx,0.01
Indonesia,refining,biomass liquids,biodiesel,2015,NOx,0.01
Indonesia,electricity,coal,coal (IGCC),2015,NOx,0.03
Indonesia,electricity,coal,coal (IGCC CCS),2015,NOx,0.03
Indonesia,electricity,gas,gas (CC),2015,NOx,0.01
Indonesia,electricity,gas,gas (CC CCS),2015,NOx,0.01
Indonesia,electricity,refined liquids,refined liquids (IGCC),2015,NOx,0.03
Indonesia,electricity,refined liquids,refined liquids (IGCC CCS),2015,NOx,0.03
Indonesia,electricity,biomass,biomass (IGCC),2015,NOx,0.03
Indonesia,electricity,biomass,biomass (IGCC CCS),2015,NOx,0.03
Indonesia,H2 central production,coal,coal chemical,2015,NOx,0.001
Indonesia,H2 central production,coal,coal chemical CCS,2015,NOx,0.001
Indonesia,H2 central production,gas,natural gas steam reforming,2015,NOx,0.005462225
Indonesia,H2 central production,gas,natural gas steam reforming CCS,2015,NOx,0.005462225
Indonesia,H2 central production,biomass,biomass to H2,2015,NOx,0.001
Indonesia,H2 central production,biomass,biomass to H2 CCS,2015,NOx,0.001
Indonesia,H2 forecourt production,gas,natural gas steam reforming,2015,NOx,0.005462225
Indonesia,refining,coal to liquids,coal to liquids,2015,CO,0.01
Indonesia,refining,coal to liquids,coal to liquids CCS level 1,2015,CO,0.01
Indonesia,refining,coal to liquids,coal to liquids CCS level 2,2015,CO,0.01
Indonesia,refining,gas to liquids,gas to liquids,2015,CO,0.01
Indonesia,refining,biomass liquids,cellulosic ethanol,2015,CO,0.01
Indonesia,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,CO,0.01
Indonesia,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,CO,0.01
Indonesia,refining,biomass liquids,FT biofuels,2015,CO,0.01
Indonesia,refining,biomass liquids,FT biofuels CCS level 1,2015,CO,0.01
