INPUT_TABLE
Variable ID
MAC

region,supplysector,subsector,stub.technology,year,Non.CO2,name,tax,mac.reduction
Africa_Western,SheepGoat,Mixed,FeedCrops,2005,CH4_AGR,Manure Management,0,0
Africa_Western,SheepGoat,Mixed,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0
Africa_Western,SheepGoat,Mixed,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0
Africa_Western,SheepGoat,Mixed,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0
Africa_Western,SheepGoat,Pastoral,FeedCrops,2005,CH4_AGR,Manure Management,0,0
Africa_Western,SheepGoat,Pastoral,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0
Africa_Western,SheepGoat,Pastoral,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0
Africa_Western,SheepGoat,Pastoral,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0
Argentina,Beef,Mixed,FeedCrops,2005,CH4_AGR,Manure Management,0,0.05
Argentina,Beef,Mixed,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0.05
Argentina,Beef,Mixed,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0.05
Argentina,Beef,Mixed,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0.05
Argentina,Beef,Pastoral,FeedCrops,2005,CH4_AGR,Manure Management,0,0.05
Argentina,Beef,Pastoral,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0.05
Argentina,Beef,Pastoral,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0.05
Argentina,Beef,Pastoral,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0.05
Argentina,Dairy,Mixed,FeedCrops,2005,CH4_AGR,Manure Management,0,0.05
Argentina,Dairy,Mixed,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0.05
Argentina,Dairy,Mixed,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0.05
Argentina,Dairy,Mixed,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0.05
Argentina,Dairy,Pastoral,FeedCrops,2005,CH4_AGR,Manure Management,0,0.05
Argentina,Dairy,Pastoral,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0.05
Argentina,Dairy,Pastoral,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0.05
Argentina,Dairy,Pastoral,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0.05
Argentina,Pork,Mixed,FeedCrops,2005,CH4_AGR,Manure Management,0,0.05
Argentina,Pork,Mixed,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0.05
Argentina,Pork,Mixed,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0.05
Argentina,Pork,Mixed,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0.05
Argentina,Poultry,Mixed,FeedCrops,2005,CH4_AGR,Manure Management,0,0.05
Argentina,Poultry,Mixed,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0.05
Argentina,Poultry,Mixed,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0.05
Argentina,Poultry,Mixed,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0.05
Argentina,SheepGoat,Mixed,FeedCrops,2005,CH4_AGR,Manure Management,0,0.05
Argentina,SheepGoat,Mixed,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0.05
Argentina,SheepGoat,Mixed,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0.05
Argentina,SheepGoat,Mixed,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0.05
Argentina,SheepGoat,Pastoral,FeedCrops,2005,CH4_AGR,Manure Management,0,0.05
Argentina,SheepGoat,Pastoral,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0.05
Argentina,SheepGoat,Pastoral,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0.05
Argentina,SheepGoat,Pastoral,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0.05
Australia_NZ,Beef,Mixed,FeedCrops,2005,CH4_AGR,Manure Management,0,0.02
Australia_NZ,Beef,Mixed,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0.02
Australia_NZ,Beef,Mixed,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0.02
Australia_NZ,Beef,Mixed,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0.02
Australia_NZ,Beef,Pastoral,FeedCrops,2005,CH4_AGR,Manure Management,0,0.02
Australia_NZ,Beef,Pastoral,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0.02
Australia_NZ,Beef,Pastoral,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0.02
Australia_NZ,Beef,Pastoral,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0.02
Australia_NZ,Dairy,Mixed,FeedCrops,2005,CH4_AGR,Manure Management,0,0.02
Australia_NZ,Dairy,Mixed,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0.02
Australia_NZ,Dairy,Mixed,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0.02
Australia_NZ,Dairy,Mixed,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0.02
Australia_NZ,Dairy,Pastoral,FeedCrops,2005,CH4_AGR,Manure Management,0,0.02
Australia_NZ,Dairy,Pastoral,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0.02
Australia_NZ,Dairy,Pastoral,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0.02
Australia_NZ,Dairy,Pastoral,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0.02
Australia_NZ,Pork,Mixed,FeedCrops,2005,CH4_AGR,Manure Management,0,0.02
Australia_NZ,Pork,Mixed,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0.02
Australia_NZ,Pork,Mixed,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0.02
Australia_NZ,Pork,Mixed,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0.02
Australia_NZ,Poultry,Mixed,FeedCrops,2005,CH4_AGR,Manure Management,0,0.02
Australia_NZ,Poultry,Mixed,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0.02
Australia_NZ,Poultry,Mixed,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0.02
Australia_NZ,Poultry,Mixed,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0.02
Australia_NZ,SheepGoat,Mixed,FeedCrops,2005,CH4_AGR,Manure Management,0,0.02
Australia_NZ,SheepGoat,Mixed,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0.02
Australia_NZ,SheepGoat,Mixed,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0.02
Australia_NZ,SheepGoat,Mixed,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0.02
Australia_NZ,SheepGoat,Pastoral,FeedCrops,2005,CH4_AGR,Manure Management,0,0.02
Australia_NZ,SheepGoat,Pastoral,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0.02
Australia_NZ,SheepGoat,Pastoral,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0.02
Australia_NZ,SheepGoat,Pastoral,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0.02
Brazil,Beef,Mixed,FeedCrops,2005,CH4_AGR,Manure Management,0,0.05
Brazil,Beef,Mixed,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0.05
Brazil,Beef,Mixed,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0.05
Brazil,Beef,Mixed,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0.05
Brazil,Beef,Pastoral,FeedCrops,2005,CH4_AGR,Manure Management,0,0.05
Brazil,Beef,Pastoral,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0.05
Brazil,Beef,Pastoral,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0.05
Brazil,Beef,Pastoral,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0.05
Brazil,Dairy,Mixed,FeedCrops,2005,CH4_AGR,Manure Management,0,0.05
Brazil,Dairy,Mixed,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0.05
Brazil,Dairy,Mixed,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0.05
Brazil,Dairy,Mixed,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0.05
Brazil,Dairy,Pastoral,FeedCrops,2005,CH4_AGR,Manure Management,0,0.05
Brazil,Dairy,Pastoral,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0.05
Brazil,Dairy,Pastoral,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0.05
Brazil,Dairy,Pastoral,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0.05
Brazil,Pork,Mixed,FeedCrops,2005,CH4_AGR,Manure Management,0,0.05
Brazil,Pork,Mixed,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0.05
Brazil,Pork,Mixed,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0.05
Brazil,Pork,Mixed,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0.05
Brazil,Poultry,Mixed,FeedCrops,2005,CH4_AGR,Manure Management,0,0.05
Brazil,Poultry,Mixed,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0.05
Brazil,Poultry,Mixed,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0.05
Brazil,Poultry,Mixed,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0.05
Brazil,SheepGoat,Mixed,FeedCrops,2005,CH4_AGR,Manure Management,0,0.05
Brazil,SheepGoat,Mixed,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0.05
Brazil,SheepGoat,Mixed,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0.05
Brazil,SheepGoat,Mixed,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0.05
Brazil,SheepGoat,Pastoral,FeedCrops,2005,CH4_AGR,Manure Management,0,0.05
Brazil,SheepGoat,Pastoral,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0.05
Brazil,SheepGoat,Pastoral,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0.05
Brazil,SheepGoat,Pastoral,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0.05
Canada,Beef,Mixed,FeedCrops,2005,CH4_AGR,Manure Management,0,0
Canada,Beef,Mixed,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0
Canada,Beef,Mixed,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0
Canada,Beef,Mixed,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0
Canada,Beef,Pastoral,FeedCrops,2005,CH4_AGR,Manure Management,0,0
Canada,Beef,Pastoral,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0
Canada,Beef,Pastoral,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0
Canada,Beef,Pastoral,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0
Canada,Dairy,Mixed,FeedCrops,2005,CH4_AGR,Manure Management,0,0
Canada,Dairy,Mixed,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0
Canada,Dairy,Mixed,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0
Canada,Dairy,Mixed,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0
Canada,Dairy,Pastoral,FeedCrops,2005,CH4_AGR,Manure Management,0,0
Canada,Dairy,Pastoral,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0
Canada,Dairy,Pastoral,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0
Canada,Dairy,Pastoral,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0
Canada,Pork,Mixed,FeedCrops,2005,CH4_AGR,Manure Management,0,0
Canada,Pork,Mixed,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0
Canada,Pork,Mixed,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0
Canada,Pork,Mixed,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0
Canada,Poultry,Mixed,FeedCrops,2005,CH4_AGR,Manure Management,0,0
Canada,Poultry,Mixed,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0
Canada,Poultry,Mixed,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0
Canada,Poultry,Mixed,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0
Canada,SheepGoat,Mixed,FeedCrops,2005,CH4_AGR,Manure Management,0,0
Canada,SheepGoat,Mixed,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0
Canada,SheepGoat,Mixed,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0
Canada,SheepGoat,Mixed,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0
Canada,SheepGoat,Pastoral,FeedCrops,2005,CH4_AGR,Manure Management,0,0
Canada,SheepGoat,Pastoral,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0
Canada,SheepGoat,Pastoral,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0
Canada,SheepGoat,Pastoral,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0
Central America and Caribbean,Beef,Mixed,FeedCrops,2005,CH4_AGR,Manure Management,0,0.05
Central America and Caribbean,Beef,Mixed,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0.05
Central America and Caribbean,Beef,Mixed,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0.05
Central America and Caribbean,Beef,Mixed,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0.05
Central America and Caribbean,Beef,Pastoral,FeedCrops,2005,CH4_AGR,Manure Management,0,0.05
Central America and Caribbean,Beef,Pastoral,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0.05
Central America and Caribbean,Beef,Pastoral,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0.05
Central America and Caribbean,Beef,Pastoral,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0.05
Central America and Caribbean,Dairy,Mixed,FeedCrops,2005,CH4_AGR,Manure Management,0,0.05
Central America and Caribbean,Dairy,Mixed,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0.05
Central America and Caribbean,Dairy,Mixed,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0.05
Central America and Caribbean,Dairy,Mixed,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0.05
Central America and Caribbean,Dairy,Pastoral,FeedCrops,2005,CH4_AGR,Manure Management,0,0.05
Central America and Caribbean,Dairy,Pastoral,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0.05
Central America and Caribbean,Dairy,Pastoral,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0.05
Central America and Caribbean,Dairy,Pastoral,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0.05
Central America and Caribbean,Pork,Mixed,FeedCrops,2005,CH4_AGR,Manure Management,0,0.05
Central America and Caribbean,Pork,Mixed,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0.05
Central America and Caribbean,Pork,Mixed,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0.05
Central America and Caribbean,Pork,Mixed,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0.05
Central America and Caribbean,Poultry,Mixed,FeedCrops,2005,CH4_AGR,Manure Management,0,0.05
Central America and Caribbean,Poultry,Mixed,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0.05
Central America and Caribbean,Poultry,Mixed,Pasture_FodderGrass,2005,CH4_AGR,Manure Management,0,0.05
Central America and Caribbean,Poultry,Mixed,Scavenging_Other,2005,CH4_AGR,Manure Management,0,0.05
Central America and Caribbean,SheepGoat,Mixed,FeedCrops,2005,CH4_AGR,Manure Management,0,0.05
Central America and Caribbean,SheepGoat,Mixed,FodderHerb_Residue,2005,CH4_AGR,Manure Management,0,0.05
