INPUT_TABLE
Variable ID
ItemNameUnmgd

region,AgSupplySector,AgSupplySubsector,UnmanagedLandTechnology,year,itemName
South America_Southern,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1975,ProtectedUnmanagedForestAEZ12
South Asia,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1975,ProtectedUnmanagedForestAEZ12
Southeast Asia,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1975,ProtectedUnmanagedForestAEZ12
Argentina,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1975,ProtectedUnmanagedForestAEZ12
Colombia,UnmanagedLand,ForestFiresAEZ12,ProtectedForestFiresAEZ12,1975,ProtectedUnmanagedForestAEZ12
USA,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1975,ProtectedGrasslandAEZ12
Africa_Eastern,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1975,ProtectedGrasslandAEZ12
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1975,ProtectedGrasslandAEZ12
Brazil,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1975,ProtectedGrasslandAEZ12
Central America and Caribbean,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1975,ProtectedGrasslandAEZ12
Central Asia,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1975,ProtectedGrasslandAEZ12
China,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1975,ProtectedGrasslandAEZ12
EU-15,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1975,ProtectedGrasslandAEZ12
Europe_Non_EU,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1975,ProtectedGrasslandAEZ12
India,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1975,ProtectedGrasslandAEZ12
Japan,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1975,ProtectedGrasslandAEZ12
Mexico,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1975,ProtectedGrasslandAEZ12
Pakistan,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1975,ProtectedGrasslandAEZ12
South America_Southern,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1975,ProtectedGrasslandAEZ12
South Asia,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1975,ProtectedGrasslandAEZ12
Southeast Asia,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1975,ProtectedGrasslandAEZ12
Argentina,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1975,ProtectedGrasslandAEZ12
Colombia,UnmanagedLand,GrasslandFiresAEZ12,ProtectedGrasslandFiresAEZ12,1975,ProtectedGrasslandAEZ12
USA,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1975,ProtectedUnmanagedForestAEZ13
Canada,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1975,ProtectedUnmanagedForestAEZ13
Central Asia,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1975,ProtectedUnmanagedForestAEZ13
China,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1975,ProtectedUnmanagedForestAEZ13
EU-15,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1975,ProtectedUnmanagedForestAEZ13
European Free Trade Association,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1975,ProtectedUnmanagedForestAEZ13
India,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1975,ProtectedUnmanagedForestAEZ13
Pakistan,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1975,ProtectedUnmanagedForestAEZ13
Russia,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1975,ProtectedUnmanagedForestAEZ13
South America_Southern,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1975,ProtectedUnmanagedForestAEZ13
South Asia,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1975,ProtectedUnmanagedForestAEZ13
Argentina,UnmanagedLand,ForestFiresAEZ13,ProtectedForestFiresAEZ13,1975,ProtectedUnmanagedForestAEZ13
USA,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1975,ProtectedGrasslandAEZ13
Canada,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1975,ProtectedGrasslandAEZ13
Central Asia,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1975,ProtectedGrasslandAEZ13
China,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1975,ProtectedGrasslandAEZ13
EU-15,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1975,ProtectedGrasslandAEZ13
European Free Trade Association,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1975,ProtectedGrasslandAEZ13
India,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1975,ProtectedGrasslandAEZ13
Pakistan,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1975,ProtectedGrasslandAEZ13
Russia,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1975,ProtectedGrasslandAEZ13
South America_Southern,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1975,ProtectedGrasslandAEZ13
South Asia,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1975,ProtectedGrasslandAEZ13
Argentina,UnmanagedLand,GrasslandFiresAEZ13,ProtectedGrasslandFiresAEZ13,1975,ProtectedGrasslandAEZ13
USA,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1975,ProtectedUnmanagedForestAEZ14
Canada,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1975,ProtectedUnmanagedForestAEZ14
Central Asia,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1975,ProtectedUnmanagedForestAEZ14
China,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1975,ProtectedUnmanagedForestAEZ14
EU-15,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1975,ProtectedUnmanagedForestAEZ14
Europe_Non_EU,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1975,ProtectedUnmanagedForestAEZ14
European Free Trade Association,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1975,ProtectedUnmanagedForestAEZ14
India,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1975,ProtectedUnmanagedForestAEZ14
Pakistan,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1975,ProtectedUnmanagedForestAEZ14
Russia,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1975,ProtectedUnmanagedForestAEZ14
South America_Southern,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1975,ProtectedUnmanagedForestAEZ14
South Asia,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1975,ProtectedUnmanagedForestAEZ14
Argentina,UnmanagedLand,ForestFiresAEZ14,ProtectedForestFiresAEZ14,1975,ProtectedUnmanagedForestAEZ14
USA,UnmanagedLand,GrasslandFiresAEZ14,ProtectedGrasslandFiresAEZ14,1975,ProtectedGrasslandAEZ14
Canada,UnmanagedLand,GrasslandFiresAEZ14,ProtectedGrasslandFiresAEZ14,1975,ProtectedGrasslandAEZ14
Central Asia,UnmanagedLand,GrasslandFiresAEZ14,ProtectedGrasslandFiresAEZ14,1975,ProtectedGrasslandAEZ14
China,UnmanagedLand,GrasslandFiresAEZ14,ProtectedGrasslandFiresAEZ14,1975,ProtectedGrasslandAEZ14
EU-15,UnmanagedLand,GrasslandFiresAEZ14,ProtectedGrasslandFiresAEZ14,1975,ProtectedGrasslandAEZ14
Europe_Non_EU,UnmanagedLand,GrasslandFiresAEZ14,ProtectedGrasslandFiresAEZ14,1975,ProtectedGrasslandAEZ14
European Free Trade Association,UnmanagedLand,GrasslandFiresAEZ14,ProtectedGrasslandFiresAEZ14,1975,ProtectedGrasslandAEZ14
India,UnmanagedLand,GrasslandFiresAEZ14,ProtectedGrasslandFiresAEZ14,1975,ProtectedGrasslandAEZ14
Pakistan,UnmanagedLand,GrasslandFiresAEZ14,ProtectedGrasslandFiresAEZ14,1975,ProtectedGrasslandAEZ14
Russia,UnmanagedLand,GrasslandFiresAEZ14,ProtectedGrasslandFiresAEZ14,1975,ProtectedGrasslandAEZ14
South America_Southern,UnmanagedLand,GrasslandFiresAEZ14,ProtectedGrasslandFiresAEZ14,1975,ProtectedGrasslandAEZ14
South Asia,UnmanagedLand,GrasslandFiresAEZ14,ProtectedGrasslandFiresAEZ14,1975,ProtectedGrasslandAEZ14
Argentina,UnmanagedLand,GrasslandFiresAEZ14,ProtectedGrasslandFiresAEZ14,1975,ProtectedGrasslandAEZ14
USA,UnmanagedLand,ForestFiresAEZ15,ProtectedForestFiresAEZ15,1975,ProtectedUnmanagedForestAEZ15
Australia_NZ,UnmanagedLand,ForestFiresAEZ15,ProtectedForestFiresAEZ15,1975,ProtectedUnmanagedForestAEZ15
Canada,UnmanagedLand,ForestFiresAEZ15,ProtectedForestFiresAEZ15,1975,ProtectedUnmanagedForestAEZ15
Central Asia,UnmanagedLand,ForestFiresAEZ15,ProtectedForestFiresAEZ15,1975,ProtectedUnmanagedForestAEZ15
China,UnmanagedLand,ForestFiresAEZ15,ProtectedForestFiresAEZ15,1975,ProtectedUnmanagedForestAEZ15
EU-12,UnmanagedLand,ForestFiresAEZ15,ProtectedForestFiresAEZ15,1975,ProtectedUnmanagedForestAEZ15
EU-15,UnmanagedLand,ForestFiresAEZ15,ProtectedForestFiresAEZ15,1975,ProtectedUnmanagedForestAEZ15
Europe_Non_EU,UnmanagedLand,ForestFiresAEZ15,ProtectedForestFiresAEZ15,1975,ProtectedUnmanagedForestAEZ15
European Free Trade Association,UnmanagedLand,ForestFiresAEZ15,ProtectedForestFiresAEZ15,1975,ProtectedUnmanagedForestAEZ15
India,UnmanagedLand,ForestFiresAEZ15,ProtectedForestFiresAEZ15,1975,ProtectedUnmanagedForestAEZ15
Japan,UnmanagedLand,ForestFiresAEZ15,ProtectedForestFiresAEZ15,1975,ProtectedUnmanagedForestAEZ15
Russia,UnmanagedLand,ForestFiresAEZ15,ProtectedForestFiresAEZ15,1975,ProtectedUnmanagedForestAEZ15
South America_Southern,UnmanagedLand,ForestFiresAEZ15,ProtectedForestFiresAEZ15,1975,ProtectedUnmanagedForestAEZ15
South Asia,UnmanagedLand,ForestFiresAEZ15,ProtectedForestFiresAEZ15,1975,ProtectedUnmanagedForestAEZ15
Southeast Asia,UnmanagedLand,ForestFiresAEZ15,ProtectedForestFiresAEZ15,1975,ProtectedUnmanagedForestAEZ15
Argentina,UnmanagedLand,ForestFiresAEZ15,ProtectedForestFiresAEZ15,1975,ProtectedUnmanagedForestAEZ15
USA,UnmanagedLand,GrasslandFiresAEZ15,ProtectedGrasslandFiresAEZ15,1975,ProtectedGrasslandAEZ15
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ15,ProtectedGrasslandFiresAEZ15,1975,ProtectedGrasslandAEZ15
Canada,UnmanagedLand,GrasslandFiresAEZ15,ProtectedGrasslandFiresAEZ15,1975,ProtectedGrasslandAEZ15
Central Asia,UnmanagedLand,GrasslandFiresAEZ15,ProtectedGrasslandFiresAEZ15,1975,ProtectedGrasslandAEZ15
China,UnmanagedLand,GrasslandFiresAEZ15,ProtectedGrasslandFiresAEZ15,1975,ProtectedGrasslandAEZ15
EU-12,UnmanagedLand,GrasslandFiresAEZ15,ProtectedGrasslandFiresAEZ15,1975,ProtectedGrasslandAEZ15
EU-15,UnmanagedLand,GrasslandFiresAEZ15,ProtectedGrasslandFiresAEZ15,1975,ProtectedGrasslandAEZ15
Europe_Non_EU,UnmanagedLand,GrasslandFiresAEZ15,ProtectedGrasslandFiresAEZ15,1975,ProtectedGrasslandAEZ15
European Free Trade Association,UnmanagedLand,GrasslandFiresAEZ15,ProtectedGrasslandFiresAEZ15,1975,ProtectedGrasslandAEZ15
India,UnmanagedLand,GrasslandFiresAEZ15,ProtectedGrasslandFiresAEZ15,1975,ProtectedGrasslandAEZ15
Japan,UnmanagedLand,GrasslandFiresAEZ15,ProtectedGrasslandFiresAEZ15,1975,ProtectedGrasslandAEZ15
Russia,UnmanagedLand,GrasslandFiresAEZ15,ProtectedGrasslandFiresAEZ15,1975,ProtectedGrasslandAEZ15
South America_Southern,UnmanagedLand,GrasslandFiresAEZ15,ProtectedGrasslandFiresAEZ15,1975,ProtectedGrasslandAEZ15
South Asia,UnmanagedLand,GrasslandFiresAEZ15,ProtectedGrasslandFiresAEZ15,1975,ProtectedGrasslandAEZ15
Southeast Asia,UnmanagedLand,GrasslandFiresAEZ15,ProtectedGrasslandFiresAEZ15,1975,ProtectedGrasslandAEZ15
Argentina,UnmanagedLand,GrasslandFiresAEZ15,ProtectedGrasslandFiresAEZ15,1975,ProtectedGrasslandAEZ15
USA,UnmanagedLand,ForestFiresAEZ16,ProtectedForestFiresAEZ16,1975,ProtectedUnmanagedForestAEZ16
Australia_NZ,UnmanagedLand,ForestFiresAEZ16,ProtectedForestFiresAEZ16,1975,ProtectedUnmanagedForestAEZ16
Canada,UnmanagedLand,ForestFiresAEZ16,ProtectedForestFiresAEZ16,1975,ProtectedUnmanagedForestAEZ16
Central Asia,UnmanagedLand,ForestFiresAEZ16,ProtectedForestFiresAEZ16,1975,ProtectedUnmanagedForestAEZ16
China,UnmanagedLand,ForestFiresAEZ16,ProtectedForestFiresAEZ16,1975,ProtectedUnmanagedForestAEZ16
EU-12,UnmanagedLand,ForestFiresAEZ16,ProtectedForestFiresAEZ16,1975,ProtectedUnmanagedForestAEZ16
EU-15,UnmanagedLand,ForestFiresAEZ16,ProtectedForestFiresAEZ16,1975,ProtectedUnmanagedForestAEZ16
Europe_Eastern,UnmanagedLand,ForestFiresAEZ16,ProtectedForestFiresAEZ16,1975,ProtectedUnmanagedForestAEZ16
Europe_Non_EU,UnmanagedLand,ForestFiresAEZ16,ProtectedForestFiresAEZ16,1975,ProtectedUnmanagedForestAEZ16
European Free Trade Association,UnmanagedLand,ForestFiresAEZ16,ProtectedForestFiresAEZ16,1975,ProtectedUnmanagedForestAEZ16
India,UnmanagedLand,ForestFiresAEZ16,ProtectedForestFiresAEZ16,1975,ProtectedUnmanagedForestAEZ16
Russia,UnmanagedLand,ForestFiresAEZ16,ProtectedForestFiresAEZ16,1975,ProtectedUnmanagedForestAEZ16
South America_Southern,UnmanagedLand,ForestFiresAEZ16,ProtectedForestFiresAEZ16,1975,ProtectedUnmanagedForestAEZ16
South Asia,UnmanagedLand,ForestFiresAEZ16,ProtectedForestFiresAEZ16,1975,ProtectedUnmanagedForestAEZ16
Southeast Asia,UnmanagedLand,ForestFiresAEZ16,ProtectedForestFiresAEZ16,1975,ProtectedUnmanagedForestAEZ16
Argentina,UnmanagedLand,ForestFiresAEZ16,ProtectedForestFiresAEZ16,1975,ProtectedUnmanagedForestAEZ16
USA,UnmanagedLand,GrasslandFiresAEZ16,ProtectedGrasslandFiresAEZ16,1975,ProtectedGrasslandAEZ16
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ16,ProtectedGrasslandFiresAEZ16,1975,ProtectedGrasslandAEZ16
Canada,UnmanagedLand,GrasslandFiresAEZ16,ProtectedGrasslandFiresAEZ16,1975,ProtectedGrasslandAEZ16
Central Asia,UnmanagedLand,GrasslandFiresAEZ16,ProtectedGrasslandFiresAEZ16,1975,ProtectedGrasslandAEZ16
China,UnmanagedLand,GrasslandFiresAEZ16,ProtectedGrasslandFiresAEZ16,1975,ProtectedGrasslandAEZ16
EU-12,UnmanagedLand,GrasslandFiresAEZ16,ProtectedGrasslandFiresAEZ16,1975,ProtectedGrasslandAEZ16
EU-15,UnmanagedLand,GrasslandFiresAEZ16,ProtectedGrasslandFiresAEZ16,1975,ProtectedGrasslandAEZ16
Europe_Eastern,UnmanagedLand,GrasslandFiresAEZ16,ProtectedGrasslandFiresAEZ16,1975,ProtectedGrasslandAEZ16
Europe_Non_EU,UnmanagedLand,GrasslandFiresAEZ16,ProtectedGrasslandFiresAEZ16,1975,ProtectedGrasslandAEZ16
European Free Trade Association,UnmanagedLand,GrasslandFiresAEZ16,ProtectedGrasslandFiresAEZ16,1975,ProtectedGrasslandAEZ16
India,UnmanagedLand,GrasslandFiresAEZ16,ProtectedGrasslandFiresAEZ16,1975,ProtectedGrasslandAEZ16
Russia,UnmanagedLand,GrasslandFiresAEZ16,ProtectedGrasslandFiresAEZ16,1975,ProtectedGrasslandAEZ16
South America_Southern,UnmanagedLand,GrasslandFiresAEZ16,ProtectedGrasslandFiresAEZ16,1975,ProtectedGrasslandAEZ16
South Asia,UnmanagedLand,GrasslandFiresAEZ16,ProtectedGrasslandFiresAEZ16,1975,ProtectedGrasslandAEZ16
Southeast Asia,UnmanagedLand,GrasslandFiresAEZ16,ProtectedGrasslandFiresAEZ16,1975,ProtectedGrasslandAEZ16
Argentina,UnmanagedLand,GrasslandFiresAEZ16,ProtectedGrasslandFiresAEZ16,1975,ProtectedGrasslandAEZ16
Australia_NZ,UnmanagedLand,ForestFiresAEZ17,ProtectedForestFiresAEZ17,1975,ProtectedUnmanagedForestAEZ17
China,UnmanagedLand,ForestFiresAEZ17,ProtectedForestFiresAEZ17,1975,ProtectedUnmanagedForestAEZ17
South America_Southern,UnmanagedLand,ForestFiresAEZ17,ProtectedForestFiresAEZ17,1975,ProtectedUnmanagedForestAEZ17
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ17,ProtectedGrasslandFiresAEZ17,1975,ProtectedGrasslandAEZ17
China,UnmanagedLand,GrasslandFiresAEZ17,ProtectedGrasslandFiresAEZ17,1975,ProtectedGrasslandAEZ17
South America_Southern,UnmanagedLand,GrasslandFiresAEZ17,ProtectedGrasslandFiresAEZ17,1975,ProtectedGrasslandAEZ17
South America_Southern,UnmanagedLand,ForestFiresAEZ18,ProtectedForestFiresAEZ18,1975,ProtectedUnmanagedForestAEZ18
South America_Southern,UnmanagedLand,GrasslandFiresAEZ18,ProtectedGrasslandFiresAEZ18,1975,ProtectedGrasslandAEZ18
Africa_Eastern,UnmanagedLand,ForestFiresAEZ01,ProtectedForestFiresAEZ01,1990,ProtectedUnmanagedForestAEZ01
Africa_Northern,UnmanagedLand,ForestFiresAEZ01,ProtectedForestFiresAEZ01,1990,ProtectedUnmanagedForestAEZ01
Africa_Southern,UnmanagedLand,ForestFiresAEZ01,ProtectedForestFiresAEZ01,1990,ProtectedUnmanagedForestAEZ01
Africa_Western,UnmanagedLand,ForestFiresAEZ01,ProtectedForestFiresAEZ01,1990,ProtectedUnmanagedForestAEZ01
Australia_NZ,UnmanagedLand,ForestFiresAEZ01,ProtectedForestFiresAEZ01,1990,ProtectedUnmanagedForestAEZ01
Brazil,UnmanagedLand,ForestFiresAEZ01,ProtectedForestFiresAEZ01,1990,ProtectedUnmanagedForestAEZ01
India,UnmanagedLand,ForestFiresAEZ01,ProtectedForestFiresAEZ01,1990,ProtectedUnmanagedForestAEZ01
Mexico,UnmanagedLand,ForestFiresAEZ01,ProtectedForestFiresAEZ01,1990,ProtectedUnmanagedForestAEZ01
Middle East,UnmanagedLand,ForestFiresAEZ01,ProtectedForestFiresAEZ01,1990,ProtectedUnmanagedForestAEZ01
Pakistan,UnmanagedLand,ForestFiresAEZ01,ProtectedForestFiresAEZ01,1990,ProtectedUnmanagedForestAEZ01
South Africa,UnmanagedLand,ForestFiresAEZ01,ProtectedForestFiresAEZ01,1990,ProtectedUnmanagedForestAEZ01
South America_Northern,UnmanagedLand,ForestFiresAEZ01,ProtectedForestFiresAEZ01,1990,ProtectedUnmanagedForestAEZ01
South America_Southern,UnmanagedLand,ForestFiresAEZ01,ProtectedForestFiresAEZ01,1990,ProtectedUnmanagedForestAEZ01
Africa_Eastern,UnmanagedLand,GrasslandFiresAEZ01,ProtectedGrasslandFiresAEZ01,1990,ProtectedGrasslandAEZ01
Africa_Northern,UnmanagedLand,GrasslandFiresAEZ01,ProtectedGrasslandFiresAEZ01,1990,ProtectedGrasslandAEZ01
Africa_Southern,UnmanagedLand,GrasslandFiresAEZ01,ProtectedGrasslandFiresAEZ01,1990,ProtectedGrasslandAEZ01
Africa_Western,UnmanagedLand,GrasslandFiresAEZ01,ProtectedGrasslandFiresAEZ01,1990,ProtectedGrasslandAEZ01
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ01,ProtectedGrasslandFiresAEZ01,1990,ProtectedGrasslandAEZ01
Brazil,UnmanagedLand,GrasslandFiresAEZ01,ProtectedGrasslandFiresAEZ01,1990,ProtectedGrasslandAEZ01
India,UnmanagedLand,GrasslandFiresAEZ01,ProtectedGrasslandFiresAEZ01,1990,ProtectedGrasslandAEZ01
Mexico,UnmanagedLand,GrasslandFiresAEZ01,ProtectedGrasslandFiresAEZ01,1990,ProtectedGrasslandAEZ01
Middle East,UnmanagedLand,GrasslandFiresAEZ01,ProtectedGrasslandFiresAEZ01,1990,ProtectedGrasslandAEZ01
Pakistan,UnmanagedLand,GrasslandFiresAEZ01,ProtectedGrasslandFiresAEZ01,1990,ProtectedGrasslandAEZ01
South Africa,UnmanagedLand,GrasslandFiresAEZ01,ProtectedGrasslandFiresAEZ01,1990,ProtectedGrasslandAEZ01
South America_Northern,UnmanagedLand,GrasslandFiresAEZ01,ProtectedGrasslandFiresAEZ01,1990,ProtectedGrasslandAEZ01
South America_Southern,UnmanagedLand,GrasslandFiresAEZ01,ProtectedGrasslandFiresAEZ01,1990,ProtectedGrasslandAEZ01
Africa_Eastern,UnmanagedLand,ForestFiresAEZ02,ProtectedForestFiresAEZ02,1990,ProtectedUnmanagedForestAEZ02
Africa_Northern,UnmanagedLand,ForestFiresAEZ02,ProtectedForestFiresAEZ02,1990,ProtectedUnmanagedForestAEZ02
Africa_Southern,UnmanagedLand,ForestFiresAEZ02,ProtectedForestFiresAEZ02,1990,ProtectedUnmanagedForestAEZ02
Africa_Western,UnmanagedLand,ForestFiresAEZ02,ProtectedForestFiresAEZ02,1990,ProtectedUnmanagedForestAEZ02
Australia_NZ,UnmanagedLand,ForestFiresAEZ02,ProtectedForestFiresAEZ02,1990,ProtectedUnmanagedForestAEZ02
Brazil,UnmanagedLand,ForestFiresAEZ02,ProtectedForestFiresAEZ02,1990,ProtectedUnmanagedForestAEZ02
India,UnmanagedLand,ForestFiresAEZ02,ProtectedForestFiresAEZ02,1990,ProtectedUnmanagedForestAEZ02
Mexico,UnmanagedLand,ForestFiresAEZ02,ProtectedForestFiresAEZ02,1990,ProtectedUnmanagedForestAEZ02
Middle East,UnmanagedLand,ForestFiresAEZ02,ProtectedForestFiresAEZ02,1990,ProtectedUnmanagedForestAEZ02
South Africa,UnmanagedLand,ForestFiresAEZ02,ProtectedForestFiresAEZ02,1990,ProtectedUnmanagedForestAEZ02
South America_Northern,UnmanagedLand,ForestFiresAEZ02,ProtectedForestFiresAEZ02,1990,ProtectedUnmanagedForestAEZ02
South America_Southern,UnmanagedLand,ForestFiresAEZ02,ProtectedForestFiresAEZ02,1990,ProtectedUnmanagedForestAEZ02
Colombia,UnmanagedLand,ForestFiresAEZ02,ProtectedForestFiresAEZ02,1990,ProtectedUnmanagedForestAEZ02
Africa_Eastern,UnmanagedLand,GrasslandFiresAEZ02,ProtectedGrasslandFiresAEZ02,1990,ProtectedGrasslandAEZ02
Africa_Northern,UnmanagedLand,GrasslandFiresAEZ02,ProtectedGrasslandFiresAEZ02,1990,ProtectedGrasslandAEZ02
Africa_Southern,UnmanagedLand,GrasslandFiresAEZ02,ProtectedGrasslandFiresAEZ02,1990,ProtectedGrasslandAEZ02
Africa_Western,UnmanagedLand,GrasslandFiresAEZ02,ProtectedGrasslandFiresAEZ02,1990,ProtectedGrasslandAEZ02
Australia_NZ,UnmanagedLand,GrasslandFiresAEZ02,ProtectedGrasslandFiresAEZ02,1990,ProtectedGrasslandAEZ02
Brazil,UnmanagedLand,GrasslandFiresAEZ02,ProtectedGrasslandFiresAEZ02,1990,ProtectedGrasslandAEZ02
India,UnmanagedLand,GrasslandFiresAEZ02,ProtectedGrasslandFiresAEZ02,1990,ProtectedGrasslandAEZ02
Mexico,UnmanagedLand,GrasslandFiresAEZ02,ProtectedGrasslandFiresAEZ02,1990,ProtectedGrasslandAEZ02
Middle East,UnmanagedLand,GrasslandFiresAEZ02,ProtectedGrasslandFiresAEZ02,1990,ProtectedGrasslandAEZ02
South Africa,UnmanagedLand,GrasslandFiresAEZ02,ProtectedGrasslandFiresAEZ02,1990,ProtectedGrasslandAEZ02
South America_Northern,UnmanagedLand,GrasslandFiresAEZ02,ProtectedGrasslandFiresAEZ02,1990,ProtectedGrasslandAEZ02
South America_Southern,UnmanagedLand,GrasslandFiresAEZ02,ProtectedGrasslandFiresAEZ02,1990,ProtectedGrasslandAEZ02
Colombia,UnmanagedLand,GrasslandFiresAEZ02,ProtectedGrasslandFiresAEZ02,1990,ProtectedGrasslandAEZ02
Africa_Eastern,UnmanagedLand,ForestFiresAEZ03,ProtectedForestFiresAEZ03,1990,ProtectedUnmanagedForestAEZ03
Africa_Northern,UnmanagedLand,ForestFiresAEZ03,ProtectedForestFiresAEZ03,1990,ProtectedUnmanagedForestAEZ03
Africa_Southern,UnmanagedLand,ForestFiresAEZ03,ProtectedForestFiresAEZ03,1990,ProtectedUnmanagedForestAEZ03
Africa_Western,UnmanagedLand,ForestFiresAEZ03,ProtectedForestFiresAEZ03,1990,ProtectedUnmanagedForestAEZ03
Australia_NZ,UnmanagedLand,ForestFiresAEZ03,ProtectedForestFiresAEZ03,1990,ProtectedUnmanagedForestAEZ03
Brazil,UnmanagedLand,ForestFiresAEZ03,ProtectedForestFiresAEZ03,1990,ProtectedUnmanagedForestAEZ03
India,UnmanagedLand,ForestFiresAEZ03,ProtectedForestFiresAEZ03,1990,ProtectedUnmanagedForestAEZ03
Mexico,UnmanagedLand,ForestFiresAEZ03,ProtectedForestFiresAEZ03,1990,ProtectedUnmanagedForestAEZ03
Middle East,UnmanagedLand,ForestFiresAEZ03,ProtectedForestFiresAEZ03,1990,ProtectedUnmanagedForestAEZ03
South Africa,UnmanagedLand,ForestFiresAEZ03,ProtectedForestFiresAEZ03,1990,ProtectedUnmanagedForestAEZ03
South America_Northern,UnmanagedLand,ForestFiresAEZ03,ProtectedForestFiresAEZ03,1990,ProtectedUnmanagedForestAEZ03
South America_Southern,UnmanagedLand,ForestFiresAEZ03,ProtectedForestFiresAEZ03,1990,ProtectedUnmanagedForestAEZ03
South Asia,UnmanagedLand,ForestFiresAEZ03,ProtectedForestFiresAEZ03,1990,ProtectedUnmanagedForestAEZ03
Colombia,UnmanagedLand,ForestFiresAEZ03,ProtectedForestFiresAEZ03,1990,ProtectedUnmanagedForestAEZ03
Africa_Eastern,UnmanagedLand,GrasslandFiresAEZ03,ProtectedGrasslandFiresAEZ03,1990,ProtectedGrasslandAEZ03
