INPUT_TABLE
Variable ID
InputEmFactUnmgd

region,AgSupplySector,AgSupplySubsector,UnmanagedLandTechnology,year,Non.CO2,emiss.coef
Africa_Western,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1990,BC,2.57683990639585e-05
Africa_Western,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1990,OC,0.000214764908151856
Australia_NZ,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1990,BC,9.10188463005713e-05
Australia_NZ,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1990,OC,0.000751738755981661
Brazil,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1990,BC,5.15543274831664e-05
Brazil,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1990,OC,0.000428035680805916
Central America and Caribbean,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1990,BC,1.58944365106548e-06
Central America and Caribbean,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1990,OC,1.69613402513375e-05
China,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1990,BC,7.22140183950169e-06
China,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1990,OC,9.98095518099052e-05
India,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1990,BC,2.69442558086237e-05
India,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1990,OC,0.000256821949462256
Indonesia,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1990,BC,0.000237033402725924
Indonesia,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1990,OC,0.00291743595785171
Mexico,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1990,BC,6.76050826482478e-05
Mexico,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1990,OC,0.000641736550006663
South Africa,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1990,BC,8.33270923161181e-07
South Africa,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1990,OC,6.87779226920934e-06
South America_Northern,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1990,BC,9.90236286796494e-06
South America_Northern,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1990,OC,8.44149454572653e-05
South America_Southern,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1990,BC,1.09057822039815e-06
South America_Southern,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1990,OC,1.0735719112433e-05
South Asia,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1990,BC,0
South Asia,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1990,OC,0
Southeast Asia,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1990,BC,4.64120738814233e-05
Southeast Asia,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1990,OC,0.000385081609240028
Colombia,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1990,BC,8.01347138098669e-06
Colombia,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,1990,OC,6.85094131563207e-05
Africa_Eastern,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,BC,0
Africa_Eastern,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,OC,0
Africa_Southern,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,BC,3.91369434855381e-06
Africa_Southern,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,OC,3.23035093152346e-05
Africa_Western,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,BC,2.57683990639585e-05
Africa_Western,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,OC,0.000214764908151856
Australia_NZ,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,BC,9.10188463005713e-05
Australia_NZ,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,OC,0.000751738755981661
Brazil,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,BC,5.15543274831664e-05
Brazil,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,OC,0.000428035680805916
Central America and Caribbean,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,BC,1.58944365106548e-06
Central America and Caribbean,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,OC,1.69613402513375e-05
China,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,BC,7.22140183950169e-06
China,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,OC,9.98095518099052e-05
India,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,BC,2.69442558086237e-05
India,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,OC,0.000256821949462256
Indonesia,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,BC,0.000237033402725924
Indonesia,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,OC,0.00291743595785171
Mexico,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,BC,6.76050826482478e-05
Mexico,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,OC,0.000641736550006663
South Africa,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,BC,8.33270923161181e-07
South Africa,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,OC,6.87779226920934e-06
South America_Northern,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,BC,9.90236286796494e-06
South America_Northern,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,OC,8.44149454572653e-05
South America_Southern,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,BC,1.09057822039815e-06
South America_Southern,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,OC,1.0735719112433e-05
South Asia,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,BC,0
South Asia,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,OC,0
Southeast Asia,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,BC,4.64120738814233e-05
Southeast Asia,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,OC,0.000385081609240028
Colombia,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,BC,8.01347138098669e-06
Colombia,UnmanagedLand,ForestFiresAEZ06,ProtectedForestFiresAEZ06,2005,OC,6.85094131563207e-05
USA,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,BC,5.01875215439586e-06
USA,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,OC,8.53923150480332e-05
Africa_Eastern,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,BC,0
Africa_Eastern,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,OC,0
Africa_Northern,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,BC,0
Africa_Northern,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,OC,0
Africa_Southern,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,BC,3.91369434855381e-06
Africa_Southern,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,OC,3.23035093152346e-05
Africa_Western,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,BC,2.57683990639585e-05
Africa_Western,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,OC,0.000214764908151856
Australia_NZ,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,BC,9.10188463005713e-05
Australia_NZ,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,OC,0.000751738755981661
Canada,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,BC,5.87026365320541e-06
Canada,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,OC,0.000104097834233829
Central Asia,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,BC,2.12097844094847e-06
Central Asia,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,OC,3.44658955439642e-05
China,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,BC,7.22140183950169e-06
China,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,OC,9.98095518099052e-05
Europe_Non_EU,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,BC,3.10122227419192e-08
Europe_Non_EU,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,OC,5.039486367759e-07
India,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,BC,2.69442558086237e-05
India,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,OC,0.000256821949462256
Mexico,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,BC,6.76050826482478e-05
Mexico,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,OC,0.000641736550006663
Middle East,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,BC,0
Middle East,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,OC,0
Pakistan,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,BC,0
Pakistan,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,OC,0
Russia,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,BC,1.40576301053597e-05
Russia,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,OC,0.000250766571104662
South Africa,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,BC,8.33270923161181e-07
South Africa,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,OC,6.87779226920934e-06
South America_Southern,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,BC,1.09057822039815e-06
South America_Southern,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,OC,1.0735719112433e-05
South Asia,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,BC,0
South Asia,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,OC,0
Argentina,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,BC,2.05686709630264e-05
Argentina,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1975,OC,0.000284799809725873
USA,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,BC,5.01875215439586e-06
USA,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,OC,8.53923150480332e-05
Africa_Eastern,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,BC,0
Africa_Eastern,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,OC,0
Africa_Northern,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,BC,0
Africa_Northern,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,OC,0
Africa_Southern,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,BC,3.91369434855381e-06
Africa_Southern,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,OC,3.23035093152346e-05
Africa_Western,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,BC,2.57683990639585e-05
Africa_Western,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,OC,0.000214764908151856
Australia_NZ,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,BC,9.10188463005713e-05
Australia_NZ,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,OC,0.000751738755981661
Canada,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,BC,5.87026365320541e-06
Canada,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,OC,0.000104097834233829
Central Asia,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,BC,2.12097844094847e-06
Central Asia,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,OC,3.44658955439642e-05
China,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,BC,7.22140183950169e-06
China,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,OC,9.98095518099052e-05
Europe_Non_EU,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,BC,3.10122227419192e-08
Europe_Non_EU,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,OC,5.039486367759e-07
India,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,BC,2.69442558086237e-05
India,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,OC,0.000256821949462256
Mexico,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,BC,6.76050826482478e-05
Mexico,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,OC,0.000641736550006663
Middle East,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,BC,0
Middle East,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,OC,0
Pakistan,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,BC,0
Pakistan,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,OC,0
Russia,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,BC,1.40576301053597e-05
Russia,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,OC,0.000250766571104662
South Africa,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,BC,8.33270923161181e-07
South Africa,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,OC,6.87779226920934e-06
South America_Southern,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,BC,1.09057822039815e-06
South America_Southern,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,OC,1.0735719112433e-05
South Asia,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,BC,0
South Asia,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,OC,0
Argentina,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,BC,2.05686709630264e-05
Argentina,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,1990,OC,0.000284799809725873
USA,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,BC,5.01875215439586e-06
USA,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,OC,8.53923150480332e-05
Africa_Eastern,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,BC,0
Africa_Eastern,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,OC,0
Africa_Northern,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,BC,0
Africa_Northern,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,OC,0
Africa_Southern,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,BC,3.91369434855381e-06
Africa_Southern,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,OC,3.23035093152346e-05
Africa_Western,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,BC,2.57683990639585e-05
Africa_Western,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,OC,0.000214764908151856
Australia_NZ,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,BC,9.10188463005713e-05
Australia_NZ,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,OC,0.000751738755981661
Canada,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,BC,5.87026365320541e-06
Canada,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,OC,0.000104097834233829
Central Asia,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,BC,2.12097844094847e-06
Central Asia,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,OC,3.44658955439642e-05
China,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,BC,7.22140183950169e-06
China,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,OC,9.98095518099052e-05
Europe_Non_EU,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,BC,3.10122227419192e-08
Europe_Non_EU,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,OC,5.039486367759e-07
India,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,BC,2.69442558086237e-05
India,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,OC,0.000256821949462256
Mexico,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,BC,6.76050826482478e-05
Mexico,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,OC,0.000641736550006663
Middle East,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,BC,0
Middle East,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,OC,0
Pakistan,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,BC,0
Pakistan,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,OC,0
Russia,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,BC,1.40576301053597e-05
Russia,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,OC,0.000250766571104662
South Africa,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,BC,8.33270923161181e-07
South Africa,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,OC,6.87779226920934e-06
South America_Southern,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,BC,1.09057822039815e-06
South America_Southern,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,OC,1.0735719112433e-05
South Asia,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,BC,0
South Asia,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,OC,0
Argentina,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,BC,2.05686709630264e-05
Argentina,UnmanagedLand,ForestFiresAEZ07,ProtectedForestFiresAEZ07,2005,OC,0.000284799809725873
USA,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,BC,5.01875215439586e-06
USA,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,OC,8.53923150480332e-05
Africa_Eastern,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,BC,0
Africa_Eastern,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,OC,0
Africa_Northern,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,BC,0
Africa_Northern,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,OC,0
Africa_Southern,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,BC,3.91369434855381e-06
Africa_Southern,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,OC,3.23035093152346e-05
Australia_NZ,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,BC,9.10188463005713e-05
Australia_NZ,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,OC,0.000751738755981661
Canada,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,BC,5.87026365320541e-06
Canada,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,OC,0.000104097834233829
Central Asia,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,BC,2.12097844094847e-06
Central Asia,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,OC,3.44658955439642e-05
China,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,BC,7.22140183950169e-06
China,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,OC,9.98095518099052e-05
EU-12,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,BC,1.11922420914543e-06
EU-12,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,OC,1.81873956743342e-05
EU-15,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,BC,0
EU-15,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,OC,0
Europe_Eastern,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,BC,4.56920331926713e-06
Europe_Eastern,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,OC,7.42495543409517e-05
Europe_Non_EU,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,BC,3.10122227419192e-08
Europe_Non_EU,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,OC,5.039486367759e-07
India,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,BC,2.69442558086237e-05
India,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,OC,0.000256821949462256
Mexico,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,BC,6.76050826482478e-05
Mexico,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,OC,0.000641736550006663
Middle East,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,BC,0
Middle East,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,OC,0
Pakistan,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,BC,0
Pakistan,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,OC,0
Russia,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,BC,1.40576301053597e-05
Russia,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,OC,0.000250766571104662
South Africa,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,BC,8.33270923161181e-07
South Africa,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,OC,6.87779226920934e-06
South America_Southern,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,BC,1.09057822039815e-06
South America_Southern,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,OC,1.0735719112433e-05
South Asia,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,BC,0
South Asia,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,OC,0
Argentina,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,BC,2.05686709630264e-05
Argentina,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1975,OC,0.000284799809725873
USA,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1990,BC,5.01875215439586e-06
USA,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1990,OC,8.53923150480332e-05
Africa_Eastern,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1990,BC,0
Africa_Eastern,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1990,OC,0
Africa_Northern,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1990,BC,0
Africa_Northern,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1990,OC,0
Africa_Southern,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1990,BC,3.91369434855381e-06
Africa_Southern,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1990,OC,3.23035093152346e-05
Australia_NZ,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1990,BC,9.10188463005713e-05
Australia_NZ,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1990,OC,0.000751738755981661
Canada,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1990,BC,5.87026365320541e-06
Canada,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1990,OC,0.000104097834233829
Central Asia,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1990,BC,2.12097844094847e-06
Central Asia,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1990,OC,3.44658955439642e-05
China,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1990,BC,7.22140183950169e-06
China,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1990,OC,9.98095518099052e-05
EU-12,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1990,BC,1.11922420914543e-06
EU-12,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1990,OC,1.81873956743342e-05
EU-15,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1990,BC,0
EU-15,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1990,OC,0
Europe_Eastern,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1990,BC,4.56920331926713e-06
Europe_Eastern,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1990,OC,7.42495543409517e-05
Europe_Non_EU,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1990,BC,3.10122227419192e-08
Europe_Non_EU,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1990,OC,5.039486367759e-07
India,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1990,BC,2.69442558086237e-05
India,UnmanagedLand,ForestFiresAEZ08,ProtectedForestFiresAEZ08,1990,OC,0.000256821949462256
