INPUT_TABLE
Variable ID
OutputEmissionsAg

region,AgSupplySector,AgSupplySubsector,AgProductionTechnology,year,Non.CO2,input.emissions
Africa_Eastern,Root_Tuber,Root_TuberAEZ06,Root_TuberAEZ06,1990,NH3_AGR,0.0046879
Africa_Eastern,Root_Tuber,Root_TuberAEZ07,Root_TuberAEZ07,1990,NH3_AGR,1e-06
Africa_Eastern,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,1990,NH3_AGR,4.96e-05
Africa_Eastern,Root_Tuber,Root_TuberAEZ09,Root_TuberAEZ09,1990,NH3_AGR,0.0001537
Africa_Eastern,Root_Tuber,Root_TuberAEZ10,Root_TuberAEZ10,1990,NH3_AGR,0.0003849
Africa_Eastern,Root_Tuber,Root_TuberAEZ11,Root_TuberAEZ11,1990,NH3_AGR,0.000488
Africa_Eastern,Root_Tuber,Root_TuberAEZ12,Root_TuberAEZ12,1990,NH3_AGR,4.08e-05
Africa_Eastern,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,NH3_AGR,0.0017461
Africa_Eastern,SugarCrop,SugarCropAEZ02,SugarCropAEZ02,1990,NH3_AGR,0.004201
Africa_Eastern,SugarCrop,SugarCropAEZ03,SugarCropAEZ03,1990,NH3_AGR,0.0026713
Africa_Eastern,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,1990,NH3_AGR,0.0019709
Africa_Eastern,SugarCrop,SugarCropAEZ05,SugarCropAEZ05,1990,NH3_AGR,0.003232
Africa_Eastern,SugarCrop,SugarCropAEZ06,SugarCropAEZ06,1990,NH3_AGR,0.0039849
Africa_Eastern,SugarCrop,SugarCropAEZ07,SugarCropAEZ07,1990,NH3_AGR,0.0001141
Africa_Eastern,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,1990,NH3_AGR,7.14e-05
Africa_Eastern,SugarCrop,SugarCropAEZ09,SugarCropAEZ09,1990,NH3_AGR,3.3e-06
Africa_Eastern,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,1990,NH3_AGR,6.86e-05
Africa_Eastern,SugarCrop,SugarCropAEZ11,SugarCropAEZ11,1990,NH3_AGR,0.0001325
Africa_Eastern,SugarCrop,SugarCropAEZ12,SugarCropAEZ12,1990,NH3_AGR,7.2e-06
Africa_Eastern,Wheat,WheatAEZ01,WheatAEZ01,1990,NH3_AGR,6.96e-05
Africa_Eastern,Wheat,WheatAEZ02,WheatAEZ02,1990,NH3_AGR,0.0002389
Africa_Eastern,Wheat,WheatAEZ03,WheatAEZ03,1990,NH3_AGR,0.0001416
Africa_Eastern,Wheat,WheatAEZ04,WheatAEZ04,1990,NH3_AGR,0.0002269
Africa_Eastern,Wheat,WheatAEZ05,WheatAEZ05,1990,NH3_AGR,0.000334
Africa_Eastern,Wheat,WheatAEZ06,WheatAEZ06,1990,NH3_AGR,5.83e-05
Africa_Eastern,Wheat,WheatAEZ07,WheatAEZ07,1990,NH3_AGR,0
Africa_Eastern,Wheat,WheatAEZ08,WheatAEZ08,1990,NH3_AGR,9.3e-06
Africa_Eastern,Wheat,WheatAEZ09,WheatAEZ09,1990,NH3_AGR,3.39e-05
Africa_Eastern,Wheat,WheatAEZ10,WheatAEZ10,1990,NH3_AGR,7.25e-05
Africa_Eastern,Wheat,WheatAEZ11,WheatAEZ11,1990,NH3_AGR,0.0001413
Africa_Eastern,Wheat,WheatAEZ12,WheatAEZ12,1990,NH3_AGR,3.48e-05
Africa_Northern,Rice,RiceAEZ01,RiceAEZ01,1990,CH4_AGR,0.1561432
Africa_Northern,Rice,RiceAEZ02,RiceAEZ02,1990,CH4_AGR,0.0103153
Africa_Northern,Rice,RiceAEZ03,RiceAEZ03,1990,CH4_AGR,0
Africa_Northern,Rice,RiceAEZ04,RiceAEZ04,1990,CH4_AGR,0.0001225
Africa_Northern,Rice,RiceAEZ07,RiceAEZ07,1990,CH4_AGR,0.0008844
Africa_Northern,Rice,RiceAEZ08,RiceAEZ08,1990,CH4_AGR,0
Africa_Northern,Rice,RiceAEZ09,RiceAEZ09,1990,CH4_AGR,9.17e-05
Africa_Northern,Rice,RiceAEZ10,RiceAEZ10,1990,CH4_AGR,0.0005278
Africa_Northern,Corn,CornAEZ01,CornAEZ01,1990,N2O_AGR,0.0017125
Africa_Northern,Corn,CornAEZ02,CornAEZ02,1990,N2O_AGR,0.000101
Africa_Northern,Corn,CornAEZ03,CornAEZ03,1990,N2O_AGR,5.2e-06
Africa_Northern,Corn,CornAEZ04,CornAEZ04,1990,N2O_AGR,1.1e-06
Africa_Northern,Corn,CornAEZ07,CornAEZ07,1990,N2O_AGR,0.0006143
Africa_Northern,Corn,CornAEZ08,CornAEZ08,1990,N2O_AGR,1.02e-05
Africa_Northern,Corn,CornAEZ09,CornAEZ09,1990,N2O_AGR,3.13e-05
Africa_Northern,Corn,CornAEZ10,CornAEZ10,1990,N2O_AGR,4.4e-06
Africa_Northern,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,N2O_AGR,0.0004374
Africa_Northern,FiberCrop,FiberCropAEZ02,FiberCropAEZ02,1990,N2O_AGR,3.92e-05
Africa_Northern,FiberCrop,FiberCropAEZ03,FiberCropAEZ03,1990,N2O_AGR,0
Africa_Northern,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,1990,N2O_AGR,0
Africa_Northern,FiberCrop,FiberCropAEZ07,FiberCropAEZ07,1990,N2O_AGR,0.0001118
Africa_Northern,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,1990,N2O_AGR,0
Africa_Northern,FiberCrop,FiberCropAEZ09,FiberCropAEZ09,1990,N2O_AGR,0
Africa_Northern,FiberCrop,FiberCropAEZ10,FiberCropAEZ10,1990,N2O_AGR,0
Africa_Northern,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,N2O_AGR,2e-07
Africa_Northern,FodderGrass,FodderGrassAEZ02,FodderGrassAEZ02,1990,N2O_AGR,1.77e-05
Africa_Northern,FodderGrass,FodderGrassAEZ03,FodderGrassAEZ03,1990,N2O_AGR,1e-05
Africa_Northern,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,1990,N2O_AGR,2.3e-05
Africa_Northern,FodderGrass,FodderGrassAEZ07,FodderGrassAEZ07,1990,N2O_AGR,1.68e-05
Africa_Northern,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,1990,N2O_AGR,0.0001445
Africa_Northern,FodderGrass,FodderGrassAEZ09,FodderGrassAEZ09,1990,N2O_AGR,0.0005373
Africa_Northern,FodderGrass,FodderGrassAEZ10,FodderGrassAEZ10,1990,N2O_AGR,0.0007213
Africa_Northern,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,N2O_AGR,0.0070341
Africa_Northern,FodderHerb,FodderHerbAEZ02,FodderHerbAEZ02,1990,N2O_AGR,0.0006304
Africa_Northern,FodderHerb,FodderHerbAEZ03,FodderHerbAEZ03,1990,N2O_AGR,3e-07
Africa_Northern,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,1990,N2O_AGR,6e-07
Africa_Northern,FodderHerb,FodderHerbAEZ07,FodderHerbAEZ07,1990,N2O_AGR,0.0018006
Africa_Northern,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,1990,N2O_AGR,1.5e-06
Africa_Northern,FodderHerb,FodderHerbAEZ09,FodderHerbAEZ09,1990,N2O_AGR,4.3e-06
Africa_Northern,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,1990,N2O_AGR,3.3e-06
Africa_Northern,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,N2O_AGR,0.0027414
Africa_Northern,MiscCrop,MiscCropAEZ02,MiscCropAEZ02,1990,N2O_AGR,0.0002998
Africa_Northern,MiscCrop,MiscCropAEZ03,MiscCropAEZ03,1990,N2O_AGR,2.55e-05
Africa_Northern,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,1990,N2O_AGR,6.09e-05
Africa_Northern,MiscCrop,MiscCropAEZ07,MiscCropAEZ07,1990,N2O_AGR,0.0008347
Africa_Northern,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,1990,N2O_AGR,0.0002842
Africa_Northern,MiscCrop,MiscCropAEZ09,MiscCropAEZ09,1990,N2O_AGR,0.0008437
Africa_Northern,MiscCrop,MiscCropAEZ10,MiscCropAEZ10,1990,N2O_AGR,0.0010007
Africa_Northern,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,N2O_AGR,0.0001083
Africa_Northern,OilCrop,OilCropAEZ02,OilCropAEZ02,1990,N2O_AGR,1.51e-05
Africa_Northern,OilCrop,OilCropAEZ03,OilCropAEZ03,1990,N2O_AGR,1.7e-06
Africa_Northern,OilCrop,OilCropAEZ04,OilCropAEZ04,1990,N2O_AGR,8.2e-06
Africa_Northern,OilCrop,OilCropAEZ07,OilCropAEZ07,1990,N2O_AGR,3.71e-05
Africa_Northern,OilCrop,OilCropAEZ08,OilCropAEZ08,1990,N2O_AGR,4.9e-05
Africa_Northern,OilCrop,OilCropAEZ09,OilCropAEZ09,1990,N2O_AGR,0.0001392
Africa_Northern,OilCrop,OilCropAEZ10,OilCropAEZ10,1990,N2O_AGR,0.0001533
Africa_Northern,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,N2O_AGR,0.000208
Africa_Northern,OtherGrain,OtherGrainAEZ02,OtherGrainAEZ02,1990,N2O_AGR,2.43e-05
Africa_Northern,OtherGrain,OtherGrainAEZ03,OtherGrainAEZ03,1990,N2O_AGR,2.43e-05
Africa_Northern,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,1990,N2O_AGR,1.48e-05
Africa_Northern,OtherGrain,OtherGrainAEZ07,OtherGrainAEZ07,1990,N2O_AGR,0.0004939
Africa_Northern,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,1990,N2O_AGR,0.0001658
Africa_Northern,OtherGrain,OtherGrainAEZ09,OtherGrainAEZ09,1990,N2O_AGR,0.0005111
Africa_Northern,OtherGrain,OtherGrainAEZ10,OtherGrainAEZ10,1990,N2O_AGR,0.0002612
Africa_Northern,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,N2O_AGR,0
Africa_Northern,PalmFruit,PalmFruitAEZ02,PalmFruitAEZ02,1990,N2O_AGR,0
Africa_Northern,PalmFruit,PalmFruitAEZ03,PalmFruitAEZ03,1990,N2O_AGR,0
Africa_Northern,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,1990,N2O_AGR,0
Africa_Northern,PalmFruit,PalmFruitAEZ07,PalmFruitAEZ07,1990,N2O_AGR,0
Africa_Northern,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,1990,N2O_AGR,0
Africa_Northern,PalmFruit,PalmFruitAEZ09,PalmFruitAEZ09,1990,N2O_AGR,0
Africa_Northern,PalmFruit,PalmFruitAEZ10,PalmFruitAEZ10,1990,N2O_AGR,0
Africa_Northern,Rice,RiceAEZ01,RiceAEZ01,1990,N2O_AGR,0.0008187
Africa_Northern,Rice,RiceAEZ02,RiceAEZ02,1990,N2O_AGR,5.41e-05
Africa_Northern,Rice,RiceAEZ03,RiceAEZ03,1990,N2O_AGR,0
Africa_Northern,Rice,RiceAEZ04,RiceAEZ04,1990,N2O_AGR,9e-07
Africa_Northern,Rice,RiceAEZ07,RiceAEZ07,1990,N2O_AGR,4.6e-06
Africa_Northern,Rice,RiceAEZ08,RiceAEZ08,1990,N2O_AGR,0
Africa_Northern,Rice,RiceAEZ09,RiceAEZ09,1990,N2O_AGR,7e-07
Africa_Northern,Rice,RiceAEZ10,RiceAEZ10,1990,N2O_AGR,3.7e-06
Africa_Northern,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,N2O_AGR,0.0003291
Africa_Northern,Root_Tuber,Root_TuberAEZ02,Root_TuberAEZ02,1990,N2O_AGR,3.47e-05
Africa_Northern,Root_Tuber,Root_TuberAEZ03,Root_TuberAEZ03,1990,N2O_AGR,5.2e-06
Africa_Northern,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,1990,N2O_AGR,1.17e-05
Africa_Northern,Root_Tuber,Root_TuberAEZ07,Root_TuberAEZ07,1990,N2O_AGR,7.9e-05
Africa_Northern,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,1990,N2O_AGR,4.22e-05
Africa_Northern,Root_Tuber,Root_TuberAEZ09,Root_TuberAEZ09,1990,N2O_AGR,0.0001782
Africa_Northern,Root_Tuber,Root_TuberAEZ10,Root_TuberAEZ10,1990,N2O_AGR,0.0002278
Africa_Northern,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,N2O_AGR,0.0020414
Africa_Northern,SugarCrop,SugarCropAEZ02,SugarCropAEZ02,1990,N2O_AGR,0.0001572
Africa_Northern,SugarCrop,SugarCropAEZ03,SugarCropAEZ03,1990,N2O_AGR,0
Africa_Northern,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,1990,N2O_AGR,8.99e-05
Africa_Northern,SugarCrop,SugarCropAEZ07,SugarCropAEZ07,1990,N2O_AGR,0.0004406
Africa_Northern,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,1990,N2O_AGR,1.83e-05
Africa_Northern,SugarCrop,SugarCropAEZ09,SugarCropAEZ09,1990,N2O_AGR,0.0002571
Africa_Northern,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,1990,N2O_AGR,0.0002365
Africa_Northern,Wheat,WheatAEZ01,WheatAEZ01,1990,N2O_AGR,0.0014638
Africa_Northern,Wheat,WheatAEZ02,WheatAEZ02,1990,N2O_AGR,0.0001011
Africa_Northern,Wheat,WheatAEZ03,WheatAEZ03,1990,N2O_AGR,1.15e-05
Africa_Northern,Wheat,WheatAEZ04,WheatAEZ04,1990,N2O_AGR,8.23e-05
Africa_Northern,Wheat,WheatAEZ07,WheatAEZ07,1990,N2O_AGR,0.0005637
Africa_Northern,Wheat,WheatAEZ08,WheatAEZ08,1990,N2O_AGR,9.33e-05
Africa_Northern,Wheat,WheatAEZ09,WheatAEZ09,1990,N2O_AGR,0.0004534
Africa_Northern,Wheat,WheatAEZ10,WheatAEZ10,1990,N2O_AGR,0.0005449
Africa_Northern,Corn,CornAEZ01,CornAEZ01,1990,NH3_AGR,0.0052475
Africa_Northern,Corn,CornAEZ02,CornAEZ02,1990,NH3_AGR,0.0003103
Africa_Northern,Corn,CornAEZ03,CornAEZ03,1990,NH3_AGR,1.81e-05
Africa_Northern,Corn,CornAEZ04,CornAEZ04,1990,NH3_AGR,3.8e-06
Africa_Northern,Corn,CornAEZ07,CornAEZ07,1990,NH3_AGR,0.0018827
Africa_Northern,Corn,CornAEZ08,CornAEZ08,1990,NH3_AGR,3.61e-05
Africa_Northern,Corn,CornAEZ09,CornAEZ09,1990,NH3_AGR,0.0001092
Africa_Northern,Corn,CornAEZ10,CornAEZ10,1990,NH3_AGR,1.54e-05
Africa_Northern,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,NH3_AGR,0.0010166
Africa_Northern,FiberCrop,FiberCropAEZ02,FiberCropAEZ02,1990,NH3_AGR,9.12e-05
Africa_Northern,FiberCrop,FiberCropAEZ03,FiberCropAEZ03,1990,NH3_AGR,0
Africa_Northern,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,1990,NH3_AGR,0
Africa_Northern,FiberCrop,FiberCropAEZ07,FiberCropAEZ07,1990,NH3_AGR,0.00026
Africa_Northern,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,1990,NH3_AGR,0
Africa_Northern,FiberCrop,FiberCropAEZ09,FiberCropAEZ09,1990,NH3_AGR,0
Africa_Northern,FiberCrop,FiberCropAEZ10,FiberCropAEZ10,1990,NH3_AGR,0
Africa_Northern,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,NH3_AGR,1.2e-06
Africa_Northern,FodderGrass,FodderGrassAEZ02,FodderGrassAEZ02,1990,NH3_AGR,0.0001268
Africa_Northern,FodderGrass,FodderGrassAEZ03,FodderGrassAEZ03,1990,NH3_AGR,6.26e-05
Africa_Northern,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,1990,NH3_AGR,0.0001441
Africa_Northern,FodderGrass,FodderGrassAEZ07,FodderGrassAEZ07,1990,NH3_AGR,0.00012
Africa_Northern,FodderGrass,FodderGrassAEZ08,FodderGrassAEZ08,1990,NH3_AGR,0.0009924
Africa_Northern,FodderGrass,FodderGrassAEZ09,FodderGrassAEZ09,1990,NH3_AGR,0.0038289
Africa_Northern,FodderGrass,FodderGrassAEZ10,FodderGrassAEZ10,1990,NH3_AGR,0.0052918
Africa_Northern,FodderHerb,FodderHerbAEZ01,FodderHerbAEZ01,1990,NH3_AGR,0.0557328
Africa_Northern,FodderHerb,FodderHerbAEZ02,FodderHerbAEZ02,1990,NH3_AGR,0.004994
Africa_Northern,FodderHerb,FodderHerbAEZ03,FodderHerbAEZ03,1990,NH3_AGR,3e-07
Africa_Northern,FodderHerb,FodderHerbAEZ04,FodderHerbAEZ04,1990,NH3_AGR,6e-07
Africa_Northern,FodderHerb,FodderHerbAEZ07,FodderHerbAEZ07,1990,NH3_AGR,0.0142656
Africa_Northern,FodderHerb,FodderHerbAEZ08,FodderHerbAEZ08,1990,NH3_AGR,1.6e-06
Africa_Northern,FodderHerb,FodderHerbAEZ09,FodderHerbAEZ09,1990,NH3_AGR,4.6e-06
Africa_Northern,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,1990,NH3_AGR,3.6e-06
Africa_Northern,MiscCrop,MiscCropAEZ01,MiscCropAEZ01,1990,NH3_AGR,0.0173529
Africa_Northern,MiscCrop,MiscCropAEZ02,MiscCropAEZ02,1990,NH3_AGR,0.0019135
Africa_Northern,MiscCrop,MiscCropAEZ03,MiscCropAEZ03,1990,NH3_AGR,0.0001589
Africa_Northern,MiscCrop,MiscCropAEZ04,MiscCropAEZ04,1990,NH3_AGR,0.0003649
Africa_Northern,MiscCrop,MiscCropAEZ07,MiscCropAEZ07,1990,NH3_AGR,0.0052552
Africa_Northern,MiscCrop,MiscCropAEZ08,MiscCropAEZ08,1990,NH3_AGR,0.0018394
Africa_Northern,MiscCrop,MiscCropAEZ09,MiscCropAEZ09,1990,NH3_AGR,0.005548
Africa_Northern,MiscCrop,MiscCropAEZ10,MiscCropAEZ10,1990,NH3_AGR,0.0066534
Africa_Northern,OilCrop,OilCropAEZ01,OilCropAEZ01,1990,NH3_AGR,0.0005462
Africa_Northern,OilCrop,OilCropAEZ02,OilCropAEZ02,1990,NH3_AGR,8.59e-05
Africa_Northern,OilCrop,OilCropAEZ03,OilCropAEZ03,1990,NH3_AGR,1.25e-05
Africa_Northern,OilCrop,OilCropAEZ04,OilCropAEZ04,1990,NH3_AGR,5.39e-05
Africa_Northern,OilCrop,OilCropAEZ07,OilCropAEZ07,1990,NH3_AGR,0.0001841
Africa_Northern,OilCrop,OilCropAEZ08,OilCropAEZ08,1990,NH3_AGR,0.0003187
Africa_Northern,OilCrop,OilCropAEZ09,OilCropAEZ09,1990,NH3_AGR,0.0008459
Africa_Northern,OilCrop,OilCropAEZ10,OilCropAEZ10,1990,NH3_AGR,0.0009073
Africa_Northern,OtherGrain,OtherGrainAEZ01,OtherGrainAEZ01,1990,NH3_AGR,0.0007114
Africa_Northern,OtherGrain,OtherGrainAEZ02,OtherGrainAEZ02,1990,NH3_AGR,0.0001102
Africa_Northern,OtherGrain,OtherGrainAEZ03,OtherGrainAEZ03,1990,NH3_AGR,0.0001165
Africa_Northern,OtherGrain,OtherGrainAEZ04,OtherGrainAEZ04,1990,NH3_AGR,7.05e-05
Africa_Northern,OtherGrain,OtherGrainAEZ07,OtherGrainAEZ07,1990,NH3_AGR,0.0017523
Africa_Northern,OtherGrain,OtherGrainAEZ08,OtherGrainAEZ08,1990,NH3_AGR,0.0008216
Africa_Northern,OtherGrain,OtherGrainAEZ09,OtherGrainAEZ09,1990,NH3_AGR,0.0027174
Africa_Northern,OtherGrain,OtherGrainAEZ10,OtherGrainAEZ10,1990,NH3_AGR,0.0014952
Africa_Northern,PalmFruit,PalmFruitAEZ01,PalmFruitAEZ01,1990,NH3_AGR,0
Africa_Northern,PalmFruit,PalmFruitAEZ02,PalmFruitAEZ02,1990,NH3_AGR,0
Africa_Northern,PalmFruit,PalmFruitAEZ03,PalmFruitAEZ03,1990,NH3_AGR,0
Africa_Northern,PalmFruit,PalmFruitAEZ04,PalmFruitAEZ04,1990,NH3_AGR,0
Africa_Northern,PalmFruit,PalmFruitAEZ07,PalmFruitAEZ07,1990,NH3_AGR,0
Africa_Northern,PalmFruit,PalmFruitAEZ08,PalmFruitAEZ08,1990,NH3_AGR,0
Africa_Northern,PalmFruit,PalmFruitAEZ09,PalmFruitAEZ09,1990,NH3_AGR,0
Africa_Northern,PalmFruit,PalmFruitAEZ10,PalmFruitAEZ10,1990,NH3_AGR,0
Africa_Northern,Rice,RiceAEZ01,RiceAEZ01,1990,NH3_AGR,0.0043087
Africa_Northern,Rice,RiceAEZ02,RiceAEZ02,1990,NH3_AGR,0.0002846
Africa_Northern,Rice,RiceAEZ03,RiceAEZ03,1990,NH3_AGR,0
Africa_Northern,Rice,RiceAEZ04,RiceAEZ04,1990,NH3_AGR,3.4e-06
Africa_Northern,Rice,RiceAEZ07,RiceAEZ07,1990,NH3_AGR,2.44e-05
Africa_Northern,Rice,RiceAEZ08,RiceAEZ08,1990,NH3_AGR,0
Africa_Northern,Rice,RiceAEZ09,RiceAEZ09,1990,NH3_AGR,2.5e-06
Africa_Northern,Rice,RiceAEZ10,RiceAEZ10,1990,NH3_AGR,1.46e-05
Africa_Northern,Root_Tuber,Root_TuberAEZ01,Root_TuberAEZ01,1990,NH3_AGR,0.0020397
Africa_Northern,Root_Tuber,Root_TuberAEZ02,Root_TuberAEZ02,1990,NH3_AGR,0.0002252
Africa_Northern,Root_Tuber,Root_TuberAEZ03,Root_TuberAEZ03,1990,NH3_AGR,4.21e-05
Africa_Northern,Root_Tuber,Root_TuberAEZ04,Root_TuberAEZ04,1990,NH3_AGR,9.58e-05
Africa_Northern,Root_Tuber,Root_TuberAEZ07,Root_TuberAEZ07,1990,NH3_AGR,0.0004839
Africa_Northern,Root_Tuber,Root_TuberAEZ08,Root_TuberAEZ08,1990,NH3_AGR,0.0003403
Africa_Northern,Root_Tuber,Root_TuberAEZ09,Root_TuberAEZ09,1990,NH3_AGR,0.0013776
Africa_Northern,Root_Tuber,Root_TuberAEZ10,Root_TuberAEZ10,1990,NH3_AGR,0.0017118
Africa_Northern,SugarCrop,SugarCropAEZ01,SugarCropAEZ01,1990,NH3_AGR,0.0154028
Africa_Northern,SugarCrop,SugarCropAEZ02,SugarCropAEZ02,1990,NH3_AGR,0.0011874
Africa_Northern,SugarCrop,SugarCropAEZ03,SugarCropAEZ03,1990,NH3_AGR,0
Africa_Northern,SugarCrop,SugarCropAEZ04,SugarCropAEZ04,1990,NH3_AGR,0.0006761
Africa_Northern,SugarCrop,SugarCropAEZ07,SugarCropAEZ07,1990,NH3_AGR,0.0033291
Africa_Northern,SugarCrop,SugarCropAEZ08,SugarCropAEZ08,1990,NH3_AGR,0.0001358
Africa_Northern,SugarCrop,SugarCropAEZ09,SugarCropAEZ09,1990,NH3_AGR,0.0019138
Africa_Northern,SugarCrop,SugarCropAEZ10,SugarCropAEZ10,1990,NH3_AGR,0.0017973
Africa_Northern,Wheat,WheatAEZ01,WheatAEZ01,1990,NH3_AGR,0.0054276
Africa_Northern,Wheat,WheatAEZ02,WheatAEZ02,1990,NH3_AGR,0.0003776
Africa_Northern,Wheat,WheatAEZ03,WheatAEZ03,1990,NH3_AGR,6.06e-05
Africa_Northern,Wheat,WheatAEZ04,WheatAEZ04,1990,NH3_AGR,0.0004348
Africa_Northern,Wheat,WheatAEZ07,WheatAEZ07,1990,NH3_AGR,0.002101
Africa_Northern,Wheat,WheatAEZ08,WheatAEZ08,1990,NH3_AGR,0.0004828
Africa_Northern,Wheat,WheatAEZ09,WheatAEZ09,1990,NH3_AGR,0.0026668
Africa_Northern,Wheat,WheatAEZ10,WheatAEZ10,1990,NH3_AGR,0.0033796
Africa_Southern,Rice,RiceAEZ01,RiceAEZ01,1990,CH4_AGR,8.7e-06
Africa_Southern,Rice,RiceAEZ02,RiceAEZ02,1990,CH4_AGR,0.0012604
Africa_Southern,Rice,RiceAEZ03,RiceAEZ03,1990,CH4_AGR,0.0133975
Africa_Southern,Rice,RiceAEZ04,RiceAEZ04,1990,CH4_AGR,0.0572221
Africa_Southern,Rice,RiceAEZ05,RiceAEZ05,1990,CH4_AGR,0.0100084
Africa_Southern,Rice,RiceAEZ06,RiceAEZ06,1990,CH4_AGR,0.0003425
Africa_Southern,Rice,RiceAEZ07,RiceAEZ07,1990,CH4_AGR,0
Africa_Southern,Rice,RiceAEZ08,RiceAEZ08,1990,CH4_AGR,0
Africa_Southern,Rice,RiceAEZ09,RiceAEZ09,1990,CH4_AGR,0.0001274
Africa_Southern,Rice,RiceAEZ10,RiceAEZ10,1990,CH4_AGR,1.39e-05
Africa_Southern,Rice,RiceAEZ11,RiceAEZ11,1990,CH4_AGR,0
Africa_Southern,Corn,CornAEZ01,CornAEZ01,1990,N2O_AGR,5.82e-05
Africa_Southern,Corn,CornAEZ02,CornAEZ02,1990,N2O_AGR,0.0002618
Africa_Southern,Corn,CornAEZ03,CornAEZ03,1990,N2O_AGR,0.0021462
Africa_Southern,Corn,CornAEZ04,CornAEZ04,1990,N2O_AGR,0.0036829
Africa_Southern,Corn,CornAEZ05,CornAEZ05,1990,N2O_AGR,0.0006265
Africa_Southern,Corn,CornAEZ06,CornAEZ06,1990,N2O_AGR,4.02e-05
Africa_Southern,Corn,CornAEZ07,CornAEZ07,1990,N2O_AGR,4.17e-05
Africa_Southern,Corn,CornAEZ08,CornAEZ08,1990,N2O_AGR,9.05e-05
Africa_Southern,Corn,CornAEZ09,CornAEZ09,1990,N2O_AGR,0.0017428
Africa_Southern,Corn,CornAEZ10,CornAEZ10,1990,N2O_AGR,0.0005603
Africa_Southern,Corn,CornAEZ11,CornAEZ11,1990,N2O_AGR,0.0001586
Africa_Southern,FiberCrop,FiberCropAEZ01,FiberCropAEZ01,1990,N2O_AGR,4.1e-06
Africa_Southern,FiberCrop,FiberCropAEZ02,FiberCropAEZ02,1990,N2O_AGR,2.82e-05
Africa_Southern,FiberCrop,FiberCropAEZ03,FiberCropAEZ03,1990,N2O_AGR,0.0002302
Africa_Southern,FiberCrop,FiberCropAEZ04,FiberCropAEZ04,1990,N2O_AGR,0.0003419
Africa_Southern,FiberCrop,FiberCropAEZ05,FiberCropAEZ05,1990,N2O_AGR,4.52e-05
Africa_Southern,FiberCrop,FiberCropAEZ06,FiberCropAEZ06,1990,N2O_AGR,1.53e-05
Africa_Southern,FiberCrop,FiberCropAEZ07,FiberCropAEZ07,1990,N2O_AGR,1e-06
Africa_Southern,FiberCrop,FiberCropAEZ08,FiberCropAEZ08,1990,N2O_AGR,4.3e-06
Africa_Southern,FiberCrop,FiberCropAEZ09,FiberCropAEZ09,1990,N2O_AGR,0.0002234
Africa_Southern,FiberCrop,FiberCropAEZ10,FiberCropAEZ10,1990,N2O_AGR,1.15e-05
Africa_Southern,FiberCrop,FiberCropAEZ11,FiberCropAEZ11,1990,N2O_AGR,4.7e-06
Africa_Southern,FodderGrass,FodderGrassAEZ01,FodderGrassAEZ01,1990,N2O_AGR,0
Africa_Southern,FodderGrass,FodderGrassAEZ02,FodderGrassAEZ02,1990,N2O_AGR,0
Africa_Southern,FodderGrass,FodderGrassAEZ03,FodderGrassAEZ03,1990,N2O_AGR,0
Africa_Southern,FodderGrass,FodderGrassAEZ04,FodderGrassAEZ04,1990,N2O_AGR,0
