# File: en_mining.csv
# Title: mining energy use by region
# Units: Thousand tonnes
# Description: Regional mining production
# Source: IEA
# Column types: ciccnic
# ----------
region,GCAM_region_ID,flow,fuel,value,year,unit
EU-15,13,MINING,coal,177,2014,ktoe
EU-15,13,MINING,coal,169,2015,ktoe
EU-15,13,MINING,electricity,1106,1971,ktoe
EU-15,13,MINING,electricity,1178,1972,ktoe
EU-15,13,MINING,electricity,1297,1973,ktoe
EU-15,13,MINING,electricity,1308,1974,ktoe
EU-15,13,MINING,electricity,1283,1975,ktoe
EU-15,13,MINING,electricity,1344,1976,ktoe
EU-15,13,MINING,electricity,1352,1977,ktoe
EU-15,13,MINING,electricity,1348,1978,ktoe
EU-15,13,MINING,electricity,1413,1979,ktoe
EU-15,13,MINING,electricity,1446,1980,ktoe
EU-15,13,MINING,electricity,1440,1981,ktoe
EU-15,13,MINING,electricity,1404,1982,ktoe
EU-15,13,MINING,electricity,1460,1983,ktoe
EU-15,13,MINING,electricity,1551,1984,ktoe
EU-15,13,MINING,electricity,1552,1985,ktoe
EU-15,13,MINING,electricity,1650,1986,ktoe
EU-15,13,MINING,electricity,1701,1987,ktoe
EU-15,13,MINING,electricity,1748,1988,ktoe
EU-15,13,MINING,electricity,1618,1989,ktoe
EU-15,13,MINING,electricity,1520,1990,ktoe
EU-15,13,MINING,electricity,1308,1991,ktoe
EU-15,13,MINING,electricity,1379,1992,ktoe
EU-15,13,MINING,electricity,1346,1993,ktoe
EU-15,13,MINING,electricity,1005,1994,ktoe
EU-15,13,MINING,electricity,952,1995,ktoe
EU-15,13,MINING,electricity,940,1996,ktoe
EU-15,13,MINING,electricity,934,1997,ktoe
EU-15,13,MINING,electricity,925,1998,ktoe
EU-15,13,MINING,electricity,922,1999,ktoe
EU-15,13,MINING,electricity,1022,2000,ktoe
EU-15,13,MINING,electricity,1063,2001,ktoe
EU-15,13,MINING,electricity,1061,2002,ktoe
EU-15,13,MINING,electricity,998,2003,ktoe
EU-15,13,MINING,electricity,1049,2004,ktoe
EU-15,13,MINING,electricity,1032,2005,ktoe
EU-15,13,MINING,electricity,1097,2006,ktoe
EU-15,13,MINING,electricity,1105,2007,ktoe
EU-15,13,MINING,electricity,1087,2008,ktoe
EU-15,13,MINING,electricity,946,2009,ktoe
EU-15,13,MINING,electricity,1134,2010,ktoe
EU-15,13,MINING,electricity,1171,2011,ktoe
EU-15,13,MINING,electricity,1160,2012,ktoe
EU-15,13,MINING,electricity,1214,2013,ktoe
EU-15,13,MINING,electricity,900,2014,ktoe
EU-15,13,MINING,electricity,1201,2015,ktoe
EU-15,13,MINING,gas,477,1971,ktoe
EU-15,13,MINING,gas,534,1972,ktoe
EU-15,13,MINING,gas,634,1973,ktoe
EU-15,13,MINING,gas,790,1974,ktoe
EU-15,13,MINING,gas,747,1975,ktoe
EU-15,13,MINING,gas,768,1976,ktoe
EU-15,13,MINING,gas,754,1977,ktoe
EU-15,13,MINING,gas,774,1978,ktoe
EU-15,13,MINING,gas,802,1979,ktoe
EU-15,13,MINING,gas,789,1980,ktoe
EU-15,13,MINING,gas,695,1981,ktoe
EU-15,13,MINING,gas,610,1982,ktoe
EU-15,13,MINING,gas,610,1983,ktoe
EU-15,13,MINING,gas,524,1984,ktoe
EU-15,13,MINING,gas,508,1985,ktoe
EU-15,13,MINING,gas,495,1986,ktoe
EU-15,13,MINING,gas,512,1987,ktoe
EU-15,13,MINING,gas,498,1988,ktoe
EU-15,13,MINING,gas,521,1989,ktoe
EU-15,13,MINING,gas,532,1990,ktoe
EU-15,13,MINING,gas,575,1991,ktoe
EU-15,13,MINING,gas,559,1992,ktoe
EU-15,13,MINING,gas,571,1993,ktoe
EU-15,13,MINING,gas,550,1994,ktoe
EU-15,13,MINING,gas,726,1995,ktoe
EU-15,13,MINING,gas,688,1996,ktoe
EU-15,13,MINING,gas,523,1997,ktoe
EU-15,13,MINING,gas,552,1998,ktoe
EU-15,13,MINING,gas,565,1999,ktoe
EU-15,13,MINING,gas,522,2000,ktoe
EU-15,13,MINING,gas,474,2001,ktoe
EU-15,13,MINING,gas,535,2002,ktoe
EU-15,13,MINING,gas,508,2003,ktoe
EU-15,13,MINING,gas,525,2004,ktoe
EU-15,13,MINING,gas,584,2005,ktoe
EU-15,13,MINING,gas,451,2006,ktoe
EU-15,13,MINING,gas,505,2007,ktoe
EU-15,13,MINING,gas,548,2008,ktoe
EU-15,13,MINING,gas,473,2009,ktoe
EU-15,13,MINING,gas,497,2010,ktoe
EU-15,13,MINING,gas,548,2011,ktoe
EU-15,13,MINING,gas,527,2012,ktoe
EU-15,13,MINING,gas,545,2013,ktoe
EU-15,13,MINING,gas,496,2014,ktoe
EU-15,13,MINING,gas,434,2015,ktoe
EU-15,13,MINING,gasified biomass,3,2013,ktoe
EU-15,13,MINING,gasified biomass,2,2014,ktoe
EU-15,13,MINING,gasified biomass,6,2015,ktoe
EU-15,13,MINING,heat,11,1981,ktoe
EU-15,13,MINING,heat,10,1982,ktoe
EU-15,13,MINING,heat,11,1983,ktoe
EU-15,13,MINING,heat,6,1984,ktoe
EU-15,13,MINING,heat,5,1985,ktoe
EU-15,13,MINING,heat,5,1986,ktoe
EU-15,13,MINING,heat,4,1987,ktoe
EU-15,13,MINING,heat,2,1988,ktoe
EU-15,13,MINING,heat,2,1989,ktoe
EU-15,13,MINING,heat,3,1990,ktoe
EU-15,13,MINING,heat,7,1991,ktoe
EU-15,13,MINING,heat,10,1992,ktoe
EU-15,13,MINING,heat,9,1993,ktoe
EU-15,13,MINING,heat,11,1994,ktoe
EU-15,13,MINING,heat,9,1995,ktoe
EU-15,13,MINING,heat,11,1996,ktoe
EU-15,13,MINING,heat,55,1997,ktoe
EU-15,13,MINING,heat,56,1998,ktoe
EU-15,13,MINING,heat,48,1999,ktoe
EU-15,13,MINING,heat,48,2000,ktoe
EU-15,13,MINING,heat,38,2001,ktoe
EU-15,13,MINING,heat,7,2002,ktoe
EU-15,13,MINING,heat,3,2003,ktoe
EU-15,13,MINING,heat,37,2004,ktoe
EU-15,13,MINING,heat,37,2005,ktoe
EU-15,13,MINING,heat,49,2006,ktoe
EU-15,13,MINING,heat,51,2007,ktoe
EU-15,13,MINING,heat,136,2008,ktoe
EU-15,13,MINING,heat,31,2009,ktoe
EU-15,13,MINING,heat,126,2010,ktoe
EU-15,13,MINING,heat,56,2011,ktoe
EU-15,13,MINING,heat,66,2012,ktoe
EU-15,13,MINING,heat,66,2013,ktoe
EU-15,13,MINING,heat,26,2014,ktoe
EU-15,13,MINING,heat,57,2015,ktoe
EU-15,13,MINING,refined biofuels_FT,1,2007,ktoe
EU-15,13,MINING,refined biofuels_FT,1,2008,ktoe
EU-15,13,MINING,refined biofuels_FT,2,2009,ktoe
EU-15,13,MINING,refined biofuels_FT,2,2010,ktoe
EU-15,13,MINING,refined biofuels_FT,2,2011,ktoe
EU-15,13,MINING,refined biofuels_FT,4,2012,ktoe
EU-15,13,MINING,refined biofuels_FT,6,2013,ktoe
EU-15,13,MINING,refined biofuels_FT,7,2014,ktoe
EU-15,13,MINING,refined biofuels_FT,8,2015,ktoe
EU-15,13,MINING,refined liquids,1797,1971,ktoe
EU-15,13,MINING,refined liquids,1811,1972,ktoe
EU-15,13,MINING,refined liquids,2050,1973,ktoe
EU-15,13,MINING,refined liquids,2096,1974,ktoe
EU-15,13,MINING,refined liquids,1627,1975,ktoe
EU-15,13,MINING,refined liquids,1636,1976,ktoe
EU-15,13,MINING,refined liquids,1533,1977,ktoe
EU-15,13,MINING,refined liquids,1386,1978,ktoe
EU-15,13,MINING,refined liquids,1431,1979,ktoe
EU-15,13,MINING,refined liquids,1373,1980,ktoe
EU-15,13,MINING,refined liquids,1102,1981,ktoe
EU-15,13,MINING,refined liquids,1051,1982,ktoe
EU-15,13,MINING,refined liquids,1011,1983,ktoe
EU-15,13,MINING,refined liquids,983,1984,ktoe
EU-15,13,MINING,refined liquids,968,1985,ktoe
EU-15,13,MINING,refined liquids,956,1986,ktoe
EU-15,13,MINING,refined liquids,888,1987,ktoe
EU-15,13,MINING,refined liquids,848,1988,ktoe
EU-15,13,MINING,refined liquids,778,1989,ktoe
EU-15,13,MINING,refined liquids,830,1990,ktoe
EU-15,13,MINING,refined liquids,923,1991,ktoe
EU-15,13,MINING,refined liquids,976,1992,ktoe
EU-15,13,MINING,refined liquids,897,1993,ktoe
EU-15,13,MINING,refined liquids,923,1994,ktoe
EU-15,13,MINING,refined liquids,963,1995,ktoe
EU-15,13,MINING,refined liquids,954,1996,ktoe
EU-15,13,MINING,refined liquids,936,1997,ktoe
EU-15,13,MINING,refined liquids,938,1998,ktoe
EU-15,13,MINING,refined liquids,1019,1999,ktoe
EU-15,13,MINING,refined liquids,1034,2000,ktoe
EU-15,13,MINING,refined liquids,1080,2001,ktoe
EU-15,13,MINING,refined liquids,1092,2002,ktoe
EU-15,13,MINING,refined liquids,974,2003,ktoe
EU-15,13,MINING,refined liquids,758,2004,ktoe
EU-15,13,MINING,refined liquids,738,2005,ktoe
EU-15,13,MINING,refined liquids,693,2006,ktoe
EU-15,13,MINING,refined liquids,708,2007,ktoe
EU-15,13,MINING,refined liquids,749,2008,ktoe
EU-15,13,MINING,refined liquids,592,2009,ktoe
EU-15,13,MINING,refined liquids,600,2010,ktoe
EU-15,13,MINING,refined liquids,558,2011,ktoe
EU-15,13,MINING,refined liquids,531,2012,ktoe
EU-15,13,MINING,refined liquids,595,2013,ktoe
EU-15,13,MINING,refined liquids,592,2014,ktoe
EU-15,13,MINING,refined liquids,751,2015,ktoe
Europe_Eastern,14,MINING,biomass_tradbio,2,2009,ktoe
Europe_Eastern,14,MINING,biomass_tradbio,1,2015,ktoe
Europe_Eastern,14,MINING,coal,6,1990,ktoe
Europe_Eastern,14,MINING,coal,6,1991,ktoe
Europe_Eastern,14,MINING,coal,6,1992,ktoe
Europe_Eastern,14,MINING,coal,5,1993,ktoe
Europe_Eastern,14,MINING,coal,5,1994,ktoe
Europe_Eastern,14,MINING,coal,5,1995,ktoe
Europe_Eastern,14,MINING,coal,5,1996,ktoe
Europe_Eastern,14,MINING,coal,4,1997,ktoe
Europe_Eastern,14,MINING,coal,4,1998,ktoe
Europe_Eastern,14,MINING,coal,4,1999,ktoe
Europe_Eastern,14,MINING,coal,4,2000,ktoe
Europe_Eastern,14,MINING,coal,4,2001,ktoe
Europe_Eastern,14,MINING,coal,3,2002,ktoe
Europe_Eastern,14,MINING,coal,3,2003,ktoe
Europe_Eastern,14,MINING,coal,98,2004,ktoe
Europe_Eastern,14,MINING,coal,210,2005,ktoe
Europe_Eastern,14,MINING,coal,226,2006,ktoe
Europe_Eastern,14,MINING,coal,249,2007,ktoe
Europe_Eastern,14,MINING,coal,182,2008,ktoe
Europe_Eastern,14,MINING,coal,27,2009,ktoe
Europe_Eastern,14,MINING,coal,96,2010,ktoe
Europe_Eastern,14,MINING,coal,19,2011,ktoe
Europe_Eastern,14,MINING,coal,7,2012,ktoe
Europe_Eastern,14,MINING,coal,6,2013,ktoe
Europe_Eastern,14,MINING,coal,2,2014,ktoe
Europe_Eastern,14,MINING,coal,1,2015,ktoe
Europe_Eastern,14,MINING,electricity,1413,1990,ktoe
Europe_Eastern,14,MINING,electricity,1277,1991,ktoe
Europe_Eastern,14,MINING,electricity,1196,1992,ktoe
Europe_Eastern,14,MINING,electricity,997,1993,ktoe
Europe_Eastern,14,MINING,electricity,827,1994,ktoe
Europe_Eastern,14,MINING,electricity,837,1995,ktoe
Europe_Eastern,14,MINING,electricity,701,1996,ktoe
Europe_Eastern,14,MINING,electricity,763,1997,ktoe
Europe_Eastern,14,MINING,electricity,714,1998,ktoe
Europe_Eastern,14,MINING,electricity,633,1999,ktoe
Europe_Eastern,14,MINING,electricity,682,2000,ktoe
Europe_Eastern,14,MINING,electricity,695,2001,ktoe
Europe_Eastern,14,MINING,electricity,695,2002,ktoe
Europe_Eastern,14,MINING,electricity,738,2003,ktoe
Europe_Eastern,14,MINING,electricity,784,2004,ktoe
Europe_Eastern,14,MINING,electricity,816,2005,ktoe
Europe_Eastern,14,MINING,electricity,897,2006,ktoe
Europe_Eastern,14,MINING,electricity,888,2007,ktoe
Europe_Eastern,14,MINING,electricity,852,2008,ktoe
Europe_Eastern,14,MINING,electricity,758,2009,ktoe
Europe_Eastern,14,MINING,electricity,870,2010,ktoe
Europe_Eastern,14,MINING,electricity,897,2011,ktoe
Europe_Eastern,14,MINING,electricity,893,2012,ktoe
Europe_Eastern,14,MINING,electricity,923,2013,ktoe
Europe_Eastern,14,MINING,electricity,882,2014,ktoe
Europe_Eastern,14,MINING,electricity,864,2015,ktoe
Europe_Eastern,14,MINING,gas,16,1990,ktoe
Europe_Eastern,14,MINING,gas,16,1991,ktoe
Europe_Eastern,14,MINING,gas,17,1992,ktoe
Europe_Eastern,14,MINING,gas,15,1993,ktoe
Europe_Eastern,14,MINING,gas,10,1994,ktoe
Europe_Eastern,14,MINING,gas,8,1995,ktoe
Europe_Eastern,14,MINING,gas,10,1996,ktoe
Europe_Eastern,14,MINING,gas,12,1997,ktoe
Europe_Eastern,14,MINING,gas,14,1998,ktoe
Europe_Eastern,14,MINING,gas,14,1999,ktoe
Europe_Eastern,14,MINING,gas,13,2000,ktoe
Europe_Eastern,14,MINING,gas,12,2001,ktoe
Europe_Eastern,14,MINING,gas,13,2002,ktoe
Europe_Eastern,14,MINING,gas,15,2003,ktoe
Europe_Eastern,14,MINING,gas,432,2004,ktoe
Europe_Eastern,14,MINING,gas,440,2005,ktoe
Europe_Eastern,14,MINING,gas,474,2006,ktoe
Europe_Eastern,14,MINING,gas,486,2007,ktoe
Europe_Eastern,14,MINING,gas,430,2008,ktoe
Europe_Eastern,14,MINING,gas,369,2009,ktoe
Europe_Eastern,14,MINING,gas,423,2010,ktoe
Europe_Eastern,14,MINING,gas,395,2011,ktoe
Europe_Eastern,14,MINING,gas,351,2012,ktoe
Europe_Eastern,14,MINING,gas,345,2013,ktoe
Europe_Eastern,14,MINING,gas,320,2014,ktoe
Europe_Eastern,14,MINING,gas,306,2015,ktoe
Europe_Eastern,14,MINING,heat,7,1990,ktoe
Europe_Eastern,14,MINING,heat,7,1991,ktoe
Europe_Eastern,14,MINING,heat,7,1992,ktoe
Europe_Eastern,14,MINING,heat,5,1993,ktoe
Europe_Eastern,14,MINING,heat,5,1994,ktoe
Europe_Eastern,14,MINING,heat,4,1995,ktoe
Europe_Eastern,14,MINING,heat,5,1996,ktoe
Europe_Eastern,14,MINING,heat,5,1997,ktoe
Europe_Eastern,14,MINING,heat,5,1998,ktoe
Europe_Eastern,14,MINING,heat,5,1999,ktoe
Europe_Eastern,14,MINING,heat,4,2000,ktoe
Europe_Eastern,14,MINING,heat,5,2001,ktoe
Europe_Eastern,14,MINING,heat,4,2002,ktoe
Europe_Eastern,14,MINING,heat,4,2003,ktoe
Europe_Eastern,14,MINING,heat,4,2004,ktoe
Europe_Eastern,14,MINING,heat,4,2005,ktoe
Europe_Eastern,14,MINING,heat,5,2006,ktoe
Europe_Eastern,14,MINING,heat,122,2007,ktoe
Europe_Eastern,14,MINING,heat,112,2008,ktoe
Europe_Eastern,14,MINING,heat,96,2009,ktoe
Europe_Eastern,14,MINING,heat,102,2010,ktoe
Europe_Eastern,14,MINING,heat,103,2011,ktoe
Europe_Eastern,14,MINING,heat,95,2012,ktoe
Europe_Eastern,14,MINING,heat,103,2013,ktoe
Europe_Eastern,14,MINING,heat,85,2014,ktoe
Europe_Eastern,14,MINING,heat,78,2015,ktoe
Europe_Eastern,14,MINING,refined liquids,428,1990,ktoe
Europe_Eastern,14,MINING,refined liquids,1,1994,ktoe
Europe_Eastern,14,MINING,refined liquids,1,1995,ktoe
Europe_Eastern,14,MINING,refined liquids,1,1996,ktoe
Europe_Eastern,14,MINING,refined liquids,1,1997,ktoe
Europe_Eastern,14,MINING,refined liquids,1,1998,ktoe
Europe_Eastern,14,MINING,refined liquids,1,1999,ktoe
Europe_Eastern,14,MINING,refined liquids,2,2000,ktoe
Europe_Eastern,14,MINING,refined liquids,1,2001,ktoe
Europe_Eastern,14,MINING,refined liquids,1,2002,ktoe
Europe_Eastern,14,MINING,refined liquids,1,2003,ktoe
Europe_Eastern,14,MINING,refined liquids,1,2004,ktoe
Europe_Eastern,14,MINING,refined liquids,255,2005,ktoe
Europe_Eastern,14,MINING,refined liquids,279,2006,ktoe
Europe_Eastern,14,MINING,refined liquids,291,2007,ktoe
Europe_Eastern,14,MINING,refined liquids,290,2008,ktoe
Europe_Eastern,14,MINING,refined liquids,243,2009,ktoe
Europe_Eastern,14,MINING,refined liquids,305,2010,ktoe
Europe_Eastern,14,MINING,refined liquids,318,2011,ktoe
Europe_Eastern,14,MINING,refined liquids,321,2012,ktoe
Europe_Eastern,14,MINING,refined liquids,331,2013,ktoe
Europe_Eastern,14,MINING,refined liquids,317,2014,ktoe
Europe_Eastern,14,MINING,refined liquids,280,2015,ktoe
Europe_Non_EU,15,MINING,biomass,2,2013,ktoe
Europe_Non_EU,15,MINING,biomass_tradbio,32,2011,ktoe
Europe_Non_EU,15,MINING,biomass_tradbio,2,2014,ktoe
Europe_Non_EU,15,MINING,coal,21.07864253,1981,ktoe
Europe_Non_EU,15,MINING,coal,24.08987718,1982,ktoe
Europe_Non_EU,15,MINING,coal,22.58425985,1983,ktoe
Europe_Non_EU,15,MINING,coal,22.58425985,1984,ktoe
Europe_Non_EU,15,MINING,coal,21.07864253,1985,ktoe
Europe_Non_EU,15,MINING,coal,35.62919844,1986,ktoe
Europe_Non_EU,15,MINING,coal,31.11234647,1987,ktoe
Europe_Non_EU,15,MINING,coal,31.11234647,1989,ktoe
Europe_Non_EU,15,MINING,coal,5,1999,ktoe
Europe_Non_EU,15,MINING,coal,1,2000,ktoe
Europe_Non_EU,15,MINING,coal,2,2001,ktoe
Europe_Non_EU,15,MINING,coal,1,2002,ktoe
Europe_Non_EU,15,MINING,coal,1,2003,ktoe
Europe_Non_EU,15,MINING,coal,1,2004,ktoe
Europe_Non_EU,15,MINING,coal,7,2005,ktoe
Europe_Non_EU,15,MINING,coal,13,2006,ktoe
Europe_Non_EU,15,MINING,coal,8,2007,ktoe
Europe_Non_EU,15,MINING,coal,50,2008,ktoe
Europe_Non_EU,15,MINING,coal,5,2009,ktoe
Europe_Non_EU,15,MINING,coal,9,2010,ktoe
Europe_Non_EU,15,MINING,coal,24,2011,ktoe
Europe_Non_EU,15,MINING,coal,34,2012,ktoe
Europe_Non_EU,15,MINING,coal,20,2013,ktoe
Europe_Non_EU,15,MINING,coal,7,2014,ktoe
Europe_Non_EU,15,MINING,coal,66,2015,ktoe
Europe_Non_EU,15,MINING,electricity,18,1973,ktoe
Europe_Non_EU,15,MINING,electricity,13,1974,ktoe
Europe_Non_EU,15,MINING,electricity,14,1975,ktoe
Europe_Non_EU,15,MINING,electricity,14,1976,ktoe
Europe_Non_EU,15,MINING,electricity,15,1977,ktoe
Europe_Non_EU,15,MINING,electricity,15,1978,ktoe
Europe_Non_EU,15,MINING,electricity,17,1979,ktoe
Europe_Non_EU,15,MINING,electricity,16,1980,ktoe
Europe_Non_EU,15,MINING,electricity,159.5534079,1981,ktoe
Europe_Non_EU,15,MINING,electricity,159.8733469,1982,ktoe
Europe_Non_EU,15,MINING,electricity,170.4328586,1983,ktoe
Europe_Non_EU,15,MINING,electricity,184.6322482,1984,ktoe
Europe_Non_EU,15,MINING,electricity,191.551882,1985,ktoe
Europe_Non_EU,15,MINING,electricity,219.6307223,1986,ktoe
Europe_Non_EU,15,MINING,electricity,195.9120041,1987,ktoe
Europe_Non_EU,15,MINING,electricity,28,1988,ktoe
Europe_Non_EU,15,MINING,electricity,173.593591,1989,ktoe
Europe_Non_EU,15,MINING,electricity,63,1990,ktoe
Europe_Non_EU,15,MINING,electricity,60,1991,ktoe
Europe_Non_EU,15,MINING,electricity,62,1992,ktoe
Europe_Non_EU,15,MINING,electricity,52,1993,ktoe
Europe_Non_EU,15,MINING,electricity,57,1994,ktoe
Europe_Non_EU,15,MINING,electricity,88,1995,ktoe
Europe_Non_EU,15,MINING,electricity,52,1996,ktoe
Europe_Non_EU,15,MINING,electricity,68,1997,ktoe
Europe_Non_EU,15,MINING,electricity,47,1998,ktoe
Europe_Non_EU,15,MINING,electricity,51,1999,ktoe
Europe_Non_EU,15,MINING,electricity,70,2000,ktoe
Europe_Non_EU,15,MINING,electricity,66,2001,ktoe
Europe_Non_EU,15,MINING,electricity,61,2002,ktoe
Europe_Non_EU,15,MINING,electricity,66,2003,ktoe
Europe_Non_EU,15,MINING,electricity,130,2004,ktoe
Europe_Non_EU,15,MINING,electricity,156,2005,ktoe
Europe_Non_EU,15,MINING,electricity,183,2006,ktoe
Europe_Non_EU,15,MINING,electricity,195,2007,ktoe
Europe_Non_EU,15,MINING,electricity,175,2008,ktoe
Europe_Non_EU,15,MINING,electricity,155,2009,ktoe
Europe_Non_EU,15,MINING,electricity,197,2010,ktoe
Europe_Non_EU,15,MINING,electricity,242,2011,ktoe
Europe_Non_EU,15,MINING,electricity,277,2012,ktoe
Europe_Non_EU,15,MINING,electricity,335,2013,ktoe
Europe_Non_EU,15,MINING,electricity,313,2014,ktoe
Europe_Non_EU,15,MINING,electricity,299,2015,ktoe
Europe_Non_EU,15,MINING,gas,2.614167929,1981,ktoe
Europe_Non_EU,15,MINING,gas,2.614167929,1982,ktoe
Europe_Non_EU,15,MINING,gas,6.535419822,1983,ktoe
Europe_Non_EU,15,MINING,gas,7.842503786,1984,ktoe
Europe_Non_EU,15,MINING,gas,7.842503786,1985,ktoe
Europe_Non_EU,15,MINING,gas,20.91334343,1986,ktoe
Europe_Non_EU,15,MINING,gas,22.22042739,1987,ktoe
Europe_Non_EU,15,MINING,gas,13,1990,ktoe
Europe_Non_EU,15,MINING,gas,9,1991,ktoe
Europe_Non_EU,15,MINING,gas,7,1992,ktoe
Europe_Non_EU,15,MINING,gas,7,1993,ktoe
Europe_Non_EU,15,MINING,gas,7,1994,ktoe
Europe_Non_EU,15,MINING,gas,19,1995,ktoe
Europe_Non_EU,15,MINING,gas,19,1996,ktoe
Europe_Non_EU,15,MINING,gas,8,1997,ktoe
Europe_Non_EU,15,MINING,gas,9,1998,ktoe
Europe_Non_EU,15,MINING,gas,9,1999,ktoe
Europe_Non_EU,15,MINING,gas,13,2000,ktoe
Europe_Non_EU,15,MINING,gas,13,2001,ktoe
Europe_Non_EU,15,MINING,gas,13,2002,ktoe
Europe_Non_EU,15,MINING,gas,14,2003,ktoe
Europe_Non_EU,15,MINING,gas,3,2004,ktoe
Europe_Non_EU,15,MINING,gas,3,2005,ktoe
Europe_Non_EU,15,MINING,gas,2,2006,ktoe
Europe_Non_EU,15,MINING,gas,1,2007,ktoe
Europe_Non_EU,15,MINING,gas,2,2009,ktoe
Europe_Non_EU,15,MINING,gas,55,2010,ktoe
Europe_Non_EU,15,MINING,gas,120,2011,ktoe
Europe_Non_EU,15,MINING,gas,104,2012,ktoe
Europe_Non_EU,15,MINING,gas,117,2013,ktoe
Europe_Non_EU,15,MINING,gas,108,2014,ktoe
Europe_Non_EU,15,MINING,gas,107,2015,ktoe
Europe_Non_EU,15,MINING,heat,1,1991,ktoe
Europe_Non_EU,15,MINING,heat,2,1993,ktoe
Europe_Non_EU,15,MINING,heat,5,1994,ktoe
Europe_Non_EU,15,MINING,heat,1,1995,ktoe
Europe_Non_EU,15,MINING,heat,1,1996,ktoe
Europe_Non_EU,15,MINING,heat,1,1997,ktoe
Europe_Non_EU,15,MINING,heat,1,1998,ktoe
Europe_Non_EU,15,MINING,heat,2,2000,ktoe
Europe_Non_EU,15,MINING,heat,1,2001,ktoe
Europe_Non_EU,15,MINING,refined liquids,129.1677809,1981,ktoe
Europe_Non_EU,15,MINING,refined liquids,130.9918064,1982,ktoe
Europe_Non_EU,15,MINING,refined liquids,127.221379,1983,ktoe
Europe_Non_EU,15,MINING,refined liquids,131.1557301,1984,ktoe
Europe_Non_EU,15,MINING,refined liquids,132.1050955,1985,ktoe
Europe_Non_EU,15,MINING,refined liquids,133.6612371,1986,ktoe
Europe_Non_EU,15,MINING,refined liquids,128.9940369,1987,ktoe
Europe_Non_EU,15,MINING,refined liquids,38.97681607,1989,ktoe
Europe_Non_EU,15,MINING,refined liquids,28,1990,ktoe
Europe_Non_EU,15,MINING,refined liquids,23,1991,ktoe
Europe_Non_EU,15,MINING,refined liquids,22,1992,ktoe
Europe_Non_EU,15,MINING,refined liquids,31,1993,ktoe
Europe_Non_EU,15,MINING,refined liquids,29,1994,ktoe
Europe_Non_EU,15,MINING,refined liquids,31,1995,ktoe
Europe_Non_EU,15,MINING,refined liquids,30,1996,ktoe
Europe_Non_EU,15,MINING,refined liquids,33,1997,ktoe
Europe_Non_EU,15,MINING,refined liquids,39,1998,ktoe
Europe_Non_EU,15,MINING,refined liquids,38,1999,ktoe
Europe_Non_EU,15,MINING,refined liquids,23,2000,ktoe
Europe_Non_EU,15,MINING,refined liquids,29,2001,ktoe
Europe_Non_EU,15,MINING,refined liquids,26,2002,ktoe
Europe_Non_EU,15,MINING,refined liquids,36,2003,ktoe
Europe_Non_EU,15,MINING,refined liquids,22,2004,ktoe
Europe_Non_EU,15,MINING,refined liquids,29,2005,ktoe
Europe_Non_EU,15,MINING,refined liquids,25,2006,ktoe
Europe_Non_EU,15,MINING,refined liquids,53,2007,ktoe
Europe_Non_EU,15,MINING,refined liquids,133,2008,ktoe
Europe_Non_EU,15,MINING,refined liquids,223,2009,ktoe
Europe_Non_EU,15,MINING,refined liquids,187,2010,ktoe
Europe_Non_EU,15,MINING,refined liquids,211,2011,ktoe
Europe_Non_EU,15,MINING,refined liquids,62,2012,ktoe
Europe_Non_EU,15,MINING,refined liquids,262,2013,ktoe
Europe_Non_EU,15,MINING,refined liquids,52,2014,ktoe
Europe_Non_EU,15,MINING,refined liquids,480,2015,ktoe
European Free Trade Association,16,MINING,biomass_tradbio,1,1981,ktoe
European Free Trade Association,16,MINING,biomass_tradbio,1,2011,ktoe
European Free Trade Association,16,MINING,biomass_tradbio,1,2012,ktoe
European Free Trade Association,16,MINING,biomass_tradbio,1,2013,ktoe
European Free Trade Association,16,MINING,coal,1,1975,ktoe
European Free Trade Association,16,MINING,coal,5,1976,ktoe
European Free Trade Association,16,MINING,coal,5,1977,ktoe
European Free Trade Association,16,MINING,coal,1,1984,ktoe
European Free Trade Association,16,MINING,coal,1,1985,ktoe
European Free Trade Association,16,MINING,coal,1,1986,ktoe
European Free Trade Association,16,MINING,coal,1,1987,ktoe
European Free Trade Association,16,MINING,electricity,56,1971,ktoe
European Free Trade Association,16,MINING,electricity,57,1972,ktoe
European Free Trade Association,16,MINING,electricity,58,1973,ktoe
European Free Trade Association,16,MINING,electricity,65,1974,ktoe
European Free Trade Association,16,MINING,electricity,69,1975,ktoe
European Free Trade Association,16,MINING,electricity,75,1976,ktoe
European Free Trade Association,16,MINING,electricity,71,1977,ktoe
European Free Trade Association,16,MINING,electricity,72,1978,ktoe
European Free Trade Association,16,MINING,electricity,75,1979,ktoe
European Free Trade Association,16,MINING,electricity,73,1980,ktoe
European Free Trade Association,16,MINING,electricity,76,1981,ktoe
European Free Trade Association,16,MINING,electricity,71,1982,ktoe
European Free Trade Association,16,MINING,electricity,80,1983,ktoe
European Free Trade Association,16,MINING,electricity,81,1984,ktoe
European Free Trade Association,16,MINING,electricity,74,1985,ktoe
European Free Trade Association,16,MINING,electricity,72,1986,ktoe
European Free Trade Association,16,MINING,electricity,70,1987,ktoe
European Free Trade Association,16,MINING,electricity,64,1988,ktoe
European Free Trade Association,16,MINING,electricity,57,1989,ktoe
European Free Trade Association,16,MINING,electricity,61,1990,ktoe
European Free Trade Association,16,MINING,electricity,63,1991,ktoe
