# File: A44.CalPrice_resid.csv
# Title: Prices by fuel in the base years. Used to calibrate satiation impedance
# Units: 1975$/unit
# Source: GCAM v5.4 output
# Column types: ccnnnnnnnnnnnnnnnnnnnnn
# ----------
Colombia,regional natural gas,0.812,1.1084,1.746,1.74675,1.79108,1.84977,1.83878,1.88086,1.94634,1.97399,2.03947,2.09134,2.10796,2.10244,2.09918,2.08982,2.13557,2.18614,2.24134,2.30854,2.3631
EU-12,regional natural gas,0.957695,1.28789,1.92503,1.9923,1.98242,1.99537,1.96379,1.9647,1.99314,1.99763,2.05291,2.10439,2.12588,2.15125,2.17646,2.19024,2.23693,2.28805,2.34656,2.41768,2.47708
EU-15,regional natural gas,0.912947,1.24386,1.90406,1.99238,1.98152,1.99815,1.97153,1.97259,2.00083,2.00375,2.05447,2.10144,2.11933,2.14156,2.16688,2.18058,2.22629,2.27965,2.34014,2.41192,2.47063
Europe_Eastern,regional natural gas,1.00944,1.31045,1.9363,1.99181,1.98148,1.99353,1.96062,1.95687,1.97839,1.97897,2.02589,2.06745,2.08477,2.10812,2.13633,2.15477,2.20606,2.26089,2.3239,2.3994,2.46219
Europe_Non_EU,regional natural gas,0.985689,1.33129,1.97432,1.99536,1.98727,2.00397,1.97535,1.97886,2.01122,2.01666,2.06975,2.11749,2.13689,2.16283,2.19271,2.21146,2.2628,2.31906,2.38268,2.45299,2.50319
European Free Trade Association,regional natural gas,0.812,1.107,1.746,1.74992,1.84513,1.95421,1.94664,1.99538,2.07613,2.10424,2.17639,2.21971,2.23322,2.26948,2.31925,2.35497,2.42179,2.4874,2.55313,2.57895,2.56235
India,regional natural gas,0.813918,1.15413,1.79586,1.90083,1.85988,1.84853,1.81414,1.79745,1.80319,1.79696,1.83621,1.89275,1.92652,1.96317,2.00425,2.02228,2.03131,2.0388,2.06306,2.11994,2.16714
Indonesia,regional natural gas,0.812,1.107,1.746,1.74617,1.75808,1.81195,1.81796,1.9029,2.03591,2.0768,2.15632,2.19266,2.17876,2.16952,2.16405,2.17728,2.22658,2.28192,2.34251,2.41147,2.46242
Japan,regional natural gas,1.05188,1.34699,1.98668,1.99143,1.98222,1.99469,1.96296,1.95969,1.98103,1.97797,2.01892,2.05334,2.05837,2.06295,2.07185,2.07216,2.10028,2.12438,2.1129,2.05919,1.97368
Mexico,regional natural gas,0.815187,1.15006,1.80787,1.85929,1.81747,1.82036,1.79333,1.7742,1.77584,1.76025,1.77689,1.80222,1.8043,1.80831,1.81181,1.81001,1.82354,1.79698,1.75247,1.70701,1.65723
Middle East,regional natural gas,0.812,1.107,1.746,1.74604,1.74152,1.7704,1.73462,1.74391,1.78715,1.79241,1.81846,1.83486,1.83261,1.84487,1.86717,1.88528,1.97024,2.07573,2.20114,2.34935,2.49359
Pakistan,regional natural gas,0.812,1.10944,1.746,1.78338,1.82795,1.90746,1.93575,2.00941,2.12369,2.17813,2.23702,2.25887,2.25744,2.2856,2.32998,2.3615,2.42286,2.48023,2.53817,2.57992,2.56345
Russia,regional natural gas,0.812,1.107,1.746,1.74629,1.70761,1.67799,1.63812,1.6524,1.69755,1.69935,1.76508,1.83343,1.87464,1.92973,1.99402,2.04719,2.1268,2.216,2.30829,2.4132,2.5011
South Africa,regional natural gas,0.815677,1.19833,1.91372,1.99311,1.984,1.99873,1.9688,1.97053,2.00031,2.00364,2.05359,2.0988,2.1159,2.13875,2.16225,2.17308,2.21276,2.262,2.31895,2.38811,2.44675
South America_Northern,regional natural gas,0.812,1.14751,1.80629,1.76873,1.59244,1.67106,1.60668,1.56624,1.54381,1.4998,1.46302,1.42908,1.3801,1.35148,1.33132,1.30593,1.28353,1.25333,1.21862,1.18989,1.15631
South America_Southern,regional natural gas,0.812,1.107,1.746,1.74724,1.82228,1.90706,1.909,1.94674,2.0259,2.07996,2.14775,2.1659,2.16112,2.16406,2.19569,2.22944,2.28922,2.351,2.41537,2.48678,2.53836
South Asia,regional natural gas,0.813983,1.107,1.746,1.74602,1.9828,2.1764,2.20742,2.25755,2.31432,2.35123,2.41128,2.45615,2.4701,2.49532,2.52346,2.52282,2.53848,2.55275,2.56748,2.58251,2.60066
South Korea,regional natural gas,1.062,1.35298,1.99282,1.99595,1.98605,1.99804,1.96447,1.95883,1.9841,1.99316,2.05291,2.10937,2.13749,2.16561,2.19553,2.21444,2.26567,2.32073,2.38282,2.45266,2.50026
Southeast Asia,regional natural gas,0.812,1.107,1.746,1.7462,1.86758,2.01934,2.01176,2.0422,2.1041,2.15719,2.23057,2.23795,2.21616,2.19976,2.21006,2.23852,2.29933,2.35299,2.40284,2.46054,2.5039
Taiwan,regional natural gas,0.883825,1.34465,1.99139,1.99265,1.98329,1.99781,1.96853,1.96796,1.99347,1.99448,2.04602,2.09429,2.11373,2.13477,2.16208,2.17069,2.20768,2.24754,2.30163,2.36534,2.41953
USA,regional natural gas,0.823462,1.15193,1.77102,1.75098,1.89058,1.98478,1.91667,1.87385,1.87502,1.90575,1.9667,1.98531,1.94598,1.90556,1.90298,1.90944,1.92113,1.90565,1.87163,1.88914,1.94312
Africa_Eastern,regional coal,0.556563,0.500619,0.634364,0.691452,0.730822,0.747513,0.768205,0.777588,0.779956,0.784462,0.787812,0.792891,0.797448,0.803288,0.806869,0.806986,0.801303,0.797454,0.794488,0.792878,0.791074
Africa_Northern,regional coal,0.567608,0.531303,0.645,0.697063,0.722052,0.743066,0.765856,0.772732,0.77315,0.776286,0.778824,0.783416,0.788074,0.794744,0.799532,0.800991,0.796612,0.794192,0.792763,0.792772,0.793025
Africa_Southern,regional coal,0.438642,0.382002,0.495003,0.560014,0.638687,0.672661,0.713338,0.741355,0.76568,0.801995,0.842738,0.875748,0.895856,0.904642,0.907351,0.905438,0.896564,0.888489,0.881103,0.875397,0.869526
Africa_Western,regional coal,0.522866,0.474973,0.612775,0.674095,0.710914,0.728431,0.75232,0.766537,0.775455,0.785367,0.791918,0.798703,0.804122,0.81014,0.813736,0.813723,0.807765,0.803489,0.800038,0.797314,0.79417
Argentina,regional coal,0.55935,0.52986,0.640141,0.69493,0.700337,0.728736,0.760283,0.769524,0.771273,0.77535,0.778714,0.783939,0.788328,0.794176,0.798119,0.79893,0.794126,0.791085,0.788993,0.788693,0.788299
Australia_NZ,regional coal,0.435001,0.382002,0.495003,0.547615,0.62393,0.661746,0.705937,0.730921,0.74542,0.763966,0.781948,0.795217,0.803415,0.811159,0.815508,0.815591,0.808878,0.80429,0.801139,0.79997,0.798825
Brazil,regional coal,0.555556,0.503304,0.623568,0.671414,0.726077,0.744589,0.766819,0.774613,0.775922,0.780268,0.784663,0.790975,0.796546,0.803259,0.807637,0.808622,0.80363,0.800507,0.797831,0.796769,0.795842
Canada,regional coal,0.435,0.382001,0.495001,0.562407,0.637828,0.650812,0.667244,0.674403,0.677055,0.684078,0.693997,0.711836,0.727167,0.740482,0.749045,0.75229,0.74725,0.744542,0.740737,0.738453,0.735927
Central America and Caribbean,regional coal,0.583596,0.531746,0.644811,0.697024,0.74228,0.75683,0.774421,0.78034,0.780241,0.78326,0.785647,0.79009,0.794048,0.799214,0.802004,0.801191,0.794513,0.789246,0.784594,0.781568,0.778653
Central Asia,regional coal,0.435011,0.382009,0.49501,0.547425,0.557656,0.557422,0.561024,0.560949,0.560568,0.565862,0.571211,0.579449,0.587278,0.595476,0.601621,0.604694,0.601432,0.600987,0.601284,0.602771,0.603761
China,regional coal,0.435001,0.383308,0.500389,0.557707,0.627911,0.655519,0.691343,0.705365,0.709751,0.720526,0.728721,0.741197,0.751852,0.759955,0.763323,0.760727,0.752147,0.745602,0.740917,0.738407,0.735819
Colombia,regional coal,0.435001,0.382003,0.495004,0.547013,0.635011,0.682592,0.738107,0.771518,0.791801,0.814301,0.833781,0.851812,0.860887,0.869114,0.873615,0.873596,0.86708,0.862004,0.857684,0.854944,0.851986
EU-12,regional coal,0.435009,0.382006,0.505531,0.552662,0.58107,0.593058,0.635044,0.664293,0.68251,0.69952,0.703946,0.707988,0.711793,0.717137,0.722585,0.726157,0.725799,0.72694,0.727794,0.729083,0.730461
EU-15,regional coal,0.481432,0.471402,0.587565,0.649127,0.661021,0.657641,0.653124,0.642382,0.629507,0.619526,0.615556,0.611798,0.605459,0.597625,0.5878,0.576714,0.561988,0.551878,0.5433,0.534772,0.52523
Europe_Eastern,regional coal,0.435008,0.391473,0.515195,0.611645,0.606705,0.592681,0.57837,0.561809,0.544547,0.532821,0.521772,0.511577,0.501767,0.493202,0.484408,0.475096,0.462804,0.453144,0.44439,0.436846,0.429549
Europe_Non_EU,regional coal,0.460207,0.436532,0.548799,0.618665,0.680294,0.688337,0.697389,0.697978,0.696198,0.702587,0.709368,0.722935,0.734135,0.742506,0.747918,0.749194,0.746184,0.744409,0.739579,0.735895,0.731766
European Free Trade Association,regional coal,0.561533,0.38769,0.495002,0.659965,0.682276,0.697826,0.720027,0.733013,0.738245,0.746848,0.753617,0.760652,0.767252,0.775092,0.780721,0.78282,0.778875,0.775072,0.771564,0.769244,0.766631
India,regional coal,0.435292,0.397735,0.531172,0.59142,0.689653,0.737271,0.778159,0.800068,0.812547,0.828377,0.842694,0.859258,0.872547,0.882818,0.886921,0.88661,0.87922,0.873329,0.868323,0.86497,0.861797
Indonesia,regional coal,0.435,0.382,0.495,0.553299,0.617178,0.657513,0.703237,0.729792,0.747794,0.772026,0.794573,0.818589,0.836835,0.852082,0.861342,0.864518,0.859273,0.855741,0.850586,0.845739,0.840795
Japan,regional coal,0.576852,0.531146,0.64425,0.696114,0.715106,0.73194,0.757652,0.759215,0.754061,0.749786,0.742878,0.735233,0.725019,0.714346,0.701253,0.684907,0.658187,0.636611,0.613955,0.591233,0.566785
Mexico,regional coal,0.450758,0.44596,0.559169,0.635988,0.669599,0.694876,0.733846,0.753024,0.761587,0.773272,0.781373,0.789921,0.797892,0.807628,0.815286,0.818989,0.816508,0.814262,0.811974,0.811006,0.810117
Middle East,regional coal,0.557305,0.515195,0.633373,0.696559,0.739524,0.754357,0.772529,0.778895,0.779116,0.782403,0.784989,0.789746,0.794304,0.800284,0.804082,0.804495,0.799212,0.795711,0.793128,0.792255,0.791426
Pakistan,regional coal,0.503854,0.457496,0.596816,0.646081,0.695728,0.710055,0.736802,0.752558,0.762435,0.772162,0.780626,0.79131,0.80126,0.813397,0.822222,0.826312,0.823573,0.821028,0.818562,0.817664,0.816658
Russia,regional coal,0.439124,0.382003,0.495004,0.567007,0.573839,0.57477,0.582911,0.586796,0.587924,0.592874,0.59877,0.607421,0.615934,0.625378,0.632582,0.636262,0.633142,0.632307,0.632129,0.633262,0.634209
South Africa,regional coal,0.435005,0.382009,0.495011,0.549209,0.611885,0.629392,0.656287,0.669875,0.675346,0.682465,0.691079,0.707265,0.722645,0.737204,0.747378,0.751449,0.747936,0.74574,0.744154,0.74426,0.744188
South America_Northern,regional coal,0.435004,0.38201,0.495014,0.664514,0.590498,0.631655,0.672687,0.718136,0.739545,0.754353,0.763192,0.771062,0.776715,0.783215,0.787963,0.79089,0.788715,0.787918,0.787294,0.787531,0.787476
South America_Southern,regional coal,0.500655,0.519649,0.636379,0.687897,0.73363,0.750711,0.769928,0.776964,0.77777,0.781674,0.78566,0.791321,0.796162,0.802272,0.806092,0.806502,0.80121,0.797762,0.795289,0.7946,0.794019
South Asia,regional coal,0.57307,0.485611,0.569692,0.663712,0.710446,0.737003,0.76129,0.772269,0.77687,0.784735,0.793618,0.802314,0.808944,0.815743,0.819752,0.820196,0.814745,0.81102,0.808137,0.806951,0.805837
South Korea,regional coal,0.542447,0.528439,0.643075,0.695665,0.737294,0.751884,0.769036,0.774614,0.774172,0.77661,0.778624,0.783597,0.790013,0.798452,0.80393,0.805132,0.800123,0.796454,0.79238,0.788105,0.78285
Southeast Asia,regional coal,0.450926,0.393155,0.531161,0.635538,0.68995,0.711696,0.737676,0.749904,0.754858,0.762024,0.768383,0.778218,0.787585,0.797533,0.80425,0.806625,0.802019,0.799203,0.797259,0.797007,0.796798
Taiwan,regional coal,0.581155,0.532002,0.645003,0.697002,0.729506,0.745193,0.765088,0.772061,0.772425,0.77509,0.77684,0.780206,0.783522,0.789223,0.793289,0.79419,0.788427,0.785508,0.783487,0.783377,0.783684
USA,regional coal,0.435008,0.382032,0.495034,0.54917,0.555234,0.55539,0.567202,0.572426,0.572387,0.575959,0.579018,0.584588,0.591007,0.600255,0.607352,0.610808,0.609865,0.608714,0.60758,0.607871,0.608308
Africa_Eastern,regional biomass,1.93787,2.00068,2.04832,2.08172,2.00763,2.00806,1.99142,1.99657,2.07019,2.16131,2.25565,2.34819,2.41052,2.45597,2.4778,2.48408,2.48277,2.47154,2.45663,2.43839,2.41261
Africa_Northern,regional biomass,1.88405,1.93588,1.98939,2.0145,1.96946,1.97566,1.96235,1.96648,2.02894,2.10447,2.1799,2.25634,2.3066,2.34361,2.36022,2.36301,2.36076,2.35133,2.34108,2.33081,2.31488
Africa_Southern,regional biomass,1.97592,2.02463,2.07521,2.10682,2.02687,2.02164,1.99611,1.99176,2.05576,2.1327,2.21303,2.29549,2.3501,2.39173,2.41312,2.41899,2.41839,2.4084,2.39399,2.37601,2.35411
Africa_Western,regional biomass,1.92683,1.98694,2.04369,2.08127,2.00013,1.99264,1.97334,1.9749,2.04437,2.12685,2.21255,2.30485,2.37017,2.42113,2.45017,2.46206,2.466,2.45906,2.44729,2.43146,2.4077
Argentina,regional biomass,1.96306,1.98043,2.02689,2.0471,1.97649,1.96965,1.9431,1.93941,2.00097,2.07584,2.15089,2.22038,2.26666,2.30146,2.31692,2.31918,2.31646,2.30588,2.29248,2.27628,2.25377
Australia_NZ,regional biomass,1.97627,2.03218,2.07425,2.10187,2.02467,2.01418,1.98096,1.97869,2.04577,2.12684,2.21086,2.28786,2.33588,2.37051,2.38512,2.38587,2.38162,2.36938,2.35477,2.33749,2.31357
Brazil,regional biomass,1.94815,1.99174,2.0318,2.0474,1.98262,1.97995,1.95777,1.95511,2.01242,2.08145,2.14994,2.21405,2.25577,2.28996,2.30542,2.30772,2.30516,2.29452,2.28087,2.2643,2.24136
Canada,regional biomass,1.91436,1.97587,2.02398,2.03094,1.96488,1.96019,1.93418,1.92891,1.98742,2.05857,2.13028,2.19633,2.23789,2.26828,2.28268,2.28415,2.28092,2.2701,2.25737,2.24286,2.22275
Central America and Caribbean,regional biomass,1.93924,1.97721,2.03091,2.05139,1.99901,1.99952,1.98332,1.98971,2.0649,2.1579,2.25254,2.33745,2.39049,2.42948,2.44643,2.44891,2.44458,2.4332,2.41921,2.40285,2.37966
Central Asia,regional biomass,1.92733,1.98921,2.03591,2.06451,1.99172,1.9881,1.96362,1.96184,2.02729,2.10638,2.18484,2.26012,2.30774,2.34233,2.35705,2.35822,2.35464,2.34311,2.32912,2.31269,2.28966
China,regional biomass,1.78938,1.84444,1.89622,1.92728,1.89804,1.93301,1.93679,1.94903,2.0154,2.09693,2.17806,2.25887,2.30983,2.34355,2.35459,2.34984,2.34082,2.32293,2.30233,2.2777,2.24277
Colombia,regional biomass,1.89181,1.924,1.97277,1.99128,1.94852,1.9598,1.9489,1.95449,2.01545,2.08757,2.15813,2.22232,2.26789,2.30309,2.31808,2.31877,2.31482,2.30321,2.28896,2.27233,2.25013
EU-12,regional biomass,1.86621,1.96868,2.02081,2.03452,1.97969,1.97474,1.94936,1.94447,2.00205,2.0732,2.14678,2.21435,2.25792,2.29157,2.30574,2.3064,2.30292,2.29109,2.27636,2.25857,2.23509
EU-15,regional biomass,1.87819,1.96318,2.03102,2.06351,1.96645,1.94407,1.90207,1.89082,1.95736,2.03815,2.11603,2.18491,2.22744,2.25792,2.27031,2.2703,2.26595,2.25442,2.24031,2.22308,2.19895
Europe_Eastern,regional biomass,1.92681,2.00716,2.03436,2.03924,1.98325,1.98537,1.96686,1.96694,2.02978,2.10634,2.18359,2.26053,2.31037,2.34678,2.363,2.3655,2.36274,2.3516,2.3376,2.32074,2.29708
Europe_Non_EU,regional biomass,1.96239,2.00558,2.03812,2.0467,1.98616,1.9858,1.96428,1.96502,2.03033,2.11002,2.18956,2.26945,2.31955,2.35563,2.37104,2.37213,2.36802,2.35589,2.34115,2.3236,2.29931
European Free Trade Association,regional biomass,1.9142,2.00639,2.07646,2.09868,1.79457,1.74372,1.69896,1.68655,1.73883,1.80537,1.87591,1.94011,1.98118,2.01139,2.0255,2.02797,2.02542,2.01626,2.00404,1.98824,1.96681
India,regional biomass,1.90769,1.95411,1.99369,2.01912,1.9767,1.99555,1.98872,1.99713,2.06375,2.14368,2.23674,2.32076,2.37323,2.41103,2.42751,2.42912,2.42557,2.41335,2.39813,2.38012,2.35513
Indonesia,regional biomass,1.85354,1.91422,1.95958,1.98045,1.93382,1.94915,1.94129,1.94869,2.01456,2.09218,2.16891,2.24157,2.29056,2.32501,2.33882,2.3391,2.3349,2.32311,2.30891,2.29221,2.26943
Japan,regional biomass,1.80561,1.94963,2.03204,2.05927,1.99739,1.9882,1.95864,1.94588,1.9996,2.08838,2.17271,2.24466,2.28739,2.31749,2.32271,2.31317,2.29923,2.27996,2.26087,2.24173,2.21694
