# File: comtrade_ff_trade.csv
# Title: Comtrade trade of fossil fuels
# Source: UN Comtrade
# Units: NA
# Column types: iiiiciinnni 
# ----------
Year,Reporter_Code,Trade_Flow_Code,Partner_Code,Classification,Commodity_Code,Quantity_Unit_Code,Supplementary_Quantity,Netweight_(kg),Value,Estimation_Code
2014,152,1,826,HS,2709,8,275629540,275629540,234529384,0
2014,152,1,842,HS,2709,1,0,47445,32259,6
2014,156,1,0,HS,2709,8,3.08375E+11,3.08375E+11,2.28288E+11,0
2014,156,2,0,HS,2709,8,600193266,600193266,490697311,0
2014,156,1,12,HS,2709,8,898397248,898397248,801450784,0
2014,156,1,24,HS,2709,8,40647653774,40647653774,30893003075,0
2014,156,1,31,HS,2709,8,222002568,222002568,195339453,0
2014,156,1,32,HS,2709,8,322504320,322504320,246722029,0
2014,156,1,36,HS,2709,8,2727356168,2727356168,2110862486,0
2014,156,1,68,HS,2709,8,237439804,237439804,200641890,0
2014,156,1,76,HS,2709,8,7024664398,7024664398,4886818043,0
2014,156,1,96,HS,2709,8,81933000,81933000,72878178,0
2014,156,1,120,HS,2709,8,519624704,519624704,369596409,0
2014,156,1,124,HS,2709,8,201616000,201616000,119106086,0
2014,156,1,148,HS,2709,8,143130448,143130448,104140217,0
2014,156,1,170,HS,2709,8,10091235372,10091235372,7062024145,0
2014,156,1,178,HS,2709,8,7050623216,7050623216,5179948135,0
2014,156,1,180,HS,2709,8,968183232,968183232,778061119,0
2014,156,1,218,HS,2709,8,746634976,746634976,506788897,0
2014,156,1,226,HS,2709,8,3249057024,3249057024,2463839213,0
2014,156,1,266,HS,2709,8,1554807928,1554807928,1143614927,0
2014,156,1,288,HS,2709,8,879552768,879552768,675849404,0
2014,156,1,360,HS,2709,8,375149232,375149232,275119535,0
2014,156,1,364,HS,2709,8,27459384481,27459384481,20804671555,0
2014,156,2,364,HS,2709,8,320666784,320666784,265685567,0
2014,156,1,368,HS,2709,8,28577809062,28577809062,20759577992,0
2014,156,2,392,HS,2709,8,185948480,185948480,157297230,0
2014,156,1,398,HS,2709,8,5686422131,5686422131,4222821654,0
2014,156,1,400,HS,2709,8,10,10,220,0
2014,156,2,410,HS,2709,8,93572912,93572912,67710638,0
2014,156,1,414,HS,2709,8,10618718096,10618718096,7598348696,0
2014,156,1,434,HS,2709,8,965547136,965547136,704013771,0
2014,156,1,458,HS,2709,8,217327648,217327648,189378142,0
2014,156,1,484,HS,2709,8,682302096,682302096,460286887,0
2014,156,1,496,HS,2709,8,1030843328,1030843328,718145703,0
2014,156,1,512,HS,2709,8,29743869856,29743869856,22680323672,0
2014,156,1,533,HS,2709,8,277715808,277715808,184208889,0
2014,156,1,566,HS,2709,8,1996445136,1996445136,1530743217,0
2014,156,1,579,HS,2709,8,145999008,145999008,115148381,0
2014,156,1,586,HS,2709,8,15927249,15927249,10382604,0
2014,156,1,598,HS,2709,8,77278528,77278528,69381984,0
2014,156,1,634,HS,2709,8,360994992,360994992,260151741,0
2014,156,1,643,HS,2709,8,33107531139,33107531139,24950868002,0
2014,156,1,682,HS,2709,8,49666812616,49666812616,36940644812,0
2014,156,1,704,HS,2709,8,1482871584,1482871584,1223625591,0
2014,156,1,728,HS,2709,8,6443389880,6443389880,4329172366,0
2014,156,1,729,HS,2709,8,1773815722,1773815722,1349814461,0
2014,156,1,764,HS,2709,8,3,3,65,0
2014,156,1,784,HS,2709,8,11651961088,11651961088,9088932718,0
2014,156,1,818,HS,2709,8,946019584,946019584,706771455,0
2014,156,1,826,HS,2709,8,1219393984,1219393984,1018859415,0
2014,156,1,842,HS,2709,8,20,20,584,0
2014,156,2,842,HS,2709,8,5090,5090,3876,0
2014,156,1,862,HS,2709,8,13785720896,13785720896,8345378147,0
2014,156,1,887,HS,2709,8,2498859472,2498859472,1941015326,0
2014,170,1,0,HS,2709,8,636266,636266,1576138,0
2014,170,2,0,HS,2709,8,42868678952,42868678952,25760766275,0
2014,170,2,44,HS,2709,8,859005819,859005819,532879114,0
2014,170,1,76,HS,2709,8,10,10,460,0
2014,170,2,76,HS,2709,8,286879614,286879614,206207370,0
2014,170,2,124,HS,2709,8,294656796,294656796,172070418,0
2014,170,2,152,HS,2709,8,140445270,140445270,99625728,0
2014,170,1,156,HS,2709,8,15,15,620,0
2014,170,2,156,HS,2709,8,8254058526,8254058526,5198852487,0
2014,170,1,170,HS,2709,8,635311,635311,1557803,0
2014,170,1,218,HS,2709,8,3,3,662,0
2014,170,2,276,HS,2709,8,222781440,222781440,149754691,0
2014,170,1,368,HS,2709,8,3,3,152,0
2014,170,2,381,HS,2709,8,852835935,852835935,541842819,0
2014,170,2,384,HS,2709,8,147023079,147023079,97520211,0
2014,170,2,410,HS,2709,8,579411966,579411966,301471438,0
2014,170,1,458,HS,2709,8,2,2,337,0
2014,170,1,528,HS,2709,8,279,279,3964,0
2014,170,2,528,HS,2709,8,437357340,437357340,283885256,0
2014,170,2,533,HS,2709,8,1302875844,1302875844,696045692,0
2014,170,2,591,HS,2709,8,5260331412,5260331412,3063990917,0
2014,170,2,604,HS,2709,8,163352280,163352280,112172240,0
2014,170,2,662,HS,2709,8,426417012,426417012,223286895,0
2014,170,2,699,HS,2709,8,4325537622,4325537622,2614515846,0
2014,170,2,702,HS,2709,8,209741952,209741952,132439766,0
2014,170,2,710,HS,2709,8,209442660,209442660,121689375,0
2014,170,1,724,HS,2709,8,200,200,641,0
2014,170,2,724,HS,2709,8,3999489564,3999489564,2457304912,0
2014,170,1,780,HS,2709,8,4,4,1571,0
2014,170,2,780,HS,2709,8,156000075,156000075,99078707,0
2014,170,2,784,HS,2709,8,73680957,73680957,49572748,0
2014,170,2,792,HS,2709,8,287536704,287536704,173082969,0
2014,170,1,826,HS,2709,8,20,20,466,0
2014,170,1,842,HS,2709,8,418,418,9464,0
2014,170,2,842,HS,2709,8,12844278864,12844278864,7564164831,0
2014,170,2,899,HS,2709,8,1535538221,1535538221,869311846,0
2014,178,1,0,HS,2709,8,2465,2465,4825,6
2014,178,2,0,HS,2709,8,5665695989,,3963801566,6
2014,178,2,24,HS,2709,8,45482900,45482900,30009542,0
2014,178,2,36,HS,2709,8,972513000,972513000,686025021,0
2014,178,2,124,HS,2709,8,124341000,124341000,104193537,0
2014,178,2,156,HS,2709,8,2886066000,2886066000,1957771730,0
2014,178,1,180,HS,2709,8,30,30,199,0
2014,178,1,251,HS,2709,8,16,16,54,0
2014,178,2,251,HS,2709,8,242489815,242489815,177434427,0
2014,178,2,381,HS,2709,8,435133000,435133000,338263052,0
2014,178,2,410,HS,2709,8,129200000,129200000,88593241,0
2014,178,2,458,HS,2709,8,48027100,48027100,42127218,0
2014,178,2,528,HS,2709,8,64112447,,44853981,6
2014,178,2,620,HS,2709,8,253515000,253515000,184593118,0
2014,178,2,699,HS,2709,8,93768800,93768800,66341740,0
2014,178,2,702,HS,2709,8,96595700,96595700,62723676,0
2014,178,1,784,HS,2709,8,953,953,958,0
2014,178,1,826,HS,2709,8,1204,1204,2494,6
2014,178,2,826,HS,2709,8,131363212,131363212,97926096,0
2014,178,1,842,HS,2709,8,262,262,1118,0
2014,178,2,842,HS,2709,8,143088014,143088014,82945182,0
2014,188,1,0,HS,2709,8,1597,1597,17170,6
2014,188,1,156,HS,2709,8,497,497,5356,6
2014,188,1,591,HS,2709,8,439,439,4789,0
2014,188,1,842,HS,2709,8,661,661,7025,0
2014,191,1,0,HS,2709,8,1851207023,1851207023,1418780310,0
2014,191,2,0,HS,2709,8,90,90,42,0
2014,191,1,31,HS,2709,8,422170951,422170951,341701989,0
2014,191,2,70,HS,2709,8,45,45,21,0
2014,191,1,203,HS,2709,8,200,200,300,0
2014,191,1,276,HS,2709,8,6,6,59,0
2014,191,1,368,HS,2709,8,57234014,57234014,42225057,0
2014,191,1,398,HS,2709,8,86047784,86047784,67664192,0
2014,191,1,434,HS,2709,8,87043406,87043406,68680959,0
2014,191,1,566,HS,2709,8,161761669,161761669,130886640,0
2014,191,1,643,HS,2709,8,1036948937,1036948937,767620744,0
2014,191,2,688,HS,2709,8,45,45,21,0
2014,191,1,705,HS,2709,8,56,56,370,0
2014,196,2,0,HS,2709,8,200,200,1533,0
2014,196,2,800,HS,2709,8,200,200,1533,0
2014,203,1,0,HS,2709,8,7313021960,7313021960,5656796584,0
2014,203,2,0,HS,2709,8,26518170,26518170,18132737,0
2014,203,1,31,HS,2709,8,2324705000,2324705000,1875489719,0
2014,203,2,40,HS,2709,8,26518170,26518170,18132737,0
2014,203,1,251,HS,2709,8,766,766,13031,0
2014,203,1,276,HS,2709,8,4556,4556,23358,0
2014,203,1,348,HS,2709,8,5463030,5463030,2948410,0
2014,203,1,398,HS,2709,8,789070000,789070000,657653534,0
2014,203,1,434,HS,2709,8,67371000,67371000,57389354,0
2014,203,1,528,HS,2709,8,4325,4325,10376,0
2014,203,1,616,HS,2709,8,2,2,516,0
2014,203,1,643,HS,2709,8,4126403000,4126403000,3063266152,0
2014,203,1,792,HS,2709,8,91,91,435,0
2014,203,1,842,HS,2709,8,190,190,1699,0
2014,208,1,0,HS,2709,8,3540393568,3540393568,2705547065,0
2014,208,2,0,HS,2709,8,4157004872,4157004872,3039662509,0
2014,208,1,226,HS,2709,8,41874790,41874790,36917134,0
2014,208,2,246,HS,2709,8,582347590,582347590,435974576,0
2014,208,2,251,HS,2709,8,248099578,248099578,198947282,0
2014,208,2,276,HS,2709,8,85038770,85038770,68827603,0
2014,208,1,304,HS,2709,8,1,1,2,0
2014,208,2,348,HS,2709,8,99959548,99959548,79510037,0
2014,208,2,528,HS,2709,8,295981445,295981445,222582007,0
2014,208,1,566,HS,2709,8,687944541,687944541,488751494,0
2014,208,1,579,HS,2709,8,2584634317,2584634317,2013252474,0
2014,208,2,579,HS,2709,8,1061,1061,535,0
2014,208,1,634,HS,2709,8,16,16,120,0
2014,208,1,643,HS,2709,8,142515779,142515779,112481963,0
2014,208,1,682,HS,2709,8,35,35,252,0
2014,208,2,752,HS,2709,8,1018259369,1018259369,712160572,0
2014,208,1,826,HS,2709,8,83424089,83424089,54143626,0
2014,208,2,826,HS,2709,8,1827317511,1827317511,1321659897,0
2014,214,1,0,HS,2709,8,1148750306,1148750306,941275703,6
2014,214,2,0,HS,2709,8,190171,190171,7861,0
2014,214,1,484,HS,2709,8,475442188,475442188,389573067,6
2014,214,1,842,HS,2709,8,104500,104500,85626,6
2014,214,2,842,HS,2709,8,190171,190171,7861,0
2014,214,1,862,HS,2709,8,673203618,673203618,551617010,6
2014,218,1,0,HS,2709,8,3552,3552,17968,0
2014,218,2,0,HS,2709,8,21630505686,21630505686,13016019766,0
2014,218,2,44,HS,2709,8,101910628,101910628,71734277,0
2014,218,2,76,HS,2709,8,430,430,1167,0
2014,218,2,124,HS,2709,8,112,112,200,0
2014,218,2,152,HS,2709,8,3352646606,3352646606,1989705194,0
2014,218,1,156,HS,2709,8,2186,2186,7406,0
2014,218,2,156,HS,2709,8,127853056,127853056,57787056,0
2014,218,2,170,HS,2709,8,157,157,36030,0
2014,218,2,384,HS,2709,8,100672660,100672660,60257641,0
2014,218,2,392,HS,2709,8,390033164,390033164,176500236,0
2014,218,2,591,HS,2709,8,1854168207,1854168207,1189710393,0
2014,218,2,604,HS,2709,8,2080740846,2080740846,1280418238,0
2014,218,2,699,HS,2709,8,469466655,469466655,287348871,0
2014,218,2,702,HS,2709,8,196350255,196350255,138035005,0
2014,218,1,724,HS,2709,8,1271,1271,4464,0
2014,218,2,724,HS,2709,8,48878260,48878260,34495380,0
2014,218,1,842,HS,2709,8,95,95,6098,0
2014,218,2,842,HS,2709,8,12907784652,12907784652,7729990077,0
2014,222,1,0,HS,2709,8,17,17,109,0
2014,222,1,188,HS,2709,8,17,17,109,0
2014,231,1,0,HS,2709,8,657983,657983,1702839,0
2014,231,1,156,HS,2709,8,493,493,931,0
2014,231,1,251,HS,2709,8,238,238,2921,0
2014,231,1,276,HS,2709,8,2,2,217,0
2014,231,1,392,HS,2709,8,20,20,321,0
2014,231,1,410,HS,2709,8,1,1,1,0
2014,231,1,724,HS,2709,8,89,89,1499,0
2014,231,1,826,HS,2709,8,44,44,1576,0
2014,231,1,834,HS,2709,8,20,20,109,0
2014,231,1,899,HS,2709,8,657076,657076,1695264,0
2014,233,1,0,HS,2709,8,68889162,68889162,52473074,0
2014,233,2,0,HS,2709,8,12603691,12603691,5468540,0
2014,233,2,156,HS,2709,8,500274,500274,229616,0
2014,233,2,196,HS,2709,8,697923,697923,179984,0
2014,233,2,208,HS,2709,8,306265,306265,138023,0
2014,233,2,381,HS,2709,8,251683,251683,111228,0
2014,233,1,398,HS,2709,8,8409050,8409050,5347262,0
2014,233,2,410,HS,2709,8,304017,304017,137010,0
2014,233,2,428,HS,2709,8,243740,243740,74498,0
2014,233,2,470,HS,2709,8,204167,204167,93709,0
2014,233,2,528,HS,2709,8,205967,205967,90507,0
2014,233,1,643,HS,2709,8,60480112,60480112,47125812,0
2014,233,2,724,HS,2709,8,1978413,1978413,733302,0
2014,233,2,842,HS,2709,8,7911242,7911242,3680663,0
2014,242,1,0,HS,2709,8,64689,64689,132814,0
2014,242,2,0,HS,2709,8,600,600,794,0
2014,242,1,36,HS,2709,8,64269,64269,131247,0
2014,242,1,360,HS,2709,8,17,17,98,0
2014,242,1,392,HS,2709,8,3,3,68,0
2014,242,1,608,HS,2709,8,400,400,1402,0
2014,242,2,798,HS,2709,8,600,600,794,0
2014,246,1,0,HS,2709,8,11608666216,11608666216,8396749900,0
2014,246,2,0,HS,2709,8,188641,188641,54234,0
2014,246,1,12,HS,2709,8,180132401,180132401,145860547,0
2014,246,2,124,HS,2709,8,1,1,13,0
2014,246,1,208,HS,2709,8,593983023,593983023,440726835,0
2014,246,2,392,HS,2709,8,1,1,1,0
2014,246,1,398,HS,2709,8,504576509,504576509,384684428,0
2014,246,2,410,HS,2709,8,19,19,13,0
2014,246,1,528,HS,2709,8,268,268,10454,0
2014,246,1,579,HS,2709,8,1427929116,1427929116,1103661723,0
2014,246,1,643,HS,2709,8,8665102437,8665102437,6152329662,0
2014,246,2,643,HS,2709,8,182040,182040,49003,0
2014,246,1,826,HS,2709,8,236941199,236941199,169469724,0
2014,246,1,842,HS,2709,8,1263,1263,6528,0
2014,246,2,842,HS,2709,8,6580,6580,5204,0
2014,251,1,0,HS,2709,8,51305515699,51305515699,38874182250,0
2014,251,2,0,HS,2709,8,4351835,4351835,3827954,6
2014,251,1,8,HS,2709,8,7949412,7949412,4216848,0
2014,251,1,12,HS,2709,8,3432996029,3432996029,2742130143,0
2014,251,2,12,HS,2709,8,20,20,20,0
2014,251,1,24,HS,2709,8,3025223127,3025223127,2057287951,0
2014,251,1,31,HS,2709,8,2297251727,2297251727,1785575443,0
2014,251,2,36,HS,2709,8,59,59,52,6
2014,251,2,40,HS,2709,8,6600,6600,751745,0
2014,251,1,56,HS,2709,8,633826,633826,316300,0
2014,251,2,56,HS,2709,8,1580,1580,1312,0
2014,251,1,76,HS,2709,8,83,83,1611,0
2014,251,1,124,HS,2709,8,95700000,95700000,75338059,0
2014,251,2,156,HS,2709,8,25,25,13,0
2014,251,1,170,HS,2709,8,78650376,78650376,55781566,0
2014,251,1,178,HS,2709,8,255883030,255883030,186030488,0
2014,251,2,178,HS,2709,8,94,94,1327,0
2014,251,1,180,HS,2709,8,10,10,473,0
2014,251,1,208,HS,2709,8,85151520,85151520,66255101,0
2014,251,1,226,HS,2709,8,1202296000,1202296000,916612353,0
2014,251,1,266,HS,2709,8,86945010,86945010,65195525,0
2014,251,2,266,HS,2709,8,8,8,11,0
2014,251,1,276,HS,2709,8,29958667,29958667,18171244,0
2014,251,2,276,HS,2709,8,4342241,4342241,3069709,0
2014,251,1,288,HS,2709,8,854213957,854213957,687270418,0
2014,251,1,368,HS,2709,8,1374190942,1374190942,995864181,0
2014,251,1,381,HS,2709,8,89942753,89942753,63699758,0
2014,251,2,384,HS,2709,8,32,32,21,0
2014,251,1,398,HS,2709,8,6566309010,6566309010,5082614055,0
2014,251,1,414,HS,2709,8,207726000,207726000,149596404,0
2014,251,1,434,HS,2709,8,3064498755,3064498755,2376332770,0
2014,251,1,442,HS,2709,8,220,220,254,0
2014,251,2,442,HS,2709,8,286,286,235,0
2014,251,1,458,HS,2709,8,20,20,1155,0
2014,251,2,458,HS,2709,8,1,1,27,0
2014,251,1,484,HS,2709,8,243418000,243418000,187070631,0
2014,251,1,528,HS,2709,8,4440,4440,8944,0
2014,251,2,528,HS,2709,8,366,366,300,0
2014,251,1,566,HS,2709,8,6185751227,6185751227,4943499458,0
2014,251,2,566,HS,2709,8,190,190,766,0
2014,251,1,579,HS,2709,8,1933608971,1933608971,1572095247,0
2014,251,2,579,HS,2709,8,140,140,683,0
2014,251,1,634,HS,2709,8,1040,1040,2235,0
2014,251,1,643,HS,2709,8,5658978869,5658978869,4214767202,0
2014,251,1,682,HS,2709,8,11485008810,11485008810,8285054137,0
2014,251,2,710,HS,2709,8,8,8,13,0
2014,251,2,724,HS,2709,8,18,18,15,0
2014,251,2,757,HS,2709,8,1,1,1,0
2014,251,2,780,HS,2709,8,45,45,11,0
2014,251,1,784,HS,2709,8,274270000,274270000,231941786,0
2014,251,1,788,HS,2709,8,534977874,534977874,402272394,0
2014,251,1,792,HS,2709,8,31,31,114,0
2014,251,2,792,HS,2709,8,36,36,27,0
2014,251,1,795,HS,2709,8,24158000,24158000,19763630,0
2014,251,1,800,HS,2709,8,4,4,16,0
2014,251,1,818,HS,2709,8,982462000,982462000,714395785,0
2014,251,1,826,HS,2709,8,1227355012,1227355012,975004721,0
2014,251,1,842,HS,2709,8,887,887,13449,0
2014,251,2,842,HS,2709,8,85,85,1668,6
2014,251,1,862,HS,2709,8,60,60,401,0
2014,268,1,0,HS,2709,1,0,,5137650,6
2014,268,2,0,HS,2709,8,58160843,58160843,36178480,0
2014,268,2,100,HS,2709,8,17015300,17015300,8677792,0
2014,268,2,292,HS,2709,8,5804300,5804300,3011193,0
2014,268,1,368,HS,2709,8,4931760,4931760,3223096,0
2014,268,2,381,HS,2709,8,35223567,35223567,24433433,0
2014,268,1,528,HS,2709,1,0,,1827,6
2014,268,1,643,HS,2709,8,5203220,5203220,1912726,0
2014,268,2,826,HS,2709,8,117676,117676,56061,0
2014,276,1,0,HS,2709,8,87563957243,87563957243,65737928341,0
2014,276,2,0,HS,2709,8,31014213,31014213,18078059,0
2014,276,1,8,HS,2709,8,10059200,10059200,7559101,0
2014,276,1,12,HS,2709,8,3575874400,3575874400,2910306227,0
2014,276,1,24,HS,2709,8,197173000,197173000,145577190,0
2014,276,1,31,HS,2709,8,4033261000,4033261000,3142772029,0
2014,276,2,40,HS,2709,8,878663,878663,499076,0
2014,276,1,76,HS,2709,8,683222000,683222000,472827983,0
2014,276,1,170,HS,2709,8,903865000,903865000,599060561,0
2014,276,1,208,HS,2709,8,158025856,158025856,119378453,0
2014,276,1,226,HS,2709,8,68164000,68164000,47975686,0
2014,276,1,251,HS,2709,8,4768429,4768429,3536954,0
2014,276,2,251,HS,2709,8,30132200,30132200,17508393,0
2014,276,1,268,HS,2709,8,30772000,30772000,24848460,0
2014,276,1,368,HS,2709,8,808342000,808342000,575006714,0
2014,276,1,381,HS,2709,8,233339500,233339500,147466557,0
2014,276,1,384,HS,2709,8,378779000,378779000,284473670,0
2014,276,1,398,HS,2709,8,6536259000,6536259000,5339874359,0
2014,276,1,414,HS,2709,8,213381000,213381000,157887393,0
2014,276,1,434,HS,2709,8,2966092000,2966092000,2246606651,0
2014,276,1,484,HS,2709,8,386495000,386495000,286677054,0
2014,276,1,528,HS,2709,8,11039276158,11039276158,8068206603,0
2014,276,1,566,HS,2709,8,6356564000,6356564000,5017447231,0
2014,276,1,579,HS,2709,8,10270171000,10270171000,7916219753,0
2014,276,2,579,HS,2709,8,3350,3350,70588,0
2014,276,1,586,HS,2709,8,38921000,38921000,31955818,0
2014,276,1,616,HS,2709,8,418794000,418794000,306292174,0
2014,276,1,643,HS,2709,8,27188949000,27188949000,19615555662,0
2014,276,1,682,HS,2709,8,1425513000,1425513000,989318478,0
2014,276,1,780,HS,2709,8,135315000,135315000,114748365,0
2014,276,1,788,HS,2709,8,294321000,294321000,236886935,0
2014,276,1,795,HS,2709,8,31191000,31191000,22615979,0
2014,276,1,818,HS,2709,8,1457672000,1457672000,1161498413,0
2014,276,1,826,HS,2709,8,7706120300,7706120300,5733776452,0
2014,276,1,842,HS,2709,8,13277400,13277400,11571423,0
2014,296,1,0,HS,2709,8,211,211,559,0
2014,296,1,242,HS,2709,8,211,211,559,0
2014,300,1,0,HS,2709,8,20907403847,20907403847,14928047955,0
2014,300,2,0,HS,2709,8,58597803,58597803,40069120,0
2014,300,1,31,HS,2709,8,673239117,673239117,512730298,0
2014,300,1,170,HS,2709,8,79083441,79083441,43675164,0
2014,300,2,196,HS,2709,8,45,45,2638,0
2014,300,1,368,HS,2709,8,7669287145,7669287145,5187102722,0
2014,300,1,376,HS,2709,8,7000,7000,17531,0
2014,300,2,381,HS,2709,8,58597758,58597758,40066482,0
2014,300,1,398,HS,2709,8,4125863952,4125863952,3117099780,0
2014,300,1,434,HS,2709,8,1245585648,1245585648,871466417,0
2014,300,1,643,HS,2709,8,3776192837,3776192837,2767607338,0
2014,300,1,682,HS,2709,8,2107025477,2107025477,1498114989,0
2014,300,1,795,HS,2709,8,2026076,2026076,1524995,0
2014,300,1,807,HS,2709,8,7274071,7274071,6043365,0
2014,300,1,818,HS,2709,8,1221819073,1221819073,922665277,0
2014,300,1,826,HS,2709,8,10,10,80,0
2014,304,2,0,HS,2709,8,1,1,1,0
2014,304,2,208,HS,2709,8,1,1,1,0
2014,320,1,0,HS,2709,8,44199,44199,196817,0
2014,320,2,0,HS,2709,8,495127587,495127587,276974498,0
2014,320,2,84,HS,2709,8,1104,1104,3437,0
2014,320,2,214,HS,2709,8,23,23,3300,0
2014,320,2,340,HS,2709,8,40,40,3820,0
2014,320,1,410,HS,2709,8,31176,31176,169920,0
2014,320,2,528,HS,2709,8,38701282,38701282,22635048,0
2014,320,2,533,HS,2709,8,75515812,75515812,36804244,0
2014,320,2,558,HS,2709,8,19,19,3630,0
2014,320,1,842,HS,2709,8,13023,13023,26897,0
2014,320,2,842,HS,2709,8,380909307,380909307,217521019,0
2014,324,1,0,HS,2709,8,1008,1008,300,0
2014,324,1,156,HS,2709,8,1008,1008,300,0
2014,340,1,0,HS,2709,8,2600,2600,4319,0
2014,340,1,699,HS,2709,8,2600,2600,4319,0
2014,348,1,0,HS,2709,8,6057009717,6057009717,4309045834,0
2014,348,2,0,HS,2709,8,15349056,15349056,10853406,0
2014,348,1,40,HS,2709,8,114,114,455,0
2014,348,2,100,HS,2709,8,20000,20000,8775,0
2014,348,2,203,HS,2709,8,3875556,3875556,2363116,0
2014,348,1,368,HS,2709,8,600827611,600827611,409536559,0
2014,348,2,616,HS,2709,8,11432155,11432155,8463095,0
2014,348,1,643,HS,2709,8,5372152000,5372152000,3836818110,0
2014,348,1,682,HS,2709,8,83673439,83673439,62432599,0
2014,348,2,703,HS,2709,8,21345,21345,18420,0
2014,348,1,705,HS,2709,8,356553,356553,258111,0
2014,352,1,0,HS,2709,8,7777,7777,55006,6
2014,352,1,56,HS,2709,8,140,140,2527,0
2014,352,1,276,HS,2709,8,24,24,534,0
2014,352,1,392,HS,2709,8,27,27,194,6
2014,352,1,752,HS,2709,8,15,15,1016,0
2014,352,1,826,HS,2709,8,7452,7452,48291,0
2014,352,1,842,HS,2709,8,119,119,2443,0
2014,360,1,0,HS,2709,8,16185859123,16185859123,13072429222,0
2014,360,2,0,HS,2709,8,12383482641,12383482641,9271213972,0
2014,360,1,12,HS,2709,8,333220260,333220260,298422103,0
2014,360,1,20,HS,2709,8,13309626,13309626,10200000,0
2014,360,1,24,HS,2709,8,254622360,254622360,205874808,0
2014,360,1,31,HS,2709,8,3032715149,3032715149,2421256708,0
2014,360,1,36,HS,2709,8,70193220,70193220,62660025,0
2014,360,2,36,HS,2709,8,1695811890,1695811890,1263162842,0
2014,360,1,70,HS,2709,8,19191983,19191983,15214500,0
2014,360,1,96,HS,2709,8,695655000,695655000,568131625,0
2014,360,1,156,HS,2709,8,100640,100640,127313,0
2014,360,2,156,HS,2709,8,298864301,298864301,226297259,0
2014,360,1,178,HS,2709,8,138007000,138007000,74884125,0
2014,360,2,392,HS,2709,8,4430235363,4430235363,3365419029,0
2014,360,1,410,HS,2709,8,79314446,79314446,67765736,0
2014,360,2,410,HS,2709,8,1105870225,1105870225,771268127,0
2014,360,1,434,HS,2709,8,79712570,79712570,58289628,0
2014,360,1,458,HS,2709,8,833098583,833098583,620234979,0
2014,360,2,458,HS,2709,8,426247859,426247859,294495940,0
2014,360,2,490,HS,2709,8,819045321,819045321,583672456,0
2014,360,2,554,HS,2709,8,35790900,35790900,20828986,0
2014,360,1,566,HS,2709,8,3856084000,3856084000,3147740687,0
2014,360,1,643,HS,2709,8,81113671,81113671,66334293,0
2014,360,1,682,HS,2709,8,5377601120,5377601120,4366963520,0
2014,360,1,702,HS,2709,8,82145115,82145115,67956695,0
2014,360,2,702,HS,2709,8,1699577380,1699577380,1320631118,0
2014,360,1,704,HS,2709,8,238677217,238677217,192026111,0
2014,360,2,704,HS,2709,8,14830587,14830587,11642400,0
2014,360,1,710,HS,2709,8,25288289,25288289,19380000,0
2014,360,2,764,HS,2709,8,1045200169,1045200169,776555392,0
2014,360,1,792,HS,2709,8,975780447,975780447,808899992,0
2014,360,1,842,HS,2709,8,28427,28427,66374,0
2014,360,2,842,HS,2709,8,812008646,812008646,637240423,0
2014,364,1,0,HS,2709,8,1180,1180,10351,0
2014,364,2,0,HS,2709,8,51345406537,,38938376817,6
2014,364,1,156,HS,2709,8,1180,1180,10351,0
2014,364,2,490,HS,2709,8,45930567593,,34831971719,6
2014,364,2,568,HS,2709,8,5414838943,,4106405098,6
2014,372,1,0,HS,2709,8,2776459912,2776459912,2119058703,0
2014,372,2,0,HS,2709,8,273,273,1498,0
2014,372,1,12,HS,2709,8,317213000,317213000,261792854,0
2014,372,1,124,HS,2709,8,83654000,83654000,65212202,0
2014,372,1,208,HS,2709,8,1253470,1253470,900142,0
2014,372,1,276,HS,2709,8,751415,751415,593155,0
2014,372,1,384,HS,2709,8,68389100,68389100,53462423,0
2014,372,1,434,HS,2709,8,674622000,674622000,488039889,0
2014,372,1,528,HS,2709,8,409300,409300,734257,0
2014,372,1,566,HS,2709,8,314891000,314891000,244956844,0
2014,372,1,579,HS,2709,8,1094840000,1094840000,824664281,0
2014,372,1,826,HS,2709,8,220434000,220434000,178692290,0
2014,372,2,826,HS,2709,8,273,273,1498,0
2014,372,1,842,HS,2709,8,2627,2627,10360,0
2014,376,1,0,HS,2709,8,10324268437,10324268437,8459613000,6
2014,376,2,0,HS,2709,8,2802823,2802823,6487000,0
2014,376,2,100,HS,2709,8,725,725,2000,0
2014,376,2,196,HS,2709,8,60769,60769,168000,0
2014,376,2,251,HS,2709,8,743,743,2000,0
2014,376,2,288,HS,2709,8,549413,549413,1159000,0
2014,376,2,300,HS,2709,8,250578,250578,575000,0
2014,376,2,320,HS,2709,8,104981,104981,236000,0
2014,376,2,348,HS,2709,8,14400,14400,34000,0
2014,376,2,384,HS,2709,8,14516,14516,37000,0
2014,376,2,490,HS,2709,8,131088,131088,331000,0
2014,376,2,528,HS,2709,8,3124,3124,8000,0
2014,376,2,566,HS,2709,8,896194,896194,2030000,0
2014,376,2,620,HS,2709,8,668496,668496,1641000,0
2014,376,2,642,HS,2709,8,38785,38785,87000,0
2014,376,2,702,HS,2709,8,11520,11520,34000,0
2014,376,2,705,HS,2709,8,14350,14350,33000,0
2014,376,2,768,HS,2709,8,43141,43141,110000,0
