# File: construction_feedstock.csv
# Title: construction feedstock by region
# Units: ktoe
# Description: Regional construction feedstock consumption
# Source: IEA
# Column types: ciccnic
# ----------
region,GCAM_region_ID,flow,fuel,value,year,unit
Japan,19,NECONSTRUC,refined liquids,1788,2011,ktoe
Japan,19,NECONSTRUC,refined liquids,1846,2012,ktoe
Japan,19,NECONSTRUC,refined liquids,1514,2013,ktoe
Japan,19,NECONSTRUC,refined liquids,1362,2014,ktoe
Japan,19,NECONSTRUC,refined liquids,1354,2015,ktoe
South Korea,28,NECONSTRUC,refined liquids,151,1971,ktoe
South Korea,28,NECONSTRUC,refined liquids,121,1972,ktoe
South Korea,28,NECONSTRUC,refined liquids,203,1973,ktoe
South Korea,28,NECONSTRUC,refined liquids,122,1974,ktoe
South Korea,28,NECONSTRUC,refined liquids,176,1975,ktoe
South Korea,28,NECONSTRUC,refined liquids,158,1976,ktoe
South Korea,28,NECONSTRUC,refined liquids,222,1977,ktoe
South Korea,28,NECONSTRUC,refined liquids,294,1978,ktoe
South Korea,28,NECONSTRUC,refined liquids,300,1979,ktoe
South Korea,28,NECONSTRUC,refined liquids,272,1980,ktoe
South Korea,28,NECONSTRUC,refined liquids,248,1981,ktoe
South Korea,28,NECONSTRUC,refined liquids,256,1982,ktoe
South Korea,28,NECONSTRUC,refined liquids,250,1983,ktoe
South Korea,28,NECONSTRUC,refined liquids,316,1984,ktoe
South Korea,28,NECONSTRUC,refined liquids,435,1985,ktoe
South Korea,28,NECONSTRUC,refined liquids,444,1986,ktoe
South Korea,28,NECONSTRUC,refined liquids,428,1987,ktoe
South Korea,28,NECONSTRUC,refined liquids,525,1988,ktoe
South Korea,28,NECONSTRUC,refined liquids,527,1989,ktoe
South Korea,28,NECONSTRUC,refined liquids,779,1990,ktoe
South Korea,28,NECONSTRUC,refined liquids,1069,1991,ktoe
South Korea,28,NECONSTRUC,refined liquids,1520,1992,ktoe
South Korea,28,NECONSTRUC,refined liquids,1441,1993,ktoe
South Korea,28,NECONSTRUC,refined liquids,1436,1994,ktoe
South Korea,28,NECONSTRUC,refined liquids,1452,1995,ktoe
South Korea,28,NECONSTRUC,refined liquids,1635,1996,ktoe
South Korea,28,NECONSTRUC,refined liquids,1841,1997,ktoe
South Korea,28,NECONSTRUC,refined liquids,1501,1998,ktoe
South Korea,28,NECONSTRUC,refined liquids,1569,1999,ktoe
South Korea,28,NECONSTRUC,refined liquids,1568,2000,ktoe
South Korea,28,NECONSTRUC,refined liquids,1682,2001,ktoe
South Korea,28,NECONSTRUC,refined liquids,1199,2002,ktoe
South Korea,28,NECONSTRUC,refined liquids,1608,2003,ktoe
South Korea,28,NECONSTRUC,refined liquids,1778,2004,ktoe
South Korea,28,NECONSTRUC,refined liquids,1215,2005,ktoe
South Korea,28,NECONSTRUC,refined liquids,1253,2006,ktoe
South Korea,28,NECONSTRUC,refined liquids,1261,2007,ktoe
South Korea,28,NECONSTRUC,refined liquids,1150,2008,ktoe
South Korea,28,NECONSTRUC,refined liquids,1447,2009,ktoe
South Korea,28,NECONSTRUC,refined liquids,1287,2010,ktoe
South Korea,28,NECONSTRUC,refined liquids,1207,2011,ktoe
South Korea,28,NECONSTRUC,refined liquids,1176,2012,ktoe
South Korea,28,NECONSTRUC,refined liquids,1237,2013,ktoe
South Korea,28,NECONSTRUC,refined liquids,1092,2014,ktoe
South Korea,28,NECONSTRUC,refined liquids,1181,2015,ktoe
