# File: NREL_ATB_OMfixed_2022.csv
# Title: Technology fixed O&M cost assumptions by year from NREL 2022 ATB
# Units: $2020/kW
# Source: NREL 2022 Annual Technology Baseline for 2020-2050 (https://data.openei.org/submissions/4129)
# Comments: tech_type corresponds to tab within the ATB workbooks; tech_detail corresponds to the more detailed technologies within those tabs.
# Users can specify how ATB technologies are mapped to GCAM technologies in energy/mappings/atb_gcam_mapping.csv
# Column types: ccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
tech_type,tech_detail,input,case,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Land-Based Wind,Class 10,OM-fixed,central,43,42.595,42.19,41.785,41.38,40.975,40.57,40.165,39.76,39.355,38.95,38.657875,38.36575,38.073625,37.7815,37.489375,37.19725,36.905125,36.613,36.320875,36.02875,35.736625,35.4445,35.152375,34.86025,34.568125,34.276,33.983875,33.69175,33.399625,33.1075
Land-Based Wind,Class 10,OM-fixed,low tech,43,43,43,43,43,43,43,43,43,43,43,42.902475,42.80495,42.707425,42.6099,42.512375,42.41485,42.317325,42.2198,42.122275,42.02475,41.927225,41.8297,41.732175,41.63465,41.537125,41.4396,41.342075,41.24455,41.147025,41.0495
Solar - Utility PV,Utility PV - Class 10,OM-fixed,adv tech,22.62369024,20.5568,19.71579054,18.88780012,18.06644251,17.25120903,16.44164171,15.63732715,14.8378912,14.04299441,13.25232813,13.12682103,13.00205968,12.87802236,12.75468817,12.63203703,12.5100496,12.38870728,12.26799215,12.14788695,12.02837504,11.90944039,11.79106753,11.67324155,11.55594805,11.43917316,11.32290345,11.20712597,11.09182821,10.97699807,10.86262387
Solar - Utility PV,Utility PV - Class 10,OM-fixed,central,22.62369024,20.5568,19.95173096,19.35442986,18.75899579,18.1653519,17.57342551,16.9831478,16.39445359,15.80728111,15.22157173,15.12086937,15.02042613,14.92023778,14.82030016,14.72060919,14.62116091,14.52195142,14.42297691,14.32423365,14.22571798,14.12742634,14.02935522,13.93150119,13.8338609,13.73643107,13.63920846,13.54218992,13.44537236,13.34875275,13.25232813
Solar - Utility PV,Utility PV - Class 10,OM-fixed,low tech,22.62369024,20.5568,20.48181227,20.4133942,20.34570661,20.2787306,20.21244791,20.1468409,20.08189254,20.01758634,19.95390638,19.71685208,19.47984576,19.24288708,19.00597572,18.76911135,18.53229365,18.2955223,18.05879698,17.82211737,17.58548317,17.34889406,17.11234974,16.8758499,16.63939425,16.40298249,16.16661431,15.93028944,15.69400758,15.45776843,15.22157173
Solar - Utility PV,Utility PV - Class 9,OM-fixed,adv tech,22.62369024,20.5568,19.71579054,18.88780012,18.06644251,17.25120903,16.44164171,15.63732715,14.8378912,14.04299441,13.25232813,13.12682103,13.00205968,12.87802236,12.75468817,12.63203703,12.5100496,12.38870728,12.26799215,12.14788695,12.02837504,11.90944039,11.79106753,11.67324155,11.55594805,11.43917316,11.32290345,11.20712597,11.09182821,10.97699807,10.86262387
Solar - Utility PV,Utility PV - Class 9,OM-fixed,central,22.62369024,20.5568,19.95173096,19.35442986,18.75899579,18.1653519,17.57342551,16.9831478,16.39445359,15.80728111,15.22157173,15.12086937,15.02042613,14.92023778,14.82030016,14.72060919,14.62116091,14.52195142,14.42297691,14.32423365,14.22571798,14.12742634,14.02935522,13.93150119,13.8338609,13.73643107,13.63920846,13.54218992,13.44537236,13.34875275,13.25232813
Solar - Utility PV,Utility PV - Class 9,OM-fixed,low tech,22.62369024,20.5568,20.48181227,20.4133942,20.34570661,20.2787306,20.21244791,20.1468409,20.08189254,20.01758634,19.95390638,19.71685208,19.47984576,19.24288708,19.00597572,18.76911135,18.53229365,18.2955223,18.05879698,17.82211737,17.58548317,17.34889406,17.11234974,16.8758499,16.63939425,16.40298249,16.16661431,15.93028944,15.69400758,15.45776843,15.22157173
Solar - Utility PV,Utility PV - Class 8,OM-fixed,adv tech,22.62369024,20.5568,19.71579054,18.88780012,18.06644251,17.25120903,16.44164171,15.63732715,14.8378912,14.04299441,13.25232813,13.12682103,13.00205968,12.87802236,12.75468817,12.63203703,12.5100496,12.38870728,12.26799215,12.14788695,12.02837504,11.90944039,11.79106753,11.67324155,11.55594805,11.43917316,11.32290345,11.20712597,11.09182821,10.97699807,10.86262387
Solar - Utility PV,Utility PV - Class 8,OM-fixed,central,22.62369024,20.5568,19.95173096,19.35442986,18.75899579,18.1653519,17.57342551,16.9831478,16.39445359,15.80728111,15.22157173,15.12086937,15.02042613,14.92023778,14.82030016,14.72060919,14.62116091,14.52195142,14.42297691,14.32423365,14.22571798,14.12742634,14.02935522,13.93150119,13.8338609,13.73643107,13.63920846,13.54218992,13.44537236,13.34875275,13.25232813
Solar - Utility PV,Utility PV - Class 8,OM-fixed,low tech,22.62369024,20.5568,20.48181227,20.4133942,20.34570661,20.2787306,20.21244791,20.1468409,20.08189254,20.01758634,19.95390638,19.71685208,19.47984576,19.24288708,19.00597572,18.76911135,18.53229365,18.2955223,18.05879698,17.82211737,17.58548317,17.34889406,17.11234974,16.8758499,16.63939425,16.40298249,16.16661431,15.93028944,15.69400758,15.45776843,15.22157173
Solar - Utility PV,Utility PV - Class 7,OM-fixed,adv tech,22.62369024,20.5568,19.71579054,18.88780012,18.06644251,17.25120903,16.44164171,15.63732715,14.8378912,14.04299441,13.25232813,13.12682103,13.00205968,12.87802236,12.75468817,12.63203703,12.5100496,12.38870728,12.26799215,12.14788695,12.02837504,11.90944039,11.79106753,11.67324155,11.55594805,11.43917316,11.32290345,11.20712597,11.09182821,10.97699807,10.86262387
Solar - Utility PV,Utility PV - Class 7,OM-fixed,central,22.62369024,20.5568,19.95173096,19.35442986,18.75899579,18.1653519,17.57342551,16.9831478,16.39445359,15.80728111,15.22157173,15.12086937,15.02042613,14.92023778,14.82030016,14.72060919,14.62116091,14.52195142,14.42297691,14.32423365,14.22571798,14.12742634,14.02935522,13.93150119,13.8338609,13.73643107,13.63920846,13.54218992,13.44537236,13.34875275,13.25232813
Solar - Utility PV,Utility PV - Class 7,OM-fixed,low tech,22.62369024,20.5568,20.48181227,20.4133942,20.34570661,20.2787306,20.21244791,20.1468409,20.08189254,20.01758634,19.95390638,19.71685208,19.47984576,19.24288708,19.00597572,18.76911135,18.53229365,18.2955223,18.05879698,17.82211737,17.58548317,17.34889406,17.11234974,16.8758499,16.63939425,16.40298249,16.16661431,15.93028944,15.69400758,15.45776843,15.22157173
Solar - Utility PV,Utility PV - Class 6,OM-fixed,adv tech,22.62369024,20.5568,19.71579054,18.88780012,18.06644251,17.25120903,16.44164171,15.63732715,14.8378912,14.04299441,13.25232813,13.12682103,13.00205968,12.87802236,12.75468817,12.63203703,12.5100496,12.38870728,12.26799215,12.14788695,12.02837504,11.90944039,11.79106753,11.67324155,11.55594805,11.43917316,11.32290345,11.20712597,11.09182821,10.97699807,10.86262387
Solar - Utility PV,Utility PV - Class 6,OM-fixed,central,22.62369024,20.5568,19.95173096,19.35442986,18.75899579,18.1653519,17.57342551,16.9831478,16.39445359,15.80728111,15.22157173,15.12086937,15.02042613,14.92023778,14.82030016,14.72060919,14.62116091,14.52195142,14.42297691,14.32423365,14.22571798,14.12742634,14.02935522,13.93150119,13.8338609,13.73643107,13.63920846,13.54218992,13.44537236,13.34875275,13.25232813
Solar - Utility PV,Utility PV - Class 6,OM-fixed,low tech,22.62369024,20.5568,20.48181227,20.4133942,20.34570661,20.2787306,20.21244791,20.1468409,20.08189254,20.01758634,19.95390638,19.71685208,19.47984576,19.24288708,19.00597572,18.76911135,18.53229365,18.2955223,18.05879698,17.82211737,17.58548317,17.34889406,17.11234974,16.8758499,16.63939425,16.40298249,16.16661431,15.93028944,15.69400758,15.45776843,15.22157173
Solar - Utility PV,Utility PV - Class 5,OM-fixed,adv tech,22.62369024,20.5568,19.71579054,18.88780012,18.06644251,17.25120903,16.44164171,15.63732715,14.8378912,14.04299441,13.25232813,13.12682103,13.00205968,12.87802236,12.75468817,12.63203703,12.5100496,12.38870728,12.26799215,12.14788695,12.02837504,11.90944039,11.79106753,11.67324155,11.55594805,11.43917316,11.32290345,11.20712597,11.09182821,10.97699807,10.86262387
Solar - Utility PV,Utility PV - Class 5,OM-fixed,central,22.62369024,20.5568,19.95173096,19.35442986,18.75899579,18.1653519,17.57342551,16.9831478,16.39445359,15.80728111,15.22157173,15.12086937,15.02042613,14.92023778,14.82030016,14.72060919,14.62116091,14.52195142,14.42297691,14.32423365,14.22571798,14.12742634,14.02935522,13.93150119,13.8338609,13.73643107,13.63920846,13.54218992,13.44537236,13.34875275,13.25232813
Solar - Utility PV,Utility PV - Class 5,OM-fixed,low tech,22.62369024,20.5568,20.48181227,20.4133942,20.34570661,20.2787306,20.21244791,20.1468409,20.08189254,20.01758634,19.95390638,19.71685208,19.47984576,19.24288708,19.00597572,18.76911135,18.53229365,18.2955223,18.05879698,17.82211737,17.58548317,17.34889406,17.11234974,16.8758499,16.63939425,16.40298249,16.16661431,15.93028944,15.69400758,15.45776843,15.22157173
Solar - Utility PV,Utility PV - Class 4,OM-fixed,adv tech,22.62369024,20.5568,19.71579054,18.88780012,18.06644251,17.25120903,16.44164171,15.63732715,14.8378912,14.04299441,13.25232813,13.12682103,13.00205968,12.87802236,12.75468817,12.63203703,12.5100496,12.38870728,12.26799215,12.14788695,12.02837504,11.90944039,11.79106753,11.67324155,11.55594805,11.43917316,11.32290345,11.20712597,11.09182821,10.97699807,10.86262387
Solar - Utility PV,Utility PV - Class 4,OM-fixed,central,22.62369024,20.5568,19.95173096,19.35442986,18.75899579,18.1653519,17.57342551,16.9831478,16.39445359,15.80728111,15.22157173,15.12086937,15.02042613,14.92023778,14.82030016,14.72060919,14.62116091,14.52195142,14.42297691,14.32423365,14.22571798,14.12742634,14.02935522,13.93150119,13.8338609,13.73643107,13.63920846,13.54218992,13.44537236,13.34875275,13.25232813
Solar - Utility PV,Utility PV - Class 4,OM-fixed,low tech,22.62369024,20.5568,20.48181227,20.4133942,20.34570661,20.2787306,20.21244791,20.1468409,20.08189254,20.01758634,19.95390638,19.71685208,19.47984576,19.24288708,19.00597572,18.76911135,18.53229365,18.2955223,18.05879698,17.82211737,17.58548317,17.34889406,17.11234974,16.8758499,16.63939425,16.40298249,16.16661431,15.93028944,15.69400758,15.45776843,15.22157173
Solar - Utility PV,Utility PV - Class 3,OM-fixed,adv tech,22.62369024,20.5568,19.71579054,18.88780012,18.06644251,17.25120903,16.44164171,15.63732715,14.8378912,14.04299441,13.25232813,13.12682103,13.00205968,12.87802236,12.75468817,12.63203703,12.5100496,12.38870728,12.26799215,12.14788695,12.02837504,11.90944039,11.79106753,11.67324155,11.55594805,11.43917316,11.32290345,11.20712597,11.09182821,10.97699807,10.86262387
Solar - Utility PV,Utility PV - Class 3,OM-fixed,central,22.62369024,20.5568,19.95173096,19.35442986,18.75899579,18.1653519,17.57342551,16.9831478,16.39445359,15.80728111,15.22157173,15.12086937,15.02042613,14.92023778,14.82030016,14.72060919,14.62116091,14.52195142,14.42297691,14.32423365,14.22571798,14.12742634,14.02935522,13.93150119,13.8338609,13.73643107,13.63920846,13.54218992,13.44537236,13.34875275,13.25232813
Solar - Utility PV,Utility PV - Class 3,OM-fixed,low tech,22.62369024,20.5568,20.48181227,20.4133942,20.34570661,20.2787306,20.21244791,20.1468409,20.08189254,20.01758634,19.95390638,19.71685208,19.47984576,19.24288708,19.00597572,18.76911135,18.53229365,18.2955223,18.05879698,17.82211737,17.58548317,17.34889406,17.11234974,16.8758499,16.63939425,16.40298249,16.16661431,15.93028944,15.69400758,15.45776843,15.22157173
Solar - Utility PV,Utility PV - Class 2,OM-fixed,adv tech,22.62369024,20.5568,19.71579054,18.88780012,18.06644251,17.25120903,16.44164171,15.63732715,14.8378912,14.04299441,13.25232813,13.12682103,13.00205968,12.87802236,12.75468817,12.63203703,12.5100496,12.38870728,12.26799215,12.14788695,12.02837504,11.90944039,11.79106753,11.67324155,11.55594805,11.43917316,11.32290345,11.20712597,11.09182821,10.97699807,10.86262387
Solar - Utility PV,Utility PV - Class 2,OM-fixed,central,22.62369024,20.5568,19.95173096,19.35442986,18.75899579,18.1653519,17.57342551,16.9831478,16.39445359,15.80728111,15.22157173,15.12086937,15.02042613,14.92023778,14.82030016,14.72060919,14.62116091,14.52195142,14.42297691,14.32423365,14.22571798,14.12742634,14.02935522,13.93150119,13.8338609,13.73643107,13.63920846,13.54218992,13.44537236,13.34875275,13.25232813
Solar - Utility PV,Utility PV - Class 2,OM-fixed,low tech,22.62369024,20.5568,20.48181227,20.4133942,20.34570661,20.2787306,20.21244791,20.1468409,20.08189254,20.01758634,19.95390638,19.71685208,19.47984576,19.24288708,19.00597572,18.76911135,18.53229365,18.2955223,18.05879698,17.82211737,17.58548317,17.34889406,17.11234974,16.8758499,16.63939425,16.40298249,16.16661431,15.93028944,15.69400758,15.45776843,15.22157173
Solar - Utility PV,Utility PV - Class 1,OM-fixed,adv tech,22.62369024,20.5568,19.71579054,18.88780012,18.06644251,17.25120903,16.44164171,15.63732715,14.8378912,14.04299441,13.25232813,13.12682103,13.00205968,12.87802236,12.75468817,12.63203703,12.5100496,12.38870728,12.26799215,12.14788695,12.02837504,11.90944039,11.79106753,11.67324155,11.55594805,11.43917316,11.32290345,11.20712597,11.09182821,10.97699807,10.86262387
Solar - Utility PV,Utility PV - Class 1,OM-fixed,central,22.62369024,20.5568,19.95173096,19.35442986,18.75899579,18.1653519,17.57342551,16.9831478,16.39445359,15.80728111,15.22157173,15.12086937,15.02042613,14.92023778,14.82030016,14.72060919,14.62116091,14.52195142,14.42297691,14.32423365,14.22571798,14.12742634,14.02935522,13.93150119,13.8338609,13.73643107,13.63920846,13.54218992,13.44537236,13.34875275,13.25232813
Solar - Utility PV,Utility PV - Class 1,OM-fixed,low tech,22.62369024,20.5568,20.48181227,20.4133942,20.34570661,20.2787306,20.21244791,20.1468409,20.08189254,20.01758634,19.95390638,19.71685208,19.47984576,19.24288708,19.00597572,18.76911135,18.53229365,18.2955223,18.05879698,17.82211737,17.58548317,17.34889406,17.11234974,16.8758499,16.63939425,16.40298249,16.16661431,15.93028944,15.69400758,15.45776843,15.22157173
Solar - PV Dist. Comm,Commercial PV - Class 10,OM-fixed,adv tech,18.778165,17.92000868,16.99681679,16.0736249,15.15043301,14.22724111,13.30404922,12.38085733,11.45766544,10.53447355,9.611281661,9.525895541,9.440509421,9.355123301,9.269737181,9.184351061,9.098964941,9.013578821,8.928192701,8.84280658,8.75742046,8.67203434,8.58664822,8.5012621,8.41587598,8.33048986,8.24510374,8.159717619,8.074331499,7.988945379,7.903559259
Solar - PV Dist. Comm,Commercial PV - Class 10,OM-fixed,central,18.778165,17.92000868,17.21956095,16.51911323,15.8186655,15.11821777,14.41777005,13.71732232,13.01687459,12.31642687,11.61597914,11.51574427,11.41550939,11.31527452,11.21503965,11.11480477,11.0145699,10.91433502,10.81410015,10.71386528,10.6136304,10.51339553,10.41316065,10.31292578,10.21269091,10.11245603,10.01222116,9.911986284,9.81175141,9.711516536,9.611281661
Solar - PV Dist. Comm,Commercial PV - Class 10,OM-fixed,low tech,18.778165,17.92000868,17.80609467,17.69218067,17.57826666,17.46435266,17.35043866,17.23652465,17.12261065,17.00869664,16.89478264,16.63084246,16.36690229,16.10296211,15.83902194,15.57508176,15.31114159,15.04720141,14.78326124,14.51932107,14.25538089,13.99144072,13.72750054,13.46356037,13.19962019,12.93568002,12.67173984,12.40779967,12.14385949,11.87991932,11.61597914
Solar - PV Dist. Comm,Commercial PV - Class 9,OM-fixed,adv tech,18.778165,17.92000868,16.99681679,16.0736249,15.15043301,14.22724111,13.30404922,12.38085733,11.45766544,10.53447355,9.611281661,9.525895541,9.440509421,9.355123301,9.269737181,9.184351061,9.098964941,9.013578821,8.928192701,8.84280658,8.75742046,8.67203434,8.58664822,8.5012621,8.41587598,8.33048986,8.24510374,8.159717619,8.074331499,7.988945379,7.903559259
Solar - PV Dist. Comm,Commercial PV - Class 9,OM-fixed,central,18.778165,17.92000868,17.21956095,16.51911323,15.8186655,15.11821777,14.41777005,13.71732232,13.01687459,12.31642687,11.61597914,11.51574427,11.41550939,11.31527452,11.21503965,11.11480477,11.0145699,10.91433502,10.81410015,10.71386528,10.6136304,10.51339553,10.41316065,10.31292578,10.21269091,10.11245603,10.01222116,9.911986284,9.81175141,9.711516536,9.611281661
Solar - PV Dist. Comm,Commercial PV - Class 9,OM-fixed,low tech,18.778165,17.92000868,17.80609467,17.69218067,17.57826666,17.46435266,17.35043866,17.23652465,17.12261065,17.00869664,16.89478264,16.63084246,16.36690229,16.10296211,15.83902194,15.57508176,15.31114159,15.04720141,14.78326124,14.51932107,14.25538089,13.99144072,13.72750054,13.46356037,13.19962019,12.93568002,12.67173984,12.40779967,12.14385949,11.87991932,11.61597914
Solar - PV Dist. Comm,Commercial PV - Class 8,OM-fixed,adv tech,18.778165,17.92000868,16.99681679,16.0736249,15.15043301,14.22724111,13.30404922,12.38085733,11.45766544,10.53447355,9.611281661,9.525895541,9.440509421,9.355123301,9.269737181,9.184351061,9.098964941,9.013578821,8.928192701,8.84280658,8.75742046,8.67203434,8.58664822,8.5012621,8.41587598,8.33048986,8.24510374,8.159717619,8.074331499,7.988945379,7.903559259
Solar - PV Dist. Comm,Commercial PV - Class 8,OM-fixed,central,18.778165,17.92000868,17.21956095,16.51911323,15.8186655,15.11821777,14.41777005,13.71732232,13.01687459,12.31642687,11.61597914,11.51574427,11.41550939,11.31527452,11.21503965,11.11480477,11.0145699,10.91433502,10.81410015,10.71386528,10.6136304,10.51339553,10.41316065,10.31292578,10.21269091,10.11245603,10.01222116,9.911986284,9.81175141,9.711516536,9.611281661
Solar - PV Dist. Comm,Commercial PV - Class 8,OM-fixed,low tech,18.778165,17.92000868,17.80609467,17.69218067,17.57826666,17.46435266,17.35043866,17.23652465,17.12261065,17.00869664,16.89478264,16.63084246,16.36690229,16.10296211,15.83902194,15.57508176,15.31114159,15.04720141,14.78326124,14.51932107,14.25538089,13.99144072,13.72750054,13.46356037,13.19962019,12.93568002,12.67173984,12.40779967,12.14385949,11.87991932,11.61597914
Solar - PV Dist. Comm,Commercial PV - Class 7,OM-fixed,adv tech,18.778165,17.92000868,16.99681679,16.0736249,15.15043301,14.22724111,13.30404922,12.38085733,11.45766544,10.53447355,9.611281661,9.525895541,9.440509421,9.355123301,9.269737181,9.184351061,9.098964941,9.013578821,8.928192701,8.84280658,8.75742046,8.67203434,8.58664822,8.5012621,8.41587598,8.33048986,8.24510374,8.159717619,8.074331499,7.988945379,7.903559259
Solar - PV Dist. Comm,Commercial PV - Class 7,OM-fixed,central,18.778165,17.92000868,17.21956095,16.51911323,15.8186655,15.11821777,14.41777005,13.71732232,13.01687459,12.31642687,11.61597914,11.51574427,11.41550939,11.31527452,11.21503965,11.11480477,11.0145699,10.91433502,10.81410015,10.71386528,10.6136304,10.51339553,10.41316065,10.31292578,10.21269091,10.11245603,10.01222116,9.911986284,9.81175141,9.711516536,9.611281661
Solar - PV Dist. Comm,Commercial PV - Class 7,OM-fixed,low tech,18.778165,17.92000868,17.80609467,17.69218067,17.57826666,17.46435266,17.35043866,17.23652465,17.12261065,17.00869664,16.89478264,16.63084246,16.36690229,16.10296211,15.83902194,15.57508176,15.31114159,15.04720141,14.78326124,14.51932107,14.25538089,13.99144072,13.72750054,13.46356037,13.19962019,12.93568002,12.67173984,12.40779967,12.14385949,11.87991932,11.61597914
Solar - PV Dist. Comm,Commercial PV - Class 6,OM-fixed,adv tech,18.778165,17.92000868,16.99681679,16.0736249,15.15043301,14.22724111,13.30404922,12.38085733,11.45766544,10.53447355,9.611281661,9.525895541,9.440509421,9.355123301,9.269737181,9.184351061,9.098964941,9.013578821,8.928192701,8.84280658,8.75742046,8.67203434,8.58664822,8.5012621,8.41587598,8.33048986,8.24510374,8.159717619,8.074331499,7.988945379,7.903559259
Solar - PV Dist. Comm,Commercial PV - Class 6,OM-fixed,central,18.778165,17.92000868,17.21956095,16.51911323,15.8186655,15.11821777,14.41777005,13.71732232,13.01687459,12.31642687,11.61597914,11.51574427,11.41550939,11.31527452,11.21503965,11.11480477,11.0145699,10.91433502,10.81410015,10.71386528,10.6136304,10.51339553,10.41316065,10.31292578,10.21269091,10.11245603,10.01222116,9.911986284,9.81175141,9.711516536,9.611281661
Solar - PV Dist. Comm,Commercial PV - Class 6,OM-fixed,low tech,18.778165,17.92000868,17.80609467,17.69218067,17.57826666,17.46435266,17.35043866,17.23652465,17.12261065,17.00869664,16.89478264,16.63084246,16.36690229,16.10296211,15.83902194,15.57508176,15.31114159,15.04720141,14.78326124,14.51932107,14.25538089,13.99144072,13.72750054,13.46356037,13.19962019,12.93568002,12.67173984,12.40779967,12.14385949,11.87991932,11.61597914
Solar - PV Dist. Comm,Commercial PV - Class 5,OM-fixed,adv tech,18.778165,17.92000868,16.99681679,16.0736249,15.15043301,14.22724111,13.30404922,12.38085733,11.45766544,10.53447355,9.611281661,9.525895541,9.440509421,9.355123301,9.269737181,9.184351061,9.098964941,9.013578821,8.928192701,8.84280658,8.75742046,8.67203434,8.58664822,8.5012621,8.41587598,8.33048986,8.24510374,8.159717619,8.074331499,7.988945379,7.903559259
Solar - PV Dist. Comm,Commercial PV - Class 5,OM-fixed,central,18.778165,17.92000868,17.21956095,16.51911323,15.8186655,15.11821777,14.41777005,13.71732232,13.01687459,12.31642687,11.61597914,11.51574427,11.41550939,11.31527452,11.21503965,11.11480477,11.0145699,10.91433502,10.81410015,10.71386528,10.6136304,10.51339553,10.41316065,10.31292578,10.21269091,10.11245603,10.01222116,9.911986284,9.81175141,9.711516536,9.611281661
Solar - PV Dist. Comm,Commercial PV - Class 5,OM-fixed,low tech,18.778165,17.92000868,17.80609467,17.69218067,17.57826666,17.46435266,17.35043866,17.23652465,17.12261065,17.00869664,16.89478264,16.63084246,16.36690229,16.10296211,15.83902194,15.57508176,15.31114159,15.04720141,14.78326124,14.51932107,14.25538089,13.99144072,13.72750054,13.46356037,13.19962019,12.93568002,12.67173984,12.40779967,12.14385949,11.87991932,11.61597914
Solar - PV Dist. Comm,Commercial PV - Class 4,OM-fixed,adv tech,18.778165,17.92000868,16.99681679,16.0736249,15.15043301,14.22724111,13.30404922,12.38085733,11.45766544,10.53447355,9.611281661,9.525895541,9.440509421,9.355123301,9.269737181,9.184351061,9.098964941,9.013578821,8.928192701,8.84280658,8.75742046,8.67203434,8.58664822,8.5012621,8.41587598,8.33048986,8.24510374,8.159717619,8.074331499,7.988945379,7.903559259
Solar - PV Dist. Comm,Commercial PV - Class 4,OM-fixed,central,18.778165,17.92000868,17.21956095,16.51911323,15.8186655,15.11821777,14.41777005,13.71732232,13.01687459,12.31642687,11.61597914,11.51574427,11.41550939,11.31527452,11.21503965,11.11480477,11.0145699,10.91433502,10.81410015,10.71386528,10.6136304,10.51339553,10.41316065,10.31292578,10.21269091,10.11245603,10.01222116,9.911986284,9.81175141,9.711516536,9.611281661
Solar - PV Dist. Comm,Commercial PV - Class 4,OM-fixed,low tech,18.778165,17.92000868,17.80609467,17.69218067,17.57826666,17.46435266,17.35043866,17.23652465,17.12261065,17.00869664,16.89478264,16.63084246,16.36690229,16.10296211,15.83902194,15.57508176,15.31114159,15.04720141,14.78326124,14.51932107,14.25538089,13.99144072,13.72750054,13.46356037,13.19962019,12.93568002,12.67173984,12.40779967,12.14385949,11.87991932,11.61597914
Solar - PV Dist. Comm,Commercial PV - Class 3,OM-fixed,adv tech,18.778165,17.92000868,16.99681679,16.0736249,15.15043301,14.22724111,13.30404922,12.38085733,11.45766544,10.53447355,9.611281661,9.525895541,9.440509421,9.355123301,9.269737181,9.184351061,9.098964941,9.013578821,8.928192701,8.84280658,8.75742046,8.67203434,8.58664822,8.5012621,8.41587598,8.33048986,8.24510374,8.159717619,8.074331499,7.988945379,7.903559259
Solar - PV Dist. Comm,Commercial PV - Class 3,OM-fixed,central,18.778165,17.92000868,17.21956095,16.51911323,15.8186655,15.11821777,14.41777005,13.71732232,13.01687459,12.31642687,11.61597914,11.51574427,11.41550939,11.31527452,11.21503965,11.11480477,11.0145699,10.91433502,10.81410015,10.71386528,10.6136304,10.51339553,10.41316065,10.31292578,10.21269091,10.11245603,10.01222116,9.911986284,9.81175141,9.711516536,9.611281661
Solar - PV Dist. Comm,Commercial PV - Class 3,OM-fixed,low tech,18.778165,17.92000868,17.80609467,17.69218067,17.57826666,17.46435266,17.35043866,17.23652465,17.12261065,17.00869664,16.89478264,16.63084246,16.36690229,16.10296211,15.83902194,15.57508176,15.31114159,15.04720141,14.78326124,14.51932107,14.25538089,13.99144072,13.72750054,13.46356037,13.19962019,12.93568002,12.67173984,12.40779967,12.14385949,11.87991932,11.61597914
Solar - PV Dist. Comm,Commercial PV - Class 2,OM-fixed,adv tech,18.778165,17.92000868,16.99681679,16.0736249,15.15043301,14.22724111,13.30404922,12.38085733,11.45766544,10.53447355,9.611281661,9.525895541,9.440509421,9.355123301,9.269737181,9.184351061,9.098964941,9.013578821,8.928192701,8.84280658,8.75742046,8.67203434,8.58664822,8.5012621,8.41587598,8.33048986,8.24510374,8.159717619,8.074331499,7.988945379,7.903559259
Solar - PV Dist. Comm,Commercial PV - Class 2,OM-fixed,central,18.778165,17.92000868,17.21956095,16.51911323,15.8186655,15.11821777,14.41777005,13.71732232,13.01687459,12.31642687,11.61597914,11.51574427,11.41550939,11.31527452,11.21503965,11.11480477,11.0145699,10.91433502,10.81410015,10.71386528,10.6136304,10.51339553,10.41316065,10.31292578,10.21269091,10.11245603,10.01222116,9.911986284,9.81175141,9.711516536,9.611281661
Solar - PV Dist. Comm,Commercial PV - Class 2,OM-fixed,low tech,18.778165,17.92000868,17.80609467,17.69218067,17.57826666,17.46435266,17.35043866,17.23652465,17.12261065,17.00869664,16.89478264,16.63084246,16.36690229,16.10296211,15.83902194,15.57508176,15.31114159,15.04720141,14.78326124,14.51932107,14.25538089,13.99144072,13.72750054,13.46356037,13.19962019,12.93568002,12.67173984,12.40779967,12.14385949,11.87991932,11.61597914
Solar - PV Dist. Comm,Commercial PV - Class 1,OM-fixed,adv tech,18.778165,17.92000868,16.99681679,16.0736249,15.15043301,14.22724111,13.30404922,12.38085733,11.45766544,10.53447355,9.611281661,9.525895541,9.440509421,9.355123301,9.269737181,9.184351061,9.098964941,9.013578821,8.928192701,8.84280658,8.75742046,8.67203434,8.58664822,8.5012621,8.41587598,8.33048986,8.24510374,8.159717619,8.074331499,7.988945379,7.903559259
Solar - PV Dist. Comm,Commercial PV - Class 1,OM-fixed,central,18.778165,17.92000868,17.21956095,16.51911323,15.8186655,15.11821777,14.41777005,13.71732232,13.01687459,12.31642687,11.61597914,11.51574427,11.41550939,11.31527452,11.21503965,11.11480477,11.0145699,10.91433502,10.81410015,10.71386528,10.6136304,10.51339553,10.41316065,10.31292578,10.21269091,10.11245603,10.01222116,9.911986284,9.81175141,9.711516536,9.611281661
Solar - PV Dist. Comm,Commercial PV - Class 1,OM-fixed,low tech,18.778165,17.92000868,17.80609467,17.69218067,17.57826666,17.46435266,17.35043866,17.23652465,17.12261065,17.00869664,16.89478264,16.63084246,16.36690229,16.10296211,15.83902194,15.57508176,15.31114159,15.04720141,14.78326124,14.51932107,14.25538089,13.99144072,13.72750054,13.46356037,13.19962019,12.93568002,12.67173984,12.40779967,12.14385949,11.87991932,11.61597914
