# File: NREL_ATB_capital_2022.csv
# Title: Technology overnight capital cost assumptions by year from NREL 2022 ATB
# Units: $2020/kW
# Source: NREL 2022 Annual Technology Baseline for 2020-2050 (https://data.openei.org/submissions/5716)
# Comments: tech_type corresponds to tab within the ATB workbooks; tech_detail corresponds to the more detailed technologies within those tabs
# Users can specify how ATB technologies are mapped to GCAM technologies in energy/mappings/atb_gcam_mapping.csv
# Column types: ccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# -------------
tech_type,tech_detail,input,case,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Solar - PV Dist. Res,Residential PV - Class 1,capital,low tech,2743.33,2650,2609.49,2568.98,2528.48,2487.97,2447.46,2406.95,2366.44,2325.94,2285.43,2221.98,2158.53,2095.08,2031.63,1968.18,1904.73,1841.28,1777.83,1714.38,1650.93,1587.48,1524.03,1460.58,1397.13,1333.68,1270.23,1206.78,1143.33,1079.88,1016.43
Solar - CSP,CSP - Class 7,capital,adv tech,6242.1,5950.79,5659.48,5368.17,5076.86,4785.55,4494.24,4202.93,3911.62,3620.31,3329,3295.8,3262.6,3229.4,3196.2,3163,3129.8,3096.6,3063.4,3030.2,2997,2963.8,2930.6,2897.4,2864.2,2831,2797.8,2764.6,2731.4,2698.2,2665
Solar - CSP,CSP - Class 7,capital,central,6242.1,6035.59,5829.08,5622.57,5416.06,5209.55,5003.04,4796.53,4590.02,4383.51,4177,4155.45,4133.9,4112.35,4090.8,4069.25,4047.7,4026.15,4004.6,3983.05,3961.5,3939.95,3918.4,3896.85,3875.3,3853.75,3832.2,3810.65,3789.1,3767.55,3746
Solar - CSP,CSP - Class 7,capital,low tech,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1
Solar - CSP,CSP - Class 3,capital,adv tech,6242.1,5950.79,5659.48,5368.17,5076.86,4785.55,4494.24,4202.93,3911.62,3620.31,3329,3295.8,3262.6,3229.4,3196.2,3163,3129.8,3096.6,3063.4,3030.2,2997,2963.8,2930.6,2897.4,2864.2,2831,2797.8,2764.6,2731.4,2698.2,2665
Solar - CSP,CSP - Class 3,capital,central,6242.1,6035.59,5829.08,5622.57,5416.06,5209.55,5003.04,4796.53,4590.02,4383.51,4177,4155.45,4133.9,4112.35,4090.8,4069.25,4047.7,4026.15,4004.6,3983.05,3961.5,3939.95,3918.4,3896.85,3875.3,3853.75,3832.2,3810.65,3789.1,3767.55,3746
Solar - CSP,CSP - Class 3,capital,low tech,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1
Solar - CSP,CSP - Class 2,capital,adv tech,6242.1,5950.79,5659.48,5368.17,5076.86,4785.55,4494.24,4202.93,3911.62,3620.31,3329,3295.8,3262.6,3229.4,3196.2,3163,3129.8,3096.6,3063.4,3030.2,2997,2963.8,2930.6,2897.4,2864.2,2831,2797.8,2764.6,2731.4,2698.2,2665
Solar - CSP,CSP - Class 2,capital,central,6242.1,6035.59,5829.08,5622.57,5416.06,5209.55,5003.04,4796.53,4590.02,4383.51,4177,4155.45,4133.9,4112.35,4090.8,4069.25,4047.7,4026.15,4004.6,3983.05,3961.5,3939.95,3918.4,3896.85,3875.3,3853.75,3832.2,3810.65,3789.1,3767.55,3746
Solar - CSP,CSP - Class 2,capital,low tech,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1,6242.1
Geothermal,Hydro / Flash,capital,adv tech,4559.28,4457.47,4355.67,4253.86,4152.06,4050.25,3948.45,3846.64,3744.84,3643.03,3541.23,3523.52,3505.9,3488.37,3470.93,3453.58,3436.31,3419.13,3402.03,3385.02,3368.1,3351.26,3334.5,3317.83,3301.24,3284.73,3268.31,3251.97,3235.71,3219.53,3203.43
Geothermal,Hydro / Flash,capital,central,4559.28,4493.6,4427.93,4362.26,4296.58,4230.91,4165.23,4099.56,4033.89,3968.21,3902.54,3883.02,3863.61,3844.29,3825.07,3805.94,3786.91,3767.98,3749.14,3730.39,3711.74,3693.18,3674.72,3656.34,3638.06,3619.87,3601.77,3583.76,3565.85,3548.02,3530.28
Geothermal,Hydro / Flash,capital,low tech,4559.28,4536.48,4513.8,4491.23,4468.77,4446.43,4424.2,4402.08,4380.07,4358.17,4336.38,4314.69,4293.12,4271.65,4250.3,4229.04,4207.9,4186.86,4165.93,4145.1,4124.37,4103.75,4083.23,4062.81,4042.5,4022.29,4002.18,3982.17,3962.25,3942.44,3922.73
Geothermal,Hydro / Binary,capital,adv tech,5814.31,5706.12,5597.93,5489.75,5381.56,5273.37,5165.18,5056.99,4948.8,4840.61,4732.42,4708.76,4685.22,4661.79,4638.48,4615.29,4592.21,4569.25,4546.41,4523.67,4501.06,4478.55,4456.16,4433.88,4411.71,4389.65,4367.7,4345.86,4324.13,4302.51,4281
Geothermal,Hydro / Binary,capital,central,5814.31,5751.98,5689.65,5627.31,5564.98,5502.65,5440.31,5377.98,5315.65,5253.31,5190.98,5165.03,5139.2,5113.51,5087.94,5062.5,5037.19,5012,4986.94,4962,4937.19,4912.51,4887.95,4863.51,4839.19,4814.99,4790.92,4766.96,4743.13,4719.41,4695.82
Geothermal,Hydro / Binary,capital,low tech,5814.31,5785.24,5756.31,5727.53,5698.9,5670.4,5642.05,5613.84,5585.77,5557.84,5530.05,5502.4,5474.89,5447.51,5420.28,5393.18,5366.21,5339.38,5312.68,5286.12,5259.69,5233.39,5207.22,5181.19,5155.28,5129.5,5103.86,5078.34,5052.95,5027.68,5002.54
Geothermal,NF EGS / Flash,capital,adv tech,13966.45,12864.46,11762.47,10660.48,9558.49,8456.5,7354.51,6252.52,5150.52,4048.53,2946.54,2931.81,2917.15,2902.57,2888.05,2873.61,2859.25,2844.95,2830.73,2816.57,2802.49,2788.48,2774.53,2760.66,2746.86,2733.12,2719.46,2705.86,2692.33,2678.87,2665.48
Geothermal,NF EGS / Flash,capital,central,13966.45,13436.99,12907.54,12378.08,11848.63,11319.18,10789.72,10260.27,9730.82,9201.36,8671.91,8628.55,8585.41,8542.48,8499.77,8457.27,8414.98,8372.91,8331.04,8289.39,8247.94,8206.7,8165.67,8124.84,8084.22,8043.8,8003.58,7963.56,7923.74,7884.12,7844.7
Geothermal,NF EGS / Flash,capital,low tech,13966.45,13896.61,13827.13,13757.99,13689.2,13620.76,13552.65,13484.89,13417.47,13350.38,13283.63,13217.21,13151.12,13085.37,13019.94,12954.84,12890.07,12825.62,12761.49,12697.68,12634.19,12571.02,12508.17,12445.63,12383.4,12321.48,12259.87,12198.57,12137.58,12076.89,12016.51
Geothermal,NF EGS / Binary,capital,adv tech,32254.56,29557.04,26859.52,24161.99,21464.47,18766.95,16069.43,13371.91,10674.39,7976.87,5279.35,5252.95,5226.69,5200.55,5174.55,5148.68,5122.93,5097.32,5071.83,5046.47,5021.24,4996.14,4971.16,4946.3,4921.57,4896.96,4872.48,4848.11,4823.87,4799.75,4775.75
Geothermal,NF EGS / Binary,capital,central,32254.56,31355.03,30455.5,29555.98,28656.45,27756.93,26857.4,25957.87,25058.35,24158.82,23259.3,23143,23027.28,22912.15,22797.59,22683.6,22570.18,22457.33,22345.04,22233.32,22122.15,22011.54,21901.48,21791.98,21683.02,21574.6,21466.73,21359.39,21252.6,21146.33,21040.6
Geothermal,NF EGS / Binary,capital,low tech,32254.56,32093.28,31932.82,31773.15,31614.29,31456.22,31298.94,31142.44,30986.73,30831.8,30677.64,30524.25,30371.63,30219.77,30068.67,29918.33,29768.73,29619.89,29471.79,29324.43,29177.81,29031.92,28886.76,28742.33,28598.62,28455.62,28313.35,28171.78,28030.92,27890.76,27751.31
Geothermal,Deep EGS / Flash,capital,adv tech,13966.45,12864.46,11762.47,10660.48,9558.49,8456.5,7354.51,6252.52,5150.52,4048.53,2946.54,2931.81,2917.15,2902.57,2888.05,2873.61,2859.25,2844.95,2830.73,2816.57,2802.49,2788.48,2774.53,2760.66,2746.86,2733.12,2719.46,2705.86,2692.33,2678.87,2665.48
Geothermal,Deep EGS / Flash,capital,central,13966.45,13436.99,12907.54,12378.08,11848.63,11319.18,10789.72,10260.27,9730.82,9201.36,8671.91,8628.55,8585.41,8542.48,8499.77,8457.27,8414.98,8372.91,8331.04,8289.39,8247.94,8206.7,8165.67,8124.84,8084.22,8043.8,8003.58,7963.56,7923.74,7884.12,7844.7
Geothermal,Deep EGS / Flash,capital,low tech,13966.45,13896.61,13827.13,13757.99,13689.2,13620.76,13552.65,13484.89,13417.47,13350.38,13283.63,13217.21,13151.12,13085.37,13019.94,12954.84,12890.07,12825.62,12761.49,12697.68,12634.19,12571.02,12508.17,12445.63,12383.4,12321.48,12259.87,12198.57,12137.58,12076.89,12016.51
Geothermal,Deep EGS / Binary,capital,adv tech,32254.56,29557.04,26859.52,24161.99,21464.47,18766.95,16069.43,13371.91,10674.39,7976.87,5279.35,5252.95,5226.69,5200.55,5174.55,5148.68,5122.93,5097.32,5071.83,5046.47,5021.24,4996.14,4971.16,4946.3,4921.57,4896.96,4872.48,4848.11,4823.87,4799.75,4775.75
Geothermal,Deep EGS / Binary,capital,central,32254.56,31355.03,30455.5,29555.98,28656.45,27756.93,26857.4,25957.87,25058.35,24158.82,23259.3,23143,23027.28,22912.15,22797.59,22683.6,22570.18,22457.33,22345.04,22233.32,22122.15,22011.54,21901.48,21791.98,21683.02,21574.6,21466.73,21359.39,21252.6,21146.33,21040.6
Geothermal,Deep EGS / Binary,capital,low tech,32254.56,32093.28,31932.82,31773.15,31614.29,31456.22,31298.94,31142.44,30986.73,30831.8,30677.64,30524.25,30371.63,30219.77,30068.67,29918.33,29768.73,29619.89,29471.79,29324.43,29177.81,29031.92,28886.76,28742.33,28598.62,28455.62,28313.35,28171.78,28030.92,27890.76,27751.31
Hydropower,NPD 1,capital,adv tech,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2437.77,2413.15,2388.52,2363.9,2339.27,2318.1,2296.92,2275.74,2254.57,2233.39,2212.22,2191.04,2169.86,2148.69,2127.51,2127.51,2127.51,2127.51,2127.51,2127.51,2127.51,2127.51,2127.51,2127.51,2127.51
Hydropower,NPD 1,capital,central,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2363.9,2363.9,2363.9,2363.9,2363.9,2363.9,2363.9,2363.9,2363.9,2363.9,2363.9
Hydropower,NPD 1,capital,low tech,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39,2462.39
Hydropower,NPD 2,capital,adv tech,5275.2,5275.2,5275.2,5275.2,5275.2,5275.2,4749.28,4223.35,3697.43,3171.5,2645.58,2621.63,2597.68,2573.73,2549.78,2525.83,2501.88,2477.94,2453.99,2430.04,2406.09,2406.09,2406.09,2406.09,2406.09,2406.09,2406.09,2406.09,2406.09,2406.09,2406.09
Hydropower,NPD 2,capital,central,5275.2,5275.2,5275.2,5275.2,5275.2,5275.2,5026.16,4777.12,4528.09,4279.05,4030.01,3780.97,3531.94,3282.9,3033.86,2784.82,2784.82,2784.82,2784.82,2784.82,2673.43,2673.43,2673.43,2673.43,2673.43,2673.43,2673.43,2673.43,2673.43,2673.43,2673.43
Hydropower,NPD 2,capital,low tech,5275.2,5275.2,5275.2,5275.2,5275.2,5275.2,5275.2,5275.2,5275.2,5275.2,5275.2,5275.2,5275.2,5275.2,5275.2,5275.2,5275.2,5275.2,5275.2,5275.2,5275.2,5275.2,5275.2,5275.2,5275.2,5275.2,5275.2,5275.2,5275.2,5275.2,5275.2
Hydropower,NPD 3,capital,adv tech,5233.31,5233.31,5233.31,5233.31,5233.31,5233.31,4753.58,4273.85,3794.12,3314.4,2834.67,2809.01,2783.34,2757.68,2732.02,2706.36,2680.7,2655.04,2629.38,2603.72,2578.06,2578.06,2578.06,2578.06,2578.06,2578.06,2578.06,2578.06,2578.06,2578.06,2578.06
Hydropower,NPD 3,capital,central,5233.31,5233.31,5233.31,5233.31,5233.31,5233.31,5008.37,4783.42,4558.48,4333.53,4108.59,3883.64,3658.7,3433.75,3208.81,2983.86,2983.86,2983.86,2983.86,2983.86,2864.51,2864.51,2864.51,2864.51,2864.51,2864.51,2864.51,2864.51,2864.51,2864.51,2864.51
Hydropower,NPD 3,capital,low tech,5233.31,5233.31,5233.31,5233.31,5233.31,5233.31,5233.31,5233.31,5233.31,5233.31,5233.31,5233.31,5233.31,5233.31,5233.31,5233.31,5233.31,5233.31,5233.31,5233.31,5233.31,5233.31,5233.31,5233.31,5233.31,5233.31,5233.31,5233.31,5233.31,5233.31,5233.31
Hydropower,NPD 4,capital,adv tech,11835.57,11835.57,11835.57,11835.57,11835.57,11835.57,10874.74,9913.91,8953.09,7992.26,7031.43,6967.78,6904.13,6840.48,6776.82,6713.17,6649.52,6585.86,6522.21,6458.56,6394.9,6394.9,6394.9,6394.9,6394.9,6394.9,6394.9,6394.9,6394.9,6394.9,6394.9
Hydropower,NPD 4,capital,central,11835.57,11835.57,11835.57,11835.57,11835.57,11835.57,11392.16,10948.75,10505.35,10061.94,9618.54,9175.13,8731.73,8288.32,7844.92,7401.51,7401.51,7401.51,7401.51,7401.51,7105.45,7105.45,7105.45,7105.45,7105.45,7105.45,7105.45,7105.45,7105.45,7105.45,7105.45
Hydropower,NPD 4,capital,low tech,11835.57,11835.57,11835.57,11835.57,11835.57,11835.57,11835.57,11835.57,11835.57,11835.57,11835.56,11835.56,11835.56,11835.56,11835.56,11835.56,11835.56,11835.56,11835.56,11835.56,11835.56,11835.56,11835.56,11835.56,11835.56,11835.56,11835.56,11835.56,11835.56,11835.56,11835.56
Hydropower,NPD 5,capital,adv tech,4032.83,4032.83,4032.83,4032.83,4032.83,4032.83,4102.42,4172.01,4241.6,4311.19,4380.78,4341.13,4301.47,4261.81,4222.15,4182.5,4142.84,4103.18,4063.52,4023.86,3984.21,3984.21,3984.21,3984.21,3984.21,3984.21,3984.21,3984.21,3984.21,3984.21,3984.21
Hydropower,NPD 5,capital,central,4032.83,4032.83,4032.83,4032.83,4032.83,4032.83,4090.69,4148.54,4206.39,4264.24,4322.09,4379.94,4437.8,4495.65,4553.5,4611.35,4611.35,4611.35,4611.35,4611.35,4426.9,4426.9,4426.9,4426.9,4426.9,4426.9,4426.9,4426.9,4426.9,4426.9,4426.9
Hydropower,NPD 5,capital,low tech,4032.83,4032.83,4032.83,4032.83,4032.83,4032.83,4032.83,4032.83,4032.83,4032.83,4032.83,4032.83,4032.83,4032.83,4032.83,4032.83,4032.83,4032.83,4032.83,4032.83,4032.83,4032.83,4032.83,4032.83,4032.83,4032.83,4032.83,4032.83,4032.83,4032.83,4032.83
Hydropower,NPD 6,capital,adv tech,6575.64,6575.64,6575.64,6575.64,6575.64,6575.64,6689.1,6802.57,6916.04,7029.51,7142.97,7078.31,7013.65,6948.99,6884.32,6819.66,6755,6690.34,6625.67,6561.01,6496.35,6496.35,6496.35,6496.35,6496.35,6496.35,6496.35,6496.35,6496.35,6496.35,6496.35
Hydropower,NPD 6,capital,central,6575.64,6575.64,6575.64,6575.64,6575.64,6575.64,6669.96,6764.29,6858.62,6952.95,7047.28,7141.61,7235.93,7330.26,7424.59,7518.92,7518.92,7518.92,7518.92,7518.92,7218.16,7218.16,7218.16,7218.16,7218.16,7218.16,7218.16,7218.16,7218.16,7218.16,7218.16
Hydropower,NPD 6,capital,low tech,6575.64,6575.64,6575.64,6575.64,6575.64,6575.64,6575.64,6575.64,6575.64,6575.64,6575.64,6575.64,6575.64,6575.64,6575.64,6575.64,6575.64,6575.64,6575.64,6575.64,6575.64,6575.64,6575.64,6575.64,6575.64,6575.64,6575.64,6575.64,6575.64,6575.64,6575.64
Hydropower,NPD 7,capital,adv tech,11372.7,11372.7,11372.7,11372.7,11372.7,11372.7,10990.39,10608.08,10225.77,9843.46,9461.15,9375.5,9289.85,9204.2,9118.56,9032.91,8947.26,8861.61,8775.96,8690.31,8604.67,8604.67,8604.67,8604.67,8604.67,8604.67,8604.67,8604.67,8604.67,8604.67,8604.67
Hydropower,NPD 7,capital,central,11372.7,11372.7,11372.7,11372.7,11372.7,11372.7,11231.34,11089.98,10948.62,10807.26,10665.9,10524.54,10383.18,10241.82,10100.46,9959.1,9959.1,9959.1,9959.1,9959.1,9560.74,9560.74,9560.74,9560.74,9560.74,9560.74,9560.74,9560.74,9560.74,9560.74,9560.74
Hydropower,NPD 7,capital,low tech,11372.7,11372.7,11372.7,11372.7,11372.7,11372.7,11372.7,11372.7,11372.7,11372.7,11372.7,11372.7,11372.7,11372.7,11372.7,11372.7,11372.7,11372.7,11372.7,11372.7,11372.7,11372.7,11372.7,11372.7,11372.7,11372.7,11372.7,11372.7,11372.7,11372.7,11372.7
Hydropower,NPD 8,capital,adv tech,15576.58,15576.58,15576.58,15576.58,15576.58,15576.58,15350.33,15124.08,14897.82,14671.57,14445.32,14314.55,14183.78,14053.02,13922.25,13791.48,13660.71,13529.95,13399.18,13268.41,13137.64,13137.64,13137.64,13137.64,13137.64,13137.64,13137.64,13137.64,13137.64,13137.64,13137.64
Hydropower,NPD 8,capital,central,15576.58,15576.58,15576.58,15576.58,15576.58,15576.58,15539.48,15502.38,15465.29,15428.19,15391.09,15353.99,15316.89,15279.79,15242.7,15205.6,15205.6,15205.6,15205.6,15205.6,14597.37,14597.37,14597.37,14597.37,14597.37,14597.37,14597.37,14597.37,14597.37,14597.37,14597.37
Hydropower,NPD 8,capital,low tech,15576.58,15576.58,15576.58,15576.58,15576.58,15576.58,15576.58,15576.58,15576.58,15576.58,15576.58,15576.58,15576.58,15576.58,15576.58,15576.58,15576.58,15576.58,15576.58,15576.58,15576.58,15576.58,15576.58,15576.58,15576.58,15576.58,15576.58,15576.58,15576.58,15576.58,15576.58
Coal,Coal,capital,adv tech,2568,2568,2396,2381,2366,2324,2283,2242,2201,2161,2121,2081,2042,2003,1990,1976,1962,1949,1935,1922,1908,1894,1881,1867,1853,1840,1826,1812,1799,1785,1772
Coal,Coal,capital,central,2568,2568,2396,2381,2366,2337,2309,2281,2253,2225,2198,2170,2143,2116,2102,2087,2073,2059,2044,2030,2015,2001,1987,1972,1958,1943,1929,1915,1900,1886,1871
Coal,Coal,capital,low tech,2568,2568,2396,2381,2366,2350,2335,2320,2305,2290,2275,2259,2244,2229,2214,2199,2184,2168,2153,2138,2123,2108,2093,2077,2062,2047,2032,2017,2002,1986,1971
Coal,Coal-90%-CCS,capital,adv tech,4628,4628,4318,4285,4252,4125,4001,3877,3755,3635,3516,3398,3282,3168,3046,2927,2809,2692,2577,2555,2532,2510,2488,2465,2443,2421,2398,2376,2354,2331,2309
Coal,Coal-90%-CCS,capital,central,4628,4628,4318,4285,4252,4172,4093,4015,3938,3861,3785,3710,3636,3562,3485,3408,3333,3258,3184,3157,3129,3101,3074,3046,3019,2991,2963,2936,2908,2881,2853
Coal,Coal-90%-CCS,capital,low tech,4628,4628,4318,4285,4252,4219,4186,4153,4120,4087,4055,4022,3989,3956,3923,3890,3857,3824,3792,3759,3726,3693,3660,3627,3594,3561,3529,3496,3463,3430,3397
Coal,Coal-IGCC,capital,adv tech,4449,4449,4370,4330,4254,4214,4191,4168,4144,4123,4094,4075,4058,4036,4018,4001,3982,3962,3945,3932,3917,3902,3891,3872,3863,3845,3835,3818,3805,3791,3777
Coal,Coal-IGCC,capital,central,4449,4410,4370,4330,4254,4214,4191,4168,4144,4123,4094,4075,4058,4036,4018,4001,3982,3962,3945,3932,3917,3902,3891,3872,3863,3845,3835,3818,3805,3791,3777
Coal,Coal-IGCC,capital,low tech,4449,4410,4370,4330,4254,4214,4191,4168,4144,4123,4094,4075,4058,4036,4018,4001,3982,3962,3945,3932,3917,3902,3891,3872,3863,3845,3835,3818,3805,3791,3777
Natural Gas,NG F-Frame CT,capital,adv tech,841,841,785,778,760,746,738,728,722,716,712,707,703,699,696,692,688,684,681,677,673,669,666,662,658,654,651,647,644,643,641
Natural Gas,NG F-Frame CT,capital,central,841,841,785,778,760,746,738,728,722,716,712,707,703,699,696,692,688,684,681,677,673,669,666,662,658,654,651,647,644,643,641
Natural Gas,NG F-Frame CT,capital,low tech,841,841,785,778,760,746,738,728,722,716,712,707,703,699,696,692,688,684,681,677,673,669,666,662,658,654,651,647,644,643,641
Natural Gas,NG F-Frame CC,capital,adv tech,947,947,883,878,866,858,852,845,840,835,832,827,824,820,817,813,810,806,803,799,796,793,789,786,782,779,775,772,768,766,764
Natural Gas,NG F-Frame CC,capital,central,947,947,883,878,866,858,852,845,840,835,832,827,824,820,817,813,810,806,803,799,796,793,789,786,782,779,775,772,768,766,764
Natural Gas,NG F-Frame CC,capital,low tech,947,947,883,878,866,858,852,845,840,835,832,827,824,820,817,813,810,806,803,799,796,793,789,786,782,779,775,772,768,766,764
Natural Gas,NG F-Frame CC 90% CCS,capital,adv tech,2399,2178,1826,1811,1787,1767,1728,1688,1653,1616,1582,1548,1514,1481,1440,1398,1358,1317,1278,1267,1256,1245,1234,1223,1211,1200,1189,1178,1168,1158,1148
Natural Gas,NG F-Frame CC 90% CCS,capital,central,2399,2288,2032,2015,1988,1966,1936,1905,1878,1850,1825,1799,1774,1749,1720,1691,1662,1634,1605,1592,1578,1564,1550,1536,1522,1508,1494,1480,1467,1455,1443
Natural Gas,NG F-Frame CC 90% CCS,capital,low tech,2399,2399,2238,2219,2189,2165,2144,2122,2104,2085,2068,2050,2033,2017,2000,1983,1966,1950,1933,1916,1900,1883,1866,1849,1833,1816,1799,1783,1766,1752,1737
Nuclear,Nuclear - AP1000,capital,adv tech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nuclear,Nuclear - AP1000,capital,central,6342.817758,6303.178361,6263.538964,6223.899567,6040.152779,6000.995043,5961.838598,5922.679422,5883.522243,5844.363282,5805.203301,5766.04322,5726.882994,5687.727206,5648.564058,5609.405884,5570.246706,5531.090582,5491.931073,5452.77293,5413.61495,5374.452419,5335.292744,5296.133905,5256.975309,5217.820808,5178.661484,5139.502722,5100.34072,5061.182035,5022.023489
Nuclear,Nuclear - AP1000,capital,low tech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nuclear,Nuclear - Small Modular Reactor,capital,adv tech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nuclear,Nuclear - Small Modular Reactor,capital,central,6809.420996,6766.864904,6724.308812,6681.75272,6639.189897,6596.631911,6554.075676,6511.516028,6468.958856,6426.399466,6383.839692,6341.278297,6298.718736,6256.162656,6213.598457,6171.040362,6128.480794,6085.924715,6043.36492,6000.806132,5958.248832,5915.685248,5873.126214,5830.566955,5788.007669,5745.453725,5702.893845,5660.334837,5617.772706,5575.213725,5532.654843
Nuclear,Nuclear - Small Modular Reactor,capital,low tech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biopower,Dedicated,capital,adv tech,4083.412706,4057.539253,4031.6658,4005.792347,3980.179867,3954.007554,3928.403091,3902.796817,3877.191693,3851.585305,3825.978625,3800.371456,3774.764439,3749.160075,3723.550872,3697.945048,3672.338566,3646.734219,3621.127679,3595.521674,3569.916252,3544.307272,3518.701009,3493.094634,3467.488955,3441.885559,3416.278954,3390.672304,3365.064434,3339.458373,3313.852282
Biopower,Dedicated,capital,central,4083.412706,4057.539253,4031.6658,4005.792347,3980.179867,3954.007554,3928.403091,3902.796817,3877.191693,3851.585305,3825.978625,3800.371456,3774.764439,3749.160075,3723.550872,3697.945048,3672.338566,3646.734219,3621.127679,3595.521674,3569.916252,3544.307272,3518.701009,3493.094634,3467.488955,3441.885559,3416.278954,3390.672304,3365.064434,3339.458373,3313.852282
Biopower,Dedicated,capital,low tech,4083.412706,4057.539253,4031.6658,4005.792347,3980.179867,3954.007554,3928.403091,3902.796817,3877.191693,3851.585305,3825.978625,3800.371456,3774.764439,3749.160075,3723.550872,3697.945048,3672.338566,3646.734219,3621.127679,3595.521674,3569.916252,3544.307272,3518.701009,3493.094634,3467.488955,3441.885559,3416.278954,3390.672304,3365.064434,3339.458373,3313.852282
Storage,2Hr Battery Storage,capital,adv tech,988.3217002,856.8481751,788.5746796,720.3011841,652.0276886,583.754193,545.9818629,508.2095328,470.4372026,432.6648725,394.8925424,389.9563856,385.0202288,380.084072,375.1479152,370.2117585,365.2756017,360.3394449,355.4032881,350.4671313,345.5309746,340.5948178,335.658661,330.7225042,325.7863474,320.8501907,315.9140339,310.9778771,306.0417203,301.1055635,296.1694068
Storage,2Hr Battery Storage,capital,central,988.3217002,856.8481751,806.6745392,746.036668,707.6687625,672.1177092,652.263009,633.7498037,610.0044807,596.7233931,579.5516828,572.6547512,565.4103552,558.1659591,550.9215631,543.677167,536.432771,529.188375,521.9439789,514.6995829,507.4551869,500.2107908,492.9663948,485.7219988,478.4776027,471.2332067,463.9888107,456.7444146,449.5000186,442.2556226,435.1084921
Storage,2Hr Battery Storage,capital,low tech,988.3217002,856.8481751,833.1542921,809.4604092,785.7665262,762.0726433,745.9826105,729.8925778,713.8025451,697.7125123,681.6224796,681.6224796,681.6224796,681.6224796,681.6224796,681.6224796,681.6224796,681.6224796,681.6224796,681.6224796,681.6224796,681.6224796,681.6224796,681.6224796,681.6224796,681.6224796,681.6224796,681.6224796,681.6224796,681.6224796,681.6224796
Storage,4Hr Battery Storage,capital,adv tech,1727.234445,1475.457175,1357.893035,1240.328895,1122.764755,1005.200615,940.1582221,875.1158294,810.0734367,745.0310439,679.9886512,671.4887931,662.9889349,654.4890768,645.9892186,637.4893605,628.9895024,620.4896442,611.9897861,603.4899279,594.9900698,586.4902117,577.9903535,569.4904954,560.9906372,552.4907791,543.990921,535.4910628,526.9912047,518.4913465,509.9914884
Storage,4Hr Battery Storage,capital,central,1727.234445,1475.457175,1370.814822,1255.708234,1166.762234,1103.976822,1056.887763,1015.030822,967.9417635,931.31694,894.6921166,883.9531951,872.7695436,861.5858922,850.4022407,839.2185893,828.0349378,816.8512864,805.6676349,794.4839834,783.300332,772.1166805,760.9330291,749.7493776,738.5657262,727.3820747,716.1984232,705.0147718,693.8311203,682.6474689,671.4638174
Storage,4Hr Battery Storage,capital,low tech,1727.234445,1475.457175,1434.657287,1393.857399,1353.057511,1312.257623,1284.551251,1256.844879,1229.138507,1201.432135,1173.725763,1173.725763,1173.725763,1173.725763,1173.725763,1173.725763,1173.725763,1173.725763,1173.725763,1173.725763,1173.725763,1173.725763,1173.725763,1173.725763,1173.725763,1173.725763,1173.725763,1173.725763,1173.725763,1173.725763,1173.725763
