# File: A44.hab_land_flsp.csv
# Title: Habitable land per GCAM region
# Units: pop/km2
# Source: GCAM land data
# Column types: ccinc
# ----------
region,landleaf,year,value,Units
Central Asia,forest (unmanaged),2060,30.27208498,thous km2
Central Asia,forest (unmanaged),2065,30.24970762,thous km2
Central Asia,forest (unmanaged),2070,30.2487075,thous km2
Central Asia,forest (unmanaged),2075,30.26302101,thous km2
Central Asia,forest (unmanaged),2080,30.27985147,thous km2
Central Asia,forest (unmanaged),2085,30.29893269,thous km2
Central Asia,forest (unmanaged),2090,30.32876713,thous km2
Central Asia,forest (unmanaged),2095,30.36729804,thous km2
Central Asia,forest (unmanaged),2100,30.41584243,thous km2
Central Asia,grass,1975,641.8698344,thous km2
Central Asia,grass,1990,616.0529478,thous km2
Central Asia,grass,2005,591.08324,thous km2
Central Asia,grass,2010,456.292123,thous km2
Central Asia,grass,2015,603.75703,thous km2
Central Asia,grass,2020,602.8424447,thous km2
Central Asia,grass,2025,602.0593298,thous km2
Central Asia,grass,2030,601.2467366,thous km2
Central Asia,grass,2035,600.4328093,thous km2
Central Asia,grass,2040,599.837925,thous km2
Central Asia,grass,2045,599.2200448,thous km2
Central Asia,grass,2050,598.7135725,thous km2
Central Asia,grass,2055,598.4216536,thous km2
Central Asia,grass,2060,598.2750718,thous km2
Central Asia,grass,2065,598.1958879,thous km2
Central Asia,grass,2070,598.2454268,thous km2
Central Asia,grass,2075,598.3594265,thous km2
Central Asia,grass,2080,598.4756962,thous km2
Central Asia,grass,2085,598.625496,thous km2
Central Asia,grass,2090,598.8628354,thous km2
Central Asia,grass,2095,599.1580564,thous km2
Central Asia,grass,2100,599.5139099,thous km2
Central Asia,otherarable,1975,78.5243009,thous km2
Central Asia,otherarable,1990,80.1394906,thous km2
Central Asia,otherarable,2005,101.3468606,thous km2
Central Asia,otherarable,2010,88.1141178,thous km2
Central Asia,otherarable,2015,79.7910218,thous km2
Central Asia,otherarable,2020,76.38664469,thous km2
Central Asia,otherarable,2025,73.64891923,thous km2
Central Asia,otherarable,2030,70.90649475,thous km2
Central Asia,otherarable,2035,68.19274848,thous km2
Central Asia,otherarable,2040,66.36025806,thous km2
Central Asia,otherarable,2045,64.4316207,thous km2
Central Asia,otherarable,2050,62.90586665,thous km2
Central Asia,otherarable,2055,61.88285367,thous km2
Central Asia,otherarable,2060,61.3291181,thous km2
Central Asia,otherarable,2065,60.96407679,thous km2
Central Asia,otherarable,2070,61.00783799,thous km2
Central Asia,otherarable,2075,61.22782022,thous km2
Central Asia,otherarable,2080,61.42044593,thous km2
Central Asia,otherarable,2085,61.71952471,thous km2
Central Asia,otherarable,2090,62.32968015,thous km2
Central Asia,otherarable,2095,63.15068986,thous km2
Central Asia,otherarable,2100,64.20159716,thous km2
Central Asia,pasture (grazed),1975,71.5630329,thous km2
Central Asia,pasture (grazed),1990,57.47766825,thous km2
Central Asia,pasture (grazed),2005,39.3468377,thous km2
Central Asia,pasture (grazed),2010,50.7984898,thous km2
Central Asia,pasture (grazed),2015,58.2686458,thous km2
Central Asia,pasture (grazed),2020,61.88419881,thous km2
Central Asia,pasture (grazed),2025,65.2309847,thous km2
Central Asia,pasture (grazed),2030,68.49122108,thous km2
Central Asia,pasture (grazed),2035,71.39533051,thous km2
Central Asia,pasture (grazed),2040,74.03971996,thous km2
Central Asia,pasture (grazed),2045,76.38124238,thous km2
Central Asia,pasture (grazed),2050,78.32752706,thous km2
Central Asia,pasture (grazed),2055,78.23993859,thous km2
Central Asia,pasture (grazed),2060,77.82006685,thous km2
Central Asia,pasture (grazed),2065,77.1958644,thous km2
Central Asia,pasture (grazed),2070,76.38796381,thous km2
Central Asia,pasture (grazed),2075,75.40387631,thous km2
Central Asia,pasture (grazed),2080,74.25961509,thous km2
Central Asia,pasture (grazed),2085,73.02723943,thous km2
Central Asia,pasture (grazed),2090,71.76887997,thous km2
Central Asia,pasture (grazed),2095,70.52266136,thous km2
Central Asia,pasture (grazed),2100,69.26744093,thous km2
Central Asia,pasture (other),1975,3453.379206,thous km2
Central Asia,pasture (other),1990,3513.011043,thous km2
Central Asia,pasture (other),2005,3666.683173,thous km2
Central Asia,pasture (other),2010,3862.028742,thous km2
Central Asia,pasture (other),2015,3629.245101,thous km2
Central Asia,pasture (other),2020,3616.712968,thous km2
Central Asia,pasture (other),2025,3606.186892,thous km2
Central Asia,pasture (other),2030,3595.504013,thous km2
Central Asia,pasture (other),2035,3584.869051,thous km2
Central Asia,pasture (other),2040,3577.299921,thous km2
Central Asia,pasture (other),2045,3569.478999,thous km2
Central Asia,pasture (other),2050,3563.170219,thous km2
Central Asia,pasture (other),2055,3559.567318,thous km2
Central Asia,pasture (other),2060,3557.759712,thous km2
Central Asia,pasture (other),2065,3556.697709,thous km2
Central Asia,pasture (other),2070,3557.107301,thous km2
Central Asia,pasture (other),2075,3558.119688,thous km2
Central Asia,pasture (other),2080,3559.144325,thous km2
Central Asia,pasture (other),2085,3560.706004,thous km2
Central Asia,pasture (other),2090,3563.463228,thous km2
Central Asia,pasture (other),2095,3567.007338,thous km2
Central Asia,pasture (other),2100,3571.354427,thous km2
Central Asia,rock and desert,1975,244.2180676,thous km2
Central Asia,rock and desert,1990,238.600162,thous km2
Central Asia,rock and desert,2005,212.80947,thous km2
Central Asia,rock and desert,2010,208.99909,thous km2
Central Asia,rock and desert,2015,212.96472,thous km2
Central Asia,rock and desert,2020,212.96472,thous km2
Central Asia,rock and desert,2025,212.96472,thous km2
Central Asia,rock and desert,2030,212.96472,thous km2
Central Asia,rock and desert,2035,212.96472,thous km2
Central Asia,rock and desert,2040,212.96472,thous km2
Central Asia,rock and desert,2045,212.96472,thous km2
Central Asia,rock and desert,2050,212.96472,thous km2
Central Asia,rock and desert,2055,212.96472,thous km2
Central Asia,rock and desert,2060,212.96472,thous km2
Central Asia,rock and desert,2065,212.96472,thous km2
Central Asia,rock and desert,2070,212.96472,thous km2
Central Asia,rock and desert,2075,212.96472,thous km2
Central Asia,rock and desert,2080,212.96472,thous km2
Central Asia,rock and desert,2085,212.96472,thous km2
Central Asia,rock and desert,2090,212.96472,thous km2
Central Asia,rock and desert,2095,212.96472,thous km2
Central Asia,rock and desert,2100,212.96472,thous km2
Central Asia,RootTuber,1975,3.953233051,thous km2
Central Asia,RootTuber,1990,3.458967526,thous km2
Central Asia,RootTuber,2005,4.9157962,thous km2
Central Asia,RootTuber,2010,5.317974,thous km2
Central Asia,RootTuber,2015,5.2499424,thous km2
Central Asia,RootTuber,2020,5.281531915,thous km2
Central Asia,RootTuber,2025,5.31258647,thous km2
Central Asia,RootTuber,2030,5.319083323,thous km2
Central Asia,RootTuber,2035,5.289783501,thous km2
Central Asia,RootTuber,2040,5.248855741,thous km2
Central Asia,RootTuber,2045,5.18646612,thous km2
Central Asia,RootTuber,2050,5.102158407,thous km2
Central Asia,RootTuber,2055,5.026757334,thous km2
Central Asia,RootTuber,2060,4.933967254,thous km2
Central Asia,RootTuber,2065,4.830613122,thous km2
Central Asia,RootTuber,2070,4.721286359,thous km2
Central Asia,RootTuber,2075,4.599393071,thous km2
Central Asia,RootTuber,2080,4.474566403,thous km2
Central Asia,RootTuber,2085,4.357053441,thous km2
Central Asia,RootTuber,2090,4.248763833,thous km2
Central Asia,RootTuber,2095,4.150599043,thous km2
Central Asia,RootTuber,2100,4.055310252,thous km2
Central Asia,shrubs,1975,663.247794,thous km2
Central Asia,shrubs,1990,650.4835709,thous km2
Central Asia,shrubs,2005,601.81608,thous km2
Central Asia,shrubs,2010,534.559452,thous km2
Central Asia,shrubs,2015,602.49511,thous km2
Central Asia,shrubs,2020,601.8301589,thous km2
Central Asia,shrubs,2025,601.2054114,thous km2
Central Asia,shrubs,2030,600.5334369,thous km2
Central Asia,shrubs,2035,599.8266455,thous km2
Central Asia,shrubs,2040,599.302472,thous km2
Central Asia,shrubs,2045,598.7540758,thous km2
Central Asia,shrubs,2050,598.2968274,thous km2
Central Asia,shrubs,2055,598.0485893,thous km2
Central Asia,shrubs,2060,597.9323034,thous km2
Central Asia,shrubs,2065,597.8786983,thous km2
Central Asia,shrubs,2070,597.9406271,thous km2
Central Asia,shrubs,2075,598.0569904,thous km2
Central Asia,shrubs,2080,598.1781479,thous km2
Central Asia,shrubs,2085,598.3372251,thous km2
Central Asia,shrubs,2090,598.5822237,thous km2
Central Asia,shrubs,2095,598.8854166,thous km2
Central Asia,shrubs,2100,599.2412405,thous km2
Central Asia,tundra,1975,98.7066739,thous km2
Central Asia,tundra,1990,96.8315522,thous km2
Central Asia,tundra,2005,91.78586,thous km2
Central Asia,tundra,2010,85.98304,thous km2
Central Asia,tundra,2015,89.90611,thous km2
Central Asia,tundra,2020,89.90611,thous km2
Central Asia,tundra,2025,89.90611,thous km2
Central Asia,tundra,2030,89.90611,thous km2
Central Asia,tundra,2035,89.90611,thous km2
Central Asia,tundra,2040,89.90611,thous km2
Central Asia,tundra,2045,89.90611,thous km2
Central Asia,tundra,2050,89.90611,thous km2
Central Asia,tundra,2055,89.90611,thous km2
Central Asia,tundra,2060,89.90611,thous km2
Central Asia,tundra,2065,89.90611,thous km2
Central Asia,tundra,2070,89.90611,thous km2
Central Asia,tundra,2075,89.90611,thous km2
Central Asia,tundra,2080,89.90611,thous km2
Central Asia,tundra,2085,89.90611,thous km2
Central Asia,tundra,2090,89.90611,thous km2
Central Asia,tundra,2095,89.90611,thous km2
Central Asia,tundra,2100,89.90611,thous km2
Central Asia,urban,1975,5.11401706,thous km2
Central Asia,urban,1990,7.18553529,thous km2
Central Asia,urban,2005,8.01233,thous km2
Central Asia,urban,2010,8.56822,thous km2
Central Asia,urban,2015,9.63959,thous km2
Central Asia,urban,2020,9.63959,thous km2
Central Asia,urban,2025,9.63959,thous km2
Central Asia,urban,2030,9.63959,thous km2
Central Asia,urban,2035,9.63959,thous km2
Central Asia,urban,2040,9.63959,thous km2
Central Asia,urban,2045,9.63959,thous km2
Central Asia,urban,2050,9.63959,thous km2
Central Asia,urban,2055,9.63959,thous km2
Central Asia,urban,2060,9.63959,thous km2
Central Asia,urban,2065,9.63959,thous km2
Central Asia,urban,2070,9.63959,thous km2
Central Asia,urban,2075,9.63959,thous km2
Central Asia,urban,2080,9.63959,thous km2
Central Asia,urban,2085,9.63959,thous km2
Central Asia,urban,2090,9.63959,thous km2
Central Asia,urban,2095,9.63959,thous km2
Central Asia,urban,2100,9.63959,thous km2
China,biomassGrass,1975,0,thous km2
China,biomassGrass,1990,0,thous km2
China,biomassGrass,2005,0,thous km2
China,biomassGrass,2010,0,thous km2
China,biomassGrass,2015,0,thous km2
China,biomassGrass,2020,1.038138509,thous km2
China,biomassGrass,2025,2.508456608,thous km2
China,biomassGrass,2030,4.930756322,thous km2
China,biomassGrass,2035,7.848911698,thous km2
China,biomassGrass,2040,9.394578753,thous km2
China,biomassGrass,2045,11.52144847,thous km2
China,biomassGrass,2050,14.1169896,thous km2
China,biomassGrass,2055,17.00431066,thous km2
China,biomassGrass,2060,19.70544532,thous km2
China,biomassGrass,2065,22.9127302,thous km2
China,biomassGrass,2070,25.76213896,thous km2
China,biomassGrass,2075,28.46048124,thous km2
China,biomassGrass,2080,31.6986553,thous km2
China,biomassGrass,2085,34.99267687,thous km2
China,biomassGrass,2090,37.39739507,thous km2
China,biomassGrass,2095,38.97174333,thous km2
China,biomassGrass,2100,39.31636679,thous km2
China,biomassTree,1975,0,thous km2
China,biomassTree,1990,0,thous km2
China,biomassTree,2005,0,thous km2
China,biomassTree,2010,0,thous km2
China,biomassTree,2015,0,thous km2
China,biomassTree,2020,1.995614436,thous km2
China,biomassTree,2025,4.598676112,thous km2
China,biomassTree,2030,8.702905214,thous km2
China,biomassTree,2035,13.34243242,thous km2
China,biomassTree,2040,15.19876514,thous km2
China,biomassTree,2045,17.69863608,thous km2
China,biomassTree,2050,20.63823748,thous km2
China,biomassTree,2055,23.66801773,thous km2
China,biomassTree,2060,26.29807812,thous km2
China,biomassTree,2065,29.37915393,thous km2
China,biomassTree,2070,31.945404,thous km2
China,biomassTree,2075,34.28534119,thous km2
China,biomassTree,2080,37.1562598,thous km2
China,biomassTree,2085,40.0451484,thous km2
China,biomassTree,2090,42.0315273,thous km2
China,biomassTree,2095,43.23792573,thous km2
China,biomassTree,2100,43.29492145,thous km2
China,crops,1975,880.4575497,thous km2
China,crops,1990,1107.402539,thous km2
China,crops,2005,1121.036003,thous km2
China,crops,2010,1087.10123,thous km2
China,crops,2015,1103.902808,thous km2
China,crops,2020,1109.277416,thous km2
China,crops,2025,1105.585886,thous km2
China,crops,2030,1096.535516,thous km2
China,crops,2035,1083.881926,thous km2
China,crops,2040,1068.828727,thous km2
China,crops,2045,1052.222649,thous km2
China,crops,2050,1029.723894,thous km2
China,crops,2055,1002.668451,thous km2
China,crops,2060,972.1728875,thous km2
China,crops,2065,940.9522621,thous km2
China,crops,2070,908.93067,thous km2
China,crops,2075,878.1601698,thous km2
China,crops,2080,848.554342,thous km2
China,crops,2085,819.5577738,thous km2
China,crops,2090,791.194522,thous km2
China,crops,2095,764.3292304,thous km2
China,crops,2100,739.2531354,thous km2
China,forest (managed),1975,309.5565531,thous km2
China,forest (managed),1990,304.1711473,thous km2
China,forest (managed),2005,244.2920956,thous km2
China,forest (managed),2010,274.2104071,thous km2
China,forest (managed),2015,270.7573517,thous km2
China,forest (managed),2020,286.5401335,thous km2
China,forest (managed),2025,302.4513826,thous km2
China,forest (managed),2030,319.2470167,thous km2
China,forest (managed),2035,336.8948916,thous km2
China,forest (managed),2040,354.9536563,thous km2
China,forest (managed),2045,373.8395658,thous km2
China,forest (managed),2050,393.4942572,thous km2
China,forest (managed),2055,416.244468,thous km2
China,forest (managed),2060,438.1973317,thous km2
China,forest (managed),2065,458.4341563,thous km2
China,forest (managed),2070,476.7149603,thous km2
China,forest (managed),2075,492.7639839,thous km2
China,forest (managed),2080,506.4873828,thous km2
China,forest (managed),2085,517.9829622,thous km2
China,forest (managed),2090,526.8805769,thous km2
China,forest (managed),2095,533.1919265,thous km2
China,forest (managed),2100,537.1883305,thous km2
China,forest (unmanaged),1975,1313.215552,thous km2
China,forest (unmanaged),1990,1061.247068,thous km2
China,forest (unmanaged),2005,1115.684596,thous km2
China,forest (unmanaged),2010,1129.384408,thous km2
China,forest (unmanaged),2015,1133.950812,thous km2
China,forest (unmanaged),2020,1125.540891,thous km2
China,forest (unmanaged),2025,1118.55161,thous km2
China,forest (unmanaged),2030,1112.105033,thous km2
China,forest (unmanaged),2035,1106.719193,thous km2
China,forest (unmanaged),2040,1103.161779,thous km2
China,forest (unmanaged),2045,1099.941041,thous km2
China,forest (unmanaged),2050,1097.746406,thous km2
China,forest (unmanaged),2055,1097.386743,thous km2
China,forest (unmanaged),2060,1098.094957,thous km2
China,forest (unmanaged),2065,1099.257166,thous km2
China,forest (unmanaged),2070,1101.160804,thous km2
China,forest (unmanaged),2075,1103.422455,thous km2
China,forest (unmanaged),2080,1105.795289,thous km2
China,forest (unmanaged),2085,1108.504568,thous km2
China,forest (unmanaged),2090,1111.897109,thous km2
China,forest (unmanaged),2095,1115.765167,thous km2
China,forest (unmanaged),2100,1120.137679,thous km2
China,grass,1975,1255.216321,thous km2
China,grass,1990,921.7964665,thous km2
China,grass,2005,981.636706,thous km2
China,grass,2010,1002.923587,thous km2
China,grass,2015,1003.833955,thous km2
China,grass,2020,999.397147,thous km2
China,grass,2025,995.739885,thous km2
China,grass,2030,992.409841,thous km2
China,grass,2035,989.821821,thous km2
China,grass,2040,988.254433,thous km2
China,grass,2045,986.920769,thous km2
China,grass,2050,986.332095,thous km2
China,grass,2055,987.404339,thous km2
China,grass,2060,989.188629,thous km2
China,grass,2065,991.23895,thous km2
China,grass,2070,993.720994,thous km2
China,grass,2075,996.350352,thous km2
China,grass,2080,998.973427,thous km2
China,grass,2085,1001.730119,thous km2
China,grass,2090,1004.801482,thous km2
China,grass,2095,1008.019355,thous km2
China,grass,2100,1011.389926,thous km2
China,otherarable,1975,83.2928204,thous km2
China,otherarable,1990,126.2978219,thous km2
China,otherarable,2005,120.3904353,thous km2
China,otherarable,2010,79.2307266,thous km2
China,otherarable,2015,55.7315676,thous km2
China,otherarable,2020,52.73559321,thous km2
China,otherarable,2025,50.42471082,thous km2
China,otherarable,2030,48.34287908,thous km2
China,otherarable,2035,46.81056861,thous km2
China,otherarable,2040,45.98918386,thous km2
China,otherarable,2045,45.29101607,thous km2
China,otherarable,2050,45.14563286,thous km2
China,otherarable,2055,46.13167031,thous km2
China,otherarable,2060,47.65787127,thous km2
China,otherarable,2065,49.36216597,thous km2
China,otherarable,2070,51.39989862,thous km2
China,otherarable,2075,53.53035837,thous km2
China,otherarable,2080,55.62974014,thous km2
China,otherarable,2085,57.81928534,thous km2
China,otherarable,2090,60.25493313,thous km2
China,otherarable,2095,62.81368629,thous km2
China,otherarable,2100,65.49098867,thous km2
China,pasture (grazed),1975,141.8619214,thous km2
China,pasture (grazed),1990,197.8223777,thous km2
China,pasture (grazed),2005,399.9628298,thous km2
China,pasture (grazed),2010,443.9630132,thous km2
China,pasture (grazed),2015,439.178618,thous km2
China,pasture (grazed),2020,468.0605836,thous km2
China,pasture (grazed),2025,495.2685352,thous km2
China,pasture (grazed),2030,519.979579,thous km2
China,pasture (grazed),2035,535.0688224,thous km2
China,pasture (grazed),2040,546.1617679,thous km2
China,pasture (grazed),2045,553.8832398,thous km2
China,pasture (grazed),2050,559.0429618,thous km2
China,pasture (grazed),2055,547.7983275,thous km2
China,pasture (grazed),2060,534.6105566,thous km2
China,pasture (grazed),2065,519.8907418,thous km2
China,pasture (grazed),2070,504.2040138,thous km2
China,pasture (grazed),2075,487.811711,thous km2
China,pasture (grazed),2080,470.8100218,thous km2
China,pasture (grazed),2085,453.3994,thous km2
China,pasture (grazed),2090,436.1452839,thous km2
China,pasture (grazed),2095,419.8102946,thous km2
China,pasture (grazed),2100,404.3887972,thous km2
China,pasture (other),1975,2892.451899,thous km2
China,pasture (other),1990,3798.436471,thous km2
China,pasture (other),2005,3524.628805,thous km2
China,pasture (other),2010,3481.319777,thous km2
China,pasture (other),2015,3485.414535,thous km2
China,pasture (other),2020,3453.843157,thous km2
China,pasture (other),2025,3427.636542,thous km2
China,pasture (other),2030,3404.669065,thous km2
China,pasture (other),2035,3388.505087,thous km2
China,pasture (other),2040,3378.778423,thous km2
China,pasture (other),2045,3371.294978,thous km2
China,pasture (other),2050,3368.115171,thous km2
China,pasture (other),2055,3377.248552,thous km2
China,pasture (other),2060,3390.647925,thous km2
China,pasture (other),2065,3406.116055,thous km2
China,pasture (other),2070,3424.457461,thous km2
China,pasture (other),2075,3444.188575,thous km2
China,pasture (other),2080,3464.500128,thous km2
China,pasture (other),2085,3486.08403,thous km2
China,pasture (other),2090,3509.821373,thous km2
China,pasture (other),2095,3534.416823,thous km2
China,pasture (other),2100,3560.069701,thous km2
China,rock and desert,1975,937.6948075,thous km2
China,rock and desert,1990,777.4937603,thous km2
China,rock and desert,2005,775.864567,thous km2
China,rock and desert,2010,777.287726,thous km2
China,rock and desert,2015,778.149986,thous km2
China,rock and desert,2020,778.149986,thous km2
China,rock and desert,2025,778.149986,thous km2
China,rock and desert,2030,778.149986,thous km2
China,rock and desert,2035,778.149986,thous km2
China,rock and desert,2040,778.149986,thous km2
China,rock and desert,2045,778.149986,thous km2
China,rock and desert,2050,778.149986,thous km2
China,rock and desert,2055,778.149986,thous km2
China,rock and desert,2060,778.149986,thous km2
China,rock and desert,2065,778.149986,thous km2
China,rock and desert,2070,778.149986,thous km2
China,rock and desert,2075,778.149986,thous km2
China,rock and desert,2080,778.149986,thous km2
China,rock and desert,2085,778.149986,thous km2
China,rock and desert,2090,778.149986,thous km2
China,rock and desert,2095,778.149986,thous km2
China,rock and desert,2100,778.149986,thous km2
China,RootTuber,1975,74.0880323,thous km2
China,RootTuber,1990,71.90453732,thous km2
China,RootTuber,2005,65.44902274,thous km2
China,RootTuber,2010,57.3090629,thous km2
China,RootTuber,2015,56.0696963,thous km2
China,RootTuber,2020,52.81372954,thous km2
China,RootTuber,2025,50.58240476,thous km2
China,RootTuber,2030,48.37596383,thous km2
China,RootTuber,2035,47.84708432,thous km2
China,RootTuber,2040,46.95471172,thous km2
China,RootTuber,2045,45.82359113,thous km2
China,RootTuber,2050,44.47070685,thous km2
China,RootTuber,2055,42.5621378,thous km2
China,RootTuber,2060,40.49424699,thous km2
China,RootTuber,2065,38.33933843,thous km2
China,RootTuber,2070,36.214393,thous km2
China,RootTuber,2075,34.11075838,thous km2
China,RootTuber,2080,32.06149134,thous km2
China,RootTuber,2085,30.09328066,thous km2
China,RootTuber,2090,28.23813156,thous km2
China,RootTuber,2095,26.55652893,thous km2
China,RootTuber,2100,25.02798082,thous km2
China,shrubs,1975,719.4953752,thous km2
China,shrubs,1990,570.3989405,thous km2
China,shrubs,2005,573.5316256,thous km2
China,shrubs,2010,582.1462318,thous km2
China,shrubs,2015,582.6696857,thous km2
China,shrubs,2020,580.2666781,thous km2
China,shrubs,2025,578.1613764,thous km2
China,shrubs,2030,576.2114207,thous km2
China,shrubs,2035,574.7695422,thous km2
China,shrubs,2040,573.8338915,thous km2
China,shrubs,2045,573.0719801,thous km2
China,shrubs,2050,572.6832411,thous km2
China,shrubs,2055,573.3923556,thous km2
China,shrubs,2060,574.4416898,thous km2
China,shrubs,2065,575.6275998,thous km2
China,shrubs,2070,576.9973721,thous km2
China,shrubs,2075,578.4249018,thous km2
China,shrubs,2080,579.8426901,thous km2
China,shrubs,2085,581.300064,thous km2
China,shrubs,2090,582.8476769,thous km2
China,shrubs,2095,584.3963796,thous km2
China,shrubs,2100,585.951492,thous km2
China,tundra,1975,663.5950533,thous km2
China,tundra,1990,324.6216654,thous km2
China,tundra,2005,323.5928799,thous km2
China,tundra,2010,323.7860799,thous km2
China,tundra,2015,323.5781199,thous km2
China,tundra,2020,323.5781199,thous km2
China,tundra,2025,323.5781199,thous km2
China,tundra,2030,323.5781199,thous km2
China,tundra,2035,323.5781199,thous km2
China,tundra,2040,323.5781199,thous km2
China,tundra,2045,323.5781199,thous km2
China,tundra,2050,323.5781199,thous km2
China,tundra,2055,323.5781199,thous km2
China,tundra,2060,323.5781199,thous km2
China,tundra,2065,323.5781199,thous km2
China,tundra,2070,323.5781199,thous km2
China,tundra,2075,323.5781199,thous km2
China,tundra,2080,323.5781199,thous km2
China,tundra,2085,323.5781199,thous km2
China,tundra,2090,323.5781199,thous km2
China,tundra,2095,323.5781199,thous km2
China,tundra,2100,323.5781199,thous km2
China,urban,1975,22.18380001,thous km2
China,urban,1990,31.51452405,thous km2
China,urban,2005,47.03955769,thous km2
China,urban,2010,54.44930769,thous km2
China,urban,2015,59.8724267,thous km2
China,urban,2020,59.8724267,thous km2
China,urban,2025,59.8724267,thous km2
China,urban,2030,59.8724267,thous km2
China,urban,2035,59.8724267,thous km2
China,urban,2040,59.8724267,thous km2
China,urban,2045,59.8724267,thous km2
China,urban,2050,59.8724267,thous km2
China,urban,2055,59.8724267,thous km2
China,urban,2060,59.8724267,thous km2
China,urban,2065,59.8724267,thous km2
China,urban,2070,59.8724267,thous km2
China,urban,2075,59.8724267,thous km2
China,urban,2080,59.8724267,thous km2
China,urban,2085,59.8724267,thous km2
China,urban,2090,59.8724267,thous km2
China,urban,2095,59.8724267,thous km2
China,urban,2100,59.8724267,thous km2
Colombia,biomassGrass,1975,0,thous km2
Colombia,biomassGrass,1990,0,thous km2
Colombia,biomassGrass,2005,0,thous km2
Colombia,biomassGrass,2010,0,thous km2
Colombia,biomassGrass,2015,0,thous km2
Colombia,biomassGrass,2020,0.215512081,thous km2
Colombia,biomassGrass,2025,0.471334276,thous km2
Colombia,biomassGrass,2030,0.861326577,thous km2
Colombia,biomassGrass,2035,1.276246225,thous km2
Colombia,biomassGrass,2040,1.466565478,thous km2
Colombia,biomassGrass,2045,1.67137097,thous km2
Colombia,biomassGrass,2050,1.89818244,thous km2
Colombia,biomassGrass,2055,2.097841063,thous km2
Colombia,biomassGrass,2060,2.26105811,thous km2
Colombia,biomassGrass,2065,2.453076904,thous km2
Colombia,biomassGrass,2070,2.623692351,thous km2
Colombia,biomassGrass,2075,2.771422232,thous km2
Colombia,biomassGrass,2080,2.944237634,thous km2
Colombia,biomassGrass,2085,3.13216758,thous km2
Colombia,biomassGrass,2090,3.247123182,thous km2
Colombia,biomassGrass,2095,3.315984386,thous km2
Colombia,biomassGrass,2100,3.343257651,thous km2
Colombia,biomassTree,1975,0,thous km2
Colombia,biomassTree,1990,0,thous km2
Colombia,biomassTree,2005,0,thous km2
Colombia,biomassTree,2010,0,thous km2
Colombia,biomassTree,2015,0,thous km2
Colombia,biomassTree,2020,0.041306703,thous km2
Colombia,biomassTree,2025,0.090905944,thous km2
Colombia,biomassTree,2030,0.16790543,thous km2
Colombia,biomassTree,2035,0.25162159,thous km2
Colombia,biomassTree,2040,0.287792084,thous km2
Colombia,biomassTree,2045,0.326727628,thous km2
Colombia,biomassTree,2050,0.369664161,thous km2
Colombia,biomassTree,2055,0.406934456,thous km2
Colombia,biomassTree,2060,0.436964131,thous km2
Colombia,biomassTree,2065,0.471411708,thous km2
Colombia,biomassTree,2070,0.501171708,thous km2
Colombia,biomassTree,2075,0.526238211,thous km2
Colombia,biomassTree,2080,0.555312183,thous km2
Colombia,biomassTree,2085,0.586579438,thous km2
Colombia,biomassTree,2090,0.604373999,thous km2
Colombia,biomassTree,2095,0.613764009,thous km2
Colombia,biomassTree,2100,0.615746893,thous km2
Colombia,crops,1975,33.1560724,thous km2
Colombia,crops,1990,39.22688427,thous km2
Colombia,crops,2005,31.52005666,thous km2
Colombia,crops,2010,28.99232162,thous km2
Colombia,crops,2015,30.17025426,thous km2
Colombia,crops,2020,30.34451668,thous km2
Colombia,crops,2025,30.62893408,thous km2
Colombia,crops,2030,30.80754722,thous km2
Colombia,crops,2035,31.14115818,thous km2
Colombia,crops,2040,31.42489681,thous km2
Colombia,crops,2045,31.71536934,thous km2
Colombia,crops,2050,31.87082773,thous km2
Colombia,crops,2055,32.18774627,thous km2
Colombia,crops,2060,32.31899516,thous km2
Colombia,crops,2065,32.31741545,thous km2
Colombia,crops,2070,32.17931419,thous km2
Colombia,crops,2075,31.97292875,thous km2
Colombia,crops,2080,31.7255864,thous km2
Colombia,crops,2085,31.42983279,thous km2
Colombia,crops,2090,31.08282518,thous km2
Colombia,crops,2095,30.70286118,thous km2
Colombia,crops,2100,30.29775123,thous km2
Colombia,forest (managed),1975,4.479619,thous km2
Colombia,forest (managed),1990,5.148211,thous km2
Colombia,forest (managed),2005,5.539544,thous km2
Colombia,forest (managed),2010,6.158272,thous km2
Colombia,forest (managed),2015,6.441033,thous km2
Colombia,forest (managed),2020,7.179485,thous km2
Colombia,forest (managed),2025,7.868565,thous km2
Colombia,forest (managed),2030,8.608534,thous km2
Colombia,forest (managed),2035,9.342386,thous km2
Colombia,forest (managed),2040,9.96929,thous km2
Colombia,forest (managed),2045,10.604124,thous km2
Colombia,forest (managed),2050,11.166925,thous km2
Colombia,forest (managed),2055,11.67817,thous km2
Colombia,forest (managed),2060,12.051091,thous km2
Colombia,forest (managed),2065,12.335527,thous km2
Colombia,forest (managed),2070,12.495694,thous km2
Colombia,forest (managed),2075,12.576666,thous km2
Colombia,forest (managed),2080,12.608322,thous km2
Colombia,forest (managed),2085,12.570168,thous km2
Colombia,forest (managed),2090,12.425019,thous km2
Colombia,forest (managed),2095,12.202296,thous km2
Colombia,forest (managed),2100,11.912039,thous km2
Colombia,forest (unmanaged),1975,586.5021,thous km2
Colombia,forest (unmanaged),1990,581.28467,thous km2
Colombia,forest (unmanaged),2005,589.99395,thous km2
Colombia,forest (unmanaged),2010,590.97709,thous km2
