# File: en_aluminum.csv
# Title: aluminum energy use by region
# Units: EJ
# Description: Regional aluminum energy consumption
# Source: IAI
# Column types: cicnic
# ----------
region,GCAM_region_ID,fuel,value,year,unit
South America_Northern,25,biomass_tradbio,0,1994,EJ
South America_Northern,25,biomass_tradbio,0,1995,EJ
South America_Northern,25,biomass_tradbio,0,1996,EJ
South America_Northern,25,biomass_tradbio,0,1997,EJ
South America_Northern,25,biomass_tradbio,0,1998,EJ
South America_Northern,25,biomass_tradbio,0,1999,EJ
South America_Northern,25,biomass_tradbio,0,2000,EJ
South America_Northern,25,biomass_tradbio,0,2001,EJ
South America_Northern,25,biomass_tradbio,0,2003,EJ
South America_Northern,25,biomass_tradbio,0,2004,EJ
South America_Northern,25,biomass_tradbio,0,2005,EJ
South America_Northern,25,biomass_tradbio,0,2006,EJ
South America_Northern,25,biomass_tradbio,4.81073E-07,2007,EJ
South America_Northern,25,biomass_tradbio,0,2008,EJ
South America_Northern,25,biomass_tradbio,0,2009,EJ
South America_Northern,25,biomass_tradbio,0,2010,EJ
South America_Northern,25,biomass_tradbio,0,2011,EJ
South America_Northern,25,biomass_tradbio,0,2013,EJ
South America_Northern,25,biomass_tradbio,0,2014,EJ
South America_Northern,25,biomass_tradbio,0,2015,EJ
Southeast Asia,29,biomass_tradbio,6.79774E-06,2009,EJ
Southeast Asia,29,biomass_tradbio,6.03132E-05,2011,EJ
Southeast Asia,29,biomass_tradbio,0.000194489,2013,EJ
Southeast Asia,29,biomass_tradbio,0.000236066,2014,EJ
Southeast Asia,29,biomass_tradbio,0.000267482,2015,EJ
Argentina,31,biomass_tradbio,0,1990,EJ
Argentina,31,biomass_tradbio,0,1991,EJ
Argentina,31,biomass_tradbio,0,1992,EJ
Argentina,31,biomass_tradbio,0,1993,EJ
Argentina,31,biomass_tradbio,0,1994,EJ
Argentina,31,biomass_tradbio,0,1995,EJ
Argentina,31,biomass_tradbio,0,1996,EJ
Argentina,31,biomass_tradbio,0,1997,EJ
Argentina,31,biomass_tradbio,0,1998,EJ
Argentina,31,biomass_tradbio,0,1999,EJ
Argentina,31,biomass_tradbio,0,2000,EJ
Argentina,31,biomass_tradbio,0,2001,EJ
Argentina,31,biomass_tradbio,0,2003,EJ
Argentina,31,biomass_tradbio,0,2004,EJ
Argentina,31,biomass_tradbio,0,2005,EJ
Argentina,31,biomass_tradbio,0,2006,EJ
Argentina,31,biomass_tradbio,2.13722E-07,2007,EJ
Argentina,31,biomass_tradbio,0,2008,EJ
Argentina,31,biomass_tradbio,0,2009,EJ
Argentina,31,biomass_tradbio,0,2010,EJ
Argentina,31,biomass_tradbio,0,2011,EJ
Argentina,31,biomass_tradbio,0,2013,EJ
Argentina,31,biomass_tradbio,0,2014,EJ
Argentina,31,biomass_tradbio,0,2015,EJ
USA,1,coal,0,1990,EJ
USA,1,coal,0,1991,EJ
USA,1,coal,0,1992,EJ
USA,1,coal,0,1993,EJ
USA,1,coal,0,1994,EJ
USA,1,coal,0,1995,EJ
USA,1,coal,0,1996,EJ
USA,1,coal,0,1997,EJ
USA,1,coal,0,1998,EJ
USA,1,coal,0,1999,EJ
USA,1,coal,0,2000,EJ
USA,1,coal,0,2001,EJ
USA,1,coal,0,2003,EJ
USA,1,coal,0,2004,EJ
USA,1,coal,0,2005,EJ
USA,1,coal,0,2006,EJ
USA,1,coal,0,2007,EJ
USA,1,coal,2.99013E-05,2008,EJ
USA,1,coal,3.44892E-05,2009,EJ
USA,1,coal,0,2010,EJ
USA,1,coal,0,2011,EJ
USA,1,coal,3.08826E-05,2013,EJ
USA,1,coal,2.65784E-05,2014,EJ
USA,1,coal,0,2015,EJ
Africa_Northern,3,coal,0.001941352,1990,EJ
Africa_Northern,3,coal,0.001936601,1991,EJ
Africa_Northern,3,coal,0.001462911,1992,EJ
Africa_Northern,3,coal,0.001769589,1993,EJ
Africa_Northern,3,coal,0.001751764,1994,EJ
Africa_Northern,3,coal,0.001684804,1995,EJ
Africa_Northern,3,coal,0.00141372,1996,EJ
Africa_Northern,3,coal,0.00145404,1997,EJ
Africa_Northern,3,coal,0.001711883,1998,EJ
Africa_Northern,3,coal,0.001731856,1999,EJ
Africa_Northern,3,coal,0.001485183,2000,EJ
Africa_Northern,3,coal,0.00152997,2001,EJ
Africa_Northern,3,coal,0.000668664,2003,EJ
Africa_Northern,3,coal,0.001781057,2004,EJ
Africa_Northern,3,coal,0.001794764,2005,EJ
Africa_Northern,3,coal,0.001765819,2006,EJ
Africa_Northern,3,coal,0.000499995,2007,EJ
Africa_Northern,3,coal,0.002015875,2008,EJ
Africa_Northern,3,coal,0.001605768,2009,EJ
Africa_Northern,3,coal,0.000729357,2010,EJ
Africa_Northern,3,coal,0.001630765,2011,EJ
Africa_Northern,3,coal,0.002045161,2013,EJ
Africa_Northern,3,coal,0.001898775,2014,EJ
Africa_Northern,3,coal,0.003008004,2015,EJ
Africa_Southern,4,coal,0.000415543,2000,EJ
Africa_Southern,4,coal,0.00215329,2001,EJ
Africa_Southern,4,coal,0.001402479,2003,EJ
Africa_Southern,4,coal,0.004526853,2004,EJ
Africa_Southern,4,coal,0.004082354,2005,EJ
Africa_Southern,4,coal,0.00395207,2006,EJ
Africa_Southern,4,coal,0.001093012,2007,EJ
Africa_Southern,4,coal,0.004155804,2008,EJ
Africa_Southern,4,coal,0.003302429,2009,EJ
Africa_Southern,4,coal,0.001527262,2010,EJ
Africa_Southern,4,coal,0.003458452,2011,EJ
Africa_Southern,4,coal,0.003642944,2013,EJ
Africa_Southern,4,coal,0.003588686,2014,EJ
Africa_Southern,4,coal,0.005594888,2015,EJ
Africa_Western,5,coal,0.002895759,1990,EJ
Africa_Western,5,coal,0.002806984,1991,EJ
Africa_Western,5,coal,0.002153273,1992,EJ
Africa_Western,5,coal,0.002569403,1993,EJ
Africa_Western,5,coal,0.002143115,1994,EJ
Africa_Western,5,coal,0.002003045,1995,EJ
Africa_Western,5,coal,0.001749179,1996,EJ
Africa_Western,5,coal,0.00192229,1997,EJ
Africa_Western,5,coal,0.001387064,1998,EJ
Africa_Western,5,coal,0.001884402,1999,EJ
Africa_Western,5,coal,0.001939203,2000,EJ
Africa_Western,5,coal,0.001967104,2001,EJ
Africa_Western,5,coal,0.000318901,2003,EJ
Africa_Western,5,coal,0.000709125,2004,EJ
Africa_Western,5,coal,0.000757626,2005,EJ
Africa_Western,5,coal,0.000672693,2006,EJ
Africa_Western,5,coal,0.000168603,2007,EJ
Africa_Western,5,coal,0.000790843,2008,EJ
Africa_Western,5,coal,0.000521117,2009,EJ
Africa_Western,5,coal,0.000265968,2010,EJ
Africa_Western,5,coal,0.000750767,2011,EJ
Africa_Western,5,coal,0.000728589,2013,EJ
Africa_Western,5,coal,0.000829132,2014,EJ
Africa_Western,5,coal,0.001052802,2015,EJ
Australia_NZ,6,coal,0.036526,1990,EJ
Australia_NZ,6,coal,0.036303,1991,EJ
Australia_NZ,6,coal,0.03841,1992,EJ
Australia_NZ,6,coal,0.037323,1993,EJ
Australia_NZ,6,coal,0.039456,1994,EJ
Australia_NZ,6,coal,0.040799,1995,EJ
Australia_NZ,6,coal,0.040098,1996,EJ
Australia_NZ,6,coal,0.039569,1997,EJ
Australia_NZ,6,coal,0.04046,1998,EJ
Australia_NZ,6,coal,0.042781,1999,EJ
Australia_NZ,6,coal,0.042527,2000,EJ
Australia_NZ,6,coal,0.04373,2001,EJ
Australia_NZ,6,coal,0.045374,2003,EJ
Australia_NZ,6,coal,0.047462,2004,EJ
Australia_NZ,6,coal,0.045481,2005,EJ
Australia_NZ,6,coal,0.048128,2006,EJ
Australia_NZ,6,coal,0.051811,2007,EJ
Australia_NZ,6,coal,0.051414,2008,EJ
Australia_NZ,6,coal,0.000018,2009,EJ
Australia_NZ,6,coal,0.019901,2010,EJ
Australia_NZ,6,coal,0.036032,2011,EJ
Australia_NZ,6,coal,0.04605,2013,EJ
Australia_NZ,6,coal,0.053153,2014,EJ
Australia_NZ,6,coal,0.056731,2015,EJ
Brazil,7,coal,0.001630683,1990,EJ
Brazil,7,coal,0.001904592,1991,EJ
Brazil,7,coal,0.002008472,1992,EJ
Brazil,7,coal,0.001991361,1993,EJ
Brazil,7,coal,0.002172901,1994,EJ
Brazil,7,coal,0.00232713,1995,EJ
Brazil,7,coal,0.002312373,1996,EJ
Brazil,7,coal,0.00234345,1997,EJ
Brazil,7,coal,0.004524021,1998,EJ
Brazil,7,coal,0.005151551,1999,EJ
Brazil,7,coal,0.004486988,2000,EJ
Brazil,7,coal,0.00263768,2001,EJ
Brazil,7,coal,0.002342921,2003,EJ
Brazil,7,coal,0.002840314,2004,EJ
Brazil,7,coal,0.002869837,2005,EJ
Brazil,7,coal,0.00297454,2006,EJ
Brazil,7,coal,0.003534495,2007,EJ
Brazil,7,coal,0.00917386,2008,EJ
Brazil,7,coal,0.011991815,2009,EJ
Brazil,7,coal,0.018119832,2010,EJ
Brazil,7,coal,0.018747692,2011,EJ
Brazil,7,coal,0.017993838,2013,EJ
Brazil,7,coal,0.017878102,2014,EJ
Brazil,7,coal,0.015968855,2015,EJ
Canada,8,coal,0,1990,EJ
Canada,8,coal,0,1991,EJ
Canada,8,coal,0,1992,EJ
Canada,8,coal,0,1993,EJ
Canada,8,coal,0,1994,EJ
Canada,8,coal,0,1995,EJ
Canada,8,coal,0,1996,EJ
Canada,8,coal,0,1997,EJ
Canada,8,coal,0,1998,EJ
Canada,8,coal,0,1999,EJ
Canada,8,coal,0,2000,EJ
Canada,8,coal,0,2001,EJ
Canada,8,coal,0,2003,EJ
Canada,8,coal,0,2004,EJ
Canada,8,coal,0,2005,EJ
Canada,8,coal,0,2006,EJ
Canada,8,coal,0,2007,EJ
Canada,8,coal,3.50987E-05,2008,EJ
Canada,8,coal,6.05108E-05,2009,EJ
Canada,8,coal,0,2010,EJ
Canada,8,coal,0,2011,EJ
Canada,8,coal,4.71174E-05,2013,EJ
Canada,8,coal,4.44216E-05,2014,EJ
Canada,8,coal,0,2015,EJ
Central Asia,10,coal,0.003492905,1992,EJ
Central Asia,10,coal,0.003199256,1993,EJ
Central Asia,10,coal,0.002329473,1994,EJ
Central Asia,10,coal,0.002265125,1995,EJ
Central Asia,10,coal,0.001661321,1996,EJ
Central Asia,10,coal,0.001634768,1997,EJ
Central Asia,10,coal,0.001720662,1998,EJ
Central Asia,10,coal,0.002054896,1999,EJ
Central Asia,10,coal,0.002308575,2000,EJ
Central Asia,10,coal,0.002339477,2001,EJ
Central Asia,10,coal,0.001159017,2003,EJ
Central Asia,10,coal,0.003199306,2004,EJ
Central Asia,10,coal,0.003015793,2005,EJ
Central Asia,10,coal,0.003125219,2006,EJ
Central Asia,10,coal,0.000910844,2007,EJ
Central Asia,10,coal,0.003930957,2008,EJ
Central Asia,10,coal,0.002944918,2009,EJ
Central Asia,10,coal,0.001576617,2010,EJ
Central Asia,10,coal,0.003366145,2011,EJ
Central Asia,10,coal,0.003316996,2013,EJ
Central Asia,10,coal,0.002430433,2014,EJ
Central Asia,10,coal,0.004161073,2015,EJ
China,11,coal,0,1990,EJ
China,11,coal,0,1991,EJ
China,11,coal,0,1992,EJ
China,11,coal,0,1993,EJ
China,11,coal,0,1994,EJ
China,11,coal,0,1995,EJ
China,11,coal,0,1996,EJ
China,11,coal,0,1997,EJ
China,11,coal,0.098055,1998,EJ
China,11,coal,0.106522,1999,EJ
China,11,coal,0.111849,2000,EJ
China,11,coal,0.116904,2001,EJ
China,11,coal,0.131145,2003,EJ
China,11,coal,0.138722,2004,EJ
China,11,coal,0.159918,2005,EJ
China,11,coal,0.220917,2006,EJ
China,11,coal,0.370791,2007,EJ
China,11,coal,0.384911,2008,EJ
China,11,coal,0.335131,2009,EJ
China,11,coal,0.418387,2010,EJ
China,11,coal,0.4693,2011,EJ
China,11,coal,0.521152,2013,EJ
China,11,coal,0.543293,2014,EJ
China,11,coal,0.535313,2015,EJ
EU-12,12,coal,0,1990,EJ
EU-12,12,coal,0.000139125,1991,EJ
EU-12,12,coal,0,1992,EJ
EU-12,12,coal,0,1993,EJ
EU-12,12,coal,0,1994,EJ
EU-12,12,coal,0,1995,EJ
EU-12,12,coal,0,1996,EJ
EU-12,12,coal,0,1997,EJ
EU-12,12,coal,0,1998,EJ
EU-12,12,coal,0,1999,EJ
EU-12,12,coal,0,2000,EJ
EU-12,12,coal,0,2001,EJ
EU-12,12,coal,0,2003,EJ
EU-12,12,coal,0.000635086,2004,EJ
EU-12,12,coal,0,2005,EJ
EU-12,12,coal,1.93626E-05,2006,EJ
EU-12,12,coal,1.2058E-05,2007,EJ
EU-12,12,coal,2.65284E-06,2008,EJ
EU-12,12,coal,0.001530847,2009,EJ
EU-12,12,coal,1.20056E-06,2010,EJ
EU-12,12,coal,1.00456E-06,2011,EJ
EU-12,12,coal,0,2013,EJ
EU-12,12,coal,0,2014,EJ
EU-12,12,coal,0.001144536,2015,EJ
EU-15,13,coal,0,1990,EJ
EU-15,13,coal,0.001162891,1991,EJ
EU-15,13,coal,0,1992,EJ
EU-15,13,coal,0,1993,EJ
EU-15,13,coal,0,1994,EJ
EU-15,13,coal,0,1995,EJ
EU-15,13,coal,0,1996,EJ
EU-15,13,coal,0,1997,EJ
EU-15,13,coal,0,1998,EJ
EU-15,13,coal,0,1999,EJ
EU-15,13,coal,0,2000,EJ
EU-15,13,coal,0,2001,EJ
EU-15,13,coal,0,2003,EJ
EU-15,13,coal,0.002929309,2004,EJ
EU-15,13,coal,0,2005,EJ
EU-15,13,coal,7.56196E-05,2006,EJ
EU-15,13,coal,4.95805E-05,2007,EJ
EU-15,13,coal,1.17788E-05,2008,EJ
EU-15,13,coal,0.007618543,2009,EJ
EU-15,13,coal,5.34035E-06,2010,EJ
EU-15,13,coal,3.89907E-06,2011,EJ
EU-15,13,coal,0,2013,EJ
EU-15,13,coal,0,2014,EJ
EU-15,13,coal,0.003405199,2015,EJ
Europe_Eastern,14,coal,0,1992,EJ
Europe_Eastern,14,coal,0,1993,EJ
Europe_Eastern,14,coal,0,1994,EJ
Europe_Eastern,14,coal,0,1995,EJ
Europe_Eastern,14,coal,0,1996,EJ
Europe_Eastern,14,coal,0,1997,EJ
Europe_Eastern,14,coal,0,1998,EJ
Europe_Eastern,14,coal,0,1999,EJ
Europe_Eastern,14,coal,0,2000,EJ
Europe_Eastern,14,coal,0,2001,EJ
Europe_Eastern,14,coal,0,2003,EJ
Europe_Eastern,14,coal,0.00012416,2004,EJ
Europe_Eastern,14,coal,0,2005,EJ
Europe_Eastern,14,coal,3.50637E-06,2006,EJ
Europe_Eastern,14,coal,2.24104E-06,2007,EJ
Europe_Eastern,14,coal,5.36263E-07,2008,EJ
Europe_Eastern,14,coal,0.000198296,2009,EJ
Europe_Eastern,14,coal,6.75993E-08,2010,EJ
Europe_Eastern,14,coal,1.32428E-08,2011,EJ
Europe_Non_EU,15,coal,0.000661578,1990,EJ
Europe_Non_EU,15,coal,0.000609268,1991,EJ
Europe_Non_EU,15,coal,0.000484897,1992,EJ
Europe_Non_EU,15,coal,0.000589863,1993,EJ
Europe_Non_EU,15,coal,0.000559074,1994,EJ
Europe_Non_EU,15,coal,0.000580321,1995,EJ
Europe_Non_EU,15,coal,0.000495201,1996,EJ
Europe_Non_EU,15,coal,0.000492895,1997,EJ
Europe_Non_EU,15,coal,0.000544291,1998,EJ
Europe_Non_EU,15,coal,0.000556347,1999,EJ
Europe_Non_EU,15,coal,0.00046941,2000,EJ
Europe_Non_EU,15,coal,0.0004938,2001,EJ
Europe_Non_EU,15,coal,0.00021603,2003,EJ
Europe_Non_EU,15,coal,0.000760639,2004,EJ
Europe_Non_EU,15,coal,0.000441336,2005,EJ
Europe_Non_EU,15,coal,0.000427973,2006,EJ
Europe_Non_EU,15,coal,0.000130846,2007,EJ
Europe_Non_EU,15,coal,0.00050506,2008,EJ
Europe_Non_EU,15,coal,0.000846631,2009,EJ
Europe_Non_EU,15,coal,0.000165057,2010,EJ
Europe_Non_EU,15,coal,0.000400423,2011,EJ
Europe_Non_EU,15,coal,0.000268427,2013,EJ
Europe_Non_EU,15,coal,0.000189878,2014,EJ
Europe_Non_EU,15,coal,0.000747361,2015,EJ
European Free Trade Association,16,coal,0,1990,EJ
European Free Trade Association,16,coal,0.000473984,1991,EJ
European Free Trade Association,16,coal,0,1992,EJ
European Free Trade Association,16,coal,0,1993,EJ
European Free Trade Association,16,coal,0,1994,EJ
European Free Trade Association,16,coal,0,1995,EJ
European Free Trade Association,16,coal,0,1996,EJ
European Free Trade Association,16,coal,0,1997,EJ
European Free Trade Association,16,coal,0,1998,EJ
European Free Trade Association,16,coal,0,1999,EJ
European Free Trade Association,16,coal,0,2000,EJ
European Free Trade Association,16,coal,0,2001,EJ
European Free Trade Association,16,coal,0,2003,EJ
European Free Trade Association,16,coal,0.001799778,2004,EJ
European Free Trade Association,16,coal,0,2005,EJ
European Free Trade Association,16,coal,5.16025E-05,2006,EJ
European Free Trade Association,16,coal,3.48055E-05,2007,EJ
European Free Trade Association,16,coal,1.00561E-05,2008,EJ
European Free Trade Association,16,coal,0.007709759,2009,EJ
European Free Trade Association,16,coal,5.17811E-06,2010,EJ
European Free Trade Association,16,coal,4.10527E-06,2011,EJ
European Free Trade Association,16,coal,0,2013,EJ
European Free Trade Association,16,coal,0,2014,EJ
European Free Trade Association,16,coal,0.00426766,2015,EJ
India,17,coal,0.004696119,1990,EJ
India,17,coal,0.00548341,1991,EJ
India,17,coal,0.004027114,1992,EJ
India,17,coal,0.004348989,1993,EJ
India,17,coal,0.004398045,1994,EJ
India,17,coal,0.005026332,1995,EJ
India,17,coal,0.004241161,1996,EJ
India,17,coal,0.004058168,1997,EJ
India,17,coal,0.004758157,1998,EJ
India,17,coal,0.005509634,1999,EJ
India,17,coal,0.004955741,2000,EJ
India,17,coal,0.005051328,2001,EJ
India,17,coal,0.002739806,2003,EJ
India,17,coal,0.007107737,2004,EJ
India,17,coal,0.006928968,2005,EJ
India,17,coal,0.007742974,2006,EJ
India,17,coal,0.002368194,2007,EJ
India,17,coal,0.01087022,2008,EJ
India,17,coal,0.009683084,2009,EJ
India,17,coal,0.004406302,2010,EJ
India,17,coal,0.010258434,2011,EJ
India,17,coal,0.010884093,2013,EJ
India,17,coal,0.012272419,2014,EJ
India,17,coal,0.023612835,2015,EJ
Indonesia,18,coal,0.00201727,1990,EJ
Indonesia,18,coal,0.002034519,1991,EJ
Indonesia,18,coal,0.001421818,1992,EJ
Indonesia,18,coal,0.001799582,1993,EJ
Indonesia,18,coal,0.002068572,1994,EJ
Indonesia,18,coal,0.002059205,1995,EJ
Indonesia,18,coal,0.001797102,1996,EJ
Indonesia,18,coal,0.001642983,1997,EJ
Indonesia,18,coal,0.001167592,1998,EJ
Indonesia,18,coal,0.000951175,1999,EJ
Indonesia,18,coal,0.00123124,2000,EJ
Indonesia,18,coal,0.001457114,2001,EJ
Indonesia,18,coal,0.000685809,2003,EJ
Indonesia,18,coal,0.002036672,2004,EJ
Indonesia,18,coal,0.001853609,2005,EJ
Indonesia,18,coal,0.001751804,2006,EJ
Indonesia,18,coal,0.000468988,2007,EJ
Indonesia,18,coal,0.001884068,2008,EJ
Indonesia,18,coal,0.001563351,2009,EJ
Indonesia,18,coal,0.000693712,2010,EJ
Indonesia,18,coal,0.001501534,2011,EJ
Indonesia,18,coal,0.001629738,2013,EJ
Indonesia,18,coal,0.001335472,2014,EJ
Indonesia,18,coal,0.001684482,2015,EJ
Japan,19,coal,0.000368748,1990,EJ
Japan,19,coal,0.000348153,1991,EJ
Japan,19,coal,0.000156153,1992,EJ
Japan,19,coal,0.000179958,1993,EJ
Japan,19,coal,0.000158404,1994,EJ
Japan,19,coal,0.00016848,1995,EJ
Japan,19,coal,0.000135781,1996,EJ
Japan,19,coal,0.000139654,1997,EJ
Japan,19,coal,0.000140462,1998,EJ
Japan,19,coal,9.87068E-05,1999,EJ
Japan,19,coal,5.38667E-05,2000,EJ
Japan,19,coal,5.66655E-05,2001,EJ
Japan,19,coal,2.05743E-05,2003,EJ
Japan,19,coal,4.94738E-05,2004,EJ
Japan,19,coal,5.14891E-05,2005,EJ
Japan,19,coal,4.90505E-05,2006,EJ
Japan,19,coal,1.35658E-05,2007,EJ
Japan,19,coal,0.000457449,2008,EJ
Japan,19,coal,0.000236321,2009,EJ
Japan,19,coal,0.000148065,2010,EJ
Japan,19,coal,0.000264615,2011,EJ
Japan,19,coal,0.000185343,2013,EJ
Japan,19,coal,6.32925E-06,2014,EJ
Mexico,20,coal,0.000119105,1990,EJ
Mexico,20,coal,8.52054E-05,1991,EJ
Mexico,20,coal,4.18432E-05,1992,EJ
Mexico,20,coal,4.31462E-05,1993,EJ
Mexico,20,coal,1.95886E-05,1995,EJ
Mexico,20,coal,0.000118037,1996,EJ
Mexico,20,coal,0.000126937,1997,EJ
Mexico,20,coal,0.000232193,1998,EJ
Mexico,20,coal,0.000259638,1999,EJ
Mexico,20,coal,0.000215347,2000,EJ
Mexico,20,coal,0.000121273,2001,EJ
Middle East,21,coal,0.000650732,1990,EJ
Middle East,21,coal,0.000870383,1991,EJ
Middle East,21,coal,0.000756111,1992,EJ
Middle East,21,coal,0.000999768,1993,EJ
Middle East,21,coal,0.001080876,1994,EJ
Middle East,21,coal,0.001104483,1995,EJ
Middle East,21,coal,0.00094248,1996,EJ
Middle East,21,coal,0.00096936,1997,EJ
Middle East,21,coal,0.001088582,1998,EJ
Middle East,21,coal,0.001229348,1999,EJ
Middle East,21,coal,0.001077335,2000,EJ
Middle East,21,coal,0.001133311,2001,EJ
Middle East,21,coal,0.000624086,2003,EJ
Middle East,21,coal,0.00175632,2004,EJ
Middle East,21,coal,0.00161823,2005,EJ
Middle East,21,coal,0.001436479,2006,EJ
Middle East,21,coal,0.0004186,2007,EJ
Middle East,21,coal,0.001922835,2008,EJ
Middle East,21,coal,0.0012119,2009,EJ
Middle East,21,coal,0.000526453,2010,EJ
Middle East,21,coal,0.001981533,2011,EJ
Middle East,21,coal,0.001885383,2013,EJ
Middle East,21,coal,0.002246884,2014,EJ
Middle East,21,coal,0.003559472,2015,EJ
Russia,23,coal,0,1992,EJ
Russia,23,coal,0,1993,EJ
Russia,23,coal,0,1994,EJ
Russia,23,coal,0,1995,EJ
Russia,23,coal,0,1996,EJ
Russia,23,coal,0,1997,EJ
Russia,23,coal,0,1998,EJ
Russia,23,coal,0,1999,EJ
Russia,23,coal,0,2000,EJ
Russia,23,coal,0,2001,EJ
Russia,23,coal,0,2003,EJ
Russia,23,coal,0.003946765,2004,EJ
Russia,23,coal,0,2005,EJ
Russia,23,coal,0.000115369,2006,EJ
Russia,23,coal,7.84363E-05,2007,EJ
Russia,23,coal,1.98845E-05,2008,EJ
Russia,23,coal,0.015130006,2009,EJ
Russia,23,coal,1.06726E-05,2010,EJ
Russia,23,coal,7.55408E-06,2011,EJ
Russia,23,coal,0,2013,EJ
Russia,23,coal,0,2014,EJ
Russia,23,coal,0.00716147,2015,EJ
South Africa,24,coal,0.001724441,1990,EJ
South Africa,24,coal,0.001838683,1991,EJ
South Africa,24,coal,0.001421818,1992,EJ
South Africa,24,coal,0.001749593,1993,EJ
South Africa,24,coal,0.001602677,1994,EJ
South Africa,24,coal,0.001825204,1995,EJ
South Africa,24,coal,0.004928053,1996,EJ
South Africa,24,coal,0.005421843,1997,EJ
South Africa,24,coal,0.005943307,1998,EJ
South Africa,24,coal,0.006182635,1999,EJ
South Africa,24,coal,0.005178903,2000,EJ
South Africa,24,coal,0.005358941,2001,EJ
South Africa,24,coal,0.002530634,2003,EJ
South Africa,24,coal,0.007140719,2004,EJ
South Africa,24,coal,0.006222831,2005,EJ
South Africa,24,coal,0.006271459,2006,EJ
South Africa,24,coal,0.001742231,2007,EJ
South Africa,24,coal,0.00628798,2008,EJ
South Africa,24,coal,0.004902137,2009,EJ
South Africa,24,coal,0.002212748,2010,EJ
South Africa,24,coal,0.004978448,2011,EJ
South Africa,24,coal,0.005253508,2013,EJ
South Africa,24,coal,0.004715292,2014,EJ
South Africa,24,coal,0.006968544,2015,EJ
South America_Northern,25,coal,0.001089457,1990,EJ
South America_Northern,25,coal,0.001052538,1991,EJ
South America_Northern,25,coal,0.00099252,1992,EJ
South America_Northern,25,coal,0.000995681,1993,EJ
South America_Northern,25,coal,0.001122207,1994,EJ
South America_Northern,25,coal,0.001288932,1995,EJ
South America_Northern,25,coal,0.001290672,1996,EJ
South America_Northern,25,coal,0.001312332,1997,EJ
South America_Northern,25,coal,0.002299461,1998,EJ
South America_Northern,25,coal,0.002373835,1999,EJ
South America_Northern,25,coal,0.00200873,2000,EJ
South America_Northern,25,coal,0.001331667,2001,EJ
South America_Northern,25,coal,0.00101962,2003,EJ
South America_Northern,25,coal,0.001216442,2004,EJ
South America_Northern,25,coal,0.001177418,2005,EJ
South America_Northern,25,coal,0.00113051,2006,EJ
South America_Northern,25,coal,0.001302744,2007,EJ
South America_Northern,25,coal,0.003358041,2008,EJ
South America_Northern,25,coal,0.004379823,2009,EJ
South America_Northern,25,coal,0.003951917,2010,EJ
South America_Northern,25,coal,0.004947308,2011,EJ
South America_Northern,25,coal,0.002359621,2013,EJ
South America_Northern,25,coal,0.002564634,2014,EJ
South America_Northern,25,coal,0.00246152,2015,EJ
Southeast Asia,29,coal,9.08925E-05,2009,EJ
Southeast Asia,29,coal,0.000492306,2011,EJ
Southeast Asia,29,coal,0.001859819,2013,EJ
Southeast Asia,29,coal,0.002531701,2014,EJ
Southeast Asia,29,coal,0.004010673,2015,EJ
Argentina,31,coal,0.000290755,1990,EJ
Argentina,31,coal,0.000275665,1991,EJ
Argentina,31,coal,0.000276165,1992,EJ
Argentina,31,coal,0.000273812,1993,EJ
Argentina,31,coal,0.000320892,1994,EJ
Argentina,31,coal,0.000364349,1995,EJ
Argentina,31,coal,0.000359917,1996,EJ
Argentina,31,coal,0.000361282,1997,EJ
Argentina,31,coal,0.000700324,1998,EJ
Argentina,31,coal,0.000848976,1999,EJ
Argentina,31,coal,0.000924934,2000,EJ
Argentina,31,coal,0.000571381,2001,EJ
Argentina,31,coal,0.000461459,2003,EJ
Argentina,31,coal,0.000530244,2004,EJ
Argentina,31,coal,0.000520744,2005,EJ
Argentina,31,coal,0.00050595,2006,EJ
Argentina,31,coal,0.00057876,2007,EJ
Argentina,31,coal,0.002176099,2008,EJ
Argentina,31,coal,0.003224362,2009,EJ
Argentina,31,coal,0.004919251,2010,EJ
Argentina,31,coal,0.005416,2011,EJ
Argentina,31,coal,0.00607154,2013,EJ
Argentina,31,coal,0.008214263,2014,EJ
Argentina,31,coal,0.008956625,2015,EJ
USA,1,electricity,0.240858667,1990,EJ
USA,1,electricity,0.242447521,1991,EJ
USA,1,electricity,0.236081969,1992,EJ
USA,1,electricity,0.21462638,1993,EJ
USA,1,electricity,0.191917335,1994,EJ
USA,1,electricity,0.198225608,1995,EJ
USA,1,electricity,0.20743023,1996,EJ
USA,1,electricity,0.209384365,1997,EJ
USA,1,electricity,0.21597875,1998,EJ
USA,1,electricity,0.194165498,1999,EJ
USA,1,electricity,0.193449142,2000,EJ
USA,1,electricity,0.131969322,2001,EJ
USA,1,electricity,0.1415753,2002,EJ
USA,1,electricity,0.145235363,2003,EJ
USA,1,electricity,0.132175509,2004,EJ
USA,1,electricity,0.134283998,2005,EJ
USA,1,electricity,0.121765413,2006,EJ
USA,1,electricity,0.135318233,2007,EJ
USA,1,electricity,0.142186439,2008,EJ
USA,1,electricity,0.080891562,2009,EJ
USA,1,electricity,0.089673154,2010,EJ
USA,1,electricity,0.100808466,2011,EJ
USA,1,electricity,0.104006939,2012,EJ
USA,1,electricity,0.097468508,2013,EJ
USA,1,electricity,0.078154412,2014,EJ
USA,1,electricity,0.08657454,2015,EJ
