# File: NREL_ATB_capital_2024.csv
# Title: Technology overnight capital cost assumptions by year from NREL 2024 ATB
# Units: 2022$/kW
# Source: NREL 2024 Annual Technology Baseline: https://atb.nrel.gov/electricity/2024/data
# Comments: tech_type corresponds to tab within the ATB workbooks; tech_detail corresponds to the more detailed technologies within those tabs
# Users can specify how ATB technologies are mapped to GCAM technologies in energy/mappings/atb_gcam_mapping.csv
# Column types: ccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# -------------
tech_type,tech_detail,input,case,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Solar - PV Dist. Res,Residential PV - Class 1,capital,Moderate,3182.995731,2682.184627,2600.57634,2518.968052,2437.359764,2355.751477,2274.143189,2192.534901,2110.926614,2029.318326,1947.710038,1866.10175,1784.493463,1702.885175,1669.897725,1636.910275,1603.922825,1570.935375,1537.947925,1504.960475,1471.973025,1438.985574,1405.998124,1373.010674,1340.023224,1307.035774,1274.048324,1241.060874,1208.073424
Solar - PV Dist. Res,Residential PV - Class 1,capital,Conservative,3182.995731,2682.184627,2659.211492,2636.238356,2613.265221,2590.292086,2567.31895,2544.345815,2521.372679,2498.399544,2475.426409,2452.453273,2429.480138,2406.507002,2359.598881,2312.690759,2265.782637,2218.874515,2171.966393,2125.058271,2078.15015,2031.242028,1984.333906,1937.425784,1890.517662,1843.609541,1796.701419,1749.793297,1702.885175
Solar - PV Dist. Res,Residential PV - Class 2,capital,Advanced,3182.995731,2682.184627,2559.342027,2436.499427,2313.656826,2190.814226,2067.971626,1945.129026,1822.286425,1699.443825,1576.601225,1453.758624,1330.916024,1208.073424,1190.354448,1172.635472,1154.916496,1137.19752,1119.478544,1101.759569,1084.040593,1066.321617,1048.602641,1030.883665,1013.164689,995.4457133,977.7267374,960.0077615,942.2887856
Solar - PV Dist. Res,Residential PV - Class 2,capital,Moderate,3182.995731,2682.184627,2600.57634,2518.968052,2437.359764,2355.751477,2274.143189,2192.534901,2110.926614,2029.318326,1947.710038,1866.10175,1784.493463,1702.885175,1669.897725,1636.910275,1603.922825,1570.935375,1537.947925,1504.960475,1471.973025,1438.985574,1405.998124,1373.010674,1340.023224,1307.035774,1274.048324,1241.060874,1208.073424
Solar - PV Dist. Res,Residential PV - Class 2,capital,Conservative,3182.995731,2682.184627,2659.211492,2636.238356,2613.265221,2590.292086,2567.31895,2544.345815,2521.372679,2498.399544,2475.426409,2452.453273,2429.480138,2406.507002,2359.598881,2312.690759,2265.782637,2218.874515,2171.966393,2125.058271,2078.15015,2031.242028,1984.333906,1937.425784,1890.517662,1843.609541,1796.701419,1749.793297,1702.885175
Solar - PV Dist. Res,Residential PV - Class 3,capital,Advanced,3182.995731,2682.184627,2559.342027,2436.499427,2313.656826,2190.814226,2067.971626,1945.129026,1822.286425,1699.443825,1576.601225,1453.758624,1330.916024,1208.073424,1190.354448,1172.635472,1154.916496,1137.19752,1119.478544,1101.759569,1084.040593,1066.321617,1048.602641,1030.883665,1013.164689,995.4457133,977.7267374,960.0077615,942.2887856
Solar - PV Dist. Res,Residential PV - Class 3,capital,Moderate,3182.995731,2682.184627,2600.57634,2518.968052,2437.359764,2355.751477,2274.143189,2192.534901,2110.926614,2029.318326,1947.710038,1866.10175,1784.493463,1702.885175,1669.897725,1636.910275,1603.922825,1570.935375,1537.947925,1504.960475,1471.973025,1438.985574,1405.998124,1373.010674,1340.023224,1307.035774,1274.048324,1241.060874,1208.073424
Solar - PV Dist. Res,Residential PV - Class 3,capital,Conservative,3182.995731,2682.184627,2659.211492,2636.238356,2613.265221,2590.292086,2567.31895,2544.345815,2521.372679,2498.399544,2475.426409,2452.453273,2429.480138,2406.507002,2359.598881,2312.690759,2265.782637,2218.874515,2171.966393,2125.058271,2078.15015,2031.242028,1984.333906,1937.425784,1890.517662,1843.609541,1796.701419,1749.793297,1702.885175
Solar - PV Dist. Res,Residential PV - Class 4,capital,Advanced,3182.995731,2682.184627,2559.342027,2436.499427,2313.656826,2190.814226,2067.971626,1945.129026,1822.286425,1699.443825,1576.601225,1453.758624,1330.916024,1208.073424,1190.354448,1172.635472,1154.916496,1137.19752,1119.478544,1101.759569,1084.040593,1066.321617,1048.602641,1030.883665,1013.164689,995.4457133,977.7267374,960.0077615,942.2887856
Solar - PV Dist. Res,Residential PV - Class 4,capital,Moderate,3182.995731,2682.184627,2600.57634,2518.968052,2437.359764,2355.751477,2274.143189,2192.534901,2110.926614,2029.318326,1947.710038,1866.10175,1784.493463,1702.885175,1669.897725,1636.910275,1603.922825,1570.935375,1537.947925,1504.960475,1471.973025,1438.985574,1405.998124,1373.010674,1340.023224,1307.035774,1274.048324,1241.060874,1208.073424
Solar - PV Dist. Res,Residential PV - Class 4,capital,Conservative,3182.995731,2682.184627,2659.211492,2636.238356,2613.265221,2590.292086,2567.31895,2544.345815,2521.372679,2498.399544,2475.426409,2452.453273,2429.480138,2406.507002,2359.598881,2312.690759,2265.782637,2218.874515,2171.966393,2125.058271,2078.15015,2031.242028,1984.333906,1937.425784,1890.517662,1843.609541,1796.701419,1749.793297,1702.885175
Solar - PV Dist. Res,Residential PV - Class 5,capital,Advanced,3182.995731,2682.184627,2559.342027,2436.499427,2313.656826,2190.814226,2067.971626,1945.129026,1822.286425,1699.443825,1576.601225,1453.758624,1330.916024,1208.073424,1190.354448,1172.635472,1154.916496,1137.19752,1119.478544,1101.759569,1084.040593,1066.321617,1048.602641,1030.883665,1013.164689,995.4457133,977.7267374,960.0077615,942.2887856
Solar - PV Dist. Res,Residential PV - Class 5,capital,Moderate,3182.995731,2682.184627,2600.57634,2518.968052,2437.359764,2355.751477,2274.143189,2192.534901,2110.926614,2029.318326,1947.710038,1866.10175,1784.493463,1702.885175,1669.897725,1636.910275,1603.922825,1570.935375,1537.947925,1504.960475,1471.973025,1438.985574,1405.998124,1373.010674,1340.023224,1307.035774,1274.048324,1241.060874,1208.073424
Solar - PV Dist. Res,Residential PV - Class 5,capital,Conservative,3182.995731,2682.184627,2659.211492,2636.238356,2613.265221,2590.292086,2567.31895,2544.345815,2521.372679,2498.399544,2475.426409,2452.453273,2429.480138,2406.507002,2359.598881,2312.690759,2265.782637,2218.874515,2171.966393,2125.058271,2078.15015,2031.242028,1984.333906,1937.425784,1890.517662,1843.609541,1796.701419,1749.793297,1702.885175
Solar - PV Dist. Res,Residential PV - Class 6,capital,Advanced,3182.995731,2682.184627,2559.342027,2436.499427,2313.656826,2190.814226,2067.971626,1945.129026,1822.286425,1699.443825,1576.601225,1453.758624,1330.916024,1208.073424,1190.354448,1172.635472,1154.916496,1137.19752,1119.478544,1101.759569,1084.040593,1066.321617,1048.602641,1030.883665,1013.164689,995.4457133,977.7267374,960.0077615,942.2887856
Solar - PV Dist. Res,Residential PV - Class 6,capital,Moderate,3182.995731,2682.184627,2600.57634,2518.968052,2437.359764,2355.751477,2274.143189,2192.534901,2110.926614,2029.318326,1947.710038,1866.10175,1784.493463,1702.885175,1669.897725,1636.910275,1603.922825,1570.935375,1537.947925,1504.960475,1471.973025,1438.985574,1405.998124,1373.010674,1340.023224,1307.035774,1274.048324,1241.060874,1208.073424
Solar - PV Dist. Res,Residential PV - Class 6,capital,Conservative,3182.995731,2682.184627,2659.211492,2636.238356,2613.265221,2590.292086,2567.31895,2544.345815,2521.372679,2498.399544,2475.426409,2452.453273,2429.480138,2406.507002,2359.598881,2312.690759,2265.782637,2218.874515,2171.966393,2125.058271,2078.15015,2031.242028,1984.333906,1937.425784,1890.517662,1843.609541,1796.701419,1749.793297,1702.885175
Solar - PV Dist. Res,Residential PV - Class 7,capital,Advanced,3182.995731,2682.184627,2559.342027,2436.499427,2313.656826,2190.814226,2067.971626,1945.129026,1822.286425,1699.443825,1576.601225,1453.758624,1330.916024,1208.073424,1190.354448,1172.635472,1154.916496,1137.19752,1119.478544,1101.759569,1084.040593,1066.321617,1048.602641,1030.883665,1013.164689,995.4457133,977.7267374,960.0077615,942.2887856
Solar - PV Dist. Res,Residential PV - Class 7,capital,Moderate,3182.995731,2682.184627,2600.57634,2518.968052,2437.359764,2355.751477,2274.143189,2192.534901,2110.926614,2029.318326,1947.710038,1866.10175,1784.493463,1702.885175,1669.897725,1636.910275,1603.922825,1570.935375,1537.947925,1504.960475,1471.973025,1438.985574,1405.998124,1373.010674,1340.023224,1307.035774,1274.048324,1241.060874,1208.073424
Solar - PV Dist. Res,Residential PV - Class 7,capital,Conservative,3182.995731,2682.184627,2659.211492,2636.238356,2613.265221,2590.292086,2567.31895,2544.345815,2521.372679,2498.399544,2475.426409,2452.453273,2429.480138,2406.507002,2359.598881,2312.690759,2265.782637,2218.874515,2171.966393,2125.058271,2078.15015,2031.242028,1984.333906,1937.425784,1890.517662,1843.609541,1796.701419,1749.793297,1702.885175
Solar - PV Dist. Res,Residential PV - Class 8,capital,Advanced,3182.995731,2682.184627,2559.342027,2436.499427,2313.656826,2190.814226,2067.971626,1945.129026,1822.286425,1699.443825,1576.601225,1453.758624,1330.916024,1208.073424,1190.354448,1172.635472,1154.916496,1137.19752,1119.478544,1101.759569,1084.040593,1066.321617,1048.602641,1030.883665,1013.164689,995.4457133,977.7267374,960.0077615,942.2887856
Solar - PV Dist. Res,Residential PV - Class 8,capital,Moderate,3182.995731,2682.184627,2600.57634,2518.968052,2437.359764,2355.751477,2274.143189,2192.534901,2110.926614,2029.318326,1947.710038,1866.10175,1784.493463,1702.885175,1669.897725,1636.910275,1603.922825,1570.935375,1537.947925,1504.960475,1471.973025,1438.985574,1405.998124,1373.010674,1340.023224,1307.035774,1274.048324,1241.060874,1208.073424
Solar - PV Dist. Res,Residential PV - Class 8,capital,Conservative,3182.995731,2682.184627,2659.211492,2636.238356,2613.265221,2590.292086,2567.31895,2544.345815,2521.372679,2498.399544,2475.426409,2452.453273,2429.480138,2406.507002,2359.598881,2312.690759,2265.782637,2218.874515,2171.966393,2125.058271,2078.15015,2031.242028,1984.333906,1937.425784,1890.517662,1843.609541,1796.701419,1749.793297,1702.885175
Solar - PV Dist. Res,Residential PV - Class 9,capital,Advanced,3182.995731,2682.184627,2559.342027,2436.499427,2313.656826,2190.814226,2067.971626,1945.129026,1822.286425,1699.443825,1576.601225,1453.758624,1330.916024,1208.073424,1190.354448,1172.635472,1154.916496,1137.19752,1119.478544,1101.759569,1084.040593,1066.321617,1048.602641,1030.883665,1013.164689,995.4457133,977.7267374,960.0077615,942.2887856
Solar - PV Dist. Res,Residential PV - Class 9,capital,Moderate,3182.995731,2682.184627,2600.57634,2518.968052,2437.359764,2355.751477,2274.143189,2192.534901,2110.926614,2029.318326,1947.710038,1866.10175,1784.493463,1702.885175,1669.897725,1636.910275,1603.922825,1570.935375,1537.947925,1504.960475,1471.973025,1438.985574,1405.998124,1373.010674,1340.023224,1307.035774,1274.048324,1241.060874,1208.073424
Solar - PV Dist. Res,Residential PV - Class 9,capital,Conservative,3182.995731,2682.184627,2659.211492,2636.238356,2613.265221,2590.292086,2567.31895,2544.345815,2521.372679,2498.399544,2475.426409,2452.453273,2429.480138,2406.507002,2359.598881,2312.690759,2265.782637,2218.874515,2171.966393,2125.058271,2078.15015,2031.242028,1984.333906,1937.425784,1890.517662,1843.609541,1796.701419,1749.793297,1702.885175
Solar - PV Dist. Res,Residential PV - Class 10,capital,Advanced,3182.995731,2682.184627,2559.342027,2436.499427,2313.656826,2190.814226,2067.971626,1945.129026,1822.286425,1699.443825,1576.601225,1453.758624,1330.916024,1208.073424,1190.354448,1172.635472,1154.916496,1137.19752,1119.478544,1101.759569,1084.040593,1066.321617,1048.602641,1030.883665,1013.164689,995.4457133,977.7267374,960.0077615,942.2887856
Solar - PV Dist. Res,Residential PV - Class 10,capital,Moderate,3182.995731,2682.184627,2600.57634,2518.968052,2437.359764,2355.751477,2274.143189,2192.534901,2110.926614,2029.318326,1947.710038,1866.10175,1784.493463,1702.885175,1669.897725,1636.910275,1603.922825,1570.935375,1537.947925,1504.960475,1471.973025,1438.985574,1405.998124,1373.010674,1340.023224,1307.035774,1274.048324,1241.060874,1208.073424
Solar - PV Dist. Res,Residential PV - Class 10,capital,Conservative,3182.995731,2682.184627,2659.211492,2636.238356,2613.265221,2590.292086,2567.31895,2544.345815,2521.372679,2498.399544,2475.426409,2452.453273,2429.480138,2406.507002,2359.598881,2312.690759,2265.782637,2218.874515,2171.966393,2125.058271,2078.15015,2031.242028,1984.333906,1937.425784,1890.517662,1843.609541,1796.701419,1749.793297,1702.885175
Solar - CSP,CSP - Class 2,capital,Advanced,7346.908275,6906.084963,6465.261651,6024.438339,5583.615028,5142.791716,4701.968404,4261.145092,3820.32178,3772.567758,3724.813736,3677.059714,3629.305691,3581.551669,3533.797647,3486.043625,3438.289602,3390.53558,3342.781558,3295.027536,3247.273513,3199.519491,3151.765469,3104.011447,3056.257424,3008.503402,2960.74938,2912.995358,2865.241335
Solar - CSP,CSP - Class 2,capital,Moderate,7346.908275,7025.470019,6704.031762,6382.593506,6061.15525,5739.716994,5418.278738,5096.840482,4775.402226,4741.29221,4707.182194,4673.072178,4638.962162,4604.852146,4570.74213,4536.632114,4502.522098,4468.412082,4434.302067,4400.192051,4366.082035,4331.972019,4297.862003,4263.751987,4229.641971,4195.531955,4161.421939,4127.311924,4093.201908
Solar - CSP,CSP - Class 2,capital,Conservative,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275
Solar - CSP,CSP - Class 3,capital,Advanced,7346.908275,6906.084963,6465.261651,6024.438339,5583.615028,5142.791716,4701.968404,4261.145092,3820.32178,3772.567758,3724.813736,3677.059714,3629.305691,3581.551669,3533.797647,3486.043625,3438.289602,3390.53558,3342.781558,3295.027536,3247.273513,3199.519491,3151.765469,3104.011447,3056.257424,3008.503402,2960.74938,2912.995358,2865.241335
Solar - CSP,CSP - Class 3,capital,Moderate,7346.908275,7025.470019,6704.031762,6382.593506,6061.15525,5739.716994,5418.278738,5096.840482,4775.402226,4741.29221,4707.182194,4673.072178,4638.962162,4604.852146,4570.74213,4536.632114,4502.522098,4468.412082,4434.302067,4400.192051,4366.082035,4331.972019,4297.862003,4263.751987,4229.641971,4195.531955,4161.421939,4127.311924,4093.201908
Solar - CSP,CSP - Class 3,capital,Conservative,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275
Solar - CSP,CSP - Class 8,capital,Advanced,7346.908275,6906.084963,6465.261651,6024.438339,5583.615028,5142.791716,4701.968404,4261.145092,3820.32178,3772.567758,3724.813736,3677.059714,3629.305691,3581.551669,3533.797647,3486.043625,3438.289602,3390.53558,3342.781558,3295.027536,3247.273513,3199.519491,3151.765469,3104.011447,3056.257424,3008.503402,2960.74938,2912.995358,2865.241335
Solar - CSP,CSP - Class 8,capital,Moderate,7346.908275,7025.470019,6704.031762,6382.593506,6061.15525,5739.716994,5418.278738,5096.840482,4775.402226,4741.29221,4707.182194,4673.072178,4638.962162,4604.852146,4570.74213,4536.632114,4502.522098,4468.412082,4434.302067,4400.192051,4366.082035,4331.972019,4297.862003,4263.751987,4229.641971,4195.531955,4161.421939,4127.311924,4093.201908
Solar - CSP,CSP - Class 8,capital,Conservative,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275,7346.908275
Geothermal,Geothermal - Hydro / Flash,capital,Advanced,4759.156206,4655.647842,4558.497383,4467.081687,4380.859773,4299.359417,4222.166309,4148.915244,4079.282885,4012.981793,3949.755465,3889.374184,3831.631529,3776.341423,3757.459716,3738.672418,3719.979056,3701.37916,3682.872265,3664.457903,3646.135614,3627.904936,3609.765411,3591.716584,3573.758001,3555.889211,3538.109765,3520.419216,3502.81712
Geothermal,Geothermal - Hydro / Flash,capital,Moderate,4759.156206,4686.616703,4620.222024,4559.080798,4502.478122,4449.832372,4400.664384,4354.574994,4311.228377,4270.339478,4231.66439,4194.992894,4160.142608,4126.954336,4106.319564,4085.787967,4065.359027,4045.032232,4024.807071,4004.683035,3984.65962,3964.736322,3944.91264,3925.188077,3905.562137,3886.034326,3866.604154,3847.271134,3828.034778
Geothermal,Geothermal - Hydro / Flash,capital,Conservative,4759.156206,4735.360425,4711.683623,4688.125205,4664.684579,4641.361156,4618.15435,4595.063579,4572.088261,4549.227819,4526.48168,4503.849272,4481.330025,4458.923375,4436.628758,4414.445615,4392.373387,4370.41152,4348.559462,4326.816665,4305.182581,4283.656669,4262.238385,4240.927193,4219.722557,4198.623944,4177.630825,4156.742671,4135.958957
Geothermal,Geothermal - Hydro / Binary,capital,Advanced,6348.565276,6155.90229,5979.492263,5817.178693,5667.184996,5528.032627,5398.479771,5277.474779,5164.120317,5057.645444,4957.383626,4862.755241,4773.253547,4688.433314,4664.991148,4641.666192,4618.457861,4595.365572,4572.388744,4549.5268,4526.779166,4504.14527,4481.624544,4459.216421,4436.920339,4414.735738,4392.662059,4370.698749,4348.845255
Geothermal,Geothermal - Hydro / Binary,capital,Moderate,6348.565276,6214.739624,6096.183901,5989.980522,5893.958196,5806.459846,5726.193752,5652.134614,5583.455783,5519.481625,5459.653259,5403.503431,5350.637758,5300.720502,5274.2169,5247.845815,5221.606586,5195.498553,5169.521061,5143.673455,5117.955088,5092.365313,5066.903486,5041.568969,5016.361124,4991.279318,4966.322922,4941.491307,4916.78385
Geothermal,Geothermal - Hydro / Binary,capital,Conservative,6348.565276,6316.822449,6285.238337,6253.812145,6222.543085,6191.430369,6160.473217,6129.670851,6099.022497,6068.527385,6038.184748,6007.993824,5977.953855,5948.064086,5918.323765,5888.732146,5859.288486,5829.992043,5800.842083,5771.837872,5742.978683,5714.26379,5685.692471,5657.264008,5628.977688,5600.8328,5572.828636,5544.964493,5517.23967
Geothermal,Geothermal - NF EGS / Flash,capital,Advanced,6535.259752,6007.776177,5578.645429,5221.268115,4918.055841,4656.868086,4429.028097,4228.153675,4049.435424,3889.173583,3744.470849,3613.022797,3492.971327,3382.799938,3365.885938,3349.056508,3332.311226,3315.64967,3299.071421,3282.576064,3266.163184,3249.832368,3233.583206,3217.41529,3201.328214,3185.321572,3169.394965,3153.54799,3137.78025
Geothermal,Geothermal - NF EGS / Flash,capital,Moderate,6535.259752,6377.898983,6236.246589,6107.715367,5990.289607,5882.370771,5782.671533,5690.141162,5603.911798,5523.259028,5447.572431,5376.333253,5309.097235,5245.48124,5219.253834,5193.157565,5167.191777,5141.355818,5115.649039,5090.070794,5064.62044,5039.297338,5014.100851,4989.030347,4964.085195,4939.264769,4914.568445,4889.995603,4865.545625
Geothermal,Geothermal - NF EGS / Flash,capital,Conservative,6535.259752,6502.583453,6470.070536,6437.720183,6405.531582,6373.503924,6341.636405,6309.928223,6278.378581,6246.986688,6215.751755,6184.672996,6153.749631,6122.980883,6092.365979,6061.904149,6031.594628,6001.436655,5971.429472,5941.572324,5911.864463,5882.30514,5852.893615,5823.629147,5794.511001,5765.538446,5736.710754,5708.0272,5679.487064
Geothermal,Geothermal - NF EGS / Binary,capital,Advanced,9139.889157,8328.798873,7682.117206,7151.934267,6707.703082,6328.938216,6001.338345,5714.58682,5461.035882,5234.884208,5031.643511,4847.781566,4680.476729,4527.445108,4504.807882,4482.283843,4459.872424,4437.573061,4415.385196,4393.30827,4371.341729,4349.48502,4327.737595,4306.098907,4284.568413,4263.14557,4241.829843,4220.620693,4199.51759
Geothermal,Geothermal - NF EGS / Binary,capital,Moderate,9139.889157,8798.523751,8507.869675,8255.915616,8034.357612,7837.234116,7660.132009,7499.700305,7353.339401,7218.995317,7095.019262,6980.069269,6873.039702,6773.009723,6739.144674,6705.448951,6671.921706,6638.562097,6605.369287,6572.342441,6539.480728,6506.783325,6474.249408,6441.878161,6409.66877,6377.620426,6345.732324,6314.003663,6282.433644
Geothermal,Geothermal - NF EGS / Binary,capital,Conservative,9139.889157,9094.189712,9048.718763,9003.475169,8958.457793,8913.665504,8869.097177,8824.751691,8780.627933,8736.724793,8693.041169,8649.575963,8606.328083,8563.296443,8520.479961,8477.877561,8435.488173,8393.310732,8351.344178,8309.587458,8268.03952,8226.699323,8185.565826,8144.637997,8103.914807,8063.395233,8023.078257,7982.962865,7943.048051
Geothermal,Geothermal - Deep EGS / Flash,capital,Advanced,7630.023615,6569.978776,5824.298091,5265.470056,4827.893332,4474.038139,4180.732411,3932.820208,3719.930699,3534.704463,3371.760251,3227.063233,3097.52282,2980.727762,2965.824123,2950.995002,2936.240027,2921.558827,2906.951033,2892.416278,2877.954196,2863.564425,2849.246603,2835.00037,2820.825368,2806.721241,2792.687635,2778.724197,2764.830576
Geothermal,Geothermal - Deep EGS / Flash,capital,Moderate,7630.023615,7137.736632,6762.139295,6461.659845,6213.164106,6002.550519,5820.63603,5661.132145,5519.558574,5392.61941,5277.82504,5173.252636,5077.388715,4989.022374,4964.077263,4939.256876,4914.560592,4889.987789,4865.53785,4841.210161,4817.00411,4792.919089,4768.954494,4745.109721,4721.384173,4697.777252,4674.288366,4650.916924,4627.662339
Geothermal,Geothermal - Deep EGS / Flash,capital,Conservative,7630.023615,7591.873496,7553.914129,7516.144558,7478.563836,7441.171016,7403.965161,7366.945335,7330.110609,7293.460056,7256.992755,7220.707792,7184.604253,7148.681231,7112.937825,7077.373136,7041.986271,7006.776339,6971.742457,6936.883745,6902.199326,6867.68833,6833.349888,6799.183139,6765.187223,6731.361287,6697.70448,6664.215958,6630.894878
Geothermal,Geothermal - Deep EGS / Binary,capital,Advanced,13508.45657,11327.18023,9876.298623,8827.794902,8027.504214,7392.489455,6873.782451,6440.428315,6071.807134,5753.601405,5475.528708,5229.995052,5011.258148,4814.887499,4790.813061,4766.858996,4743.024701,4719.309578,4695.71303,4672.234465,4648.873292,4625.628926,4602.500781,4579.488277,4556.590836,4533.807882,4511.138842,4488.583148,4466.140232
Geothermal,Geothermal - Deep EGS / Binary,capital,Moderate,13508.45657,12267.1049,11415.07567,10777.4977,10274.00742,9861.475489,9514.269,9216.005281,8955.626528,8725.344598,8519.483655,8333.789666,8164.998637,8010.555889,7970.50311,7930.650594,7890.997341,7851.542354,7812.284643,7773.223219,7734.357103,7695.685318,7657.206891,7618.920857,7580.826252,7542.922121,7505.207511,7467.681473,7430.343066
Geothermal,Geothermal - Deep EGS / Binary,capital,Conservative,13508.45657,13440.91428,13373.70971,13306.84116,13240.30696,13174.10542,13108.23489,13042.69372,12977.48025,12912.59285,12848.02989,12783.78974,12719.87079,12656.27143,12592.99008,12530.02513,12467.375,12405.03813,12343.01294,12281.29787,12219.89138,12158.79192,12097.99796,12037.50797,11977.32043,11917.43383,11857.84666,11798.55743,11739.56464
Hydropower,Hydropower - NPD 1,capital,Advanced,3045,3045,3045,3045,3015,2984,2954,2923,2893,2867,2841,2814,2788,2762,2736,2710,2683,2657,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631
Hydropower,Hydropower - NPD 1,capital,Moderate,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045
Hydropower,Hydropower - NPD 1,capital,Conservative,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,3045,2923,2923,2923,2923,2923,2923,2923,2923,2923,2923,2923
Hydropower,Hydropower - NPD 2,capital,Advanced,5868,5868,5868,5868,5283,4698,4113,3528,2896,2870,2844,2818,2791,2765,2739,2713,2687,2660,2634,2634,2634,2634,2634,2634,2634,2634,2634,2634,2634
Hydropower,Hydropower - NPD 2,capital,Moderate,5868,5868,5868,5868,5591,5314,5037,4760,8492,7967,7442,6918,6393,5868,5868,5868,5868,5868,5868,5868,5868,5868,5868,5868,5868,5868,5868,5868,5868
Hydropower,Hydropower - NPD 2,capital,Conservative,5868,5868,5868,5868,5868,5868,5868,5868,3049,3049,3049,3049,3049,3049,3049,3049,3049,3049,2927,2927,2927,2927,2927,2927,2927,2927,2927,2927,2927
Hydropower,Hydropower - NPD 3,capital,Advanced,6018,6018,6018,6018,5466,4915,4363,3811,3229,3199,3170,3141,3112,3082,3053,3024,2995,2966,2936,2936,2936,2936,2936,2936,2936,2936,2936,2936,2936
Hydropower,Hydropower - NPD 3,capital,Moderate,6018,6018,6018,6018,5759,5501,5242,4983,8287,7833,7379,6926,6472,6018,6018,6018,6018,6018,6018,6018,6018,6018,6018,6018,6018,6018,6018,6018,6018
Hydropower,Hydropower - NPD 3,capital,Conservative,6018,6018,6018,6018,6018,6018,6018,6018,3398,3398,3398,3398,3398,3398,3398,3398,3398,3398,3263,3263,3263,3263,3263,3263,3263,3263,3263,3263,3263
Hydropower,Hydropower - NPD 4,capital,Advanced,13248,13248,13248,13248,12172,11097,10021,8946,7824,7754,7683,7612,7541,7470,7399,7329,7258,7187,7116,7116,7116,7116,7116,7116,7116,7116,7116,7116,7116
Hydropower,Hydropower - NPD 4,capital,Moderate,13248,13248,13248,13248,12751,12255,11759,11262,17216,16422,15628,14835,14041,13248,13248,13248,13248,13248,13248,13248,13248,13248,13248,13248,13248,13248,13248,13248,13248
Hydropower,Hydropower - NPD 4,capital,Conservative,13248,13248,13248,13248,13248,13248,13248,13248,8236,8236,8236,8236,8236,8236,8236,8236,8236,8236,7907,7907,7907,7907,7907,7907,7907,7907,7907,7907,7907
Hydropower,Hydropower - NPD 5,capital,Advanced,4835,4835,4835,4835,4918,5002,5085,5169,5255,5208,5160,5112,5065,5017,4970,4922,4875,4827,4779,4779,4779,4779,4779,4779,4779,4779,4779,4779,4779
Hydropower,Hydropower - NPD 5,capital,Moderate,4835,4835,4835,4835,4904,4974,5043,5112,4532,4592,4653,4714,4774,4835,4835,4835,4835,4835,4835,4835,4835,4835,4835,4835,4835,4835,4835,4835,4835
Hydropower,Hydropower - NPD 5,capital,Conservative,4835,4835,4835,4835,4835,4835,4835,4835,5532,5532,5532,5532,5532,5532,5532,5532,5532,5532,5310,5310,5310,5310,5310,5310,5310,5310,5310,5310,5310
Hydropower,Hydropower - NPD 6,capital,Advanced,7314,7314,7314,7314,7441,7567,7693,7819,7948,7876,7804,7733,7661,7589,7517,7445,7373,7301,7229,7229,7229,7229,7229,7229,7229,7229,7229,7229,7229
Hydropower,Hydropower - NPD 6,capital,Moderate,7314,7314,7314,7314,7419,7524,7629,7734,6856,6947,7039,7131,7223,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314
Hydropower,Hydropower - NPD 6,capital,Conservative,7314,7314,7314,7314,7314,7314,7314,7314,8367,8367,8367,8367,8367,8367,8367,8367,8367,8367,8032,8032,8032,8032,8032,8032,8032,8032,8032,8032,8032
Hydropower,Hydropower - NPD 7,capital,Advanced,14751,14751,14751,14751,14255,13760,13264,12768,12272,12161,12049,11938,11827,11716,11605,11494,11383,11272,11161,11161,11161,11161,11161,11161,11161,11161,11161,11161,11161
