# File: ReEDS_power_plant_costs.csv
# Title: Historical (2010-2022) and future (2023-2050) power plant costs from ReEDS public distribution
# Units: $/kW; $/kW/yr; $/MWh
# Source: https://github.com/NREL/ReEDS-2.0/tree/main/inputs/plant_characteristics
# Column types: cicinnn
# ----------
filename,dollaryear,i,t,capcost,fom,vom
csp_ATB_2024_moderate,2022,csp4,2050,2507.437249,31.85446012,1.837757315
gas_ATB_2024_moderate,2022,Gas-CC,2010,1141.254325,31.24999307,1.991757801
gas_ATB_2024_moderate,2022,Gas-CC,2011,1136.675573,31.24999307,1.991757801
gas_ATB_2024_moderate,2022,Gas-CC,2012,1132.096819,31.24999307,1.991757801
gas_ATB_2024_moderate,2022,Gas-CC,2013,1127.518066,31.24999307,1.991757801
gas_ATB_2024_moderate,2022,Gas-CC,2014,1122.939312,31.24999307,1.991757801
gas_ATB_2024_moderate,2022,Gas-CC,2015,1118.360558,31.24999307,1.991757801
gas_ATB_2024_moderate,2022,Gas-CC,2016,1113.781805,31.24999307,1.991757801
gas_ATB_2024_moderate,2022,Gas-CC,2017,1109.203051,31.24999307,1.991757801
gas_ATB_2024_moderate,2022,Gas-CC,2018,1104.624297,31.24999307,1.991757801
gas_ATB_2024_moderate,2022,Gas-CC,2019,1100.045544,31.24999307,1.991757801
gas_ATB_2024_moderate,2022,Gas-CC,2020,1070.809499,31.66068212,1.967485246
gas_ATB_2024_moderate,2022,Gas-CC,2021,1205.712,33.588,2.1168
gas_ATB_2024_moderate,2022,Gas-CC,2022,1245.4,34.5,2.17
gas_ATB_2024_moderate,2022,Gas-CC,2023,1234.7,34.1,2.15
gas_ATB_2024_moderate,2022,Gas-CC,2024,1223.9,33.8,2.14
gas_ATB_2024_moderate,2022,Gas-CC,2025,1213.1,33.5,2.12
gas_ATB_2024_moderate,2022,Gas-CC,2026,1202.4,33.1,2.1
gas_ATB_2024_moderate,2022,Gas-CC,2027,1191.6,32.8,2.09
gas_ATB_2024_moderate,2022,Gas-CC,2028,1180.8,32.4,2.07
gas_ATB_2024_moderate,2022,Gas-CC,2029,1170.1,32.1,2.06
gas_ATB_2024_moderate,2022,Gas-CC,2030,1159.3,31.8,2.04
gas_ATB_2024_moderate,2022,Gas-CC,2031,1148.5,31.4,2.02
gas_ATB_2024_moderate,2022,Gas-CC,2032,1137.8,31.1,2.01
gas_ATB_2024_moderate,2022,Gas-CC,2033,1127,30.7,1.99
gas_ATB_2024_moderate,2022,Gas-CC,2034,1116.2,30.4,1.98
gas_ATB_2024_moderate,2022,Gas-CC,2035,1105.5,30.1,1.96
gas_ATB_2024_moderate,2022,Gas-CC,2036,1096.4,29.8,1.95
gas_ATB_2024_moderate,2022,Gas-CC,2037,1087.3,29.6,1.94
gas_ATB_2024_moderate,2022,Gas-CC,2038,1078.2,29.4,1.93
gas_ATB_2024_moderate,2022,Gas-CC,2039,1069,29.2,1.91
gas_ATB_2024_moderate,2022,Gas-CC,2040,1059.9,29,1.9
gas_ATB_2024_moderate,2022,Gas-CC,2041,1050.8,28.7,1.89
gas_ATB_2024_moderate,2022,Gas-CC,2042,1041.7,28.5,1.88
gas_ATB_2024_moderate,2022,Gas-CC,2043,1032.6,28.3,1.87
gas_ATB_2024_moderate,2022,Gas-CC,2044,1023.5,28.1,1.86
gas_ATB_2024_moderate,2022,Gas-CC,2045,1014.4,27.8,1.85
gas_ATB_2024_moderate,2022,Gas-CC,2046,1005.3,27.6,1.83
gas_ATB_2024_moderate,2022,Gas-CC,2047,996.2,27.4,1.82
gas_ATB_2024_moderate,2022,Gas-CC,2048,987.1,27.2,1.81
gas_ATB_2024_moderate,2022,Gas-CC,2049,978,27,1.8
gas_ATB_2024_moderate,2022,Gas-CC,2050,968.9,26.7,1.79
gas_ATB_2024_moderate,2022,Gas-CT,2010,1059.98145,23.92398737,5.654760652
gas_ATB_2024_moderate,2022,Gas-CT,2011,1050.823943,23.92398737,5.654760652
gas_ATB_2024_moderate,2022,Gas-CT,2012,1041.666436,23.92398737,5.654760652
gas_ATB_2024_moderate,2022,Gas-CT,2013,1032.508929,23.92398737,5.654760652
gas_ATB_2024_moderate,2022,Gas-CT,2014,1023.351422,23.92398737,5.654760652
gas_ATB_2024_moderate,2022,Gas-CT,2015,1014.193915,23.92398737,5.654760652
gas_ATB_2024_moderate,2022,Gas-CT,2016,1005.036407,23.92398737,5.654760652
gas_ATB_2024_moderate,2022,Gas-CT,2017,995.8789002,23.92398737,5.654760652
gas_ATB_2024_moderate,2022,Gas-CT,2018,986.7213932,23.92398737,5.654760652
gas_ATB_2024_moderate,2022,Gas-CT,2019,977.563886,23.92398737,5.654760652
gas_ATB_2024_moderate,2022,Gas-CT,2020,950.9512022,23.74551159,5.585848916
gas_ATB_2024_moderate,2022,Gas-CT,2021,1082.808,25.92,6.9552
gas_ATB_2024_moderate,2022,Gas-CT,2022,1110.4,26.1,6.94
gas_ATB_2024_moderate,2022,Gas-CT,2023,1101.6,26,6.94
gas_ATB_2024_moderate,2022,Gas-CT,2024,1092.8,25.8,6.94
gas_ATB_2024_moderate,2022,Gas-CT,2025,1084,25.7,6.94
gas_ATB_2024_moderate,2022,Gas-CT,2026,1075.2,25.6,6.94
gas_ATB_2024_moderate,2022,Gas-CT,2027,1066.4,25.4,6.94
gas_ATB_2024_moderate,2022,Gas-CT,2028,1057.6,25.3,6.94
gas_ATB_2024_moderate,2022,Gas-CT,2029,1048.9,25.1,6.94
gas_ATB_2024_moderate,2022,Gas-CT,2030,1040.1,25,6.94
gas_ATB_2024_moderate,2022,Gas-CT,2031,1031.3,24.8,6.94
gas_ATB_2024_moderate,2022,Gas-CT,2032,1022.5,24.7,6.94
gas_ATB_2024_moderate,2022,Gas-CT,2033,1013.7,24.5,6.94
gas_ATB_2024_moderate,2022,Gas-CT,2034,1004.9,24.4,6.94
gas_ATB_2024_moderate,2022,Gas-CT,2035,996.1,24.2,6.94
gas_ATB_2024_moderate,2022,Gas-CT,2036,987.3,24.1,6.94
gas_ATB_2024_moderate,2022,Gas-CT,2037,978.6,23.9,6.94
gas_ATB_2024_moderate,2022,Gas-CT,2038,969.8,23.8,6.94
gas_ATB_2024_moderate,2022,Gas-CT,2039,961,23.7,6.94
gas_ATB_2024_moderate,2022,Gas-CT,2040,952.2,23.5,6.94
gas_ATB_2024_moderate,2022,Gas-CT,2041,943.4,23.4,6.94
gas_ATB_2024_moderate,2022,Gas-CT,2042,934.6,23.2,6.94
gas_ATB_2024_moderate,2022,Gas-CT,2043,925.8,23.1,6.94
gas_ATB_2024_moderate,2022,Gas-CT,2044,917,22.9,6.94
gas_ATB_2024_moderate,2022,Gas-CT,2045,908.3,22.8,6.94
gas_ATB_2024_moderate,2022,Gas-CT,2046,899.5,22.6,6.94
gas_ATB_2024_moderate,2022,Gas-CT,2047,890.7,22.5,6.94
gas_ATB_2024_moderate,2022,Gas-CT,2048,881.9,22.3,6.94
gas_ATB_2024_moderate,2022,Gas-CT,2049,873.1,22.2,6.94
gas_ATB_2024_moderate,2022,Gas-CT,2050,864.3,22,6.94
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2010,2572.02,68.796,5.0004
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2011,2572.02,68.796,5.0004
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2012,2572.02,68.796,5.0004
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2013,2572.02,68.796,5.0004
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2014,2572.02,68.796,5.0004
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2015,2572.02,68.796,5.0004
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2016,2572.02,68.796,5.0004
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2017,2572.02,68.796,5.0004
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2018,2572.02,68.796,5.0004
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2019,2572.02,68.796,5.0004
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2020,2572.02,68.796,5.0004
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2021,2572.02,68.796,5.0004
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2022,2656.6,70.7,5.11
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2023,2580.6,68.6,4.99
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2024,2504.7,66.4,4.87
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2025,2428.7,64.3,4.74
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2026,2352.8,62.2,4.62
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2027,2276.9,60,4.49
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2028,2200.9,57.9,4.37
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2029,2125,55.8,4.24
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2030,2049,53.6,4.12
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2031,1973.1,51.5,3.99
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2032,1897.1,49.3,3.87
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2033,1821.2,47.2,3.75
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2034,1745.2,45.1,3.62
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2035,1669.3,42.9,3.5
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2036,1649.1,42.4,3.47
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2037,1628.9,41.9,3.45
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2038,1608.7,41.5,3.42
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2039,1588.6,41,3.39
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2040,1568.4,40.5,3.37
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2041,1548.2,40,3.34
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2042,1528,39.5,3.32
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2043,1507.9,39,3.29
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2044,1487.7,38.5,3.27
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2045,1467.5,38,3.24
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2046,1447.3,37.5,3.22
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2047,1427.1,37,3.19
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2048,1407,36.5,3.16
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2049,1386.8,36,3.14
gas-ccs_ATB_2024_advanced,2022,Gas-CC-CCS_mod,2050,1366.6,35.5,3.11
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2010,2572.02,68.796,5.0004
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2011,2572.02,68.796,5.0004
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2012,2572.02,68.796,5.0004
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2013,2572.02,68.796,5.0004
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2014,2572.02,68.796,5.0004
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2015,2572.02,68.796,5.0004
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2016,2572.02,68.796,5.0004
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2017,2572.02,68.796,5.0004
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2018,2572.02,68.796,5.0004
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2019,2572.02,68.796,5.0004
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2020,2572.02,68.796,5.0004
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2021,2572.02,68.796,5.0004
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2022,2656.6,70.7,5.11
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2023,2631.1,70.1,5.08
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2024,2605.7,69.5,5.05
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2025,2580.2,68.8,5.02
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2026,2554.7,68.2,4.99
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2027,2529.3,67.6,4.95
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2028,2503.8,67,4.92
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2029,2478.3,66.4,4.89
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2030,2452.9,65.7,4.86
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2031,2427.4,65.1,4.82
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2032,2401.9,64.5,4.79
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2033,2376.5,63.9,4.76
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2034,2351,63.2,4.73
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2035,2325.5,62.6,4.7
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2036,2300.1,62,4.66
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2037,2274.6,61.4,4.63
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2038,2249.1,60.8,4.6
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2039,2223.7,60.1,4.57
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2040,2198.2,59.5,4.53
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2041,2172.7,58.9,4.5
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2042,2147.3,58.3,4.47
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2043,2121.8,57.6,4.44
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2044,2096.3,57,4.4
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2045,2070.9,56.4,4.37
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2046,2045.4,55.8,4.34
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2047,2019.9,55.2,4.31
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2048,1994.5,54.5,4.28
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2049,1969,53.9,4.24
gas-ccs_ATB_2024_conservative,2022,Gas-CC-CCS_mod,2050,1943.5,53.3,4.21
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2010,2572.02,68.796,5.0004
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2011,2572.02,68.796,5.0004
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2012,2572.02,68.796,5.0004
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2013,2572.02,68.796,5.0004
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2014,2572.02,68.796,5.0004
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2015,2572.02,68.796,5.0004
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2016,2572.02,68.796,5.0004
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2017,2572.02,68.796,5.0004
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2018,2572.02,68.796,5.0004
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2019,2572.02,68.796,5.0004
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2020,2572.02,68.796,5.0004
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2021,2572.02,68.796,5.0004
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2022,2656.6,70.7,5.11
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2023,2605.9,69.3,5.04
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2024,2555.2,67.9,4.96
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2025,2504.5,66.6,4.88
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2026,2453.8,65.2,4.8
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2027,2403.1,63.8,4.72
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2028,2352.3,62.4,4.64
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2029,2301.6,61.1,4.57
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2030,2250.9,59.7,4.49
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2031,2200.2,58.3,4.41
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2032,2149.5,56.9,4.33
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2033,2098.8,55.5,4.25
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2034,2048.1,54.2,4.17
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2035,1997.4,52.8,4.1
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2036,1974.6,52.2,4.07
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2037,1951.8,51.7,4.04
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2038,1928.9,51.1,4.01
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2039,1906.1,50.5,3.98
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2040,1883.3,50,3.95
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2041,1860.5,49.4,3.92
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2042,1837.6,48.9,3.89
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2043,1814.8,48.3,3.86
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2044,1792,47.8,3.84
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2045,1769.2,47.2,3.81
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2046,1746.4,46.6,3.78
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2047,1723.5,46.1,3.75
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2048,1700.7,45.5,3.72
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2049,1677.9,45,3.69
gas-ccs_ATB_2024_moderate,2022,Gas-CC-CCS_mod,2050,1655.1,44.4,3.66
geo_ATB_2024_advanced,2021,egs class 1,2010,10502.21493,176.5112197,0
geo_ATB_2024_advanced,2021,egs class 2,2010,11038.41954,194.1814668,0
geo_ATB_2024_advanced,2021,egs class 3,2010,11102.89098,205.2069648,0
geo_ATB_2024_advanced,2021,egs class 4,2010,11237.16083,217.9168279,0
geo_ATB_2024_advanced,2021,egs class 5,2010,12706.19863,248.0508805,0
geo_ATB_2024_advanced,2021,egs class 6,2010,14803.13139,291.4206589,0
geo_ATB_2024_advanced,2021,egs class 7,2010,17650.26196,301.5106438,0
geo_ATB_2024_advanced,2021,egs class 8,2010,21343.97866,377.5739836,0
geo_ATB_2024_advanced,2021,egs class 9,2010,26784.69003,493.4716052,0
geo_ATB_2024_advanced,2021,egs class 10,2010,31455.9375,552.9375,0
geo_ATB_2024_advanced,2021,egs class 1,2010,5116.475484,140.2666761,0
geo_ATB_2024_advanced,2021,egs class 2,2010,4903.8060160000005,142.2103604,0
geo_ATB_2024_advanced,2021,egs class 3,2010,5433.089496,152.5518858,0
geo_ATB_2024_advanced,2021,egs class 4,2010,5693.137729,168.8598287,0
geo_ATB_2024_advanced,2021,egs class 5,2010,5115.662622,161.9890389,0
geo_ATB_2024_advanced,2021,egs class 6,2010,6575.265124,209.8252199,0
geo_ATB_2024_advanced,2021,egs class 7,2010,8667.29231,237.1325293,0
geo_ATB_2024_advanced,2021,egs class 8,2010,10019.44829,272.9969552,0
geo_ATB_2024_advanced,2021,egs class 9,2010,13270.91653,349.219675,0
geo_ATB_2024_advanced,2021,egs class 10,2010,15429.6875,392.4875,0
geo_ATB_2024_advanced,2021,geohydro class 1,2010,2422.405264,95.77664072,0
geo_ATB_2024_advanced,2021,geohydro class 2,2010,3119.296988,111.0585412,0
geo_ATB_2024_advanced,2021,geohydro class 3,2010,3455.675765,119.8302111,0
geo_ATB_2024_advanced,2021,geohydro class 4,2010,3923.327241,130.7689085,0
geo_ATB_2024_advanced,2021,geohydro class 5,2010,3728.640842,132.0905259,0
geo_ATB_2024_advanced,2021,geohydro class 6,2010,4468.252255,154.1914614,0
geo_ATB_2024_advanced,2021,geohydro class 7,2010,5163.057742,171.4045512,0
geo_ATB_2024_advanced,2021,geohydro class 8,2010,6780.770135,223.9611239,0
geo_ATB_2024_advanced,2021,geohydro class 9,2010,10037.09397,306.9623395,0
geo_ATB_2024_advanced,2021,geohydro class 10,2010,18605.38583,545.3341639,0
geo_ATB_2024_advanced,2021,egs class 1,2011,10502.21493,176.5112197,0
geo_ATB_2024_advanced,2021,egs class 2,2011,11038.41954,194.1814668,0
geo_ATB_2024_advanced,2021,egs class 3,2011,11102.89098,205.2069648,0
geo_ATB_2024_advanced,2021,egs class 4,2011,11237.16083,217.9168279,0
geo_ATB_2024_advanced,2021,egs class 5,2011,12706.19863,248.0508805,0
geo_ATB_2024_advanced,2021,egs class 6,2011,14803.13139,291.4206589,0
geo_ATB_2024_advanced,2021,egs class 7,2011,17650.26196,301.5106438,0
geo_ATB_2024_advanced,2021,egs class 8,2011,21343.97866,377.5739836,0
geo_ATB_2024_advanced,2021,egs class 9,2011,26784.69003,493.4716052,0
geo_ATB_2024_advanced,2021,egs class 10,2011,31455.9375,552.9375,0
geo_ATB_2024_advanced,2021,egs class 1,2011,5116.475484,140.2666761,0
geo_ATB_2024_advanced,2021,egs class 2,2011,4903.8060160000005,142.2103604,0
geo_ATB_2024_advanced,2021,egs class 3,2011,5433.089496,152.5518858,0
geo_ATB_2024_advanced,2021,egs class 4,2011,5693.137729,168.8598287,0
geo_ATB_2024_advanced,2021,egs class 5,2011,5115.662622,161.9890389,0
geo_ATB_2024_advanced,2021,egs class 6,2011,6575.265124,209.8252199,0
geo_ATB_2024_advanced,2021,egs class 7,2011,8667.29231,237.1325293,0
geo_ATB_2024_advanced,2021,egs class 8,2011,10019.44829,272.9969552,0
geo_ATB_2024_advanced,2021,egs class 9,2011,13270.91653,349.219675,0
geo_ATB_2024_advanced,2021,egs class 10,2011,15429.6875,392.4875,0
geo_ATB_2024_advanced,2021,geohydro class 1,2011,2422.405264,95.77664072,0
geo_ATB_2024_advanced,2021,geohydro class 2,2011,3119.296988,111.0585412,0
geo_ATB_2024_advanced,2021,geohydro class 3,2011,3455.675765,119.8302111,0
geo_ATB_2024_advanced,2021,geohydro class 4,2011,3923.327241,130.7689085,0
geo_ATB_2024_advanced,2021,geohydro class 5,2011,3728.640842,132.0905259,0
geo_ATB_2024_advanced,2021,geohydro class 6,2011,4468.252255,154.1914614,0
geo_ATB_2024_advanced,2021,geohydro class 7,2011,5163.057742,171.4045512,0
geo_ATB_2024_advanced,2021,geohydro class 8,2011,6780.770135,223.9611239,0
geo_ATB_2024_advanced,2021,geohydro class 9,2011,10037.09397,306.9623395,0
geo_ATB_2024_advanced,2021,geohydro class 10,2011,18605.38583,545.3341639,0
geo_ATB_2024_advanced,2021,egs class 1,2012,10502.21493,176.5112197,0
geo_ATB_2024_advanced,2021,egs class 2,2012,11038.41954,194.1814668,0
geo_ATB_2024_advanced,2021,egs class 3,2012,11102.89098,205.2069648,0
geo_ATB_2024_advanced,2021,egs class 4,2012,11237.16083,217.9168279,0
geo_ATB_2024_advanced,2021,egs class 5,2012,12706.19863,248.0508805,0
geo_ATB_2024_advanced,2021,egs class 6,2012,14803.13139,291.4206589,0
geo_ATB_2024_advanced,2021,egs class 7,2012,17650.26196,301.5106438,0
geo_ATB_2024_advanced,2021,egs class 8,2012,21343.97866,377.5739836,0
geo_ATB_2024_advanced,2021,egs class 9,2012,26784.69003,493.4716052,0
geo_ATB_2024_advanced,2021,egs class 10,2012,31455.9375,552.9375,0
geo_ATB_2024_advanced,2021,egs class 1,2012,5116.475484,140.2666761,0
geo_ATB_2024_advanced,2021,egs class 2,2012,4903.8060160000005,142.2103604,0
geo_ATB_2024_advanced,2021,egs class 3,2012,5433.089496,152.5518858,0
geo_ATB_2024_advanced,2021,egs class 4,2012,5693.137729,168.8598287,0
geo_ATB_2024_advanced,2021,egs class 5,2012,5115.662622,161.9890389,0
geo_ATB_2024_advanced,2021,egs class 6,2012,6575.265124,209.8252199,0
geo_ATB_2024_advanced,2021,egs class 7,2012,8667.29231,237.1325293,0
geo_ATB_2024_advanced,2021,egs class 8,2012,10019.44829,272.9969552,0
geo_ATB_2024_advanced,2021,egs class 9,2012,13270.91653,349.219675,0
geo_ATB_2024_advanced,2021,egs class 10,2012,15429.6875,392.4875,0
geo_ATB_2024_advanced,2021,geohydro class 1,2012,2422.405264,95.77664072,0
geo_ATB_2024_advanced,2021,geohydro class 2,2012,3119.296988,111.0585412,0
geo_ATB_2024_advanced,2021,geohydro class 3,2012,3455.675765,119.8302111,0
geo_ATB_2024_advanced,2021,geohydro class 4,2012,3923.327241,130.7689085,0
geo_ATB_2024_advanced,2021,geohydro class 5,2012,3728.640842,132.0905259,0
geo_ATB_2024_advanced,2021,geohydro class 6,2012,4468.252255,154.1914614,0
geo_ATB_2024_advanced,2021,geohydro class 7,2012,5163.057742,171.4045512,0
geo_ATB_2024_advanced,2021,geohydro class 8,2012,6780.770135,223.9611239,0
geo_ATB_2024_advanced,2021,geohydro class 9,2012,10037.09397,306.9623395,0
geo_ATB_2024_advanced,2021,geohydro class 10,2012,18605.38583,545.3341639,0
geo_ATB_2024_advanced,2021,egs class 1,2013,10502.21493,176.5112197,0
geo_ATB_2024_advanced,2021,egs class 2,2013,11038.41954,194.1814668,0
geo_ATB_2024_advanced,2021,egs class 3,2013,11102.89098,205.2069648,0
geo_ATB_2024_advanced,2021,egs class 4,2013,11237.16083,217.9168279,0
geo_ATB_2024_advanced,2021,egs class 5,2013,12706.19863,248.0508805,0
geo_ATB_2024_advanced,2021,egs class 6,2013,14803.13139,291.4206589,0
geo_ATB_2024_advanced,2021,egs class 7,2013,17650.26196,301.5106438,0
geo_ATB_2024_advanced,2021,egs class 8,2013,21343.97866,377.5739836,0
geo_ATB_2024_advanced,2021,egs class 9,2013,26784.69003,493.4716052,0
geo_ATB_2024_advanced,2021,egs class 10,2013,31455.9375,552.9375,0
geo_ATB_2024_advanced,2021,egs class 1,2013,5116.475484,140.2666761,0
geo_ATB_2024_advanced,2021,egs class 2,2013,4903.8060160000005,142.2103604,0
