# File: reeds_wind_curve_grid_cost.csv
# Title: REEDS Wind curve cost
# Units: $ per MW
# Comments: These costs are the additional cost in $/MW (2013 USD) for interconnecting to the grid on top of the capital and OM costs.
# Source: NREL
# Column types: iccnnnnn
#  ----------
Wind_Resource_Region,Wind_Class,Wind_Type,wsc1,wsc2,wsc3,wsc4,wsc5
43,class10,wind-ons,216761.4602,295621.3966,379433.5856,445880.4561,523076.4608
43,class2,wind-ons,94817.93524,0,0,0,0
43,class4,wind-ons,63746.17721,94817.93524,0,0,0
43,class5,wind-ons,26832.27617,57193.04098,94817.93524,135135.0102,135135.0102
43,class6,wind-ons,21202.38265,50842.21236,96027.17552,146644.6513,281041.1828
43,class7,wind-ons,112416.9059,182440.9959,382601.177,413923.3252,515751.8909
43,class8,wind-ons,173705.2911,278421.8622,399599.7213,492761.816,539101.6445
43,class9,wind-ons,220460.3885,281217.5434,360575.9449,450680.4864,527652.9162
44,class1,wind-ons,58293.02714,116514.6707,157049.3772,184151.5632,0
44,class10,wind-ons,106571.6591,226282.9712,287800.3517,372669.1565,434888.0156
44,class2,wind-ons,17284.68991,28819.10325,92110.59011,157049.3772,0
44,class3,wind-ons,58293.02714,116514.6707,184151.5632,0,0
44,class4,wind-ons,14851.57869,29448.95229,58000.73132,92110.59011,157049.3772
44,class5,wind-ons,15291.79712,39590.52063,59292.71673,106578.615,171880.2752
44,class6,wind-ons,26640.36541,85839.60948,150278.5253,238057.9434,437206.6387
44,class7,wind-ons,103245.3236,178435.3887,266922.1446,344373.0051,441486.3801
44,class8,wind-ons,129634.5503,205725.8529,304460.4899,397665.0795,469791.9152
44,class9,wind-ons,98737.7896,218637.3996,284959.1188,400000.6739,488970.8517
45,class10,wind-ons,213611.075,287396.2974,317461.316,337131.2542,360166.1045
45,class4,wind-ons,15566.36604,0,0,0,0
45,class5,wind-ons,15566.36604,15566.36604,15566.36604,21136.38533,37057.89053
45,class6,wind-ons,16349.21601,16975.08778,21407.97042,35096.21917,109732.3685
45,class7,wind-ons,25883.49057,69698.98311,135746.232,295161.885,367044.4949
45,class8,wind-ons,29374.33262,209109.5144,261045.1189,309876.2584,362380.0318
45,class9,wind-ons,185993.1124,272940.3745,315203.2431,338122.3589,360750.8197
46,class1,wind-ons,17693.46222,31804.88832,31816.95813,31816.95813,32007.16259
46,class10,wind-ons,156454.6659,231969.748,290028.1341,325869.9954,417496.7955
46,class2,wind-ons,19102.91523,24273.48123,31816.95813,38674.90533,86137.81319
46,class3,wind-ons,13777.31539,24273.48123,31855.24877,39851.31,77395.61531
46,class4,wind-ons,14373.67439,18590.38686,31387.49008,38703.53366,63400.18124
46,class5,wind-ons,19109.82001,33757.67437,56841.76885,77379.97154,87721.13506
46,class6,wind-ons,26269.26397,41227.87526,70850.42165,112533.2223,200611.4418
46,class7,wind-ons,38865.71457,104046.6745,167250.65,274504.0495,442214.9637
46,class8,wind-ons,126697.3663,225325.8896,325826.242,405798.7753,489963.4497
46,class9,wind-ons,109431.4273,198909.151,281116.1491,355681.5546,468524.8704
47,class1,wind-ons,19663.45865,25207.9947,25207.9947,0,0
47,class10,wind-ons,110719.4314,173408.6082,304876.9679,367053.6811,414502.455
47,class2,wind-ons,25207.9947,0,0,0,0
47,class3,wind-ons,19663.45865,0,0,0,0
47,class4,wind-ons,14629.70087,14629.70087,19663.45865,25207.9947,47936.65838
47,class5,wind-ons,9092.572713,24428.95987,40251.26066,49658.8724,91171.98274
47,class6,wind-ons,20312.3724,59672.00966,110507.2377,175882.0124,286904.8088
47,class7,wind-ons,71113.7207,140023.1001,222447.0471,307151.3747,387193.5114
47,class8,wind-ons,72231.85889,171269.121,231421.3479,321713.2781,381773.2794
47,class9,wind-ons,113130.3038,212216.791,271463.3276,327935.2447,386000.7695
48,class1,wind-ons,141210.1335,141210.1335,0,0,0
48,class10,wind-ons,148518.7875,323531.3808,408454.9712,473674.5857,635540.0191
48,class3,wind-ons,22838.12319,23560.18668,76099.12845,141210.1335,157323.1418
48,class4,wind-ons,23560.18668,48888.77048,59456.23025,165406.5436,172411.4393
48,class5,wind-ons,24529.34637,56011.51702,81236.12052,136732.8326,208997.4677
48,class6,wind-ons,28376.78239,85739.958,149980.1045,244051.9423,471039.9876
48,class7,wind-ons,94784.40186,234426.5997,323196.166,464472.7988,606244.5867
48,class8,wind-ons,151175.2372,269727.9036,378151.4743,507402.6156,635105.7908
48,class9,wind-ons,176137.0112,283665.7658,405501.6085,514522.9851,640444.7065
49,class10,wind-ons,33515.43729,79901.73871,131189.6738,248980.1717,347497.3488
49,class6,wind-ons,7963.466355,28593.31145,43111.34515,47053.8201,112725.0407
49,class7,wind-ons,14717.97897,39023.37699,63757.32522,173782.1006,298871.1926
49,class8,wind-ons,25145.37786,93604.41053,145728.5961,251370.3261,376540.6435
49,class9,wind-ons,76883.73137,122793.5908,235577.5423,295108.4725,360787.2555
50,class10,wind-ons,85212.49182,136234.8916,209057.0226,301032.5824,365178.6651
50,class4,wind-ons,45985.67428,0,0,0,0
50,class5,wind-ons,30752.27108,30752.27108,45985.67428,0,0
50,class6,wind-ons,40808.6844,85800.19672,102260.2901,164248.7425,212397.5364
50,class7,wind-ons,43801.04301,97413.14865,168283.7338,244707.7669,368731.6518
50,class8,wind-ons,91255.92825,144813.4551,216043.4812,327065.7857,401968.6417
50,class9,wind-ons,94245.11019,144647.9535,198146.5115,265607.4318,348800.3817
51,class10,wind-ons,302024.4983,410880.7673,542005.2803,634022.521,712153.383
51,class5,wind-ons,64347.87453,92406.28762,0,0,0
51,class6,wind-ons,24847.88642,44817.97692,71293.53092,112729.2843,238270.0689
51,class7,wind-ons,47848.32644,164637.3429,280409.3945,554393.8481,672969.7067
51,class8,wind-ons,54835.69262,284677.9755,498527.5312,612625.6855,698865.7704
51,class9,wind-ons,282953.613,427810.5738,535665.5973,623929.6322,709057.04
52,class10,wind-ons,387922.0368,464403.1576,516962.1046,597413.751,709344.0631
52,class6,wind-ons,89114.73263,89114.73263,89114.73263,112228.5846,112228.5846
52,class7,wind-ons,64266.57374,131868.2786,229820.5316,425730.8505,662407.3295
52,class8,wind-ons,158495.3472,424435.3962,545279.7878,621999.2181,690317.3523
52,class9,wind-ons,230395.8739,442097.7649,525794.8351,597207.6762,705487.511
53,class10,wind-ons,101036.5815,168025.8086,215984.9926,359975.1079,485926.5568
53,class5,wind-ons,46144.14121,0,0,0,0
53,class6,wind-ons,20297.8652,30612.08868,35227.93724,46414.60073,104646.5415
53,class7,wind-ons,29401.70887,85163.65482,147445.5042,353438.3395,487534.7553
53,class8,wind-ons,64599.01687,166325.9617,220733.3278,405772.1154,510337.906
53,class9,wind-ons,55422.72604,112881.8527,160357.3653,221190.8905,464539.5498
54,class10,wind-ons,254258.1959,363583.2743,428027.9688,504669.986,587113.8638
54,class4,wind-ons,30256.55579,0,0,0,0
54,class5,wind-ons,21369.0927,30256.55579,38864.80857,41766.4286,53510.96921
54,class6,wind-ons,23787.20169,37304.37962,78980.86757,211473.4186,512782.8454
54,class7,wind-ons,43439.42263,121229.2154,221539.1088,381931.8272,513893.9533
54,class8,wind-ons,142160.4546,229739.6825,346066.1587,442383.1915,549187.8164
54,class9,wind-ons,150194.964,243060.0649,346381.8015,451702.1419,559820.6837
55,class10,wind-ons,111959.7166,238117.2376,341819.7359,401645.044,495517.6702
55,class4,wind-ons,133390.0003,0,0,0,0
55,class5,wind-ons,69211.53471,70705.8395,74936.81979,106415.4337,135866.3242
55,class6,wind-ons,17596.27752,50955.41191,87812.99327,138067.4733,392387.7527
55,class7,wind-ons,66916.30668,201620.6213,314265.1404,378850.0621,461978.1879
55,class8,wind-ons,100362.1544,162084.4053,254623.519,331919.0384,447323.3949
55,class9,wind-ons,75395.31182,133314.9519,202018.8428,309942.2653,457558.9216
56,class10,wind-ons,182148.7435,272744.9676,324835.1263,387931.6572,486835.4176
56,class6,wind-ons,16483.17846,38277.35619,63063.35045,78016.83919,129853.6366
56,class7,wind-ons,24066.24157,59151.71826,123135.0697,162328.0665,349251.5017
56,class8,wind-ons,127476.8211,248217.5845,315529.7093,386459.0798,561140.2845
56,class9,wind-ons,155931.9821,265228.5574,335002.1899,409354.9681,550188.3222
57,class10,wind-ons,73714.37179,113484.7708,175311.2738,234969.0025,309407.5629
57,class5,wind-ons,61668.99103,0,0,0,0
57,class6,wind-ons,10439.68173,14531.26971,21400.02705,42247.96386,68224.34256
57,class7,wind-ons,15373.15576,36362.44796,63442.90242,101062.4008,227395.2713
57,class8,wind-ons,36623.71796,116681.6341,176881.6018,236500.3931,308723.7611
57,class9,wind-ons,85716.46154,146696.6701,204826.781,281076.2418,365002.5075
58,class10,wind-ons,111474.4624,171895.1007,231376.9675,283191.4634,357764.0423
58,class6,wind-ons,24839.96195,47867.80695,94378.77322,132454.6453,196978.6807
58,class7,wind-ons,28229.02256,54861.58014,97854.40525,136861.5664,189648.1172
58,class8,wind-ons,55198.88799,112446.9924,171743.0774,236543.0444,336800.1343
58,class9,wind-ons,105205.8822,168619.961,242353.7246,327099.508,389146.0913
59,class10,wind-ons,50688.40109,200503.9312,284664.077,355585.3086,452288.8172
59,class3,wind-ons,39940.83944,0,0,0,0
59,class5,wind-ons,20916.5464,24872.16297,42442.32984,52441.0375,87386.09255
59,class6,wind-ons,20698.13804,45818.35688,89990.26658,128941.218,170585.4875
59,class7,wind-ons,37667.77911,120217.4049,210412.8335,298130.4455,405410.3568
59,class8,wind-ons,151976.5643,228156.0694,317065.4975,387737.3442,443450.8514
59,class9,wind-ons,203802.4577,281687.2473,355815.4253,419075.3519,476290.3691
60,class1,wind-ons,20539.38085,48438.65356,61158.72774,68687.83758,68687.83758
60,class10,wind-ons,320910.2129,384761.8192,438258.7419,483653.3154,516134.25
60,class2,wind-ons,20690.58771,20699.19228,22791.43117,68687.83758,0
60,class3,wind-ons,16252.31818,20782.88184,44827.78798,49702.52546,61158.72774
60,class4,wind-ons,10133.79223,21812.45169,44702.61183,49702.52546,66083.99991
60,class5,wind-ons,20691.48885,52918.17509,79599.55263,117942.6336,215940.7334
60,class6,wind-ons,37076.53328,105116.847,161664.1732,209032.7411,303334.4488
60,class7,wind-ons,80651.73882,173503.6954,265777.9777,333695.6705,404895.4198
60,class8,wind-ons,283881.1708,333057.3065,391571.6472,437348.1137,481135.3358
60,class9,wind-ons,293097.7003,335196.7205,384502.2421,432569.7584,484787.0303
61,class1,wind-ons,13966.62919,13966.62919,13966.62919,44040.72438,56140.12103
61,class10,wind-ons,79286.00003,153423.2648,198529.9235,244065.7194,284410.6737
61,class2,wind-ons,34533.69582,38253.15812,0,0,0
61,class3,wind-ons,13966.62919,38263.02825,41502.58103,49463.20153,56076.73215
61,class4,wind-ons,15779.54108,23202.62627,35812.47521,38795.55243,55485.52108
61,class5,wind-ons,13966.62919,20537.54161,24071.66081,38497.08571,55598.91458
61,class6,wind-ons,20237.21548,38363.65899,63367.10293,115250.6656,222111.4713
61,class7,wind-ons,18606.01517,37955.70733,63020.20765,114014.9757,225151.1608
61,class8,wind-ons,89336.33785,178703.5863,227616.3944,266662.1275,298178.6105
61,class9,wind-ons,71449.96606,140286.8205,183802.1505,226211.2056,273892.5202
62,class1,wind-ons,27607.17147,46162.44065,63963.76643,81376.68652,175217.9388
62,class10,wind-ons,69562.91732,125134.9908,195829.978,262378.0405,343692.4572
62,class2,wind-ons,8240.04772,19423.59286,31053.11449,49910.99807,83060.98009
62,class3,wind-ons,8240.04772,19657.12985,32936.42035,47726.96843,83146.62438
62,class4,wind-ons,18607.15955,31488.57422,38118.44603,49910.99807,82594.18833
62,class5,wind-ons,11500.23753,27493.05419,45298.36145,83978.94955,175217.9388
62,class6,wind-ons,35461.58967,93431.62239,147458.8969,207618.8573,275646.9895
62,class7,wind-ons,43177.53327,93460.07544,141781.5553,196836.7984,278879.36
62,class8,wind-ons,65377.27865,127959.5225,195117.4733,270058.2332,318266.563
62,class9,wind-ons,90644.11532,171603.3782,240295.5493,291621.6397,354865.2321
63,class1,wind-ons,17044.71032,34581.55144,38218.72565,40047.89648,66772.27748
63,class10,wind-ons,210518.0182,318219.3322,404686.6726,467079.0575,531148.1382
63,class2,wind-ons,20528.87325,33628.8308,38113.23997,48912.29003,58163.10597
63,class3,wind-ons,18001.83563,38051.30203,63541.50287,78747.92935,95000.29027
63,class4,wind-ons,15051.98,29301.5046,62258.23955,120572.6564,172712.8271
63,class5,wind-ons,29579.87031,57283.2695,89356.83789,123904.6248,340904.0765
63,class6,wind-ons,45555.41955,166524.0057,280091.0221,377111.9595,510635.7893
63,class7,wind-ons,142685.9747,236362.8424,340681.1201,438041.2725,525757.129
63,class8,wind-ons,195690.7789,310367.2174,406401.3513,468846.9971,532111.8237
63,class9,wind-ons,167598.0873,264506.807,347353.1531,440179.4203,521048.3144
64,class1,wind-ons,40475.18934,72745.94737,109814.1607,138817.6521,165030.273
64,class10,wind-ons,94510.0572,141671.3635,184132.4896,230807.6236,458990.4971
64,class2,wind-ons,40691.76954,95181.88105,134299.0512,196127.6965,235585.1606
64,class3,wind-ons,108288.3735,152414.6519,252369.8529,376932.205,544714.1522
64,class4,wind-ons,74301.18355,131635.9594,196800.906,392422.8,557778.4409
64,class5,wind-ons,159533.1756,361724.6744,458837.8026,539243.0369,602143.7401
64,class6,wind-ons,165211.7761,302756.1537,438791.7282,511369.9541,573837.7801
64,class7,wind-ons,171420.3995,267047.6418,367140.6528,436628.4623,540157.3215
64,class8,wind-ons,121925.0989,164655.8975,217172.4719,294673.7638,433744.5137
64,class9,wind-ons,69241.25568,124271.5198,181369.0889,237632.0913,460271.9057
65,class1,wind-ons,63834.06261,103523.5724,154964.7238,345014.8562,488082.0575
65,class10,wind-ons,316112.3632,386072.768,386072.768,425644.7396,456036.9348
65,class2,wind-ons,111862.3447,180912.6116,247197.9517,344545.2193,546706.15
65,class3,wind-ons,254832.5619,367987.2869,476233.6448,526336.9792,548663.0032
65,class4,wind-ons,72342.76537,227591.5917,377676.8618,454650.6107,577524.191
65,class5,wind-ons,188915.8549,283001.2493,389044.5581,470271.4435,557806.2143
65,class6,wind-ons,233030.7479,334271.7103,429879.2608,518781.9513,588430.0143
65,class7,wind-ons,230223.6635,301927.8568,381739.33,443581.4468,564474.8218
65,class8,wind-ons,267350.4763,330703.3889,409301.9114,462527.6292,492177.8767
65,class9,wind-ons,255596.2063,316117.9353,370980.443,425004.0864,457884.4683
66,class1,wind-ons,50994.12518,131664.9942,226974.9648,332165.1362,389917.1389
66,class10,wind-ons,159968.8042,159968.8042,292486.8935,328852.8202,356422.2479
66,class2,wind-ons,19849.93146,117747.7313,151325.8382,267599.533,402879.207
66,class3,wind-ons,78516.96507,153707.4154,229803.4086,307036.8637,387519.3253
66,class4,wind-ons,20697.41136,107169.3408,162680.588,291356.8524,387590.5497
66,class5,wind-ons,30256.93007,97091.54126,166207.0234,285406.6838,395387.2329
66,class6,wind-ons,79855.95495,165480.2644,230240.8453,309605.4119,385687.4697
66,class7,wind-ons,93378.2097,186043.7047,261768.0053,337695.4893,420431.8025
66,class8,wind-ons,95995.19213,148385.5745,211859.5361,264856.822,355967.5681
66,class9,wind-ons,83061.19548,93843.25575,166127.6186,245832.1144,331017.2274
67,class1,wind-ons,19968.88763,34517.83586,42402.24776,53518.20364,85081.22289
67,class10,wind-ons,59088.29994,214947.0131,266066.721,329080.5731,478160.7248
67,class2,wind-ons,34066.96269,43706.06007,46503.01799,110023.4989,249901.9217
67,class3,wind-ons,17822.76094,28163.02955,62277.39509,95317.59476,271704.7764
67,class4,wind-ons,21151.66867,42122.65505,93138.79395,188706.4218,295422.0153
67,class5,wind-ons,55419.7738,111634.8104,173867.0034,234988.1547,312056.2537
67,class6,wind-ons,71509.06988,127218.7,177630.964,244982.2395,317268.7027
67,class7,wind-ons,112253.8427,166240.7402,230471.1452,286517.6173,399826.9556
67,class8,wind-ons,72324.1044,155159.9546,240684.7484,322432.3458,430628.8018
67,class9,wind-ons,85965.33794,170465.4417,236914.419,297403.4442,405095.5087
68,class1,wind-ons,127531.6597,186928.1697,217325.6821,235789.5248,244134.4548
68,class2,wind-ons,99852.6053,135379.3322,179366.5702,243832.8795,300872.091
68,class3,wind-ons,70119.25397,134141.59,187728.6925,247782.147,318471.5971
68,class4,wind-ons,95134.05544,137109.2188,181322.7322,228706.9127,307042.8556
68,class5,wind-ons,102370.1189,163342.0244,234122.9545,278599.0702,326522.2809
68,class6,wind-ons,69962.21718,136700.68,227507.2025,302446.8477,347609.364
68,class7,wind-ons,79953.71549,161687.7556,220147.8034,308900.0805,349259.2252
68,class8,wind-ons,249253.7691,318249.3694,320760.5488,349177.4998,349177.4998
69,class1,wind-ons,24743.82763,79304.99111,122807.751,191427.2631,232571.9127
69,class10,wind-ons,176569.8602,200723.6495,0,0,0
69,class2,wind-ons,38488.09245,217174.3207,238539.4215,261001.5911,0
69,class3,wind-ons,57252.14689,126007.2221,210777.2016,257840.7396,372902.4151
69,class4,wind-ons,36762.39549,88950.85297,187039.5772,260830.0052,325237.2466
69,class5,wind-ons,34528.17612,105519.8309,262241.0296,327375.8515,382020.9927
69,class6,wind-ons,222970.1217,287733.0214,342360.0066,369063.2132,400120.5868
69,class7,wind-ons,194891.2498,251384.4453,301392.5791,342472.8912,387119.4882
69,class8,wind-ons,180104.1153,239934.5916,271840.1414,309435.4993,340211.8913
69,class9,wind-ons,82311.17957,182822.4682,230505.6779,243004.3604,295307.3827
70,class1,wind-ons,37348.14755,65506.42289,88119.62477,130881.215,289777.2753
70,class10,wind-ons,120199.1463,195614.6306,262537.8956,326314.7476,391389.115
70,class2,wind-ons,23852.42117,65638.29871,184675.002,263018.7876,335487.3005
70,class3,wind-ons,38419.01391,90498.90913,219972.3622,295198.2432,416544.8071
70,class4,wind-ons,28416.36677,85483.07179,142304.7659,254753.1802,341028.3476
70,class5,wind-ons,68917.14252,172740.4795,263310.0936,312684.7032,384577.7604
70,class6,wind-ons,31096.2686,84001.35885,198015.288,296689.076,366880.2765
70,class7,wind-ons,103421.2241,198933.3057,287852.9496,340001.2122,385400.2998
70,class8,wind-ons,141362.7724,220095.8046,287456.0993,337633.1125,388329.5907
70,class9,wind-ons,121964.1365,191883.8895,246420.1962,310220.7532,366629.92
71,class1,wind-ons,20608.29014,34780.88883,63057.37876,128694.0664,302100.987
71,class10,wind-ons,150913.1883,256324.1953,332251.8652,372235.2945,405413.1901
71,class2,wind-ons,20198.09674,63182.66108,102101.1695,166377.4593,421131.6209
71,class3,wind-ons,27071.27298,83512.80978,149078.752,233890.4393,456116.7808
71,class4,wind-ons,33668.33762,111803.0838,278211.5324,421374.5419,493027.1943
71,class5,wind-ons,50650.34551,210792.0005,323877.3912,425325.8257,482945.7742
71,class6,wind-ons,109274.9493,210769.7564,317615.365,404526.8985,495994.718
71,class7,wind-ons,126528.764,199685.2476,296708.9612,370600.4216,488740.8786
71,class8,wind-ons,119063.3965,191785.7414,267088.5352,355305.1731,517204.4455
71,class9,wind-ons,89925.68999,153350.1508,231499.4797,347613.549,542984.1056
72,class1,wind-ons,49489.24059,49489.24059,49489.24059,49489.24059,88120.04023
72,class10,wind-ons,51996.80799,76717.48769,112036.9971,156250.9598,261504.3772
72,class2,wind-ons,89320.92439,94547.37334,0,0,0
72,class3,wind-ons,301657.6582,0,0,0,0
72,class4,wind-ons,46299.28016,49489.24059,125893.2337,253664.2332,301657.6582
72,class5,wind-ons,42205.7547,95518.25978,124579.959,200516.9403,276638.6879
72,class6,wind-ons,74886.04437,132823.9595,176805.3402,201006.1433,270402.42
72,class7,wind-ons,71587.87941,116303.3299,173581.0128,208620.0612,266969.9431
72,class8,wind-ons,63168.21653,138176.5914,184628.8876,254018.5771,301584.0692
72,class9,wind-ons,62462.82523,130400.9827,207984.2987,299765.6823,301657.6582
73,class1,wind-ons,26726.291,32437.21794,46649.90689,73424.78554,174073.1451
73,class10,wind-ons,198951.1622,0,0,0,0
73,class2,wind-ons,30613.07764,46055.98634,76878.57945,124780.2555,278025.7081
73,class3,wind-ons,25714.62336,65481.20669,115613.846,196315.2726,272785.0169
73,class4,wind-ons,37703.23352,73895.0994,119282.0521,165621.8455,208854.3518
73,class5,wind-ons,62076.83803,119141.8297,164280.7789,210585.3027,257880.5928
73,class6,wind-ons,59312.0387,106970.9809,149024.8299,201500.2976,245667.8931
73,class7,wind-ons,101366.9225,146305.1937,185614.3445,209056.0891,236912.6529
73,class8,wind-ons,123715.756,160201.3405,192064.0203,201823.4343,228537.5165
73,class9,wind-ons,155359.509,155359.509,177252.8682,196558.1323,228684.3367
74,class1,wind-ons,34531.708,71798.11327,131839.5929,224962.2045,374633.7302
74,class10,wind-ons,58149.40199,197691.5317,270949.6975,302282.0647,413019.669
74,class2,wind-ons,20221.68037,33823.35695,83587.11684,211542.8377,346312.6751
74,class3,wind-ons,74565.84541,164364.6844,249345.052,327014.001,395566.36
74,class4,wind-ons,67173.47513,179086.0329,258458.3376,329673.4995,430850.267
74,class5,wind-ons,86313.12546,171511.9795,258207.9863,321735.9959,401151.0569
74,class6,wind-ons,99442.91744,167362.539,265319.8767,337096.2636,424013.8765
74,class7,wind-ons,65809.47611,163334.9631,236831.5555,327495.6622,442437.9519
74,class8,wind-ons,72065.74405,195456.0739,271074.4629,346319.913,440108.6886
74,class9,wind-ons,64579.52076,192330.8455,277538.9461,373088.7097,446800.0056
75,class10,wind-ons,208795.6048,350067.3651,429181.6268,491094.7335,566398.2186
75,class5,wind-ons,112569.9381,122528.0175,122528.0175,0,0
75,class6,wind-ons,78725.96435,204980.1163,388790.1818,508960.075,511306.3583
75,class7,wind-ons,139208.8017,329313.0846,434503.9928,516311.6359,569385.3109
75,class8,wind-ons,200430.8345,357038.7522,454172.5726,507316.4014,562792.8364
75,class9,wind-ons,320406.0118,376025.2766,428726.6185,497533.1433,567850.7969
76,class10,wind-ons,74660.64381,440640.1338,534784.6798,599493.8185,661354.2094
76,class6,wind-ons,19572.51179,47824.07522,71849.59886,118610.0332,193461.5849
76,class7,wind-ons,95553.62678,171074.5091,272104.4599,479814.971,572270.0242
76,class8,wind-ons,121388.9591,449795.273,536624.0288,597679.2795,677444.4843
76,class9,wind-ons,27233.3319,438534.2386,500485.9156,575849.6076,644958.7916
77,class10,wind-ons,113512.9204,520228.2515,595464.1726,665460.6195,723065.5974
77,class6,wind-ons,23413.85765,29982.67999,36788.69327,36788.69327,46886.29394
77,class7,wind-ons,26166.62454,56135.49269,105301.1317,501721.0648,651031.5988
77,class8,wind-ons,73786.20692,474591.9227,592659.8121,655731.8077,700873.9462
77,class9,wind-ons,134237.2072,470506.236,580387.9975,657140.2829,711472.7413
78,class1,wind-ons,52381.32969,83974.85792,101227.3222,116195.0737,134914.6125
78,class10,wind-ons,59854.79738,186762.8853,286305.2941,363783.3673,539032.0594
78,class2,wind-ons,99612.44659,0,0,0,0
78,class3,wind-ons,46541.48311,52965.31435,116195.0737,117208.1689,165049.2213
78,class4,wind-ons,51369.07079,0,0,0,0
78,class5,wind-ons,30897.4482,54040.93869,109774.2434,221250.9572,336899.8694
78,class6,wind-ons,32542.62908,88860.55275,159421.7971,230116.8941,355394.6141
78,class7,wind-ons,59343.9791,174056.9357,262141.7732,318774.2205,416546.6035
78,class8,wind-ons,148090.3088,250019.7694,331381.524,394947.1051,455927.9788
78,class9,wind-ons,179466.7711,276390.8843,352576.3565,425463.1764,568966.1976
79,class1,wind-ons,45094.56338,63269.81976,114353.0847,153282.4749,194516.6423
79,class10,wind-ons,63246.38417,110505.84,154967.8914,288889.2542,320416.1552
79,class2,wind-ons,193390.6779,241151.4761,0,0,0
79,class4,wind-ons,87695.91075,182354.5133,214632.6149,295267.0161,0
79,class5,wind-ons,20600.42312,106181.3157,215394.5505,263836.0013,296212.889
79,class6,wind-ons,108540.9797,184192.2566,220890.7337,229986.6721,294299.1727
79,class7,wind-ons,12884.12741,58719.19664,95474.91398,209407.5459,291252.5042
79,class8,wind-ons,63843.74064,151578.5747,200955.4603,247515.9929,295708.7187
79,class9,wind-ons,49064.18853,150322.0791,201264.4389,248862.045,320416.1552
80,class1,wind-ons,21176.69766,23322.23121,23322.23121,115107.6578,136876.8697
80,class10,wind-ons,31396.42172,108783.2814,169810.3274,229316.0517,288605.336
80,class2,wind-ons,56787.37187,0,0,0,0
80,class3,wind-ons,21176.69766,23322.23121,56787.37187,161435.64,0
80,class4,wind-ons,21176.69766,58454.9414,80770.16125,0,0
80,class5,wind-ons,33070.43748,67476.44066,106550.9765,177101.6261,242838.0613
80,class6,wind-ons,28874.98369,71859.03132,97144.55065,184616.6417,316120.5881
80,class7,wind-ons,42548.65592,79928.84724,154843.7841,225458.1227,327372.2162
80,class8,wind-ons,60624.15712,94016.60628,201744.2274,284115.7046,338988.06
80,class9,wind-ons,37719.89836,106159.6612,222602.1019,283483.5871,352650.8389
81,class1,wind-ons,12019.70532,12019.70532,14607.24764,16602.34001,44266.95567
81,class10,wind-ons,98455.31694,216894.1311,310755.6283,361326.2489,409733.2182
81,class2,wind-ons,12019.70532,45900.29901,0,0,0
81,class3,wind-ons,16602.34001,23255.04392,40902.86187,0,0
81,class4,wind-ons,14607.24764,0,0,0,0
81,class5,wind-ons,14703.0332,23235.66081,28509.37909,50359.40682,88008.66123
81,class6,wind-ons,14300.35259,22897.03215,34954.25068,59038.33262,128034.9618
81,class7,wind-ons,23828.04156,62205.95782,82960.68773,100110.109,150166.4946
81,class8,wind-ons,30742.88301,112304.735,178120.0436,232662.0428,403686.3324
81,class9,wind-ons,30692.39019,87551.90797,150467.9379,208221.1369,398999.3184
82,class10,wind-ons,23114.01933,73830.52196,80570.24545,112525.7251,151637.0382
82,class5,wind-ons,25867.86717,25867.86717,0,0,0
82,class6,wind-ons,18702.53025,57185.68038,189021.9858,266499.248,321276.1448
82,class7,wind-ons,19468.72183,39274.9387,135373.5248,182601.0076,243203.2339
82,class8,wind-ons,22766.45467,34897.42519,64006.92453,67418.9767,139682.3666
82,class9,wind-ons,18878.74996,97045.27778,111866.6981,123503.7713,186512.7057
83,class10,wind-ons,50517.34652,112410.5371,0,0,0
83,class6,wind-ons,10772.63502,58833.21799,73340.5336,236460.6273,276412.5635
83,class7,wind-ons,39765.05329,199366.9576,214860.9905,244015.0617,262441.7585
83,class8,wind-ons,10664.51421,112410.5371,164774.1334,202659.0909,218826.2782
83,class9,wind-ons,15709.09608,20461.12287,25749.7864,112410.5371,112410.5371
84,class1,wind-ons,28591.7494,28591.7494,0,0,0
84,class10,wind-ons,40236.7277,61076.68937,64869.80967,121684.4631,151245.4815
84,class4,wind-ons,36156.7606,0,0,0,0
84,class5,wind-ons,14093.97592,32283.71692,38487.06051,61480.85469,105929.1232
84,class6,wind-ons,34429.56099,64294.44679,107773.4096,257860.1448,319307.4901
84,class7,wind-ons,60641.48618,102114.5841,133452.4359,184505.8417,256420.6127
84,class8,wind-ons,57966.92856,97769.69898,145719.6853,198176.9121,252228.9901
84,class9,wind-ons,39933.39895,71052.79248,95207.59031,133520.8119,173499.6895
85,class4,wind-ons,37202.68481,187408.0218,297170.3045,335975.6205,0
85,class5,wind-ons,55033.33983,294094.3944,397698.3848,463229.59,506980.7663
85,class6,wind-ons,57421.75178,258446.2584,355325.23,429824.305,480285.0813
85,class7,wind-ons,40763.53404,205403.5797,289893.5161,330928.2464,367471.0388
85,class8,wind-ons,49501.89661,160619.3752,217404.2468,261136.657,304680.682
85,class9,wind-ons,28246.83908,124198.9353,169369.8678,201778.3987,231290.6444
86,class4,wind-ons,99033.92892,268207.89,281133.0499,332949.4816,391453.2511
86,class5,wind-ons,40030.48215,137130.5533,292444.5558,377880.3053,456709.2908
86,class6,wind-ons,72228.74863,237719.3527,329554.5082,396217.8068,447261.2675
