# File: NREL_ATB_capital_2017.csv
# Title: Technology overnight capital cost assumptions by year from NREL 2017 ATB
# Units: $2015/kW
# Source: NREL 2017 Annual Technology Baseline for 2015-2016 (https://data.nrel.gov/files/71/2017-ATB-data.xlsm)
# Comments: tech_type corresponds to tab within the ATB workbooks; tech_detail corresponds to the more detailed technologies within those tabs
# Users can specify how ATB technologies are mapped to GCAM technologies in energy/mappings/atb_gcam_mapping.csv
# Column types: ccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
tech_type,tech_detail,input,case,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Land-Based Wind,Class 6,capital,adv tech,1608,1525,1514.020707,1497.080086,1474.520838,1446.527936,1438.217775,1426.024033,1409.903348,1389.988902,1366.413877,1339.311452,1308.81481,1275.05713,1238.171595,1198.291385,1210.073313,1220.502052,1229.602574,1237.399851,1243.918853,1249.184552,1253.221919,1256.055927,1257.711546,1258.213748,1257.587504,1255.857786,1253.049565,1249.187812,1244.2975,1238.403599,1231.531081,1223.704917,1214.95008,1205.291539
Land-Based Wind,Class 6,capital,central,1608,1567,1562.972224,1557.681865,1550.729847,1542.147926,1540.115195,1536.708046,1531.952161,1525.873219,1518.496902,1509.848888,1499.95486,1488.840496,1476.531478,1463.053485,1470.500901,1477.201443,1483.165918,1488.405134,1492.929899,1496.751019,1499.879301,1502.325553,1504.100583,1505.215197,1505.680203,1505.506409,1504.70462,1503.285646,1501.260292,1498.639367,1495.433678,1491.654031,1487.311235,1482.416096
Land-Based Wind,Class 6,capital,low tech,1608,1608,1607.789241,1607.789241,1607.789241,1607.789241,1607.789241,1607.789241,1607.789241,1607.789241,1607.789241,1607.789241,1607.789241,1607.789241,1607.789241,1607.789241,1607.789241,1607.789241,1607.789241,1607.789241,1607.789241,1607.789241,1607.789241,1607.789241,1607.789241,1607.789241,1607.789241,1607.789241,1607.789241,1607.789241,1607.789241,1607.789241,1607.789241,1607.789241,1607.789241,1607.789241
Land-Based Wind,Class 7,capital,adv tech,1643,1573,1573.590497,1567.312364,1554.051531,1534.037877,1533.571333,1528.24283,1518.034014,1503.110399,1483.637499,1459.780828,1431.705902,1399.578233,1363.563337,1323.826727,1339.604552,1353.700665,1366.1461,1376.971892,1386.209073,1393.888678,1400.04174,1404.699295,1407.892375,1409.652015,1410.009249,1408.99511,1406.640632,1402.97685,1398.034797,1391.845507,1384.440014,1375.849353,1366.104556,1355.236658
Land-Based Wind,Class 7,capital,central,1643,1608,1611.609354,1612.742854,1611.811281,1608.854103,1612.321861,1614.081525,1614.165011,1612.604232,1609.431104,1604.677542,1598.375461,1590.556775,1581.253399,1570.497249,1581.550738,1591.676028,1600.886552,1609.195741,1616.617025,1623.163835,1628.849603,1633.68776,1637.691737,1640.874965,1643.250874,1644.832897,1645.634463,1645.669005,1644.949953,1643.490738,1641.304791,1638.405543,1634.806426,1630.520871
Land-Based Wind,Class 7,capital,low tech,1643,1643,1642.93126,1642.93126,1642.93126,1642.93126,1642.93126,1642.93126,1642.93126,1642.93126,1642.93126,1642.93126,1642.93126,1642.93126,1642.93126,1642.93126,1642.93126,1642.93126,1642.93126,1642.93126,1642.93126,1642.93126,1642.93126,1642.93126,1642.93126,1642.93126,1642.93126,1642.93126,1642.93126,1642.93126,1642.93126,1642.93126,1642.93126,1642.93126,1642.93126,1642.93126
Land-Based Wind,Class 8,capital,adv tech,1672,1609,1617.834896,1618.081548,1610.480185,1595.289174,1599.625695,1598.480094,1591.849398,1579.919632,1562.876822,1540.906993,1514.19617,1482.930379,1447.295644,1407.477991,1425.758381,1442.148657,1456.683698,1469.398385,1480.327596,1489.506213,1496.969114,1502.75118,1506.88729,1509.412323,1510.36116,1509.768681,1507.669764,1504.099291,1499.092139,1492.683191,1484.907324,1475.799419,1465.394355,1453.727013
Land-Based Wind,Class 8,capital,central,1672,1642,1649.271756,1654.359131,1657.125524,1657.615294,1664.474363,1669.413666,1672.469074,1673.676457,1673.071683,1670.690624,1666.569149,1660.743128,1653.24843,1644.120926,1657.42073,1669.677311,1680.905765,1691.121188,1700.338675,1708.573321,1715.840223,1722.154475,1727.531172,1731.985412,1735.532288,1738.186896,1739.964332,1740.879692,1740.94807,1740.184563,1738.604265,1736.222273,1733.053681,1729.113585
Land-Based Wind,Class 8,capital,low tech,1672,1672,1672.396398,1672.396398,1672.396398,1672.396398,1672.396398,1672.396398,1672.396398,1672.396398,1672.396398,1672.396398,1672.396398,1672.396398,1672.396398,1672.396398,1672.396398,1672.396398,1672.396398,1672.396398,1672.396398,1672.396398,1672.396398,1672.396398,1672.396398,1672.396398,1672.396398,1672.396398,1672.396398,1672.396398,1672.396398,1672.396398,1672.396398,1672.396398,1672.396398,1672.396398
Land-Based Wind,Class 9,capital,adv tech,1677,1646,1683.536324,1709.508453,1724.647744,1729.31083,1752.53911,1768.139605,1776.168869,1776.883676,1770.540804,1757.397028,1737.709125,1711.733869,1679.728038,1641.948407,1669.295702,1694.034018,1716.211503,1735.8763,1753.076557,1767.860417,1780.276026,1790.371531,1798.195077,1803.794808,1807.218871,1808.515411,1807.732573,1804.918504,1800.121348,1793.389251,1784.770358,1774.312815,1762.064768,1748.074362
Land-Based Wind,Class 9,capital,central,1677,1664,1687.513181,1707.870429,1725.023962,1739.035005,1758.911292,1776.137673,1790.763659,1802.838764,1812.412498,1819.534375,1824.253907,1826.620605,1826.683982,1824.493551,1846.096984,1866.260427,1885.004718,1902.350693,1918.319189,1932.931042,1946.207089,1958.168168,1968.835113,1978.228764,1986.369955,1993.279524,1998.978307,2003.487142,2006.826865,2009.018312,2010.08232,2010.039727,2008.911368,2006.718081
Land-Based Wind,Class 9,capital,low tech,1677,1677,1677.468073,1677.468073,1677.468073,1677.468073,1677.468073,1677.468073,1677.468073,1677.468073,1677.468073,1677.468073,1677.468073,1677.468073,1677.468073,1677.468073,1677.468073,1677.468073,1677.468073,1677.468073,1677.468073,1677.468073,1677.468073,1677.468073,1677.468073,1677.468073,1677.468073,1677.468073,1677.468073,1677.468073,1677.468073,1677.468073,1677.468073,1677.468073,1677.468073,1677.468073
Land-Based Wind,Class 10,capital,adv tech,1677,1668,1724.121884,1767.282584,1797.629132,1815.58339,1851.432884,1878.230084,1896.071282,1905.260219,1906.100635,1898.896269,1883.950862,1861.568154,1832.051884,1795.705793,1829.086798,1859.381647,1886.64729,1910.940678,1932.318763,1950.838496,1966.556828,1979.53071,1989.817095,1997.472932,2002.555173,2005.12077,2005.226674,2002.929836,1998.287206,1991.355738,1982.19238,1970.854086,1957.397806,1941.880492
Land-Based Wind,Class 10,capital,central,1677,1675,1709.705266,1740.255411,1767.015884,1790.05911,1818.62212,1844.050558,1866.402992,1885.737991,1902.114122,1915.589954,1926.224054,1934.074991,1939.201331,1941.661644,1968.796329,1994.227652,2017.980261,2040.078804,2060.547928,2079.412281,2096.696511,2112.425266,2126.623193,2139.31494,2150.525154,2160.278484,2168.599577,2175.513081,2181.043644,2185.215912,2188.054535,2189.58416,2189.829434,2188.815005
Land-Based Wind,Class 10,capital,low tech,1677,1677,1677.471768,1677.471768,1677.471768,1677.471768,1677.471768,1677.471768,1677.471768,1677.471768,1677.471768,1677.471768,1677.471768,1677.471768,1677.471768,1677.471768,1677.471768,1677.471768,1677.471768,1677.471768,1677.471768,1677.471768,1677.471768,1677.471768,1677.471768,1677.471768,1677.471768,1677.471768,1677.471768,1677.471768,1677.471768,1677.471768,1677.471768,1677.471768,1677.471768,1677.471768
Solar - Utility PV,Utility PV - Class 10,capital,adv tech,1988,1494,1172.113305,1040.464482,944.1593022,899.3166268,875.5759645,851.8353022,828.0946399,804.3539776,780.6133153,756.872653,733.1319907,709.3913285,685.6506662,661.9100039,648.6619788,635.4139538,622.1659287,608.9179037,595.6698786,582.4218536,569.1738285,555.9258034,542.6777784,529.4297533,516.2582523,503.0867512,489.9152501,476.743749,463.5722479,450.4007469,437.2292458,424.0577447,410.8862436,397.7147425
Solar - Utility PV,Utility PV - Class 10,capital,central,1988,1494,1203.621761,1133.419185,1093.303427,1032.980764,1020.613764,1008.246764,995.8797638,983.5127639,971.145764,958.778764,946.4117641,934.0447642,921.6777642,909.3107643,899.2073113,889.1038584,879.0004055,868.8969525,858.7934996,848.6900467,838.5865937,828.4831408,818.3796879,808.2762349,799.070587,789.8649391,780.6592912,771.4536433,762.2479954,753.0423474,743.8366995,734.6310516,725.4254037,716.2197558
Solar - Utility PV,Utility PV - Class 10,capital,low tech,1988,1494,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067
Solar - Utility PV,Utility PV - Class 9,capital,adv tech,1988,1494,1172.113305,1040.464482,944.1593022,899.3166268,875.5759645,851.8353022,828.0946399,804.3539776,780.6133153,756.872653,733.1319907,709.3913285,685.6506662,661.9100039,648.6619788,635.4139538,622.1659287,608.9179037,595.6698786,582.4218536,569.1738285,555.9258034,542.6777784,529.4297533,516.2582523,503.0867512,489.9152501,476.743749,463.5722479,450.4007469,437.2292458,424.0577447,410.8862436,397.7147425
Solar - Utility PV,Utility PV - Class 9,capital,central,1988,1494,1203.621761,1133.419185,1093.303427,1032.980764,1020.613764,1008.246764,995.8797638,983.5127639,971.145764,958.778764,946.4117641,934.0447642,921.6777642,909.3107643,899.2073113,889.1038584,879.0004055,868.8969525,858.7934996,848.6900467,838.5865937,828.4831408,818.3796879,808.2762349,799.070587,789.8649391,780.6592912,771.4536433,762.2479954,753.0423474,743.8366995,734.6310516,725.4254037,716.2197558
Solar - Utility PV,Utility PV - Class 9,capital,low tech,1988,1494,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067
Solar - Utility PV,Utility PV - Class 8,capital,adv tech,1988,1494,1172.113305,1040.464482,944.1593022,899.3166268,875.5759645,851.8353022,828.0946399,804.3539776,780.6133153,756.872653,733.1319907,709.3913285,685.6506662,661.9100039,648.6619788,635.4139538,622.1659287,608.9179037,595.6698786,582.4218536,569.1738285,555.9258034,542.6777784,529.4297533,516.2582523,503.0867512,489.9152501,476.743749,463.5722479,450.4007469,437.2292458,424.0577447,410.8862436,397.7147425
Solar - Utility PV,Utility PV - Class 8,capital,central,1988,1494,1203.621761,1133.419185,1093.303427,1032.980764,1020.613764,1008.246764,995.8797638,983.5127639,971.145764,958.778764,946.4117641,934.0447642,921.6777642,909.3107643,899.2073113,889.1038584,879.0004055,868.8969525,858.7934996,848.6900467,838.5865937,828.4831408,818.3796879,808.2762349,799.070587,789.8649391,780.6592912,771.4536433,762.2479954,753.0423474,743.8366995,734.6310516,725.4254037,716.2197558
Solar - Utility PV,Utility PV - Class 8,capital,low tech,1988,1494,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067
Solar - Utility PV,Utility PV - Class 7,capital,adv tech,1988,1494,1172.113305,1040.464482,944.1593022,899.3166268,875.5759645,851.8353022,828.0946399,804.3539776,780.6133153,756.872653,733.1319907,709.3913285,685.6506662,661.9100039,648.6619788,635.4139538,622.1659287,608.9179037,595.6698786,582.4218536,569.1738285,555.9258034,542.6777784,529.4297533,516.2582523,503.0867512,489.9152501,476.743749,463.5722479,450.4007469,437.2292458,424.0577447,410.8862436,397.7147425
Solar - Utility PV,Utility PV - Class 7,capital,central,1988,1494,1203.621761,1133.419185,1093.303427,1032.980764,1020.613764,1008.246764,995.8797638,983.5127639,971.145764,958.778764,946.4117641,934.0447642,921.6777642,909.3107643,899.2073113,889.1038584,879.0004055,868.8969525,858.7934996,848.6900467,838.5865937,828.4831408,818.3796879,808.2762349,799.070587,789.8649391,780.6592912,771.4536433,762.2479954,753.0423474,743.8366995,734.6310516,725.4254037,716.2197558
Solar - Utility PV,Utility PV - Class 7,capital,low tech,1988,1494,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067
Solar - Utility PV,Utility PV - Class 6,capital,adv tech,1988,1494,1172.113305,1040.464482,944.1593022,899.3166268,875.5759645,851.8353022,828.0946399,804.3539776,780.6133153,756.872653,733.1319907,709.3913285,685.6506662,661.9100039,648.6619788,635.4139538,622.1659287,608.9179037,595.6698786,582.4218536,569.1738285,555.9258034,542.6777784,529.4297533,516.2582523,503.0867512,489.9152501,476.743749,463.5722479,450.4007469,437.2292458,424.0577447,410.8862436,397.7147425
Solar - Utility PV,Utility PV - Class 6,capital,central,1988,1494,1203.621761,1133.419185,1093.303427,1032.980764,1020.613764,1008.246764,995.8797638,983.5127639,971.145764,958.778764,946.4117641,934.0447642,921.6777642,909.3107643,899.2073113,889.1038584,879.0004055,868.8969525,858.7934996,848.6900467,838.5865937,828.4831408,818.3796879,808.2762349,799.070587,789.8649391,780.6592912,771.4536433,762.2479954,753.0423474,743.8366995,734.6310516,725.4254037,716.2197558
Solar - Utility PV,Utility PV - Class 6,capital,low tech,1988,1494,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067
Solar - Utility PV,Utility PV - Class 5,capital,adv tech,1988,1494,1172.113305,1040.464482,944.1593022,899.3166268,875.5759645,851.8353022,828.0946399,804.3539776,780.6133153,756.872653,733.1319907,709.3913285,685.6506662,661.9100039,648.6619788,635.4139538,622.1659287,608.9179037,595.6698786,582.4218536,569.1738285,555.9258034,542.6777784,529.4297533,516.2582523,503.0867512,489.9152501,476.743749,463.5722479,450.4007469,437.2292458,424.0577447,410.8862436,397.7147425
Solar - Utility PV,Utility PV - Class 5,capital,central,1988,1494,1203.621761,1133.419185,1093.303427,1032.980764,1020.613764,1008.246764,995.8797638,983.5127639,971.145764,958.778764,946.4117641,934.0447642,921.6777642,909.3107643,899.2073113,889.1038584,879.0004055,868.8969525,858.7934996,848.6900467,838.5865937,828.4831408,818.3796879,808.2762349,799.070587,789.8649391,780.6592912,771.4536433,762.2479954,753.0423474,743.8366995,734.6310516,725.4254037,716.2197558
Solar - Utility PV,Utility PV - Class 5,capital,low tech,1988,1494,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067
Solar - Utility PV,Utility PV - Class 4,capital,adv tech,1988,1494,1172.113305,1040.464482,944.1593022,899.3166268,875.5759645,851.8353022,828.0946399,804.3539776,780.6133153,756.872653,733.1319907,709.3913285,685.6506662,661.9100039,648.6619788,635.4139538,622.1659287,608.9179037,595.6698786,582.4218536,569.1738285,555.9258034,542.6777784,529.4297533,516.2582523,503.0867512,489.9152501,476.743749,463.5722479,450.4007469,437.2292458,424.0577447,410.8862436,397.7147425
Solar - Utility PV,Utility PV - Class 4,capital,central,1988,1494,1203.621761,1133.419185,1093.303427,1032.980764,1020.613764,1008.246764,995.8797638,983.5127639,971.145764,958.778764,946.4117641,934.0447642,921.6777642,909.3107643,899.2073113,889.1038584,879.0004055,868.8969525,858.7934996,848.6900467,838.5865937,828.4831408,818.3796879,808.2762349,799.070587,789.8649391,780.6592912,771.4536433,762.2479954,753.0423474,743.8366995,734.6310516,725.4254037,716.2197558
Solar - Utility PV,Utility PV - Class 4,capital,low tech,1988,1494,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067
Solar - Utility PV,Utility PV - Class 3,capital,adv tech,1988,1494,1172.113305,1040.464482,944.1593022,899.3166268,875.5759645,851.8353022,828.0946399,804.3539776,780.6133153,756.872653,733.1319907,709.3913285,685.6506662,661.9100039,648.6619788,635.4139538,622.1659287,608.9179037,595.6698786,582.4218536,569.1738285,555.9258034,542.6777784,529.4297533,516.2582523,503.0867512,489.9152501,476.743749,463.5722479,450.4007469,437.2292458,424.0577447,410.8862436,397.7147425
Solar - Utility PV,Utility PV - Class 3,capital,central,1988,1494,1203.621761,1133.419185,1093.303427,1032.980764,1020.613764,1008.246764,995.8797638,983.5127639,971.145764,958.778764,946.4117641,934.0447642,921.6777642,909.3107643,899.2073113,889.1038584,879.0004055,868.8969525,858.7934996,848.6900467,838.5865937,828.4831408,818.3796879,808.2762349,799.070587,789.8649391,780.6592912,771.4536433,762.2479954,753.0423474,743.8366995,734.6310516,725.4254037,716.2197558
Solar - Utility PV,Utility PV - Class 3,capital,low tech,1988,1494,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067
Solar - Utility PV,Utility PV - Class 2,capital,adv tech,1988,1494,1172.113305,1040.464482,944.1593022,899.3166268,875.5759645,851.8353022,828.0946399,804.3539776,780.6133153,756.872653,733.1319907,709.3913285,685.6506662,661.9100039,648.6619788,635.4139538,622.1659287,608.9179037,595.6698786,582.4218536,569.1738285,555.9258034,542.6777784,529.4297533,516.2582523,503.0867512,489.9152501,476.743749,463.5722479,450.4007469,437.2292458,424.0577447,410.8862436,397.7147425
Solar - Utility PV,Utility PV - Class 2,capital,central,1988,1494,1203.621761,1133.419185,1093.303427,1032.980764,1020.613764,1008.246764,995.8797638,983.5127639,971.145764,958.778764,946.4117641,934.0447642,921.6777642,909.3107643,899.2073113,889.1038584,879.0004055,868.8969525,858.7934996,848.6900467,838.5865937,828.4831408,818.3796879,808.2762349,799.070587,789.8649391,780.6592912,771.4536433,762.2479954,753.0423474,743.8366995,734.6310516,725.4254037,716.2197558
Solar - Utility PV,Utility PV - Class 2,capital,low tech,1988,1494,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067
Solar - Utility PV,Utility PV - Class 1,capital,adv tech,1988,1494,1172.113305,1040.464482,944.1593022,899.3166268,875.5759645,851.8353022,828.0946399,804.3539776,780.6133153,756.872653,733.1319907,709.3913285,685.6506662,661.9100039,648.6619788,635.4139538,622.1659287,608.9179037,595.6698786,582.4218536,569.1738285,555.9258034,542.6777784,529.4297533,516.2582523,503.0867512,489.9152501,476.743749,463.5722479,450.4007469,437.2292458,424.0577447,410.8862436,397.7147425
Solar - Utility PV,Utility PV - Class 1,capital,central,1988,1494,1203.621761,1133.419185,1093.303427,1032.980764,1020.613764,1008.246764,995.8797638,983.5127639,971.145764,958.778764,946.4117641,934.0447642,921.6777642,909.3107643,899.2073113,889.1038584,879.0004055,868.8969525,858.7934996,848.6900467,838.5865937,828.4831408,818.3796879,808.2762349,799.070587,789.8649391,780.6592912,771.4536433,762.2479954,753.0423474,743.8366995,734.6310516,725.4254037,716.2197558
Solar - Utility PV,Utility PV - Class 1,capital,low tech,1988,1494,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067,1493.910067
Solar - PV Dist. Comm,Commercial PV - Class 10,capital,adv tech,2433,2152,1616.55247,1488.408692,1374.100523,1262.931617,1122.648277,1100.70495,1078.761623,1056.818295,1034.874968,1012.931641,990.9883134,969.0449861,947.1016588,925.1583314,920.0185629,914.8787944,909.7390259,904.5992574,899.4594889,894.3197204,889.1799519,884.0401834,878.9004149,873.7606464,868.6208779,863.4811093,858.3413408,853.2015723,848.0618038,842.9220353,837.7822668,832.6424983,827.5027298,822.3629613
Solar - PV Dist. Comm,Commercial PV - Class 10,capital,central,2433,2152,2051.000946,1930.570845,1850.339329,1755.064404,1690.695946,1626.327488,1561.95903,1497.590572,1433.222114,1368.853655,1304.485197,1240.116739,1175.748281,1111.379823,1101.27637,1091.172917,1081.069464,1070.966011,1060.862558,1050.759105,1040.655652,1030.5522,1020.448747,1010.345294,1005.293567,1000.241841,995.1901142,990.1383878,985.0866613,980.0349348,974.9832084,969.9314819,964.8797554,959.828029
Solar - PV Dist. Comm,Commercial PV - Class 10,capital,low tech,2433,2152,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638
Solar - PV Dist. Comm,Commercial PV - Class 9,capital,adv tech,2433,2152,1616.55247,1488.408692,1374.100523,1262.931617,1122.648277,1100.70495,1078.761623,1056.818295,1034.874968,1012.931641,990.9883134,969.0449861,947.1016588,925.1583314,920.0185629,914.8787944,909.7390259,904.5992574,899.4594889,894.3197204,889.1799519,884.0401834,878.9004149,873.7606464,868.6208779,863.4811093,858.3413408,853.2015723,848.0618038,842.9220353,837.7822668,832.6424983,827.5027298,822.3629613
Solar - PV Dist. Comm,Commercial PV - Class 9,capital,central,2433,2152,2051.000946,1930.570845,1850.339329,1755.064404,1690.695946,1626.327488,1561.95903,1497.590572,1433.222114,1368.853655,1304.485197,1240.116739,1175.748281,1111.379823,1101.27637,1091.172917,1081.069464,1070.966011,1060.862558,1050.759105,1040.655652,1030.5522,1020.448747,1010.345294,1005.293567,1000.241841,995.1901142,990.1383878,985.0866613,980.0349348,974.9832084,969.9314819,964.8797554,959.828029
Solar - PV Dist. Comm,Commercial PV - Class 9,capital,low tech,2433,2152,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638
Solar - PV Dist. Comm,Commercial PV - Class 8,capital,adv tech,2433,2152,1616.55247,1488.408692,1374.100523,1262.931617,1122.648277,1100.70495,1078.761623,1056.818295,1034.874968,1012.931641,990.9883134,969.0449861,947.1016588,925.1583314,920.0185629,914.8787944,909.7390259,904.5992574,899.4594889,894.3197204,889.1799519,884.0401834,878.9004149,873.7606464,868.6208779,863.4811093,858.3413408,853.2015723,848.0618038,842.9220353,837.7822668,832.6424983,827.5027298,822.3629613
Solar - PV Dist. Comm,Commercial PV - Class 8,capital,central,2433,2152,2051.000946,1930.570845,1850.339329,1755.064404,1690.695946,1626.327488,1561.95903,1497.590572,1433.222114,1368.853655,1304.485197,1240.116739,1175.748281,1111.379823,1101.27637,1091.172917,1081.069464,1070.966011,1060.862558,1050.759105,1040.655652,1030.5522,1020.448747,1010.345294,1005.293567,1000.241841,995.1901142,990.1383878,985.0866613,980.0349348,974.9832084,969.9314819,964.8797554,959.828029
Solar - PV Dist. Comm,Commercial PV - Class 8,capital,low tech,2433,2152,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638
Solar - PV Dist. Comm,Commercial PV - Class 7,capital,adv tech,2433,2152,1616.55247,1488.408692,1374.100523,1262.931617,1122.648277,1100.70495,1078.761623,1056.818295,1034.874968,1012.931641,990.9883134,969.0449861,947.1016588,925.1583314,920.0185629,914.8787944,909.7390259,904.5992574,899.4594889,894.3197204,889.1799519,884.0401834,878.9004149,873.7606464,868.6208779,863.4811093,858.3413408,853.2015723,848.0618038,842.9220353,837.7822668,832.6424983,827.5027298,822.3629613
Solar - PV Dist. Comm,Commercial PV - Class 7,capital,central,2433,2152,2051.000946,1930.570845,1850.339329,1755.064404,1690.695946,1626.327488,1561.95903,1497.590572,1433.222114,1368.853655,1304.485197,1240.116739,1175.748281,1111.379823,1101.27637,1091.172917,1081.069464,1070.966011,1060.862558,1050.759105,1040.655652,1030.5522,1020.448747,1010.345294,1005.293567,1000.241841,995.1901142,990.1383878,985.0866613,980.0349348,974.9832084,969.9314819,964.8797554,959.828029
Solar - PV Dist. Comm,Commercial PV - Class 7,capital,low tech,2433,2152,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638,2152.09638
