# File: TZ_steel_production_costs.csv
# Title: Global Steel Production Costs
# Units: $/t
# Description: Plant-Wise Steel Production Costs (BF-BOF and EAF) Across Major Steel Producting Countries
# Source: Transition Zero Global Steel Cost Tracker
# Column types: cicccicc
# ----------
Plant_ID,Model_Year,Primary_Production_Route,Category,Component,Value,Unit,Country
SCN00075,2020,BF-BOF,Other,Overhead,56,$/t,China
SCN00075,2020,BF-BOF,Raw materials,Coke,109,$/t,China
SCN00075,2020,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00075,2020,BF-BOF,Raw materials,Iron ore,182,$/t,China
SCN00075,2020,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00075,2020,BF-BOF,Total,Total BF/BOF,483,$/t,China
SCN00075,2021,BF-BOF,Energy,Electricity,39,$/t,China
SCN00075,2021,BF-BOF,Energy,Fuel,9,$/t,China
SCN00075,2021,BF-BOF,Other,Labor,13,$/t,China
SCN00075,2021,BF-BOF,Other,Other costs,85,$/t,China
SCN00075,2021,BF-BOF,Other,Overhead,56,$/t,China
SCN00075,2021,BF-BOF,Raw materials,Coke,221,$/t,China
SCN00075,2021,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00075,2021,BF-BOF,Raw materials,Iron ore,283,$/t,China
SCN00075,2021,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00075,2021,BF-BOF,Total,Total BF/BOF,706,$/t,China
SCN00076,2015,BF-BOF,Energy,Electricity,33,$/t,China
SCN00076,2015,BF-BOF,Energy,Fuel,7,$/t,China
SCN00076,2015,BF-BOF,Other,Labor,13,$/t,China
SCN00076,2015,BF-BOF,Other,Other costs,85,$/t,China
SCN00076,2015,BF-BOF,Other,Overhead,56,$/t,China
SCN00076,2015,BF-BOF,Raw materials,Coke,110,$/t,China
SCN00076,2015,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00076,2015,BF-BOF,Raw materials,Iron ore,104,$/t,China
SCN00076,2015,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00076,2015,BF-BOF,Total,Total BF/BOF,408,$/t,China
SCN00076,2016,BF-BOF,Energy,Electricity,31,$/t,China
SCN00076,2016,BF-BOF,Energy,Fuel,6,$/t,China
SCN00076,2016,BF-BOF,Other,Labor,13,$/t,China
SCN00076,2016,BF-BOF,Other,Other costs,85,$/t,China
SCN00076,2016,BF-BOF,Other,Overhead,56,$/t,China
SCN00076,2016,BF-BOF,Raw materials,Coke,123,$/t,China
SCN00076,2016,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00076,2016,BF-BOF,Raw materials,Iron ore,108,$/t,China
SCN00076,2016,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00076,2016,BF-BOF,Total,Total BF/BOF,422,$/t,China
SCN00076,2017,BF-BOF,Energy,Electricity,35,$/t,China
SCN00076,2017,BF-BOF,Energy,Fuel,6,$/t,China
SCN00076,2017,BF-BOF,Other,Labor,13,$/t,China
SCN00076,2017,BF-BOF,Other,Other costs,85,$/t,China
SCN00076,2017,BF-BOF,Other,Overhead,56,$/t,China
SCN00076,2017,BF-BOF,Raw materials,Coke,166,$/t,China
SCN00076,2017,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00076,2017,BF-BOF,Raw materials,Iron ore,127,$/t,China
SCN00076,2017,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00076,2017,BF-BOF,Total,Total BF/BOF,488,$/t,China
SCN00076,2018,BF-BOF,Energy,Electricity,38,$/t,China
SCN00076,2018,BF-BOF,Energy,Fuel,8,$/t,China
SCN00076,2018,BF-BOF,Other,Labor,13,$/t,China
SCN00076,2018,BF-BOF,Other,Other costs,85,$/t,China
SCN00076,2018,BF-BOF,Other,Overhead,56,$/t,China
SCN00076,2018,BF-BOF,Raw materials,Coke,199,$/t,China
SCN00076,2018,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00076,2018,BF-BOF,Raw materials,Iron ore,125,$/t,China
SCN00076,2018,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00076,2018,BF-BOF,Total,Total BF/BOF,524,$/t,China
SCN00076,2019,BF-BOF,Energy,Electricity,37,$/t,China
SCN00076,2019,BF-BOF,Energy,Fuel,5,$/t,China
SCN00076,2019,BF-BOF,Other,Labor,13,$/t,China
SCN00076,2019,BF-BOF,Other,Other costs,85,$/t,China
SCN00076,2019,BF-BOF,Other,Overhead,56,$/t,China
SCN00076,2019,BF-BOF,Raw materials,Coke,145,$/t,China
SCN00076,2019,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00076,2019,BF-BOF,Raw materials,Iron ore,160,$/t,China
SCN00076,2019,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00076,2019,BF-BOF,Total,Total BF/BOF,501,$/t,China
SCN00076,2020,BF-BOF,Energy,Electricity,34,$/t,China
SCN00076,2020,BF-BOF,Energy,Fuel,4,$/t,China
SCN00076,2020,BF-BOF,Other,Labor,13,$/t,China
SCN00076,2020,BF-BOF,Other,Other costs,85,$/t,China
SCN00076,2020,BF-BOF,Other,Overhead,56,$/t,China
SCN00076,2020,BF-BOF,Raw materials,Coke,109,$/t,China
SCN00076,2020,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00076,2020,BF-BOF,Raw materials,Iron ore,182,$/t,China
SCN00076,2020,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00076,2020,BF-BOF,Total,Total BF/BOF,483,$/t,China
SCN00076,2021,BF-BOF,Energy,Electricity,39,$/t,China
SCN00076,2021,BF-BOF,Energy,Fuel,9,$/t,China
SCN00076,2021,BF-BOF,Other,Labor,13,$/t,China
SCN00076,2021,BF-BOF,Other,Other costs,85,$/t,China
SCN00076,2021,BF-BOF,Other,Overhead,56,$/t,China
SCN00076,2021,BF-BOF,Raw materials,Coke,221,$/t,China
SCN00076,2021,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00076,2021,BF-BOF,Raw materials,Iron ore,283,$/t,China
SCN00076,2021,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00076,2021,BF-BOF,Total,Total BF/BOF,706,$/t,China
SCN00077,2015,BF-BOF,Energy,Electricity,33,$/t,China
SCN00077,2015,BF-BOF,Energy,Fuel,7,$/t,China
SCN00077,2015,BF-BOF,Other,Labor,13,$/t,China
SCN00077,2015,BF-BOF,Other,Other costs,85,$/t,China
SCN00077,2015,BF-BOF,Other,Overhead,56,$/t,China
SCN00077,2015,BF-BOF,Raw materials,Coke,110,$/t,China
SCN00077,2015,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00077,2015,BF-BOF,Raw materials,Iron ore,90,$/t,China
SCN00077,2015,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00077,2015,BF-BOF,Total,Total BF/BOF,394,$/t,China
SCN00077,2016,BF-BOF,Energy,Electricity,31,$/t,China
SCN00077,2016,BF-BOF,Energy,Fuel,6,$/t,China
SCN00077,2016,BF-BOF,Other,Labor,13,$/t,China
SCN00077,2016,BF-BOF,Other,Other costs,85,$/t,China
SCN00077,2016,BF-BOF,Other,Overhead,56,$/t,China
SCN00077,2016,BF-BOF,Raw materials,Coke,123,$/t,China
SCN00077,2016,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00077,2016,BF-BOF,Raw materials,Iron ore,94,$/t,China
SCN00077,2016,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00077,2016,BF-BOF,Total,Total BF/BOF,408,$/t,China
SCN00077,2017,BF-BOF,Energy,Electricity,35,$/t,China
SCN00077,2017,BF-BOF,Energy,Fuel,6,$/t,China
SCN00077,2017,BF-BOF,Other,Labor,13,$/t,China
SCN00077,2017,BF-BOF,Other,Other costs,85,$/t,China
SCN00077,2017,BF-BOF,Other,Overhead,56,$/t,China
SCN00077,2017,BF-BOF,Raw materials,Coke,166,$/t,China
SCN00077,2017,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00077,2017,BF-BOF,Raw materials,Iron ore,112,$/t,China
SCN00077,2017,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00077,2017,BF-BOF,Total,Total BF/BOF,474,$/t,China
SCN00077,2018,BF-BOF,Energy,Electricity,38,$/t,China
SCN00077,2018,BF-BOF,Energy,Fuel,8,$/t,China
SCN00077,2018,BF-BOF,Other,Labor,13,$/t,China
SCN00077,2018,BF-BOF,Other,Other costs,85,$/t,China
SCN00077,2018,BF-BOF,Other,Overhead,56,$/t,China
SCN00077,2018,BF-BOF,Raw materials,Coke,199,$/t,China
SCN00077,2018,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00077,2018,BF-BOF,Raw materials,Iron ore,111,$/t,China
SCN00077,2018,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00077,2018,BF-BOF,Total,Total BF/BOF,510,$/t,China
SCN00077,2019,BF-BOF,Energy,Electricity,37,$/t,China
SCN00077,2019,BF-BOF,Energy,Fuel,5,$/t,China
SCN00077,2019,BF-BOF,Other,Labor,13,$/t,China
SCN00077,2019,BF-BOF,Other,Other costs,85,$/t,China
SCN00077,2019,BF-BOF,Other,Overhead,56,$/t,China
SCN00077,2019,BF-BOF,Raw materials,Coke,145,$/t,China
SCN00077,2019,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00077,2019,BF-BOF,Raw materials,Iron ore,146,$/t,China
SCN00077,2019,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00077,2019,BF-BOF,Total,Total BF/BOF,487,$/t,China
SCN00077,2020,BF-BOF,Energy,Electricity,34,$/t,China
SCN00077,2020,BF-BOF,Energy,Fuel,4,$/t,China
SCN00077,2020,BF-BOF,Other,Labor,13,$/t,China
SCN00077,2020,BF-BOF,Other,Other costs,85,$/t,China
SCN00077,2020,BF-BOF,Other,Overhead,56,$/t,China
SCN00077,2020,BF-BOF,Raw materials,Coke,109,$/t,China
SCN00077,2020,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00077,2020,BF-BOF,Raw materials,Iron ore,168,$/t,China
SCN00077,2020,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00077,2020,BF-BOF,Total,Total BF/BOF,469,$/t,China
SCN00077,2021,BF-BOF,Energy,Electricity,39,$/t,China
SCN00077,2021,BF-BOF,Energy,Fuel,9,$/t,China
SCN00077,2021,BF-BOF,Other,Labor,13,$/t,China
SCN00077,2021,BF-BOF,Other,Other costs,85,$/t,China
SCN00077,2021,BF-BOF,Other,Overhead,56,$/t,China
SCN00077,2021,BF-BOF,Raw materials,Coke,221,$/t,China
SCN00077,2021,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00077,2021,BF-BOF,Raw materials,Iron ore,269,$/t,China
SCN00077,2021,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00077,2021,BF-BOF,Total,Total BF/BOF,692,$/t,China
SCN00079,2015,BF-BOF,Energy,Electricity,33,$/t,China
SCN00079,2015,BF-BOF,Energy,Fuel,7,$/t,China
SCN00079,2015,BF-BOF,Other,Labor,13,$/t,China
SCN00079,2015,BF-BOF,Other,Other costs,85,$/t,China
SCN00079,2015,BF-BOF,Other,Overhead,56,$/t,China
SCN00079,2015,BF-BOF,Raw materials,Coke,110,$/t,China
SCN00079,2015,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00079,2015,BF-BOF,Raw materials,Iron ore,88,$/t,China
SCN00079,2015,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00079,2015,BF-BOF,Total,Total BF/BOF,391,$/t,China
SCN00079,2016,BF-BOF,Energy,Electricity,31,$/t,China
SCN00079,2016,BF-BOF,Energy,Fuel,6,$/t,China
SCN00079,2016,BF-BOF,Other,Labor,13,$/t,China
SCN00079,2016,BF-BOF,Other,Other costs,85,$/t,China
SCN00079,2016,BF-BOF,Other,Overhead,56,$/t,China
SCN00079,2016,BF-BOF,Raw materials,Coke,123,$/t,China
SCN00079,2016,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00079,2016,BF-BOF,Raw materials,Iron ore,91,$/t,China
SCN00079,2016,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00079,2016,BF-BOF,Total,Total BF/BOF,406,$/t,China
SCN00079,2017,BF-BOF,Energy,Electricity,35,$/t,China
SCN00079,2017,BF-BOF,Energy,Fuel,6,$/t,China
SCN00079,2017,BF-BOF,Other,Labor,13,$/t,China
SCN00079,2017,BF-BOF,Other,Other costs,85,$/t,China
SCN00079,2017,BF-BOF,Other,Overhead,56,$/t,China
SCN00079,2017,BF-BOF,Raw materials,Coke,166,$/t,China
SCN00079,2017,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00079,2017,BF-BOF,Raw materials,Iron ore,110,$/t,China
SCN00079,2017,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00079,2017,BF-BOF,Total,Total BF/BOF,471,$/t,China
SCN00079,2018,BF-BOF,Energy,Electricity,38,$/t,China
SCN00079,2018,BF-BOF,Energy,Fuel,8,$/t,China
SCN00079,2018,BF-BOF,Other,Labor,13,$/t,China
SCN00079,2018,BF-BOF,Other,Other costs,85,$/t,China
SCN00079,2018,BF-BOF,Other,Overhead,56,$/t,China
SCN00079,2018,BF-BOF,Raw materials,Coke,199,$/t,China
SCN00079,2018,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00079,2018,BF-BOF,Raw materials,Iron ore,109,$/t,China
SCN00079,2018,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00079,2018,BF-BOF,Total,Total BF/BOF,508,$/t,China
SCN00079,2019,BF-BOF,Energy,Electricity,37,$/t,China
SCN00079,2019,BF-BOF,Energy,Fuel,5,$/t,China
SCN00079,2019,BF-BOF,Other,Labor,13,$/t,China
SCN00079,2019,BF-BOF,Other,Other costs,85,$/t,China
SCN00079,2019,BF-BOF,Other,Overhead,56,$/t,China
SCN00079,2019,BF-BOF,Raw materials,Coke,145,$/t,China
SCN00079,2019,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00079,2019,BF-BOF,Raw materials,Iron ore,144,$/t,China
SCN00079,2019,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00079,2019,BF-BOF,Total,Total BF/BOF,485,$/t,China
SCN00079,2020,BF-BOF,Energy,Electricity,34,$/t,China
SCN00079,2020,BF-BOF,Energy,Fuel,4,$/t,China
SCN00079,2020,BF-BOF,Other,Labor,13,$/t,China
SCN00079,2020,BF-BOF,Other,Other costs,85,$/t,China
SCN00079,2020,BF-BOF,Other,Overhead,56,$/t,China
SCN00079,2020,BF-BOF,Raw materials,Coke,109,$/t,China
SCN00079,2020,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00079,2020,BF-BOF,Raw materials,Iron ore,165,$/t,China
SCN00079,2020,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00079,2020,BF-BOF,Total,Total BF/BOF,467,$/t,China
SCN00079,2021,BF-BOF,Energy,Electricity,39,$/t,China
SCN00079,2021,BF-BOF,Energy,Fuel,9,$/t,China
SCN00079,2021,BF-BOF,Other,Labor,13,$/t,China
SCN00079,2021,BF-BOF,Other,Other costs,85,$/t,China
SCN00079,2021,BF-BOF,Other,Overhead,56,$/t,China
SCN00079,2021,BF-BOF,Raw materials,Coke,221,$/t,China
SCN00079,2021,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00079,2021,BF-BOF,Raw materials,Iron ore,267,$/t,China
SCN00079,2021,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00079,2021,BF-BOF,Total,Total BF/BOF,690,$/t,China
SCN00080,2015,BF-BOF,Energy,Electricity,33,$/t,China
SCN00080,2015,BF-BOF,Energy,Fuel,7,$/t,China
SCN00080,2015,BF-BOF,Other,Labor,13,$/t,China
SCN00080,2015,BF-BOF,Other,Other costs,85,$/t,China
SCN00080,2015,BF-BOF,Other,Overhead,56,$/t,China
SCN00080,2015,BF-BOF,Raw materials,Coke,110,$/t,China
SCN00080,2015,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00080,2015,BF-BOF,Raw materials,Iron ore,88,$/t,China
SCN00080,2015,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00080,2015,BF-BOF,Total,Total BF/BOF,392,$/t,China
SCN00080,2016,BF-BOF,Energy,Electricity,31,$/t,China
SCN00080,2016,BF-BOF,Energy,Fuel,6,$/t,China
SCN00080,2016,BF-BOF,Other,Labor,13,$/t,China
SCN00080,2016,BF-BOF,Other,Other costs,85,$/t,China
SCN00080,2016,BF-BOF,Other,Overhead,56,$/t,China
SCN00080,2016,BF-BOF,Raw materials,Coke,123,$/t,China
SCN00080,2016,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00080,2016,BF-BOF,Raw materials,Iron ore,92,$/t,China
SCN00080,2016,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00080,2016,BF-BOF,Total,Total BF/BOF,406,$/t,China
SCN00080,2017,BF-BOF,Energy,Electricity,35,$/t,China
SCN00080,2017,BF-BOF,Energy,Fuel,6,$/t,China
SCN00080,2017,BF-BOF,Other,Labor,13,$/t,China
SCN00080,2017,BF-BOF,Other,Other costs,85,$/t,China
SCN00080,2017,BF-BOF,Other,Overhead,56,$/t,China
SCN00080,2017,BF-BOF,Raw materials,Coke,166,$/t,China
SCN00080,2017,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00080,2017,BF-BOF,Raw materials,Iron ore,111,$/t,China
SCN00080,2017,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00080,2017,BF-BOF,Total,Total BF/BOF,472,$/t,China
SCN00080,2018,BF-BOF,Energy,Electricity,38,$/t,China
SCN00080,2018,BF-BOF,Energy,Fuel,8,$/t,China
SCN00080,2018,BF-BOF,Other,Labor,13,$/t,China
SCN00080,2018,BF-BOF,Other,Other costs,85,$/t,China
SCN00080,2018,BF-BOF,Other,Overhead,56,$/t,China
SCN00080,2018,BF-BOF,Raw materials,Coke,199,$/t,China
SCN00080,2018,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00080,2018,BF-BOF,Raw materials,Iron ore,109,$/t,China
SCN00080,2018,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00080,2018,BF-BOF,Total,Total BF/BOF,508,$/t,China
SCN00080,2019,BF-BOF,Energy,Electricity,37,$/t,China
SCN00080,2019,BF-BOF,Energy,Fuel,5,$/t,China
SCN00080,2019,BF-BOF,Other,Labor,13,$/t,China
SCN00080,2019,BF-BOF,Other,Other costs,85,$/t,China
SCN00080,2019,BF-BOF,Other,Overhead,56,$/t,China
SCN00080,2019,BF-BOF,Raw materials,Coke,145,$/t,China
SCN00080,2019,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00080,2019,BF-BOF,Raw materials,Iron ore,144,$/t,China
SCN00080,2019,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00080,2019,BF-BOF,Total,Total BF/BOF,486,$/t,China
SCN00080,2020,BF-BOF,Energy,Electricity,34,$/t,China
SCN00080,2020,BF-BOF,Energy,Fuel,4,$/t,China
SCN00080,2020,BF-BOF,Other,Labor,13,$/t,China
SCN00080,2020,BF-BOF,Other,Other costs,85,$/t,China
SCN00080,2020,BF-BOF,Other,Overhead,56,$/t,China
SCN00080,2020,BF-BOF,Raw materials,Coke,109,$/t,China
SCN00080,2020,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00080,2020,BF-BOF,Raw materials,Iron ore,166,$/t,China
SCN00080,2020,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00080,2020,BF-BOF,Total,Total BF/BOF,468,$/t,China
SCN00080,2021,BF-BOF,Energy,Electricity,39,$/t,China
SCN00080,2021,BF-BOF,Energy,Fuel,9,$/t,China
SCN00080,2021,BF-BOF,Other,Labor,13,$/t,China
SCN00080,2021,BF-BOF,Other,Other costs,85,$/t,China
SCN00080,2021,BF-BOF,Other,Overhead,56,$/t,China
SCN00080,2021,BF-BOF,Raw materials,Coke,221,$/t,China
SCN00080,2021,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00080,2021,BF-BOF,Raw materials,Iron ore,268,$/t,China
SCN00080,2021,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00080,2021,BF-BOF,Total,Total BF/BOF,691,$/t,China
SCN00081,2015,BF-BOF,Energy,Electricity,33,$/t,China
SCN00081,2015,BF-BOF,Energy,Fuel,7,$/t,China
SCN00081,2015,BF-BOF,Other,Labor,13,$/t,China
SCN00081,2015,BF-BOF,Other,Other costs,85,$/t,China
SCN00081,2015,BF-BOF,Other,Overhead,56,$/t,China
SCN00081,2015,BF-BOF,Raw materials,Coke,110,$/t,China
SCN00081,2015,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00081,2015,BF-BOF,Raw materials,Iron ore,88,$/t,China
SCN00081,2015,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00081,2015,BF-BOF,Total,Total BF/BOF,391,$/t,China
SCN00081,2016,BF-BOF,Energy,Electricity,31,$/t,China
SCN00081,2016,BF-BOF,Energy,Fuel,6,$/t,China
SCN00081,2016,BF-BOF,Other,Labor,13,$/t,China
SCN00081,2016,BF-BOF,Other,Other costs,85,$/t,China
SCN00081,2016,BF-BOF,Other,Overhead,56,$/t,China
SCN00081,2016,BF-BOF,Raw materials,Coke,123,$/t,China
SCN00081,2016,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00081,2016,BF-BOF,Raw materials,Iron ore,91,$/t,China
SCN00081,2016,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00081,2016,BF-BOF,Total,Total BF/BOF,405,$/t,China
SCN00081,2017,BF-BOF,Energy,Electricity,35,$/t,China
SCN00081,2017,BF-BOF,Energy,Fuel,6,$/t,China
SCN00081,2017,BF-BOF,Other,Labor,13,$/t,China
SCN00081,2017,BF-BOF,Other,Other costs,85,$/t,China
SCN00081,2017,BF-BOF,Other,Overhead,56,$/t,China
SCN00081,2017,BF-BOF,Raw materials,Coke,166,$/t,China
SCN00081,2017,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00081,2017,BF-BOF,Raw materials,Iron ore,110,$/t,China
SCN00081,2017,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00081,2017,BF-BOF,Total,Total BF/BOF,471,$/t,China
SCN00081,2018,BF-BOF,Energy,Electricity,38,$/t,China
SCN00081,2018,BF-BOF,Energy,Fuel,8,$/t,China
SCN00081,2018,BF-BOF,Other,Labor,13,$/t,China
SCN00081,2018,BF-BOF,Other,Other costs,85,$/t,China
SCN00081,2018,BF-BOF,Other,Overhead,56,$/t,China
SCN00081,2018,BF-BOF,Raw materials,Coke,199,$/t,China
SCN00081,2018,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00081,2018,BF-BOF,Raw materials,Iron ore,109,$/t,China
SCN00081,2018,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00081,2018,BF-BOF,Total,Total BF/BOF,507,$/t,China
SCN00081,2019,BF-BOF,Energy,Electricity,37,$/t,China
SCN00081,2019,BF-BOF,Energy,Fuel,5,$/t,China
SCN00081,2019,BF-BOF,Other,Labor,13,$/t,China
SCN00081,2019,BF-BOF,Other,Other costs,85,$/t,China
SCN00081,2019,BF-BOF,Other,Overhead,56,$/t,China
SCN00081,2019,BF-BOF,Raw materials,Coke,145,$/t,China
SCN00081,2019,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00081,2019,BF-BOF,Raw materials,Iron ore,144,$/t,China
SCN00081,2019,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00081,2019,BF-BOF,Total,Total BF/BOF,485,$/t,China
SCN00081,2020,BF-BOF,Energy,Electricity,34,$/t,China
SCN00081,2020,BF-BOF,Energy,Fuel,4,$/t,China
SCN00081,2020,BF-BOF,Other,Labor,13,$/t,China
SCN00081,2020,BF-BOF,Other,Other costs,85,$/t,China
SCN00081,2020,BF-BOF,Other,Overhead,56,$/t,China
SCN00081,2020,BF-BOF,Raw materials,Coke,109,$/t,China
SCN00081,2020,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00081,2020,BF-BOF,Raw materials,Iron ore,165,$/t,China
SCN00081,2020,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00081,2020,BF-BOF,Total,Total BF/BOF,467,$/t,China
SCN00081,2021,BF-BOF,Energy,Electricity,39,$/t,China
SCN00081,2021,BF-BOF,Energy,Fuel,9,$/t,China
SCN00081,2021,BF-BOF,Other,Labor,13,$/t,China
SCN00081,2021,BF-BOF,Other,Other costs,85,$/t,China
SCN00081,2021,BF-BOF,Other,Overhead,56,$/t,China
SCN00081,2021,BF-BOF,Raw materials,Coke,221,$/t,China
SCN00081,2021,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00081,2021,BF-BOF,Raw materials,Iron ore,267,$/t,China
SCN00081,2021,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00081,2021,BF-BOF,Total,Total BF/BOF,690,$/t,China
SCN00082,2015,BF-BOF,Energy,Electricity,33,$/t,China
SCN00082,2015,BF-BOF,Energy,Fuel,7,$/t,China
SCN00082,2015,BF-BOF,Other,Labor,13,$/t,China
SCN00082,2015,BF-BOF,Other,Other costs,85,$/t,China
SCN00082,2015,BF-BOF,Other,Overhead,56,$/t,China
SCN00082,2015,BF-BOF,Raw materials,Coke,110,$/t,China
SCN00082,2015,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00082,2015,BF-BOF,Raw materials,Iron ore,88,$/t,China
SCN00082,2015,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00082,2015,BF-BOF,Total,Total BF/BOF,391,$/t,China
SCN00082,2016,BF-BOF,Energy,Electricity,31,$/t,China
SCN00082,2016,BF-BOF,Energy,Fuel,6,$/t,China
SCN00082,2016,BF-BOF,Other,Labor,13,$/t,China
SCN00082,2016,BF-BOF,Other,Other costs,85,$/t,China
SCN00082,2016,BF-BOF,Other,Overhead,56,$/t,China
SCN00082,2016,BF-BOF,Raw materials,Coke,123,$/t,China
SCN00082,2016,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00082,2016,BF-BOF,Raw materials,Iron ore,91,$/t,China
SCN00082,2016,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00082,2016,BF-BOF,Total,Total BF/BOF,406,$/t,China
SCN00082,2017,BF-BOF,Energy,Electricity,35,$/t,China
SCN00082,2017,BF-BOF,Energy,Fuel,6,$/t,China
SCN00082,2017,BF-BOF,Other,Labor,13,$/t,China
SCN00082,2017,BF-BOF,Other,Other costs,85,$/t,China
SCN00082,2017,BF-BOF,Other,Overhead,56,$/t,China
SCN00082,2017,BF-BOF,Raw materials,Coke,166,$/t,China
SCN00082,2017,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00082,2017,BF-BOF,Raw materials,Iron ore,110,$/t,China
SCN00082,2017,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00082,2017,BF-BOF,Total,Total BF/BOF,471,$/t,China
SCN00082,2018,BF-BOF,Energy,Electricity,38,$/t,China
SCN00082,2018,BF-BOF,Energy,Fuel,8,$/t,China
SCN00082,2018,BF-BOF,Other,Labor,13,$/t,China
SCN00082,2018,BF-BOF,Other,Other costs,85,$/t,China
SCN00082,2018,BF-BOF,Other,Overhead,56,$/t,China
SCN00082,2018,BF-BOF,Raw materials,Coke,199,$/t,China
SCN00082,2018,BF-BOF,Raw materials,DRI,0,$/t,China
SCN00082,2018,BF-BOF,Raw materials,Iron ore,109,$/t,China
SCN00082,2018,BF-BOF,Raw materials,Scrap,0,$/t,China
SCN00082,2018,BF-BOF,Total,Total BF/BOF,508,$/t,China
SCN00082,2019,BF-BOF,Energy,Electricity,37,$/t,China
SCN00082,2019,BF-BOF,Energy,Fuel,5,$/t,China
SCN00082,2019,BF-BOF,Other,Labor,13,$/t,China
SCN00082,2019,BF-BOF,Other,Other costs,85,$/t,China
SCN00082,2019,BF-BOF,Other,Overhead,56,$/t,China
