# File: GCAMFAOSTAT_GDP.csv
# Title: FAO real and nominal GDP since 1970
# Units: 2015 million USD or nominal million USD
# Description:  Data is preprocessed and generated by gcamfaostat.
# Data source: FAOSTAT (main domain:MK FAO.udpate:2024-06-12T00:00:00)
# Date of CSV last update: 2024-07-24
# Column types: iicicccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,item_code,item,element_code,element,unit,area,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
184,22008,Gross Domestic Product,6110,Value US$,million USD,Rwanda,227.807455,273.832243,308.135671,382.373813,501.613182,604.242889,673.86404,788.926645,956.990983,1172.15825,1325.811542,1486.731611,1486.945138,1563.479713,1677.28318,1812.787181,2038.548784,2279.575008,2459.117649,2507.710293,2435.032064,1812.575129,1914.769388,1854.308804,1141.600742,1230.119922,1389.377125,1950.52133,2188.268087,2156.063513,2068.277714,1966.175942,1966.908638,2138.91814,2375.967506,2932.831837,3318.770538,4067.976342,5176.935125,5671.486723,6120.409602,6881.484483,7651.045362,7815.834873,8240.673796,8525.953149,8690.996221,9252.814353,9642.391734,10356.362627,10184.695826,11069.92251,13312.520149,13668.514611
184,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Rwanda,1061.020033,1073.826265,1076.672095,1113.667876,1122.679669,1098.948181,1313.293377,1381.218685,1516.857034,1659.075648,1807.589668,1905.853848,1940.365935,2056.357066,1969.127001,2055.883633,2148.55818,2151.517138,2152.345646,2222.2954,2168.976064,2089.758567,2228.653907,2036.3761,1042.372715,1391.803279,1668.629233,1991.0514680000001,2269.103715,2521.279286,2732.505105,2964.487218,3355.193936,3429.672404,3684.852729,4030.383982,4401.555363,4738.539907,5267.214934,5595.652768,6005.894822,6484.51055,7044.930498,7377.031208,7832.448726,8525.953149,9035.09284,9394.054637,10199.887241,11165.665408,10790.831151,11964.172262,12933.613305,13734.333304
185,22008,Gross Domestic Product,6110,Value US$,million USD,Russian Federation,321170.77635582315,337594.9211357759,382220.3769142621,457790.35164354026,456912.7366503707,508324.1535221283,510220.1429161664,547187.3396798603,622566.2666386564,668122.6035615733,696594.4095352073,672011.882751003,711348.2334449424,735876.3164206002,695280.1352193503,677386.7866988231,630796.6435933132,593182.6202880844,580813.3532220908,579528.4552686925,585992.262805478,563802.074354,493035.279655,460811.084319,410878.641469,402295.086164,394881.380308,407823.983411,272882.470977,197302.878291,261567.146207,308800.832608,347948.360288,434560.366632,596725.032999,771495.423302,999623.133622,1312427.085943,1677107.161246,1234615.149496,1539845.082081,2045922.72757,2208293.528674,2292470.104248,2059241.582146,1363482.179761,1276786.344534,1574199.355093,1657328.764646,1693114.99399,1493075.88746,1836890.82858,2240422.438363,1831922.655564
185,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Russian Federation,472456.1064328238,497064.89293566445,511080.4931947923,550519.7404383931,576921.2199970315,592077.6249294233,628583.3744425034,661014.8215561756,694750.0454363744,718055.0551712294,753257.0279170533,793185.1914484664,853810.8111758454,893576.0026118073,929755.8079325262,942793.5756167591,957298.0921644287,977180.6878816802,1028027.9818484377,1097943.0110515438,1190348.1895078726,1106551.344353,946099.48288,863788.825335,754087.662684,723170.061614,697079.795538,706707.452365,668934.917907,711419.653796,782886.430654,822744.116169,861773.301424,924647.026842,990999.228766,1054187.192941,1140139.627121,1237451.458523,1302392.33743,1200533.730709,1254602.476199,1304443.71569,1356935.654949,1380755.603665,1390921.751898,1363482.179761,1366123.291335,1391078.35271,1430116.380761,1461552.050223,1422767.249018,1502645.880428,1471545.625472,1482008.314869
188,22008,Gross Domestic Product,6110,Value US$,million USD,Saint Kitts and Nevis,24.845242,29.869468,34.986781,36.876606,48.03102,50.85988,42.97703,44.496296,49.433333,58.840741,68.459259,80.888889,86.022222,86.874074,98.603704,111.007407,130.685185,147.748148,172.692593,192.518519,217.259259,220.540741,242.137037,263.755556,295.159259,313.485185,333.944444,374.266667,382.874074,406.188889,437.459259,479.344444,499.374074,483.32963,527.222222,573.962963,672.87037,717.137037,777.692593,774.274074,778.718519,836.092593,825.381481,874.896296,953.17037,957.037037,1008.1,1058.944444,1076.922222,1107.844444,884.522222,860.844444,979.218519,1057.839183
188,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Saint Kitts and Nevis,136.614924,145.372291,152.378184,158.508341,167.265708,171.644391,182.153232,193.537809,201.104951,216.384252,234.647345,238.27711300000001,239.582247,242.425419,263.918389,286.483592,317.587098,338.390149,369.607909,389.861662,408.876195,401.251926,418.381265,446.839347,470.529514,495.858789,524.831015,560.645309,557.916392,575.880666,654.527098,687.550953,698.163409,672.298019,699.059865,770.552227,798.351151,804.802118,856.229687,827.077291,826.629063,839.992408,835.576045,883.285958,950.252096,957.037037,994.648637,994.723342,1015.135293,1056.218463,902.744325,894.799264,963.338595,1006.765899
189,22008,Gross Domestic Product,6110,Value US$,million USD,Saint Lucia,41.222418,47.158548,54.036644,60.782879,82.538119,95.695108,99.468268,108.703244,127.278644,154.418543,181.191887,207.484747,224.385885,243.253539,268.278318,298.117841,361.467388,395.769961,451.000818,510.551076,556.509093,598.831286,665.261872,665.603659,693.48162,739.05327,786.487412,801.426988,879.726016,926.293307,936.200187,883.465006,887.924622,964.518306,1059.557777,1119.6695,1267.555556,1330.814815,1426.703704,1399.62963,1482.703704,1568.333333,1598.074074,1660.518519,1749.518519,1807.37037,1865.407407,1997.740741,2058.444444,2095.703704,1420.777778,1773.296296,2165.194778,2349.925225
189,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Saint Lucia,353.044715,370.903008,380.519012,386.013872,407.993309,425.851602,505.527063,552.233368,593.812684,610.008931,575.657774,590.34277,607.791766,641.705454,685.790267,737.282203,861.184985,884.539795,1010.590146,1085.009366,1117.014105,1123.586063,1205.571486,1208.822666,1229.88077,1243.800197,1331.293736,1326.68044,1411.111705,1443.305351,1438.075623,1389.064578,1394.848959,1454.330056,1560.026953,1553.623202,1649.873354,1681.530147,1764.302824,1736.902707,1744.807963,1820.28348,1818.316109,1781.866084,1805.51031,1807.37037,1869.324682,1932.638267,1988.046598,1980.89252,1478.71205,1646.010152,1899.495716,1956.423602
191,22008,Gross Domestic Product,6110,Value US$,million USD,Saint Vincent and the Grenadines,21.188008,23.027662,31.679579,34.641622,37.809624,38.169685,37.065866,42.472384,53.725376,62.394997,69.926183,85.864273,99.525493,111.566633,121.418475,133.372043,150.404782,168.006739,193.971815,210.172621,234.254901,252.830764,280.127816,288.563863,296.210403,324.43402,344.822098,366.891916,399.060602,418.09611,427.944444,462.074074,487.762963,509.092593,549.9,579.948148,643.5,713.596296,732.662963,714.3,720.448148,713.796296,730.033333,764.781481,770.9,786.555556,814.303704,844.038889,884.328148,910.765556,869.111852,872.225926,946.700964,1038.926528
191,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Saint Vincent and the Grenadines,189.498913,195.123337,245.5266,218.269869,199.017176,183.874537,202.954868,208.710944,229.11671,236.867401,242.65455,253.85063,265.214075,270.963593,288.813726,306.656371,323.83138,325.250004,371.026382,376.239586,391.8532,399.363568,428.111592,441.165911,435.514738,471.584067,482.890181,504.384111,533.964916,560.834912,575.440956,585.50242,616.779589,658.053517,685.128524,702.178014,751.309878,776.274817,779.416553,768.675698,734.310713,729.86052,738.390657,756.57606,765.242794,786.555556,819.195102,832.869203,858.292821,863.97538,831.667944,837.936515,884.023024,937.064405
192,22008,Gross Domestic Product,6110,Value US$,million USD,San Marino,79.820212,87.757384,102.243293,123.528456,140.480105,160.285442,158.186714,181.310586,221.764098,277.098555,335.917435,303.168018,300.742818,311.840624,308.222032,318.292745,450.731946,567.155228,627.553079,653.64073,831.481612,877.156933,929.257389,825.148535,894.883573,1019.739874,1174.004153,1107.743878,1188.540427,1257.913241,1140.776269,1201.65086,1297.09832,1655.327594,1941.931806,2027.428774,2165.375316,2487.553677,2751.823041,2362.736249,2139.342824,2053.922582,1800.605835,1865.014772,1844.843168,1418.829692,1467.345667,1528.621195,1655.354304,1616.23166,1544.713792,1855.395694,1780.717786,1927.048944
192,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,San Marino,555.862106,565.968279,586.855258,628.673756,663.251699,649.388659,695.66010000000006,713.472483,736.589989,780.484561,807.25531,814.070381,817.43726,826.994766,853.672396,877.558881,902.656819,931.469269,970.538604,1003.424173,1023.349919,1039.093621,1047.762524,1139.458601,1219.018432,1332.290056,1397.016699,1467.137228,1577.465947,1720.658541,1758.217255,1856.808875,1861.503716,1934.273721,2023.475665,2070.424056,2150.236322,2225.353748,2262.085859,1972.881702,1881.173864,1703.145564,1575.072936,1527.409348,1512.996892,1418.829692,1453.724047,1462.481008,1475.200575,1505.673574,1405.577738,1524.532792,1601.329076,1620.849278
193,22008,Gross Domestic Product,6110,Value US$,million USD,Sao Tome and Principe,35.3888,35.462058,39.400569,53.267229,54.985116,57.157331,49.489989,46.796999,52.34793,62.534534,77.661587,79.408634,76.373482,71.430632,74.382091,78.679971,110.249544,110.272385,94.150708,93.717431,113.453583,102.210526,90.214496,119.582107,124.904141,98.615222,128.565308,87.41709,68.744131,73.515165,72.465434,72.230278,81.053329,96.343939,105.361124,126.193762,134.441165,145.827416,188.021169,187.821049,197.454025,233.21351,252.560581,302.925497,348.899565,318.257372,347.547473,378.598871,415.355831,430.633136,476.462168,528.335432,546.76144,
193,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Sao Tome and Principe,84.596612,89.143959,91.186277,92.638237,97.903586,103.168935,104.860229,129.415904,133.165471,154.928915,153.253576,137.447152,141.698095,136.208751,127.994737,139.898102,131.739078,127.878974,130.434929,134.524476,131.62864,133.209504,134.14197,135.617532,138.601118,141.37314,143.493737,144.923402,148.546463,152.260134,152.94282,157.629729,160.78716,171.984428,178.575262,191.242981,208.676015,215.465508,233.103885,238.759863,254.689842,265.891109,274.24587,287.449985,306.277766,318.257372,331.51205,344.27189,354.41162,362.208675,373.437144,380.529819,380.778204,388.412807
194,22008,Gross Domestic Product,6110,Value US$,million USD,Saudi Arabia,5377.268844,7184.816177,9664.177037,14947.535254,45412.971922,46773.137523,64005.623888,74189.100135,80266.63739,111858.506075,164539.597502,184291.434776,153240.295658,129180.606689,119631.340722,103893.996552,86885.756271,85581.680504,88138.487186,95217.22702,117473.421256,132046.960189,136905.083461,132790.601133,134994.643187,143151.901722,158450.827553,165742.310011,146775.428759,161717.04,189514.910223,184137.517725,189605.920241,215807.655245,258742.263029,328461.161081,376900.135721,415964.583059,519796.738631,429097.899279,528207.29853,676634.577273,741849.984943,753864.54343,766605.946721,669484.381329,665999.879694,714994.694992,846583.78518,838564.705625,734271.183955,868585.871465,1108148.978218,1061902.037447
194,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Saudi Arabia,124918.26412,150541.769213,185061.960736,229792.414767,267083.277825,243236.44205,286583.545626,306911.94793,290891.984983,325564.656037,343967.060184,350650.355498,277960.928443,233344.346296,222467.111772,200677.565472,234818.330485,219244.014073,247985.397978,246737.992043,284225.946007,326882.235629,339916.796063,335281.209881,337154.493693,337869.569194,346780.623028,350608.325306,360752.695185,347176.542333,366706.667601,362266.789107,352053.85652,391631.967179,422799.768832,446365.994261,458812.473573,467287.337586,496491.734285,486267.732273,510773.160059,566926.343737,597695.67161,614732.048294,639491.311106,669484.381329,685304.796556,684827.152712,703743.747851,709600.868616,678794.343943,705414.785449,767097.338006,790562.845575
195,22008,Gross Domestic Product,6110,Value US$,million USD,Senegal,1231.806812,1273.053371,1539.434982,1769.952219,1995.962138,2689.0494870000002,2725.724271,2791.3253,3108.770792,3879.092047,4210.30585,3492.956518,3639.1176,3492.691404,3292.922468,3632.030494,5302.138188,6479.948224,7016.176921,6518.107113,8028.360114,7748.267397,8491.719528,7651.217345,5130.911963,6305.506899,6554.707965,5938.518019,6279.885881,6590.417275,5998.250378,6502.135762,6973.480954,8749.064552,10058.757277,11004.655025,11687.526953,13975.733418,16786.046996,16081.143058,16105.592734,17790.978732,17661.881937,18913.28494,19770.921052,17761.402705,19040.319081,20996.569847,23116.719543,23403.995985,24530.513059,27569.136728,27775.903114,31919.380633
195,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Senegal,4816.804932,4810.871445,5118.226083,4832.231999,5035.157262,5414.900444,5897.886305,5738.868847,5380.486218,5899.073002,5704.88412,5637.204348,6501.943582,6643.550488,6377.516925,6618.561034,6919.996324,7196.44216,7560.351084,7454.145905,7745.168922,7714.452718,7885.213987,7710.287809,7931.5486,8306.390411,8740.061562,8853.195199,9209.079325,10051.896451,10442.634871,10892.80135,10900.284331,11510.04089,12044.48592,12563.631993,12856.461482,13219.928973,13709.485293,14086.784652,14564.45613,14758.752968,15349.552699,15719.83389,16698.251884,17761.402705,18890.387937,20289.61899,21549.50157,22543.71543,22846.268722,24340.340155,25302.260864,27399.059222
196,22008,Gross Domestic Product,6110,Value US$,million USD,Seychelles,22.271753,26.541852,37.029048,44.582433,52.120186,57.761396,59.544672,77.935718,103.407803,153.84608,178.051932,184.605383,177.966306,176.648442,182.831995,204.083978,252.34925,301.190241,342.92575,368.308564,445.361463,452.338445,523.968541,567.01068,583.23205,613.998942,603.447655,680.194245,735.080621,751.589035,746.848934,746.284513,837.920679,846.384798,839.327273,919.102909,1016.406955,1037.896307,975.123662,857.87295,985.947537,1039.497878,1085.792988,1366.622469,1387.616988,1432.410052,1568.49741,1675.356482,1784.328361,1868.205868,1379.046583,1498.00338,1994.844104,
196,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Seychelles,182.389787,211.301807,224.631376,244.969919,248.161509,256.046605,297.72497,323.329317,351.480867,404.045865,391.475255,365.473941,359.982569,353.829586,382.17962,421.512396,426.739124,445.429636,469.148392,517.412917,555.984841,571.234976,612.453344,650.330576,645.070768,641.068021,653.109342,751.590146,835.978635,852.155025,851.096448,832.092076,842.603055,789.267157,773.321709,842.972116,922.25555,1022.506862,1004.716737,997.660555,1061.302766,1122.966251,1169.051965,1244.481031,1305.868931,1432.410052,1614.39597,1720.191434,1826.134555,1920.265202,1757.843693,1802.140468,1869.028599,1942.29452
197,22008,Gross Domestic Product,6110,Value US$,million USD,Sierra Leone,455.419382,484.905414,534.541459,609.761845,702.127996,750.387989,697.398026,794.564893,1025.595567,1181.412901,1332.661586,1428.37476,1606.087527,1396.209561,1711.110182,1376.081544,965.343356,818.922774,1283.588947,1211.391817,879.295759,1055.725161,920.350554,1040.672379,1234.192002,1178.561807,1274.619892,1150.810523,910.059688,906.026849,860.650531,1090.465425,1253.320298,1385.78548,1448.538418,1650.494367,1885.112223,2158.496849,2505.458453,2453.899847,2578.026837,2942.547074,3801.863428,4920.341226,5015.179572,4248.107669,3862.501965,3739.051196,4085.114769,4076.578523,4062.906364,4249.234287,3481.372665,3109.167515
197,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Sierra Leone,2032.295705,2041.032485,2059.635646,2131.390694,2205.803337,2205.803337,2189.857771,2208.460931,2293.503951,2410.438104,2479.535558,2577.86655,2623.045655,2620.38806,2734.664619,2798.360242,2839.212216,2953.775361,3026.598446,3129.320439,3243.291527,2984.071441,2696.219125,2697.683195,2792.101948,2512.19375,1889.504709,1557.029965,1543.990847,1418.591398,1472.601189,1740.171904,2199.878625,2404.755983,2563.420456,2678.905,2792.059652,3017.061447,3180.046744,3281.319095,3456.769851,3675.073112,4233.050868,5109.938466,5342.913667,4248.107669,4517.599383,4687.957068,4850.078819,5104.913658,5004.400572,5209.816207,5405.520319,5572.604952
198,22008,Gross Domestic Product,6110,Value US$,million USD,Slovenia,5889.0706349932,6394.128096781067,6670.486851105098,8688.55390048355,12020.527190694305,13466.328786587854,15199.653851033587,18481.396632558808,21987.71007224142,27596.28658192125,28308.66181327138,27892.490423493517,25422.95841769884,26048.860934260254,27933.28696521524,29678.382703587282,32138.494393184843,34220.28066409567,35475.26628175037,38156.410970698904,18183.749831,13257.627208,13100.878725,13257.517355,15049.380906,21353.571132,21504.748284,20764.111063,22144.136618,22711.102766,20291.213416,20876.867678,23488.99907,29635.734734,34415.118608,36204.339761,39478.727403,48003.908915,55554.567022,50365.022483,48161.250405,51516.366655,46580.45747,48401.896808,49930.685013,43090.173395,44736.333522,48589.100043,54177.882426,54386.654314,53734.526854,61832.201544,59981.881632,66997.817185
198,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Slovenia,31007.35758978174,33848.15787919487,34489.670314212475,35436.72760046657,40691.09922076523,40843.84522747146,42982.29102898206,46648.14406125216,50863.874877961745,53338.339395735966,54565.122523007885,55329.033229182365,55605.67912833228,54827.19878171905,55649.607922708165,56206.104087012165,58510.55310878776,59622.253464345464,58549.05322910248,59427.28993088512,27189.725831,24769.811081,23416.463267,24082.291187,25365.272238,26407.064233,27252.883836,28629.098077,29567.951105,31144.711463,32288.461121,33327.03817,34495.351744,35516.503526,37064.735986,38472.443856,40683.223011,43522.978641,45050.565897,41649.951592,42209.621653,42573.185488,41449.492531,41022.860185,42158.436961,43090.173395,44465.548409,46606.733284,48682.767253,50397.705153,48260.398363,52231.504456,53516.808295,54385.921264
199,22008,Gross Domestic Product,6110,Value US$,million USD,Slovakia,4048.087973819061,4232.993245852254,4851.300053667726,5732.332754537908,6149.72847584017,6782.215848343477,6686.415248777147,9585.442690580325,10558.68552822585,11346.59684077876,11880.649784269324,12615.009280067761,12713.867714291067,12623.074699144714,11407.625380447775,11410.295970967914,13391.462620826374,15033.102318541503,14855.879494547486,14565.771785680257,16847.017815,11798.767085,12826.613064,13810.323331,15977.664087,20042.195026,21653.525575,21916.978438,22819.560781,20818.397518,20719.405913,21410.391168,24810.702665,33981.839626,43124.835526,49033.427536,57175.135393,77056.509956,96733.211075,89040.925541,91073.977541,99791.925672,94629.143637,98907.1033,101302.123266,88865.137939,89891.636384,95649.966261,106137.924016,105711.680181,106731.482855,118576.482543,115304.861561,132058.448622
199,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Slovakia,23456.083073807982,24639.164671709415,25945.760324177463,27176.19877232331,28808.162855701852,30653.316731674484,31805.414858302058,33192.840058204165,34548.500286097405,35584.46408388186,36642.6961092474,36607.73826638545,36655.63132969959,37503.70695645919,38708.729173711785,39821.649346308826,40855.76513148117,41675.91284940339,42741.7332257914,42906.62744027609,44191.17658,37765.387354,35290.177721,35961.159795,38192.740787,40424.531392,43100.594186,45654.66518,47515.593836,47465.267713,48018.962648,49581.395962,51817.241316,54666.714464,57552.505113,61364.472992,66576.266143,73787.826474,77901.413936,73651.476695,78598.375899,80698.094397,81762.342678,82279.685731,84498.925027,88865.137939,90592.632553,93254.306314,97012.818284,99449.058696,96131.93645,100735.835681,102499.164243,103827.553416
200,22008,Gross Domestic Product,6110,Value US$,million USD,Singapore,1920.574149,2271.575773,2951.92889,4230.382118,5265.532243,5789.524736,6072.181883,6703.77962,8063.851544,9722.06617,12081.77626,14366.507185,15878.879926,18010.932074,19563.417591,18572.73368,18780.374298,21628.613712,26551.200666,31436.0918,38891.588201,45464.849064,52131.3307,60603.821967,73688.716391,87812.540788,96293.097895,100123.798454,85728.224856,86286.866724,96076.521349,89793.815728,92538.355643,97646.382413,115033.570415,127807.810334,148627.255182,180941.741378,193617.346347,194150.322022,239807.848626,279356.605872,295093.240079,307576.120834,314863.659682,307998.472533,319030.190807,343272.806271,376869.289081,376837.488317,348392.029909,423796.846506,466788.68472,512453.888737
200,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Singapore,14515.738367,16317.640427,18490.426054,20450.966487,21702.034804,22567.672249,24246.067681,25907.515502,27922.390122,30590.220574,33683.923408,37327.150728,39978.179041,43398.105213,47213.790846,46919.789791,47549.833615,52684.232539,58618.369611,64573.30933,70914.98918,75658.065572,80681.614024,89927.445311,99905.515247,107074.136708,115074.063972,124643.863764,121912.898005,128884.330733,140533.304239,139028.385431,144482.97056,151054.425109,166069.208808,178302.402124,194361.682396,211896.059498,215844.707508,216120.888113,247501.31835,262882.912371,274543.305512,287769.716146,299094.793883,307998.472533,319091.520739,333593.730111,345521.066318,350120.924481,336462.458858,366347.716982,379708.690197,385385.335115
201,22008,Gross Domestic Product,6110,Value US$,million USD,Somalia,341.02555,347.039348,447.883941,483.699611,572.504036,757.015879,871.344245,444.038199,502.834055,517.395442,574.246743,667.958514,728.851152,669.71857,716.539851,809.645162,808.226355,911.759985,976.158864,1053.053695,1117.894054,717.97493,709.297578,1260.132956,1481.205098,1534.756135,1792.234297,2191.749013,2962.047564,3045.751528,3412.79745,2252.847465,2192.684135,2836.724352,3859.592813,4683.246454,5026.743282,5430.713729,5913.620293,2948.594552,2687.807004,2906.000097,4041.702389,4920.027961,5807.617395,6627.605977,7391,8252,8278,9420,9204,9839,10420,
201,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Somalia,1079.040787,1102.114615,1266.119767,1112.294246,1120.664164,1285.347957,1261.595487,1433.744342,1516.893178,1441.246492,1467.087233,1558.988579,1602.125945,1416.65611,1462.919372,1602.334338,1567.949481,1726.119823,1785.071091,1853.040612,1896.159579,1952.107111,1786.405945,1857.694196,1526.151708,1587.054264,1714.748889,1734.991359,1849.266448,1984.601232,2125.712617,2276.857465,2450.587776,2637.574173,2825.113987,3025.988472,3222.265302,3437.975081,3668.125233,3913.682445,4175.678121,4455.212709,4753.460327,4624.708742,5358.953678,6627.605977,7732.285982,8467.416571,8720.508976,9037.098062,8805.469324,9097.017465,9318.80869,9579.735333
202,22008,Gross Domestic Product,6110,Value US$,million USD,South Africa,18656.436461,20591.360441,21621.173733,29635.319023,37223.44701,38493.019666,36959.082763,41048.208458,47224.42966,58276.503954,83912.539371,86252.098058,79121.411435,88229.549694,78093.503778,59647.66651,68114.593939,89366.053282,96056.287126,99975.421719,116699.341348,128644.678307,143433.052616,147194.766345,153512.697967,171735.933908,163234.919047,168978.069555,152982.979936,151516.952939,151752.749919,135429.908545,129087.560694,197018.960962,255806.928388,288867.202057,303858.66788,333077.117248,316131.245859,329754.054493,417363.825022,458199.486476,434396.913955,400684.385533,380908.893421,346486.125394,323567.671625,380851.444101,405046.932039,389330.030744,338291.388003,420117.806383,405270.838094,377906.176032
202,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,South Africa,105541.615292,110057.742727,111878.964611,116994.099623,124143.691903,126248.389567,129088.96144,128967.494268,132855.229441,137891.167228,147020.375842,154901.75676,154307.934715,151458.563151,159181.54962,157253.160063,157281.130511,160585.257566,167329.906896,171337.223592,170792.742674,173629.618294,174518.581682,181453.745402,187260.265254,193065.333477,201367.142817,206602.68853,207635.701973,212618.95882,221548.95509,227530.776878,235950.267505,242908.618959,253972.037528,267374.273948,282357.410778,297493.106525,306986.242109,302264.520075,311452.554082,321321.103541,329020.703881,337198.408219,341965.808508,346486.125394,348788.706937,352827.495135,358320.256585,359251.658412,337828.195243,353716.464935,360473.886103,360848.778944
203,22008,Gross Domestic Product,6110,Value US$,million USD,Spain,40992.170229,46617.734477,59135.631379,78650.722245,97273.206362,114769.554464,118508.76729,132437.725697,160605.626506,214586.330465,232746.730717,202820.539919,196006.582725,170945.006242,172104.145446,180796.025081,251318.779371,318739.462117,376160.427143,414777.981997,536527.782624,577146.587617,630905.06463,525109.612597,530560.312424,614612.315184,642629.976792,590101.662198,619225.850406,634674.716299,596877.190531,627281.18764,705426.402795,905457.182332,1067139.744091,1153256.976571,1259279.36197,1472055.567912,1625285.04679,1485494.011251,1420722.034063,1478772.824224,1324826.515505,1355194.25986,1369995.874783,1195676.021494,1232717.585352,1313245.330198,1421702.715218,1394320.055129,1278128.867875,1445651.653605,1415874.440909,1538260.059684
203,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Spain,386548.611213,404521.086375,437488.526919,471562.168883,498058.236909,500758.725208,517302.749476,531986.772382,539769.756803,539994.012286,551921.011898,551189.889768,558060.260752,567938.573403,578074.50229,591494.131065,610737.338098,644615.687126,677454.500222,710155.434206,737009.205348,755773.463889,762796.227575,754928.047232,772919.457069,794232.664972,815363.714305,845552.512019,882698.485635,922336.532303,970721.788654,1008900.303441,1036452.849422,1067359.213342,1100689.99724,1140888.122631,1187695.176955,1230508.48181,1241423.917046,1194707.806197,1196654.218393,1186908.848609,1151789.139998,1135625.600766,1151476.383166,1195676.021494,1231997.958494,1268659.269928,1297641.402987,1323386.170119,1175599.694668,1250875.384133,1323058.995419,1343037.186312
206,22008,Gross Domestic Product,6110,Value US$,million USD,Sudan (former),1233.693283,1338.753594,1659.118328,2134.48019,2600.396331,3242.13384,4043.202194,4750.817657,5111.632359,5646.498654,6365.486013,7672.758465,5807.458789,5234.454615,7061.693846,6623.77318,8978.2348,11623.565667,11542.303111,11338.680097,12646.642136,11329.063149,12116.633418,12528.649868,11884.304301,12847.187343,8377.204018,10241.121411,10924.153611,10714.222611,13092.089677,15716.361227,18137.125705,21355.295465,26646.006924,35182.65504,45263.776748,59440.603145,63962.433051,60562.407671,69664.542887,85500.53404299999,71161.231359,76658.060851,93035.07638,90164.389643,92947.792846,125644.09749,52156.991698000005,39415.122690000004,38497.935883,39485.122694000005,41345.489702,
206,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Sudan (former),12876.970703,13166.356739,12498.692624,12577.708731,14017.263939,16219.862002,18922.93757,20100.673409,18908.505279,17959.563142,18233.322461,19589.437442,19993.185595,18991.745482,17798.86586,18762.463278,21430.651452,21359.696401,23267.413382,21994.674545,23646.675086,25202.121106,26353.540718,26618.717831,28215.067351,29907.151021,31677.39262,33596.233297,36365.116697,37905.252084,41084.091521,45523.321754,48250.037679,51815.457439,54497.592846,59423.202689,63308.790672,66960.659078,67920.047387,73717.794595,79230.936919,77317.85593300001,74100.402326,79944.216322,86528.192149,90164.389643,92751.140469,96611.227262,99390.723647,101245.373551,97587.996083,95728.297154,93517.247227,94911.60884399999
207,22008,Gross Domestic Product,6110,Value US$,million USD,Suriname,356.362334,389.074902,424.052101,465.155742,561.74902,637.653782,692.938375,878.726611,1007.723249,1072.32437,1089.108683,1218.105322,1253.933894,1210.638095,1183.989356,1196.436975,1220.797759,1342.52605,1590.551821,754.235103,751.783566,798.529577,819.797751,782.984302,826.814143,844.223262,1053.312266,1128.440588,1352.949124,1117.458404,1156.66146,1021.035589,1339.11003,1557.921751,1805.680925,2193.049196,2626.451025,2936.44153,3563.31249,3942.37724,4481.826042,4576.029269,5197.312552,5416.395893,5563.824213,5126.238146,3317.4215,3591.679371,3996.19876,4254.80598,4159.114877,3328.292309,3620.988029,3525.85611
207,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",million USD,Suriname,1782.792949,1896.919365,1985.107959,2062.921424,1915.940434,2107.880315,2298.33697,2535.422077,2673.76458,2516.393554,2300.736964,2463.936546,2360.5653820000002,2267.822762,2225.137157,2535.833503,2492.170757,2309.25694,2509.29643,2622.850424,2519.993545,2589.128938,2598.8625,2424.685921,2506.882264,2507.095035,2533.105131,2678.488691,2740.908303,2702.433941,2758.234628,2873.728809,2953.536586,3139.105888,3390.208405,3523.221367,3726.309449,3916.311891,4113.822874,4274.294962,4533.587936,4839.853256,5013.041516,5204.257039,5262.257143,5126.238146,4874.454732,4950.790537,5195.769073,5256.434341,4416.708878,4309.144976,4414.017659,4517.658793
