# File: EPA_2019_MACC_Ag_updated_baseline.csv
# Title: nonCO2 GHG emissions MACC in EPA 2019 updated agriculture baseline data
# Source: EPA Global mitigation of Non-CO2 GHG Gases (https://www.epa.gov/global-mitigation-non-co2-greenhouse-gases/global-non-co2-greenhouse-gas-emission-projections)
# Units: MMTCO2e
# Description: this is the original raw data tap containing all species eventually should be only read in this file for all processes
# Column types: cciccn
source,country,year,gas,unit,value
RICE,Cote d'Ivoire,2065,dSOC,MMTCO2e,-0.031256832
RICE,Cote d'Ivoire,2070,CH4,MMTCO2e,0.247820616
RICE,Cote d'Ivoire,2070,N2O,MMTCO2e,0.099754803
RICE,Cote d'Ivoire,2070,dSOC,MMTCO2e,-0.031627949
RICE,Cote d'Ivoire,2075,CH4,MMTCO2e,0.250763059
RICE,Cote d'Ivoire,2075,N2O,MMTCO2e,0.100939214
RICE,Cote d'Ivoire,2075,dSOC,MMTCO2e,-0.032003477
RICE,Cote d'Ivoire,2080,CH4,MMTCO2e,0.25374043
RICE,Cote d'Ivoire,2080,N2O,MMTCO2e,0.102137685
RICE,Cote d'Ivoire,2080,dSOC,MMTCO2e,-0.032383461
RICE,Cuba,2010,CH4,MMTCO2e,1.04971993
RICE,Cuba,2010,N2O,MMTCO2e,0.446727127
RICE,Cuba,2010,dSOC,MMTCO2e,0.598601878
RICE,Cuba,2015,CH4,MMTCO2e,0.937311172
RICE,Cuba,2015,N2O,MMTCO2e,0.416717947
RICE,Cuba,2015,dSOC,MMTCO2e,0.478557438
RICE,Cuba,2020,CH4,MMTCO2e,0.924992204
RICE,Cuba,2020,N2O,MMTCO2e,0.367009729
RICE,Cuba,2020,dSOC,MMTCO2e,0.380308509
RICE,Cuba,2025,CH4,MMTCO2e,0.912455857
RICE,Cuba,2025,N2O,MMTCO2e,0.321267366
RICE,Cuba,2025,dSOC,MMTCO2e,0.303941965
RICE,Cuba,2030,CH4,MMTCO2e,0.89562577
RICE,Cuba,2030,N2O,MMTCO2e,0.279272079
RICE,Cuba,2030,dSOC,MMTCO2e,0.244372681
RICE,Cuba,2035,CH4,MMTCO2e,0.876432538
RICE,Cuba,2035,N2O,MMTCO2e,0.273287296
RICE,Cuba,2035,dSOC,MMTCO2e,0.239135787
RICE,Cuba,2040,CH4,MMTCO2e,0.853936136
RICE,Cuba,2040,N2O,MMTCO2e,0.266272485
RICE,Cuba,2040,dSOC,MMTCO2e,0.232997611
RICE,Cuba,2045,CH4,MMTCO2e,0.82947588
RICE,Cuba,2045,N2O,MMTCO2e,0.258645356
RICE,Cuba,2045,dSOC,MMTCO2e,0.226323605
RICE,Cuba,2050,CH4,MMTCO2e,0.801357806
RICE,Cuba,2050,N2O,MMTCO2e,0.249877647
RICE,Cuba,2050,dSOC,MMTCO2e,0.218651548
RICE,Cuba,2055,CH4,MMTCO2e,0.774192929
RICE,Cuba,2055,N2O,MMTCO2e,0.241407156
RICE,Cuba,2055,dSOC,MMTCO2e,0.211239576
RICE,Cuba,2060,CH4,MMTCO2e,0.747948885
RICE,Cuba,2060,N2O,MMTCO2e,0.233223796
RICE,Cuba,2060,dSOC,MMTCO2e,0.204078853
RICE,Cuba,2065,CH4,MMTCO2e,0.7225945
RICE,Cuba,2065,N2O,MMTCO2e,0.225317836
RICE,Cuba,2065,dSOC,MMTCO2e,0.19716087
RICE,Cuba,2070,CH4,MMTCO2e,0.698099554
RICE,Cuba,2070,N2O,MMTCO2e,0.217679873
RICE,Cuba,2070,dSOC,MMTCO2e,0.190477401
RICE,Cuba,2075,CH4,MMTCO2e,0.67443496
RICE,Cuba,2075,N2O,MMTCO2e,0.210300848
RICE,Cuba,2075,dSOC,MMTCO2e,0.184020475
RICE,Cuba,2080,CH4,MMTCO2e,0.651572585
RICE,Cuba,2080,N2O,MMTCO2e,0.203171939
RICE,Cuba,2080,dSOC,MMTCO2e,0.177782446
RICE,Dominican Republic,2010,CH4,MMTCO2e,0.543588698
RICE,Dominican Republic,2010,N2O,MMTCO2e,0.0509849
RICE,Dominican Republic,2010,dSOC,MMTCO2e,-0.419180363
RICE,Dominican Republic,2015,CH4,MMTCO2e,0.624737978
RICE,Dominican Republic,2015,N2O,MMTCO2e,0.057564691
RICE,Dominican Republic,2015,dSOC,MMTCO2e,-0.35910213
RICE,Dominican Republic,2020,CH4,MMTCO2e,0.718663692
RICE,Dominican Republic,2020,N2O,MMTCO2e,0.071326151
RICE,Dominican Republic,2020,dSOC,MMTCO2e,-0.291190386
RICE,Dominican Republic,2025,CH4,MMTCO2e,0.768135488
RICE,Dominican Republic,2025,N2O,MMTCO2e,0.084642388
RICE,Dominican Republic,2025,dSOC,MMTCO2e,-0.247857586
RICE,Dominican Republic,2030,CH4,MMTCO2e,0.789449692
RICE,Dominican Republic,2030,N2O,MMTCO2e,0.092535339
RICE,Dominican Republic,2030,dSOC,MMTCO2e,-0.218211725
RICE,Dominican Republic,2035,CH4,MMTCO2e,0.772531867
RICE,Dominican Republic,2035,N2O,MMTCO2e,0.090552308
RICE,Dominican Republic,2035,dSOC,MMTCO2e,-0.213535458
RICE,Dominican Republic,2040,CH4,MMTCO2e,0.752702355
RICE,Dominican Republic,2040,N2O,MMTCO2e,0.088227995
RICE,Dominican Republic,2040,dSOC,MMTCO2e,-0.208054394
RICE,Dominican Republic,2045,CH4,MMTCO2e,0.731141865
RICE,Dominican Republic,2045,N2O,MMTCO2e,0.085700788
RICE,Dominican Republic,2045,dSOC,MMTCO2e,-0.202094868
RICE,Dominican Republic,2050,CH4,MMTCO2e,0.706357181
RICE,Dominican Republic,2050,N2O,MMTCO2e,0.08279565
RICE,Dominican Republic,2050,dSOC,MMTCO2e,-0.195244133
RICE,Dominican Republic,2055,CH4,MMTCO2e,0.682412684
RICE,Dominican Republic,2055,N2O,MMTCO2e,0.079988994
RICE,Dominican Republic,2055,dSOC,MMTCO2e,-0.188625634
RICE,Dominican Republic,2060,CH4,MMTCO2e,0.659279883
RICE,Dominican Republic,2060,N2O,MMTCO2e,0.077277482
RICE,Dominican Republic,2060,dSOC,MMTCO2e,-0.182231501
RICE,Dominican Republic,2065,CH4,MMTCO2e,0.636931241
RICE,Dominican Republic,2065,N2O,MMTCO2e,0.074657887
RICE,Dominican Republic,2065,dSOC,MMTCO2e,-0.176054105
RICE,Dominican Republic,2070,CH4,MMTCO2e,0.615340173
RICE,Dominican Republic,2070,N2O,MMTCO2e,0.072127089
RICE,Dominican Republic,2070,dSOC,MMTCO2e,-0.170086116
RICE,Dominican Republic,2075,CH4,MMTCO2e,0.594480991
RICE,Dominican Republic,2075,N2O,MMTCO2e,0.069682084
RICE,Dominican Republic,2075,dSOC,MMTCO2e,-0.164320439
RICE,Dominican Republic,2080,CH4,MMTCO2e,0.574328959
RICE,Dominican Republic,2080,N2O,MMTCO2e,0.067319959
RICE,Dominican Republic,2080,dSOC,MMTCO2e,-0.158750206
RICE,Ecuador,2010,CH4,MMTCO2e,3.16191411
RICE,Ecuador,2010,N2O,MMTCO2e,0.086154051
RICE,Ecuador,2010,dSOC,MMTCO2e,-0.433104336
RICE,Ecuador,2015,CH4,MMTCO2e,3.312208414
RICE,Ecuador,2015,N2O,MMTCO2e,0.09264227
RICE,Ecuador,2015,dSOC,MMTCO2e,-0.461253941
RICE,Ecuador,2020,CH4,MMTCO2e,3.417377234
RICE,Ecuador,2020,N2O,MMTCO2e,0.107983917
RICE,Ecuador,2020,dSOC,MMTCO2e,-0.411279738
RICE,Ecuador,2025,CH4,MMTCO2e,3.426189899
RICE,Ecuador,2025,N2O,MMTCO2e,0.11929097
RICE,Ecuador,2025,dSOC,MMTCO2e,-0.370369881
RICE,Ecuador,2030,CH4,MMTCO2e,3.384287834
RICE,Ecuador,2030,N2O,MMTCO2e,0.125270858
RICE,Ecuador,2030,dSOC,MMTCO2e,-0.340290427
RICE,Ecuador,2035,CH4,MMTCO2e,3.305596352
RICE,Ecuador,2035,N2O,MMTCO2e,0.122358054
RICE,Ecuador,2035,dSOC,MMTCO2e,-0.33237797
RICE,Ecuador,2040,CH4,MMTCO2e,3.214294434
RICE,Ecuador,2040,N2O,MMTCO2e,0.118978478
RICE,Ecuador,2040,dSOC,MMTCO2e,-0.323197573
RICE,Ecuador,2045,CH4,MMTCO2e,3.1146698
RICE,Ecuador,2045,N2O,MMTCO2e,0.115290828
RICE,Ecuador,2045,dSOC,MMTCO2e,-0.313180298
RICE,Ecuador,2050,CH4,MMTCO2e,3.002076387
RICE,Ecuador,2050,N2O,MMTCO2e,0.111123137
RICE,Ecuador,2050,dSOC,MMTCO2e,-0.301859021
RICE,Ecuador,2055,CH4,MMTCO2e,2.893553019
RICE,Ecuador,2055,N2O,MMTCO2e,0.107106097
RICE,Ecuador,2055,dSOC,MMTCO2e,-0.29094699
RICE,Ecuador,2060,CH4,MMTCO2e,2.788952827
RICE,Ecuador,2060,N2O,MMTCO2e,0.103234276
RICE,Ecuador,2060,dSOC,MMTCO2e,-0.280429423
RICE,Ecuador,2065,CH4,MMTCO2e,2.688133717
RICE,Ecuador,2065,N2O,MMTCO2e,0.099502422
RICE,Ecuador,2065,dSOC,MMTCO2e,-0.270292073
RICE,Ecuador,2070,CH4,MMTCO2e,2.590959311
RICE,Ecuador,2070,N2O,MMTCO2e,0.095905468
RICE,Ecuador,2070,dSOC,MMTCO2e,-0.260521173
RICE,Ecuador,2075,CH4,MMTCO2e,2.497297764
RICE,Ecuador,2075,N2O,MMTCO2e,0.092438541
RICE,Ecuador,2075,dSOC,MMTCO2e,-0.251103491
RICE,Ecuador,2080,CH4,MMTCO2e,2.407021761
RICE,Ecuador,2080,N2O,MMTCO2e,0.089096941
RICE,Ecuador,2080,dSOC,MMTCO2e,-0.24202624
RICE,Egypt,2010,CH4,MMTCO2e,3.88952136
RICE,Egypt,2010,N2O,MMTCO2e,0.46249634
RICE,Egypt,2010,dSOC,MMTCO2e,-1.580102324
RICE,Egypt,2015,CH4,MMTCO2e,4.128102779
RICE,Egypt,2015,N2O,MMTCO2e,0.551464975
RICE,Egypt,2015,dSOC,MMTCO2e,-1.016234756
RICE,Egypt,2020,CH4,MMTCO2e,4.347862244
RICE,Egypt,2020,N2O,MMTCO2e,0.629101634
RICE,Egypt,2020,dSOC,MMTCO2e,-0.610247552
RICE,Egypt,2025,CH4,MMTCO2e,4.539253712
RICE,Egypt,2025,N2O,MMTCO2e,0.666187227
RICE,Egypt,2025,dSOC,MMTCO2e,-0.491092384
RICE,Egypt,2030,CH4,MMTCO2e,4.724625587
RICE,Egypt,2030,N2O,MMTCO2e,0.688959777
RICE,Egypt,2030,dSOC,MMTCO2e,-0.456902504
RICE,Egypt,2035,CH4,MMTCO2e,4.781989574
RICE,Egypt,2035,N2O,MMTCO2e,0.697324753
RICE,Egypt,2035,dSOC,MMTCO2e,-0.462449968
RICE,Egypt,2040,CH4,MMTCO2e,4.818929672
RICE,Egypt,2040,N2O,MMTCO2e,0.702711523
RICE,Egypt,2040,dSOC,MMTCO2e,-0.466022342
RICE,Egypt,2045,CH4,MMTCO2e,4.836213112
RICE,Egypt,2045,N2O,MMTCO2e,0.705231845
RICE,Egypt,2045,dSOC,MMTCO2e,-0.467693776
RICE,Egypt,2050,CH4,MMTCO2e,4.83093977
RICE,Egypt,2050,N2O,MMTCO2e,0.704462826
RICE,Egypt,2050,dSOC,MMTCO2e,-0.467183769
RICE,Egypt,2055,CH4,MMTCO2e,4.825671673
RICE,Egypt,2055,N2O,MMTCO2e,0.703694642
RICE,Egypt,2055,dSOC,MMTCO2e,-0.466674328
RICE,Egypt,2060,CH4,MMTCO2e,4.820409298
RICE,Egypt,2060,N2O,MMTCO2e,0.702927291
RICE,Egypt,2060,dSOC,MMTCO2e,-0.466165453
RICE,Egypt,2065,CH4,MMTCO2e,4.815153122
RICE,Egypt,2065,N2O,MMTCO2e,0.702160776
RICE,Egypt,2065,dSOC,MMTCO2e,-0.465657115
RICE,Egypt,2070,CH4,MMTCO2e,4.809902191
RICE,Egypt,2070,N2O,MMTCO2e,0.701395094
RICE,Egypt,2070,dSOC,MMTCO2e,-0.465149343
RICE,Egypt,2075,CH4,MMTCO2e,4.804657459
RICE,Egypt,2075,N2O,MMTCO2e,0.700630248
RICE,Egypt,2075,dSOC,MMTCO2e,-0.464642107
RICE,Egypt,2080,CH4,MMTCO2e,4.799417973
RICE,Egypt,2080,N2O,MMTCO2e,0.699866235
RICE,Egypt,2080,dSOC,MMTCO2e,-0.464135438
RICE,El Salvador,2010,CH4,MMTCO2e,0.109384432
RICE,El Salvador,2010,N2O,MMTCO2e,0.008092337
RICE,El Salvador,2010,dSOC,MMTCO2e,-0.008471102
RICE,El Salvador,2015,CH4,MMTCO2e,0.109743111
RICE,El Salvador,2015,N2O,MMTCO2e,0.009557993
RICE,El Salvador,2015,dSOC,MMTCO2e,-0.007863635
RICE,El Salvador,2020,CH4,MMTCO2e,0.110704415
RICE,El Salvador,2020,N2O,MMTCO2e,0.011864466
RICE,El Salvador,2020,dSOC,MMTCO2e,-0.005899288
RICE,El Salvador,2025,CH4,MMTCO2e,0.109620444
RICE,El Salvador,2025,N2O,MMTCO2e,0.013123384
RICE,El Salvador,2025,dSOC,MMTCO2e,-0.00469399
RICE,El Salvador,2030,CH4,MMTCO2e,0.107392862
RICE,El Salvador,2030,N2O,MMTCO2e,0.013555526
RICE,El Salvador,2030,dSOC,MMTCO2e,-0.003965068
RICE,El Salvador,2035,CH4,MMTCO2e,0.105091438
RICE,El Salvador,2035,N2O,MMTCO2e,0.013265032
RICE,El Salvador,2035,dSOC,MMTCO2e,-0.003880096
RICE,El Salvador,2040,CH4,MMTCO2e,0.102393933
RICE,El Salvador,2040,N2O,MMTCO2e,0.012924543
RICE,El Salvador,2040,dSOC,MMTCO2e,-0.003780501
RICE,El Salvador,2045,CH4,MMTCO2e,0.099460952
RICE,El Salvador,2045,N2O,MMTCO2e,0.012554331
RICE,El Salvador,2045,dSOC,MMTCO2e,-0.003672212
RICE,El Salvador,2050,CH4,MMTCO2e,0.096089363
RICE,El Salvador,2050,N2O,MMTCO2e,0.012128757
RICE,El Salvador,2050,dSOC,MMTCO2e,-0.003547729
RICE,El Salvador,2055,CH4,MMTCO2e,0.092832074
RICE,El Salvador,2055,N2O,MMTCO2e,0.011717609
RICE,El Salvador,2055,dSOC,MMTCO2e,-0.003427467
RICE,El Salvador,2060,CH4,MMTCO2e,0.089685194
RICE,El Salvador,2060,N2O,MMTCO2e,0.011320399
RICE,El Salvador,2060,dSOC,MMTCO2e,-0.00331128
RICE,El Salvador,2065,CH4,MMTCO2e,0.086644992
RICE,El Salvador,2065,N2O,MMTCO2e,0.010936654
RICE,El Salvador,2065,dSOC,MMTCO2e,-0.003199033
RICE,El Salvador,2070,CH4,MMTCO2e,0.083707854
RICE,El Salvador,2070,N2O,MMTCO2e,0.010565917
RICE,El Salvador,2070,dSOC,MMTCO2e,-0.00309059
RICE,El Salvador,2075,CH4,MMTCO2e,0.080870271
RICE,El Salvador,2075,N2O,MMTCO2e,0.010207747
RICE,El Salvador,2075,dSOC,MMTCO2e,-0.002985823
RICE,El Salvador,2080,CH4,MMTCO2e,0.078128889
RICE,El Salvador,2080,N2O,MMTCO2e,0.009861719
RICE,El Salvador,2080,dSOC,MMTCO2e,-0.002884608
RICE,Ethiopia,2010,CH4,MMTCO2e,6.05E-05
RICE,Ethiopia,2010,N2O,MMTCO2e,2.75E-06
RICE,Ethiopia,2010,dSOC,MMTCO2e,-1.27E-05
RICE,Ethiopia,2015,CH4,MMTCO2e,6.58E-05
RICE,Ethiopia,2015,N2O,MMTCO2e,2.75E-06
RICE,Ethiopia,2015,dSOC,MMTCO2e,-6.22E-06
RICE,Ethiopia,2020,CH4,MMTCO2e,6.9E-05
RICE,Ethiopia,2020,N2O,MMTCO2e,2.72E-06
RICE,Ethiopia,2020,dSOC,MMTCO2e,-4.31E-06
RICE,Ethiopia,2025,CH4,MMTCO2e,7.05E-05
RICE,Ethiopia,2025,N2O,MMTCO2e,2.71E-06
RICE,Ethiopia,2025,dSOC,MMTCO2e,-3.61E-06
RICE,Ethiopia,2030,CH4,MMTCO2e,7.1E-05
RICE,Ethiopia,2030,N2O,MMTCO2e,2.69E-06
RICE,Ethiopia,2030,dSOC,MMTCO2e,-3.35E-06
RICE,Ethiopia,2035,CH4,MMTCO2e,7.1E-05
RICE,Ethiopia,2035,N2O,MMTCO2e,2.69E-06
RICE,Ethiopia,2035,dSOC,MMTCO2e,-3.35E-06
RICE,Ethiopia,2040,CH4,MMTCO2e,7.1E-05
RICE,Ethiopia,2040,N2O,MMTCO2e,2.69E-06
RICE,Ethiopia,2040,dSOC,MMTCO2e,-3.35E-06
RICE,Ethiopia,2045,CH4,MMTCO2e,7.1E-05
RICE,Ethiopia,2045,N2O,MMTCO2e,2.69E-06
RICE,Ethiopia,2045,dSOC,MMTCO2e,-3.35E-06
RICE,Ethiopia,2050,CH4,MMTCO2e,7.1E-05
RICE,Ethiopia,2050,N2O,MMTCO2e,2.69E-06
RICE,Ethiopia,2050,dSOC,MMTCO2e,-3.35E-06
RICE,Ethiopia,2055,CH4,MMTCO2e,7.1E-05
RICE,Ethiopia,2055,N2O,MMTCO2e,2.69E-06
RICE,Ethiopia,2055,dSOC,MMTCO2e,-3.35E-06
RICE,Ethiopia,2060,CH4,MMTCO2e,7.1E-05
RICE,Ethiopia,2060,N2O,MMTCO2e,2.69E-06
RICE,Ethiopia,2060,dSOC,MMTCO2e,-3.35E-06
RICE,Ethiopia,2065,CH4,MMTCO2e,7.1E-05
RICE,Ethiopia,2065,N2O,MMTCO2e,2.69E-06
RICE,Ethiopia,2065,dSOC,MMTCO2e,-3.35E-06
RICE,Ethiopia,2070,CH4,MMTCO2e,7.1E-05
RICE,Ethiopia,2070,N2O,MMTCO2e,2.69E-06
RICE,Ethiopia,2070,dSOC,MMTCO2e,-3.35E-06
RICE,Ethiopia,2075,CH4,MMTCO2e,7.1E-05
RICE,Ethiopia,2075,N2O,MMTCO2e,2.69E-06
RICE,Ethiopia,2075,dSOC,MMTCO2e,-3.35E-06
RICE,Ethiopia,2080,CH4,MMTCO2e,7.1E-05
RICE,Ethiopia,2080,N2O,MMTCO2e,2.69E-06
RICE,Ethiopia,2080,dSOC,MMTCO2e,-3.35E-06
RICE,France,2010,CH4,MMTCO2e,0.05868293
RICE,France,2010,N2O,MMTCO2e,0.002233351
RICE,France,2010,dSOC,MMTCO2e,-0.046848763
RICE,France,2015,CH4,MMTCO2e,0.064591452
RICE,France,2015,N2O,MMTCO2e,0.002754847
RICE,France,2015,dSOC,MMTCO2e,-0.028481744
RICE,France,2020,CH4,MMTCO2e,0.065174975
RICE,France,2020,N2O,MMTCO2e,0.003450849
RICE,France,2020,dSOC,MMTCO2e,-0.01905367
RICE,France,2025,CH4,MMTCO2e,0.065968663
RICE,France,2025,N2O,MMTCO2e,0.003911871
RICE,France,2025,dSOC,MMTCO2e,-0.014507003
RICE,France,2030,CH4,MMTCO2e,0.067017488
RICE,France,2030,N2O,MMTCO2e,0.004207515
RICE,France,2030,dSOC,MMTCO2e,-0.01169317
RICE,France,2035,CH4,MMTCO2e,0.068348743
RICE,France,2035,N2O,MMTCO2e,0.004291095
RICE,France,2035,dSOC,MMTCO2e,-0.011925447
RICE,France,2040,CH4,MMTCO2e,0.069463506
RICE,France,2040,N2O,MMTCO2e,0.004361082
RICE,France,2040,dSOC,MMTCO2e,-0.012119949
RICE,France,2045,CH4,MMTCO2e,0.070479169
RICE,France,2045,N2O,MMTCO2e,0.004424848
RICE,France,2045,dSOC,MMTCO2e,-0.012297162
RICE,France,2050,CH4,MMTCO2e,0.071148477
RICE,France,2050,N2O,MMTCO2e,0.004466869
RICE,France,2050,dSOC,MMTCO2e,-0.012413943
RICE,France,2055,CH4,MMTCO2e,0.071824141
RICE,France,2055,N2O,MMTCO2e,0.004509288
RICE,France,2055,dSOC,MMTCO2e,-0.012531832
RICE,France,2060,CH4,MMTCO2e,0.072506219
RICE,France,2060,N2O,MMTCO2e,0.004552111
RICE,France,2060,dSOC,MMTCO2e,-0.01265084
RICE,France,2065,CH4,MMTCO2e,0.073194772
RICE,France,2065,N2O,MMTCO2e,0.00459534
RICE,France,2065,dSOC,MMTCO2e,-0.012770979
RICE,France,2070,CH4,MMTCO2e,0.073889866
RICE,France,2070,N2O,MMTCO2e,0.00463898
RICE,France,2070,dSOC,MMTCO2e,-0.012892259
RICE,France,2075,CH4,MMTCO2e,0.07459157
RICE,France,2075,N2O,MMTCO2e,0.004683034
RICE,France,2075,dSOC,MMTCO2e,-0.013014691
RICE,France,2080,CH4,MMTCO2e,0.075299926
RICE,France,2080,N2O,MMTCO2e,0.004727506
RICE,France,2080,dSOC,MMTCO2e,-0.013138285
RICE,Gabon,2010,CH4,MMTCO2e,0.001295558
RICE,Gabon,2010,N2O,MMTCO2e,1.01E-05
RICE,Gabon,2010,dSOC,MMTCO2e,-4.61E-05
RICE,Gabon,2015,CH4,MMTCO2e,0.001514382
RICE,Gabon,2015,N2O,MMTCO2e,1.23E-05
RICE,Gabon,2015,dSOC,MMTCO2e,-6.15E-05
RICE,Gabon,2020,CH4,MMTCO2e,0.001693906
RICE,Gabon,2020,N2O,MMTCO2e,1.45E-05
RICE,Gabon,2020,dSOC,MMTCO2e,-5.68E-05
RICE,Gabon,2025,CH4,MMTCO2e,0.001880143
RICE,Gabon,2025,N2O,MMTCO2e,1.67E-05
RICE,Gabon,2025,dSOC,MMTCO2e,-5.68E-05
RICE,Gabon,2030,CH4,MMTCO2e,0.002075499
RICE,Gabon,2030,N2O,MMTCO2e,1.89E-05
RICE,Gabon,2030,dSOC,MMTCO2e,-5.84E-05
RICE,Gabon,2035,CH4,MMTCO2e,0.002270908
RICE,Gabon,2035,N2O,MMTCO2e,2.06E-05
RICE,Gabon,2035,dSOC,MMTCO2e,-6.39E-05
RICE,Gabon,2040,CH4,MMTCO2e,0.00247405
RICE,Gabon,2040,N2O,MMTCO2e,2.25E-05
RICE,Gabon,2040,dSOC,MMTCO2e,-6.96E-05
RICE,Gabon,2045,CH4,MMTCO2e,0.002686199
RICE,Gabon,2045,N2O,MMTCO2e,2.44E-05
RICE,Gabon,2045,dSOC,MMTCO2e,-7.56E-05
RICE,Gabon,2050,CH4,MMTCO2e,0.002901582
RICE,Gabon,2050,N2O,MMTCO2e,2.64E-05
RICE,Gabon,2050,dSOC,MMTCO2e,-8.17E-05
RICE,Gabon,2055,CH4,MMTCO2e,0.003134234
RICE,Gabon,2055,N2O,MMTCO2e,2.85E-05
RICE,Gabon,2055,dSOC,MMTCO2e,-8.82E-05
RICE,Gabon,2060,CH4,MMTCO2e,0.00338554
RICE,Gabon,2060,N2O,MMTCO2e,3.08E-05
RICE,Gabon,2060,dSOC,MMTCO2e,-9.53E-05
RICE,Gabon,2065,CH4,MMTCO2e,0.003656996
RICE,Gabon,2065,N2O,MMTCO2e,3.32E-05
RICE,Gabon,2065,dSOC,MMTCO2e,-0.000102918
RICE,Gabon,2070,CH4,MMTCO2e,0.003950218
RICE,Gabon,2070,N2O,MMTCO2e,3.59E-05
RICE,Gabon,2070,dSOC,MMTCO2e,-0.00011117
RICE,Gabon,2075,CH4,MMTCO2e,0.004266951
RICE,Gabon,2075,N2O,MMTCO2e,3.88E-05
RICE,Gabon,2075,dSOC,MMTCO2e,-0.000120084
RICE,Gabon,2080,CH4,MMTCO2e,0.00460908
RICE,Gabon,2080,N2O,MMTCO2e,4.19E-05
RICE,Gabon,2080,dSOC,MMTCO2e,-0.000129713
RICE,Gambia,2010,CH4,MMTCO2e,0.005443415
RICE,Gambia,2010,N2O,MMTCO2e,0.003384886
RICE,Gambia,2010,dSOC,MMTCO2e,0.004213567
RICE,Gambia,2015,CH4,MMTCO2e,0.003840763
RICE,Gambia,2015,N2O,MMTCO2e,0.004039566
RICE,Gambia,2015,dSOC,MMTCO2e,0.000128227
RICE,Gambia,2020,CH4,MMTCO2e,0.002916178
RICE,Gambia,2020,N2O,MMTCO2e,0.004251327
RICE,Gambia,2020,dSOC,MMTCO2e,-0.002027305
RICE,Gambia,2025,CH4,MMTCO2e,0.002476977
RICE,Gambia,2025,N2O,MMTCO2e,0.004134029
RICE,Gambia,2025,dSOC,MMTCO2e,-0.002885491
RICE,Gambia,2030,CH4,MMTCO2e,0.002207919
RICE,Gambia,2030,N2O,MMTCO2e,0.003937277
RICE,Gambia,2030,dSOC,MMTCO2e,-0.003259684
RICE,Gambia,2035,CH4,MMTCO2e,0.002237569
RICE,Gambia,2035,N2O,MMTCO2e,0.003990151
RICE,Gambia,2035,dSOC,MMTCO2e,-0.003303459
RICE,Gambia,2040,CH4,MMTCO2e,0.002225278
RICE,Gambia,2040,N2O,MMTCO2e,0.003968233
RICE,Gambia,2040,dSOC,MMTCO2e,-0.003285313
RICE,Gambia,2045,CH4,MMTCO2e,0.002310779
RICE,Gambia,2045,N2O,MMTCO2e,0.004120702
RICE,Gambia,2045,dSOC,MMTCO2e,-0.003411542
RICE,Gambia,2050,CH4,MMTCO2e,0.002309511
RICE,Gambia,2050,N2O,MMTCO2e,0.004118442
RICE,Gambia,2050,dSOC,MMTCO2e,-0.003409672
RICE,Gambia,2055,CH4,MMTCO2e,0.002308245
RICE,Gambia,2055,N2O,MMTCO2e,0.004116184
RICE,Gambia,2055,dSOC,MMTCO2e,-0.003407802
RICE,Gambia,2060,CH4,MMTCO2e,0.002306979
RICE,Gambia,2060,N2O,MMTCO2e,0.004113927
RICE,Gambia,2060,dSOC,MMTCO2e,-0.003405933
RICE,Gambia,2065,CH4,MMTCO2e,0.002305714
RICE,Gambia,2065,N2O,MMTCO2e,0.004111671
RICE,Gambia,2065,dSOC,MMTCO2e,-0.003404066
RICE,Gambia,2070,CH4,MMTCO2e,0.00230445
RICE,Gambia,2070,N2O,MMTCO2e,0.004109416
RICE,Gambia,2070,dSOC,MMTCO2e,-0.003402199
RICE,Gambia,2075,CH4,MMTCO2e,0.002303186
RICE,Gambia,2075,N2O,MMTCO2e,0.004107163
RICE,Gambia,2075,dSOC,MMTCO2e,-0.003400333
RICE,Gambia,2080,CH4,MMTCO2e,0.002301923
RICE,Gambia,2080,N2O,MMTCO2e,0.004104911
RICE,Gambia,2080,dSOC,MMTCO2e,-0.003398469
RICE,Ghana,2010,CH4,MMTCO2e,0.137917727
RICE,Ghana,2010,N2O,MMTCO2e,0.07527075
RICE,Ghana,2010,dSOC,MMTCO2e,-0.012952186
RICE,Ghana,2015,CH4,MMTCO2e,0.148144081
RICE,Ghana,2015,N2O,MMTCO2e,0.079983629
RICE,Ghana,2015,dSOC,MMTCO2e,-0.013969295
RICE,Ghana,2020,CH4,MMTCO2e,0.159442171
RICE,Ghana,2020,N2O,MMTCO2e,0.081793524
RICE,Ghana,2020,dSOC,MMTCO2e,-0.010983298
RICE,Ghana,2025,CH4,MMTCO2e,0.166719228
RICE,Ghana,2025,N2O,MMTCO2e,0.083009638
RICE,Ghana,2025,dSOC,MMTCO2e,-0.009239946
RICE,Ghana,2030,CH4,MMTCO2e,0.173238575
RICE,Ghana,2030,N2O,MMTCO2e,0.084778927
RICE,Ghana,2030,dSOC,MMTCO2e,-0.008492575
RICE,Ghana,2035,CH4,MMTCO2e,0.171401337
RICE,Ghana,2035,N2O,MMTCO2e,0.083879828
RICE,Ghana,2035,dSOC,MMTCO2e,-0.00840251
RICE,Ghana,2040,CH4,MMTCO2e,0.174028814
RICE,Ghana,2040,N2O,MMTCO2e,0.085165657
RICE,Ghana,2040,dSOC,MMTCO2e,-0.008531315
RICE,Ghana,2045,CH4,MMTCO2e,0.171064988
RICE,Ghana,2045,N2O,MMTCO2e,0.08371523
RICE,Ghana,2045,dSOC,MMTCO2e,-0.008386021
