"Delete old shale oil and refining sectors, and set CO2 coefficients for biomass and new sectors",,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,
1,,minicam can't actually delete the primaryfuel CO2 coef as it isn't a node. this sets it to 0 and there will be a warning message,,,,,,,,,,,,,,
,delete,delete,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
region,supplysector,subsector,technology,minicam-non-energy-input,1975,1990,2005,2020,2035,2050,2065,2080,2095,,,
ALL,regional biomass,regional biomass,regional biomass,non-energy,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,,,
,,,,,,,,,,,,,,,,
Region-specific conventional biomass technologies,,,,,,,,,,,,,,,,
Non-energy costs,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,
2021,,,,,input-cost,,,,,,,,,,,
,,,,,,,,,,,,,,,,
region,supplysector,subsector,technology,minicam-non-energy-input,1975,1990,2005,2020,2035,2050,2065,2080,2095,,,
USA,refined liquids enduse,biomass liquids,biomass liquids-ethanol (conv),non-energy,3.48,3.48,3.48,3.48,3.48,3.48,3.48,3.48,3.48,,,
USA,refined liquids industrial,biomass liquids,biomass liquids-ethanol (conv),non-energy,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,,,
USA,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),non-energy,1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88,,,
USA,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),non-energy,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,,,
Latin America,refined liquids enduse,biomass liquids,biomass liquids-ethanol (conv),non-energy,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,,,
Latin America,refined liquids industrial,biomass liquids,biomass liquids-ethanol (conv),non-energy,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,
Western Europe,refined liquids enduse,biomass liquids,biomass liquids-ethanol (conv),non-energy,10.44,10.44,10.44,10.44,10.36,10.29,10.21,10.13,10.06,,,
Western Europe,refined liquids industrial,biomass liquids,biomass liquids-ethanol (conv),non-energy,9.34,9.34,9.34,9.34,9.27,9.20,9.13,9.06,9.00,,,
India,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),non-energy,1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88,,,
India,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),non-energy,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,,,
Africa,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),non-energy,1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88,,,
Africa,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),non-energy,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,,,
Southeast Asia,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),non-energy,1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88,,,
Southeast Asia,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),non-energy,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,,,
,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,
2011,,,,,coefficient,,,,,,,,,,,
,,,,,,,,,,,,,,,,
region,supplysector,subsector,technology,minicam-energy-input,1975,1990,2005,2020,2035,2050,2065,2080,2095,,,
USA,refined liquids enduse,biomass liquids,biomass liquids-ethanol (conv),regional corn for ethanol,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,
USA,refined liquids enduse,biomass liquids,biomass liquids-ethanol (conv),elect_td_ind,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,,,
USA,refined liquids enduse,biomass liquids,biomass liquids-ethanol (conv),wholesale gas,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,,,
USA,refined liquids industrial,biomass liquids,biomass liquids-ethanol (conv),regional corn for ethanol,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,
USA,refined liquids industrial,biomass liquids,biomass liquids-ethanol (conv),elect_td_ind,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,,,
USA,refined liquids industrial,biomass liquids,biomass liquids-ethanol (conv),wholesale gas,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,,,
USA,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),regional biomassOil,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,,,
USA,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),wholesale gas,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,,,
USA,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),regional biomassOil,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,,,
USA,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),wholesale gas,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,,,
Latin America,refined liquids enduse,biomass liquids,biomass liquids-ethanol (conv),regional sugar for ethanol,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,
Latin America,refined liquids industrial,biomass liquids,biomass liquids-ethanol (conv),regional sugar for ethanol,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,
Western Europe,refined liquids enduse,biomass liquids,biomass liquids-ethanol (conv),regional sugarbeet for ethanol,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,
Western Europe,refined liquids industrial,biomass liquids,biomass liquids-ethanol (conv),regional sugarbeet for ethanol,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,
India,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),regional biomassOil,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,,,
India,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),wholesale gas,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,,,
India,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),regional biomassOil,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,,,
India,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),wholesale gas,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,,,
Africa,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),regional biomassOil,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,,,
Africa,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),wholesale gas,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,,,
Africa,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),regional biomassOil,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,,,
Africa,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),wholesale gas,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,,,
Southeast Asia,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),regional biomassOil,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,,,
Southeast Asia,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),wholesale gas,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,,,
Southeast Asia,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),regional biomassOil,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,,,
Southeast Asia,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),wholesale gas,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,,,
USA,regional corn for ethanol,regional corn for ethanol,regional corn for ethanol,Corn,111.79,111.79,111.79,111.79,111.79,111.79,111.79,111.79,111.79,,,
Latin America,regional sugar for ethanol,regional sugar for ethanol,regional sugar for ethanol,SugarCrop,582.48,582.48,582.48,582.48,582.48,582.48,582.48,582.48,582.48,,,
Western Europe,regional sugarbeet for ethanol,regional sugarbeet for ethanol,regional sugarbeet for ethanol,SugarCrop,582.48,582.48,582.48,582.48,582.48,582.48,582.48,582.48,582.48,,,
USA,regional biomassOil,regional biomassOil,regional biomassOil,OilCrop,142.57,142.57,142.57,142.57,142.57,142.57,142.57,142.57,142.57,,,
India,regional biomassOil,regional biomassOil,regional biomassOil,biomassOil,1.0,1.0,1.0,1.0,1.000,1.000,1.000,1.000,1.000,,,
Africa,regional biomassOil,regional biomassOil,regional biomassOil,biomassOil,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
Southeast Asia,regional biomassOil,regional biomassOil,regional biomassOil,PalmFruit,128,128,128,128,128.32,128.32,128.32,128.32,128.32,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Turn off corn ethanol in these regions,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,
2006,,,,base year shareweights will be over-written in calibration (as needed),,,,,,,,,,,,
,,,,share-weight,,,,,,,,,,,,
region,supplysector,subsector,technology,1975,1990,2005,2020,2035,2050,2065,2080,2095,,,,
Africa,refined liquids enduse,biomass liquids,biomass liquids-ethanol (conv),0,0,0,0,0,0,0,0,0,,,,
Australia_NZ,refined liquids enduse,biomass liquids,biomass liquids-ethanol (conv),0,0,0,0,0,0,0,0,0,,,,
Canada,refined liquids enduse,biomass liquids,biomass liquids-ethanol (conv),0,0,0,0,0,0,0,0,0,,,,
China,refined liquids enduse,biomass liquids,biomass liquids-ethanol (conv),0,0,0,0,0,0,0,0,0,,,,
Eastern Europe,refined liquids enduse,biomass liquids,biomass liquids-ethanol (conv),0,0,0,0,0,0,0,0,0,,,,
Former Soviet Union,refined liquids enduse,biomass liquids,biomass liquids-ethanol (conv),0,0,0,0,0,0,0,0,0,,,,
India,refined liquids enduse,biomass liquids,biomass liquids-ethanol (conv),0,0,0,0,0,0,0,0,0,,,,
Japan,refined liquids enduse,biomass liquids,biomass liquids-ethanol (conv),0,0,0,0,0,0,0,0,0,,,,
Korea,refined liquids enduse,biomass liquids,biomass liquids-ethanol (conv),0,0,0,0,0,0,0,0,0,,,,
Latin America,refined liquids enduse,biomass liquids,biomass liquids-ethanol (conv),0,0,1,1,1,1,1,1,1,,,,
Middle East,refined liquids enduse,biomass liquids,biomass liquids-ethanol (conv),0,0,0,0,0,0,0,0,0,,,,
Southeast Asia,refined liquids enduse,biomass liquids,biomass liquids-ethanol (conv),0,0,0,0,0,0,0,0,0,,,,
USA,refined liquids enduse,biomass liquids,biomass liquids-ethanol (conv),0,0,1,1,1,1,1,1,1,,,,
Western Europe,refined liquids enduse,biomass liquids,biomass liquids-ethanol (conv),0,0,1,1,1,1,1,1,1,,,,
Africa,refined liquids industrial,biomass liquids,biomass liquids-ethanol (conv),0,0,0,0,0,0,0,0,0,,,,
Australia_NZ,refined liquids industrial,biomass liquids,biomass liquids-ethanol (conv),0,0,0,0,0,0,0,0,0,,,,
Canada,refined liquids industrial,biomass liquids,biomass liquids-ethanol (conv),0,0,0,0,0,0,0,0,0,,,,
China,refined liquids industrial,biomass liquids,biomass liquids-ethanol (conv),0,0,0,0,0,0,0,0,0,,,,
Eastern Europe,refined liquids industrial,biomass liquids,biomass liquids-ethanol (conv),0,0,0,0,0,0,0,0,0,,,,
Former Soviet Union,refined liquids industrial,biomass liquids,biomass liquids-ethanol (conv),0,0,0,0,0,0,0,0,0,,,,
India,refined liquids industrial,biomass liquids,biomass liquids-ethanol (conv),0,0,0,0,0,0,0,0,0,,,,
Japan,refined liquids industrial,biomass liquids,biomass liquids-ethanol (conv),0,0,0,0,0,0,0,0,0,,,,
Korea,refined liquids industrial,biomass liquids,biomass liquids-ethanol (conv),0,0,0,0,0,0,0,0,0,,,,
Latin America,refined liquids industrial,biomass liquids,biomass liquids-ethanol (conv),0,0,1,1,1,1,1,1,1,,,,
Middle East,refined liquids industrial,biomass liquids,biomass liquids-ethanol (conv),0,0,0,0,0,0,0,0,0,,,,
Southeast Asia,refined liquids industrial,biomass liquids,biomass liquids-ethanol (conv),0,0,0,0,0,0,0,0,0,,,,
USA,refined liquids industrial,biomass liquids,biomass liquids-ethanol (conv),0,0,1,1,1,1,1,1,1,,,,
Western Europe,refined liquids industrial,biomass liquids,biomass liquids-ethanol (conv),0,0,1,1,1,1,1,1,1,,,,
Africa,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),0,0,0,1,1,1,1,1,1,,,,
Australia_NZ,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),0,0,0,0,0,0,0,0,0,,,,
Canada,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),0,0,0,0,0,0,0,0,0,,,,
China,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),0,0,0,0,0,0,0,0,0,,,,
Eastern Europe,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),0,0,0,0,0,0,0,0,0,,,,
Former Soviet Union,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),0,0,0,0,0,0,0,0,0,,,,
India,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),0,0,0,1,1,1,1,1,1,,,,
Japan,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),0,0,0,0,0,0,0,0,0,,,,
Korea,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),0,0,0,0,0,0,0,0,0,,,,
Latin America,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),0,0,0,0,0,0,0,0,0,,,,
Middle East,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),0,0,0,0,0,0,0,0,0,,,,
Southeast Asia,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),0,0,0,1,1,1,1,1,1,,,,
USA,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),0,0,1,1,1,1,1,1,1,,,,
Western Europe,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),0,0,0,0,0,0,0,0,0,,,,
Africa,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),0,0,0,1,1,1,1,1,1,,,,
Australia_NZ,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),0,0,0,0,0,0,0,0,0,,,,
Canada,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),0,0,0,0,0,0,0,0,0,,,,
China,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),0,0,0,0,0,0,0,0,0,,,,
Eastern Europe,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),0,0,0,0,0,0,0,0,0,,,,
Former Soviet Union,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),0,0,0,0,0,0,0,0,0,,,,
India,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),0,0,0,1,1,1,1,1,1,,,,
Japan,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),0,0,0,0,0,0,0,0,0,,,,
Korea,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),0,0,0,0,0,0,0,0,0,,,,
Latin America,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),0,0,0,0,0,0,0,0,0,,,,
Middle East,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),0,0,0,0,0,0,0,0,0,,,,
Southeast Asia,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),0,0,0,1,1,1,1,1,1,,,,
USA,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),0,0,0,1,1,1,1,1,1,,,,
Western Europe,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),0,0,0,0,0,0,0,0,0,,,,
USA,regional biomassOil,regional biomassOil,regional biomassOil,0,0,1,1,1,1,1,1,1,,,,
India,regional biomassOil,regional biomassOil,regional biomassOil,0,0,1,1,1,1,1,1,1,,,,
Africa,regional biomassOil,regional biomassOil,regional biomassOil,0,0,1,1,1,1,1,1,1,,,,
Southeast Asia,regional biomassOil,regional biomassOil,regional biomassOil,0,0,0,1,1,1,1,1,1,,,,
,,,,,,,,,,,,,,,,
Technology lifetime and profit shutdown decider,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,
2002,,,,,,,,,,,,,,,,
,,,,lifetime,,,,,,,,,,,,
region,supplysector,subsector,technology,1975,1990,2005,2020,2035,2050,2065,2080,2095,,,,
USA,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),-1,-1,45,45,45,45,45,45,45,,,,
USA,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),-1,-1,45,45,45,45,45,45,45,,,,
India,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),-1,-1,45,45,45,45,45,45,45,,,,
India,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),-1,-1,45,45,45,45,45,45,45,,,,
Africa,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),-1,-1,45,45,45,45,45,45,45,,,,
Africa,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),-1,-1,45,45,45,45,45,45,45,,,,
Southeast Asia,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),-1,-1,45,45,45,45,45,45,45,,,,
Southeast Asia,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),-1,-1,45,45,45,45,45,45,45,,,,
,,,,,,,,,,,,,,,,
Phased shutdown decider for partial retirement of capital stocks,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,
2003,,,,phased-shutdown-decider,,,,,,,,,,,,
,,,,shutdown-rate,,,,,,,,,,,,
region,supplysector,subsector,technology,2005,2020,2035,2050,2065,2080,2095,,,,,,
USA,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),0.05,0.03,0.03,0.03,0.03,0.03,0.03,,,,,,
USA,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),0.05,0.03,0.03,0.03,0.03,0.03,0.03,,,,,,
India,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),0.05,0.03,0.03,0.03,0.03,0.03,0.03,,,,,,
India,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),0.05,0.03,0.03,0.03,0.03,0.03,0.03,,,,,,
Africa,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),0.05,0.03,0.03,0.03,0.03,0.03,0.03,,,,,,
Africa,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),0.05,0.03,0.03,0.03,0.03,0.03,0.03,,,,,,
Southeast Asia,refined liquids enduse,biomass liquids,biomass liquids-biodiesel (conv),0.05,0.03,0.03,0.03,0.03,0.03,0.03,,,,,,
Southeast Asia,refined liquids industrial,biomass liquids,biomass liquids-biodiesel (conv),0.05,0.03,0.03,0.03,0.03,0.03,0.03,,,,,,
,,,,,,,,,,,,,,,,
Refining supplysectors: unit tags,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
region,supplysector,output-unit,input-unit,price-unit,1975 price,,,,,,,,,,,
USA,regional biomassOil,EJ,EJ,1975$/GJ,-1,,,,,,,,,,,
India,regional biomassOil,EJ,EJ,1975$/GJ,0,,,,,,,,,,,
Africa,regional biomassOil,EJ,EJ,1975$/GJ,0,,,,,,,,,,,
Southeast Asia,regional biomassOil,EJ,EJ,1975$/GJ,0,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Subsector shareweights,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,
204,,,shareweights will be re-set in calibration (as needed),,,interpolation function has precedence over-write values in this table,,,,,,,,,,
,,,share-weight,,,,,,,,,,,,,
region,supplysector,subsector,1975,1990,2005,2020,2035,2050,2065,2080,2095,,,,,
USA,regional biomassOil,regional biomassOil,1,1,1,1,1,1,1,1,1,,,,,
India,regional biomassOil,regional biomassOil,1,1,1,1,1,1,1,1,1,,,,,
Africa,regional biomassOil,regional biomassOil,1,1,1,1,1,1,1,1,1,,,,,
Southeast Asia,regional biomassOil,regional biomassOil,1,1,1,1,1,1,1,1,1,,,,,
