# File: income_shares.csv
# Title: Income shares
# Units: share
# Description: Net income shares for the 32 GCAM regions from 1967-2100. 
# Column types: iicncn 
# ----------
GCAM_region_ID,year,category,shares,sce,gini
11,2070,d1,0.01822574,SSP3,0.423155488
17,2070,d6,0.024273354,SSP4,0.737827175
7,2070,d2,0.017208404,SSP4,0.562086262
29,2070,d4,0.039846389,SSP3,0.512075393
18,2070,d2,0.034066765,SSP3,0.43096678
1,2070,d2,0.017671528,SSP2,0.530497477
26,2070,d3,0.029374359,SSP3,0.525712273
5,2070,d1,0.024228424,SSP5,0.365941412
27,2070,d2,0.041446022,SSP2,0.345261713
12,2070,d1,0.023388425,SSP2,0.35809399
17,2070,d1,0.010417271,SSP5,0.519670529
32,2070,d4,0.032455968,SSP3,0.584211823
5,2070,d8,0.117802043,SSP4,0.510491914
7,2070,d4,0.03639771,SSP3,0.554624731
25,2070,d1,0.026194515,SSP2,0.330093845
13,2070,d1,0.018058008,SSP4,0.424713653
22,2070,d1,0.038425555,SSP2,0.253068393
8,2070,d1,0.00877016,SSP4,0.512512502
25,2070,d2,0.034153981,SSP3,0.402245403
17,2070,d1,0.015495978,SSP1,0.465358267
26,2070,d2,0.021143193,SSP4,0.516516192
21,2070,d3,0.026884589,SSP4,0.545892243
22,2070,d8,0.116638033,SSP4,0.296534359
21,2070,d4,0.037051987,SSP3,0.537543865
2,2070,d3,0.050628436,SSP2,0.369067168
22,2070,d7,0.097196021,SSP3,0.337547572
17,2070,d7,0.0606304,SSP3,0.704202903
4,2070,d4,0.053235295,SSP2,0.434750948
9,2070,d6,0.05148983,SSP4,0.600789139
3,2070,d2,0.043422923,SSP3,0.362684911
27,2070,d8,0.115059835,SSP3,0.418926782
29,2070,d5,0.039715303,SSP4,0.586096879
15,2070,d2,0.023200805,SSP3,0.504284674
2,2070,d9,0.168035168,SSP3,0.444598479
29,2070,d1,0.027993123,SSP1,0.325250759
27,2070,d9,0.137361028,SSP4,0.473988046
27,2070,d3,0.05436706,SSP2,0.345261713
9,2070,d2,0.031332761,SSP2,0.422555093
21,2070,d1,0.021876496,SSP5,0.38407386
24,2070,d3,0.018389557,SSP2,0.62469982
5,2070,d3,0.041567465,SSP2,0.428907317
4,2070,d9,0.175873332,SSP4,0.538077838
15,2070,d1,0.013953966,SSP2,0.480573129
4,2070,d9,0.162715666,SSP3,0.503509099
9,2070,d6,0.062206962,SSP3,0.53856837
29,2070,d2,0.032747282,SSP2,0.406788985
32,2070,d3,0.021588091,SSP4,0.592180187
27,2070,d1,0.034937536,SSP1,0.292355433
10,2070,d3,0.040685497,SSP3,0.443350971
1,2070,d3,0.012684522,SSP4,0.628658754
29,2070,d5,0.052054383,SSP3,0.512075393
24,2070,d2,0.01615897,SSP1,0.584599465
1,2070,d3,0.020634736,SSP3,0.587913024
24,2070,d4,0.019853738,SSP4,0.66560577
10,2070,d1,0.026813602,SSP1,0.341775127
5,2070,d8,0.118399275,SSP3,0.504046147
24,2070,d5,0.031618605,SSP3,0.668840918
32,2070,d2,0.021809816,SSP2,0.521160284
18,2070,d3,0.043604252,SSP3,0.43096678
17,2070,d5,0.029225531,SSP2,0.667516476
31,2070,d1,0.016284196,SSP4,0.414296745
22,2070,d8,0.114711131,SSP3,0.337547572
7,2070,d2,0.024154805,SSP2,0.506343644
22,2070,d9,0.142910645,SSP4,0.296534359
5,2070,d9,0.169208965,SSP4,0.510491914
7,2070,d5,0.047468111,SSP3,0.554624731
21,2070,d2,0.028863726,SSP2,0.448085801
2,2070,d4,0.061830989,SSP2,0.369067168
32,2070,d5,0.043996485,SSP3,0.584211823
31,2070,d2,0.027478142,SSP3,0.448318716
4,2070,d5,0.063839867,SSP2,0.434750948
26,2070,d4,0.040479985,SSP3,0.525712273
2,2070,d10,0.345728428,SSP4,0.432518915
14,2070,d2,0.044707958,SSP3,0.343724734
27,2070,d9,0.160575449,SSP3,0.418926782
20,2070,d2,0.032627869,SSP3,0.447708797
1,2070,d2,0.020366251,SSP1,0.508871894
3,2070,d1,0.033387493,SSP4,0.318317574
7,2070,d3,0.025853732,SSP4,0.562086262
32,2070,d1,0.017987,SSP1,0.444564775
15,2070,d2,0.019960674,SSP4,0.530266433
5,2070,d4,0.052445719,SSP2,0.428907317
4,2070,d2,0.036951387,SSP1,0.391080516
21,2070,d4,0.036321147,SSP4,0.545892243
18,2070,d1,0.023823518,SSP4,0.396627054
10,2070,d4,0.049431517,SSP3,0.443350971
3,2070,d3,0.052968405,SSP3,0.362684911
26,2070,d1,0.027061351,SSP1,0.337245987
5,2070,d2,0.038895784,SSP1,0.374238128
21,2070,d5,0.048076276,SSP3,0.537543865
27,2070,d10,0.415146996,SSP4,0.473988046
9,2070,d7,0.073828109,SSP4,0.600789139
25,2070,d2,0.036867589,SSP4,0.385022845
29,2070,d6,0.057005751,SSP4,0.586096879
18,2070,d4,0.052941597,SSP3,0.43096678
27,2070,d4,0.064206235,SSP2,0.345261713
9,2070,d7,0.080759499,SSP3,0.53856837
29,2070,d6,0.068950862,SSP3,0.512075393
22,2070,d2,0.057120674,SSP2,0.253068393
23,2070,d1,0.018187893,SSP3,0.406881213
15,2070,d1,0.017633934,SSP1,0.441287531
2,2070,d5,0.072088079,SSP2,0.369067168
4,2070,d6,0.076391481,SSP2,0.434750948
14,2070,d1,0.027923335,SSP4,0.352176689
10,2070,d2,0.038240936,SSP2,0.380129462
3,2070,d1,0.03717082,SSP2,0.279722822
2,2070,d2,0.042648168,SSP1,0.334449199
22,2070,d9,0.145208417,SSP3,0.337547572
15,2070,d3,0.032950589,SSP3,0.504284674
7,2070,d1,0.020204008,SSP1,0.427951824
25,2070,d2,0.043608623,SSP2,0.330093845
10,2070,d3,0.037493581,SSP4,0.457528305
14,2070,d1,0.032574617,SSP2,0.304104136
10,2070,d1,0.026596942,SSP5,0.336193375
22,2070,d1,0.039949753,SSP1,0.236773012
18,2070,d1,0.028940907,SSP2,0.341910592
5,2070,d9,0.170098339,SSP3,0.504046147
11,2070,d1,0.018243362,SSP4,0.422427387
6,2070,d1,0.022715556,SSP3,0.391567205
1,2070,d2,0.016569633,SSP5,0.539391096
24,2070,d4,0.0269314,SSP2,0.62469982
7,2070,d6,0.061197916,SSP3,0.554624731
27,2070,d1,0.035108865,SSP5,0.287299476
11,2070,d2,0.032658863,SSP3,0.423155488
5,2070,d5,0.063974111,SSP2,0.428907317
29,2070,d1,0.029403468,SSP5,0.311414918
32,2070,d4,0.031388413,SSP4,0.592180187
9,2070,d3,0.044634371,SSP2,0.422555093
26,2070,d5,0.052187915,SSP3,0.525712273
21,2070,d3,0.037356409,SSP2,0.448085801
10,2070,d5,0.061153742,SSP3,0.443350971
7,2070,d3,0.033288528,SSP2,0.506343644
3,2070,d4,0.061490143,SSP3,0.362684911
32,2070,d3,0.031060377,SSP2,0.521160284
24,2070,d2,0.017505685,SSP5,0.573793815
31,2070,d1,0.021197043,SSP2,0.361739142
19,2070,d1,0.022930557,SSP3,0.390282939
24,2070,d6,0.04554759,SSP3,0.668840918
32,2070,d6,0.058423742,SSP3,0.584211823
2,2070,d6,0.084066007,SSP2,0.369067168
24,2070,d3,0.023738334,SSP1,0.584599465
8,2070,d1,0.015354418,SSP3,0.442084845
20,2070,d3,0.041698395,SSP3,0.447708797
18,2070,d5,0.063018335,SSP3,0.43096678
21,2070,d6,0.063587398,SSP3,0.537543865
5,2070,d10,0.399672825,SSP4,0.510491914
17,2070,d8,0.099208296,SSP3,0.704202903
27,2070,d5,0.074756511,SSP2,0.345261713
4,2070,d7,0.092769673,SSP2,0.434750948
22,2070,d3,0.06777904,SSP2,0.253068393
25,2070,d1,0.02931537,SSP1,0.296113864
27,2070,d2,0.048551761,SSP1,0.292355433
21,2070,d2,0.034170725,SSP1,0.393453831
26,2070,d3,0.031377467,SSP4,0.516516192
13,2070,d1,0.026759077,SSP2,0.336109743
25,2070,d3,0.045644365,SSP3,0.402245403
12,2070,d2,0.032789058,SSP3,0.417112512
15,2070,d2,0.026201708,SSP2,0.480573129
24,2070,d5,0.030501933,SSP4,0.66560577
21,2070,d5,0.049610849,SSP4,0.545892243
29,2070,d3,0.043375694,SSP2,0.406788985
17,2070,d2,0.028352323,SSP1,0.465358267
31,2070,d3,0.039053256,SSP3,0.448318716
25,2070,d3,0.048217522,SSP4,0.385022845
4,2070,d3,0.049200822,SSP1,0.391080516
17,2070,d6,0.045334155,SSP2,0.667516476
9,2070,d2,0.037773076,SSP1,0.364493835
7,2070,d4,0.035398059,SSP4,0.562086262
17,2070,d7,0.050141653,SSP4,0.737827175
9,2070,d8,0.109671648,SSP3,0.53856837
15,2070,d1,0.016419895,SSP5,0.453865072
15,2070,d4,0.043113908,SSP3,0.504284674
1,2070,d4,0.024062596,SSP4,0.628658754
29,2070,d7,0.089209436,SSP3,0.512075393
12,2070,d1,0.031392515,SSP1,0.281294418
5,2070,d6,0.077876496,SSP2,0.428907317
17,2070,d2,0.021584588,SSP5,0.519670529
26,2070,d2,0.033397035,SSP2,0.415294467
3,2070,d5,0.070635028,SSP3,0.362684911
22,2070,d4,0.076736012,SSP2,0.253068393
27,2070,d6,0.086348698,SSP2,0.345261713
27,2070,d10,0.335491331,SSP3,0.418926782
1,2070,d3,0.028305895,SSP2,0.530497477
8,2070,d1,0.020033178,SSP2,0.392039103
2,2070,d7,0.099970593,SSP2,0.369067168
23,2070,d1,0.016089831,SSP4,0.429323791
18,2070,d6,0.07489317,SSP3,0.43096678
32,2070,d1,0.01944197,SSP5,0.429005936
15,2070,d3,0.029464606,SSP4,0.530266433
10,2070,d6,0.074499066,SSP3,0.443350971
5,2070,d2,0.039954598,SSP5,0.365941412
3,2070,d2,0.048476677,SSP4,0.318317574
20,2070,d4,0.05066981,SSP3,0.447708797
2,2070,d10,0.350779425,SSP3,0.444598479
26,2070,d1,0.029159766,SSP5,0.313594202
29,2070,d7,0.084648576,SSP4,0.586096879
10,2070,d3,0.048375234,SSP2,0.380129462
12,2070,d2,0.031868138,SSP4,0.432154824
14,2070,d3,0.054889299,SSP3,0.343724734
7,2070,d7,0.079986975,SSP3,0.554624731
5,2070,d3,0.049752281,SSP1,0.374238128
4,2070,d2,0.03800211,SSP5,0.382542317
9,2070,d8,0.116589455,SSP4,0.600789139
2,2070,d3,0.055233148,SSP1,0.334449199
8,2070,d1,0.021219741,SSP1,0.379347195
11,2070,d3,0.043452412,SSP3,0.423155488
10,2070,d2,0.04316086,SSP1,0.341775127
21,2070,d4,0.048734684,SSP2,0.448085801
7,2070,d4,0.042866124,SSP2,0.506343644
22,2070,d10,0.251441918,SSP4,0.296534359
9,2070,d4,0.055757386,SSP2,0.422555093
10,2070,d4,0.04999538,SSP4,0.457528305
4,2070,d4,0.059152883,SSP1,0.391080516
29,2070,d4,0.054537174,SSP2,0.406788985
5,2070,d10,0.391915414,SSP3,0.504046147
22,2070,d5,0.085297173,SSP2,0.253068393
12,2070,d1,0.032134661,SSP5,0.26831525
23,2070,d1,0.019865178,SSP2,0.388939606
26,2070,d6,0.066479062,SSP3,0.525712273
27,2070,d7,0.10059568,SSP2,0.345261713
29,2070,d2,0.043499299,SSP1,0.325250759
13,2070,d2,0.034065065,SSP3,0.407153006
3,2070,d1,0.039330369,SSP1,0.254708631
24,2070,d5,0.037292233,SSP2,0.62469982
32,2070,d4,0.040903251,SSP2,0.521160284
18,2070,d2,0.038346183,SSP4,0.396627054
4,2070,d8,0.111813803,SSP2,0.434750948
32,2070,d5,0.042972178,SSP4,0.592180187
21,2070,d7,0.083587411,SSP3,0.537543865
3,2070,d6,0.080451662,SSP3,0.362684911
22,2070,d1,0.040069747,SSP5,0.235490135
4,2070,d10,0.429054425,SSP4,0.538077838
6,2070,d1,0.021773132,SSP4,0.401687365
14,2070,d1,0.036490337,SSP1,0.262230333
1,2070,d4,0.032029743,SSP3,0.587913024
32,2070,d7,0.078271608,SSP3,0.584211823
13,2070,d1,0.031051809,SSP1,0.293581864
3,2070,d2,0.053018747,SSP2,0.279722822
26,2070,d4,0.042342034,SSP4,0.516516192
4,2070,d10,0.406399218,SSP3,0.503509099
2,2070,d2,0.043435817,SSP5,0.327588469
24,2070,d4,0.032303781,SSP1,0.584599465
11,2070,d1,0.029777925,SSP2,0.299241801
22,2070,d2,0.059151527,SSP1,0.236773012
31,2070,d1,0.0240945,SSP1,0.330742162
31,2070,d2,0.031716678,SSP4,0.414296745
25,2070,d4,0.056844948,SSP3,0.402245403
8,2070,d2,0.020734298,SSP4,0.512512502
7,2070,d1,0.022195065,SSP5,0.40666159
32,2070,d2,0.031354487,SSP1,0.444564775
31,2070,d4,0.050813725,SSP3,0.448318716
21,2070,d3,0.044827788,SSP1,0.393453831
14,2070,d2,0.043864407,SSP4,0.352176689
25,2070,d4,0.059216652,SSP4,0.385022845
5,2070,d7,0.096108177,SSP2,0.428907317
2,2070,d8,0.119098117,SSP2,0.369067168
24,2070,d3,0.025179644,SSP5,0.573793815
19,2070,d1,0.026383774,SSP2,0.353355251
22,2070,d6,0.094409453,SSP2,0.253068393
21,2070,d6,0.06129193,SSP4,0.545892243
25,2070,d3,0.055479828,SSP2,0.330093845
14,2070,d2,0.049934888,SSP2,0.304104136
15,2070,d5,0.054619445,SSP3,0.504284674
7,2070,d5,0.046508977,SSP4,0.562086262
24,2070,d7,0.065817416,SSP3,0.668840918
18,2070,d7,0.090365193,SSP3,0.43096678
18,2070,d2,0.04516495,SSP2,0.341910592
14,2070,d4,0.064472804,SSP3,0.343724734
17,2070,d3,0.038295265,SSP1,0.465358267
27,2070,d3,0.061070564,SSP1,0.292355433
20,2070,d5,0.060435432,SSP3,0.447708797
25,2070,d1,0.029749444,SSP5,0.291329685
15,2070,d2,0.031220221,SSP1,0.441287531
10,2070,d4,0.059595254,SSP2,0.380129462
2,2070,d4,0.066254228,SSP1,0.334449199
27,2070,d2,0.049358456,SSP5,0.287299476
7,2070,d2,0.033923649,SSP1,0.427951824
10,2070,d7,0.094406919,SSP3,0.443350971
4,2070,d5,0.069457598,SSP1,0.391080516
9,2070,d9,0.185707815,SSP3,0.53856837
8,2070,d1,0.017896645,SSP5,0.414892249
4,2070,d9,0.156719287,SSP2,0.434750948
3,2070,d7,0.094039576,SSP3,0.362684911
24,2070,d6,0.044536624,SSP4,0.66560577
1,2070,d3,0.031181836,SSP1,0.508871894
19,2070,d1,0.02210841,SSP4,0.399074738
15,2070,d3,0.036188313,SSP2,0.480573129
9,2070,d3,0.050445096,SSP1,0.364493835
11,2070,d4,0.054044357,SSP3,0.423155488
21,2070,d2,0.034324827,SSP5,0.38407386
29,2070,d8,0.116377063,SSP3,0.512075393
22,2070,d7,0.105011274,SSP2,0.253068393
1,2070,d3,0.027121546,SSP5,0.539391096
7,2070,d5,0.053674349,SSP2,0.506343644
9,2070,d2,0.038391165,SSP5,0.356218611
23,2070,d2,0.033550976,SSP3,0.406881213
20,2070,d1,0.035387814,SSP4,0.282196515
9,2070,d5,0.067110787,SSP2,0.422555093
5,2070,d4,0.059747905,SSP1,0.374238128
6,2070,d2,0.037613079,SSP3,0.391567205
6,2070,d1,0.026466628,SSP2,0.350992172
3,2070,d3,0.059037511,SSP4,0.318317574
25,2070,d2,0.047943352,SSP1,0.296113864
22,2070,d3,0.069952571,SSP1,0.236773012
11,2070,d1,0.038689443,SSP1,0.203663333
21,2070,d5,0.060853643,SSP2,0.448085801
27,2070,d8,0.121609,SSP2,0.345261713
26,2070,d3,0.045043661,SSP2,0.415294467
17,2070,d7,0.06823503,SSP2,0.667516476
10,2070,d5,0.06437627,SSP4,0.457528305
4,2070,d3,0.050208402,SSP5,0.382542317
15,2070,d4,0.039704038,SSP4,0.530266433
18,2070,d3,0.048184466,SSP4,0.396627054
27,2070,d4,0.071260472,SSP1,0.292355433
14,2070,d5,0.074017774,SSP3,0.343724734
19,2070,d2,0.038018922,SSP3,0.390282939
17,2070,d3,0.031051458,SSP5,0.519670529
32,2070,d5,0.052101552,SSP2,0.521160284
26,2070,d5,0.054511505,SSP4,0.516516192
13,2070,d2,0.031917038,SSP4,0.424713653
11,2070,d2,0.032754843,SSP4,0.422427387
20,2070,d1,0.038146302,SSP2,0.252704354
10,2070,d3,0.053542747,SSP1,0.341775127
7,2070,d8,0.108386962,SSP3,0.554624731
18,2070,d1,0.032032283,SSP1,0.308856796
26,2070,d7,0.085313054,SSP3,0.525712273
12,2070,d2,0.040691183,SSP2,0.35809399
29,2070,d5,0.066612597,SSP2,0.406788985
25,2070,d5,0.068818935,SSP3,0.402245403
21,2070,d7,0.080644209,SSP4,0.545892243
12,2070,d3,0.043976389,SSP3,0.417112512
25,2070,d5,0.07086354,SSP4,0.385022845
15,2070,d6,0.068505075,SSP3,0.504284674
20,2070,d6,0.072074996,SSP3,0.447708797
2,2070,d9,0.159670717,SSP2,0.369067168
31,2070,d5,0.063733287,SSP3,0.448318716
23,2070,d1,0.022738354,SSP1,0.358205771
10,2070,d5,0.070110309,SSP2,0.380129462
22,2070,d10,0.284822363,SSP3,0.337547572
32,2070,d6,0.057496285,SSP4,0.592180187
2,2070,d5,0.077122671,SSP1,0.334449199
24,2070,d6,0.050684142,SSP2,0.62469982
14,2070,d3,0.05410615,SSP4,0.352176689
18,2070,d3,0.055482519,SSP2,0.341910592
17,2070,d9,0.17397883,SSP3,0.704202903
22,2070,d8,0.118680173,SSP2,0.253068393
24,2070,d5,0.042446488,SSP1,0.584599465
31,2070,d2,0.038264428,SSP2,0.361739142
18,2070,d8,0.11276512,SSP3,0.43096678
5,2070,d3,0.050834097,SSP5,0.365941412
25,2070,d4,0.066527843,SSP2,0.330093845
21,2070,d4,0.056809376,SSP1,0.393453831
21,2070,d8,0.113261241,SSP3,0.537543865
3,2070,d1,0.039557768,SSP5,0.251573641
22,2070,d4,0.078919162,SSP1,0.236773012
17,2070,d4,0.048397565,SSP1,0.465358267
26,2070,d2,0.043248454,SSP1,0.337245987
32,2070,d3,0.041276309,SSP1,0.444564775
9,2070,d6,0.080237525,SSP2,0.422555093
14,2070,d1,0.037099904,SSP5,0.254639966
29,2070,d3,0.056330141,SSP1,0.325250759
27,2070,d9,0.148236574,SSP2,0.345261713
16,2070,d1,0.028714629,SSP3,0.334705837
32,2070,d8,0.108374895,SSP3,0.584211823
5,2070,d8,0.121550955,SSP2,0.428907317
19,2070,d1,0.028561959,SSP1,0.330062372
7,2070,d6,0.060329492,SSP4,0.562086262
15,2070,d4,0.046349861,SSP2,0.480573129
14,2070,d6,0.084496132,SSP3,0.343724734
3,2070,d3,0.063599754,SSP2,0.279722822
4,2070,d6,0.08098407,SSP1,0.391080516
1,2070,d4,0.039766899,SSP2,0.530497477
13,2070,d1,0.032397218,SSP5,0.280648436
2,2070,d3,0.056298525,SSP5,0.327588469
31,2070,d3,0.04359044,SSP4,0.414296745
11,2070,d5,0.065556959,SSP3,0.423155488
24,2070,d4,0.033751451,SSP5,0.573793815
3,2070,d8,0.112322431,SSP3,0.362684911
3,2070,d4,0.067897017,SSP4,0.318317574
14,2070,d3,0.06051349,SSP2,0.304104136
31,2070,d1,0.024611033,SSP5,0.325216296
8,2070,d2,0.029509093,SSP3,0.442084845
5,2070,d5,0.071236042,SSP1,0.374238128
10,2070,d2,0.043679447,SSP5,0.336193375
1,2070,d5,0.037779253,SSP4,0.628658754
6,2070,d1,0.028498113,SSP1,0.329437456
18,2070,d4,0.057542223,SSP4,0.396627054
22,2070,d2,0.059311409,SSP5,0.235490135
7,2070,d3,0.043744212,SSP1,0.427951824
3,2070,d2,0.056265578,SSP1,0.254708631
29,2070,d6,0.080899964,SSP2,0.406788985
29,2070,d8,0.138514305,SSP4,0.586096879
4,2070,d4,0.060219437,SSP5,0.382542317
7,2070,d6,0.066817195,SSP2,0.506343644
25,2070,d3,0.060125194,SSP1,0.296113864
13,2070,d3,0.045855827,SSP3,0.407153006
27,2070,d5,0.081622371,SSP1,0.292355433
10,2070,d6,0.079383519,SSP4,0.457528305
29,2070,d2,0.045311597,SSP5,0.311414918
17,2070,d8,0.091818884,SSP4,0.737827175
22,2070,d5,0.087391715,SSP1,0.236773012
28,2070,d1,0.03010908,SSP3,0.313517914
15,2070,d7,0.086933608,SSP3,0.504284674
21,2070,d6,0.077337496,SSP2,0.448085801
29,2070,d9,0.19083283,SSP3,0.512075393
25,2070,d6,0.082608153,SSP3,0.402245403
2,2070,d6,0.088226216,SSP1,0.334449199
14,2070,d2,0.054839759,SSP1,0.262230333
32,2070,d2,0.033293295,SSP5,0.429005936
15,2070,d3,0.041485352,SSP1,0.441287531
8,2070,d3,0.031125783,SSP4,0.512512502
25,2070,d6,0.084174914,SSP4,0.385022845
10,2070,d4,0.065543857,SSP1,0.341775127
1,2070,d5,0.045430414,SSP3,0.587913024
15,2070,d2,0.029655559,SSP5,0.453865072
18,2070,d4,0.064872799,SSP2,0.341910592
32,2070,d6,0.065762466,SSP2,0.521160284
13,2070,d2,0.042814844,SSP2,0.336109743
10,2070,d8,0.123103397,SSP3,0.443350971
19,2070,d3,0.048465776,SSP3,0.390282939
8,2070,d2,0.035744443,SSP2,0.392039103
20,2070,d7,0.087487582,SSP3,0.447708797
26,2070,d6,0.067953064,SSP4,0.516516192
10,2070,d6,0.082638856,SSP2,0.380129462
22,2070,d9,0.140475457,SSP2,0.253068393
26,2070,d4,0.055596552,SSP2,0.415294467
15,2070,d5,0.051366652,SSP4,0.530266433
14,2070,d7,0.098167249,SSP3,0.343724734
23,2070,d3,0.045039438,SSP3,0.406881213
24,2070,d8,0.098161183,SSP3,0.668840918
14,2070,d4,0.063539402,SSP4,0.352176689
31,2070,d6,0.078819102,SSP3,0.448318716
3,2070,d5,0.076412913,SSP4,0.318317574
6,2070,d3,0.048002651,SSP3,0.391567205
25,2070,d5,0.077937958,SSP2,0.330093845
9,2070,d4,0.064265126,SSP1,0.364493835
17,2070,d4,0.041121111,SSP5,0.519670529
12,2070,d4,0.055689882,SSP3,0.417112512
3,2070,d4,0.07327565,SSP2,0.279722822
26,2070,d8,0.113544827,SSP3,0.525712273
8,2070,d2,0.037325766,SSP1,0.379347195
11,2070,d3,0.043550309,SSP4,0.422427387
12,2070,d3,0.042568405,SSP4,0.432154824
27,2070,d10,0.27911228,SSP2,0.345261713
22,2070,d6,0.096305758,SSP1,0.236773012
9,2070,d7,0.096278565,SSP2,0.422555093
4,2070,d7,0.095055929,SSP1,0.391080516
27,2070,d3,0.061725157,SSP5,0.287299476
9,2070,d3,0.051447784,SSP5,0.356218611
11,2070,d1,0.040302609,SSP5,0.188323838
17,2070,d5,0.059548251,SSP1,0.465358267
24,2070,d7,0.065013757,SSP4,0.66560577
27,2070,d6,0.092134611,SSP1,0.292355433
32,2070,d4,0.051165078,SSP1,0.444564775
23,2070,d2,0.030754853,SSP4,0.429323791
2,2070,d4,0.067055484,SSP5,0.327588469
11,2070,d6,0.078938996,SSP3,0.423155488
6,2070,d2,0.036354555,SSP4,0.401687365
7,2070,d2,0.036576745,SSP5,0.40666159
2,2070,d7,0.102677404,SSP1,0.334449199
18,2070,d5,0.067432396,SSP4,0.396627054
19,2070,d2,0.0426205,SSP2,0.353355251
5,2070,d9,0.164520683,SSP2,0.428907317
5,2070,d6,0.084191161,SSP1,0.374238128
9,2070,d9,0.19718992,SSP4,0.600789139
11,2070,d2,0.04812574,SSP2,0.299241801
25,2070,d4,0.07114232,SSP1,0.296113864
22,2070,d3,0.070123685,SSP5,0.235490135
5,2070,d4,0.061161256,SSP5,0.365941412
23,2070,d2,0.035786322,SSP2,0.388939606
21,2070,d5,0.069738453,SSP1,0.393453831
25,2070,d2,0.048505777,SSP5,0.291329685
21,2070,d3,0.047226546,SSP5,0.38407386
24,2070,d6,0.055350486,SSP1,0.584599465
16,2070,d1,0.027941228,SSP4,0.343134395
21,2070,d8,0.115826497,SSP4,0.545892243
23,2070,d1,0.021691973,SSP5,0.369398719
32,2070,d7,0.077534183,SSP4,0.592180187
29,2070,d7,0.100428339,SSP2,0.406788985
29,2070,d4,0.065976506,SSP1,0.325250759
31,2070,d3,0.050599544,SSP2,0.361739142
1,2070,d4,0.042663118,SSP1,0.508871894
15,2070,d5,0.057715264,SSP2,0.480573129
18,2070,d5,0.074465701,SSP2,0.341910592
7,2070,d4,0.053368595,SSP1,0.427951824
31,2070,d2,0.042126104,SSP1,0.330742162
31,2070,d4,0.055371837,SSP4,0.414296745
18,2070,d1,0.032596113,SSP5,0.302828175
20,2070,d2,0.053254927,SSP4,0.282196515
10,2070,d3,0.053647653,SSP5,0.336193375
14,2070,d4,0.069832805,SSP2,0.304104136
24,2070,d7,0.069900678,SSP2,0.62469982
10,2070,d5,0.075202474,SSP1,0.341775127
15,2070,d4,0.05162329,SSP1,0.441287531
18,2070,d9,0.152955586,SSP3,0.43096678
15,2070,d8,0.114061491,SSP3,0.504284674
25,2070,d7,0.099724715,SSP3,0.402245403
7,2070,d7,0.079296519,SSP4,0.562086262
25,2070,d7,0.100607425,SSP4,0.385022845
3,2070,d6,0.086115563,SSP4,0.318317574
4,2070,d5,0.07056074,SSP5,0.382542317
13,2070,d2,0.048006073,SSP1,0.293581864
22,2070,d7,0.106518776,SSP1,0.236773012
3,2070,d5,0.081709699,SSP2,0.279722822
24,2070,d5,0.043835381,SSP5,0.573793815
20,2070,d1,0.043254996,SSP1,0.198085148
10,2070,d7,0.097262449,SSP4,0.457528305
17,2070,d8,0.103912094,SSP2,0.667516476
7,2070,d9,0.161356332,SSP3,0.554624731
20,2070,d2,0.056930403,SSP2,0.252704354
7,2070,d7,0.084454689,SSP2,0.506343644
13,2070,d4,0.056686034,SSP3,0.407153006
21,2070,d9,0.162439475,SSP3,0.537543865
14,2070,d8,0.117431683,SSP3,0.343724734
16,2070,d1,0.03210034,SSP2,0.298565787
3,2070,d9,0.153362221,SSP3,0.362684911
27,2070,d4,0.072158365,SSP5,0.287299476
19,2070,d4,0.05844188,SSP3,0.390282939
4,2070,d8,0.115132073,SSP1,0.391080516
25,2070,d6,0.090658669,SSP2,0.330093845
12,2070,d2,0.050605912,SSP1,0.281294418
9,2070,d8,0.118415359,SSP2,0.422555093
19,2070,d1,0.029644017,SSP5,0.318491166
14,2070,d5,0.073158385,SSP4,0.352176689
27,2070,d7,0.105066571,SSP1,0.292355433
3,2070,d3,0.067495901,SSP1,0.254708631
18,2070,d2,0.049284115,SSP1,0.308856796
6,2070,d2,0.042811079,SSP2,0.350992172
21,2070,d7,0.09761608,SSP2,0.448085801
10,2070,d9,0.182324908,SSP3,0.443350971
1,2070,d4,0.038587321,SSP5,0.539391096
13,2070,d3,0.043878082,SSP4,0.424713653
19,2070,d2,0.036923371,SSP4,0.399074738
10,2070,d7,0.100233169,SSP2,0.380129462
22,2070,d4,0.079091033,SSP5,0.235490135
6,2070,d1,0.02896394,SSP5,0.324415297
2,2070,d5,0.077754941,SSP5,0.327588469
8,2070,d3,0.040518425,SSP3,0.442084845
1,2070,d5,0.05287038,SSP2,0.530497477
12,2070,d3,0.051863719,SSP2,0.35809399
20,2070,d8,0.110186458,SSP3,0.447708797
26,2070,d5,0.06728073,SSP2,0.415294467
32,2070,d7,0.084106662,SSP2,0.521160284
2,2070,d8,0.121770431,SSP1,0.334449199
29,2070,d5,0.076927085,SSP1,0.325250759
9,2070,d5,0.076614199,SSP1,0.364493835
32,2070,d3,0.043351471,SSP5,0.429005936
23,2070,d4,0.056324849,SSP3,0.406881213
18,2070,d6,0.078889655,SSP4,0.396627054
31,2070,d7,0.097841428,SSP3,0.448318716
2,2070,d10,0.288930525,SSP2,0.369067168
25,2070,d5,0.082296664,SSP1,0.296113864
16,2070,d1,0.034205401,SSP1,0.276258946
5,2070,d7,0.100306081,SSP1,0.374238128
3,2070,d6,0.091231831,SSP2,0.279722822
18,2070,d6,0.085257603,SSP2,0.341910592
