# File: income_shares.csv
# Title: Income quintiles
# Units: share
# Description: Net income quintiles for the 32 GCAM regions from 1967-2100. 
# Column types: icicnn 
# ----------
GCAM_region_ID,sce,year,category,shares,gini
1,Historical data,1999,q2,0.105378475,0.373713256
1,Historical data,1999,q3,0.155038475,0.373713256
1,Historical data,1999,q4,0.223261985,0.373713256
1,Historical data,1999,q5,0.46226044,0.373713256
1,Historical data,2000,q1,0.054456672,0.372275731
1,Historical data,2000,q2,0.105901109,0.372275731
1,Historical data,2000,q3,0.155341572,0.372275731
1,Historical data,2000,q4,0.223097513,0.372275731
1,Historical data,2000,q5,0.461203134,0.372275731
1,Historical data,2001,q1,0.054047094,0.372491505
1,Historical data,2001,q2,0.105967485,0.372491505
1,Historical data,2001,q3,0.155609707,0.372491505
1,Historical data,2001,q4,0.223460991,0.372491505
1,Historical data,2001,q5,0.460914723,0.372491505
1,Historical data,2002,q1,0.053617428,0.372715534
1,Historical data,2002,q2,0.106049334,0.372715534
1,Historical data,2002,q3,0.155875513,0.372715534
1,Historical data,2002,q4,0.223842423,0.372715534
1,Historical data,2002,q5,0.460615301,0.372715534
1,Historical data,2003,q1,0.053162487,0.372952852
1,Historical data,2003,q2,0.106147933,0.372952852
1,Historical data,2003,q3,0.156137585,0.372952852
1,Historical data,2003,q4,0.224248955,0.372952852
1,Historical data,2003,q5,0.460303041,0.372952852
1,Historical data,2004,q1,0.052710545,0.373203942
1,Historical data,2004,q2,0.106215593,0.373203942
1,Historical data,2004,q3,0.156388315,0.373203942
1,Historical data,2004,q4,0.224724554,0.373203942
1,Historical data,2004,q5,0.459960992,0.373203942
1,Historical data,2005,q1,0.052229149,0.375070813
1,Historical data,2005,q2,0.105653625,0.375070813
1,Historical data,2005,q3,0.155900297,0.375070813
1,Historical data,2005,q4,0.224644905,0.375070813
1,Historical data,2005,q5,0.461572025,0.375070813
1,Historical data,2006,q1,0.051746184,0.376940632
1,Historical data,2006,q2,0.105095366,0.376940632
1,Historical data,2006,q3,0.155413511,0.376940632
1,Historical data,2006,q4,0.224550562,0.376940632
1,Historical data,2006,q5,0.463194377,0.376940632
1,Historical data,2007,q1,0.051261938,0.378809521
1,Historical data,2007,q2,0.104544233,0.378809521
1,Historical data,2007,q3,0.154929332,0.378809521
1,Historical data,2007,q4,0.224437086,0.378809521
1,Historical data,2007,q5,0.464827412,0.378809521
1,Historical data,2008,q1,0.051604855,0.376953055
1,Historical data,2008,q2,0.104716706,0.376953055
1,Historical data,2008,q3,0.155527103,0.376953055
1,Historical data,2008,q4,0.225993619,0.376953055
1,Historical data,2008,q5,0.462157718,0.376953055
1,Historical data,2009,q1,0.0519474,0.375076974
1,Historical data,2009,q2,0.104914773,0.375076974
1,Historical data,2009,q3,0.156134552,0.375076974
1,Historical data,2009,q4,0.227504541,0.375076974
1,Historical data,2009,q5,0.459498734,0.375076974
1,Historical data,2010,q1,0.052290781,0.373243015
1,Historical data,2010,q2,0.105057896,0.373243015
1,Historical data,2010,q3,0.156721326,0.373243015
1,Historical data,2010,q4,0.229112999,0.373243015
1,Historical data,2010,q5,0.456816998,0.373243015
1,Historical data,2011,q1,0.052256083,0.374969044
1,Historical data,2011,q2,0.104447575,0.374969044
1,Historical data,2011,q3,0.15592177,0.374969044
1,Historical data,2011,q4,0.228366791,0.374969044
1,Historical data,2011,q5,0.459007781,0.374969044
1,Historical data,2012,q1,0.052220875,0.376706041
1,Historical data,2012,q2,0.103827273,0.376706041
1,Historical data,2012,q3,0.155118076,0.376706041
1,Historical data,2012,q4,0.227633427,0.376706041
1,Historical data,2012,q5,0.461200349,0.376706041
1,Historical data,2013,q1,0.052185247,0.37844327
1,Historical data,2013,q2,0.103209377,0.37844327
1,Historical data,2013,q3,0.154314972,0.37844327
1,Historical data,2013,q4,0.226892764,0.37844327
1,Historical data,2013,q5,0.46339764,0.37844327
1,Historical data,2014,q1,0.052195979,0.378379994
1,Historical data,2014,q2,0.103231073,0.378379994
1,Historical data,2014,q3,0.15432549,0.378379994
1,Historical data,2014,q4,0.2269219,0.378379994
1,Historical data,2014,q5,0.463325558,0.378379994
1,Historical data,2015,q1,0.052205975,0.378325419
1,Historical data,2015,q2,0.103246113,0.378325419
1,Historical data,2015,q3,0.154333308,0.378325419
1,Historical data,2015,q4,0.226957597,0.378325419
1,Historical data,2015,q5,0.463257007,0.378325419
1,SSP1,2016,q1,0.049932205,0.3826453
1,SSP1,2016,q2,0.103348859,0.3826453
1,SSP1,2016,q3,0.154035026,0.3826453
1,SSP1,2016,q4,0.225362385,0.3826453
1,SSP1,2016,q5,0.467679353,0.3826453
1,SSP1,2017,q1,0.049115027,0.386257663
1,SSP1,2017,q2,0.102319871,0.386257663
1,SSP1,2017,q3,0.15302598,0.386257663
1,SSP1,2017,q4,0.224680168,0.386257663
1,SSP1,2017,q5,0.471266943,0.386257663
1,SSP1,2018,q1,0.048429639,0.389287444
1,SSP1,2018,q2,0.101456832,0.389287444
1,SSP1,2018,q3,0.152179667,0.389287444
1,SSP1,2018,q4,0.224107974,0.389287444
1,SSP1,2018,q5,0.474275947,0.389287444
1,SSP1,2019,q1,0.047860993,0.391801163
1,SSP1,2019,q2,0.100740794,0.391801163
1,SSP1,2019,q3,0.151477506,0.391801163
1,SSP1,2019,q4,0.223633243,0.391801163
1,SSP1,2019,q5,0.476772428,0.391801163
1,SSP1,2020,q1,0.047395698,0.393858016
1,SSP1,2020,q2,0.100154895,0.393858016
1,SSP1,2020,q3,0.150902963,0.393858016
1,SSP1,2020,q4,0.223244793,0.393858016
1,SSP1,2020,q5,0.478815175,0.393858016
1,SSP1,2021,q1,0.047021562,0.395511899
1,SSP1,2021,q2,0.099683784,0.395511899
1,SSP1,2021,q3,0.150440981,0.395511899
1,SSP1,2021,q4,0.222932447,0.395511899
1,SSP1,2021,q5,0.480457716,0.395511899
1,SSP1,2022,q1,0.04672801,0.396809558
1,SSP1,2022,q2,0.099314143,0.396809558
1,SSP1,2022,q3,0.150078504,0.396809558
1,SSP1,2022,q4,0.222687376,0.396809558
1,SSP1,2022,q5,0.481746476,0.396809558
1,SSP1,2023,q1,0.046505634,0.397792577
1,SSP1,2023,q2,0.099034128,0.397792577
1,SSP1,2023,q3,0.149803916,0.397792577
1,SSP1,2023,q4,0.222501726,0.397792577
1,SSP1,2023,q5,0.482722754,0.397792577
1,SSP1,2024,q1,0.046346068,0.398497945
1,SSP1,2024,q2,0.098833203,0.398497945
1,SSP1,2024,q3,0.149606885,0.398497945
1,SSP1,2024,q4,0.222368513,0.398497945
1,SSP1,2024,q5,0.483423285,0.398497945
1,SSP1,2025,q1,0.04624187,0.398958553
1,SSP1,2025,q2,0.098701997,0.398958553
1,SSP1,2025,q3,0.149478222,0.398958553
1,SSP1,2025,q4,0.222281524,0.398958553
1,SSP1,2025,q5,0.483880734,0.398958553
1,SSP1,2026,q1,0.046188456,0.399194673
1,SSP1,2026,q2,0.098634738,0.399194673
1,SSP1,2026,q3,0.149412267,0.399194673
1,SSP1,2026,q4,0.222236931,0.399194673
1,SSP1,2026,q5,0.484115235,0.399194673
1,SSP1,2027,q1,0.04617971,0.399233334
1,SSP1,2027,q2,0.098623726,0.399233334
1,SSP1,2027,q3,0.149401468,0.399233334
1,SSP1,2027,q4,0.22222963,0.399233334
1,SSP1,2027,q5,0.48415363,0.399233334
1,SSP1,2028,q1,0.046210198,0.399098563
1,SSP1,2028,q2,0.098662115,0.399098563
1,SSP1,2028,q3,0.149439113,0.399098563
1,SSP1,2028,q4,0.222255082,0.399098563
1,SSP1,2028,q5,0.484019784,0.399098563
1,SSP1,2029,q1,0.046275088,0.398811714
1,SSP1,2029,q2,0.098743825,0.398811714
1,SSP1,2029,q3,0.149519239,0.398811714
1,SSP1,2029,q4,0.222309256,0.398811714
1,SSP1,2029,q5,0.483734902,0.398811714
1,SSP1,2030,q1,0.046370089,0.39839176
1,SSP1,2030,q2,0.09886345,0.39839176
1,SSP1,2030,q3,0.149636546,0.39839176
1,SSP1,2030,q4,0.222388567,0.39839176
1,SSP1,2030,q5,0.483317828,0.39839176
1,SSP1,2031,q1,0.046492097,0.397852419
1,SSP1,2031,q2,0.099017082,0.397852419
1,SSP1,2031,q3,0.149787201,0.397852419
1,SSP1,2031,q4,0.222490425,0.397852419
1,SSP1,2031,q5,0.482782185,0.397852419
1,SSP1,2032,q1,0.046637657,0.397208963
1,SSP1,2032,q2,0.099200371,0.397208963
1,SSP1,2032,q3,0.149966938,0.397208963
1,SSP1,2032,q4,0.222611945,0.397208963
1,SSP1,2032,q5,0.482143142,0.397208963
1,SSP1,2033,q1,0.046803702,0.396474956
1,SSP1,2033,q2,0.099409455,0.396474956
1,SSP1,2033,q3,0.150171969,0.396474956
1,SSP1,2033,q4,0.222750567,0.396474956
1,SSP1,2033,q5,0.481414169,0.396474956
1,SSP1,2034,q1,0.046987508,0.395662437
1,SSP1,2034,q2,0.099640903,0.395662437
1,SSP1,2034,q3,0.150398931,0.395662437
1,SSP1,2034,q4,0.222904017,0.395662437
1,SSP1,2034,q5,0.480607222,0.395662437
1,SSP1,2035,q1,0.047186658,0.394782088
1,SSP1,2035,q2,0.099891672,0.394782088
1,SSP1,2035,q3,0.15064484,0.394782088
1,SSP1,2035,q4,0.223070276,0.394782088
1,SSP1,2035,q5,0.47973291,0.394782088
1,SSP1,2036,q1,0.047397649,0.393849392
1,SSP1,2036,q2,0.100157352,0.393849392
1,SSP1,2036,q3,0.150905372,0.393849392
1,SSP1,2036,q4,0.223246422,0.393849392
1,SSP1,2036,q5,0.47880661,0.393849392
1,SSP1,2037,q1,0.047618767,0.392871933
1,SSP1,2037,q2,0.100435783,0.392871933
1,SSP1,2037,q3,0.151178407,0.392871933
1,SSP1,2037,q4,0.223431021,0.392871933
1,SSP1,2037,q5,0.477835854,0.392871933
1,SSP1,2038,q1,0.047848491,0.391856432
1,SSP1,2038,q2,0.100725051,0.391856432
1,SSP1,2038,q3,0.151462068,0.391856432
1,SSP1,2038,q4,0.223622805,0.391856432
1,SSP1,2038,q5,0.476827317,0.391856432
1,SSP1,2039,q1,0.048085474,0.390808841
1,SSP1,2039,q2,0.101023459,0.390808841
1,SSP1,2039,q3,0.151754693,0.390808841
1,SSP1,2039,q4,0.223820649,0.390808841
1,SSP1,2039,q5,0.47578691,0.390808841
1,SSP1,2040,q1,0.048328523,0.389734431
1,SSP1,2040,q2,0.101329506,0.389734431
1,SSP1,2040,q3,0.152054809,0.389734431
1,SSP1,2040,q4,0.224023558,0.389734431
1,SSP1,2040,q5,0.474719869,0.389734431
1,SSP1,2041,q1,0.048574934,0.388645166
1,SSP1,2041,q2,0.101639786,0.388645166
1,SSP1,2041,q3,0.152359075,0.388645166
1,SSP1,2041,q4,0.224229273,0.388645166
1,SSP1,2041,q5,0.473638073,0.388645166
1,SSP1,2042,q1,0.048823998,0.387544169
1,SSP1,2042,q2,0.101953407,0.387544169
1,SSP1,2042,q3,0.152666618,0.387544169
1,SSP1,2042,q4,0.224437203,0.387544169
1,SSP1,2042,q5,0.472544627,0.387544169
1,SSP1,2043,q1,0.049075091,0.386434202
1,SSP1,2043,q2,0.102269583,0.386434202
1,SSP1,2043,q3,0.152976667,0.386434202
1,SSP1,2043,q4,0.224646827,0.386434202
1,SSP1,2043,q5,0.471442272,0.386434202
1,SSP1,2044,q1,0.049327663,0.385317697
1,SSP1,2044,q2,0.102587622,0.385317697
1,SSP1,2044,q3,0.153288542,0.385317697
1,SSP1,2044,q4,0.224857686,0.385317697
1,SSP1,2044,q5,0.470333424,0.385317697
1,SSP1,2045,q1,0.04958123,0.384196799
1,SSP1,2045,q2,0.102906912,0.384196799
1,SSP1,2045,q3,0.153601644,0.384196799
1,SSP1,2045,q4,0.225069375,0.384196799
1,SSP1,2045,q5,0.469220212,0.384196799
1,SSP1,2046,q1,0.049832329,0.383086805
1,SSP1,2046,q2,0.103223096,0.383086805
1,SSP1,2046,q3,0.1539117,0.383086805
1,SSP1,2046,q4,0.225279004,0.383086805
1,SSP1,2046,q5,0.46811783,0.383086805
1,SSP1,2047,q1,0.050080967,0.381987693
1,SSP1,2047,q2,0.10353618,0.381987693
1,SSP1,2047,q3,0.154218716,0.381987693
1,SSP1,2047,q4,0.225486579,0.381987693
1,SSP1,2047,q5,0.467026256,0.381987693
1,SSP1,2048,q1,0.050327152,0.380899424
1,SSP1,2048,q2,0.103846175,0.380899424
1,SSP1,2048,q3,0.154522704,0.380899424
1,SSP1,2048,q4,0.225692105,0.380899424
1,SSP1,2048,q5,0.46594545,0.380899424
1,SSP1,2049,q1,0.050570895,0.379821946
1,SSP1,2049,q2,0.104153097,0.379821946
1,SSP1,2049,q3,0.154823678,0.379821946
1,SSP1,2049,q4,0.225895594,0.379821946
1,SSP1,2049,q5,0.46487536,0.379821946
1,SSP1,2050,q1,0.050812213,0.378755194
1,SSP1,2050,q2,0.104456964,0.378755194
1,SSP1,2050,q3,0.155121655,0.378755194
1,SSP1,2050,q4,0.226097057,0.378755194
1,SSP1,2050,q5,0.463815924,0.378755194
1,SSP1,2051,q1,0.051050839,0.377700338
1,SSP1,2051,q2,0.104757441,0.377700338
1,SSP1,2051,q3,0.155416309,0.377700338
1,SSP1,2051,q4,0.226296273,0.377700338
1,SSP1,2051,q5,0.462768302,0.377700338
1,SSP1,2052,q1,0.051286834,0.376657116
1,SSP1,2052,q2,0.105054605,0.376657116
1,SSP1,2052,q3,0.155707714,0.376657116
1,SSP1,2052,q4,0.226493292,0.376657116
1,SSP1,2052,q5,0.461732234,0.376657116
1,SSP1,2053,q1,0.051520253,0.375625277
1,SSP1,2053,q2,0.105348527,0.375625277
1,SSP1,2053,q3,0.155995939,0.375625277
1,SSP1,2053,q4,0.226688161,0.375625277
1,SSP1,2053,q5,0.460707471,0.375625277
1,SSP1,2054,q1,0.051751151,0.374604583
1,SSP1,2054,q2,0.105639273,0.374604583
1,SSP1,2054,q3,0.156281051,0.374604583
1,SSP1,2054,q4,0.226880926,0.374604583
1,SSP1,2054,q5,0.459693777,0.374604583
1,SSP1,2055,q1,0.05197958,0.373594808
1,SSP1,2055,q2,0.10592691,0.373594808
1,SSP1,2055,q3,0.156563113,0.373594808
1,SSP1,2055,q4,0.227071628,0.373594808
1,SSP1,2055,q5,0.458690927,0.373594808
1,SSP1,2056,q1,0.052207011,0.372589442
1,SSP1,2056,q2,0.10621329,0.372589442
1,SSP1,2056,q3,0.156843943,0.372589442
1,SSP1,2056,q4,0.227261498,0.372589442
1,SSP1,2056,q5,0.457692455,0.372589442
1,SSP1,2057,q1,0.052433324,0.371589016
1,SSP1,2057,q2,0.106498263,0.371589016
1,SSP1,2057,q3,0.157123394,0.371589016
1,SSP1,2057,q4,0.227450435,0.371589016
1,SSP1,2057,q5,0.456698889,0.371589016
1,SSP1,2058,q1,0.052658416,0.37059399
1,SSP1,2058,q2,0.106781699,0.37059399
1,SSP1,2058,q3,0.157401336,0.37059399
1,SSP1,2058,q4,0.227638352,0.37059399
1,SSP1,2058,q5,0.455710687,0.37059399
1,SSP1,2059,q1,0.052882196,0.369604759
1,SSP1,2059,q2,0.107063483,0.369604759
1,SSP1,2059,q3,0.157677659,0.369604759
1,SSP1,2059,q4,0.227825174,0.369604759
1,SSP1,2059,q5,0.45472824,0.369604759
1,SSP1,2060,q1,0.05310459,0.368621661
1,SSP1,2060,q2,0.10734352,0.368621661
1,SSP1,2060,q3,0.157952269,0.368621661
1,SSP1,2060,q4,0.228010838,0.368621661
1,SSP1,2060,q5,0.453751884,0.368621661
1,SSP1,2061,q1,0.053328178,0.367633281
1,SSP1,2061,q2,0.107625062,0.367633281
1,SSP1,2061,q3,0.158228355,0.367633281
1,SSP1,2061,q4,0.2281975,0.367633281
1,SSP1,2061,q5,0.452770282,0.367633281
1,SSP1,2062,q1,0.053552605,0.366641193
1,SSP1,2062,q2,0.107907661,0.366641193
1,SSP1,2062,q3,0.158505476,0.366641193
1,SSP1,2062,q4,0.228384862,0.366641193
1,SSP1,2062,q5,0.451784997,0.366641193
1,SSP1,2063,q1,0.053777557,0.365646786
1,SSP1,2063,q2,0.108190919,0.365646786
1,SSP1,2063,q3,0.158783245,0.365646786
1,SSP1,2063,q4,0.228572662,0.365646786
1,SSP1,2063,q5,0.450797409,0.365646786
1,SSP1,2064,q1,0.054002756,0.364651285
1,SSP1,2064,q2,0.10847449,0.364651285
1,SSP1,2064,q3,0.15906132,0.364651285
1,SSP1,2064,q4,0.228760669,0.364651285
1,SSP1,2064,q5,0.449808735,0.364651285
1,SSP1,2065,q1,0.054227959,0.363655769
1,SSP1,2065,q2,0.108758064,0.363655769
1,SSP1,2065,q3,0.159339398,0.363655769
1,SSP1,2065,q4,0.228948679,0.363655769
1,SSP1,2065,q5,0.448820047,0.363655769
1,SSP1,2066,q1,0.054453265,0.362659798
1,SSP1,2066,q2,0.109041769,0.362659798
1,SSP1,2066,q3,0.159617605,0.362659798
1,SSP1,2066,q4,0.229136774,0.362659798
1,SSP1,2066,q5,0.447830905,0.362659798
1,SSP1,2067,q1,0.054678464,0.361664295
1,SSP1,2067,q2,0.10932534,0.361664295
1,SSP1,2067,q3,0.15989568,0.361664295
1,SSP1,2067,q4,0.229324781,0.361664295
1,SSP1,2067,q5,0.44684223,0.361664295
1,SSP1,2068,q1,0.054903373,0.360670076
1,SSP1,2068,q2,0.109608545,0.360670076
1,SSP1,2068,q3,0.160173396,0.360670076
1,SSP1,2068,q4,0.229512546,0.360670076
1,SSP1,2068,q5,0.445854829,0.360670076
1,SSP1,2069,q1,0.05512783,0.359677855
1,SSP1,2069,q2,0.109891181,0.359677855
1,SSP1,2069,q3,0.160450555,0.359677855
1,SSP1,2069,q4,0.229699933,0.359677855
1,SSP1,2069,q5,0.444869412,0.359677855
1,SSP1,2070,q1,0.055351694,0.358688259
1,SSP1,2070,q2,0.110173069,0.358688259
1,SSP1,2070,q3,0.16072698,0.358688259
1,SSP1,2070,q4,0.229886824,0.358688259
1,SSP1,2070,q5,0.443886602,0.358688259
1,SSP1,2071,q1,0.055575391,0.357699399
1,SSP1,2071,q2,0.110454748,0.357699399
1,SSP1,2071,q3,0.1610032,0.357699399
1,SSP1,2071,q4,0.230073577,0.357699399
1,SSP1,2071,q5,0.442904523,0.357699399
1,SSP1,2072,q1,0.055798769,0.356711948
1,SSP1,2072,q2,0.110736025,0.356711948
1,SSP1,2072,q3,0.161279026,0.356711948
1,SSP1,2072,q4,0.230260063,0.356711948
1,SSP1,2072,q5,0.441923844,0.356711948
1,SSP1,2073,q1,0.056021694,0.3557265
1,SSP1,2073,q2,0.111016732,0.3557265
1,SSP1,2073,q3,0.161554292,0.3557265
1,SSP1,2073,q4,0.230446171,0.3557265
1,SSP1,2073,q5,0.440945154,0.3557265
1,SSP1,2074,q1,0.056244048,0.354743575
1,SSP1,2074,q2,0.11129672,0.354743575
1,SSP1,2074,q3,0.161828854,0.354743575
1,SSP1,2074,q4,0.230631803,0.354743575
1,SSP1,2074,q5,0.43996897,0.354743575
1,SSP1,2075,q1,0.056465729,0.353763628
1,SSP1,2075,q2,0.11157586,0.353763628
1,SSP1,2075,q3,0.162102584,0.353763628
1,SSP1,2075,q4,0.230816872,0.353763628
1,SSP1,2075,q5,0.438995743,0.353763628
1,SSP1,2076,q1,0.056690499,0.352770022
1,SSP1,2076,q2,0.111858891,0.352770022
1,SSP1,2076,q3,0.162380129,0.352770022
1,SSP1,2076,q4,0.231004521,0.352770022
1,SSP1,2076,q5,0.438008951,0.352770022
1,SSP1,2077,q1,0.056917882,0.351764868
1,SSP1,2077,q2,0.112145211,0.351764868
