RETRO_FIRES_V2_1988_BC.nc;1988;woodedfire;0.4551;0.002033;0.0008113;0;1.99E-05;0.3167;1.99E-05;0.005083;0.004536;0.03548;2.31E-06;0;0.3147;0.02027;3.64E-05;0.8378;0.838;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1988;BC
RETRO_FIRES_V2_1989_BC.nc;1989;forestfire;0.1837;0.07668;0.01269;0.01372;0.009867;0.3651;6.98E-05;0.09472;0.02305;0.008715;0.009196;0.009193;0.2884;0.006478;0.08515;0.8196;0.8225;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1989;BC
RETRO_FIRES_V2_1989_BC.nc;1989;grassfire;0.1341;0;0.0005409;0;0;0.007869;0;0;0.0005087;0.0804;0;0;0.007869;5.19E-07;1.05E-06;0.2237;0.2237;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1989;BC
RETRO_FIRES_V2_1989_BC.nc;1989;woodedfire;0.6011;0.0003345;0.0007682;0;1.03E-05;0.3158;7.27E-06;0.003352;0.00543;0.03629;1.55E-05;3.05E-06;0.3155;0.02247;4.07E-06;0.9852;0.9854;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1989;BC
RETRO_FIRES_V2_1990_BC.nc;1990;forestfire;0.1884;0.06367;0.02001;0.02645;0.01924;0.3497;7.19E-05;0.03308;0.03635;0.01162;0.01171;0.01171;0.286;0.007594;0.179;0.8961;0.9024;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1990;BC
RETRO_FIRES_V2_1990_BC.nc;1990;grassfire;0.2261;0;0.0002148;0;0;0.01171;0;0;0.0004936;0.1038;0;0;0.01171;5.61E-07;1.48E-06;0.3429;0.3429;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1990;BC
RETRO_FIRES_V2_1990_BC.nc;1990;woodedfire;1.02;7.12E-05;0.0007839;0;2.48E-05;0.4696;7.09E-06;0.004177;0.004673;0.04822;3.18E-05;1.77E-05;0.4695;0.02212;4.29E-05;1.569;1.57;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1990;BC
RETRO_FIRES_V2_1991_BC.nc;1991;forestfire;0.1931;0.1087;0.0157;0.001368;0.005544;0.3951;4.25E-05;0.0342;0.03242;0.02966;0.004311;0.004299;0.2865;0.009177;0.5163;1.246;1.269;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1991;BC
RETRO_FIRES_V2_1991_BC.nc;1991;grassfire;0.1445;0;9.87E-05;0;0;0.009763;0;0;0.0007447;0.1427;0;0;0.009763;0;4.05E-07;0.299;0.299;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1991;BC
RETRO_FIRES_V2_1991_BC.nc;1991;woodedfire;0.6603;0;0.001067;0;5.24E-07;0.3916;5.24E-07;0.001519;0.008062;0.06855;1.74E-05;0;0.3916;0.02683;9.32E-06;1.158;1.158;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1991;BC
RETRO_FIRES_V2_1992_BC.nc;1992;forestfire;0.1932;0.06651;0.0071;0.003421;0.005981;0.3405;6.58E-05;0.01583;0.03333;0.01107;0.004617;0.004597;0.274;0.00676;0.5536;1.176;1.197;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1992;BC
RETRO_FIRES_V2_1992_BC.nc;1992;grassfire;0.2603;0;0.0001091;0;0;0.01204;0;0;0.0007103;0.1049;0;0;0.01204;1.04E-06;2.35E-06;0.3792;0.3792;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1992;BC
RETRO_FIRES_V2_1992_BC.nc;1992;woodedfire;1.213;0.0001664;0.001161;0;1.15E-05;0.4823;4.42E-08;0.002393;0.007679;0.04805;1.27E-05;1.15E-05;0.4821;0.01705;3.62E-05;1.772;1.772;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1992;BC
RETRO_FIRES_V2_1993_BC.nc;1993;forestfire;0.1931;0.1047;0.009029;0.00214;0.01321;0.376;7.49E-05;0.03222;0.03614;0.00906;0.01156;0.01155;0.2712;0.009577;0.2227;0.9125;0.9196;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1993;BC
RETRO_FIRES_V2_1993_BC.nc;1993;grassfire;0.137;0;0.0003969;0;0;0.0146;0;0;0.0008297;0.08245;0;0;0.0146;1.20E-06;1.16E-06;0.2359;0.2359;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1993;BC
RETRO_FIRES_V2_1993_BC.nc;1993;woodedfire;0.6114;0.0001773;0.001446;0;2.55E-05;0.5842;3.39E-07;0.002086;0.007662;0.03705;3.44E-05;2.51E-05;0.584;0.02474;1.46E-05;1.268;1.268;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1993;BC
RETRO_FIRES_V2_1994_BC.nc;1994;forestfire;0.1931;0.08995;0.01438;0.01206;0.006963;0.3536;0.0001177;0.08185;0.02403;0.01947;0.006473;0.00645;0.2636;0.007201;0.4473;1.167;1.181;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1994;BC
RETRO_FIRES_V2_1994_BC.nc;1994;grassfire;0.158;0;0.0001206;0;0;0.004641;0;0;0.0002439;0.1711;0;0;0.004641;1.24E-06;3.86E-07;0.3345;0.3345;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1994;BC
RETRO_FIRES_V2_1994_BC.nc;1994;woodedfire;0.7195;0.001555;0.0006441;0;4.31E-06;0.1871;8.69E-07;0.003659;0.003079;0.08025;1.08E-05;3.44E-06;0.1855;0.0213;2.58E-05;1.015;1.016;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1994;BC
RETRO_FIRES_V2_1995_BC.nc;1995;forestfire;0.1931;0.08889;0.008137;0.00198;0.003183;0.3516;2.57E-05;0.09299;0.01588;0.008734;0.002768;0.002757;0.2627;0.0115;0.1398;0.8381;0.8418;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1995;BC
RETRO_FIRES_V2_1995_BC.nc;1995;grassfire;0.1826;0;6.94E-05;0;0;0.007442;0;0;0.0001391;0.08169;0;0;0.007442;5.01E-07;8.25E-07;0.2722;0.2722;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1995;BC
RETRO_FIRES_V2_1995_BC.nc;1995;woodedfire;0.8229;0.0002562;0.0005831;0;3.44E-07;0.2988;3.44E-07;0.002276;0.001717;0.03641;1.19E-06;0;0.2985;0.02467;1.60E-05;1.187;1.187;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1995;BC
RETRO_FIRES_V2_1996_BC.nc;1996;forestfire;0.1932;0.103;0.04165;0.007116;0.006319;0.3609;8.36E-05;0.0284;0.1295;0.008991;0.003342;0.00333;0.2579;0.007211;0.08817;0.9036;0.9067;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1996;BC
RETRO_FIRES_V2_1996_BC.nc;1996;grassfire;0.1573;0;0.0002136;0;0;0.008923;0;0;0.0007163;0.08344;0;0;0.008923;1.06E-06;5.02E-07;0.2518;0.2518;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1996;BC
RETRO_FIRES_V2_1996_BC.nc;1996;woodedfire;0.698;0.003411;0.001259;0;8.86E-06;0.3614;5.70E-07;0.003927;0.008257;0.03643;1.99E-05;8.29E-06;0.358;0.02371;1.56E-05;1.133;1.133;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1996;BC
RETRO_FIRES_V2_1997_BC.nc;1997;forestfire;0.1931;0.06042;0.03771;0.00418;0.003153;0.3058;3.47E-05;0.01856;0.03101;0.05462;0.002542;0.002491;0.2453;0.009191;1.457;2.118;2.183;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1997;BC
RETRO_FIRES_V2_1997_BC.nc;1997;grassfire;0.1502;0;0.0003869;0;0;0.009214;0;0;0.0003783;0.1061;0;0;0.009214;4.96E-07;1.31E-06;0.2667;0.2667;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1997;BC
RETRO_FIRES_V2_1997_BC.nc;1997;woodedfire;0.6619;0.001225;0.0008813;0;8.20E-07;0.3694;8.20E-07;0.001879;0.004259;0.0477;2.80E-06;0;0.3682;0.02618;9.45E-06;1.112;1.112;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1997;BC
RETRO_FIRES_V2_1998_BC.nc;1998;forestfire;0.1931;0.1345;0.1144;0.01787;0.01671;0.3954;3.86E-05;0.06545;0.1324;0.01179;0.01211;0.01209;0.2609;0.01374;0.4649;1.459;1.483;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1998;BC
RETRO_FIRES_V2_1998_BC.nc;1998;grassfire;0.1757;0;0.001753;0;0;0.01436;0;0;0.001153;0.11;0;0;0.01436;1.37E-06;7.58E-07;0.3033;0.3033;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1998;BC
RETRO_FIRES_V2_1998_BC.nc;1998;woodedfire;0.8045;0.0003613;0.002002;0;7.77E-06;0.5755;2.77E-06;0.002102;0.01249;0.04995;3.21E-05;4.99E-06;0.5751;0.02483;3.05E-05;1.471;1.471;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1998;BC
RETRO_FIRES_V2_1999_BC.nc;1999;forestfire;0.1931;0.07871;0.0397;0.001902;0.009018;0.3141;3.20E-05;0.02832;0.02613;0.0121;0.00706;0.007042;0.2354;0.01394;0.1568;0.8062;0.8119;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1999;BC
RETRO_FIRES_V2_1999_BC.nc;1999;grassfire;0.1921;0;0.0001103;0;0;0.004801;0;0;0.0002811;0.109;0;0;0.004801;0;8.26E-07;0.3069;0.3069;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1999;BC
RETRO_FIRES_V2_1999_BC.nc;1999;woodedfire;0.8684;0.001328;0.0008244;0;7.04E-06;0.1936;1.47E-08;0.004889;0.00349;0.05015;1.34E-05;7.03E-06;0.1923;0.02601;2.29E-05;1.147;1.148;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1999;BC
RETRO_FIRES_V2_2000_BC.nc;2000;forestfire;0.1932;0.06078;0.02125;0.008534;0.01344;0.2859;0.0001492;0.02791;0.06056;0.01278;0.01026;0.01022;0.2251;0.01675;0.17;0.8281;0.8357;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;2000;BC
RETRO_FIRES_V2_2000_BC.nc;2000;grassfire;0.1845;0;0.0003262;0;0;0.007702;0;0;0.0005477;0.1195;0;0;0.007702;3.24E-07;3.00E-07;0.3133;0.3133;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;2000;BC
RETRO_FIRES_V2_2000_BC.nc;2000;woodedfire;0.8142;0.0002991;0.001418;0;4.03E-05;0.3094;3.93E-05;0.008501;0.005388;0.05538;1.51E-05;1.05E-06;0.3091;0.02647;3.89E-05;1.221;1.221;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;2000;BC
