RETRO_FIRES_V2_1970_SO2.nc;1970;forestfire;0.01566;0.1311;0.05811;0.0239;0.0003032;6.86E-05;0.004855;0.06866;0;0.001023;0;0;0.04713;0.0004594;0;0.001943;0.007925;0.0001205;1.84E-05;0.01118;0.1078;0.6676;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1970;SO2
RETRO_FIRES_V2_1970_SO2.nc;1970;grassfire;0.07014;0.009064;0;0.0001674;0;0;8.71E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0009931;0.268;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1970;SO2
RETRO_FIRES_V2_1970_SO2.nc;1970;woodedfire;0.03163;0.1992;0;0.0006387;0;0;0.01439;0;0;0;0;0;0.0005729;0;0;0;0;0;0;0.002566;0.005395;1.389;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1970;SO2
RETRO_FIRES_V2_1971_SO2.nc;1971;forestfire;0.01082;0.1364;0.06873;0.004609;0.0001262;6.14E-05;0.003959;0.0356;0;0.0004576;0;0;0.05903;0.0005283;0;0.0008347;0.00144;5.39E-05;3.48E-05;0.02398;0.06556;0.5504;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1971;SO2
RETRO_FIRES_V2_1971_SO2.nc;1971;grassfire;0.04822;0.00326;0;0.0001173;0;0;1.40E-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0006499;0.1608;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1971;SO2
RETRO_FIRES_V2_1971_SO2.nc;1971;woodedfire;0.02104;0.07402;0;0.0004303;0;0;0.01658;0;0;0;0;0;0.0003901;0;0;0;1.10E-05;0;0;0.004821;0.003621;0.7044;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1971;SO2
RETRO_FIRES_V2_1972_SO2.nc;1972;forestfire;0.0224;0.1408;0.02894;0.02457;0.0001245;4.26E-05;0.004469;0.181;0;0.0003782;0.0009502;0;0.04776;0.001326;0;0.0007068;0.008446;4.32E-05;4.90E-05;0.02803;0.2441;1.002;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1972;SO2
RETRO_FIRES_V2_1972_SO2.nc;1972;grassfire;0.09973;0.006245;0;0.0001137;0;0;4.10E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00111;0.2219;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1972;SO2
RETRO_FIRES_V2_1972_SO2.nc;1972;woodedfire;0.04455;0.1285;0;0.0004165;0;0;0.01684;0;0;0;0;0;0.000258;0;0;0;9.52E-07;0;0;0.004204;0.006159;0.9048;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1972;SO2
RETRO_FIRES_V2_1973_SO2.nc;1973;forestfire;0.01053;0.1486;0.0301;0.02291;0.0002395;7.45E-05;0.01503;0.04797;0;0.0007769;0.0001971;0;0.06268;0.000297;0;0.00149;0.009615;9.31E-05;4.13E-05;0.009029;0.07834;0.6537;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1973;SO2
RETRO_FIRES_V2_1973_SO2.nc;1973;grassfire;0.04679;0.003593;0;0.0001725;0;0;3.76E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001987;0.1821;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1973;SO2
RETRO_FIRES_V2_1973_SO2.nc;1973;woodedfire;0.0211;0.07353;0;0.0008298;0;0;0.01191;0;0;0;0;0;0.0001278;0;0;0;0;0;0;0.00171;0.01154;0.8151;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1973;SO2
RETRO_FIRES_V2_1974_SO2.nc;1974;forestfire;0.01453;0.1581;0.02323;0.002618;0.0002697;4.28E-05;0.003634;0.033;0;0.0007926;0;0;0.08372;0.000535;0;0.001477;0.0006338;8.94E-05;4.84E-05;0.01578;0.02376;0.5207;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1974;SO2
RETRO_FIRES_V2_1974_SO2.nc;1974;grassfire;0.06385;0.004435;0;0.0001098;0;0;8.22E-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0004024;0.1553;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1974;SO2
RETRO_FIRES_V2_1974_SO2.nc;1974;woodedfire;0.0278;0.09683;0;0.0003968;0;0;0.01638;0;0;0;0;0;0.0002457;0;0;0;1.72E-05;0;0;0.003091;0.001858;0.67;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1974;SO2
RETRO_FIRES_V2_1975_SO2.nc;1975;forestfire;0.01933;0.1652;0.04961;0.01988;0.000228;4.49E-05;0.005999;0.03116;0;0.0007079;0;0;0.07958;0.000744;0;0.001357;0.002433;8.42E-05;8.03E-05;0.008361;0.03228;0.5992;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1975;SO2
RETRO_FIRES_V2_1975_SO2.nc;1975;grassfire;0.08393;0.006206;0;0.000158;0;0;2.96E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0003476;0.2024;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1975;SO2
RETRO_FIRES_V2_1975_SO2.nc;1975;woodedfire;0.03795;0.1311;0;0.0003278;0;0;0.01384;0;0;0;0;0;0.0001972;0;0;0;3.37E-06;0;0;0.001587;0.001705;0.8756;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1975;SO2
RETRO_FIRES_V2_1976_SO2.nc;1976;forestfire;0.02954;0.1662;0.09738;0.005045;0.0001;8.22E-05;0.005291;0.0868;0;0.0003592;0;0;0.05997;0.0006117;0;0.0006692;0.002745;4.21E-05;3.87E-05;0.01851;0.0235;0.6827;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1976;SO2
RETRO_FIRES_V2_1976_SO2.nc;1976;grassfire;0.1292;0.008311;0;0.0002392;0;0;9.21E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006168;0.2463;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1976;SO2
RETRO_FIRES_V2_1976_SO2.nc;1976;woodedfire;0.05641;0.1765;0;0.002051;0;0;0.01885;0;0;0;0;0;0.0001102;0;0;0;4.47E-06;0;0;0.004857;0.02465;0.9978;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1976;SO2
RETRO_FIRES_V2_1977_SO2.nc;1977;forestfire;0.02944;0.1729;0.05519;0.02191;0.0003063;7.09E-05;0.01213;0.2411;0;0.0009296;0;0;0.08006;0.0007816;0;0.001711;0.007982;0.0001041;4.25E-05;0.04696;0.07718;0.9742;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1977;SO2
RETRO_FIRES_V2_1977_SO2.nc;1977;grassfire;0.1262;0.003985;0;0.0001178;0;0;5.21E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0006862;0.2656;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1977;SO2
RETRO_FIRES_V2_1977_SO2.nc;1977;woodedfire;0.05909;0.08431;0;0.0007019;0;0;0.01409;0;0;0;0;0;0.0001937;0;0;0;1.29E-06;0;0;0.005959;0.003982;0.8894;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1977;SO2
RETRO_FIRES_V2_1978_SO2.nc;1978;forestfire;0.01762;0.1826;0.008974;0.0163;0.0002847;6.13E-05;0.007293;0.08545;0;0.0009355;0;0;0.08823;0.001131;0;0.001763;0.01315;0.0001074;5.00E-05;0.01268;0.0294;0.7208;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1978;SO2
RETRO_FIRES_V2_1978_SO2.nc;1978;grassfire;0.07697;0.00669;0;0.0001006;0;0;5.79E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0004151;0.2006;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1978;SO2
RETRO_FIRES_V2_1978_SO2.nc;1978;woodedfire;0.0353;0.1306;0;0.0004076;0;0;0.01532;0;0;0;0;0;0.0002331;0;0;0;5.06E-06;0;0;0.003217;0.002259;0.9322;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1978;SO2
RETRO_FIRES_V2_1979_SO2.nc;1979;forestfire;0.02869;0.1899;0.1181;0.02117;0.000217;0.0001201;0.005407;0.1774;0;0.0006482;0;0;0.1256;0.000746;0;0.001195;0.007629;7.84E-05;2.06E-05;0.02592;0.03915;0.9904;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1979;SO2
RETRO_FIRES_V2_1979_SO2.nc;1979;grassfire;0.1249;0.007185;0;0.0001756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0006769;0.2962;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1979;SO2
RETRO_FIRES_V2_1979_SO2.nc;1979;woodedfire;0.05837;0.1557;0;0.0005138;0;0;0.01703;0;0;0;0;0;0.001008;0;0;0;9.91E-06;0;0;0.003042;0.003606;1.217;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1979;SO2
RETRO_FIRES_V2_1980_SO2.nc;1980;forestfire;0.03333;0.1937;0.191;0.02217;0.0002765;5.36E-05;0.00484;0.2012;0;0.0007913;0;0;0.09457;0.0006718;0;0.00151;0.0161;8.53E-05;5.68E-05;0.01964;0.02891;1.071;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1980;SO2
RETRO_FIRES_V2_1980_SO2.nc;1980;grassfire;0.1465;0.007952;0;0.0001361;0;0;5.28E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0003903;0.3232;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1980;SO2
RETRO_FIRES_V2_1980_SO2.nc;1980;woodedfire;0.06789;0.1601;0;0.0003595;0;0;0.01638;0;0;0;0;0;0.002651;0;0;0;6.87E-07;0;0;0.00268;0.002322;1.26;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1980;SO2
RETRO_FIRES_V2_1981_SO2.nc;1981;forestfire;0.01362;0.2005;0.171;0.02833;0.0004378;4.89E-05;0.005722;0.1417;0;0.001457;0;0;0.05124;0.0007336;0;0.002684;0.008844;0.0001632;3.46E-05;0.02711;0.04167;0.9414;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1981;SO2
RETRO_FIRES_V2_1981_SO2.nc;1981;grassfire;0.05996;0.00602;0;0.0002363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001108;0.1869;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1981;SO2
RETRO_FIRES_V2_1981_SO2.nc;1981;woodedfire;0.02678;0.1329;0;0.0006988;0;0;0.01195;0;0;0;0;0;0.001013;0;0;0;1.07E-05;0;0;0.004548;0.006361;0.895;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1981;SO2
RETRO_FIRES_V2_1982_SO2.nc;1982;forestfire;0.02747;0.211;0.05591;0.03587;0.0001859;6.77E-05;0.007332;0.8482;0;0.0005192;0;0;0.1334;0.0003323;0;0.0009654;0.004293;6.26E-05;4.30E-05;0.009373;0.0671;1.724;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1982;SO2
RETRO_FIRES_V2_1982_SO2.nc;1982;grassfire;0.1218;0.006696;0;0.0001222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0006302;0.2823;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1982;SO2
RETRO_FIRES_V2_1982_SO2.nc;1982;woodedfire;0.0546;0.1368;0;0.0006737;0;0;0.0158;0;0;0;0;0;0.0006849;0;0;0;1.10E-05;0;0;0.001754;0.003551;1.105;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1982;SO2
RETRO_FIRES_V2_1983_SO2.nc;1983;forestfire;0.01623;0.2119;0.05529;0.01918;0.0004124;3.78E-05;0.01225;0.2369;0;0.001236;0.0002072;0;0.08003;0.0007808;0;0.00239;0.03058;0.0001463;2.39E-05;0.01856;0.02319;1.072;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1983;SO2
RETRO_FIRES_V2_1983_SO2.nc;1983;grassfire;0.07251;0.007059;0;0.0001367;0;0;4.01E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0003969;0.2184;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1983;SO2
RETRO_FIRES_V2_1983_SO2.nc;1983;woodedfire;0.03311;0.1419;0;0.0005525;0;0;0.01543;0;0;0;0;0;0.0005445;0;0;0;2.83E-06;0;0;0.004239;0.003053;1.031;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1983;SO2
RETRO_FIRES_V2_1984_SO2.nc;1984;forestfire;0.01666;0.2214;0.02255;0.01802;0.0001593;8.40E-05;0.009094;0.1393;0;0.0006115;0.0001824;0;0.09065;0.0005295;0;0.001106;0.009581;7.11E-05;4.01E-05;0.008421;0.05759;0.8781;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1984;SO2
RETRO_FIRES_V2_1984_SO2.nc;1984;grassfire;0.07324;0.002678;0;0.0002161;0;0;2.99E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0009367;0.1836;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1984;SO2
RETRO_FIRES_V2_1984_SO2.nc;1984;woodedfire;0.0329;0.05488;0;0.0005336;0;0;0.01853;0;0;0;0;0;0.0009642;0;0;0;5.06E-06;0;0;0.001555;0.00601;0.6712;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1984;SO2
RETRO_FIRES_V2_1985_SO2.nc;1985;forestfire;0.0326;0.2225;0.02626;0.01964;0.0003362;4.51E-05;0.004869;0.1073;0;0.0008874;0;0;0.1059;0.0007213;0;0.001726;0.005686;0.0001064;5.33E-05;0.02618;0.1057;0.9078;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1985;SO2
RETRO_FIRES_V2_1985_SO2.nc;1985;grassfire;0.1436;0.003623;0;0.0001536;0;0;2.41E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001285;0.2416;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1985;SO2
RETRO_FIRES_V2_1985_SO2.nc;1985;woodedfire;0.06697;0.06961;0;0.0008114;0;0;0.01348;0;0;0;0;0;0.0003392;0;0;0;5.60E-06;0;0;0.004625;0.00623;0.6978;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1985;SO2
RETRO_FIRES_V2_1986_SO2.nc;1986;forestfire;0.02294;0.2211;0.04701;0.02905;0.0002039;6.63E-05;0.007041;0.2871;0;0.0006847;0.0002187;0;0.1142;0.0005503;0;0.001297;0.00627;8.05E-05;4.36E-05;0.02044;0.1455;1.218;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1986;SO2
RETRO_FIRES_V2_1986_SO2.nc;1986;grassfire;0.09958;0.004856;0;0.0001904;0;0;8.11E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002917;0.2004;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1986;SO2
RETRO_FIRES_V2_1986_SO2.nc;1986;woodedfire;0.04595;0.09593;0;0.0007403;0;0;0.01638;0;0;0;0;0;0.001551;0;0;0;0;0;0;0.002896;0.01257;0.7473;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1986;SO2
RETRO_FIRES_V2_1987_SO2.nc;1987;forestfire;0.01357;0.22;0.05055;0.04983;0.0002482;3.50E-05;0.00398;0.5734;0;0.0009893;5.18E-05;0;0.1374;0.000268;0;0.001604;0.01709;0.0001092;3.65E-05;0.01241;0.1038;1.533;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1987;SO2
RETRO_FIRES_V2_1987_SO2.nc;1987;grassfire;0.05933;0.008145;0;0.0003957;0;0;7.00E-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003364;0.2085;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1987;SO2
RETRO_FIRES_V2_1987_SO2.nc;1987;woodedfire;0.02705;0.1747;0;0.002084;0;0;0.0133;0;0;0;0;0;0.002049;0;0;0;2.72E-06;0;0;0.002213;0.01948;1.112;kg(species)/m^2/s*gboxarea*1.e-9*365*86400;RETRO;FIRES;V2;1987;SO2
RETRO_FIRES_V2_1988_SO2.nc;1988;forestfire;0.01437;0.2184;0.04373;0.0362;0.0002108;3.82E-05;0.005738;0.09129;0;0.001573;0.000101;0;0.1494;7.83E-05;0;0.001361;0.00894;0.0001642;3.99E-05;0.07396;0.1389;1.073;kg(species)/m^2/s*gboxarea*1.e-9*366*86400;RETRO;FIRES;V2;1988;SO2
