region,LandAllocatorRoot,LandNode1,LandNode2,LandNode3,LandNode4,LandNode5,LandLeaf,hist.veg.carbon.density,hist.soil.carbon.density,veg.carbon.density,soil.carbon.density,mature.age.year.fillout,mature.age,min.veg.carbon.density,min.soil.carbon.density,level,Irr_Rfd,GLU
Canada,root,AgroForestLand_UsaPacNW,AgroForest_NonPasture_UsaPacNW,AllForestLand_UsaPacNW,biomass_tree_UsaPacNW,biomass_tree_UsaPacNW_RFD,biomass_tree_UsaPacNW_RFD_lo,0.3,18.2,0.3,18.2,1975,42,0,0,lo,rfd,UsaPacNW
Central America and Caribbean,root,AgroForestLand_Caribbean,AgroForest_NonPasture_Caribbean,AllForestLand_Caribbean,biomass_tree_Caribbean,biomass_tree_Caribbean_RFD,biomass_tree_Caribbean_RFD_lo,0.2,10.3,0.2,10.3,1975,32,0,0,lo,rfd,Caribbean
Central America and Caribbean,root,AgroForestLand_CntAmer,AgroForest_NonPasture_CntAmer,AllForestLand_CntAmer,biomass_tree_CntAmer,biomass_tree_CntAmer_RFD,biomass_tree_CntAmer_RFD_lo,0.3,9.9,0.3,9.9,1975,38,0,0,lo,rfd,CntAmer
Central America and Caribbean,root,AgroForestLand_ColEcuaCst,AgroForest_NonPasture_ColEcuaCst,AllForestLand_ColEcuaCst,biomass_tree_ColEcuaCst,biomass_tree_ColEcuaCst_RFD,biomass_tree_ColEcuaCst_RFD_lo,0.2,10.4,0.2,10.4,1975,44,0,0,lo,rfd,ColEcuaCst
Central America and Caribbean,root,AgroForestLand_GrijUsuR,AgroForest_NonPasture_GrijUsuR,AllForestLand_GrijUsuR,biomass_tree_GrijUsuR,biomass_tree_GrijUsuR_RFD,biomass_tree_GrijUsuR_RFD_lo,0.4,10.5,0.4,10.5,1975,37,0,0,lo,rfd,GrijUsuR
Central America and Caribbean,root,AgroForestLand_SAmerCstN,AgroForest_NonPasture_SAmerCstN,AllForestLand_SAmerCstN,biomass_tree_SAmerCstN,biomass_tree_SAmerCstN_RFD,biomass_tree_SAmerCstN_RFD_lo,0.3,9.2,0.3,9.2,1975,33,0,0,lo,rfd,SAmerCstN
Central America and Caribbean,root,AgroForestLand_YucatanP,AgroForest_NonPasture_YucatanP,AllForestLand_YucatanP,biomass_tree_YucatanP,biomass_tree_YucatanP_RFD,biomass_tree_YucatanP_RFD_lo,0.3,10.1,0.3,10.1,1975,36,0,0,lo,rfd,YucatanP
Central Asia,root,AgroForestLand_AmuDaryaR,AgroForest_NonPasture_AmuDaryaR,AllForestLand_AmuDaryaR,biomass_tree_AmuDaryaR,biomass_tree_AmuDaryaR_RFD,biomass_tree_AmuDaryaR_RFD_lo,0.2,8.1,0.2,8.1,1975,42,0,0,lo,rfd,AmuDaryaR
Central Asia,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,AllForestLand_AmurR,biomass_tree_AmurR,biomass_tree_AmurR_RFD,biomass_tree_AmurR_RFD_lo,0.1,12.7,0.1,12.7,1975,12,0,0,lo,rfd,AmurR
Central Asia,root,AgroForestLand_BlackSeaN,AgroForest_NonPasture_BlackSeaN,AllForestLand_BlackSeaN,biomass_tree_BlackSeaN,biomass_tree_BlackSeaN_RFD,biomass_tree_BlackSeaN_RFD_lo,0.2,11.9,0.2,11.9,1975,50,0,0,lo,rfd,BlackSeaN
Central Asia,root,AgroForestLand_BlackSeaS,AgroForest_NonPasture_BlackSeaS,AllForestLand_BlackSeaS,biomass_tree_BlackSeaS,biomass_tree_BlackSeaS_RFD,biomass_tree_BlackSeaS_RFD_lo,0.2,15.2,0.2,15.2,1975,50,0,0,lo,rfd,BlackSeaS
Central Asia,root,AgroForestLand_CaspianNE,AgroForest_NonPasture_CaspianNE,AllForestLand_CaspianNE,biomass_tree_CaspianNE,biomass_tree_CaspianNE_RFD,biomass_tree_CaspianNE_RFD_lo,0.1,12,0.1,12,1975,17,0,0,lo,rfd,CaspianNE
Central Asia,root,AgroForestLand_CaspianSW,AgroForest_NonPasture_CaspianSW,AllForestLand_CaspianSW,biomass_tree_CaspianSW,biomass_tree_CaspianSW_RFD,biomass_tree_CaspianSW_RFD_lo,0.2,11.8,0.2,11.8,1975,38,0,0,lo,rfd,CaspianSW
Central Asia,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,AllForestLand_Gobi,biomass_tree_Gobi,biomass_tree_Gobi_RFD,biomass_tree_Gobi_RFD_lo,0.1,10.2,0.1,10.2,1975,30,0,0,lo,rfd,Gobi
Central Asia,root,AgroForestLand_LBalkash,AgroForest_NonPasture_LBalkash,AllForestLand_LBalkash,biomass_tree_LBalkash,biomass_tree_LBalkash_RFD,biomass_tree_LBalkash_RFD_lo,0.1,11.4,0.1,11.4,1975,25,0,0,lo,rfd,LBalkash
Central Asia,root,AgroForestLand_ObR,AgroForest_NonPasture_ObR,AllForestLand_ObR,biomass_tree_ObR,biomass_tree_ObR_RFD,biomass_tree_ObR_RFD_lo,0.1,12.3,0.1,12.3,1975,17,0,0,lo,rfd,ObR
Central Asia,root,AgroForestLand_SyrDaryaR,AgroForest_NonPasture_SyrDaryaR,AllForestLand_SyrDaryaR,biomass_tree_SyrDaryaR,biomass_tree_SyrDaryaR_RFD,biomass_tree_SyrDaryaR_RFD_lo,0.2,11.8,0.2,11.8,1975,20,0,0,lo,rfd,SyrDaryaR
Central Asia,root,AgroForestLand_UralR,AgroForest_NonPasture_UralR,AllForestLand_UralR,biomass_tree_UralR,biomass_tree_UralR_RFD,biomass_tree_UralR_RFD_lo,0.1,12.7,0.1,12.7,1975,12,0,0,lo,rfd,UralR
Central Asia,root,AgroForestLand_VolgaR,AgroForest_NonPasture_VolgaR,AllForestLand_VolgaR,biomass_tree_VolgaR,biomass_tree_VolgaR_RFD,biomass_tree_VolgaR_RFD_lo,0.1,11.9,0.1,11.9,1975,17,0,0,lo,rfd,VolgaR
Central Asia,root,AgroForestLand_YeniseiR,AgroForest_NonPasture_YeniseiR,AllForestLand_YeniseiR,biomass_tree_YeniseiR,biomass_tree_YeniseiR_RFD,biomass_tree_YeniseiR_RFD_lo,0.1,12.9,0.1,12.9,1975,16,0,0,lo,rfd,YeniseiR
China,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,AllForestLand_AmurR,biomass_tree_AmurR,biomass_tree_AmurR_RFD,biomass_tree_AmurR_RFD_lo,0.4,11.3,0.4,11.3,1975,31,0,0,lo,rfd,AmurR
China,root,AgroForestLand_BoHai,AgroForest_NonPasture_BoHai,AllForestLand_BoHai,biomass_tree_BoHai,biomass_tree_BoHai_RFD,biomass_tree_BoHai_RFD_lo,0.4,11.2,0.4,11.2,1975,28,0,0,lo,rfd,BoHai
China,root,AgroForestLand_ChinaCst,AgroForest_NonPasture_ChinaCst,AllForestLand_ChinaCst,biomass_tree_ChinaCst,biomass_tree_ChinaCst_RFD,biomass_tree_ChinaCst_RFD_lo,0.4,11.7,0.4,11.7,1975,49,0,0,lo,rfd,ChinaCst
China,root,AgroForestLand_GangesR,AgroForest_NonPasture_GangesR,AllForestLand_GangesR,biomass_tree_GangesR,biomass_tree_GangesR_RFD,biomass_tree_GangesR_RFD_lo,0.4,20.3,0.4,20.3,1975,45,0,0,lo,rfd,GangesR
China,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,AllForestLand_Gobi,biomass_tree_Gobi,biomass_tree_Gobi_RFD,biomass_tree_Gobi_RFD_lo,0.5,9.9,0.5,9.9,1975,30,0,0,lo,rfd,Gobi
China,root,AgroForestLand_Hainan,AgroForest_NonPasture_Hainan,AllForestLand_Hainan,biomass_tree_Hainan,biomass_tree_Hainan_RFD,biomass_tree_Hainan_RFD_lo,0.3,9.7,0.3,9.7,1975,35,0,0,lo,rfd,Hainan
China,root,AgroForestLand_Hong,AgroForest_NonPasture_Hong,AllForestLand_Hong,biomass_tree_Hong,biomass_tree_Hong_RFD,biomass_tree_Hong_RFD_lo,0.3,9.3,0.3,9.3,1975,34,0,0,lo,rfd,Hong
China,root,AgroForestLand_HuangHeR,AgroForest_NonPasture_HuangHeR,AllForestLand_HuangHeR,biomass_tree_HuangHeR,biomass_tree_HuangHeR_RFD,biomass_tree_HuangHeR_RFD_lo,0.4,12.8,0.4,12.8,1975,30,0,0,lo,rfd,HuangHeR
China,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,AllForestLand_IrrawaddyR,biomass_tree_IrrawaddyR,biomass_tree_IrrawaddyR_RFD,biomass_tree_IrrawaddyR_RFD_lo,0.3,13.5,0.3,13.5,1975,36,0,0,lo,rfd,IrrawaddyR
China,root,AgroForestLand_LBalkash,AgroForest_NonPasture_LBalkash,AllForestLand_LBalkash,biomass_tree_LBalkash,biomass_tree_LBalkash_RFD,biomass_tree_LBalkash_RFD_lo,0.5,14.6,0.5,14.6,1975,33,0,0,lo,rfd,LBalkash
China,root,AgroForestLand_Mekong,AgroForest_NonPasture_Mekong,AllForestLand_Mekong,biomass_tree_Mekong,biomass_tree_Mekong_RFD,biomass_tree_Mekong_RFD_lo,0.3,17.3,0.3,17.3,1975,42,0,0,lo,rfd,Mekong
China,root,AgroForestLand_ObR,AgroForest_NonPasture_ObR,AllForestLand_ObR,biomass_tree_ObR,biomass_tree_ObR_RFD,biomass_tree_ObR_RFD_lo,0.5,10.5,0.5,10.5,1975,36,0,0,lo,rfd,ObR
China,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,AllForestLand_RusCstSE,biomass_tree_RusCstSE,biomass_tree_RusCstSE_RFD,biomass_tree_RusCstSE_RFD_lo,0.3,11.4,0.3,11.4,1975,48,0,0,lo,rfd,RusCstSE
China,root,AgroForestLand_Salween,AgroForest_NonPasture_Salween,AllForestLand_Salween,biomass_tree_Salween,biomass_tree_Salween_RFD,biomass_tree_Salween_RFD_lo,0.3,20.1,0.3,20.1,1975,47,0,0,lo,rfd,Salween
China,root,AgroForestLand_SChinaSea,AgroForest_NonPasture_SChinaSea,AllForestLand_SChinaSea,biomass_tree_SChinaSea,biomass_tree_SChinaSea_RFD,biomass_tree_SChinaSea_RFD_lo,0.4,10.2,0.4,10.2,1975,43,0,0,lo,rfd,SChinaSea
China,root,AgroForestLand_Taiwan,AgroForest_NonPasture_Taiwan,AllForestLand_Taiwan,biomass_tree_Taiwan,biomass_tree_Taiwan_RFD,biomass_tree_Taiwan_RFD_lo,0.6,10.6,0.6,10.6,1975,44,0,0,lo,rfd,Taiwan
China,root,AgroForestLand_Tarim,AgroForest_NonPasture_Tarim,AllForestLand_Tarim,biomass_tree_Tarim,biomass_tree_Tarim_RFD,biomass_tree_Tarim_RFD_lo,0.6,13.1,0.6,13.1,1975,47,0,0,lo,rfd,Tarim
China,root,AgroForestLand_XunJiang,AgroForest_NonPasture_XunJiang,AllForestLand_XunJiang,biomass_tree_XunJiang,biomass_tree_XunJiang_RFD,biomass_tree_XunJiang_RFD_lo,0.3,9.4,0.3,9.4,1975,44,0,0,lo,rfd,XunJiang
China,root,AgroForestLand_Yangtze,AgroForest_NonPasture_Yangtze,AllForestLand_Yangtze,biomass_tree_Yangtze,biomass_tree_Yangtze_RFD,biomass_tree_Yangtze_RFD_lo,0.4,14.8,0.4,14.8,1975,41,0,0,lo,rfd,Yangtze
China,root,AgroForestLand_ZiyaHe,AgroForest_NonPasture_ZiyaHe,AllForestLand_ZiyaHe,biomass_tree_ZiyaHe,biomass_tree_ZiyaHe_RFD,biomass_tree_ZiyaHe_RFD_lo,0.4,12.7,0.4,12.7,1975,28,0,0,lo,rfd,ZiyaHe
EU-12,root,AgroForestLand_AdrBlkSea,AgroForest_NonPasture_AdrBlkSea,AllForestLand_AdrBlkSea,biomass_tree_AdrBlkSea,biomass_tree_AdrBlkSea_RFD,biomass_tree_AdrBlkSea_RFD_lo,0.3,11.8,0.3,11.8,1975,41,0,0,lo,rfd,AdrBlkSea
EU-12,root,AgroForestLand_BalticSea,AgroForest_NonPasture_BalticSea,AllForestLand_BalticSea,biomass_tree_BalticSea,biomass_tree_BalticSea_RFD,biomass_tree_BalticSea_RFD_lo,0.3,12.5,0.3,12.5,1975,50,0,0,lo,rfd,BalticSea
EU-12,root,AgroForestLand_DanubeR,AgroForest_NonPasture_DanubeR,AllForestLand_DanubeR,biomass_tree_DanubeR,biomass_tree_DanubeR_RFD,biomass_tree_DanubeR_RFD_lo,0.3,12.3,0.3,12.3,1975,44,0,0,lo,rfd,DanubeR
EU-12,root,AgroForestLand_DaugavaR,AgroForest_NonPasture_DaugavaR,AllForestLand_DaugavaR,biomass_tree_DaugavaR,biomass_tree_DaugavaR_RFD,biomass_tree_DaugavaR_RFD_lo,0.3,12.1,0.3,12.1,1975,50,0,0,lo,rfd,DaugavaR
EU-12,root,AgroForestLand_DniesterR,AgroForest_NonPasture_DniesterR,AllForestLand_DniesterR,biomass_tree_DniesterR,biomass_tree_DniesterR_RFD,biomass_tree_DniesterR_RFD_lo,0.4,13.4,0.4,13.4,1975,50,0,0,lo,rfd,DniesterR
EU-12,root,AgroForestLand_DnkGrmCst,AgroForest_NonPasture_DnkGrmCst,AllForestLand_DnkGrmCst,biomass_tree_DnkGrmCst,biomass_tree_DnkGrmCst_RFD,biomass_tree_DnkGrmCst_RFD_lo,0.4,13.4,0.4,13.4,1975,50,0,0,lo,rfd,DnkGrmCst
EU-12,root,AgroForestLand_ElbeR,AgroForest_NonPasture_ElbeR,AllForestLand_ElbeR,biomass_tree_ElbeR,biomass_tree_ElbeR_RFD,biomass_tree_ElbeR_RFD_lo,0.5,13.3,0.5,13.3,1975,50,0,0,lo,rfd,ElbeR
EU-12,root,AgroForestLand_MeditE,AgroForest_NonPasture_MeditE,AllForestLand_MeditE,biomass_tree_MeditE,biomass_tree_MeditE_RFD,biomass_tree_MeditE_RFD_lo,0.4,7.3,0.4,7.3,1975,49,0,0,lo,rfd,MeditE
EU-12,root,AgroForestLand_NarvaR,AgroForest_NonPasture_NarvaR,AllForestLand_NarvaR,biomass_tree_NarvaR,biomass_tree_NarvaR_RFD,biomass_tree_NarvaR_RFD_lo,0.2,12.5,0.2,12.5,1975,50,0,0,lo,rfd,NarvaR
EU-12,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,AllForestLand_NemanR,biomass_tree_NemanR,biomass_tree_NemanR_RFD,biomass_tree_NemanR_RFD_lo,0.3,13.2,0.3,13.2,1975,50,0,0,lo,rfd,NemanR
EU-12,root,AgroForestLand_OderR,AgroForest_NonPasture_OderR,AllForestLand_OderR,biomass_tree_OderR,biomass_tree_OderR_RFD,biomass_tree_OderR_RFD_lo,0.4,13.3,0.4,13.3,1975,50,0,0,lo,rfd,OderR
EU-12,root,AgroForestLand_PolandCst,AgroForest_NonPasture_PolandCst,AllForestLand_PolandCst,biomass_tree_PolandCst,biomass_tree_PolandCst_RFD,biomass_tree_PolandCst_RFD_lo,0.4,13.2,0.4,13.2,1975,50,0,0,lo,rfd,PolandCst
EU-12,root,AgroForestLand_WislaR,AgroForest_NonPasture_WislaR,AllForestLand_WislaR,biomass_tree_WislaR,biomass_tree_WislaR_RFD,biomass_tree_WislaR_RFD_lo,0.4,13.4,0.4,13.4,1975,50,0,0,lo,rfd,WislaR
EU-15,root,AgroForestLand_AdrBlkSea,AgroForest_NonPasture_AdrBlkSea,AllForestLand_AdrBlkSea,biomass_tree_AdrBlkSea,biomass_tree_AdrBlkSea_RFD,biomass_tree_AdrBlkSea_RFD_lo,0.4,9.1,0.4,9.1,1975,34,0,0,lo,rfd,AdrBlkSea
EU-15,root,AgroForestLand_DanubeR,AgroForest_NonPasture_DanubeR,AllForestLand_DanubeR,biomass_tree_DanubeR,biomass_tree_DanubeR_RFD,biomass_tree_DanubeR_RFD_lo,0.6,15.2,0.6,15.2,1975,50,0,0,lo,rfd,DanubeR
EU-15,root,AgroForestLand_DnkGrmCst,AgroForest_NonPasture_DnkGrmCst,AllForestLand_DnkGrmCst,biomass_tree_DnkGrmCst,biomass_tree_DnkGrmCst_RFD,biomass_tree_DnkGrmCst_RFD_lo,0.7,13.2,0.7,13.2,1975,50,0,0,lo,rfd,DnkGrmCst
EU-15,root,AgroForestLand_DouroR,AgroForest_NonPasture_DouroR,AllForestLand_DouroR,biomass_tree_DouroR,biomass_tree_DouroR_RFD,biomass_tree_DouroR_RFD_lo,0.4,8.9,0.4,8.9,1975,31,0,0,lo,rfd,DouroR
EU-15,root,AgroForestLand_EbroR,AgroForest_NonPasture_EbroR,AllForestLand_EbroR,biomass_tree_EbroR,biomass_tree_EbroR_RFD,biomass_tree_EbroR_RFD_lo,0.4,9.3,0.4,9.3,1975,31,0,0,lo,rfd,EbroR
EU-15,root,AgroForestLand_ElbeR,AgroForest_NonPasture_ElbeR,AllForestLand_ElbeR,biomass_tree_ElbeR,biomass_tree_ElbeR_RFD,biomass_tree_ElbeR_RFD_lo,0.7,12.9,0.7,12.9,1975,50,0,0,lo,rfd,ElbeR
EU-15,root,AgroForestLand_EmsWeserR,AgroForest_NonPasture_EmsWeserR,AllForestLand_EmsWeserR,biomass_tree_EmsWeserR,biomass_tree_EmsWeserR_RFD,biomass_tree_EmsWeserR_RFD_lo,0.7,13.2,0.7,13.2,1975,50,0,0,lo,rfd,EmsWeserR
EU-15,root,AgroForestLand_EngWales,AgroForest_NonPasture_EngWales,AllForestLand_EngWales,biomass_tree_EngWales,biomass_tree_EngWales_RFD,biomass_tree_EngWales_RFD_lo,1,13.2,1,13.2,1975,50,0,0,lo,rfd,EngWales
EU-15,root,AgroForestLand_Finland,AgroForest_NonPasture_Finland,AllForestLand_Finland,biomass_tree_Finland,biomass_tree_Finland_RFD,biomass_tree_Finland_RFD_lo,0.4,15.8,0.4,15.8,1975,50,0,0,lo,rfd,Finland
EU-15,root,AgroForestLand_FranceCstS,AgroForest_NonPasture_FranceCstS,AllForestLand_FranceCstS,biomass_tree_FranceCstS,biomass_tree_FranceCstS_RFD,biomass_tree_FranceCstS_RFD_lo,0.5,10.8,0.5,10.8,1975,40,0,0,lo,rfd,FranceCstS
EU-15,root,AgroForestLand_FranceCstW,AgroForest_NonPasture_FranceCstW,AllForestLand_FranceCstW,biomass_tree_FranceCstW,biomass_tree_FranceCstW_RFD,biomass_tree_FranceCstW_RFD_lo,0.8,12.9,0.8,12.9,1975,49,0,0,lo,rfd,FranceCstW
EU-15,root,AgroForestLand_Gironde,AgroForest_NonPasture_Gironde,AllForestLand_Gironde,biomass_tree_Gironde,biomass_tree_Gironde_RFD,biomass_tree_Gironde_RFD_lo,0.6,12.7,0.6,12.7,1975,50,0,0,lo,rfd,Gironde
EU-15,root,AgroForestLand_GuadalqR,AgroForest_NonPasture_GuadalqR,AllForestLand_GuadalqR,biomass_tree_GuadalqR,biomass_tree_GuadalqR_RFD,biomass_tree_GuadalqR_RFD_lo,0.4,7.8,0.4,7.8,1975,22,0,0,lo,rfd,GuadalqR
EU-15,root,AgroForestLand_GuadianaR,AgroForest_NonPasture_GuadianaR,AllForestLand_GuadianaR,biomass_tree_GuadianaR,biomass_tree_GuadianaR_RFD,biomass_tree_GuadianaR_RFD_lo,0.3,7.7,0.3,7.7,1975,24,0,0,lo,rfd,GuadianaR
EU-15,root,AgroForestLand_IberiaCst,AgroForest_NonPasture_IberiaCst,AllForestLand_IberiaCst,biomass_tree_IberiaCst,biomass_tree_IberiaCst_RFD,biomass_tree_IberiaCst_RFD_lo,0.3,9.7,0.3,9.7,1975,32,0,0,lo,rfd,IberiaCst
EU-15,root,AgroForestLand_Ireland,AgroForest_NonPasture_Ireland,AllForestLand_Ireland,biomass_tree_Ireland,biomass_tree_Ireland_RFD,biomass_tree_Ireland_RFD_lo,1,12.7,1,12.7,1975,50,0,0,lo,rfd,Ireland
EU-15,root,AgroForestLand_ItalyCstE,AgroForest_NonPasture_ItalyCstE,AllForestLand_ItalyCstE,biomass_tree_ItalyCstE,biomass_tree_ItalyCstE_RFD,biomass_tree_ItalyCstE_RFD_lo,0.5,12.6,0.5,12.6,1975,48,0,0,lo,rfd,ItalyCstE
EU-15,root,AgroForestLand_ItalyCstW,AgroForest_NonPasture_ItalyCstW,AllForestLand_ItalyCstW,biomass_tree_ItalyCstW,biomass_tree_ItalyCstW_RFD,biomass_tree_ItalyCstW_RFD_lo,0.4,10.5,0.4,10.5,1975,44,0,0,lo,rfd,ItalyCstW
EU-15,root,AgroForestLand_LoireR,AgroForest_NonPasture_LoireR,AllForestLand_LoireR,biomass_tree_LoireR,biomass_tree_LoireR_RFD,biomass_tree_LoireR_RFD_lo,0.8,12.8,0.8,12.8,1975,50,0,0,lo,rfd,LoireR
EU-15,root,AgroForestLand_MeditIsl,AgroForest_NonPasture_MeditIsl,AllForestLand_MeditIsl,biomass_tree_MeditIsl,biomass_tree_MeditIsl_RFD,biomass_tree_MeditIsl_RFD_lo,0.3,9.1,0.3,9.1,1975,34,0,0,lo,rfd,MeditIsl
EU-15,root,AgroForestLand_NevaR,AgroForest_NonPasture_NevaR,AllForestLand_NevaR,biomass_tree_NevaR,biomass_tree_NevaR_RFD,biomass_tree_NevaR_RFD_lo,0.3,14.8,0.3,14.8,1975,50,0,0,lo,rfd,NevaR
EU-15,root,AgroForestLand_OderR,AgroForest_NonPasture_OderR,AllForestLand_OderR,biomass_tree_OderR,biomass_tree_OderR_RFD,biomass_tree_OderR_RFD_lo,0.6,13.1,0.6,13.1,1975,50,0,0,lo,rfd,OderR
EU-15,root,AgroForestLand_PoR,AgroForest_NonPasture_PoR,AllForestLand_PoR,biomass_tree_PoR,biomass_tree_PoR_RFD,biomass_tree_PoR_RFD_lo,0.5,16,0.5,16,1975,47,0,0,lo,rfd,PoR
EU-15,root,AgroForestLand_RhineR,AgroForest_NonPasture_RhineR,AllForestLand_RhineR,biomass_tree_RhineR,biomass_tree_RhineR_RFD,biomass_tree_RhineR_RFD_lo,0.7,13.2,0.7,13.2,1975,50,0,0,lo,rfd,RhineR
EU-15,root,AgroForestLand_RhoneR,AgroForest_NonPasture_RhoneR,AllForestLand_RhoneR,biomass_tree_RhoneR,biomass_tree_RhoneR_RFD,biomass_tree_RhoneR_RFD_lo,0.7,13.4,0.7,13.4,1975,48,0,0,lo,rfd,RhoneR
EU-15,root,AgroForestLand_ScheldtR,AgroForest_NonPasture_ScheldtR,AllForestLand_ScheldtR,biomass_tree_ScheldtR,biomass_tree_ScheldtR_RFD,biomass_tree_ScheldtR_RFD_lo,0.7,13.1,0.7,13.1,1975,50,0,0,lo,rfd,ScheldtR
EU-15,root,AgroForestLand_ScndnvN,AgroForest_NonPasture_ScndnvN,AllForestLand_ScndnvN,biomass_tree_ScndnvN,biomass_tree_ScndnvN_RFD,biomass_tree_ScndnvN_RFD_lo,0.119,15,0.119,15,1975,25,0,0,lo,rfd,ScndnvN
EU-15,root,AgroForestLand_Scotland,AgroForest_NonPasture_Scotland,AllForestLand_Scotland,biomass_tree_Scotland,biomass_tree_Scotland_RFD,biomass_tree_Scotland_RFD_lo,0.9,15.3,0.9,15.3,1975,50,0,0,lo,rfd,Scotland
EU-15,root,AgroForestLand_SeineR,AgroForest_NonPasture_SeineR,AllForestLand_SeineR,biomass_tree_SeineR,biomass_tree_SeineR_RFD,biomass_tree_SeineR_RFD_lo,0.9,13.4,0.9,13.4,1975,50,0,0,lo,rfd,SeineR
EU-15,root,AgroForestLand_SpainCstSE,AgroForest_NonPasture_SpainCstSE,AllForestLand_SpainCstSE,biomass_tree_SpainCstSE,biomass_tree_SpainCstSE_RFD,biomass_tree_SpainCstSE_RFD_lo,0.3,8.4,0.3,8.4,1975,26,0,0,lo,rfd,SpainCstSE
EU-15,root,AgroForestLand_Sweden,AgroForest_NonPasture_Sweden,AllForestLand_Sweden,biomass_tree_Sweden,biomass_tree_Sweden_RFD,biomass_tree_Sweden_RFD_lo,0.7,14.3,0.7,14.3,1975,50,0,0,lo,rfd,Sweden
EU-15,root,AgroForestLand_TagusR,AgroForest_NonPasture_TagusR,AllForestLand_TagusR,biomass_tree_TagusR,biomass_tree_TagusR_RFD,biomass_tree_TagusR_RFD_lo,0.3,9,0.3,9,1975,27,0,0,lo,rfd,TagusR
EU-15,root,AgroForestLand_TiberR,AgroForest_NonPasture_TiberR,AllForestLand_TiberR,biomass_tree_TiberR,biomass_tree_TiberR_RFD,biomass_tree_TiberR_RFD_lo,0.5,11.9,0.5,11.9,1975,49,0,0,lo,rfd,TiberR
Europe_Eastern,root,AgroForestLand_BlackSeaN,AgroForest_NonPasture_BlackSeaN,AllForestLand_BlackSeaN,biomass_tree_BlackSeaN,biomass_tree_BlackSeaN_RFD,biomass_tree_BlackSeaN_RFD_lo,0.2,12.1,0.2,12.1,1975,25,0,0,lo,rfd,BlackSeaN
Europe_Eastern,root,AgroForestLand_DanubeR,AgroForest_NonPasture_DanubeR,AllForestLand_DanubeR,biomass_tree_DanubeR,biomass_tree_DanubeR_RFD,biomass_tree_DanubeR_RFD_lo,0.3,12.6,0.3,12.6,1975,36,0,0,lo,rfd,DanubeR
Europe_Eastern,root,AgroForestLand_DaugavaR,AgroForest_NonPasture_DaugavaR,AllForestLand_DaugavaR,biomass_tree_DaugavaR,biomass_tree_DaugavaR_RFD,biomass_tree_DaugavaR_RFD_lo,0.2,12.4,0.2,12.4,1975,50,0,0,lo,rfd,DaugavaR
Europe_Eastern,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,AllForestLand_DnieperR,biomass_tree_DnieperR,biomass_tree_DnieperR_RFD,biomass_tree_DnieperR_RFD_lo,0.2,12.3,0.2,12.3,1975,41,0,0,lo,rfd,DnieperR
Europe_Eastern,root,AgroForestLand_DniesterR,AgroForest_NonPasture_DniesterR,AllForestLand_DniesterR,biomass_tree_DniesterR,biomass_tree_DniesterR_RFD,biomass_tree_DniesterR_RFD_lo,0.3,12.2,0.3,12.2,1975,42,0,0,lo,rfd,DniesterR
Europe_Eastern,root,AgroForestLand_DonR,AgroForest_NonPasture_DonR,AllForestLand_DonR,biomass_tree_DonR,biomass_tree_DonR_RFD,biomass_tree_DonR_RFD_lo,0.3,12.7,0.3,12.7,1975,15,0,0,lo,rfd,DonR
Europe_Eastern,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,AllForestLand_NemanR,biomass_tree_NemanR,biomass_tree_NemanR_RFD,biomass_tree_NemanR_RFD_lo,0.2,13.1,0.2,13.1,1975,50,0,0,lo,rfd,NemanR
Europe_Eastern,root,AgroForestLand_NevaR,AgroForest_NonPasture_NevaR,AllForestLand_NevaR,biomass_tree_NevaR,biomass_tree_NevaR_RFD,biomass_tree_NevaR_RFD_lo,0.2,13.4,0.2,13.4,1975,50,0,0,lo,rfd,NevaR
Europe_Eastern,root,AgroForestLand_WislaR,AgroForest_NonPasture_WislaR,AllForestLand_WislaR,biomass_tree_WislaR,biomass_tree_WislaR_RFD,biomass_tree_WislaR_RFD_lo,0.3,14.3,0.3,14.3,1975,50,0,0,lo,rfd,WislaR
Europe_Non_EU,root,AgroForestLand_AdrBlkSea,AgroForest_NonPasture_AdrBlkSea,AllForestLand_AdrBlkSea,biomass_tree_AdrBlkSea,biomass_tree_AdrBlkSea_RFD,biomass_tree_AdrBlkSea_RFD_lo,0.4,12.1,0.4,12.1,1975,47,0,0,lo,rfd,AdrBlkSea
Europe_Non_EU,root,AgroForestLand_BlackSeaS,AgroForest_NonPasture_BlackSeaS,AllForestLand_BlackSeaS,biomass_tree_BlackSeaS,biomass_tree_BlackSeaS_RFD,biomass_tree_BlackSeaS_RFD_lo,0.3,11.8,0.3,11.8,1975,28,0,0,lo,rfd,BlackSeaS
