TIMER_REGION,TIMER_SECTOR,UNIT,POLL,IDYEARS,CLE,MFR,SLE
Rest South America,End_Use_Transport_HLF,kt,VOC,2005,36.80918677,0.332260898,11.27533866
Rest South America,End_Use_Transport_HLF,kt,VOC,2010,33.06772151,0.401312149,10.20123496
Rest South America,End_Use_Transport_HLF,kt,VOC,2020,33.16299118,0.522704574,10.31479056
Rest South America,End_Use_Transport_HLF,kt,VOC,2030,38.98223601,0.651979101,12.15105617
Rest South America,End_Use_Transport_LLF,kt,BC,2000,0.355048887,0.225909058,0.264651007
Rest South America,End_Use_Transport_LLF,kt,BC,2005,0.338200725,0.220750522,0.255985583
Rest South America,End_Use_Transport_LLF,kt,BC,2010,0.357283731,0.256400163,0.286665233
Rest South America,End_Use_Transport_LLF,kt,BC,2020,0.375576785,0.33600258,0.347874841
Rest South America,End_Use_Transport_LLF,kt,BC,2030,0.440472971,0.410989811,0.419834759
Rest South America,End_Use_Transport_LLF,kt,CO,2000,1521.533723,138.3862697,553.3305057
Rest South America,End_Use_Transport_LLF,kt,CO,2005,982.2923037,133.0306133,387.8091204
Rest South America,End_Use_Transport_LLF,kt,CO,2010,863.277291,151.291939,364.8875446
Rest South America,End_Use_Transport_LLF,kt,CO,2020,368.4326738,190.1367673,243.6255392
Rest South America,End_Use_Transport_LLF,kt,CO,2030,370.8116759,231.3982379,273.2222693
Rest South America,End_Use_Transport_LLF,kt,NOX,2000,155.2374014,5.460299002,50.39342973
Rest South America,End_Use_Transport_LLF,kt,NOX,2005,95.37152461,5.210075051,32.25850992
Rest South America,End_Use_Transport_LLF,kt,NOX,2010,80.17242111,5.94883569,28.21591131
Rest South America,End_Use_Transport_LLF,kt,NOX,2020,31.15819119,7.414646356,14.53770981
Rest South America,End_Use_Transport_LLF,kt,NOX,2030,29.58172689,8.996470419,15.17204736
Rest South America,End_Use_Transport_LLF,kt,OC,2000,1.125805709,0.450912408,0.653380398
Rest South America,End_Use_Transport_LLF,kt,OC,2005,0.948125935,0.442765038,0.594373307
Rest South America,End_Use_Transport_LLF,kt,OC,2010,0.92973336,0.522713175,0.64481923
Rest South America,End_Use_Transport_LLF,kt,OC,2020,0.794092806,0.702166454,0.729744359
Rest South America,End_Use_Transport_LLF,kt,OC,2030,0.900962586,0.861840706,0.87357727
Rest South America,End_Use_Transport_LLF,kt,VOC,2000,305.1399571,26.28200425,109.9393901
Rest South America,End_Use_Transport_LLF,kt,VOC,2005,197.8435493,24.43041092,76.45435244
Rest South America,End_Use_Transport_LLF,kt,VOC,2010,169.2001483,28.05957558,70.40174739
Rest South America,End_Use_Transport_LLF,kt,VOC,2020,64.7213123,34.43298258,43.51948149
Rest South America,End_Use_Transport_LLF,kt,VOC,2030,63.4401163,41.93696494,48.38791034
Rest South America,End_Use_Transport_NatGas,kt,BC,2000,0.039228407,0.029796093,0.032625787
Rest South America,End_Use_Transport_NatGas,kt,BC,2005,0.185154485,0.102490709,0.127289842
Rest South America,End_Use_Transport_NatGas,kt,BC,2010,0.209060182,0.119236799,0.146183814
Rest South America,End_Use_Transport_NatGas,kt,BC,2020,0.260424001,0.147070342,0.181076439
Rest South America,End_Use_Transport_NatGas,kt,BC,2030,0.384738527,0.214873211,0.265832806
Rest South America,End_Use_Transport_NatGas,kt,CO,2000,42.65602618,2.985921833,14.88695314
Rest South America,End_Use_Transport_NatGas,kt,CO,2005,26.40874777,4.779346336,11.26816676
Rest South America,End_Use_Transport_NatGas,kt,CO,2010,29.96415198,5.968560484,13.16723793
Rest South America,End_Use_Transport_NatGas,kt,CO,2020,33.90232451,7.189688882,15.20347957
Rest South America,End_Use_Transport_NatGas,kt,CO,2030,50.28416655,10.20721787,22.23030247
Rest South America,End_Use_Transport_NatGas,kt,NOX,2000,38.50891252,0.77017825,12.09179853
Rest South America,End_Use_Transport_NatGas,kt,NOX,2005,29.20022057,1.294632329,9.666308801
Rest South America,End_Use_Transport_NatGas,kt,NOX,2010,32.44799941,1.606525319,10.85896755
Rest South America,End_Use_Transport_NatGas,kt,NOX,2020,38.21038343,1.939145827,12.82051711
Rest South America,End_Use_Transport_NatGas,kt,NOX,2030,57.02854235,2.759835923,19.04044785
Rest South America,End_Use_Transport_NatGas,kt,OC,2000,0.13513709,0.081580079,0.097647182
Rest South America,End_Use_Transport_NatGas,kt,OC,2005,0.596477312,0.132382224,0.27161075
Rest South America,End_Use_Transport_NatGas,kt,OC,2010,0.669069249,0.166142101,0.317020246
Rest South America,End_Use_Transport_NatGas,kt,OC,2020,0.835355993,0.20007893,0.390662048
Rest South America,End_Use_Transport_NatGas,kt,OC,2030,1.237346941,0.284359918,0.570256025
Rest South America,End_Use_Transport_NatGas,kt,VOC,2000,38.50891252,0.77017825,12.09179853
Rest South America,End_Use_Transport_NatGas,kt,VOC,2005,4.086634258,0.798426686,1.784888958
Rest South America,End_Use_Transport_NatGas,kt,VOC,2010,5.243287726,1.069002272,2.321287908
Rest South America,End_Use_Transport_NatGas,kt,VOC,2020,3.841986325,1.26007943,2.034651499
Rest South America,End_Use_Transport_NatGas,kt,VOC,2030,5.464615564,1.741012442,2.858093378
Rest South America,Losses_Vent_Flare,kt,BC,2000,2.6157376,2.6157376,2.6157376
Rest South America,Losses_Vent_Flare,kt,BC,2005,1.8097576,1.8097576,1.8097576
Rest South America,Losses_Vent_Flare,kt,BC,2010,1.31535936,1.31535936,1.31535936
Rest South America,Losses_Vent_Flare,kt,BC,2020,1.31535936,1.31535936,1.31535936
Rest South America,Losses_Vent_Flare,kt,BC,2030,1.296664722,1.296664722,1.296664722
Rest South America,Losses_Vent_Flare,kt,CO,2000,15.6944256,1.56944256,5.806937472
Rest South America,Losses_Vent_Flare,kt,CO,2005,10.8585456,1.08585456,4.017661872
Rest South America,Losses_Vent_Flare,kt,CO,2010,7.89215616,0.789215616,2.920097779
Rest South America,Losses_Vent_Flare,kt,CO,2020,7.89215616,0.789215616,2.920097779
Rest South America,Losses_Vent_Flare,kt,CO,2030,7.779988331,0.777998833,2.878595683
Rest South America,Losses_Vent_Flare,kt,NOX,2000,2.6157376,2.09259008,2.249534336
Rest South America,Losses_Vent_Flare,kt,NOX,2005,1.8097576,1.44780608,1.556391536
Rest South America,Losses_Vent_Flare,kt,NOX,2010,1.31535936,1.052287488,1.13120905
Rest South America,Losses_Vent_Flare,kt,NOX,2020,1.31535936,1.052287488,1.13120905
Rest South America,Losses_Vent_Flare,kt,NOX,2030,1.296664722,1.037331778,1.115131661
Rest South America,Losses_Vent_Flare,kt,OC,2000,0.52314752,0.52314752,0.52314752
Rest South America,Losses_Vent_Flare,kt,OC,2005,0.36195152,0.36195152,0.36195152
Rest South America,Losses_Vent_Flare,kt,OC,2010,0.263071872,0.263071872,0.263071872
Rest South America,Losses_Vent_Flare,kt,OC,2020,0.263071872,0.263071872,0.263071872
Rest South America,Losses_Vent_Flare,kt,OC,2030,0.259332944,0.259332944,0.259332944
Rest South America,Losses_Vent_Flare,kt,SO2,2000,0.015694426,0.015694426,0.015694426
Rest South America,Losses_Vent_Flare,kt,SO2,2005,0.010858546,0.010858546,0.010858546
Rest South America,Losses_Vent_Flare,kt,SO2,2010,0.007892156,0.007892156,0.007892156
Rest South America,Losses_Vent_Flare,kt,SO2,2020,0.007892156,0.007892156,0.007892156
Rest South America,Losses_Vent_Flare,kt,SO2,2030,0.007779988,0.007779988,0.007779988
Rest South America,Losses_Vent_Flare,kt,VOC,2000,11.50924544,1.150924544,4.258420813
Rest South America,Losses_Vent_Flare,kt,VOC,2005,7.96293344,0.796293344,2.946285373
Rest South America,Losses_Vent_Flare,kt,VOC,2010,5.787581184,0.578758118,2.141405038
Rest South America,Losses_Vent_Flare,kt,VOC,2020,5.787581184,0.578758118,2.141405038
Rest South America,Losses_Vent_Flare,kt,VOC,2030,5.705324776,0.570532478,2.110970167
Rest South America,NACID,kt,NOX,2000,1.400000014,0.280000003,0.616000006
Rest South America,NACID,kt,NOX,2005,1.475222756,0.295044551,0.649098013
Rest South America,NACID,kt,NOX,2010,1.396524893,0.310220634,0.636111912
Rest South America,NACID,kt,NOX,2020,1.352967232,0.338113395,0.642569546
Rest South America,NACID,kt,NOX,2030,1.349213415,0.360025359,0.656781776
Rest South America,PAPER,kt,CO,2000,3.1965,2.131,2.45065
Rest South America,PAPER,kt,CO,2005,3.9075,2.605,2.99575
Rest South America,PAPER,kt,CO,2010,4.5361605,3.024107,3.47772305
Rest South America,PAPER,kt,CO,2020,5.880987,3.920658,4.5087567
Rest South America,PAPER,kt,CO,2030,7.3349175,4.889945,5.62343675
Rest South America,PAPER,kt,SO2,2000,15.016,3.4096,6.89152
Rest South America,PAPER,kt,SO2,2005,17.2232,4.168,8.08456
Rest South America,PAPER,kt,SO2,2010,18.5946,4.8385712,8.96537984
Rest South America,PAPER,kt,SO2,2020,22.292816,6.2730528,11.07898176
Rest South America,PAPER,kt,SO2,2030,27.804172,7.823912,13.81799
Rest South America,Power_Gen_Bio_Trad,kt,BC,2000,0.010077333,1.07E-05,0.003030656
Rest South America,Power_Gen_Bio_Trad,kt,BC,2005,0.010043012,2.01E-05,0.00302698
Rest South America,Power_Gen_Bio_Trad,kt,BC,2010,0.011465125,2.53E-05,0.003457213
Rest South America,Power_Gen_Bio_Trad,kt,BC,2020,0.01995532,4.48E-05,0.006017986
Rest South America,Power_Gen_Bio_Trad,kt,BC,2030,0.030829567,6.93E-05,0.009297366
Rest South America,Power_Gen_Bio_Trad,kt,CO,2000,1.931125019,1.931125019,1.931125019
Rest South America,Power_Gen_Bio_Trad,kt,CO,2005,2.595218593,2.595218593,2.595218593
Rest South America,Power_Gen_Bio_Trad,kt,CO,2010,3.15318544,3.15318544,3.15318544
Rest South America,Power_Gen_Bio_Trad,kt,CO,2020,5.763528269,5.763528269,5.763528269
Rest South America,Power_Gen_Bio_Trad,kt,CO,2030,8.880072398,8.880072398,8.880072398
Rest South America,Power_Gen_Bio_Trad,kt,NOX,2000,2.455862525,0.846300008,1.329168763
Rest South America,Power_Gen_Bio_Trad,kt,NOX,2005,3.373784171,1.633910634,2.155872695
Rest South America,Power_Gen_Bio_Trad,kt,NOX,2010,4.099141071,2.051600624,2.665862758
Rest South America,Power_Gen_Bio_Trad,kt,NOX,2020,7.49258675,3.643527482,4.798245262
Rest South America,Power_Gen_Bio_Trad,kt,NOX,2030,11.54409412,5.628993897,7.403523963
Rest South America,Power_Gen_Bio_Trad,kt,OC,2000,0.00876288,1.09E-05,0.002636461
Rest South America,Power_Gen_Bio_Trad,kt,OC,2005,0.005174997,2.01E-05,0.001566576
Rest South America,Power_Gen_Bio_Trad,kt,OC,2010,0.005291059,2.53E-05,0.001604993
Rest South America,Power_Gen_Bio_Trad,kt,OC,2020,0.008968683,4.48E-05,0.002721995
Rest South America,Power_Gen_Bio_Trad,kt,OC,2030,0.013855985,6.93E-05,0.004205291
Rest South America,Power_Gen_Bio_Trad,kt,SO2,2000,0.539000005,0.539000005,0.539000005
Rest South America,Power_Gen_Bio_Trad,kt,SO2,2005,1.047378611,1.047378611,1.047378611
Rest South America,Power_Gen_Bio_Trad,kt,SO2,2010,1.315128605,1.315128605,1.315128605
Rest South America,Power_Gen_Bio_Trad,kt,SO2,2020,2.335594539,2.335594539,2.335594539
Rest South America,Power_Gen_Bio_Trad,kt,SO2,2030,3.608329421,3.608329421,3.608329421
Rest South America,Power_Gen_Bio_Trad,kt,VOC,2000,0.714875007,0.714875007,0.714875007
Rest South America,Power_Gen_Bio_Trad,kt,VOC,2005,1.147470885,1.147470885,1.147470885
Rest South America,Power_Gen_Bio_Trad,kt,VOC,2010,1.419714251,1.419714251,1.419714251
Rest South America,Power_Gen_Bio_Trad,kt,VOC,2020,2.554062378,2.554062378,2.554062378
Rest South America,Power_Gen_Bio_Trad,kt,VOC,2030,3.941012132,3.941012132,3.941012132
Rest South America,Power_Gen_Coal,kt,BC,2000,0.01605698,0.000816449,0.005388608
Rest South America,Power_Gen_Coal,kt,BC,2005,0.016143206,0.009371157,0.011402772
Rest South America,Power_Gen_Coal,kt,BC,2010,0.027386216,0.017871433,0.020725868
Rest South America,Power_Gen_Coal,kt,BC,2020,0.058161199,0.03905214,0.044784858
Rest South America,Power_Gen_Coal,kt,BC,2030,0.075393613,0.049477734,0.057252498
Rest South America,Power_Gen_Coal,kt,CO,2000,2.251564523,2.117802561,2.15793115
Rest South America,Power_Gen_Coal,kt,CO,2005,2.915765965,2.845504154,2.866582697
Rest South America,Power_Gen_Coal,kt,CO,2010,5.393013829,5.270268556,5.307092138
Rest South America,Power_Gen_Coal,kt,CO,2020,11.20451635,10.94049351,11.01970036
Rest South America,Power_Gen_Coal,kt,CO,2030,14.52632922,14.16751158,14.27515687
Rest South America,Power_Gen_Coal,kt,NOX,2000,27.90922528,6.150265062,12.67795313
Rest South America,Power_Gen_Coal,kt,NOX,2005,20.0263668,5.15112351,9.613696496
Rest South America,Power_Gen_Coal,kt,NOX,2010,37.21322993,9.597042416,17.88189867
Rest South America,Power_Gen_Coal,kt,NOX,2020,79.57800792,20.01961267,37.88713124
Rest South America,Power_Gen_Coal,kt,NOX,2030,105.8555445,26.32534286,50.18440334
Rest South America,Power_Gen_Coal,kt,OC,2000,0.007418734,2.89E-05,0.002245819
Rest South America,Power_Gen_Coal,kt,OC,2005,0.003537808,2.22E-05,0.00107688
Rest South America,Power_Gen_Coal,kt,OC,2010,0.005111206,4.30E-05,0.001563451
Rest South America,Power_Gen_Coal,kt,OC,2020,0.009964243,8.93E-05,0.003051774
Rest South America,Power_Gen_Coal,kt,OC,2030,0.013660028,0.000117125,0.004179996
Rest South America,Power_Gen_Coal,kt,SO2,2000,75.11516321,5.454646264,26.35280135
Rest South America,Power_Gen_Coal,kt,SO2,2005,56.83606808,10.63618221,24.49614797
Rest South America,Power_Gen_Coal,kt,SO2,2010,89.26064241,19.98664466,40.76884399
Rest South America,Power_Gen_Coal,kt,SO2,2020,166.0030958,39.85867406,77.70200058
Rest South America,Power_Gen_Coal,kt,SO2,2030,173.3677499,50.84161301,87.59945409
Rest South America,Power_Gen_Coal,kt,VOC,2000,0.863990009,0.863990009,0.863990009
Rest South America,Power_Gen_Coal,kt,VOC,2005,0.683384975,0.683384975,0.683384975
Rest South America,Power_Gen_Coal,kt,VOC,2010,1.269542037,1.269542037,1.269542037
Rest South America,Power_Gen_Coal,kt,VOC,2020,2.665046714,2.665046714,2.665046714
Rest South America,Power_Gen_Coal,kt,VOC,2030,3.565036545,3.565036545,3.565036545
Rest South America,Power_Gen_HLF,kt,BC,2000,0.072998664,0.002378179,0.023564325
Rest South America,Power_Gen_HLF,kt,BC,2005,0.119316528,0.002311145,0.03741276
Rest South America,Power_Gen_HLF,kt,BC,2010,0.313318255,0.006796033,0.0987527
Rest South America,Power_Gen_HLF,kt,BC,2020,0.36298234,0.004838032,0.112281324
Rest South America,Power_Gen_HLF,kt,BC,2030,0.267422851,0.003955436,0.082995661
Rest South America,Power_Gen_HLF,kt,CO,2000,1.97284552,1.768993648,1.830149209
Rest South America,Power_Gen_HLF,kt,CO,2005,1.445150649,1.142373095,1.233206361
Rest South America,Power_Gen_HLF,kt,CO,2010,3.227185251,2.336177615,2.603479905
Rest South America,Power_Gen_HLF,kt,CO,2020,3.082943626,1.9364764,2.280416567
Rest South America,Power_Gen_HLF,kt,CO,2030,2.417635827,1.549458783,1.809911896
Rest South America,Power_Gen_HLF,kt,NOX,2000,13.29703338,2.930724179,6.04061694
Rest South America,Power_Gen_HLF,kt,NOX,2005,11.49285079,2.466885483,5.174675076
Rest South America,Power_Gen_HLF,kt,NOX,2010,22.85594867,5.302261968,10.56836798
Rest South America,Power_Gen_HLF,kt,NOX,2020,19.48181541,3.809431909,8.511146959
Rest South America,Power_Gen_HLF,kt,NOX,2030,14.76744103,3.006769027,6.534970627
Rest South America,Power_Gen_HLF,kt,OC,2000,0.036739043,0.000389992,0.011294707
Rest South America,Power_Gen_HLF,kt,OC,2005,0.069082605,0.00043345,0.021028197
Rest South America,Power_Gen_HLF,kt,OC,2010,0.193132796,0.001292418,0.058844531
Rest South America,Power_Gen_HLF,kt,OC,2020,0.234490203,0.001072144,0.071097562
Rest South America,Power_Gen_HLF,kt,OC,2030,0.173166034,0.000850292,0.052545014
Rest South America,Power_Gen_HLF,kt,SO2,2000,82.99541959,3.024639311,27.0158734
Rest South America,Power_Gen_HLF,kt,SO2,2005,68.26714675,3.045791587,22.61219814
Rest South America,Power_Gen_HLF,kt,SO2,2010,84.04461684,5.912463359,29.3521094
Rest South America,Power_Gen_HLF,kt,SO2,2020,46.70815932,4.326553645,17.04103535
Rest South America,Power_Gen_HLF,kt,SO2,2030,33.07443411,3.139454372,12.11994829
Rest South America,Power_Gen_HLF,kt,VOC,2000,0.434453679,0.350703503,0.375828556
Rest South America,Power_Gen_HLF,kt,VOC,2005,0.528939411,0.278978401,0.353966704
Rest South America,Power_Gen_HLF,kt,VOC,2010,1.399208569,0.563748519,0.814386534
Rest South America,Power_Gen_HLF,kt,VOC,2020,1.594043661,0.450346468,0.793455626
Rest South America,Power_Gen_HLF,kt,VOC,2030,1.208107382,0.346661273,0.605095106
Rest South America,Power_Gen_LLF,kt,BC,2005,0.000352428,0.000352428,0.000352428
Rest South America,Power_Gen_LLF,kt,BC,2010,0.000694703,0.000694703,0.000694703
Rest South America,Power_Gen_LLF,kt,BC,2020,0.000556464,0.000556464,0.000556464
Rest South America,Power_Gen_LLF,kt,BC,2030,0.000561466,0.000561466,0.000561466
Rest South America,Power_Gen_LLF,kt,CO,2005,0.281000739,0.281000739,0.281000739
Rest South America,Power_Gen_LLF,kt,CO,2010,0.496120983,0.496120983,0.496120983
Rest South America,Power_Gen_LLF,kt,CO,2020,0.424054515,0.424054515,0.424054515
Rest South America,Power_Gen_LLF,kt,CO,2030,0.47261699,0.47261699,0.47261699
Rest South America,Power_Gen_LLF,kt,NOX,2005,1.714544783,0.993367466,1.209720661
Rest South America,Power_Gen_LLF,kt,NOX,2010,2.918827781,1.845855351,2.16774708
Rest South America,Power_Gen_LLF,kt,NOX,2020,2.551050298,1.549829905,1.850196023
Rest South America,Power_Gen_LLF,kt,NOX,2030,2.930548265,1.687408321,2.060350304
Rest South America,Power_Gen_LLF,kt,OC,2005,0.001910068,0.001910068,0.001910068
Rest South America,Power_Gen_LLF,kt,OC,2010,0.004724714,0.004724714,0.004724714
Rest South America,Power_Gen_LLF,kt,OC,2020,0.003340796,0.003340796,0.003340796
Rest South America,Power_Gen_LLF,kt,OC,2030,0.002628497,0.002628497,0.002628497
Rest South America,Power_Gen_LLF,kt,VOC,2005,0.00857737,0.00857737,0.00857737
Rest South America,Power_Gen_LLF,kt,VOC,2010,0.02011537,0.02011537,0.02011537
Rest South America,Power_Gen_LLF,kt,VOC,2020,0.01420214,0.01420214,0.01420214
Rest South America,Power_Gen_LLF,kt,VOC,2030,0.011040509,0.011040509,0.011040509
Rest South America,Power_Gen_NatGas,kt,BC,2000,0.004852548,0.004729747,0.004766587
Rest South America,Power_Gen_NatGas,kt,BC,2005,0.006333484,0.005528985,0.005770335
Rest South America,Power_Gen_NatGas,kt,BC,2010,0.008840331,0.007415326,0.007842827
Rest South America,Power_Gen_NatGas,kt,BC,2020,0.009826274,0.007848869,0.008442091
Rest South America,Power_Gen_NatGas,kt,BC,2030,0.012321936,0.009815985,0.01056777
Rest South America,Power_Gen_NatGas,kt,CO,2000,13.31024566,11.197988,11.8316653
Rest South America,Power_Gen_NatGas,kt,CO,2005,17.84784705,9.558013945,12.04496388
Rest South America,Power_Gen_NatGas,kt,CO,2010,27.3621032,13.01849259,17.32157578
Rest South America,Power_Gen_NatGas,kt,CO,2020,32.55977104,13.08869583,18.93001839
Rest South America,Power_Gen_NatGas,kt,CO,2030,40.87456026,16.23056824,23.62376584
Rest South America,Power_Gen_NatGas,kt,NOX,2000,78.13877438,15.6206898,34.37611518
Rest South America,Power_Gen_NatGas,kt,NOX,2005,50.22128706,9.997972513,22.06496688
Rest South America,Power_Gen_NatGas,kt,NOX,2010,69.03858019,13.72573178,30.31958631
Rest South America,Power_Gen_NatGas,kt,NOX,2020,67.29517137,13.34526904,29.53023974
Rest South America,Power_Gen_NatGas,kt,NOX,2030,83.11349467,16.47852504,36.46901593
Rest South America,Power_Gen_NatGas,kt,OC,2000,0.052500644,0.051803374,0.052012555
Rest South America,Power_Gen_NatGas,kt,OC,2005,0.058981019,0.054413046,0.055783438
Rest South America,Power_Gen_NatGas,kt,OC,2010,0.077851834,0.069760603,0.072187972
Rest South America,Power_Gen_NatGas,kt,OC,2020,0.080706405,0.06947863,0.072846962
Rest South America,Power_Gen_NatGas,kt,OC,2030,0.100814116,0.086585233,0.090853898
Rest South America,Power_Gen_NatGas,kt,VOC,2000,1.413080344,1.382665848,1.391790197
Rest South America,Power_Gen_NatGas,kt,VOC,2005,1.270196493,1.070944189,1.13071988
Rest South America,Power_Gen_NatGas,kt,VOC,2010,1.815984175,1.463049374,1.568929814
Rest South America,Power_Gen_NatGas,kt,VOC,2020,1.899690079,1.409941056,1.556865763
Rest South America,Power_Gen_NatGas,kt,VOC,2030,2.356416239,1.735760671,1.921957342
Rest South America,STEEL,kt,BC,2000,0.024888749,1.51E-05,0.007477196
Rest South America,STEEL,kt,BC,2005,0.006464913,1.32E-05,0.00194874
Rest South America,STEEL,kt,BC,2010,0.007205287,1.54E-05,0.002172343
Rest South America,STEEL,kt,BC,2020,0.008564232,1.99E-05,0.002583216
Rest South America,STEEL,kt,BC,2030,0.010196858,2.48E-05,0.003076451
Rest South America,STEEL,kt,CO,2000,74.4450198,35.60328805,47.25580758
Rest South America,STEEL,kt,CO,2005,72.367216,34.259073,45.6915159
Rest South America,STEEL,kt,CO,2010,79.543111,38.43648169,50.76847048
Rest South America,STEEL,kt,CO,2020,105.8123408,51.5612175,67.83655448
Rest South America,STEEL,kt,CO,2030,131.9616755,64.30417903,84.60142798
Rest South America,STEEL,kt,NOX,2000,4.5096215,0.9019243,1.98423346
Rest South America,STEEL,kt,NOX,2005,3.952968,0.7905936,1.73930592
Rest South America,STEEL,kt,NOX,2010,4.5889423,0.91778846,2.019134612
Rest South America,STEEL,kt,NOX,2020,5.9494186,1.18988372,2.617744184
Rest South America,STEEL,kt,NOX,2030,7.4202654,1.48405308,3.264916776
Rest South America,STEEL,kt,OC,2000,0.408394698,0.000118875,0.122601622
Rest South America,STEEL,kt,OC,2005,0.393385361,0.000139898,0.118113537
Rest South America,STEEL,kt,OC,2010,0.326947424,0.000149413,0.098188816
Rest South America,STEEL,kt,OC,2020,0.337510606,0.000210749,0.101400706
Rest South America,STEEL,kt,OC,2030,0.418226812,0.000262804,0.125652006
Rest South America,STEEL,kt,SO2,2000,6.22350485,1.43794337,2.873611814
Rest South America,STEEL,kt,SO2,2005,5.0316012,1.2604482,2.3917941
Rest South America,STEEL,kt,SO2,2010,5.34942253,1.463235706,2.629091753
Rest South America,STEEL,kt,SO2,2020,6.29789786,1.897038772,3.217296498
Rest South America,STEEL,kt,SO2,2030,7.85489784,2.366034768,4.01269369
Rest South America,Transformations_HLF,kt,VOC,2000,0.820194844,0.820194844,0.820194844
Rest South America,Transformations_HLF,kt,VOC,2005,0.918684277,0.918684277,0.918684277
Rest South America,Transformations_HLF,kt,VOC,2010,1.085459838,1.085459838,1.085459838
Rest South America,Transformations_HLF,kt,VOC,2020,1.330014285,1.330014285,1.330014285
Rest South America,Transformations_HLF,kt,VOC,2030,1.554296861,1.554296861,1.554296861
Rest South America,Transformations_HLF_Refinery,kt,BC,2000,0.003056624,1.09E-06,0.000917753
Rest South America,Transformations_HLF_Refinery,kt,BC,2005,0.003093344,1.11E-06,0.000928778
Rest South America,Transformations_HLF_Refinery,kt,BC,2010,0.002602424,1.09E-06,0.000781493
Rest South America,Transformations_HLF_Refinery,kt,BC,2020,0.001694023,1.09E-06,0.000508972
Rest South America,Transformations_HLF_Refinery,kt,BC,2030,0.001617022,1.04E-06,0.000485837
Rest South America,Transformations_HLF_Refinery,kt,CO,2000,3.4637,3.0991,3.20848
Rest South America,Transformations_HLF_Refinery,kt,CO,2005,3.50531,3.13633,3.247024
Rest South America,Transformations_HLF_Refinery,kt,CO,2010,3.4637,3.0991,3.20848
Rest South America,Transformations_HLF_Refinery,kt,CO,2020,3.4637,3.0991,3.20848
Rest South America,Transformations_HLF_Refinery,kt,CO,2030,3.306259091,2.958231819,3.06264
Rest South America,Transformations_HLF_Refinery,kt,NOX,2000,18.23,3.646,8.0212
Rest South America,Transformations_HLF_Refinery,kt,NOX,2005,18.449,3.6898,8.11756
Rest South America,Transformations_HLF_Refinery,kt,NOX,2010,18.23,3.646,8.0212
Rest South America,Transformations_HLF_Refinery,kt,NOX,2020,18.23,3.646,8.0212
Rest South America,Transformations_HLF_Refinery,kt,NOX,2030,17.40136364,3.480272728,7.656600001
Rest South America,Transformations_HLF_Refinery,kt,SO2,2000,25.86109,6.9274,12.607507
Rest South America,Transformations_HLF_Refinery,kt,SO2,2005,22.727819,7.01062,11.7257797
Rest South America,Transformations_HLF_Refinery,kt,SO2,2010,19.303392,6.9274,10.6401976
Rest South America,Transformations_HLF_Refinery,kt,SO2,2020,15.748169,6.9274,9.5736307
Rest South America,Transformations_HLF_Refinery,kt,SO2,2030,15.03234314,6.612518183,9.138465669
Rest South America,Transformations_HLF_Refinery,kt,VOC,2000,30.07949781,14.7663,19.36025934
Rest South America,Transformations_HLF_Refinery,kt,VOC,2005,29.05717168,14.94369,19.1777345
Rest South America,Transformations_HLF_Refinery,kt,VOC,2010,27.34499562,14.7663,18.53990869
Rest South America,Transformations_HLF_Refinery,kt,VOC,2020,21.87599125,14.7663,16.89920737
Rest South America,Transformations_HLF_Refinery,kt,VOC,2030,18.27142138,14.09510455,15.3479996
Rest South America,Transformations_LLF,kt,VOC,2000,21.10341058,4.133617381,9.224555342
Rest South America,Transformations_LLF,kt,VOC,2005,18.42350752,3.912234262,8.265616238
Rest South America,Transformations_LLF,kt,VOC,2010,19.35616312,4.458755813,8.927978006
Rest South America,Transformations_LLF,kt,VOC,2020,21.66217834,5.60350406,10.42110634
Rest South America,Transformations_LLF,kt,VOC,2030,22.67708874,6.78494933,11.55259115
Rest South America,Unattributed,kt,BC,2000,12.76967394,0.474974869,4.163384589
Rest South America,Unattributed,kt,BC,2005,14.558634,0.499854184,4.71748813
Rest South America,Unattributed,kt,BC,2010,16.23693894,0.525459796,5.238903541
Rest South America,Unattributed,kt,BC,2020,19.06596366,0.573220624,6.121043534
Rest South America,Unattributed,kt,BC,2030,21.64006912,0.611175076,6.91984329
Rest South America,Unattributed,kt,CO,2000,1180.412461,150.8985856,459.7527483
Rest South America,Unattributed,kt,CO,2005,1333.683353,156.4825913,509.6428199
Rest South America,Unattributed,kt,CO,2010,1517.06496,193.9445188,590.8806511
Rest South America,Unattributed,kt,CO,2020,1771.974114,210.5503301,678.9774654
Rest South America,Unattributed,kt,CO,2030,2005.795657,225.7384599,759.7556189
Rest South America,Unattributed,kt,NOX,2000,64.8113128,39.27289696,46.93442171
Rest South America,Unattributed,kt,NOX,2005,70.71075888,39.75192986,49.03957857
Rest South America,Unattributed,kt,NOX,2010,74.23188918,39.80203351,50.13099021
Rest South America,Unattributed,kt,NOX,2020,80.29424512,39.91520358,52.02891604
Rest South America,Unattributed,kt,NOX,2030,86.37908335,40.13104292,54.00545505
Rest South America,Unattributed,kt,OC,2000,64.69911381,2.348719714,21.05383794
Rest South America,Unattributed,kt,OC,2005,73.4430917,2.471746894,23.76315034
Rest South America,Unattributed,kt,OC,2010,81.31749701,2.598365017,26.21410461
Rest South America,Unattributed,kt,OC,2020,94.41547202,2.8345393,30.30881912
Rest South America,Unattributed,kt,OC,2030,106.1252924,3.022221834,33.953143
