# File: groundwater_constrained.csv
# Title: Groundwater nonrenewable resource curves (5, 25, 40% availability)
# Comments: Groundwater resource supply curves for all basins and three scenarios (5, 25, 40% availability). Based on global hydrogeological maps and cost extraction model.
# Source: Yonkofski et al. (in review) Cost and accessibility of global non-renewable groundwater resources, Earth's Future.
# Units: price in 1975USD; available in km3
# Column types: inncc
# ----------
basin.id,price,available,grade,scenario
213,2.2,0,grade20,05pct
213,4.4,0,grade21,05pct
213,6.6,0,grade22,05pct
213,8.8,0,grade23,05pct
213,20.9,0,grade24,05pct
214,0.002,4.6783,grade1,05pct
214,0.022,119.7224,grade2,05pct
214,0.044,116.5256,grade3,05pct
214,0.066,34.7861,grade4,05pct
214,0.088,0.1079,grade5,05pct
214,0.11,0,grade6,05pct
214,0.132,0,grade7,05pct
214,0.154,0,grade8,05pct
214,0.176,0,grade9,05pct
214,0.198,0,grade10,05pct
214,0.22,0,grade11,05pct
214,0.44,0,grade12,05pct
214,0.66,0,grade13,05pct
214,0.88,0,grade14,05pct
214,1.1,0,grade15,05pct
214,1.32,0,grade16,05pct
214,1.54,0,grade17,05pct
214,1.76,0,grade18,05pct
214,1.98,0,grade19,05pct
214,2.2,0,grade20,05pct
214,4.4,0,grade21,05pct
214,6.6,0,grade22,05pct
214,8.8,0,grade23,05pct
214,20.9,0,grade24,05pct
215,0.002,109.0783,grade1,05pct
215,0.022,677.8917,grade2,05pct
215,0.044,361.6428,grade3,05pct
215,0.066,160.2656,grade4,05pct
215,0.088,99.2853,grade5,05pct
215,0.11,87.4588,grade6,05pct
215,0.132,30.5159,grade7,05pct
215,0.154,27.3811,grade8,05pct
215,0.176,50.6848,grade9,05pct
215,0.198,13.2883,grade10,05pct
215,0.22,58.6034,grade11,05pct
215,0.44,0.0091,grade12,05pct
215,0.66,0,grade13,05pct
215,0.88,0,grade14,05pct
215,1.1,0,grade15,05pct
215,1.32,0,grade16,05pct
215,1.54,0,grade17,05pct
215,1.76,0,grade18,05pct
215,1.98,0,grade19,05pct
215,2.2,0,grade20,05pct
215,4.4,0,grade21,05pct
215,6.6,0,grade22,05pct
215,8.8,0,grade23,05pct
215,20.9,0,grade24,05pct
216,0.002,0,grade1,05pct
216,0.022,0,grade2,05pct
216,0.044,0,grade3,05pct
216,0.066,0,grade4,05pct
216,0.088,0,grade5,05pct
216,0.11,0,grade6,05pct
216,0.132,0,grade7,05pct
216,0.154,0,grade8,05pct
216,0.176,0,grade9,05pct
216,0.198,0,grade10,05pct
216,0.22,0,grade11,05pct
216,0.44,0,grade12,05pct
216,0.66,0,grade13,05pct
216,0.88,0,grade14,05pct
216,1.1,0,grade15,05pct
216,1.32,0,grade16,05pct
216,1.54,0,grade17,05pct
216,1.76,0,grade18,05pct
216,1.98,0,grade19,05pct
216,2.2,0,grade20,05pct
216,4.4,0,grade21,05pct
216,6.6,0,grade22,05pct
216,8.8,0,grade23,05pct
216,20.9,0,grade24,05pct
217,0.002,64.6368,grade1,05pct
217,0.022,656.864,grade2,05pct
217,0.044,151.4678,grade3,05pct
217,0.066,119.142,grade4,05pct
217,0.088,35.8146,grade5,05pct
217,0.11,30.9632,grade6,05pct
217,0.132,12.1209,grade7,05pct
217,0.154,23.7412,grade8,05pct
217,0.176,19.0109,grade9,05pct
217,0.198,0.0701,grade10,05pct
217,0.22,0.0067,grade11,05pct
217,0.44,0,grade12,05pct
217,0.66,0,grade13,05pct
217,0.88,0,grade14,05pct
217,1.1,0,grade15,05pct
217,1.32,0,grade16,05pct
217,1.54,0,grade17,05pct
217,1.76,0,grade18,05pct
217,1.98,0,grade19,05pct
217,2.2,0,grade20,05pct
217,4.4,0,grade21,05pct
217,6.6,0,grade22,05pct
217,8.8,0,grade23,05pct
217,20.9,0,grade24,05pct
218,0.002,178.9809,grade1,05pct
218,0.022,341.8747,grade2,05pct
218,0.044,142.6038,grade3,05pct
218,0.066,71.0978,grade4,05pct
218,0.088,31.3934,grade5,05pct
218,0.11,23.9644,grade6,05pct
218,0.132,39.7841,grade7,05pct
218,0.154,31.486,grade8,05pct
218,0.176,13.3092,grade9,05pct
218,0.198,15.637,grade10,05pct
218,0.22,60.4368,grade11,05pct
218,0.44,25.0346,grade12,05pct
218,0.66,18.0416,grade13,05pct
218,0.88,11.9918,grade14,05pct
218,1.1,0.0589,grade15,05pct
218,1.32,0.7715,grade16,05pct
218,1.54,8.7439,grade17,05pct
218,1.76,0,grade18,05pct
218,1.98,0,grade19,05pct
218,2.2,0.0327,grade20,05pct
218,4.4,0,grade21,05pct
218,6.6,0,grade22,05pct
218,8.8,0,grade23,05pct
218,20.9,0,grade24,05pct
219,0.002,81.3807,grade1,05pct
219,0.022,1100.7504,grade2,05pct
219,0.044,101.0038,grade3,05pct
219,0.066,5.1898,grade4,05pct
219,0.088,1.4648,grade5,05pct
219,0.11,9.9282,grade6,05pct
219,0.132,8.2622,grade7,05pct
219,0.154,5.1149,grade8,05pct
219,0.176,3.8809,grade9,05pct
219,0.198,0,grade10,05pct
219,0.22,6.0176,grade11,05pct
219,0.44,0,grade12,05pct
219,0.66,2.4419,grade13,05pct
219,0.88,2.3047,grade14,05pct
219,1.1,0,grade15,05pct
219,1.32,5.2186,grade16,05pct
219,1.54,0,grade17,05pct
219,1.76,2.2501,grade18,05pct
219,1.98,0,grade19,05pct
219,2.2,1.9039,grade20,05pct
219,4.4,0,grade21,05pct
219,6.6,0,grade22,05pct
219,8.8,0,grade23,05pct
219,20.9,0,grade24,05pct
220,0.002,9.553,grade1,05pct
220,0.022,72.1575,grade2,05pct
220,0.044,65.0165,grade3,05pct
220,0.066,50.539,grade4,05pct
220,0.088,33.569,grade5,05pct
220,0.11,42.6912,grade6,05pct
220,0.132,31.6833,grade7,05pct
220,0.154,30.47,grade8,05pct
220,0.176,27.6729,grade9,05pct
220,0.198,20.9525,grade10,05pct
220,0.22,138.8159,grade11,05pct
220,0.44,57.4966,grade12,05pct
220,0.66,18.8534,grade13,05pct
220,0.88,23.3879,grade14,05pct
220,1.1,10.5824,grade15,05pct
220,1.32,13.5244,grade16,05pct
220,1.54,12.9036,grade17,05pct
220,1.76,3.5944,grade18,05pct
220,1.98,2.822,grade19,05pct
220,2.2,25.4372,grade20,05pct
220,4.4,3.6736,grade21,05pct
220,6.6,2.3753,grade22,05pct
220,8.8,0,grade23,05pct
220,20.9,0,grade24,05pct
221,0.002,235.5222,grade1,05pct
221,0.022,446.6275,grade2,05pct
221,0.044,61.3246,grade3,05pct
221,0.066,18.7801,grade4,05pct
221,0.088,12.7803,grade5,05pct
221,0.11,8.7695,grade6,05pct
221,0.132,0.6359,grade7,05pct
221,0.154,4.549,grade8,05pct
221,0.176,0.9981,grade9,05pct
221,0.198,4.6865,grade10,05pct
221,0.22,6.9435,grade11,05pct
221,0.44,12.5287,grade12,05pct
221,0.66,3.9589,grade13,05pct
221,0.88,1.964,grade14,05pct
221,1.1,0,grade15,05pct
221,1.32,0,grade16,05pct
221,1.54,0,grade17,05pct
221,1.76,0,grade18,05pct
221,1.98,0,grade19,05pct
221,2.2,0,grade20,05pct
221,4.4,0,grade21,05pct
221,6.6,0,grade22,05pct
221,8.8,0,grade23,05pct
221,20.9,0,grade24,05pct
222,0.002,91.3998,grade1,05pct
222,0.022,587.6809,grade2,05pct
222,0.044,43.9574,grade3,05pct
222,0.066,14.3055,grade4,05pct
222,0.088,6.0246,grade5,05pct
222,0.11,2.1373,grade6,05pct
222,0.132,4.8515,grade7,05pct
222,0.154,2.0701,grade8,05pct
222,0.176,0,grade9,05pct
222,0.198,0.3023,grade10,05pct
222,0.22,4.2511,grade11,05pct
222,0.44,1.3082,grade12,05pct
222,0.66,0,grade13,05pct
222,0.88,0,grade14,05pct
222,1.1,0,grade15,05pct
222,1.32,0,grade16,05pct
222,1.54,0,grade17,05pct
222,1.76,0,grade18,05pct
222,1.98,0.3337,grade19,05pct
222,2.2,0.2414,grade20,05pct
222,4.4,0,grade21,05pct
222,6.6,0,grade22,05pct
222,8.8,0,grade23,05pct
222,20.9,0,grade24,05pct
223,0.002,345.1886,grade1,05pct
223,0.022,774.9658,grade2,05pct
223,0.044,253.5785,grade3,05pct
223,0.066,173.0603,grade4,05pct
223,0.088,154.5661,grade5,05pct
223,0.11,119.0742,grade6,05pct
223,0.132,93.9131,grade7,05pct
223,0.154,87.0981,grade8,05pct
223,0.176,76.6759,grade9,05pct
223,0.198,64.5148,grade10,05pct
223,0.22,290.458,grade11,05pct
223,0.44,236.1218,grade12,05pct
223,0.66,105.0863,grade13,05pct
223,0.88,70.5158,grade14,05pct
223,1.1,31.8751,grade15,05pct
223,1.32,30.2998,grade16,05pct
223,1.54,25.1584,grade17,05pct
223,1.76,23.4852,grade18,05pct
223,1.98,12.1445,grade19,05pct
223,2.2,65.945,grade20,05pct
223,4.4,12.8597,grade21,05pct
223,6.6,0,grade22,05pct
223,8.8,4.247,grade23,05pct
223,20.9,0,grade24,05pct
224,0.002,289.1055,grade1,05pct
224,0.022,922.9333,grade2,05pct
224,0.044,233.6396,grade3,05pct
224,0.066,113.6333,grade4,05pct
224,0.088,49.3064,grade5,05pct
224,0.11,30.9237,grade6,05pct
224,0.132,37.0585,grade7,05pct
224,0.154,19.2428,grade8,05pct
224,0.176,13.1229,grade9,05pct
224,0.198,4.8486,grade10,05pct
224,0.22,29.6109,grade11,05pct
224,0.44,11.4383,grade12,05pct
224,0.66,13.7201,grade13,05pct
224,0.88,6.279,grade14,05pct
224,1.1,4.2719,grade15,05pct
224,1.32,2.5014,grade16,05pct
224,1.54,0,grade17,05pct
224,1.76,0.2316,grade18,05pct
224,1.98,0,grade19,05pct
224,2.2,3.2771,grade20,05pct
224,4.4,3.3677,grade21,05pct
224,6.6,0,grade22,05pct
224,8.8,0,grade23,05pct
224,20.9,0,grade24,05pct
225,0.002,214.9112,grade1,05pct
225,0.022,1246.2014,grade2,05pct
225,0.044,71.0809,grade3,05pct
225,0.066,18.4379,grade4,05pct
225,0.088,13.7605,grade5,05pct
225,0.11,15.4116,grade6,05pct
225,0.132,4.0705,grade7,05pct
225,0.154,2.4516,grade8,05pct
225,0.176,2.1715,grade9,05pct
225,0.198,0.9735,grade10,05pct
225,0.22,10.5516,grade11,05pct
225,0.44,3.389,grade12,05pct
225,0.66,0.0761,grade13,05pct
225,0.88,0,grade14,05pct
225,1.1,0.0131,grade15,05pct
225,1.32,0.0117,grade16,05pct
225,1.54,0,grade17,05pct
225,1.76,2.4382,grade18,05pct
225,1.98,0,grade19,05pct
225,2.2,2.0453,grade20,05pct
225,4.4,0,grade21,05pct
225,6.6,0,grade22,05pct
225,8.8,0,grade23,05pct
225,20.9,0,grade24,05pct
226,0.002,457.4027,grade1,05pct
226,0.022,1749.2667,grade2,05pct
226,0.044,119.3333,grade3,05pct
226,0.066,8.3232,grade4,05pct
226,0.088,5.4827,grade5,05pct
226,0.11,5.8085,grade6,05pct
226,0.132,1.1747,grade7,05pct
226,0.154,1.2936,grade8,05pct
226,0.176,2.8445,grade9,05pct
226,0.198,0.5272,grade10,05pct
226,0.22,3.2245,grade11,05pct
226,0.44,3.9409,grade12,05pct
226,0.66,0.6363,grade13,05pct
226,0.88,0,grade14,05pct
226,1.1,0,grade15,05pct
226,1.32,0,grade16,05pct
226,1.54,0,grade17,05pct
226,1.76,0,grade18,05pct
226,1.98,0,grade19,05pct
226,2.2,0,grade20,05pct
226,4.4,0,grade21,05pct
226,6.6,0,grade22,05pct
226,8.8,0,grade23,05pct
226,20.9,0,grade24,05pct
227,0.002,54.635,grade1,05pct
227,0.022,687.917,grade2,05pct
227,0.044,617.0227,grade3,05pct
227,0.066,463.6879,grade4,05pct
227,0.088,319.0767,grade5,05pct
227,0.11,325.1973,grade6,05pct
227,0.132,475.8237,grade7,05pct
227,0.154,267.9547,grade8,05pct
227,0.176,214.8615,grade9,05pct
227,0.198,66.8421,grade10,05pct
227,0.22,131.3633,grade11,05pct
227,0.44,76.5283,grade12,05pct
227,0.66,38.9339,grade13,05pct
227,0.88,26.0013,grade14,05pct
227,1.1,42.6033,grade15,05pct
227,1.32,21.2604,grade16,05pct
227,1.54,8.0215,grade17,05pct
227,1.76,8.1128,grade18,05pct
227,1.98,16.7339,grade19,05pct
227,2.2,77.7076,grade20,05pct
227,4.4,2.0962,grade21,05pct
227,6.6,9.2451,grade22,05pct
227,8.8,4.8586,grade23,05pct
227,20.9,0,grade24,05pct
228,0.002,49.0687,grade1,05pct
228,0.022,130.5543,grade2,05pct
228,0.044,41.2577,grade3,05pct
228,0.066,17.692,grade4,05pct
228,0.088,32.1515,grade5,05pct
228,0.11,26.4954,grade6,05pct
228,0.132,21.8105,grade7,05pct
228,0.154,26.143,grade8,05pct
228,0.176,29.8774,grade9,05pct
228,0.198,18.5644,grade10,05pct
228,0.22,130.1155,grade11,05pct
228,0.44,68.4141,grade12,05pct
228,0.66,43.9746,grade13,05pct
228,0.88,26.5665,grade14,05pct
228,1.1,30.4794,grade15,05pct
228,1.32,17.02,grade16,05pct
228,1.54,6.926,grade17,05pct
228,1.76,10.5168,grade18,05pct
228,1.98,7.4554,grade19,05pct
228,2.2,51.3615,grade20,05pct
228,4.4,37.1106,grade21,05pct
228,6.6,15.5378,grade22,05pct
228,8.8,39.8646,grade23,05pct
228,20.9,1.8771,grade24,05pct
229,0.002,145.9775,grade1,05pct
229,0.022,898.2034,grade2,05pct
229,0.044,209.5125,grade3,05pct
229,0.066,94.1432,grade4,05pct
229,0.088,46.2132,grade5,05pct
229,0.11,40.2497,grade6,05pct
229,0.132,32.2815,grade7,05pct
229,0.154,3.8871000000000002,grade8,05pct
229,0.176,4.151,grade9,05pct
229,0.198,4.3981,grade10,05pct
229,0.22,9.1713,grade11,05pct
229,0.44,2.9509,grade12,05pct
229,0.66,2.0215,grade13,05pct
229,0.88,0,grade14,05pct
229,1.1,0,grade15,05pct
229,1.32,0,grade16,05pct
229,1.54,2.5448,grade17,05pct
229,1.76,0,grade18,05pct
229,1.98,1.9182,grade19,05pct
229,2.2,0,grade20,05pct
229,4.4,0,grade21,05pct
229,6.6,0,grade22,05pct
229,8.8,0,grade23,05pct
229,20.9,0,grade24,05pct
230,0.002,25.7444,grade1,05pct
230,0.022,63.1266,grade2,05pct
230,0.044,12.5589,grade3,05pct
230,0.066,7.4588,grade4,05pct
230,0.088,3.801,grade5,05pct
230,0.11,0.7557,grade6,05pct
230,0.132,4.6078,grade7,05pct
230,0.154,6.0514,grade8,05pct
230,0.176,5.4563,grade9,05pct
230,0.198,3.1454,grade10,05pct
230,0.22,5.9573,grade11,05pct
230,0.44,4.5393,grade12,05pct
230,0.66,1.6691,grade13,05pct
230,0.88,1.5702,grade14,05pct
230,1.1,5.4912,grade15,05pct
230,1.32,2.8042,grade16,05pct
230,1.54,1.1683,grade17,05pct
230,1.76,0,grade18,05pct
230,1.98,0,grade19,05pct
230,2.2,0,grade20,05pct
230,4.4,0,grade21,05pct
230,6.6,0,grade22,05pct
230,8.8,0,grade23,05pct
230,20.9,0,grade24,05pct
231,0.002,266.0088,grade1,05pct
231,0.022,885.9399,grade2,05pct
231,0.044,142.0928,grade3,05pct
231,0.066,32.4979,grade4,05pct
231,0.088,19.2108,grade5,05pct
231,0.11,14.2762,grade6,05pct
231,0.132,13.6819,grade7,05pct
231,0.154,10.7344,grade8,05pct
231,0.176,8.2762,grade9,05pct
231,0.198,5.0575,grade10,05pct
231,0.22,18.4095,grade11,05pct
231,0.44,6.1844,grade12,05pct
231,0.66,0,grade13,05pct
231,0.88,0.4752,grade14,05pct
231,1.1,0,grade15,05pct
231,1.32,0,grade16,05pct
231,1.54,0,grade17,05pct
231,1.76,0,grade18,05pct
231,1.98,0,grade19,05pct
231,2.2,0,grade20,05pct
231,4.4,0,grade21,05pct
231,6.6,0,grade22,05pct
231,8.8,0,grade23,05pct
231,20.9,0,grade24,05pct
232,0.002,2.7308,grade1,05pct
232,0.022,72.3581,grade2,05pct
232,0.044,43.4714,grade3,05pct
232,0.066,27.1249,grade4,05pct
232,0.088,21.0622,grade5,05pct
232,0.11,10.7658,grade6,05pct
232,0.132,15.2008,grade7,05pct
232,0.154,5.6802,grade8,05pct
232,0.176,3.9384,grade9,05pct
232,0.198,0,grade10,05pct
232,0.22,13.4103,grade11,05pct
232,0.44,0,grade12,05pct
232,0.66,0,grade13,05pct
232,0.88,3.9515,grade14,05pct
232,1.1,0,grade15,05pct
232,1.32,0,grade16,05pct
232,1.54,0,grade17,05pct
232,1.76,0,grade18,05pct
232,1.98,0,grade19,05pct
232,2.2,0,grade20,05pct
232,4.4,0,grade21,05pct
232,6.6,0,grade22,05pct
232,8.8,0,grade23,05pct
232,20.9,0,grade24,05pct
233,0.002,94.6292,grade1,05pct
233,0.022,254.9646,grade2,05pct
233,0.044,17.5173,grade3,05pct
233,0.066,19.5848,grade4,05pct
233,0.088,15.825,grade5,05pct
233,0.11,14.7462,grade6,05pct
233,0.132,13.5148,grade7,05pct
233,0.154,6.3909,grade8,05pct
233,0.176,8.0724,grade9,05pct
233,0.198,10.9141,grade10,05pct
233,0.22,38.795,grade11,05pct
233,0.44,22.2962,grade12,05pct
233,0.66,11.015,grade13,05pct
233,0.88,14.8189,grade14,05pct
233,1.1,6.7251,grade15,05pct
233,1.32,0,grade16,05pct
233,1.54,2.4553,grade17,05pct
233,1.76,2.6121,grade18,05pct
233,1.98,0.4115,grade19,05pct
233,2.2,10.9587,grade20,05pct
233,4.4,0,grade21,05pct
233,6.6,0,grade22,05pct
233,8.8,0,grade23,05pct
233,20.9,0,grade24,05pct
234,0.002,0,grade1,05pct
234,0.022,0,grade2,05pct
234,0.044,0,grade3,05pct
234,0.066,0,grade4,05pct
234,0.088,0,grade5,05pct
234,0.11,0,grade6,05pct
234,0.132,0,grade7,05pct
234,0.154,0,grade8,05pct
234,0.176,0,grade9,05pct
234,0.198,0,grade10,05pct
234,0.22,0,grade11,05pct
234,0.44,0,grade12,05pct
234,0.66,0,grade13,05pct
234,0.88,0,grade14,05pct
234,1.1,0,grade15,05pct
234,1.32,0,grade16,05pct
234,1.54,0,grade17,05pct
234,1.76,0,grade18,05pct
234,1.98,0,grade19,05pct
234,2.2,0,grade20,05pct
234,4.4,0,grade21,05pct
234,6.6,0,grade22,05pct
234,8.8,0,grade23,05pct
234,20.9,0,grade24,05pct
235,0.002,20.2123,grade1,05pct
235,0.022,35.6396,grade2,05pct
235,0.044,21.608,grade3,05pct
235,0.066,33.1785,grade4,05pct
235,0.088,12.2769,grade5,05pct
235,0.11,23.6362,grade6,05pct
235,0.132,5.7523,grade7,05pct
235,0.154,3.8474,grade8,05pct
235,0.176,7.4878,grade9,05pct
235,0.198,8.2771,grade10,05pct
235,0.22,29.0276,grade11,05pct
235,0.44,6.4756,grade12,05pct
235,0.66,0,grade13,05pct
235,0.88,0,grade14,05pct
235,1.1,0,grade15,05pct
235,1.32,1.8853,grade16,05pct
235,1.54,0,grade17,05pct
235,1.76,0,grade18,05pct
235,1.98,0,grade19,05pct
235,2.2,0,grade20,05pct
235,4.4,0,grade21,05pct
235,6.6,0,grade22,05pct
235,8.8,0,grade23,05pct
235,20.9,0,grade24,05pct
1,0.002,72.5535,grade1,25pct
1,0.022,68.2468,grade2,25pct
1,0.044,22.9638,grade3,25pct
1,0.066,30.2177,grade4,25pct
1,0.088,31.0554,grade5,25pct
1,0.11,4.7087,grade6,25pct
1,0.132,46.533,grade7,25pct
1,0.154,9.9908,grade8,25pct
1,0.176,13.7867,grade9,25pct
1,0.198,8.7341,grade10,25pct
1,0.22,72.8635,grade11,25pct
1,0.44,17.8909,grade12,25pct
1,0.66,7.8569,grade13,25pct
1,0.88,8.6283,grade14,25pct
1,1.1,7.2411,grade15,25pct
1,1.32,9.3332,grade16,25pct
1,1.54,2.2341,grade17,25pct
1,1.76,0.5232,grade18,25pct
1,1.98,3.3929,grade19,25pct
1,2.2,10.1435,grade20,25pct
1,4.4,0.0035,grade21,25pct
1,6.6,0.1873,grade22,25pct
1,8.8,0,grade23,25pct
1,20.9,0,grade24,25pct
2,0.002,65.4787,grade1,25pct
2,0.022,852.7604,grade2,25pct
2,0.044,951.8833,grade3,25pct
2,0.066,648.3807,grade4,25pct
2,0.088,537.9879,grade5,25pct
2,0.11,586.8555,grade6,25pct
2,0.132,1113.5467,grade7,25pct
2,0.154,780.6452,grade8,25pct
2,0.176,791.1389,grade9,25pct
2,0.198,673.373,grade10,25pct
2,0.22,1989.9413,grade11,25pct
2,0.44,260.8672,grade12,25pct
2,0.66,265.4265,grade13,25pct
2,0.88,340.03,grade14,25pct
2,1.1,210.817,grade15,25pct
2,1.32,14.9295,grade16,25pct
2,1.54,30.8237,grade17,25pct
2,1.76,14.5645,grade18,25pct
2,1.98,7.5982,grade19,25pct
2,2.2,16.6896,grade20,25pct
2,4.4,2.569,grade21,25pct
2,6.6,32.3622,grade22,25pct
2,8.8,39.4705,grade23,25pct
2,20.9,0,grade24,25pct
3,0.002,621.9091,grade1,25pct
3,0.022,536.9758,grade2,25pct
3,0.044,344.2666,grade3,25pct
3,0.066,328.0777,grade4,25pct
3,0.088,272.3524,grade5,25pct
3,0.11,137.4252,grade6,25pct
3,0.132,120.3062,grade7,25pct
3,0.154,92.6051,grade8,25pct
3,0.176,59.5022,grade9,25pct
3,0.198,71.1246,grade10,25pct
3,0.22,554.6506,grade11,25pct
3,0.44,121.2188,grade12,25pct
3,0.66,63.4538,grade13,25pct
3,0.88,87.1382,grade14,25pct
3,1.1,70.1429,grade15,25pct
3,1.32,14.0065,grade16,25pct
3,1.54,0.8397,grade17,25pct
3,1.76,0.1249,grade18,25pct
3,1.98,8.3753,grade19,25pct
3,2.2,19.6698,grade20,25pct
3,4.4,0,grade21,25pct
3,6.6,0,grade22,25pct
3,8.8,0,grade23,25pct
3,20.9,0,grade24,25pct
4,0.002,1927.5463,grade1,25pct
4,0.022,2429.9675,grade2,25pct
4,0.044,954.1196,grade3,25pct
4,0.066,605.5887,grade4,25pct
4,0.088,522.4416,grade5,25pct
4,0.11,356.3862,grade6,25pct
4,0.132,215.7988,grade7,25pct
4,0.154,173.02440000000001,grade8,25pct
4,0.176,227.5032,grade9,25pct
4,0.198,208.0183,grade10,25pct
4,0.22,990.5508,grade11,25pct
4,0.44,372.1949,grade12,25pct
4,0.66,221.0701,grade13,25pct
4,0.88,157.2595,grade14,25pct
4,1.1,83.9719,grade15,25pct
4,1.32,66.9239,grade16,25pct
4,1.54,52.1582,grade17,25pct
4,1.76,14.0984,grade18,25pct
4,1.98,3.8975,grade19,25pct
4,2.2,35.2444,grade20,25pct
4,4.4,0,grade21,25pct
4,6.6,0,grade22,25pct
4,8.8,0,grade23,25pct
4,20.9,0,grade24,25pct
5,0.002,4.239,grade1,25pct
5,0.022,4.0345,grade2,25pct
5,0.044,0,grade3,25pct
5,0.066,18.5943,grade4,25pct
5,0.088,38.0443,grade5,25pct
5,0.11,10.6849,grade6,25pct
5,0.132,33.17,grade7,25pct
5,0.154,26.685,grade8,25pct
5,0.176,26.9877,grade9,25pct
5,0.198,17.1919,grade10,25pct
5,0.22,936.7034,grade11,25pct
5,0.44,378.1373,grade12,25pct
5,0.66,262.8914,grade13,25pct
5,0.88,272.3852,grade14,25pct
5,1.1,86.453,grade15,25pct
5,1.32,132.3853,grade16,25pct
5,1.54,89.7075,grade17,25pct
5,1.76,96.1939,grade18,25pct
5,1.98,91.0905,grade19,25pct
5,2.2,433.2903,grade20,25pct
5,4.4,331.8584,grade21,25pct
5,6.6,76.8788,grade22,25pct
5,8.8,26.2067,grade23,25pct
5,20.9,7e-4,grade24,25pct
6,0.002,669.8078,grade1,25pct
6,0.022,718.9412,grade2,25pct
6,0.044,707.1333,grade3,25pct
6,0.066,571.8326,grade4,25pct
6,0.088,271.6138,grade5,25pct
6,0.11,259.69,grade6,25pct
6,0.132,139.6161,grade7,25pct
6,0.154,124.2312,grade8,25pct
6,0.176,161.7044,grade9,25pct
6,0.198,121.5305,grade10,25pct
6,0.22,829.3059,grade11,25pct
6,0.44,756.5279,grade12,25pct
6,0.66,280.7051,grade13,25pct
6,0.88,137.9055,grade14,25pct
6,1.1,73.0832,grade15,25pct
6,1.32,33.5515,grade16,25pct
6,1.54,41.5007,grade17,25pct
6,1.76,22.447,grade18,25pct
6,1.98,23.4108,grade19,25pct
6,2.2,26.8087,grade20,25pct
6,4.4,10.7198,grade21,25pct
6,6.6,11.8182,grade22,25pct
6,8.8,22.6321,grade23,25pct
6,20.9,0,grade24,25pct
7,0.002,113.5338,grade1,25pct
7,0.022,1371.2461,grade2,25pct
7,0.044,1227.8338,grade3,25pct
7,0.066,863.9173,grade4,25pct
7,0.088,740.4327,grade5,25pct
7,0.11,616.4206,grade6,25pct
7,0.132,578.2244,grade7,25pct
7,0.154,456.9013,grade8,25pct
7,0.176,222.0044,grade9,25pct
7,0.198,265.9255,grade10,25pct
7,0.22,1100.1126,grade11,25pct
7,0.44,194.0586,grade12,25pct
7,0.66,69.4315,grade13,25pct
7,0.88,16.4487,grade14,25pct
7,1.1,15.9572,grade15,25pct
7,1.32,7.9133,grade16,25pct
7,1.54,0.4154,grade17,25pct
7,1.76,0,grade18,25pct
7,1.98,0,grade19,25pct
7,2.2,0,grade20,25pct
7,4.4,0.0223,grade21,25pct
7,6.6,0.1221,grade22,25pct
7,8.8,0,grade23,25pct
7,20.9,0,grade24,25pct
8,0.002,69.8695,grade1,25pct
8,0.022,138.6646,grade2,25pct
8,0.044,127.9949,grade3,25pct
8,0.066,55.267,grade4,25pct
8,0.088,22.2989,grade5,25pct
8,0.11,24.1125,grade6,25pct
8,0.132,20.5081,grade7,25pct
8,0.154,14.0158,grade8,25pct
8,0.176,11.6192,grade9,25pct
8,0.198,7.9685,grade10,25pct
8,0.22,52.8386,grade11,25pct
8,0.44,5.5745,grade12,25pct
8,0.66,0,grade13,25pct
8,0.88,0,grade14,25pct
8,1.1,0,grade15,25pct
8,1.32,0,grade16,25pct
8,1.54,0,grade17,25pct
8,1.76,0,grade18,25pct
8,1.98,0,grade19,25pct
8,2.2,0,grade20,25pct
8,4.4,0,grade21,25pct
8,6.6,0,grade22,25pct
8,8.8,0,grade23,25pct
8,20.9,0,grade24,25pct
9,0.002,549.2864,grade1,25pct
9,0.022,479.3461,grade2,25pct
9,0.044,356.5954,grade3,25pct
9,0.066,306.1425,grade4,25pct
9,0.088,119.8949,grade5,25pct
9,0.11,183.9971,grade6,25pct
9,0.132,94.1161,grade7,25pct
9,0.154,57.7599,grade8,25pct
9,0.176,83.6313,grade9,25pct
9,0.198,36.3582,grade10,25pct
9,0.22,353.4655,grade11,25pct
9,0.44,130.4742,grade12,25pct
9,0.66,32.8836,grade13,25pct
9,0.88,61.5175,grade14,25pct
9,1.1,11.3597,grade15,25pct
9,1.32,2.5008,grade16,25pct
9,1.54,6.8098,grade17,25pct
9,1.76,0,grade18,25pct
9,1.98,0,grade19,25pct
9,2.2,0.95,grade20,25pct
9,4.4,0.7333,grade21,25pct
9,6.6,0,grade22,25pct
9,8.8,0.0681,grade23,25pct
9,20.9,0,grade24,25pct
10,0.002,87.8253,grade1,25pct
10,0.022,704.9158,grade2,25pct
10,0.044,530.9503,grade3,25pct
10,0.066,236.3708,grade4,25pct
10,0.088,149.4037,grade5,25pct
10,0.11,152.447,grade6,25pct
10,0.132,189.2222,grade7,25pct
10,0.154,103.7616,grade8,25pct
10,0.176,68.2577,grade9,25pct
10,0.198,99.8978,grade10,25pct
10,0.22,1636.9827,grade11,25pct
10,0.44,838.5607,grade12,25pct
10,0.66,737.3779,grade13,25pct
10,0.88,393.6511,grade14,25pct
10,1.1,207.1222,grade15,25pct
10,1.32,71.7934,grade16,25pct
10,1.54,122.2408,grade17,25pct
10,1.76,176.3716,grade18,25pct
