# File: state_tier1_caps.csv
# Title: Tier 1 emissions by state sector pollutant and year
# Description: Note: some data is interpolated
# Units: 1000 tons
# Source: https://www.epa.gov/air-emissions-inventories/air-pollutant-emissions-trends-data
# Column types: ncnccnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
stfips,state,tier_1_code,tier1_description,pollutant_code,emissions90,emissions96,emissions97,emissions98,emissions99,emissions00,emissions01,emissions02,emissions03,emissions04,emissions05,emissions06,emissions07,emissions08,emissions09,emissions10,emissions11,emissions12,emissions13,emissions14,emissions15,emissions16,emissions17,emissions18,emissions19
1,AL,4,CHEMICAL & ALLIED PRODUCT MFG,NH3,3.21457,2.29521,2.35559,2.48176,0.01122,0.011589,0.011886,0.03483,0.034795143,0.034760286,0.034725429,0.033426953,0.032128476,0.03083,0.081425,0.13202,0.182615,0.164130872,0.145646744,0.127162616,0.137904809,0.148647002,0.159389195,0.159389195,0.159389195
1,AL,4,CHEMICAL & ALLIED PRODUCT MFG,CO,54.70092,44.2331,45.59779,46.96713,7.85382,8.090869,8.309889,5.721405,6.21689189,6.712378779,7.207865669,5.153014812,3.098163956,1.043313099,1.736527033,2.429740967,3.122954901,3.133777588,3.144600276,3.155422963,3.214001206,3.272579448,3.331157691,3.331157691,3.331157691
1,AL,5,METALS PROCESSING,NH3,0.1536,0.0985,0.10299,0.10104,0.102546,0.103162,0.107358,0.3763,0.3590042,0.341708399,0.324412599,0.218369866,0.112327133,0.0062844,0.029425427,0.052566453,0.07570748,0.060849357,0.045991233,0.03113311,0.03246565,0.03379819,0.03513073,0.03513073,0.03513073
1,AL,5,METALS PROCESSING,NOX,3.83192,5.0454,5.25298,5.14221,6.98949,7.011909,7.297009,6.011153,5.852733393,5.694313786,5.535894179,5.96974899,6.403603801,6.837458612,6.540544215,6.243629819,5.946715422,5.790683291,5.63465116,5.478619029,4.790476643,4.102334256,3.41419187,3.41419187,3.41419187
1,AL,5,METALS PROCESSING,PM10,5.50261,7.7023,7.94346,7.71736,10.770767,10.728681,11.066315,6.197865016,7.486770971,8.775676927,10.06458288,9.144669276,8.224755671,7.304842065,6.656223026,6.007603986,5.358984947,5.201596317,5.044207686,4.886819056,4.15573199,3.424644925,2.693557859,2.693557859,2.693557859
1,AL,5,METALS PROCESSING,PM25,3.5088,5.29748,5.45603,5.29515,9.29228,9.251703,9.539,4.85240218,6.08813308,7.323863979,8.559594878,7.831123071,7.102651264,6.374179456,5.798292624,5.222405791,4.646518958,4.47764697,4.308774982,4.139902994,3.514363534,2.888824074,2.263284614,2.263284614,2.263284614
1,AL,5,METALS PROCESSING,SO2,15.88203,12.75525,13.23054,12.97089,12.88236,12.954388,13.489715,14.038939,13.02568187,12.01242473,10.9991676,11.79032686,12.58148611,13.37264537,13.34786848,13.32309159,13.2983147,12.47238083,11.64644697,10.8205131,10.73203512,10.64355713,10.55507915,10.55507915,10.55507915
1,AL,5,METALS PROCESSING,VOC,7.00039,5.814,5.99442,5.84123,4.49532,4.478997,4.617498,3.298799,3.190226066,3.081653132,2.973080198,2.652039672,2.330999146,2.00995862,1.954358046,1.898757471,1.843156897,1.812949333,1.782741768,1.752534204,1.640406096,1.528277988,1.41614988,1.41614988,1.41614988
1,AL,5,METALS PROCESSING,CO,6.61641,36.1217,37.64911,36.8687,31.76794,31.844196,33.046901,38.24652,37.9769166,37.7073132,37.4377098,31.91801536,26.39832093,20.8786265,17.58291247,14.28719843,10.9914844,11.17310068,11.35471695,11.53633323,11.76601193,11.99569064,12.22536935,12.22536935,12.22536935
1,AL,6,PETROLEUM & RELATED INDUSTRIES,PM10,0.15656,1.0574,1.06135,1.06263,0.36678,0.36787,0.368485,0.172203829,0.199831209,0.22745859,0.25508597,0.206311653,0.157537336,0.108763019,0.196875253,0.284987487,0.373191692,0.347638381,0.32208507,0.296531759,0.236766687,0.177001616,0.117236544,0.117236544,0.117236544
1,AL,6,PETROLEUM & RELATED INDUSTRIES,PM25,0.12551,0.22789,0.23103,0.23187,0.168667,0.169385,0.169736,0.123844364,0.149511036,0.175177709,0.200844382,0.164254865,0.127665348,0.091075831,0.178792218,0.266508605,0.354316963,0.332668189,0.311019415,0.289370642,0.227154289,0.164937937,0.102721585,0.102721585,0.102721585
1,AL,6,PETROLEUM & RELATED INDUSTRIES,SO2,34.929,33.2421,33.80976,34.03222,32.67332,33.149182,33.700788,22.991091,20.12930836,17.26752571,14.40574307,15.25381929,16.10189552,16.94997174,17.66935647,18.38874119,19.19618962,15.25674392,11.31729822,7.377852518,6.324415021,5.270977524,4.217540027,4.217540027,4.217540027
1,AL,6,PETROLEUM & RELATED INDUSTRIES,CO,16.21475,1.1564,1.15842,1.15944,10.46912,10.618551,10.796202,13.618925,9.412057413,5.205189827,0.99832224,1.161336363,1.324350487,1.48736461,5.939299883,10.39123516,14.88223582,14.44410447,14.00597312,13.56784177,11.02953019,8.491218614,5.952907036,5.952907036,5.952907036
1,AL,6,PETROLEUM & RELATED INDUSTRIES,NH3,,0.00041,0.00041,0.00041,0.000932,0.000946,0.000964,,0,0,,0,0,,0.000966667,0.001933333,0.0029,0.002866667,0.002833333,0.0028,0.002783711,0.002767423,0.002751134,0.002751134,0.002751134
1,AL,6,PETROLEUM & RELATED INDUSTRIES,VOC,3.63205,4.48795,4.60474,4.64611,4.03537,3.528109,3.562127,4.024713,3.504251,2.983789001,2.463327001,2.019093138,1.574859274,1.13062541,8.286111056,15.4415967,22.10346031,20.9786671,19.85387389,18.72908068,15.75699073,12.78490077,9.812810821,9.812810821,9.812810821
1,AL,6,PETROLEUM & RELATED INDUSTRIES,NOX,0.3874,3.4534,3.46562,3.47086,2.62594,2.641849,2.661123,0.887923,0.726295003,0.564667007,0.40303901,0.446149997,0.489260983,0.53237197,4.093610425,7.654848881,11.22619086,10.67503634,10.12388182,9.572727297,7.600349616,5.627971934,3.655594253,3.655594253,3.655594253
1,AL,7,OTHER INDUSTRIAL PROCESSES,SO2,17.62098,19.6988,20.45375,20.80295,21.436,22.090494,22.743639,18.75141639,19.51252357,20.27363075,21.03473793,18.44697946,15.85922099,13.27146252,12.03735843,10.80325435,9.568810466,11.63032691,13.69184336,15.75335981,14.94003581,14.12671182,13.31338782,13.31338782,13.31338782
1,AL,7,OTHER INDUSTRIAL PROCESSES,VOC,14.07495,38.25227,39.80173,40.69042,31.17833,32.055118,23.27159441,25.22329332,23.90219568,22.58109803,21.26000038,20.32962489,19.3992494,18.46887391,17.09020765,15.71154139,14.32669713,14.76217548,15.19765383,15.63313218,15.38106855,15.12900492,14.87694129,14.87694129,14.87694129
1,AL,7,OTHER INDUSTRIAL PROCESSES,PM25,12.20003,10.42435,10.73803,11.23575,12.481118,12.384377,13.81912997,9.003439208,9.681227753,10.3590163,11.03680484,12.121419,13.20603315,14.2906473,12.44489767,10.59914805,8.7491797,8.365831581,7.982483462,7.599135343,7.57239892,7.545662497,7.518926074,7.518926074,7.518926074
1,AL,7,OTHER INDUSTRIAL PROCESSES,PM10,26.27306,26.94788,27.36305,29.31084,26.364456,24.844862,26.50562366,22.43823753,23.19784482,23.95745211,24.71705939,25.94726584,27.17747229,28.40767874,24.61771638,20.82775401,17.03224112,15.99599726,14.95975339,13.92350952,13.79972111,13.67593269,13.55214428,13.55214428,13.55214428
1,AL,7,OTHER INDUSTRIAL PROCESSES,NOX,20.97235,24.70275,25.57331,25.84101,29.70397,30.471376,31.414371,25.076115,26.32124312,27.56637123,28.81149935,28.01513353,27.21876771,26.42240189,24.80413264,23.18586339,21.54590714,22.88530069,24.22469424,25.5640878,25.76773815,25.9713885,26.17503885,26.17503885,26.17503885
1,AL,7,OTHER INDUSTRIAL PROCESSES,NH3,,0.13009,0.13581,0.13995,0.139852,0.145167,0.149274,1.803919655,1.847005809,1.890091962,1.933178116,1.751676327,1.570174539,1.38867275,1.435092015,1.481511279,1.527230544,1.52697034,1.526710135,1.526449931,1.512417375,1.498384818,1.484352262,1.484352262,1.484352262
1,AL,7,OTHER INDUSTRIAL PROCESSES,CO,68.68642,64.08936,66.39766,67.06835,61.0597,62.569586,64.77026734,48.0037225,47.28556734,46.56741218,45.84925702,47.4020244,48.95479178,50.50755915,40.24720309,29.98684703,19.70834797,24.59688208,29.48541619,34.3739503,33.14648117,31.91901203,30.6915429,30.6915429,30.6915429
1,AL,8,SOLVENT UTILIZATION,NH3,,0.00002,0.00002,0.00002,0.000027,0.000027,0.00003,,1.67E-05,3.33E-05,0.00005,0.000061,0.000072,0.000083,0.000444833,0.000806667,0.0018685,0.001482833,0.001097167,0.0007115,0.000965669,0.001219839,0.001474008,0.001474008,0.001474008
1,AL,8,SOLVENT UTILIZATION,NOX,0.08049,0.0749,0.07742,0.07757,0.22383,0.228594,0.236399,0.226068,0.248804101,0.271540201,0.294276302,0.233919274,0.173562247,0.11320522,0.113128247,0.113051273,0.1346943,0.143733433,0.152772567,0.1618117,0.17542521,0.189038719,0.202652229,0.202652229,0.202652229
1,AL,8,SOLVENT UTILIZATION,PM10,0.02714,0.273,0.28071,0.28812,0.16435,0.166546,0.169983,0.131906789,0.125213105,0.118519421,0.111825738,0.110505798,0.109185857,0.107865917,0.097961878,0.088057838,0.082640219,0.077033631,0.071427042,0.065820454,0.062611527,0.059402599,0.056193672,0.056193672,0.056193672
1,AL,8,SOLVENT UTILIZATION,PM25,0.02269,0.2274,0.23378,0.23992,0.16435,0.166546,0.169983,0.104852329,0.101322793,0.097793257,0.094263721,0.094534208,0.094804695,0.095075181,0.082795062,0.070514943,0.061474573,0.051962943,0.042451314,0.032939684,0.034196194,0.035452704,0.036709215,0.036709215,0.036709215
1,AL,8,SOLVENT UTILIZATION,SO2,,0.001,0.00104,0.00107,0.02332,0.024074,0.025196,0.003327,0.002514667,0.001702333,0.00089,0.000750003,0.000610007,0.00047001,0.000510107,0.000550203,0.0009303,0.0008247,0.0007191,0.0006135,0.000749045,0.000884589,0.001020134,0.001020134,0.001020134
1,AL,8,SOLVENT UTILIZATION,VOC,93.98581,97.46527,99.63816,88.47133,110.14343,95.1288,97.835714,120.2672203,119.670507,119.0737936,118.4770803,95.35979784,72.24251538,49.12523292,48.4025693,47.67990568,46.78974145,50.51633944,54.24293744,57.96953543,54.0822334,50.19493137,46.30762934,46.30762934,46.30762934
1,AL,8,SOLVENT UTILIZATION,CO,0.3424,0.1129,0.11768,0.1204,0.22316,0.227427,0.233746,0.216278,0.229516033,0.242754065,0.255992098,0.226513369,0.197034639,0.16755591,0.147075223,0.126594537,0.12432385,0.1265771,0.12883035,0.1310836,0.140925873,0.150768146,0.160610419,0.160610419,0.160610419
1,AL,9,STORAGE & TRANSPORT,NOX,0.01484,0.0436,0.04492,0.04624,0.11674,0.117627,0.120982,0.229826,0.2346875,0.239549,0.2444105,0.189098237,0.133785973,0.07847371,0.069266997,0.060060283,0.05085357,0.04014106,0.02942855,0.01871604,0.015557927,0.012399813,0.0092417,0.0092417,0.0092417
1,AL,9,STORAGE & TRANSPORT,SO2,0.02608,0.0056,0.00587,0.00588,0.00967,0.009797,0.010074,0.013244,0.010497,0.00775,0.005003,0.005962677,0.006922353,0.00788203,0.005828217,0.003774403,0.00172059,0.001254683,0.000788777,0.00032287,0.000293913,0.000264957,0.000236,0.000236,0.000236
1,AL,9,STORAGE & TRANSPORT,VOC,24.78888,21.06953,22.202,22.54611,23.21002,22.279936,22.439788,24.90377764,24.83858283,24.77338801,24.70819319,23.48339261,22.25859203,21.03379145,21.98451432,22.9352372,18.72627746,16.60151455,14.47675163,12.35198872,11.87412446,11.39626019,10.91839593,10.91839593,10.91839593
1,AL,9,STORAGE & TRANSPORT,NH3,,0.00038,0.00038,0.00039,0.00023,0.000233,0.000237,,0,0,,0,0,,5.83E-05,0.000116667,0.000175,0.0002,0.000225,0.00025,0.000612,0.000974,0.001336,0.001336,0.001336
1,AL,9,STORAGE & TRANSPORT,CO,0.01358,0.0232,0.0243,0.02448,0.07255,0.07378,0.075742,0.173725,0.173872233,0.174019467,0.1741667,0.13651073,0.09885476,0.06119879,0.062575003,0.063951217,0.06532743,0.049713357,0.034099283,0.01848521,0.015001207,0.011517203,0.0080332,0.0080332,0.0080332
1,AL,9,STORAGE & TRANSPORT,PM10,0.37247,1.8706,1.93351,1.96529,1.197672,1.213047,1.2425,1.091798307,0.95399597,0.816193633,0.678391295,0.89089897,1.103406646,1.315914321,1.166889729,1.017865137,0.869904645,0.996124988,1.122345331,1.248565674,1.167736486,1.086907298,1.00607811,1.00607811,1.00607811
1,AL,9,STORAGE & TRANSPORT,PM25,0.1708,0.53226,0.5494,0.55552,0.537928,0.544108,0.558069,0.599055501,0.546306654,0.493557806,0.440808959,0.621202081,0.801595203,0.981988325,0.87190313,0.761817934,0.652711709,0.730272321,0.807832933,0.885393546,0.806513573,0.7276336,0.648753627,0.648753627,0.648753627
1,AL,10,WASTE DISPOSAL & RECYCLING,VOC,18.19767,9.98876,10.2045,10.58219,10.62098,8.859996,8.894633,12.611836,12.403272,12.194708,11.986144,9.282517162,6.578890325,3.875263487,3.790055105,3.704846722,3.61963834,4.460464115,5.301289891,6.142115667,5.550300596,4.958485525,4.366670455,4.366670455,4.366670455
1,AL,10,WASTE DISPOSAL & RECYCLING,CO,38.0847,78.76121,79.07719,83.34232,83.58586,56.402841,56.439661,104.91387,105.04127,105.16867,105.29607,86.26815371,67.24023742,48.21232113,47.37881471,46.54530829,45.71180187,55.30833987,64.90487787,74.50141587,65.43843762,56.37545937,47.31248113,47.31248113,47.31248113
1,AL,10,WASTE DISPOSAL & RECYCLING,NH3,1.08854,0.91955,0.91957,0.93316,0.953064,0.96642,0.986437,0.01086,0.03361,0.05636,0.07911,0.101122124,0.123134248,0.145146372,0.131717238,0.118288105,0.104858972,0.169494404,0.234129837,0.29876527,0.288859792,0.278954314,0.269048837,0.269048837,0.269048837
1,AL,10,WASTE DISPOSAL & RECYCLING,NOX,1.57403,2.83974,2.88216,3.02012,3.33447,2.549246,2.562643,4.01578,4.158638667,4.301497334,4.444356001,3.545130187,2.645904374,1.74667856,1.789852986,1.833027411,1.876201837,2.16508462,2.453967403,2.742850185,2.394540524,2.046230862,1.6979212,1.6979212,1.6979212
1,AL,10,WASTE DISPOSAL & RECYCLING,PM10,6.30279,11.96286,12.2226,12.72515,13.416394,10.799724,10.826483,15.77357886,15.97774263,16.18190639,16.38607016,13.22155018,10.0570302,6.892510224,7.223200441,7.553890659,7.884580876,8.695855826,9.507130775,10.31840572,9.737662193,9.156918661,8.57617513,8.57617513,8.57617513
1,AL,10,WASTE DISPOSAL & RECYCLING,PM25,5.56618,11.50714,11.73959,12.23329,12.619146,9.98412,10.000154,14.79935251,14.99312147,15.18689043,15.3806594,11.9539129,8.527166413,5.100419922,5.577133057,6.053846193,6.530559328,7.12987006,7.729180791,8.328491523,8.10224044,7.875989358,7.649738276,7.649738276,7.649738276
1,AL,10,WASTE DISPOSAL & RECYCLING,SO2,0.33785,0.24874,0.26044,0.26305,0.51074,0.520707,0.531552,0.488761,0.494775,0.500789,0.506803,0.361738507,0.216674013,0.07160952,0.105978885,0.140348251,0.174717616,0.388093222,0.601468827,0.814844433,0.721657507,0.628470582,0.535283657,0.535283657,0.535283657
1,AL,11,HIGHWAY VEHICLES,VOC,206.69921,137.11641,131.10987,127.53621,121.20144,120.34371,112.97181,81.57965622,76.27103837,70.96242051,65.65380266,68.79811627,71.94242989,59.13111667,65.70590669,64.95015499,76.38835631,73.35167913,70.31500194,67.27832476,63.79223539,56.12162783,50.9533208,45.52063857,42.70943574
1,AL,11,HIGHWAY VEHICLES,SO2,11.09551,6.43813,6.43947,6.32889,6.27931,6.26941,6.31295,6.22363807,5.301647779,4.379657488,3.457667197,2.091000983,0.724334769,0.680636989,0.715834998,0.756150703,0.683067962,0.69664087,0.710213779,0.723786687,0.733448563,0.777517144,0.725075957,0.334424588,0.261291455
1,AL,11,HIGHWAY VEHICLES,PM25,7.24746,5.09266,4.63465,4.09552,3.59128,3.84793,3.54295,6.180914819,5.991490547,5.802066275,5.612642003,5.05593415,4.499226296,3.881073443,5.309261414,4.011833959,4.68506149,4.429620688,4.174179886,3.918739084,3.441335718,2.795846545,2.652425385,2.602730884,2.427396504
1,AL,11,HIGHWAY VEHICLES,PM10,8.59036,6.33285,5.85219,5.24985,4.70533,5.04277,4.70979,7.472950129,7.285771976,7.098593822,6.911415669,6.486017695,6.060619722,5.370604696,6.963468086,5.702423223,8.511490016,8.057477305,7.603464595,7.149451884,6.693513325,5.620031718,5.512599618,5.945757591,5.782040675
1,AL,11,HIGHWAY VEHICLES,NOX,202.48867,187.07087,182.9681,173.98357,163.02427,179.28261,168.18602,216.9068227,200.8323532,184.7578838,168.6834143,159.3013751,149.9193359,133.8277222,151.3906583,129.8822386,152.7454848,144.9788114,137.2121379,129.4454645,117.6147157,101.7333636,94.85284884,80.13602933,72.62973907
1,AL,11,HIGHWAY VEHICLES,CO,2340.75406,1674.01395,1602.25032,1534.27815,1412.34247,1435.40935,1363.58015,1079.83313,995.7369693,911.6408083,827.5446473,792.2367735,756.9288997,633.9003771,610.84221,600.8127221,701.7776915,706.7030308,711.6283702,716.5537096,682.5969521,588.5457402,556.7849027,500.9646988,475.7719712
1,AL,11,HIGHWAY VEHICLES,NH3,3.18217,4.85801,5.38619,5.14232,5.2469,5.62812,5.69436,3.056984378,2.968163732,2.879343087,2.790522442,2.877335077,2.964147713,2.687193021,2.539321066,2.534809199,2.724930802,2.624071995,2.523213188,2.422354381,2.348653033,2.352482665,2.371546429,2.106210271,2.071056154
1,AL,12,OFF-HIGHWAY,PM25,4.54511,4.71934,4.7362,4.77035,4.45114,4.44425,4.3869,4.879835471,4.69207748,4.504319489,4.316561497,4.188521097,4.060480697,3.423553303,3.75585713,3.63670164,3.369232101,3.237796102,3.106360103,2.974924104,2.753137688,2.439794181,2.309564858,2.213564919,2.117564979
1,AL,12,OFF-HIGHWAY,NH3,0.44038,0.51767,0.5205,0.53602,0.04435,0.04435,0.04435,0.040878958,0.041325007,0.041771057,0.042217106,0.043555665,0.044894223,0.041617871,0.045881725,0.046379663,0.043833939,0.044191656,0.044549374,0.044907091,0.042856272,0.035897398,0.038754635,0.038673319,0.038592002
